Año	Sexo	Nº Accidentes	Código	Municipio	Municipio Código	Municipio Nombre	Grupo Grado Código	Grupo Grado Código
2017	Hombres	2	44264	Villel	44264	Villel	1	Leves
2017	Hombres	2	44265	Vinaceite	44265	Vinaceite	1	Leves
2017	Hombres	1	44266	Visiedo	44266	Visiedo	1	Leves
2017	Hombres	1	50001	Abanto	50001	Abanto	1	Leves
2017	Hombres	1	50002	Acered	50002	Acered	1	Leves
2017	Hombres	4	50003	Agón	50003	Agón	1	Leves
2017	Mujeres	1	50003	Agón	50003	Agón	1	Leves
2017	Hombres	2	50004	Aguarón	50004	Aguarón	1	Leves
2017	Hombres	1	50004	Aguarón	50004	Aguarón	2	Graves o muy graves
2017	Mujeres	1	50004	Aguarón	50004	Aguarón	1	Leves
2017	Hombres	2	50005	Aguilón	50005	Aguilón	1	Leves
2017	Hombres	2	50006	Ainzón	50006	Ainzón	1	Leves
2017	Mujeres	1	50006	Ainzón	50006	Ainzón	1	Leves
2017	Hombres	47	50008	Alagón	50008	Alagón	1	Leves
2017	Mujeres	31	50008	Alagón	50008	Alagón	1	Leves
2017	Hombres	29	50017	Alfajarín	50017	Alfajarín	1	Leves
2017	Hombres	1	50017	Alfajarín	50017	Alfajarín	2	Graves o muy graves
2017	Mujeres	6	50017	Alfajarín	50017	Alfajarín	1	Leves
2017	Hombres	12	50018	Alfamén	50018	Alfamén	1	Leves
2017	Mujeres	6	50018	Alfamén	50018	Alfamén	1	Leves
2017	Hombres	13	50020	Alhama de Aragón	50020	Alhama de Aragón	1	Leves
2017	Mujeres	4	50020	Alhama de Aragón	50020	Alhama de Aragón	1	Leves
2017	Hombres	4	50022	Almolda (La)	50022	Almolda (La)	1	Leves
2017	Hombres	5	50024	Almonacid de la Sierra	50024	Almonacid de la Sierra	1	Leves
2017	Mujeres	1	50024	Almonacid de la Sierra	50024	Almonacid de la Sierra	1	Leves
2017	Hombres	86	50025	Almunia de Doña Godina (La)	50025	Almunia de Doña Godina (La)	1	Leves
2017	Hombres	1	50025	Almunia de Doña Godina (La)	50025	Almunia de Doña Godina (La)	2	Graves o muy graves
2017	Mujeres	64	50025	Almunia de Doña Godina (La)	50025	Almunia de Doña Godina (La)	1	Leves
2017	Hombres	1	50026	Alpartir	50026	Alpartir	1	Leves
2017	Hombres	1	50027	Ambel	50027	Ambel	1	Leves
2017	Hombres	2	50028	Anento	50028	Anento	1	Leves
2017	Hombres	9	50029	Aniñón	50029	Aniñón	1	Leves
2017	Mujeres	2	50029	Aniñón	50029	Aniñón	1	Leves
2017	Hombres	1	50031	Aranda de Moncayo	50031	Aranda de Moncayo	1	Leves
2017	Hombres	2	50032	Arándiga	50032	Arándiga	1	Leves
2017	Hombres	5	50034	Ariza	50034	Ariza	1	Leves
2017	Mujeres	2	50034	Ariza	50034	Ariza	1	Leves
2017	Hombres	1	50036	Asín	50036	Asín	1	Leves
2017	Hombres	6	50038	Ateca	50038	Ateca	1	Leves
2017	Mujeres	3	50038	Ateca	50038	Ateca	1	Leves
2017	Hombres	7	50043	Bárboles	50043	Bárboles	1	Leves
2017	Mujeres	2	50043	Bárboles	50043	Bárboles	1	Leves
2017	Hombres	1	50044	Bardallur	50044	Bardallur	1	Leves
2017	Hombres	5	50045	Belchite	50045	Belchite	1	Leves
2017	Hombres	5	50051	Biota	50051	Biota	1	Leves
2017	Mujeres	1	50052	Bisimbre	50052	Bisimbre	1	Leves
2017	Hombres	4	50053	Boquiñeni	50053	Boquiñeni	1	Leves
2017	Mujeres	1	50053	Boquiñeni	50053	Boquiñeni	1	Leves
2017	Hombres	69	50055	Borja	50055	Borja	1	Leves
2017	Mujeres	27	50055	Borja	50055	Borja	1	Leves
2017	Hombres	6	50057	Brea de Aragón	50057	Brea de Aragón	1	Leves
2017	Mujeres	1	50057	Brea de Aragón	50057	Brea de Aragón	1	Leves
2017	Hombres	9	50059	Bujaraloz	50059	Bujaraloz	1	Leves
2017	Hombres	1	50060	Bulbuente	50060	Bulbuente	1	Leves
2017	Hombres	1	50061	Bureta	50061	Bureta	1	Leves
2017	Hombres	49	50062	Burgo de Ebro (El)	50062	Burgo de Ebro (El)	1	Leves
2017	Mujeres	18	50062	Burgo de Ebro (El)	50062	Burgo de Ebro (El)	1	Leves
2017	Hombres	8	50064	Cabañas de Ebro	50064	Cabañas de Ebro	1	Leves
2017	Mujeres	2	50064	Cabañas de Ebro	50064	Cabañas de Ebro	1	Leves
2017	Hombres	60	50066	Cadrete	50066	Cadrete	1	Leves
2017	Mujeres	9	50066	Cadrete	50066	Cadrete	1	Leves
2017	Hombres	109	50067	Calatayud	50067	Calatayud	1	Leves
2017	Hombres	1	50067	Calatayud	50067	Calatayud	2	Graves o muy graves
2017	Mujeres	43	50067	Calatayud	50067	Calatayud	1	Leves
2017	Hombres	24	50068	Calatorao	50068	Calatorao	1	Leves
2017	Mujeres	6	50068	Calatorao	50068	Calatorao	1	Leves
2017	Hombres	1	50069	Calcena	50069	Calcena	1	Leves
2017	Hombres	1	50071	Campillo de Aragón	50071	Campillo de Aragón	1	Leves
2017	Hombres	1	50071	Campillo de Aragón	50071	Campillo de Aragón	2	Graves o muy graves
2017	Hombres	55	50073	Cariñena	50073	Cariñena	1	Leves
2017	Hombres	2	50073	Cariñena	50073	Cariñena	2	Graves o muy graves
2017	Mujeres	23	50073	Cariñena	50073	Cariñena	1	Leves
2017	Hombres	67	50074	Caspe	50074	Caspe	1	Leves
2017	Hombres	1	50074	Caspe	50074	Caspe	2	Graves o muy graves
2017	Mujeres	19	50074	Caspe	50074	Caspe	1	Leves
2017	Hombres	1	50075	Castejón de Alarba	50075	Castejón de Alarba	1	Leves
2017	Hombres	2	50077	Castejón de Valdejasa	50077	Castejón de Valdejasa	1	Leves
2017	Mujeres	1	50077	Castejón de Valdejasa	50077	Castejón de Valdejasa	1	Leves
2017	Hombres	2	50078	Castiliscar	50078	Castiliscar	1	Leves
2017	Mujeres	1	50078	Castiliscar	50078	Castiliscar	1	Leves
2017	Hombres	1	50079	Cervera de la Cañada	50079	Cervera de la Cañada	1	Leves
2017	Hombres	4	50081	Cetina	50081	Cetina	1	Leves
2017	Mujeres	1	50081	Cetina	50081	Cetina	1	Leves
2017	Mujeres	1	50082	Cimballa	50082	Cimballa	1	Leves
2017	Hombres	1	50086	Codos	50086	Codos	1	Leves
2017	Mujeres	1	50086	Codos	50086	Codos	1	Leves
2017	Hombres	2	50088	Cosuenda	50088	Cosuenda	1	Leves
2017	Hombres	171	50089	Cuarte de Huerva	50089	Cuarte de Huerva	1	Leves
2017	Hombres	1	50089	Cuarte de Huerva	50089	Cuarte de Huerva	2	Graves o muy graves
2017	Hombres	1	50089	Cuarte de Huerva	50089	Cuarte de Huerva	3	Mortales
2017	Mujeres	23	50089	Cuarte de Huerva	50089	Cuarte de Huerva	1	Leves
2017	Hombres	1	50090	Cubel	50090	Cubel	1	Leves
2017	Hombres	4	50092	Chiprana	50092	Chiprana	1	Leves
2017	Mujeres	2	50092	Chiprana	50092	Chiprana	1	Leves
2017	Hombres	27	50094	Daroca	50094	Daroca	1	Leves
2017	Hombres	1	50094	Daroca	50094	Daroca	2	Graves o muy graves
2017	Mujeres	11	50094	Daroca	50094	Daroca	1	Leves
2017	Hombres	204	50095	Ejea de los Caballeros	50095	Ejea de los Caballeros	1	Leves
2017	Hombres	1	50095	Ejea de los Caballeros	50095	Ejea de los Caballeros	2	Graves o muy graves
2017	Mujeres	50	50095	Ejea de los Caballeros	50095	Ejea de los Caballeros	1	Leves
2017	Hombres	85	50099	Épila	50099	Épila	1	Leves
2017	Mujeres	28	50099	Épila	50099	Épila	1	Leves
2017	Hombres	1	50100	Erla	50100	Erla	1	Leves
2017	Hombres	8	50101	Escatrón	50101	Escatrón	1	Leves
2017	Mujeres	1	50101	Escatrón	50101	Escatrón	1	Leves
2017	Hombres	6	50102	Fabara	50102	Fabara	1	Leves
2017	Mujeres	3	50102	Fabara	50102	Fabara	1	Leves
2017	Hombres	9	50105	Fayón	50105	Fayón	1	Leves
2017	Hombres	168	50107	Figueruelas	50107	Figueruelas	1	Leves
2017	Hombres	3	50107	Figueruelas	50107	Figueruelas	2	Graves o muy graves
2017	Mujeres	66	50107	Figueruelas	50107	Figueruelas	1	Leves
2017	Hombres	10	50113	Fuendejalón	50113	Fuendejalón	1	Leves
2017	Mujeres	1	50113	Fuendejalón	50113	Fuendejalón	1	Leves
2017	Hombres	48	50115	Fuentes de Ebro	50115	Fuentes de Ebro	1	Leves
2017	Mujeres	10	50115	Fuentes de Ebro	50115	Fuentes de Ebro	1	Leves
2017	Hombres	2	50116	Fuentes de Jiloca	50116	Fuentes de Jiloca	1	Leves
2017	Hombres	13	50118	Gallur	50118	Gallur	1	Leves
2017	Mujeres	7	50118	Gallur	50118	Gallur	1	Leves
2017	Hombres	3	50119	Gelsa	50119	Gelsa	1	Leves
2017	Mujeres	1	50119	Gelsa	50119	Gelsa	1	Leves
2017	Hombres	1	50120	Godojos	50120	Godojos	1	Leves
2017	Hombres	1	50121	Gotor	50121	Gotor	1	Leves
2017	Hombres	2	50123	Grisén	50123	Grisén	1	Leves
2017	Hombres	7	50126	Illueca	50126	Illueca	1	Leves
2017	Mujeres	9	50126	Illueca	50126	Illueca	1	Leves
2017	Hombres	4	50129	Jaraba	50129	Jaraba	1	Leves
2017	Mujeres	10	50129	Jaraba	50129	Jaraba	1	Leves
2017	Hombres	1	50131	Jaulín	50131	Jaulín	1	Leves
2017	Hombres	1	50135	Layana	50135	Layana	1	Leves
2017	Hombres	2	50136	Lécera	50136	Lécera	1	Leves
2017	Hombres	6	50137	Leciñena	50137	Leciñena	1	Leves
2017	Mujeres	1	50137	Leciñena	50137	Leciñena	1	Leves
2017	Mujeres	1	50139	Letux	50139	Letux	1	Leves
2017	Hombres	5	50143	Longares	50143	Longares	1	Leves
2017	Hombres	5	50147	Luceni	50147	Luceni	1	Leves
2017	Hombres	1	50147	Luceni	50147	Luceni	2	Graves o muy graves
2017	Mujeres	1	50148	Luesia	50148	Luesia	1	Leves
2017	Hombres	1	50149	Luesma	50149	Luesma	1	Leves
2017	Hombres	3	50150	Lumpiaque	50150	Lumpiaque	1	Leves
2017	Mujeres	1	50150	Lumpiaque	50150	Lumpiaque	1	Leves
2017	Hombres	5	50151	Luna	50151	Luna	1	Leves
2017	Hombres	36	50152	Maella	50152	Maella	1	Leves
2017	Mujeres	10	50152	Maella	50152	Maella	1	Leves
2017	Hombres	3	50153	Magallón	50153	Magallón	1	Leves
2017	Mujeres	1	50153	Magallón	50153	Magallón	1	Leves
2017	Hombres	1	50154	Mainar	50154	Mainar	1	Leves
2017	Hombres	1	50156	Maleján	50156	Maleján	1	Leves
2017	Hombres	2	50157	Malón	50157	Malón	1	Leves
2017	Mujeres	1	50157	Malón	50157	Malón	1	Leves
2017	Mujeres	1	50159	Maluenda	50159	Maluenda	1	Leves
2017	Hombres	44	50160	Mallén	50160	Mallén	1	Leves
2017	Mujeres	15	50160	Mallén	50160	Mallén	1	Leves
2017	Hombres	1	50161	Manchones	50161	Manchones	1	Leves
2017	Hombres	1	50162	Mara	50162	Mara	1	Leves
2017	Hombres	29	50163	María de Huerva	50163	María de Huerva	1	Leves
2017	Mujeres	10	50163	María de Huerva	50163	María de Huerva	1	Leves
2017	Hombres	2	50164	Mediana de Aragón	50164	Mediana de Aragón	1	Leves
2017	Mujeres	1	50164	Mediana de Aragón	50164	Mediana de Aragón	1	Leves
2017	Hombres	22	50165	Mequinenza	50165	Mequinenza	1	Leves
2017	Mujeres	4	50165	Mequinenza	50165	Mequinenza	1	Leves
2017	Hombres	2	50166	Mesones de Isuela	50166	Mesones de Isuela	1	Leves
2017	Mujeres	1	50167	Mezalocha	50167	Mezalocha	1	Leves
2017	Hombres	2	50169	Miedes de Aragón	50169	Miedes de Aragón	1	Leves
2017	Hombres	2	50170	Monegrillo	50170	Monegrillo	1	Leves
2017	Hombres	1	50173	Monterde	50173	Monterde	1	Leves
2017	Hombres	3	50175	Morata de Jalón	50175	Morata de Jalón	1	Leves
2017	Mujeres	1	50175	Morata de Jalón	50175	Morata de Jalón	1	Leves
2017	Hombres	6	50176	Morata de Jiloca	50176	Morata de Jiloca	1	Leves
2017	Hombres	2	50177	Morés	50177	Morés	1	Leves
2017	Hombres	1	50178	Moros	50178	Moros	1	Leves
2017	Hombres	1	50180	Mozota	50180	Mozota	1	Leves
2017	Hombres	36	50181	Muel	50181	Muel	1	Leves
2017	Mujeres	2	50181	Muel	50181	Muel	1	Leves
2017	Hombres	204	50182	Muela (La)	50182	Muela (La)	1	Leves
2017	Hombres	1	50182	Muela (La)	50182	Muela (La)	3	Mortales
2017	Mujeres	45	50182	Muela (La)	50182	Muela (La)	1	Leves
2017	Hombres	7	50185	Murillo de Gállego	50185	Murillo de Gállego	1	Leves
2017	Mujeres	1	50185	Murillo de Gállego	50185	Murillo de Gállego	1	Leves
2017	Hombres	13	50189	Nonaspe	50189	Nonaspe	1	Leves
2017	Hombres	2	50190	Novallas	50190	Novallas	1	Leves
2017	Hombres	5	50191	Novillas	50191	Novillas	1	Leves
2017	Hombres	1	50191	Novillas	50191	Novillas	2	Graves o muy graves
2017	Mujeres	2	50191	Novillas	50191	Novillas	1	Leves
2017	Hombres	6	50192	Nuévalos	50192	Nuévalos	1	Leves
2017	Hombres	1	50192	Nuévalos	50192	Nuévalos	2	Graves o muy graves
2017	Mujeres	1	50192	Nuévalos	50192	Nuévalos	1	Leves
2017	Hombres	8	50193	Nuez de Ebro	50193	Nuez de Ebro	1	Leves
2017	Hombres	2	50194	Olvés	50194	Olvés	1	Leves
2017	Hombres	4	50196	Orera	50196	Orera	1	Leves
2017	Hombres	2	50197	Orés	50197	Orés	1	Leves
2017	Hombres	1	50198	Oseja	50198	Oseja	1	Leves
2017	Hombres	5	50199	Osera de Ebro	50199	Osera de Ebro	1	Leves
2017	Mujeres	1	50199	Osera de Ebro	50199	Osera de Ebro	1	Leves
2017	Hombres	4	50200	Paniza	50200	Paniza	1	Leves
2017	Hombres	3	50201	Paracuellos de Jiloca	50201	Paracuellos de Jiloca	1	Leves
2017	Mujeres	1	50201	Paracuellos de Jiloca	50201	Paracuellos de Jiloca	1	Leves
2017	Hombres	1	50202	Paracuellos de la Ribera	50202	Paracuellos de la Ribera	1	Leves
2017	Hombres	3	50203	Pastriz	50203	Pastriz	1	Leves
2017	Mujeres	1	50203	Pastriz	50203	Pastriz	1	Leves
2017	Hombres	190	50204	Pedrola	50204	Pedrola	1	Leves
2017	Hombres	1	50204	Pedrola	50204	Pedrola	2	Graves o muy graves
2017	Hombres	2	50204	Pedrola	50204	Pedrola	3	Mortales
2017	Mujeres	41	50204	Pedrola	50204	Pedrola	1	Leves
2017	Hombres	1	50206	Perdiguera	50206	Perdiguera	1	Leves
2017	Hombres	33	50208	Pina de Ebro	50208	Pina de Ebro	1	Leves
2017	Mujeres	17	50208	Pina de Ebro	50208	Pina de Ebro	1	Leves
2017	Hombres	63	50209	Pinseque	50209	Pinseque	1	Leves
2017	Mujeres	4	50209	Pinseque	50209	Pinseque	1	Leves
2017	Hombres	4	50211	Plasencia de Jalón	50211	Plasencia de Jalón	1	Leves
2017	Hombres	7	50216	Pozuelo de Aragón	50216	Pozuelo de Aragón	1	Leves
2017	Hombres	6	50217	Pradilla de Ebro	50217	Pradilla de Ebro	1	Leves
2017	Hombres	1	50218	Puebla de Albortón	50218	Puebla de Albortón	1	Leves
2017	Hombres	185	50219	Puebla de Alfindén (La)	50219	Puebla de Alfindén (La)	1	Leves
2017	Mujeres	34	50219	Puebla de Alfindén (La)	50219	Puebla de Alfindén (La)	1	Leves
2017	Hombres	15	50222	Quinto	50222	Quinto	1	Leves
2017	Mujeres	5	50222	Quinto	50222	Quinto	1	Leves
2017	Hombres	10	50223	Remolinos	50223	Remolinos	1	Leves
2017	Mujeres	2	50223	Remolinos	50223	Remolinos	1	Leves
2017	Hombres	21	50225	Ricla	50225	Ricla	1	Leves
2017	Mujeres	2	50225	Ricla	50225	Ricla	1	Leves
2017	Hombres	1	50227	Romanos	50227	Romanos	1	Leves
2017	Hombres	5	50228	Rueda de Jalón	50228	Rueda de Jalón	1	Leves
2017	Mujeres	1	50228	Rueda de Jalón	50228	Rueda de Jalón	1	Leves
2017	Hombres	9	50230	Sádaba	50230	Sádaba	1	Leves
2017	Mujeres	3	50230	Sádaba	50230	Sádaba	1	Leves
2017	Hombres	2	50232	Salvatierra de Esca	50232	Salvatierra de Esca	1	Leves
2017	Hombres	34	50235	San Mateo de Gállego	50235	San Mateo de Gállego	1	Leves
2017	Mujeres	3	50235	San Mateo de Gállego	50235	San Mateo de Gállego	1	Leves
2017	Hombres	1	50238	Santa Eulalia de Gállego	50238	Santa Eulalia de Gállego	1	Leves
2017	Hombres	7	50240	Sástago	50240	Sástago	1	Leves
2017	Mujeres	5	50240	Sástago	50240	Sástago	1	Leves
2017	Hombres	2	50241	Saviñán	50241	Saviñán	1	Leves
2017	Mujeres	3	50241	Saviñán	50241	Saviñán	1	Leves
2017	Hombres	1	50243	Sestrica	50243	Sestrica	1	Leves
2017	Hombres	5	50244	Sierra de Luna	50244	Sierra de Luna	1	Leves
2017	Mujeres	1	50244	Sierra de Luna	50244	Sierra de Luna	1	Leves
2017	Hombres	25	50247	Sobradiel	50247	Sobradiel	1	Leves
2017	Mujeres	8	50247	Sobradiel	50247	Sobradiel	1	Leves
2017	Hombres	1	50248	Sos del Rey Católico	50248	Sos del Rey Católico	1	Leves
2017	Mujeres	1	50248	Sos del Rey Católico	50248	Sos del Rey Católico	1	Leves
2017	Hombres	67	50251	Tarazona	50251	Tarazona	1	Leves
2017	Mujeres	16	50251	Tarazona	50251	Tarazona	1	Leves
2017	Hombres	114	50252	Tauste	50252	Tauste	1	Leves
2017	Hombres	1	50252	Tauste	50252	Tauste	2	Graves o muy graves
2017	Mujeres	24	50252	Tauste	50252	Tauste	1	Leves
2017	Hombres	2	50253	Terrer	50253	Terrer	1	Leves
2017	Mujeres	1	50253	Terrer	50253	Terrer	1	Leves
2017	Hombres	1	50254	Tierga	50254	Tierga	1	Leves
2017	Hombres	1	50256	Torralba de los Frailes	50256	Torralba de los Frailes	1	Leves
2017	Hombres	1	50259	Torrehermosa	50259	Torrehermosa	1	Leves
2017	Hombres	4	50262	Torres de Berrellén	50262	Torres de Berrellén	1	Leves
2017	Mujeres	1	50262	Torres de Berrellén	50262	Torres de Berrellén	1	Leves
2017	Hombres	1	50266	Trasobares	50266	Trasobares	1	Leves
2017	Hombres	1	50268	Undués de Lerda	50268	Undués de Lerda	1	Leves
2017	Hombres	3	50269	Urrea de Jalón	50269	Urrea de Jalón	1	Leves
2017	Hombres	1	50269	Urrea de Jalón	50269	Urrea de Jalón	2	Graves o muy graves
2017	Mujeres	2	50269	Urrea de Jalón	50269	Urrea de Jalón	1	Leves
2017	Hombres	1	50271	Used	50271	Used	1	Leves
2017	Mujeres	1	50271	Used	50271	Used	1	Leves
2017	Hombres	186	50272	Utebo	50272	Utebo	1	Leves
2017	Mujeres	50	50272	Utebo	50272	Utebo	1	Leves
2017	Hombres	2	50275	Valmadrid	50275	Valmadrid	1	Leves
2017	Hombres	3	50278	Velilla de Ebro	50278	Velilla de Ebro	1	Leves
2017	Hombres	1	50279	Velilla de Jiloca	50279	Velilla de Jiloca	1	Leves
2017	Mujeres	4	50280	Vera de Moncayo	50280	Vera de Moncayo	1	Leves
2017	Hombres	1	50285	Villafranca de Ebro	50285	Villafranca de Ebro	1	Leves
2017	Mujeres	1	50285	Villafranca de Ebro	50285	Villafranca de Ebro	1	Leves
2017	Hombres	2	50287	Villalengua	50287	Villalengua	1	Leves
2017	Hombres	153	50288	Villanueva de Gállego	50288	Villanueva de Gállego	1	Leves
2017	Hombres	1	50288	Villanueva de Gállego	50288	Villanueva de Gállego	2	Graves o muy graves
2017	Hombres	1	50288	Villanueva de Gállego	50288	Villanueva de Gállego	3	Mortales
2017	Mujeres	43	50288	Villanueva de Gállego	50288	Villanueva de Gállego	1	Leves
2017	Mujeres	1	50290	Villanueva de Huerva	50290	Villanueva de Huerva	1	Leves
2017	Hombres	7	50292	Villarreal de Huerva	50292	Villarreal de Huerva	1	Leves
2017	Mujeres	2	50292	Villarreal de Huerva	50292	Villarreal de Huerva	1	Leves
2017	Hombres	7	50296	Zaida (La)	50296	Zaida (La)	1	Leves
2017	Mujeres	2	50296	Zaida (La)	50296	Zaida (La)	1	Leves
2017	Hombres	3902	50297	Zaragoza	50297	Zaragoza	1	Leves
2017	Hombres	27	50297	Zaragoza	50297	Zaragoza	2	Graves o muy graves
2017	Hombres	8	50297	Zaragoza	50297	Zaragoza	3	Mortales
2017	Mujeres	2164	50297	Zaragoza	50297	Zaragoza	1	Leves
2017	Mujeres	4	50297	Zaragoza	50297	Zaragoza	2	Graves o muy graves
2017	Hombres	129	50298	Zuera	50298	Zuera	1	Leves
2017	Hombres	1	50298	Zuera	50298	Zuera	2	Graves o muy graves
2017	Mujeres	27	50298	Zuera	50298	Zuera	1	Leves
2017	Mujeres	1	50298	Zuera	50298	Zuera	2	Graves o muy graves
2017	Hombres	3	50901	Biel	50901	Biel	1	Leves
2017	Hombres	9	50903	Villamayor de Gállego	50903	Villamayor de Gállego	1	Leves
2017	Mujeres	7	50903	Villamayor de Gállego	50903	Villamayor de Gállego	1	Leves
2017	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	01043	Oyón-Oion	1	Leves
2017	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	01059	Vitoria-Gasteiz	1	Leves
2017	Hombres	2	99999	Municipio del centro de trabajo fuera de Aragón	07036	Marratxí	1	Leves
2017	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	07040	Palma	1	Leves
2017	Hombres	4	99999	Municipio del centro de trabajo fuera de Aragón	08019	Barcelona	1	Leves
2017	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	08114	Martorell	1	Leves
2017	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	08123	Molins de Rei	1	Leves
2017	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	08184	Rubí	1	Leves
2017	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	08205	Sant Cugat del Vallès	1	Leves
2017	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	08260	Santa Perpètua de Mogoda	1	Leves
2017	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	08266	Cerdanyola del Vallès	1	Leves
2017	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	08298	Vic	1	Leves
2017	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	08305	Vilafranca del Penedès	1	Leves
2017	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	09109	Condado de Treviño	1	Leves
2017	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	11035	Tarifa	1	Leves
2017	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	12028	Benicasim/Benicàssim	1	Leves
2017	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	12089	Peníscola/Peñíscola	1	Leves
2017	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	15078	Santiago de Compostela	1	Leves
2017	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	17079	Girona	1	Leves
2017	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	20045	Irun	1	Leves
2017	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	20063	Oiartzun	1	Leves
2017	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	24121	Puebla de Lillo	1	Leves
2017	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	24162	Santovenia de la Valdoncina	1	Leves
2017	Hombres	2	99999	Municipio del centro de trabajo fuera de Aragón	24166	Soto de la Vega	1	Leves
2017	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	24227	Villaturiel	1	Leves
2017	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	25013	Alfarràs	1	Leves
2017	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	25051	Bellver de Cerdanya	1	Leves
2017	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	25120	Lleida	1	Leves
2017	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	25122	Linyola	1	Leves
2017	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	25129	Llobera	1	Leves
2017	Hombres	3	99999	Municipio del centro de trabajo fuera de Aragón	25133	Maials	1	Leves
2017	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	25137	Mollerussa	1	Leves
2017	Hombres	2	99999	Municipio del centro de trabajo fuera de Aragón	25210	Soses	1	Leves
2017	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	25234	Tremp	1	Leves
2017	Hombres	2	99999	Municipio del centro de trabajo fuera de Aragón	26089	Logroño	1	Leves
2017	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	28006	Alcobendas	1	Leves
2017	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	28065	Getafe	1	Leves
2017	Hombres	8	99999	Municipio del centro de trabajo fuera de Aragón	28079	Madrid	1	Leves
2017	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	28106	Parla	1	Leves
2017	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	29041	Casares	1	Leves
2017	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	31069	Cáseda	1	Leves
2017	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	31086	Valle de Egüés/Eguesibar	1	Leves
2017	Hombres	2	99999	Municipio del centro de trabajo fuera de Aragón	31201	Pamplona/Iruña	1	Leves
2017	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	31202	Peralta/Azkoien	1	Leves
2017	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	31216	Sangüesa/Zangoza	1	Leves
2017	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	31227	Tafalla	1	Leves
