Año	Municipio código	Municipio nombre	Origen	Tipo de alojamiento	Plazas	Establecimientos
2012	44036	Bea	IAEST	Campings y áreas de acampada	0	0
2012	44036	Bea	IAEST	Hoteles, hostales y similares	8	1
2012	44036	Bea	IAEST	Viviendas de turismo rural	0	0
2012	44037	Beceite	IAEST	Apartamentos turísticos	28	7
2012	44037	Beceite	IAEST	Campings y áreas de acampada	0	0
2012	44037	Beceite	IAEST	Hoteles, hostales y similares	105	5
2012	44037	Beceite	IAEST	Viviendas de turismo rural	169	19
2012	44038	Belmonte de San José	IAEST	Apartamentos turísticos	0	0
2012	44038	Belmonte de San José	IAEST	Campings y áreas de acampada	0	0
2012	44038	Belmonte de San José	IAEST	Hoteles, hostales y similares	0	0
2012	44038	Belmonte de San José	IAEST	Viviendas de turismo rural	17	3
2012	44039	Bello	IAEST	Apartamentos turísticos	0	0
2012	44039	Bello	IAEST	Campings y áreas de acampada	0	0
2012	44039	Bello	IAEST	Hoteles, hostales y similares	26	1
2012	44039	Bello	IAEST	Viviendas de turismo rural	8	1
2012	44040	Berge	IAEST	Apartamentos turísticos	0	0
2012	44040	Berge	IAEST	Campings y áreas de acampada	0	0
2012	44040	Berge	IAEST	Hoteles, hostales y similares	0	0
2012	44040	Berge	IAEST	Viviendas de turismo rural	10	1
2012	44041	Bezas	IAEST	Apartamentos turísticos	0	0
2012	44041	Bezas	IAEST	Campings y áreas de acampada	0	0
2012	44041	Bezas	IAEST	Hoteles, hostales y similares	32	1
2012	44041	Bezas	IAEST	Viviendas de turismo rural	0	0
2012	44042	Blancas	IAEST	Apartamentos turísticos	0	0
2012	44042	Blancas	IAEST	Campings y áreas de acampada	0	0
2012	44042	Blancas	IAEST	Hoteles, hostales y similares	0	0
2012	44042	Blancas	IAEST	Viviendas de turismo rural	12	1
2012	44043	Blesa	IAEST	Apartamentos turísticos	0	0
2012	44043	Blesa	IAEST	Campings y áreas de acampada	0	0
2012	44043	Blesa	IAEST	Hoteles, hostales y similares	0	0
2012	44043	Blesa	IAEST	Viviendas de turismo rural	0	0
2012	44044	Bordón	IAEST	Apartamentos turísticos	0	0
2012	44044	Bordón	IAEST	Campings y áreas de acampada	0	0
2012	44044	Bordón	IAEST	Hoteles, hostales y similares	0	0
2012	44044	Bordón	IAEST	Viviendas de turismo rural	18	2
2012	44045	Bronchales	IAEST	Apartamentos turísticos	18	4
2012	44045	Bronchales	IAEST	Campings y áreas de acampada	448	1
2012	44045	Bronchales	IAEST	Hoteles, hostales y similares	102	3
2012	44045	Bronchales	IAEST	Viviendas de turismo rural	107	13
2012	44046	Bueña	IAEST	Apartamentos turísticos	0	0
2012	44046	Bueña	IAEST	Campings y áreas de acampada	0	0
2012	44046	Bueña	IAEST	Hoteles, hostales y similares	0	0
2012	44046	Bueña	IAEST	Viviendas de turismo rural	0	0
2012	44047	Burbáguena	IAEST	Apartamentos turísticos	0	0
2012	44047	Burbáguena	IAEST	Campings y áreas de acampada	0	0
2012	44047	Burbáguena	IAEST	Hoteles, hostales y similares	12	1
2012	44047	Burbáguena	IAEST	Viviendas de turismo rural	10	1
2012	44048	Cabra de Mora	IAEST	Apartamentos turísticos	0	0
2012	44048	Cabra de Mora	IAEST	Campings y áreas de acampada	0	0
2012	44048	Cabra de Mora	IAEST	Hoteles, hostales y similares	12	1
2012	44048	Cabra de Mora	IAEST	Viviendas de turismo rural	10	2
2012	44049	Calaceite	IAEST	Apartamentos turísticos	63	20
2012	44049	Calaceite	IAEST	Campings y áreas de acampada	0	0
2012	44049	Calaceite	IAEST	Hoteles, hostales y similares	92	5
2012	44049	Calaceite	IAEST	Viviendas de turismo rural	8	1
2012	44050	Calamocha	IAEST	Apartamentos turísticos	0	0
2012	44050	Calamocha	IAEST	Campings y áreas de acampada	0	0
2012	44050	Calamocha	IAEST	Hoteles, hostales y similares	233	7
2012	44050	Calamocha	IAEST	Viviendas de turismo rural	63	9
2012	44051	Calanda	IAEST	Apartamentos turísticos	0	0
2012	44051	Calanda	IAEST	Campings y áreas de acampada	0	0
2012	44051	Calanda	IAEST	Hoteles, hostales y similares	81	2
2012	44051	Calanda	IAEST	Viviendas de turismo rural	0	0
2012	44052	Calomarde	IAEST	Apartamentos turísticos	0	0
2012	44052	Calomarde	IAEST	Campings y áreas de acampada	0	0
2012	44052	Calomarde	IAEST	Hoteles, hostales y similares	8	1
2012	44052	Calomarde	IAEST	Viviendas de turismo rural	19	2
2012	44053	Camañas	IAEST	Apartamentos turísticos	0	0
2012	44053	Camañas	IAEST	Campings y áreas de acampada	0	0
2012	44053	Camañas	IAEST	Hoteles, hostales y similares	0	0
2012	44053	Camañas	IAEST	Viviendas de turismo rural	19	2
2012	44054	Camarena de la Sierra	IAEST	Apartamentos turísticos	37	14
2012	44054	Camarena de la Sierra	IAEST	Campings y áreas de acampada	300	1
2012	44054	Camarena de la Sierra	IAEST	Hoteles, hostales y similares	34	2
2012	44054	Camarena de la Sierra	IAEST	Viviendas de turismo rural	41	4
2012	44055	Camarillas	IAEST	Apartamentos turísticos	28	7
2012	44055	Camarillas	IAEST	Campings y áreas de acampada	0	0
2012	44055	Camarillas	IAEST	Hoteles, hostales y similares	0	0
2012	44055	Camarillas	IAEST	Viviendas de turismo rural	8	1
2012	44056	Caminreal	IAEST	Apartamentos turísticos	0	0
2012	44056	Caminreal	IAEST	Campings y áreas de acampada	0	0
2012	44056	Caminreal	IAEST	Hoteles, hostales y similares	0	0
2012	44056	Caminreal	IAEST	Viviendas de turismo rural	6	1
2012	44059	Cantavieja	IAEST	Apartamentos turísticos	18	3
2012	44059	Cantavieja	IAEST	Campings y áreas de acampada	0	0
2012	44059	Cantavieja	IAEST	Hoteles, hostales y similares	132	2
2012	44059	Cantavieja	IAEST	Viviendas de turismo rural	20	3
2012	44060	Cañada de Benatanduz	IAEST	Apartamentos turísticos	0	0
2012	44060	Cañada de Benatanduz	IAEST	Campings y áreas de acampada	0	0
2012	44060	Cañada de Benatanduz	IAEST	Hoteles, hostales y similares	0	0
2012	44060	Cañada de Benatanduz	IAEST	Viviendas de turismo rural	17	2
2012	44061	Cañada de Verich (La)	IAEST	Apartamentos turísticos	0	0
2012	44061	Cañada de Verich (La)	IAEST	Campings y áreas de acampada	0	0
2012	44061	Cañada de Verich (La)	IAEST	Hoteles, hostales y similares	0	0
2012	44061	Cañada de Verich (La)	IAEST	Viviendas de turismo rural	8	1
2012	44062	Cañada Vellida	IAEST	Apartamentos turísticos	0	0
2012	44062	Cañada Vellida	IAEST	Campings y áreas de acampada	0	0
2012	44062	Cañada Vellida	IAEST	Hoteles, hostales y similares	0	0
2012	44062	Cañada Vellida	IAEST	Viviendas de turismo rural	0	0
2012	44063	Cañizar del Olivar	IAEST	Apartamentos turísticos	0	0
2012	44063	Cañizar del Olivar	IAEST	Campings y áreas de acampada	120	1
2012	44063	Cañizar del Olivar	IAEST	Hoteles, hostales y similares	0	0
2012	44063	Cañizar del Olivar	IAEST	Viviendas de turismo rural	0	0
2012	44064	Cascante del Río	IAEST	Apartamentos turísticos	0	0
2012	44064	Cascante del Río	IAEST	Campings y áreas de acampada	0	0
2012	44064	Cascante del Río	IAEST	Hoteles, hostales y similares	24	1
2012	44064	Cascante del Río	IAEST	Viviendas de turismo rural	0	0
2012	44065	Castejón de Tornos	IAEST	Apartamentos turísticos	0	0
2012	44065	Castejón de Tornos	IAEST	Campings y áreas de acampada	0	0
2012	44065	Castejón de Tornos	IAEST	Hoteles, hostales y similares	0	0
2012	44065	Castejón de Tornos	IAEST	Viviendas de turismo rural	10	1
2012	44066	Castel de Cabra	IAEST	Apartamentos turísticos	0	0
2012	44066	Castel de Cabra	IAEST	Campings y áreas de acampada	0	0
2012	44066	Castel de Cabra	IAEST	Hoteles, hostales y similares	0	0
2012	44066	Castel de Cabra	IAEST	Viviendas de turismo rural	0	0
2012	44067	Castelnou	IAEST	Apartamentos turísticos	0	0
2012	44067	Castelnou	IAEST	Campings y áreas de acampada	0	0
2012	44067	Castelnou	IAEST	Hoteles, hostales y similares	0	0
2012	44067	Castelnou	IAEST	Viviendas de turismo rural	16	2
2012	44068	Castelserás	IAEST	Apartamentos turísticos	0	0
2012	44068	Castelserás	IAEST	Campings y áreas de acampada	0	0
2012	44068	Castelserás	IAEST	Hoteles, hostales y similares	0	0
2012	44068	Castelserás	IAEST	Viviendas de turismo rural	35	5
2012	44070	Castellar (El)	IAEST	Apartamentos turísticos	0	0
2012	44070	Castellar (El)	IAEST	Campings y áreas de acampada	0	0
2012	44070	Castellar (El)	IAEST	Hoteles, hostales y similares	0	0
2012	44070	Castellar (El)	IAEST	Viviendas de turismo rural	52	5
2012	44071	Castellote	IAEST	Apartamentos turísticos	0	0
2012	44071	Castellote	IAEST	Campings y áreas de acampada	102	1
2012	44071	Castellote	IAEST	Hoteles, hostales y similares	153	4
2012	44071	Castellote	IAEST	Viviendas de turismo rural	72	11
2012	44074	Cedrillas	IAEST	Apartamentos turísticos	6	2
2012	44074	Cedrillas	IAEST	Campings y áreas de acampada	0	0
2012	44074	Cedrillas	IAEST	Hoteles, hostales y similares	15	1
2012	44074	Cedrillas	IAEST	Viviendas de turismo rural	29	3
2012	44075	Celadas	IAEST	Apartamentos turísticos	0	0
2012	44075	Celadas	IAEST	Campings y áreas de acampada	0	0
2012	44075	Celadas	IAEST	Hoteles, hostales y similares	0	0
2012	44075	Celadas	IAEST	Viviendas de turismo rural	25	2
2012	44076	Cella	IAEST	Apartamentos turísticos	95	20
2012	44076	Cella	IAEST	Campings y áreas de acampada	0	0
2012	44076	Cella	IAEST	Hoteles, hostales y similares	128	4
2012	44076	Cella	IAEST	Viviendas de turismo rural	16	2
2012	44077	Cerollera (La)	IAEST	Apartamentos turísticos	0	0
2012	44077	Cerollera (La)	IAEST	Campings y áreas de acampada	0	0
2012	44077	Cerollera (La)	IAEST	Hoteles, hostales y similares	11	1
2012	44077	Cerollera (La)	IAEST	Viviendas de turismo rural	18	2
2012	44080	Codoñera (La)	IAEST	Apartamentos turísticos	21	4
2012	44080	Codoñera (La)	IAEST	Campings y áreas de acampada	0	0
2012	44080	Codoñera (La)	IAEST	Hoteles, hostales y similares	0	0
2012	44080	Codoñera (La)	IAEST	Viviendas de turismo rural	12	1
2012	44082	Corbalán	IAEST	Apartamentos turísticos	0	0
2012	44082	Corbalán	IAEST	Campings y áreas de acampada	0	0
2012	44082	Corbalán	IAEST	Hoteles, hostales y similares	0	0
2012	44082	Corbalán	IAEST	Viviendas de turismo rural	11	1
2012	44084	Cortes de Aragón	IAEST	Apartamentos turísticos	0	0
2012	44084	Cortes de Aragón	IAEST	Campings y áreas de acampada	0	0
2012	44084	Cortes de Aragón	IAEST	Hoteles, hostales y similares	0	0
2012	44084	Cortes de Aragón	IAEST	Viviendas de turismo rural	0	0
2012	44085	Cosa	IAEST	Apartamentos turísticos	0	0
2012	44085	Cosa	IAEST	Campings y áreas de acampada	0	0
2012	44085	Cosa	IAEST	Hoteles, hostales y similares	0	0
2012	44085	Cosa	IAEST	Viviendas de turismo rural	7	1
2012	44086	Cretas	IAEST	Apartamentos turísticos	0	0
2012	44086	Cretas	IAEST	Campings y áreas de acampada	0	0
2012	44086	Cretas	IAEST	Hoteles, hostales y similares	24	1
2012	44086	Cretas	IAEST	Viviendas de turismo rural	19	3
2012	44087	Crivillén	IAEST	Apartamentos turísticos	0	0
2012	44087	Crivillén	IAEST	Campings y áreas de acampada	0	0
2012	44087	Crivillén	IAEST	Hoteles, hostales y similares	0	0
2012	44087	Crivillén	IAEST	Viviendas de turismo rural	6	1
2012	44088	Cuba (La)	IAEST	Apartamentos turísticos	0	0
2012	44088	Cuba (La)	IAEST	Campings y áreas de acampada	0	0
2012	44088	Cuba (La)	IAEST	Hoteles, hostales y similares	18	1
2012	44088	Cuba (La)	IAEST	Viviendas de turismo rural	9	2
2012	44089	Cubla	IAEST	Apartamentos turísticos	0	0
2012	44089	Cubla	IAEST	Campings y áreas de acampada	0	0
2012	44089	Cubla	IAEST	Hoteles, hostales y similares	0	0
2012	44089	Cubla	IAEST	Viviendas de turismo rural	0	0
2012	44090	Cucalón	IAEST	Apartamentos turísticos	0	0
2012	44090	Cucalón	IAEST	Campings y áreas de acampada	0	0
2012	44090	Cucalón	IAEST	Hoteles, hostales y similares	0	0
2012	44090	Cucalón	IAEST	Viviendas de turismo rural	0	0
2012	44092	Cuervo (El)	IAEST	Apartamentos turísticos	0	0
2012	44092	Cuervo (El)	IAEST	Campings y áreas de acampada	0	0
2012	44092	Cuervo (El)	IAEST	Hoteles, hostales y similares	0	0
2012	44092	Cuervo (El)	IAEST	Viviendas de turismo rural	18	2
2012	44093	Cuevas de Almudén	IAEST	Apartamentos turísticos	0	0
2012	44093	Cuevas de Almudén	IAEST	Campings y áreas de acampada	0	0
2012	44093	Cuevas de Almudén	IAEST	Hoteles, hostales y similares	0	0
2012	44093	Cuevas de Almudén	IAEST	Viviendas de turismo rural	0	0
2012	44094	Cuevas Labradas	IAEST	Apartamentos turísticos	0	0
2012	44094	Cuevas Labradas	IAEST	Campings y áreas de acampada	0	0
2012	44094	Cuevas Labradas	IAEST	Hoteles, hostales y similares	0	0
2012	44094	Cuevas Labradas	IAEST	Viviendas de turismo rural	4	1
2012	44096	Ejulve	IAEST	Apartamentos turísticos	0	0
2012	44096	Ejulve	IAEST	Campings y áreas de acampada	0	0
2012	44096	Ejulve	IAEST	Hoteles, hostales y similares	28	2
2012	44096	Ejulve	IAEST	Viviendas de turismo rural	16	2
2012	44097	Escorihuela	IAEST	Apartamentos turísticos	0	0
2012	44097	Escorihuela	IAEST	Campings y áreas de acampada	0	0
2012	44097	Escorihuela	IAEST	Hoteles, hostales y similares	0	0
2012	44097	Escorihuela	IAEST	Viviendas de turismo rural	0	0
2012	44099	Escucha	IAEST	Apartamentos turísticos	0	0
2012	44099	Escucha	IAEST	Campings y áreas de acampada	0	0
2012	44099	Escucha	IAEST	Hoteles, hostales y similares	16	1
2012	44099	Escucha	IAEST	Viviendas de turismo rural	0	0
2012	44100	Estercuel	IAEST	Apartamentos turísticos	0	0
2012	44100	Estercuel	IAEST	Campings y áreas de acampada	0	0
2012	44100	Estercuel	IAEST	Hoteles, hostales y similares	32	1
2012	44100	Estercuel	IAEST	Viviendas de turismo rural	0	0
2012	44101	Ferreruela de Huerva	IAEST	Apartamentos turísticos	16	5
2012	44101	Ferreruela de Huerva	IAEST	Campings y áreas de acampada	0	0
2012	44101	Ferreruela de Huerva	IAEST	Hoteles, hostales y similares	0	0
2012	44101	Ferreruela de Huerva	IAEST	Viviendas de turismo rural	0	0
2012	44102	Fonfría	IAEST	Apartamentos turísticos	0	0
2012	44102	Fonfría	IAEST	Campings y áreas de acampada	0	0
2012	44102	Fonfría	IAEST	Hoteles, hostales y similares	0	0
2012	44102	Fonfría	IAEST	Viviendas de turismo rural	10	1
2012	44103	Formiche Alto	IAEST	Apartamentos turísticos	0	0
2012	44103	Formiche Alto	IAEST	Campings y áreas de acampada	165	1
2012	44103	Formiche Alto	IAEST	Hoteles, hostales y similares	0	0
2012	44103	Formiche Alto	IAEST	Viviendas de turismo rural	0	0
2012	44105	Fórnoles	IAEST	Apartamentos turísticos	16	4
2012	44105	Fórnoles	IAEST	Campings y áreas de acampada	0	0
2012	44105	Fórnoles	IAEST	Hoteles, hostales y similares	0	0
2012	44105	Fórnoles	IAEST	Viviendas de turismo rural	8	1
2012	44106	Fortanete	IAEST	Apartamentos turísticos	26	6
2012	44106	Fortanete	IAEST	Campings y áreas de acampada	0	0
2012	44106	Fortanete	IAEST	Hoteles, hostales y similares	31	2
2012	44106	Fortanete	IAEST	Viviendas de turismo rural	14	2
2012	44107	Foz-Calanda	IAEST	Apartamentos turísticos	0	0
2012	44107	Foz-Calanda	IAEST	Campings y áreas de acampada	0	0
2012	44107	Foz-Calanda	IAEST	Hoteles, hostales y similares	0	0
2012	44107	Foz-Calanda	IAEST	Viviendas de turismo rural	6	1
2012	44108	Fresneda (La)	IAEST	Apartamentos turísticos	0	0
2012	44108	Fresneda (La)	IAEST	Campings y áreas de acampada	112	1
2012	44108	Fresneda (La)	IAEST	Hoteles, hostales y similares	46	2
2012	44108	Fresneda (La)	IAEST	Viviendas de turismo rural	48	8
2012	44109	Frías de Albarracín	IAEST	Apartamentos turísticos	0	0
2012	44109	Frías de Albarracín	IAEST	Campings y áreas de acampada	0	0
2012	44109	Frías de Albarracín	IAEST	Hoteles, hostales y similares	36	2
2012	44109	Frías de Albarracín	IAEST	Viviendas de turismo rural	7	1
2012	44110	Fuenferrada	IAEST	Apartamentos turísticos	0	0
2012	44110	Fuenferrada	IAEST	Campings y áreas de acampada	0	0
2012	44110	Fuenferrada	IAEST	Hoteles, hostales y similares	0	0
2012	44110	Fuenferrada	IAEST	Viviendas de turismo rural	6	1
2012	44111	Fuentes Calientes	IAEST	Apartamentos turísticos	0	0
2012	44111	Fuentes Calientes	IAEST	Campings y áreas de acampada	0	0
2012	44111	Fuentes Calientes	IAEST	Hoteles, hostales y similares	0	0
2012	44111	Fuentes Calientes	IAEST	Viviendas de turismo rural	4	1
2012	44112	Fuentes Claras	IAEST	Apartamentos turísticos	0	0
2012	44112	Fuentes Claras	IAEST	Campings y áreas de acampada	0	0
2012	44112	Fuentes Claras	IAEST	Hoteles, hostales y similares	12	1
2012	44112	Fuentes Claras	IAEST	Viviendas de turismo rural	0	0
2012	44113	Fuentes de Rubielos	IAEST	Apartamentos turísticos	0	0
2012	44113	Fuentes de Rubielos	IAEST	Campings y áreas de acampada	0	0
2012	44113	Fuentes de Rubielos	IAEST	Hoteles, hostales y similares	0	0
2012	44113	Fuentes de Rubielos	IAEST	Viviendas de turismo rural	61	7
2012	44114	Fuentespalda	IAEST	Apartamentos turísticos	34	9
2012	44114	Fuentespalda	IAEST	Campings y áreas de acampada	156	1
2012	44114	Fuentespalda	IAEST	Hoteles, hostales y similares	60	3
2012	44114	Fuentespalda	IAEST	Viviendas de turismo rural	15	2
2012	44115	Galve	IAEST	Apartamentos turísticos	0	0
2012	44115	Galve	IAEST	Campings y áreas de acampada	0	0
2012	44115	Galve	IAEST	Hoteles, hostales y similares	22	1
2012	44115	Galve	IAEST	Viviendas de turismo rural	10	1
2012	44116	Gargallo	IAEST	Apartamentos turísticos	0	0
2012	44116	Gargallo	IAEST	Campings y áreas de acampada	0	0
2012	44116	Gargallo	IAEST	Hoteles, hostales y similares	50	1
2012	44116	Gargallo	IAEST	Viviendas de turismo rural	0	0
2012	44117	Gea de Albarracín	IAEST	Apartamentos turísticos	70	16
2012	44117	Gea de Albarracín	IAEST	Campings y áreas de acampada	0	0
2012	44117	Gea de Albarracín	IAEST	Hoteles, hostales y similares	33	2
2012	44117	Gea de Albarracín	IAEST	Viviendas de turismo rural	47	6
2012	44118	Ginebrosa (La)	IAEST	Apartamentos turísticos	0	0
2012	44118	Ginebrosa (La)	IAEST	Campings y áreas de acampada	0	0
2012	44118	Ginebrosa (La)	IAEST	Hoteles, hostales y similares	0	0
2012	44118	Ginebrosa (La)	IAEST	Viviendas de turismo rural	0	0
2012	44119	Griegos	IAEST	Apartamentos turísticos	0	0
2012	44119	Griegos	IAEST	Campings y áreas de acampada	0	0
2012	44119	Griegos	IAEST	Hoteles, hostales y similares	18	1
2012	44119	Griegos	IAEST	Viviendas de turismo rural	4	1
2012	44120	Guadalaviar	IAEST	Apartamentos turísticos	30	7
2012	44120	Guadalaviar	IAEST	Campings y áreas de acampada	0	0
2012	44120	Guadalaviar	IAEST	Hoteles, hostales y similares	0	0
2012	44120	Guadalaviar	IAEST	Viviendas de turismo rural	43	4
2012	44121	Gúdar	IAEST	Apartamentos turísticos	0	0
2012	44121	Gúdar	IAEST	Campings y áreas de acampada	0	0
2012	44121	Gúdar	IAEST	Hoteles, hostales y similares	38	1
2012	44121	Gúdar	IAEST	Viviendas de turismo rural	12	1
2012	44122	Híjar	IAEST	Apartamentos turísticos	0	0
2012	44122	Híjar	IAEST	Campings y áreas de acampada	0	0
2012	44122	Híjar	IAEST	Hoteles, hostales y similares	32	1
2012	44122	Híjar	IAEST	Viviendas de turismo rural	0	0
2012	44123	Hinojosa de Jarque	IAEST	Apartamentos turísticos	0	0
2012	44123	Hinojosa de Jarque	IAEST	Campings y áreas de acampada	0	0
2012	44123	Hinojosa de Jarque	IAEST	Hoteles, hostales y similares	0	0
2012	44123	Hinojosa de Jarque	IAEST	Viviendas de turismo rural	6	1
2012	44124	Hoz de la Vieja (La)	IAEST	Apartamentos turísticos	0	0
2012	44124	Hoz de la Vieja (La)	IAEST	Campings y áreas de acampada	0	0
2012	44124	Hoz de la Vieja (La)	IAEST	Hoteles, hostales y similares	0	0
2012	44124	Hoz de la Vieja (La)	IAEST	Viviendas de turismo rural	8	1
2012	44125	Huesa del Común	IAEST	Apartamentos turísticos	0	0
2012	44125	Huesa del Común	IAEST	Campings y áreas de acampada	0	0
2012	44125	Huesa del Común	IAEST	Hoteles, hostales y similares	0	0
2012	44125	Huesa del Común	IAEST	Viviendas de turismo rural	8	1
2012	44126	Iglesuela del Cid (La)	IAEST	Apartamentos turísticos	0	0
2012	44126	Iglesuela del Cid (La)	IAEST	Campings y áreas de acampada	0	0
2012	44126	Iglesuela del Cid (La)	IAEST	Hoteles, hostales y similares	108	2
2012	44126	Iglesuela del Cid (La)	IAEST	Viviendas de turismo rural	52	6
2012	44127	Jabaloyas	IAEST	Apartamentos turísticos	0	0
2012	44127	Jabaloyas	IAEST	Campings y áreas de acampada	0	0
