Año	Comarca código	Comarca nombre	VAB	Sector VAB código	Sector VAB descripción	Subsección código	Subsección descripción
2002	33	Matarraña / Matarranya	5260,7	40	Servicios	GG	Comercio, reparación de vehículos de motor, motocicletas y ciclomotores y artículos personales y de uso doméstico
2002	33	Matarraña / Matarranya	7366,2	40	Servicios	HH	Hostelería
2002	33	Matarraña / Matarranya	2321	40	Servicios	II	Transporte, almacenamiento y comunicaciones
2002	33	Matarraña / Matarranya	258,8	40	Servicios	JJ	Intermediación financiera
2002	33	Matarraña / Matarranya	3097,9	40	Servicios	KK	Actividades inmobiliarias y de alquiler; servicios empresariales
2002	33	Matarraña / Matarranya	2690,6	40	Servicios	LL	Administración pública, defensa y seguridad social
2002	33	Matarraña / Matarranya	393,1	40	Servicios	MM	Educación
2002	33	Matarraña / Matarranya	0	40	Servicios	NN	Actividades sanitarias y veterinarias; servicios sociales
2002	33	Matarraña / Matarranya	760,2	40	Servicios	OO	Otras actividades sociales y de servicios prestados a la comunidad; servicios personales
2002	33	Matarraña / Matarranya	182,6	40	Servicios	PP	Hogares que emplean personal doméstico
2001	01	La Jacetania	14711,5	10	Agricultura	AA,BB	Agricultura, ganadería, caza, selvicultura y pesca
2001	01	La Jacetania	300	21	Energía	CA,CB,DF	Extractivas y del petróleo
2001	01	La Jacetania	5842,9	21	Energía	EE	Producción y distribución de energía eléctrica, gas y agua
2001	01	La Jacetania	211,6	22	Industria	DA	Industria de la alimentación, bebidas y tabaco
2001	01	La Jacetania	237	22	Industria	DB,DC	Industria textil, cuero y calzado
2001	01	La Jacetania	1585,2	22	Industria	DD	Industria de la madera y del corcho
2001	01	La Jacetania	1080	22	Industria	DE	Industria del papel; edición, artes gráficas y reproducción de soportes grabados
2001	01	La Jacetania	434,7	22	Industria	DG	Industria química
2001	01	La Jacetania	0	22	Industria	DH	Industria de la transformación del caucho y materias plásticas
2001	01	La Jacetania	1817,8	22	Industria	DI	Industrias de otros productos minerales no metálicos
2001	01	La Jacetania	1406,5	22	Industria	DJ	Metalurgia y fabricación de productos metálicos
2001	01	La Jacetania	559,8	22	Industria	DK	Industria de la construcción de maquinaria y equipo mecánico
2001	01	La Jacetania	608,2	22	Industria	DL	Industria de material y equipo eléctrico, electrónico y óptico
2001	01	La Jacetania	0	22	Industria	DM	Fabricación de material de transporte
2001	01	La Jacetania	882,3	22	Industria	DN	Industrias manufactureras diversas
2001	01	La Jacetania	24165,8	30	Construcción	FF	Construcción
2001	01	La Jacetania	20135,4	40	Servicios	GG	Comercio, reparación de vehículos de motor, motocicletas y ciclomotores y artículos personales y de uso doméstico
2001	01	La Jacetania	43533,3	40	Servicios	HH	Hostelería
2001	01	La Jacetania	8672,7	40	Servicios	II	Transporte, almacenamiento y comunicaciones
2001	01	La Jacetania	988,9	40	Servicios	JJ	Intermediación financiera
2001	01	La Jacetania	30848	40	Servicios	KK	Actividades inmobiliarias y de alquiler; servicios empresariales
2001	01	La Jacetania	8557,2	40	Servicios	LL	Administración pública, defensa y seguridad social
2001	01	La Jacetania	7085,7	40	Servicios	MM	Educación
2001	01	La Jacetania	8285,4	40	Servicios	NN	Actividades sanitarias y veterinarias; servicios sociales
2001	01	La Jacetania	10847,7	40	Servicios	OO	Otras actividades sociales y de servicios prestados a la comunidad; servicios personales
2001	01	La Jacetania	2707,4	40	Servicios	PP	Hogares que emplean personal doméstico
2001	02	Alto Gállego	10205	10	Agricultura	AA,BB	Agricultura, ganadería, caza, selvicultura y pesca
2001	02	Alto Gállego	0	21	Energía	CA,CB,DF	Extractivas y del petróleo
2001	02	Alto Gállego	20269,5	21	Energía	EE	Producción y distribución de energía eléctrica, gas y agua
2001	02	Alto Gállego	1733,1	22	Industria	DA	Industria de la alimentación, bebidas y tabaco
2001	02	Alto Gállego	0	22	Industria	DB,DC	Industria textil, cuero y calzado
2001	02	Alto Gállego	1499,6	22	Industria	DD	Industria de la madera y del corcho
2001	02	Alto Gállego	377,7	22	Industria	DE	Industria del papel; edición, artes gráficas y reproducción de soportes grabados
2001	02	Alto Gállego	26481,3	22	Industria	DG	Industria química
2001	02	Alto Gállego	0	22	Industria	DH	Industria de la transformación del caucho y materias plásticas
2001	02	Alto Gállego	2558,8	22	Industria	DI	Industrias de otros productos minerales no metálicos
2001	02	Alto Gállego	30475,7	22	Industria	DJ	Metalurgia y fabricación de productos metálicos
2001	02	Alto Gállego	0	22	Industria	DK	Industria de la construcción de maquinaria y equipo mecánico
2001	02	Alto Gállego	42,9	22	Industria	DL	Industria de material y equipo eléctrico, electrónico y óptico
2001	02	Alto Gállego	58,9	22	Industria	DM	Fabricación de material de transporte
2001	02	Alto Gállego	43	22	Industria	DN	Industrias manufactureras diversas
2001	02	Alto Gállego	19053,5	30	Construcción	FF	Construcción
2001	02	Alto Gállego	13242,3	40	Servicios	GG	Comercio, reparación de vehículos de motor, motocicletas y ciclomotores y artículos personales y de uso doméstico
2001	02	Alto Gállego	30700	40	Servicios	HH	Hostelería
2001	02	Alto Gállego	13918,4	40	Servicios	II	Transporte, almacenamiento y comunicaciones
2001	02	Alto Gállego	395,9	40	Servicios	JJ	Intermediación financiera
2001	02	Alto Gállego	11085,7	40	Servicios	KK	Actividades inmobiliarias y de alquiler; servicios empresariales
2001	02	Alto Gállego	5421,9	40	Servicios	LL	Administración pública, defensa y seguridad social
2001	02	Alto Gállego	3255,1	40	Servicios	MM	Educación
2001	02	Alto Gállego	2615,7	40	Servicios	NN	Actividades sanitarias y veterinarias; servicios sociales
2001	02	Alto Gállego	8969	40	Servicios	OO	Otras actividades sociales y de servicios prestados a la comunidad; servicios personales
2001	02	Alto Gállego	1171,6	40	Servicios	PP	Hogares que emplean personal doméstico
2001	03	Sobrarbe	12694,9	10	Agricultura	AA,BB	Agricultura, ganadería, caza, selvicultura y pesca
2001	03	Sobrarbe	533,6	21	Energía	CA,CB,DF	Extractivas y del petróleo
2001	03	Sobrarbe	15334	21	Energía	EE	Producción y distribución de energía eléctrica, gas y agua
2001	03	Sobrarbe	1203,7	22	Industria	DA	Industria de la alimentación, bebidas y tabaco
2001	03	Sobrarbe	16,2	22	Industria	DB,DC	Industria textil, cuero y calzado
2001	03	Sobrarbe	320,4	22	Industria	DD	Industria de la madera y del corcho
2001	03	Sobrarbe	0	22	Industria	DE	Industria del papel; edición, artes gráficas y reproducción de soportes grabados
2001	03	Sobrarbe	0	22	Industria	DG	Industria química
2001	03	Sobrarbe	0	22	Industria	DH	Industria de la transformación del caucho y materias plásticas
2001	03	Sobrarbe	34,7	22	Industria	DI	Industrias de otros productos minerales no metálicos
2001	03	Sobrarbe	304,6	22	Industria	DJ	Metalurgia y fabricación de productos metálicos
2001	03	Sobrarbe	12,6	22	Industria	DK	Industria de la construcción de maquinaria y equipo mecánico
2001	03	Sobrarbe	48,4	22	Industria	DL	Industria de material y equipo eléctrico, electrónico y óptico
2001	03	Sobrarbe	0	22	Industria	DM	Fabricación de material de transporte
2001	03	Sobrarbe	294,1	22	Industria	DN	Industrias manufactureras diversas
2001	03	Sobrarbe	10559,2	30	Construcción	FF	Construcción
2001	03	Sobrarbe	4317,3	40	Servicios	GG	Comercio, reparación de vehículos de motor, motocicletas y ciclomotores y artículos personales y de uso doméstico
2001	03	Sobrarbe	25231,7	40	Servicios	HH	Hostelería
2001	03	Sobrarbe	1794,6	40	Servicios	II	Transporte, almacenamiento y comunicaciones
2001	03	Sobrarbe	401	40	Servicios	JJ	Intermediación financiera
2001	03	Sobrarbe	1888,7	40	Servicios	KK	Actividades inmobiliarias y de alquiler; servicios empresariales
2001	03	Sobrarbe	1261	40	Servicios	LL	Administración pública, defensa y seguridad social
2001	03	Sobrarbe	784,2	40	Servicios	MM	Educación
2001	03	Sobrarbe	2945,4	40	Servicios	NN	Actividades sanitarias y veterinarias; servicios sociales
2001	03	Sobrarbe	1573,1	40	Servicios	OO	Otras actividades sociales y de servicios prestados a la comunidad; servicios personales
2001	03	Sobrarbe	301,4	40	Servicios	PP	Hogares que emplean personal doméstico
2001	04	La Ribagorza	44796,8	10	Agricultura	AA,BB	Agricultura, ganadería, caza, selvicultura y pesca
2001	04	La Ribagorza	3568,2	21	Energía	CA,CB,DF	Extractivas y del petróleo
2001	04	La Ribagorza	24386,4	21	Energía	EE	Producción y distribución de energía eléctrica, gas y agua
2001	04	La Ribagorza	10493,9	22	Industria	DA	Industria de la alimentación, bebidas y tabaco
2001	04	La Ribagorza	597	22	Industria	DB,DC	Industria textil, cuero y calzado
2001	04	La Ribagorza	700,3	22	Industria	DD	Industria de la madera y del corcho
2001	04	La Ribagorza	124,7	22	Industria	DE	Industria del papel; edición, artes gráficas y reproducción de soportes grabados
2001	04	La Ribagorza	0	22	Industria	DG	Industria química
2001	04	La Ribagorza	0	22	Industria	DH	Industria de la transformación del caucho y materias plásticas
2001	04	La Ribagorza	71,8	22	Industria	DI	Industrias de otros productos minerales no metálicos
2001	04	La Ribagorza	496,2	22	Industria	DJ	Metalurgia y fabricación de productos metálicos
2001	04	La Ribagorza	397,4	22	Industria	DK	Industria de la construcción de maquinaria y equipo mecánico
2001	04	La Ribagorza	132,8	22	Industria	DL	Industria de material y equipo eléctrico, electrónico y óptico
2001	04	La Ribagorza	0	22	Industria	DM	Fabricación de material de transporte
2001	04	La Ribagorza	121,9	22	Industria	DN	Industrias manufactureras diversas
2001	04	La Ribagorza	18798	30	Construcción	FF	Construcción
2001	04	La Ribagorza	9370	40	Servicios	GG	Comercio, reparación de vehículos de motor, motocicletas y ciclomotores y artículos personales y de uso doméstico
2001	04	La Ribagorza	28460,9	40	Servicios	HH	Hostelería
2001	04	La Ribagorza	5793,9	40	Servicios	II	Transporte, almacenamiento y comunicaciones
2001	04	La Ribagorza	315,7	40	Servicios	JJ	Intermediación financiera
2001	04	La Ribagorza	16365,4	40	Servicios	KK	Actividades inmobiliarias y de alquiler; servicios empresariales
2001	04	La Ribagorza	4721,7	40	Servicios	LL	Administración pública, defensa y seguridad social
2001	04	La Ribagorza	4242,4	40	Servicios	MM	Educación
2001	04	La Ribagorza	4753,2	40	Servicios	NN	Actividades sanitarias y veterinarias; servicios sociales
2001	04	La Ribagorza	4966,1	40	Servicios	OO	Otras actividades sociales y de servicios prestados a la comunidad; servicios personales
2001	04	La Ribagorza	850,9	40	Servicios	PP	Hogares que emplean personal doméstico
2001	05	Cinco Villas	92138,1	10	Agricultura	AA,BB	Agricultura, ganadería, caza, selvicultura y pesca
2001	05	Cinco Villas	252,6	21	Energía	CA,CB,DF	Extractivas y del petróleo
2001	05	Cinco Villas	9034,5	21	Energía	EE	Producción y distribución de energía eléctrica, gas y agua
2001	05	Cinco Villas	5568,1	22	Industria	DA	Industria de la alimentación, bebidas y tabaco
2001	05	Cinco Villas	310,2	22	Industria	DB,DC	Industria textil, cuero y calzado
2001	05	Cinco Villas	731,5	22	Industria	DD	Industria de la madera y del corcho
2001	05	Cinco Villas	1011,8	22	Industria	DE	Industria del papel; edición, artes gráficas y reproducción de soportes grabados
2001	05	Cinco Villas	0	22	Industria	DG	Industria química
2001	05	Cinco Villas	1713,1	22	Industria	DH	Industria de la transformación del caucho y materias plásticas
2001	05	Cinco Villas	6555,3	22	Industria	DI	Industrias de otros productos minerales no metálicos
2001	05	Cinco Villas	4562,7	22	Industria	DJ	Metalurgia y fabricación de productos metálicos
2001	05	Cinco Villas	8666,7	22	Industria	DK	Industria de la construcción de maquinaria y equipo mecánico
2001	05	Cinco Villas	19382,3	22	Industria	DL	Industria de material y equipo eléctrico, electrónico y óptico
2001	05	Cinco Villas	21426,2	22	Industria	DM	Fabricación de material de transporte
2001	05	Cinco Villas	801,4	22	Industria	DN	Industrias manufactureras diversas
2001	05	Cinco Villas	54909,4	30	Construcción	FF	Construcción
2001	05	Cinco Villas	30207,5	40	Servicios	GG	Comercio, reparación de vehículos de motor, motocicletas y ciclomotores y artículos personales y de uso doméstico
2001	05	Cinco Villas	20203	40	Servicios	HH	Hostelería
2001	05	Cinco Villas	8712,2	40	Servicios	II	Transporte, almacenamiento y comunicaciones
2001	05	Cinco Villas	2514,4	40	Servicios	JJ	Intermediación financiera
2001	05	Cinco Villas	10174,3	40	Servicios	KK	Actividades inmobiliarias y de alquiler; servicios empresariales
2001	05	Cinco Villas	14332,3	40	Servicios	LL	Administración pública, defensa y seguridad social
2001	05	Cinco Villas	4812,2	40	Servicios	MM	Educación
2001	05	Cinco Villas	7314,5	40	Servicios	NN	Actividades sanitarias y veterinarias; servicios sociales
2001	05	Cinco Villas	4692,3	40	Servicios	OO	Otras actividades sociales y de servicios prestados a la comunidad; servicios personales
2001	05	Cinco Villas	698,7	40	Servicios	PP	Hogares que emplean personal doméstico
2001	06	Hoya de Huesca / Plana de Uesca	85420	10	Agricultura	AA,BB	Agricultura, ganadería, caza, selvicultura y pesca
2001	06	Hoya de Huesca / Plana de Uesca	804,9	21	Energía	CA,CB,DF	Extractivas y del petróleo
2001	06	Hoya de Huesca / Plana de Uesca	11248,6	21	Energía	EE	Producción y distribución de energía eléctrica, gas y agua
2001	06	Hoya de Huesca / Plana de Uesca	14356,4	22	Industria	DA	Industria de la alimentación, bebidas y tabaco
2001	06	Hoya de Huesca / Plana de Uesca	3967,1	22	Industria	DB,DC	Industria textil, cuero y calzado
2001	06	Hoya de Huesca / Plana de Uesca	1520,7	22	Industria	DD	Industria de la madera y del corcho
2001	06	Hoya de Huesca / Plana de Uesca	9474,7	22	Industria	DE	Industria del papel; edición, artes gráficas y reproducción de soportes grabados
2001	06	Hoya de Huesca / Plana de Uesca	873,5	22	Industria	DG	Industria química
2001	06	Hoya de Huesca / Plana de Uesca	699,3	22	Industria	DH	Industria de la transformación del caucho y materias plásticas
2001	06	Hoya de Huesca / Plana de Uesca	12649,9	22	Industria	DI	Industrias de otros productos minerales no metálicos
2001	06	Hoya de Huesca / Plana de Uesca	19249,7	22	Industria	DJ	Metalurgia y fabricación de productos metálicos
2001	06	Hoya de Huesca / Plana de Uesca	16673,5	22	Industria	DK	Industria de la construcción de maquinaria y equipo mecánico
2001	06	Hoya de Huesca / Plana de Uesca	1312,5	22	Industria	DL	Industria de material y equipo eléctrico, electrónico y óptico
2001	06	Hoya de Huesca / Plana de Uesca	3409,5	22	Industria	DM	Fabricación de material de transporte
2001	06	Hoya de Huesca / Plana de Uesca	8601,2	22	Industria	DN	Industrias manufactureras diversas
2001	06	Hoya de Huesca / Plana de Uesca	81691,3	30	Construcción	FF	Construcción
2001	06	Hoya de Huesca / Plana de Uesca	90413,5	40	Servicios	GG	Comercio, reparación de vehículos de motor, motocicletas y ciclomotores y artículos personales y de uso doméstico
2001	06	Hoya de Huesca / Plana de Uesca	63139,5	40	Servicios	HH	Hostelería
2001	06	Hoya de Huesca / Plana de Uesca	72478,1	40	Servicios	II	Transporte, almacenamiento y comunicaciones
2001	06	Hoya de Huesca / Plana de Uesca	101831,3	40	Servicios	JJ	Intermediación financiera
2001	06	Hoya de Huesca / Plana de Uesca	135636,7	40	Servicios	KK	Actividades inmobiliarias y de alquiler; servicios empresariales
2001	06	Hoya de Huesca / Plana de Uesca	196658,3	40	Servicios	LL	Administración pública, defensa y seguridad social
2001	06	Hoya de Huesca / Plana de Uesca	35259,2	40	Servicios	MM	Educación
2001	06	Hoya de Huesca / Plana de Uesca	52190,7	40	Servicios	NN	Actividades sanitarias y veterinarias; servicios sociales
2001	06	Hoya de Huesca / Plana de Uesca	41088,7	40	Servicios	OO	Otras actividades sociales y de servicios prestados a la comunidad; servicios personales
2001	06	Hoya de Huesca / Plana de Uesca	6430,1	40	Servicios	PP	Hogares que emplean personal doméstico
2001	07	Somontano de Barbastro	50115,2	10	Agricultura	AA,BB	Agricultura, ganadería, caza, selvicultura y pesca
2001	07	Somontano de Barbastro	1094,7	21	Energía	CA,CB,DF	Extractivas y del petróleo
2001	07	Somontano de Barbastro	15978	21	Energía	EE	Producción y distribución de energía eléctrica, gas y agua
