Mes y año	Mes (código)	Mes nombre	Año	AÑO-CNO	Provincia código	Provincia nombre	Grandes grupos CNO	Ocupación (1 dígito) descripción	Sexo	Número de contratos
Julio 2012	201207	Julio	2012	CNO - 2011	50	Zaragoza	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	149
Julio 2012	201207	Julio	2012	CNO - 2011	50	Zaragoza	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	1438
Julio 2012	201207	Julio	2012	CNO - 2011	50	Zaragoza	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	387
Julio 2012	201207	Julio	2012	CNO - 2011	50	Zaragoza	9	Ocupaciones elementales	Hombres	7237
Julio 2012	201207	Julio	2012	CNO - 2011	50	Zaragoza	9	Ocupaciones elementales	Mujeres	7857
Julio 2012	201207	Julio	2012	CNO - 2011	50	Zaragoza	99	Ocupaciones militares	Mujeres	1
Junio 2012	201206	Junio	2012	CNO - 2011	22	Huesca	1	Directores y gerentes	Hombres	6
Junio 2012	201206	Junio	2012	CNO - 2011	22	Huesca	1	Directores y gerentes	Mujeres	3
Junio 2012	201206	Junio	2012	CNO - 2011	22	Huesca	2	Técnicos y profesionales científicos e intelectuales	Hombres	85
Junio 2012	201206	Junio	2012	CNO - 2011	22	Huesca	2	Técnicos y profesionales científicos e intelectuales	Mujeres	90
Junio 2012	201206	Junio	2012	CNO - 2011	22	Huesca	3	Técnicos; profesionales de apoyo	Hombres	230
Junio 2012	201206	Junio	2012	CNO - 2011	22	Huesca	3	Técnicos; profesionales de apoyo	Mujeres	173
Junio 2012	201206	Junio	2012	CNO - 2011	22	Huesca	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	64
Junio 2012	201206	Junio	2012	CNO - 2011	22	Huesca	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	196
Junio 2012	201206	Junio	2012	CNO - 2011	22	Huesca	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	777
Junio 2012	201206	Junio	2012	CNO - 2011	22	Huesca	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	1082
Junio 2012	201206	Junio	2012	CNO - 2011	22	Huesca	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	64
Junio 2012	201206	Junio	2012	CNO - 2011	22	Huesca	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Mujeres	7
Junio 2012	201206	Junio	2012	CNO - 2011	22	Huesca	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	418
Junio 2012	201206	Junio	2012	CNO - 2011	22	Huesca	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	33
Junio 2012	201206	Junio	2012	CNO - 2011	22	Huesca	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	361
Junio 2012	201206	Junio	2012	CNO - 2011	22	Huesca	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	43
Junio 2012	201206	Junio	2012	CNO - 2011	22	Huesca	9	Ocupaciones elementales	Hombres	1633
Junio 2012	201206	Junio	2012	CNO - 2011	22	Huesca	9	Ocupaciones elementales	Mujeres	1890
Junio 2012	201206	Junio	2012	CNO - 2011	22	Huesca	99	Ocupaciones militares	Mujeres	1
Junio 2012	201206	Junio	2012	CNO - 2011	44	Teruel	1	Directores y gerentes	Hombres	4
Junio 2012	201206	Junio	2012	CNO - 2011	44	Teruel	2	Técnicos y profesionales científicos e intelectuales	Hombres	43
Junio 2012	201206	Junio	2012	CNO - 2011	44	Teruel	2	Técnicos y profesionales científicos e intelectuales	Mujeres	35
Junio 2012	201206	Junio	2012	CNO - 2011	44	Teruel	3	Técnicos; profesionales de apoyo	Hombres	62
Junio 2012	201206	Junio	2012	CNO - 2011	44	Teruel	3	Técnicos; profesionales de apoyo	Mujeres	59
Junio 2012	201206	Junio	2012	CNO - 2011	44	Teruel	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	49
Junio 2012	201206	Junio	2012	CNO - 2011	44	Teruel	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	138
Junio 2012	201206	Junio	2012	CNO - 2011	44	Teruel	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	334
Junio 2012	201206	Junio	2012	CNO - 2011	44	Teruel	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	520
Junio 2012	201206	Junio	2012	CNO - 2011	44	Teruel	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	49
Junio 2012	201206	Junio	2012	CNO - 2011	44	Teruel	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Mujeres	3
Junio 2012	201206	Junio	2012	CNO - 2011	44	Teruel	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	184
Junio 2012	201206	Junio	2012	CNO - 2011	44	Teruel	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	17
Junio 2012	201206	Junio	2012	CNO - 2011	44	Teruel	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	160
Junio 2012	201206	Junio	2012	CNO - 2011	44	Teruel	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	22
Junio 2012	201206	Junio	2012	CNO - 2011	44	Teruel	9	Ocupaciones elementales	Hombres	1017
Junio 2012	201206	Junio	2012	CNO - 2011	44	Teruel	9	Ocupaciones elementales	Mujeres	593
Junio 2012	201206	Junio	2012	CNO - 2011	50	Zaragoza	1	Directores y gerentes	Hombres	46
Junio 2012	201206	Junio	2012	CNO - 2011	50	Zaragoza	1	Directores y gerentes	Mujeres	14
Junio 2012	201206	Junio	2012	CNO - 2011	50	Zaragoza	2	Técnicos y profesionales científicos e intelectuales	Hombres	611
Junio 2012	201206	Junio	2012	CNO - 2011	50	Zaragoza	2	Técnicos y profesionales científicos e intelectuales	Mujeres	590
Junio 2012	201206	Junio	2012	CNO - 2011	50	Zaragoza	3	Técnicos; profesionales de apoyo	Hombres	912
Junio 2012	201206	Junio	2012	CNO - 2011	50	Zaragoza	3	Técnicos; profesionales de apoyo	Mujeres	1007
Junio 2012	201206	Junio	2012	CNO - 2011	50	Zaragoza	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	516
Junio 2012	201206	Junio	2012	CNO - 2011	50	Zaragoza	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	1079
Junio 2012	201206	Junio	2012	CNO - 2011	50	Zaragoza	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	2796
Junio 2012	201206	Junio	2012	CNO - 2011	50	Zaragoza	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	4823
Junio 2012	201206	Junio	2012	CNO - 2011	50	Zaragoza	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	84
Junio 2012	201206	Junio	2012	CNO - 2011	50	Zaragoza	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Mujeres	72
Junio 2012	201206	Junio	2012	CNO - 2011	50	Zaragoza	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	1970
Junio 2012	201206	Junio	2012	CNO - 2011	50	Zaragoza	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	194
Junio 2012	201206	Junio	2012	CNO - 2011	50	Zaragoza	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	1170
Junio 2012	201206	Junio	2012	CNO - 2011	50	Zaragoza	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	287
Junio 2012	201206	Junio	2012	CNO - 2011	50	Zaragoza	9	Ocupaciones elementales	Hombres	8325
Junio 2012	201206	Junio	2012	CNO - 2011	50	Zaragoza	9	Ocupaciones elementales	Mujeres	7489
Junio 2012	201206	Junio	2012	CNO - 2011	50	Zaragoza	99	Ocupaciones militares	Hombres	2
Mayo 2012	201205	Mayo	2012	CNO - 2011	22	Huesca	1	Directores y gerentes	Hombres	10
Mayo 2012	201205	Mayo	2012	CNO - 2011	22	Huesca	1	Directores y gerentes	Mujeres	1
Mayo 2012	201205	Mayo	2012	CNO - 2011	22	Huesca	2	Técnicos y profesionales científicos e intelectuales	Hombres	123
Mayo 2012	201205	Mayo	2012	CNO - 2011	22	Huesca	2	Técnicos y profesionales científicos e intelectuales	Mujeres	95
Mayo 2012	201205	Mayo	2012	CNO - 2011	22	Huesca	3	Técnicos; profesionales de apoyo	Hombres	200
Mayo 2012	201205	Mayo	2012	CNO - 2011	22	Huesca	3	Técnicos; profesionales de apoyo	Mujeres	119
Mayo 2012	201205	Mayo	2012	CNO - 2011	22	Huesca	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	40
Mayo 2012	201205	Mayo	2012	CNO - 2011	22	Huesca	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	154
Mayo 2012	201205	Mayo	2012	CNO - 2011	22	Huesca	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	547
Mayo 2012	201205	Mayo	2012	CNO - 2011	22	Huesca	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	830
Mayo 2012	201205	Mayo	2012	CNO - 2011	22	Huesca	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	163
Mayo 2012	201205	Mayo	2012	CNO - 2011	22	Huesca	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Mujeres	9
Mayo 2012	201205	Mayo	2012	CNO - 2011	22	Huesca	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	376
Mayo 2012	201205	Mayo	2012	CNO - 2011	22	Huesca	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	46
Mayo 2012	201205	Mayo	2012	CNO - 2011	22	Huesca	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	305
Mayo 2012	201205	Mayo	2012	CNO - 2011	22	Huesca	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	24
Mayo 2012	201205	Mayo	2012	CNO - 2011	22	Huesca	9	Ocupaciones elementales	Hombres	3281
Mayo 2012	201205	Mayo	2012	CNO - 2011	22	Huesca	9	Ocupaciones elementales	Mujeres	1641
Mayo 2012	201205	Mayo	2012	CNO - 2011	22	Huesca	99	Ocupaciones militares	Hombres	1
Mayo 2012	201205	Mayo	2012	CNO - 2011	44	Teruel	1	Directores y gerentes	Hombres	4
Mayo 2012	201205	Mayo	2012	CNO - 2011	44	Teruel	1	Directores y gerentes	Mujeres	2
Mayo 2012	201205	Mayo	2012	CNO - 2011	44	Teruel	2	Técnicos y profesionales científicos e intelectuales	Hombres	49
Mayo 2012	201205	Mayo	2012	CNO - 2011	44	Teruel	2	Técnicos y profesionales científicos e intelectuales	Mujeres	52
Mayo 2012	201205	Mayo	2012	CNO - 2011	44	Teruel	3	Técnicos; profesionales de apoyo	Hombres	35
Mayo 2012	201205	Mayo	2012	CNO - 2011	44	Teruel	3	Técnicos; profesionales de apoyo	Mujeres	57
Mayo 2012	201205	Mayo	2012	CNO - 2011	44	Teruel	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	22
Mayo 2012	201205	Mayo	2012	CNO - 2011	44	Teruel	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	99
Mayo 2012	201205	Mayo	2012	CNO - 2011	44	Teruel	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	309
Mayo 2012	201205	Mayo	2012	CNO - 2011	44	Teruel	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	504
Mayo 2012	201205	Mayo	2012	CNO - 2011	44	Teruel	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	44
Mayo 2012	201205	Mayo	2012	CNO - 2011	44	Teruel	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Mujeres	2
Mayo 2012	201205	Mayo	2012	CNO - 2011	44	Teruel	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	207
Mayo 2012	201205	Mayo	2012	CNO - 2011	44	Teruel	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	19
Mayo 2012	201205	Mayo	2012	CNO - 2011	44	Teruel	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	138
Mayo 2012	201205	Mayo	2012	CNO - 2011	44	Teruel	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	13
Mayo 2012	201205	Mayo	2012	CNO - 2011	44	Teruel	9	Ocupaciones elementales	Hombres	1052
Mayo 2012	201205	Mayo	2012	CNO - 2011	44	Teruel	9	Ocupaciones elementales	Mujeres	571
Mayo 2012	201205	Mayo	2012	CNO - 2011	50	Zaragoza	1	Directores y gerentes	Hombres	50
Mayo 2012	201205	Mayo	2012	CNO - 2011	50	Zaragoza	1	Directores y gerentes	Mujeres	19
Mayo 2012	201205	Mayo	2012	CNO - 2011	50	Zaragoza	2	Técnicos y profesionales científicos e intelectuales	Hombres	726
Mayo 2012	201205	Mayo	2012	CNO - 2011	50	Zaragoza	2	Técnicos y profesionales científicos e intelectuales	Mujeres	661
Mayo 2012	201205	Mayo	2012	CNO - 2011	50	Zaragoza	3	Técnicos; profesionales de apoyo	Hombres	779
Mayo 2012	201205	Mayo	2012	CNO - 2011	50	Zaragoza	3	Técnicos; profesionales de apoyo	Mujeres	992
Mayo 2012	201205	Mayo	2012	CNO - 2011	50	Zaragoza	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	464
Mayo 2012	201205	Mayo	2012	CNO - 2011	50	Zaragoza	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	961
Mayo 2012	201205	Mayo	2012	CNO - 2011	50	Zaragoza	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	2591
Mayo 2012	201205	Mayo	2012	CNO - 2011	50	Zaragoza	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	4587
Mayo 2012	201205	Mayo	2012	CNO - 2011	50	Zaragoza	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	120
Mayo 2012	201205	Mayo	2012	CNO - 2011	50	Zaragoza	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Mujeres	24
Mayo 2012	201205	Mayo	2012	CNO - 2011	50	Zaragoza	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	1866
Mayo 2012	201205	Mayo	2012	CNO - 2011	50	Zaragoza	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	218
Mayo 2012	201205	Mayo	2012	CNO - 2011	50	Zaragoza	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	1220
Mayo 2012	201205	Mayo	2012	CNO - 2011	50	Zaragoza	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	345
Mayo 2012	201205	Mayo	2012	CNO - 2011	50	Zaragoza	9	Ocupaciones elementales	Hombres	8651
Mayo 2012	201205	Mayo	2012	CNO - 2011	50	Zaragoza	9	Ocupaciones elementales	Mujeres	5557
Mayo 2012	201205	Mayo	2012	CNO - 2011	50	Zaragoza	99	Ocupaciones militares	Hombres	3
Mayo 2012	201205	Mayo	2012	CNO - 2011	50	Zaragoza	99	Ocupaciones militares	Mujeres	1
Abril 2012	201204	Abril	2012	CNO - 2011	22	Huesca	1	Directores y gerentes	Hombres	4
Abril 2012	201204	Abril	2012	CNO - 2011	22	Huesca	1	Directores y gerentes	Mujeres	1
Abril 2012	201204	Abril	2012	CNO - 2011	22	Huesca	2	Técnicos y profesionales científicos e intelectuales	Hombres	94
Abril 2012	201204	Abril	2012	CNO - 2011	22	Huesca	2	Técnicos y profesionales científicos e intelectuales	Mujeres	102
Abril 2012	201204	Abril	2012	CNO - 2011	22	Huesca	3	Técnicos; profesionales de apoyo	Hombres	155
Abril 2012	201204	Abril	2012	CNO - 2011	22	Huesca	3	Técnicos; profesionales de apoyo	Mujeres	82
Abril 2012	201204	Abril	2012	CNO - 2011	22	Huesca	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	71
Abril 2012	201204	Abril	2012	CNO - 2011	22	Huesca	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	186
Abril 2012	201204	Abril	2012	CNO - 2011	22	Huesca	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	460
Abril 2012	201204	Abril	2012	CNO - 2011	22	Huesca	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	788
Abril 2012	201204	Abril	2012	CNO - 2011	22	Huesca	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	110
Abril 2012	201204	Abril	2012	CNO - 2011	22	Huesca	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Mujeres	2
Abril 2012	201204	Abril	2012	CNO - 2011	22	Huesca	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	328
Abril 2012	201204	Abril	2012	CNO - 2011	22	Huesca	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	15
Abril 2012	201204	Abril	2012	CNO - 2011	22	Huesca	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	229
Abril 2012	201204	Abril	2012	CNO - 2011	22	Huesca	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	33
Abril 2012	201204	Abril	2012	CNO - 2011	22	Huesca	9	Ocupaciones elementales	Hombres	809
Abril 2012	201204	Abril	2012	CNO - 2011	22	Huesca	9	Ocupaciones elementales	Mujeres	720
Abril 2012	201204	Abril	2012	CNO - 2011	44	Teruel	1	Directores y gerentes	Hombres	4
Abril 2012	201204	Abril	2012	CNO - 2011	44	Teruel	1	Directores y gerentes	Mujeres	2
Abril 2012	201204	Abril	2012	CNO - 2011	44	Teruel	2	Técnicos y profesionales científicos e intelectuales	Hombres	39
Abril 2012	201204	Abril	2012	CNO - 2011	44	Teruel	2	Técnicos y profesionales científicos e intelectuales	Mujeres	50
Abril 2012	201204	Abril	2012	CNO - 2011	44	Teruel	3	Técnicos; profesionales de apoyo	Hombres	51
Abril 2012	201204	Abril	2012	CNO - 2011	44	Teruel	3	Técnicos; profesionales de apoyo	Mujeres	39
Abril 2012	201204	Abril	2012	CNO - 2011	44	Teruel	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	37
Abril 2012	201204	Abril	2012	CNO - 2011	44	Teruel	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	99
Abril 2012	201204	Abril	2012	CNO - 2011	44	Teruel	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	191
Abril 2012	201204	Abril	2012	CNO - 2011	44	Teruel	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	440
