Año	Comarca código	Comarca nombre	Número de actividades	Sector código	Sector	Rama código	Rama de actividad
2014	06	Hoya de Huesca / Plana de Uesca	754	4	Servicios	17	Hostelería (cnae 55, 56)
2014	06	Hoya de Huesca / Plana de Uesca	189	4	Servicios	18	Información y comunicaciones (cnae 58, 59, 60, 61, 62, 63)
2014	06	Hoya de Huesca / Plana de Uesca	241	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)
2014	06	Hoya de Huesca / Plana de Uesca	977	4	Servicios	20	Actividades inmobiliarias (cnae 68)
2014	06	Hoya de Huesca / Plana de Uesca	1015	4	Servicios	21	Actividades profesionales, científicas y técnicas (cnae 69, 70, 71, 72, 73, 74, 75)
2014	06	Hoya de Huesca / Plana de Uesca	511	4	Servicios	22	Actividades administrativas y servicios auxliares (cnae 77, 78, 79, 80, 81, 82)
2014	06	Hoya de Huesca / Plana de Uesca	473	4	Servicios	23	Educación (cnae 85)
2014	06	Hoya de Huesca / Plana de Uesca	330	4	Servicios	24	Actividades sanitarias y de servicios sociales (cnae 86, 87, 88)
2014	06	Hoya de Huesca / Plana de Uesca	332	4	Servicios	25	Actividades artísticas, recreativas y de entretenimiento (cnae 90, 91, 92, 93)
2014	06	Hoya de Huesca / Plana de Uesca	440	4	Servicios	26	Otros servicios (cnae 94, 95, 96)
2014	07	Somontano de Barbastro	336	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)
2014	07	Somontano de Barbastro	7	2	Industria y energía	02	Industrias extractivas (cnae 05, 06, 07, 08, 09)
2014	07	Somontano de Barbastro	89	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)
2014	07	Somontano de Barbastro	10	2	Industria y energía	04	Industria textil, confección de prendas de vestir, cuero y calzado (cnae 13, 14, 15)
2014	07	Somontano de Barbastro	36	2	Industria y energía	05	Industria de la madera y corcho, papel y artes gráficas (cnae 16, 17, 18)
2014	07	Somontano de Barbastro	17	2	Industria y energía	06	Coquerías y refino de petróleo; industria química; productos farmacéuticos (cnae 19, 20, 21)
2014	07	Somontano de Barbastro	23	2	Industria y energía	07	Fabricación de productos de caucho y plástico y de otros minerales no metálicos (cnae 22, 23)
2014	07	Somontano de Barbastro	55	2	Industria y energía	08	Metalurgia y fabricación de productos metálicos, excepto maquinaria y equipo (cnae 24, 25)
2014	07	Somontano de Barbastro	24	2	Industria y energía	09	Fabricación de productos informáticos, electrónicos y ópticos; material y equipo eléctrico; maquinaria y equipo (cnae 26, 27, 28)
2014	07	Somontano de Barbastro	3	2	Industria y energía	10	Fabricación de material de transporte (cnae 29, 30)
2014	07	Somontano de Barbastro	33	2	Industria y energía	11	Fabricación de muebles; otras industrias manufactureras y reparación e instalación de maquinaria y equipo (cnae 31, 32, 33)
2014	07	Somontano de Barbastro	39	2	Industria y energía	12	Suministro de energía eléctrica, gas, vapor y aire acondicionado (cnae 35)
2014	07	Somontano de Barbastro	8	2	Industria y energía	13	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación (cnae 36, 37, 38, 39)
2014	07	Somontano de Barbastro	431	3	Construcción	14	Construcción (cnae 41, 42, 43)
2014	07	Somontano de Barbastro	1004	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)
2014	07	Somontano de Barbastro	122	4	Servicios	16	Transporte y almacenamiento (cnae 49, 50, 51, 52, 53)
2014	07	Somontano de Barbastro	357	4	Servicios	17	Hostelería (cnae 55, 56)
2014	07	Somontano de Barbastro	61	4	Servicios	18	Información y comunicaciones (cnae 58, 59, 60, 61, 62, 63)
2014	07	Somontano de Barbastro	67	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)
2014	07	Somontano de Barbastro	360	4	Servicios	20	Actividades inmobiliarias (cnae 68)
2014	07	Somontano de Barbastro	252	4	Servicios	21	Actividades profesionales, científicas y técnicas (cnae 69, 70, 71, 72, 73, 74, 75)
2014	07	Somontano de Barbastro	164	4	Servicios	22	Actividades administrativas y servicios auxliares (cnae 77, 78, 79, 80, 81, 82)
2014	07	Somontano de Barbastro	130	4	Servicios	23	Educación (cnae 85)
2014	07	Somontano de Barbastro	85	4	Servicios	24	Actividades sanitarias y de servicios sociales (cnae 86, 87, 88)
2014	07	Somontano de Barbastro	77	4	Servicios	25	Actividades artísticas, recreativas y de entretenimiento (cnae 90, 91, 92, 93)
2014	07	Somontano de Barbastro	132	4	Servicios	26	Otros servicios (cnae 94, 95, 96)
2014	08	Cinca Medio	396	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)
2014	08	Cinca Medio	10	2	Industria y energía	02	Industrias extractivas (cnae 05, 06, 07, 08, 09)
2014	08	Cinca Medio	56	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)
2014	08	Cinca Medio	13	2	Industria y energía	04	Industria textil, confección de prendas de vestir, cuero y calzado (cnae 13, 14, 15)
2014	08	Cinca Medio	32	2	Industria y energía	05	Industria de la madera y corcho, papel y artes gráficas (cnae 16, 17, 18)
2014	08	Cinca Medio	21	2	Industria y energía	06	Coquerías y refino de petróleo; industria química; productos farmacéuticos (cnae 19, 20, 21)
2014	08	Cinca Medio	18	2	Industria y energía	07	Fabricación de productos de caucho y plástico y de otros minerales no metálicos (cnae 22, 23)
2014	08	Cinca Medio	73	2	Industria y energía	08	Metalurgia y fabricación de productos metálicos, excepto maquinaria y equipo (cnae 24, 25)
2014	08	Cinca Medio	25	2	Industria y energía	09	Fabricación de productos informáticos, electrónicos y ópticos; material y equipo eléctrico; maquinaria y equipo (cnae 26, 27, 28)
2014	08	Cinca Medio	5	2	Industria y energía	10	Fabricación de material de transporte (cnae 29, 30)
2014	08	Cinca Medio	36	2	Industria y energía	11	Fabricación de muebles; otras industrias manufactureras y reparación e instalación de maquinaria y equipo (cnae 31, 32, 33)
2014	08	Cinca Medio	22	2	Industria y energía	12	Suministro de energía eléctrica, gas, vapor y aire acondicionado (cnae 35)
2014	08	Cinca Medio	12	2	Industria y energía	13	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación (cnae 36, 37, 38, 39)
2014	08	Cinca Medio	470	3	Construcción	14	Construcción (cnae 41, 42, 43)
2014	08	Cinca Medio	950	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)
2014	08	Cinca Medio	150	4	Servicios	16	Transporte y almacenamiento (cnae 49, 50, 51, 52, 53)
2014	08	Cinca Medio	242	4	Servicios	17	Hostelería (cnae 55, 56)
2014	08	Cinca Medio	32	4	Servicios	18	Información y comunicaciones (cnae 58, 59, 60, 61, 62, 63)
2014	08	Cinca Medio	96	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)
2014	08	Cinca Medio	306	4	Servicios	20	Actividades inmobiliarias (cnae 68)
2014	08	Cinca Medio	221	4	Servicios	21	Actividades profesionales, científicas y técnicas (cnae 69, 70, 71, 72, 73, 74, 75)
2014	08	Cinca Medio	141	4	Servicios	22	Actividades administrativas y servicios auxliares (cnae 77, 78, 79, 80, 81, 82)
2014	08	Cinca Medio	92	4	Servicios	23	Educación (cnae 85)
2014	08	Cinca Medio	65	4	Servicios	24	Actividades sanitarias y de servicios sociales (cnae 86, 87, 88)
2014	08	Cinca Medio	101	4	Servicios	25	Actividades artísticas, recreativas y de entretenimiento (cnae 90, 91, 92, 93)
2014	08	Cinca Medio	140	4	Servicios	26	Otros servicios (cnae 94, 95, 96)
2014	09	La Litera / La Llitera	795	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)
2014	09	La Litera / La Llitera	5	2	Industria y energía	02	Industrias extractivas (cnae 05, 06, 07, 08, 09)
2014	09	La Litera / La Llitera	57	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)
2014	09	La Litera / La Llitera	18	2	Industria y energía	04	Industria textil, confección de prendas de vestir, cuero y calzado (cnae 13, 14, 15)
2014	09	La Litera / La Llitera	24	2	Industria y energía	05	Industria de la madera y corcho, papel y artes gráficas (cnae 16, 17, 18)
2014	09	La Litera / La Llitera	6	2	Industria y energía	06	Coquerías y refino de petróleo; industria química; productos farmacéuticos (cnae 19, 20, 21)
2014	09	La Litera / La Llitera	17	2	Industria y energía	07	Fabricación de productos de caucho y plástico y de otros minerales no metálicos (cnae 22, 23)
2014	09	La Litera / La Llitera	60	2	Industria y energía	08	Metalurgia y fabricación de productos metálicos, excepto maquinaria y equipo (cnae 24, 25)
2014	09	La Litera / La Llitera	16	2	Industria y energía	09	Fabricación de productos informáticos, electrónicos y ópticos; material y equipo eléctrico; maquinaria y equipo (cnae 26, 27, 28)
2014	09	La Litera / La Llitera	8	2	Industria y energía	10	Fabricación de material de transporte (cnae 29, 30)
2014	09	La Litera / La Llitera	31	2	Industria y energía	11	Fabricación de muebles; otras industrias manufactureras y reparación e instalación de maquinaria y equipo (cnae 31, 32, 33)
2014	09	La Litera / La Llitera	23	2	Industria y energía	12	Suministro de energía eléctrica, gas, vapor y aire acondicionado (cnae 35)
2014	09	La Litera / La Llitera	6	2	Industria y energía	13	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación (cnae 36, 37, 38, 39)
2014	09	La Litera / La Llitera	461	3	Construcción	14	Construcción (cnae 41, 42, 43)
2014	09	La Litera / La Llitera	913	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)
2014	09	La Litera / La Llitera	139	4	Servicios	16	Transporte y almacenamiento (cnae 49, 50, 51, 52, 53)
2014	09	La Litera / La Llitera	159	4	Servicios	17	Hostelería (cnae 55, 56)
2014	09	La Litera / La Llitera	33	4	Servicios	18	Información y comunicaciones (cnae 58, 59, 60, 61, 62, 63)
2014	09	La Litera / La Llitera	81	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)
2014	09	La Litera / La Llitera	290	4	Servicios	20	Actividades inmobiliarias (cnae 68)
2014	09	La Litera / La Llitera	196	4	Servicios	21	Actividades profesionales, científicas y técnicas (cnae 69, 70, 71, 72, 73, 74, 75)
2014	09	La Litera / La Llitera	132	4	Servicios	22	Actividades administrativas y servicios auxliares (cnae 77, 78, 79, 80, 81, 82)
2014	09	La Litera / La Llitera	58	4	Servicios	23	Educación (cnae 85)
2014	09	La Litera / La Llitera	52	4	Servicios	24	Actividades sanitarias y de servicios sociales (cnae 86, 87, 88)
2014	09	La Litera / La Llitera	62	4	Servicios	25	Actividades artísticas, recreativas y de entretenimiento (cnae 90, 91, 92, 93)
2014	09	La Litera / La Llitera	105	4	Servicios	26	Otros servicios (cnae 94, 95, 96)
2014	10	Los Monegros	697	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)
2014	10	Los Monegros	2	2	Industria y energía	02	Industrias extractivas (cnae 05, 06, 07, 08, 09)
2014	10	Los Monegros	73	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)
2014	10	Los Monegros	11	2	Industria y energía	04	Industria textil, confección de prendas de vestir, cuero y calzado (cnae 13, 14, 15)
2014	10	Los Monegros	15	2	Industria y energía	05	Industria de la madera y corcho, papel y artes gráficas (cnae 16, 17, 18)
2014	10	Los Monegros	4	2	Industria y energía	06	Coquerías y refino de petróleo; industria química; productos farmacéuticos (cnae 19, 20, 21)
2014	10	Los Monegros	14	2	Industria y energía	07	Fabricación de productos de caucho y plástico y de otros minerales no metálicos (cnae 22, 23)
2014	10	Los Monegros	48	2	Industria y energía	08	Metalurgia y fabricación de productos metálicos, excepto maquinaria y equipo (cnae 24, 25)
2014	10	Los Monegros	10	2	Industria y energía	09	Fabricación de productos informáticos, electrónicos y ópticos; material y equipo eléctrico; maquinaria y equipo (cnae 26, 27, 28)
2014	10	Los Monegros	5	2	Industria y energía	10	Fabricación de material de transporte (cnae 29, 30)
2014	10	Los Monegros	14	2	Industria y energía	11	Fabricación de muebles; otras industrias manufactureras y reparación e instalación de maquinaria y equipo (cnae 31, 32, 33)
2014	10	Los Monegros	85	2	Industria y energía	12	Suministro de energía eléctrica, gas, vapor y aire acondicionado (cnae 35)
2014	10	Los Monegros	25	2	Industria y energía	13	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación (cnae 36, 37, 38, 39)
2014	10	Los Monegros	421	3	Construcción	14	Construcción (cnae 41, 42, 43)
2014	10	Los Monegros	696	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)
2014	10	Los Monegros	120	4	Servicios	16	Transporte y almacenamiento (cnae 49, 50, 51, 52, 53)
2014	10	Los Monegros	207	4	Servicios	17	Hostelería (cnae 55, 56)
2014	10	Los Monegros	13	4	Servicios	18	Información y comunicaciones (cnae 58, 59, 60, 61, 62, 63)
2014	10	Los Monegros	67	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)
2014	10	Los Monegros	175	4	Servicios	20	Actividades inmobiliarias (cnae 68)
2014	10	Los Monegros	79	4	Servicios	21	Actividades profesionales, científicas y técnicas (cnae 69, 70, 71, 72, 73, 74, 75)
2014	10	Los Monegros	94	4	Servicios	22	Actividades administrativas y servicios auxliares (cnae 77, 78, 79, 80, 81, 82)
2014	10	Los Monegros	34	4	Servicios	23	Educación (cnae 85)
2014	10	Los Monegros	23	4	Servicios	24	Actividades sanitarias y de servicios sociales (cnae 86, 87, 88)
2014	10	Los Monegros	69	4	Servicios	25	Actividades artísticas, recreativas y de entretenimiento (cnae 90, 91, 92, 93)
2014	10	Los Monegros	99	4	Servicios	26	Otros servicios (cnae 94, 95, 96)
2014	11	Bajo Cinca / Baix Cinca	430	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)
2014	11	Bajo Cinca / Baix Cinca	8	2	Industria y energía	02	Industrias extractivas (cnae 05, 06, 07, 08, 09)
2014	11	Bajo Cinca / Baix Cinca	46	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)
2014	11	Bajo Cinca / Baix Cinca	13	2	Industria y energía	04	Industria textil, confección de prendas de vestir, cuero y calzado (cnae 13, 14, 15)
2014	11	Bajo Cinca / Baix Cinca	36	2	Industria y energía	05	Industria de la madera y corcho, papel y artes gráficas (cnae 16, 17, 18)
2014	11	Bajo Cinca / Baix Cinca	9	2	Industria y energía	06	Coquerías y refino de petróleo; industria química; productos farmacéuticos (cnae 19, 20, 21)
2014	11	Bajo Cinca / Baix Cinca	18	2	Industria y energía	07	Fabricación de productos de caucho y plástico y de otros minerales no metálicos (cnae 22, 23)
2014	11	Bajo Cinca / Baix Cinca	60	2	Industria y energía	08	Metalurgia y fabricación de productos metálicos, excepto maquinaria y equipo (cnae 24, 25)
2014	11	Bajo Cinca / Baix Cinca	21	2	Industria y energía	09	Fabricación de productos informáticos, electrónicos y ópticos; material y equipo eléctrico; maquinaria y equipo (cnae 26, 27, 28)
2014	11	Bajo Cinca / Baix Cinca	5	2	Industria y energía	10	Fabricación de material de transporte (cnae 29, 30)
2014	11	Bajo Cinca / Baix Cinca	22	2	Industria y energía	11	Fabricación de muebles; otras industrias manufactureras y reparación e instalación de maquinaria y equipo (cnae 31, 32, 33)
2014	11	Bajo Cinca / Baix Cinca	41	2	Industria y energía	12	Suministro de energía eléctrica, gas, vapor y aire acondicionado (cnae 35)
2014	11	Bajo Cinca / Baix Cinca	20	2	Industria y energía	13	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación (cnae 36, 37, 38, 39)
2014	11	Bajo Cinca / Baix Cinca	436	3	Construcción	14	Construcción (cnae 41, 42, 43)
2014	11	Bajo Cinca / Baix Cinca	1041	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)
2014	11	Bajo Cinca / Baix Cinca	155	4	Servicios	16	Transporte y almacenamiento (cnae 49, 50, 51, 52, 53)
2014	11	Bajo Cinca / Baix Cinca	246	4	Servicios	17	Hostelería (cnae 55, 56)
2014	11	Bajo Cinca / Baix Cinca	27	4	Servicios	18	Información y comunicaciones (cnae 58, 59, 60, 61, 62, 63)
2014	11	Bajo Cinca / Baix Cinca	98	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)
2014	11	Bajo Cinca / Baix Cinca	305	4	Servicios	20	Actividades inmobiliarias (cnae 68)
2014	11	Bajo Cinca / Baix Cinca	195	4	Servicios	21	Actividades profesionales, científicas y técnicas (cnae 69, 70, 71, 72, 73, 74, 75)
2014	11	Bajo Cinca / Baix Cinca	155	4	Servicios	22	Actividades administrativas y servicios auxliares (cnae 77, 78, 79, 80, 81, 82)
2014	11	Bajo Cinca / Baix Cinca	55	4	Servicios	23	Educación (cnae 85)
2014	11	Bajo Cinca / Baix Cinca	49	4	Servicios	24	Actividades sanitarias y de servicios sociales (cnae 86, 87, 88)
2014	11	Bajo Cinca / Baix Cinca	60	4	Servicios	25	Actividades artísticas, recreativas y de entretenimiento (cnae 90, 91, 92, 93)
2014	11	Bajo Cinca / Baix Cinca	152	4	Servicios	26	Otros servicios (cnae 94, 95, 96)
