Municipio nombre	Municipio código	Año	Sistema de cultivo	Total (A+B+C+D+E+F+G)	(A) CEREALES. Total	Trigo	Cebada	Avena	Centeno	Trigo escaña o Escaña	Tranquillón o Morcajo	Arroz	Maíz	Sorgo	Mijo y Panizo	Alpiste	Otros cereales	Triticale	Trigo espelta o Espelta	Mezcla de cereales	(B) LEGUMINOSAS. Total	Judías secas	Habas secas	Lentejas	Garbanzos	Guisantes secos	Veza	Almortas	Altramuz	Alhova	Yeros	Otras leguminosas	(C) TUBÉRCULOS. Total	Patata temprana	Patata media estación	Patata tardía	Chufa	(D) CULTIVOS INDUSTRIALES. Total	Cáñamo textil	Remolacha	Lino textil	Lino oleaginoso	Cominos	Girasol	Soja	Pimiento para pimentón	Cártamo	Azafrán	Otros cultivos industriales	Colza	Lavanda y lavandín	(E) FLORES Y ORNAMENTALES. Total	(F) FORRAJES. Total	Maíz forrajero	Sorgo forrajero	Vallico	Otras gramíneas forrajeras	Alfalfa	Trébol	Esparceta	Veza forrajera	Zulla	Habas forrajeras	Nabo forrajero	Remolacha forrajera	Praderas polifitas	Calabaza forrajera	Cardo y Otras	(G) HORTALIZAS. Total	Col y Repollo	Berza	Espárragos	Apio	Lechuga	Escarola	Espinacas	Acelga	Cardo	Achicoria verde	Sandía	Melón	Calabazas y Calabacín	Pepino	Pepinillo	Berenjena	Tomates	Pimiento	Fresa y Fresón	Alcachofa	Coliflor	Ajo	Cebolla	Cebolleta	Puerros	Remolacha de mesa	Zanahoria	Rábano	Nabo y Otras	Judías verdes	Guisantes verdes	Habas verdes	Setas	Otras hortalizas	Mezcla de hortalizas	Endivias	Borraja
Alcalá de Moncayo	50014	2014	Secano	144	74	3	70	1	0			0	0	0		0	0	0			13	0	0	0	0	13	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	57			0	0	0		0	0		0	19		19		19	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Alcalá del Obispo	22015	2014	Regadío	662	598	211	253	25	0			0	109	0		0	0	0			23	0	0	0	0	23	0	0		0	0	0	0		0	0		6		6			0	0			0	0	0	0	0	0	35			0	0	29		2	3		0	0		1		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0		0	0			0
Alcalá del Obispo	22015	2014	Secano	2735	2482	720	1721	2	5			0	0	0		0	0	34			155	0	0	0	0	155	0	0		0	0	0	0		0	0		53		0			0	17			0	0	0	36	0	0	45			0	0	10		4	30		0	0		1		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Alcampell	22016	2014	Regadío	1224	876	196	365	20	0			0	285	10		0	0	0			6	0	0	0	0	3	0	0		0	0	3	0		0	0		0		0			0	0			0	0	0	0	0	0	342			67	14	250		0	0		0	0		10		1	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0		0	0			0
Alcampell	22016	2014	Secano	1810	1785	36	1749	0	0			0	0	0		0	0	0			5	0	0	0	0	0	5	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	20			0	0	18		0	0		0	0		2		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Alcañiz	44013	2014	Regadío	4211	3222	229	1561	11	0			45	1365	6		0	4	1			128	0	0	0	0	56	0	0		0	0	72	0		0	0		0		0			0	0			0	0	0	0	0	0	853			47	32	664		0	4		0	0		0		106	8	0		3	0	2	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0		0	3			0
Alcañiz	44013	2014	Secano	6722	5666	476	4439	663	2			0	15	1		0	0	70			896	0	0	0	0	5	758	0		0	106	27	0		0	0		0		0			0	0			0	0	0	0	0	0	160			0	2	29		0	23		0	0		0		106	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Alcolea de Cinca	22017	2014	Regadío	3297	2952	335	1330	4	0			1171	112	0		0	0	0			4	0	0	0	0	0	4	0		0	0	0	0		0	0		15		0			0	9			0	0	0	6	0	0	324			90	39	174		0	0		0	0		19		2	2	0		0	0	0	0	0	0	0		0	0	0	0		0	1	0		0	0	0	0	0	0				0	0	0		0	1			0
Alcolea de Cinca	22017	2014	Secano	322	274	0	260	0	0			0	0	0		0	0	14			20	0	0	0	0	0	20	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	28			0	6	0		0	5		0	0		16		1	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Alconchel de Ariza	50015	2014	Regadío	0	0	0	0	0	0			0	0	0		0	0	0			0	0	0	0	0	0	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	0			0	0	0		0	0		0	0		0		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0		0	0			0
Alconchel de Ariza	50015	2014	Secano	1304	1284	63	1207	0	14			0	0	0		0	0	0			0	0	0	0	0	0	0	0		0	0	0	0		0	0		20		0			0	20			0	0	0	0	0	0	0			0	0	0		0	0		0	0		0		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Alcorisa	44014	2014	Regadío	83	62	1	56	4	0			0	1	0		0	0	0			4	0	0	0	0	0	1	0		0	3	0	0		0	0		0		0			0	0			0	0	0	0	0	0	17			0	0	4		0	0		0	0		0		13	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0		0	0			0
Alcorisa	44014	2014	Secano	1873	1610	73	1057	475	0			0	0	0		0	0	5			192	0	0	0	0	0	71	0		0	92	29	0		0	0		0		0			0	0			0	0	0	0	0	0	71			0	0	0		0	23		0	0		0		48	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Alcubierre	22018	2014	Regadío	621	584	25	425	0	0			0	134	0		0	0	0			12	0	0	0	0	12	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	25			1	1	15		0	0		0	0		7		1	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0		0	0			0
Alcubierre	22018	2014	Secano	3697	3365	0	3363	2	0			0	0	0		0	0	0			306	0	0	0	0	274	32	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	26			25	0	0		0	0		0	0		1		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Aldehuela de Liestos	50016	2014	Regadío	1	0	0	0	0	0			0	0	0		0	0	0			0	0	0	0	0	0	0	0		0	0	0	0		0	0		1		0			0	1			0	0	0	0	0	0	0			0	0	0		0	0		0	0		0		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0		0	0			0
Aldehuela de Liestos	50016	2014	Secano	701	557	203	341	0	0			0	0	0		0	0	13			0	0	0	0	0	0	0	0		0	0	0	0		0	0		130		0			0	130			0	0	0	0	0	0	14			0	0	10		4	0		0	0		0		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Alerre	22019	2014	Regadío	12	6	0	6	0	0			0	0	0		0	0	0			0	0	0	0	0	0	0	0		0	0	0	0		0	0		6		0			0	0			0	0	0	6	0	0	0			0	0	0		0	0		0	0		0		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0		0	0			0
Alerre	22019	2014	Secano	635	554	131	405	14	0			0	0	0		0	0	4			46	0	0	0	0	46	0	0		0	0	0	0		0	0		25		0			0	0			0	0	0	25	0	0	10			0	0	2		2	3		0	0		3		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Alfajarín	50017	2014	Regadío	1335	417	237	105	0	0			0	73	0		0	0	2			0	0	0	0	0	0	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	917			13	52	576		0	0		0	92		92		92	1	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0		0	1			0
Alfajarín	50017	2014	Secano	3576	3080	1209	1750	0	10			0	0	0		0	0	111			495	0	0	0	0	209	154	0		0	132	0	0		0	0		0		0			0	0			0	0	0	0	0	0	1			0	0	1		0	0		0	0		0		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Alfambra	44016	2014	Regadío	257	215	129	62	0	0			0	7	0		0	0	17			0	0	0	0	0	0	0	0		0	0	0	0		0	0		14		0			0	14			0	0	0	0	0	0	28			0	0	19		0	0		0	0		0		9	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0		0	0			0
Alfambra	44016	2014	Secano	3172	2673	1020	1478	118	12			0	0	0		0	0	45			182	0	0	0	0	42	0	5		0	64	71	0		0	0		244		0			0	244			0	0	0	0	0	0	73			0	0	27		25	7		0	0		0		14	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Alfamén	50018	2014	Regadío	1574	935	114	821	0	0			0	0	0		0	0	0			49	0	0	0	0	49	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	271			0	8	263		0	0		0	0		0		0	319	0		0	0	0	0	0	0	0		18	8	0	0		0	91	0		0	90	0	0	0	0				0	0	0		0	112			0
Alfamén	50018	2014	Secano	2397	1998	828	1116	1	35			0	0	0		0	0	18			350	0	0	0	0	74	85	0		0	191	0	0		0	0		0		0			0	0			0	0	0	0	0	0	35			0	29	0		0	0		0	2		2		2	14	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	14			0
Alforque	50019	2014	Regadío	95	63	46	16	0	0			0	1	0		0	0	0			3	0	0	0	0	0	0	0		0	3	0	0		0	0		0		0			0	0			0	0	0	0	0	0	29			0	0	29		0	0		0	0		0		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0		0	0			0
Alforque	50019	2014	Secano	271	196	123	3	70	0			0	0	0		0	0	0			75	0	0	0	0	0	0	0		0	75	0	0		0	0		0		0			0	0			0	0	0	0	0	0	0			0	0	0		0	0		0	0		0		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Alfántega	22020	2014	Regadío	227	63	0	36	0	0			0	27	0		0	0	0			50	0	0	0	0	50	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	114			19	7	83		0	3		0	0		2		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0		0	0			0
Alfántega	22020	2014	Secano	27	24	0	24	0	0			0	0	0		0	0	0			0	0	0	0	0	0	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	3			0	0	1		0	0		0	0		2		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Alhama de Aragón	50020	2014	Regadío	16	15	1	14	0	0			0	0	0		0	0	0			0	0	0	0	0	0	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	1			0	0	1		0	0		0	0		0		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0		0	0			0
Alhama de Aragón	50020	2014	Secano	232	159	3	156	0	0			0	0	0		0	0	0			71	0	0	0	0	0	49	0		0	22	0	0		0	0		2		0			0	2			0	0	0	0	0	0	0			0	0	0		0	0		0	0		0		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Aliaga	44017	2014	Regadío	15	9	1	8	0	0			0	0	0		0	0	0			0	0	0	0	0	0	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	6			0	0	0		3	0		0	0		0		3	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0		0	0			0
Aliaga	44017	2014	Secano	923	705	290	337	51	0			0	0	0		0	0	27			0	0	0	0	0	0	0	0		0	0	0	1		0	1		0		0			0	0			0	0	0	0	0	0	217			0	0	15		97	16		0	0		0		89	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Allepuz	44021	2014	Regadío	26	23	2	18	3	0			0	0	0		0	0	0			0	0	0	0	0	0	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	3			0	0	1		1	0		0	0		0		1	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0		0	0			0
Allepuz	44021	2014	Secano	622	373	132	193	48	0			0	0	0		0	0	0			11	0	0	0	0	1	0	0		0	10	0	0		0	0		0		0			0	0			0	0	0	0	0	0	238			0	0	26		115	0		0	0		0		97	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Alloza	44022	2014	Regadío	17	12	0	12	0	0			0	0	0		0	0	0			0	0	0	0	0	0	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	5			2	0	2		0	0		0	0		0		1	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0		0	0			0
Alloza	44022	2014	Secano	820	712	21	655	23	0			0	0	0		0	0	13			59	0	0	0	0	0	43	0		0	11	5	0		0	0		0		0			0	0			0	0	0	0	0	0	49			0	0	1		6	0		0	0		0		42	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Allueva	44023	2014	Regadío	0	0	0	0	0	0			0	0	0		0	0	0			0	0	0	0	0	0	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	0			0	0	0		0	0		0	0		0		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0		0	0			0
Allueva	44023	2014	Secano	245	240	234	4	0	2			0	0	0		0	0	0			0	0	0	0	0	0	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	5			0	0	1		2	0		0	0		0		2	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Almochuel	50021	2014	Regadío	28	27	6	3	18	0			0	0	0		0	0	0			0	0	0	0	0	0	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	0			0	0	0		0	0		0	0		0		0	1	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0		0	1			0
Almochuel	50021	2014	Secano	1635	1270	84	474	712	0			0	0	0		0	0	0			351	0	0	0	0	0	20	0		0	159	172	0		0	0		0		0			0	0			0	0	0	0	0	0	14			0	0	14		0	0		0	0		0		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Almohaja	44018	2014	Regadío	0	0	0	0	0	0			0	0	0		0	0	0			0	0	0	0	0	0	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	0			0	0	0		0	0		0	0		0		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0		0	0			0
Almohaja	44018	2014	Secano	277	246	23	183	0	27			0	0	0		0	0	13			1	0	0	0	0	0	0	0		0	1	0	0		0	0		0		0			0	0			0	0	0	0	0	0	30			0	0	0		29	0		0	0		0		1	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Almolda (La)	50022	2014	Regadío	356	339	0	29	0	0			0	310	0		0	0	0			0	0	0	0	0	0	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	17			0	0	17		0	0		0	0		0		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0		0	0			0
Almolda (La)	50022	2014	Secano	5851	4801	2082	2580	0	0			0	0	0		0	0	139			1050	0	0	0	0	0	46	0		0	980	24	0		0	0		0		0			0	0			0	0	0	0	0	0	0			0	0	0		0	0		0	0		0		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Almonacid de la Cuba	50023	2014	Regadío	9	9	2	7	0	0			0	0	0		0	0	0			0	0	0	0	0	0	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	0			0	0	0		0	0		0	0		0		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0		0	0			0
Almonacid de la Cuba	50023	2014	Secano	1822	1433	747	664	22	0			0	0	0		0	0	0			389	0	0	36	0	65	87	0		0	201	0	0		0	0		0		0			0	0			0	0	0	0	0	0	0			0	0	0		0	0		0	0		0		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Almonacid de la Sierra	50024	2014	Regadío	507	162	2	159	1	0			0	0	0		0	0	0			75	0	0	0	0	72	0	0		0	0	3	0		0	0		0		0			0	0			0	0	0	0	0	0	83			0	0	83		0	0		0	0		0		0	187	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	50	0	35	0	0				0	0	50		0	52			0
Almonacid de la Sierra	50024	2014	Secano	144	142	30	111	1	0			0	0	0		0	0	0			0	0	0	0	0	0	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	2			0	2	0		0	0		0	0		0		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Almudévar	22021	2014	Regadío	3538	2389	41	863	0	0			0	1476	9		0	0	0			121	0	0	0	0	121	0	0		0	0	0	0		0	0		58		0			0	58			0	0	0	0	0	0	926			51	22	768		0	77		0	0		7		1	44	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	41		0	3			0
Almudévar	22021	2014	Secano	10419	9246	1053	8192	1	0			0	0	0		0	0	0			840	0	0	0	0	769	54	0		0	0	17	0		0	0		230		0			0	0			0	0	0	230	0	0	103			25	5	9		1	33		0	1		27		2	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Almunia de Doña Godina (La)	50025	2014	Regadío	853	307	27	235	0	0			0	43	1		0	1	0			0	0	0	0	0	0	0	0		0	0	0	24		24	0		0		0			0	0			0	0	0	0	0	0	213			0	0	201		0	0		3	3		3		3	309	0		0	0	0	0	0	0	0		1	0	4	0		0	18	0		0	0	0	0	0	0				0	34	120		0	132			0
Almunia de Doña Godina (La)	50025	2014	Secano	11	11	0	11	0	0			0	0	0		0	0	0			0	0	0	0	0	0	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	0			0	0	0		0	0		0	0		0		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Almunia de San Juan	22022	2014	Regadío	753	575	59	103	1	0			0	411	1		0	0	0			95	0	0	0	0	92	0	0		0	0	3	0		0	0		1		0			0	0			0	0	0	1	0	0	82			21	3	56		0	0		0	0		2		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0		0	0			0
Almunia de San Juan	22022	2014	Secano	720	676	107	534	31	0			0	0	0		0	0	4			6	0	0	0	0	5	0	0		0	0	1	0		0	0		0		0			0	0			0	0	0	0	0	0	38			0	1	6		2	8		0	0		19		2	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Almuniente	22023	2014	Regadío	2647	1808	628	577	0	0			93	498	12		0	0	0			0	0	0	0	0	0	0	0		0	0	0	0		0	0		1		0			0	1			0	0	0	0	0	0	835			73	78	670		0	1		0	0		12		1	3	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0		0	3			0
Almuniente	22023	2014	Secano	37	36	3	33	0	0			0	0	0		0	0	0			0	0	0	0	0	0	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	1			0	0	1		0	0		0	0		0		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Alobras	44019	2014	Regadío	0	0	0	0	0	0			0	0	0		0	0	0			0	0	0	0	0	0	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	0			0	0	0		0	0		0	0		0		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0		0	0			0
Alobras	44019	2014	Secano	220	171	64	97	2	0			0	0	0		0	0	8			36	0	0	0	0	0	23	0		0	13	0	1		0	1		8		0			0	8			0	0	0	0	0	0	4			0	0	0		4	0		0	0		0		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Alpartir	50026	2014	Regadío	0	0	0	0	0	0			0	0	0		0	0	0			0	0	0	0	0	0	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	0			0	0	0		0	0		0	0		0		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0		0	0			0
Alpartir	50026	2014	Secano	8	7	0	7	0	0			0	0	0		0	0	0			0	0	0	0	0	0	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	1			0	1	0		0	0		0	0		0		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Alpeñés	44020	2014	Regadío	14	11	4	7	0	0			0	0	0		0	0	0			0	0	0	0	0	0	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	3			0	0	0		3	0		0	0		0		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0		0	0			0
Alpeñés	44020	2014	Secano	567	538	320	195	8	7			0	0	0		0	0	8			0	0	0	0	0	0	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	29			0	0	0		26	0		0	0		0		3	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Alquézar	22024	2014	Regadío	5	5	1	4	0	0			0	0	0		0	0	0			0	0	0	0	0	0	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	0			0	0	0		0	0		0	0		0		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0		0	0			0
Alquézar	22024	2014	Secano	388	282	46	209	26	0			0	0	0		0	0	1			0	0	0	0	0	0	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	106			0	1	37		13	6		0	1		44		4	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Altorricón	22025	2014	Regadío	2195	1539	321	701	4	0			0	510	3		0	0	0			27	0	0	0	0	7	0	0		0	0	20	0		0	0		1		0			0	1			0	0	0	0	0	0	628			60	18	526		0	20		0	0		4		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0		0	0			0
Altorricón	22025	2014	Secano	11	8	1	7	0	0			0	0	0		0	0	0			0	0	0	0	0	0	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	3			0	0	2		0	0		0	0		1		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Ambel	50027	2014	Regadío	63	62	8	42	0	0			0	12	0		0	0	0			0	0	0	0	0	0	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	0			0	0	0		0	0		0	0		0		0	1	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0		0	1			0
Ambel	50027	2014	Secano	940	440	288	152	0	0			0	0	0		0	0	0			102	0	0	0	0	18	48	0		0	36	0	0		0	0		0		0			0	0			0	0	0	0	0	0	398			0	2	0		0	0		0	132		132		132	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Anadón	44024	2014	Regadío	2	2	1	1	0	0			0	0	0		0	0	0			0	0	0	0	0	0	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	0			0	0	0		0	0		0	0		0		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0		0	0			0
Anadón	44024	2014	Secano	202	143	78	65	0	0			0	0	0		0	0	0			50	0	0	0	0	50	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	9			0	0	0		9	0		0	0		0		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Andorra	44025	2014	Regadío	31	25	9	11	5	0			0	0	0		0	0	0			3	0	0	0	0	0	0	0		0	0	3	0		0	0		0		0			0	0			0	0	0	0	0	0	3			0	0	3		0	0		0	0		0		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0		0	0			0
Andorra	44025	2014	Secano	3242	2901	86	1946	795	1			0	0	0		0	0	73			334	0	0	0	0	0	27	0		35	54	218	0		0	0		0		0			0	0			0	0	0	0	0	0	7			0	0	0		0	0		0	0		0		7	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Anento	50028	2014	Regadío	13	7	0	5	2	0			0	0	0		0	0	0			0	0	0	0	0	0	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	6			0	0	0		3	0		0	1		1		1	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0		0	0			0
Anento	50028	2014	Secano	939	800	190	450	26	127			0	0	0		0	0	7			40	0	0	0	1	38	1	0		0	0	0	0		0	0		44		0			0	44			0	0	0	0	0	0	55			0	0	0		55	0		0	0		0		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Angüés	22027	2014	Regadío	0	0	0	0	0	0			0	0	0		0	0	0			0	0	0	0	0	0	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	0			0	0	0		0	0		0	0		0		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0		0	0			0
Angüés	22027	2014	Secano	2967	2775	829	1945	1	0			0	0	0		0	0	0			45	0	0	0	0	45	0	0		0	0	0	0		0	0		32		0			0	0			0	0	0	32	0	0	115			8	5	4		15	43		0	1		36		3	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0	0	0	0			0
Aniñón	50029	2014	Regadío	1	1	0	1	0	0			0	0	0		0	0	0			0	0	0	0	0	0	0	0		0	0	0	0		0	0		0		0			0	0			0	0	0	0	0	0	0			0	0	0		0	0		0	0		0		0	0	0		0	0	0	0	0	0	0		0	0	0	0		0	0	0		0	0	0	0	0	0				0	0	0		0	0			0
