Año de construcción	Año de construcción, código	Municipio codigo	Municipio nombre	Nº edificios
2006	15	44059	Cantavieja	8
2006	15	44065	Castejón de Tornos	1
2006	15	44068	Castelserás	2
2006	15	44070	Castellar (El)	2
2006	15	44071	Castellote	1
2006	15	44074	Cedrillas	25
2006	15	44075	Celadas	2
2006	15	44076	Cella	5
2006	15	44077	Cerollera (La)	1
2006	15	44082	Corbalán	2
2006	15	44087	Crivillén	3
2006	15	44092	Cuervo (El)	1
2006	15	44094	Cuevas Labradas	1
2006	15	44096	Ejulve	4
2006	15	44097	Escorihuela	1
2006	15	44100	Estercuel	4
2006	15	44101	Ferreruela de Huerva	1
2006	15	44103	Formiche Alto	3
2006	15	44105	Fórnoles	1
2006	15	44109	Frías de Albarracín	4
2006	15	44113	Fuentes de Rubielos	3
2006	15	44114	Fuentespalda	3
2006	15	44117	Gea de Albarracín	4
2006	15	44118	Ginebrosa (La)	6
2006	15	44119	Griegos	4
2006	15	44120	Guadalaviar	3
2006	15	44121	Gúdar	3
2006	15	44122	Híjar	17
2006	15	44125	Huesa del Común	1
2006	15	44126	Iglesuela del Cid (La)	2
2006	15	44129	Jatiel	1
2006	15	44137	Linares de Mora	7
2006	15	44141	Lledó	4
2006	15	44143	Manzanera	22
2006	15	44144	Martín del Río	2
2006	15	44145	Mas de las Matas	6
2006	15	44147	Mazaleón	1
2006	15	44149	Mirambel	1
2006	15	44153	Monreal del Campo	18
2006	15	44155	Montalbán	2
2006	15	44158	Mora de Rubielos	29
2006	15	44159	Moscardón	1
2006	15	44160	Mosqueruela	3
2006	15	44165	Nogueruelas	2
2006	15	44169	Ojos Negros	1
2006	15	44171	Olba	15
2006	15	44172	Oliete	2
2006	15	44173	Olmos (Los)	3
2006	15	44174	Orihuela del Tremedal	1
2006	15	44179	Peñarroya de Tastavins	5
2006	15	44181	Peralejos	1
2006	15	44185	Pobo (El)	1
2006	15	44189	Pozondón	1
2006	15	44191	Puebla de Híjar (La)	9
2006	15	44192	Puebla de Valverde (La)	9
2006	15	44193	Puertomingalvo	3
2006	15	44195	Rillo	1
2006	15	44197	Ródenas	2
2006	15	44198	Royuela	1
2006	15	44199	Rubiales	6
2006	15	44201	Rubielos de Mora	26
2006	15	44204	Saldón	5
2006	15	44205	Samper de Calanda	3
2006	15	44206	San Agustín	14
2006	15	44209	Santa Eulalia	4
2006	15	44210	Sarrión	4
2006	15	44213	Singra	3
2006	15	44216	Teruel	123
2006	15	44218	Tormón	1
2006	15	44219	Tornos	4
2006	15	44220	Torralba de los Sisones	1
2006	15	44221	Torrecilla de Alcañiz	1
2006	15	44222	Torrecilla del Rebollar	1
2006	15	44223	Torre de Arcas	1
2006	15	44225	Torre del Compte	4
2006	15	44228	Torremocha de Jiloca	1
2006	15	44229	Torres de Albarracín	5
2006	15	44231	Torrijas	9
2006	15	44232	Torrijo del Campo	2
2006	15	44234	Tramacastiel	2
2006	15	44235	Tramacastilla	1
2006	15	44237	Urrea de Gaén	4
2006	15	44238	Utrillas	11
2006	15	44240	Valbona	2
2006	15	44244	Valdelinares	7
2006	15	44246	Valderrobres	23
2006	15	44247	Valjunquera	2
2006	15	44249	Vallecillo (El)	1
2006	15	44250	Veguillas de la Sierra	1
2006	15	44251	Villafranca del Campo	2
2006	15	44261	Villarquemado	6
2006	15	44263	Villastar	7
2006	15	44264	Villel	2
2006	15	50002	Acered	1
2006	15	50006	Ainzón	10
2006	15	50007	Aladrén	3
2006	15	50008	Alagón	18
2006	15	50011	Albeta	2
2006	15	50013	Alcalá de Ebro	2
2006	15	50014	Alcalá de Moncayo	2
2006	15	50015	Alconchel de Ariza	3
2006	15	50017	Alfajarín	33
2006	15	50018	Alfamén	4
2006	15	50020	Alhama de Aragón	10
2006	15	50024	Almonacid de la Sierra	6
2006	15	50025	Almunia de Doña Godina (La)	2
2006	15	50027	Ambel	1
2006	15	50028	Anento	2
2006	15	50029	Aniñón	8
2006	15	50033	Ardisa	5
2006	15	50034	Ariza	1
2006	15	50035	Artieda	1
2006	15	50038	Ateca	7
2006	15	50039	Azuara	2
2006	15	50040	Badules	3
2006	15	50041	Bagüés	1
2006	15	50045	Belchite	10
2006	15	50046	Belmonte de Gracián	2
2006	15	50048	Berrueco	1
2006	15	50051	Biota	21
2006	15	50053	Boquiñeni	6
2006	15	50055	Borja	39
2006	15	50056	Botorrita	3
2006	15	50057	Brea de Aragón	1
2006	15	50059	Bujaraloz	1
2006	15	50062	Burgo de Ebro (El)	4
2006	15	50063	Buste (El)	1
2006	15	50066	Cadrete	63
2006	15	50067	Calatayud	45
2006	15	50068	Calatorao	4
2006	15	50073	Cariñena	8
2006	15	50074	Caspe	29
2006	15	50078	Castiliscar	1
2006	15	50080	Cerveruela	2
2006	15	50081	Cetina	2
2006	15	50082	Cimballa	9
2006	15	50087	Contamina	2
2006	15	50088	Cosuenda	7
2006	15	50089	Cuarte de Huerva	218
2006	15	50090	Cubel	6
2006	15	50092	Chiprana	3
2006	15	50094	Daroca	12
2006	15	50095	Ejea de los Caballeros	35
2006	15	50096	Embid de Ariza	2
2006	15	50098	Encinacorba	3
2006	15	50099	Épila	2
2006	15	50101	Escatrón	1
2006	15	50105	Fayón	1
2006	15	50106	Fayos (Los)	1
2006	15	50107	Figueruelas	8
2006	15	50110	Frasno (El)	1
2006	15	50111	Fréscano	1
2006	15	50113	Fuendejalón	10
2006	15	50114	Fuendetodos	2
2006	15	50115	Fuentes de Ebro	25
2006	15	50118	Gallur	15
2006	15	50123	Grisén	2
2006	15	50126	Illueca	3
2006	15	50128	Isuerre	1
2006	15	50129	Jaraba	6
2006	15	50131	Jaulín	2
2006	15	50132	Joyosa (La)	8
2006	15	50134	Langa del Castillo	1
2006	15	50136	Lécera	1
2006	15	50137	Leciñena	3
2006	15	50139	Letux	2
2006	15	50140	Litago	4
2006	15	50141	Lituénigo	9
2006	15	50143	Longares	11
2006	15	50146	Lucena de Jalón	10
2006	15	50147	Luceni	6
2006	15	50151	Luna	1
2006	15	50152	Maella	10
2006	15	50153	Magallón	10
2006	15	50156	Maleján	1
2006	15	50159	Maluenda	5
2006	15	50160	Mallén	10
2006	15	50161	Manchones	1
2006	15	50162	Mara	4
2006	15	50163	María de Huerva	177
2006	15	50164	Mediana de Aragón	2
2006	15	50165	Mequinenza	1
2006	15	50169	Miedes de Aragón	4
2006	15	50170	Monegrillo	1
2006	15	50173	Monterde	6
2006	15	50174	Montón	1
2006	15	50175	Morata de Jalón	2
2006	15	50177	Morés	4
2006	15	50178	Moros	3
2006	15	50179	Moyuela	1
2006	15	50181	Muel	14
2006	15	50182	Muela (La)	49
2006	15	50183	Munébrega	3
2006	15	50185	Murillo de Gállego	7
2006	15	50189	Nonaspe	3
2006	15	50190	Novallas	11
2006	15	50191	Novillas	1
2006	15	50192	Nuévalos	9
2006	15	50193	Nuez de Ebro	35
2006	15	50200	Paniza	2
2006	15	50201	Paracuellos de Jiloca	9
2006	15	50203	Pastriz	5
2006	15	50204	Pedrola	15
2006	15	50206	Perdiguera	9
2006	15	50207	Piedratajada	1
2006	15	50208	Pina de Ebro	22
2006	15	50209	Pinseque	43
2006	15	50211	Plasencia de Jalón	4
2006	15	50217	Pradilla de Ebro	3
2006	15	50219	Puebla de Alfindén (La)	36
2006	15	50222	Quinto	1
2006	15	50223	Remolinos	2
2006	15	50224	Retascón	2
2006	15	50225	Ricla	4
2006	15	50228	Rueda de Jalón	2
2006	15	50230	Sádaba	6
2006	15	50232	Salvatierra de Esca	2
2006	15	50233	Samper del Salz	1
2006	15	50235	San Mateo de Gállego	47
2006	15	50237	Santa Cruz de Moncayo	3
2006	15	50240	Sástago	8
2006	15	50241	Saviñán	6
2006	15	50242	Sediles	5
2006	15	50243	Sestrica	1
2006	15	50244	Sierra de Luna	1
2006	15	50245	Sigüés	1
2006	15	50247	Sobradiel	1
2006	15	50251	Tarazona	40
2006	15	50252	Tauste	15
2006	15	50253	Terrer	3
2006	15	50254	Tierga	1
2006	15	50257	Torralba de Ribota	4
2006	15	50259	Torrehermosa	4
2006	15	50260	Torrelapaja	3
2006	15	50262	Torres de Berrellén	5
2006	15	50263	Torrijo de la Cañada	1
2006	15	50269	Urrea de Jalón	1
2006	15	50272	Utebo	44
2006	15	50276	Valpalmas	1
2006	15	50280	Vera de Moncayo	4
2006	15	50281	Vierlas	2
2006	15	50286	Villalba de Perejil	1
2006	15	50287	Villalengua	3
2006	15	50288	Villanueva de Gállego	13
2006	15	50290	Villanueva de Huerva	2
2006	15	50291	Villar de los Navarros	5
2006	15	50292	Villarreal de Huerva	2
2006	15	50293	Villarroya de la Sierra	5
2006	15	50295	Vistabella	1
2006	15	50297	Zaragoza	622
2006	15	50298	Zuera	52
2006	15	50903	Villamayor de Gállego	7
2007	16	22001	Abiego	2
2007	16	22006	Aísa	2
2007	16	22007	Albalate de Cinca	2
2007	16	22011	Albero Alto	1
2007	16	22014	Alcalá de Gurrea	2
2007	16	22016	Alcampell	1
2007	16	22017	Alcolea de Cinca	5
2007	16	22019	Alerre	1
2007	16	22021	Almudévar	66
2007	16	22022	Almunia de San Juan	3
2007	16	22024	Alquézar	1
2007	16	22025	Altorricón	43
2007	16	22027	Angüés	3
2007	16	22035	Arén	1
2007	16	22037	Arguis	1
2007	16	22044	Bailo	3
2007	16	22045	Baldellou	3
2007	16	22047	Banastás	8
2007	16	22048	Barbastro	48
2007	16	22052	Belver de Cinca	3
2007	16	22053	Benabarre	9
2007	16	22054	Benasque	10
2007	16	22055	Berbegal	1
2007	16	22057	Bielsa	8
2007	16	22058	Bierge	3
2007	16	22059	Biescas	13
2007	16	22060	Binaced	9
2007	16	22061	Binéfar	20
2007	16	22062	Bisaurri	5
2007	16	22066	Boltaña	6
2007	16	22067	Bonansa	1
2007	16	22069	Broto	5
2007	16	22074	Campo	1
2007	16	22076	Canal de Berdún	3
2007	16	22077	Candasnos	3
2007	16	22078	Canfranc	2
2007	16	22079	Capdesaso	1
2007	16	22082	Castejón del Puente	3
2007	16	22083	Castejón de Monegros	1
2007	16	22084	Castejón de Sos	12
2007	16	22086	Castiello de Jaca	20
2007	16	22087	Castigaleu	2
2007	16	22088	Castillazuelo	1
2007	16	22089	Castillonroy	9
2007	16	22094	Chalamera	2
2007	16	22095	Chía	1
2007	16	22096	Chimillas	8
2007	16	22102	Estada	1
2007	16	22105	Estopiñán del Castillo	1
2007	16	22109	Fiscal	19
2007	16	22110	Fonz	10
2007	16	22111	Foradada del Toscar	5
2007	16	22112	Fraga	9
2007	16	22113	Fueva (La)	21
2007	16	22115	Grado (El)	5
2007	16	22116	Grañén	3
2007	16	22117	Graus	5
2007	16	22119	Gurrea de Gállego	11
2007	16	22122	Hoz de Jaca	3
2007	16	22124	Huerto	1
2007	16	22125	Huesca	41
2007	16	22127	Igriés	8
2007	16	22128	Ilche	1
2007	16	22130	Jaca	17
2007	16	22131	Jasa	1
2007	16	22133	Labuerda	2
2007	16	22136	Lalueza	7
2007	16	22144	Laspuña	1
2007	16	22149	Loarre	3
2007	16	22150	Loporzano	2
2007	16	22155	Monesma y Cajigar	3
2007	16	22156	Monflorite-Lascasas	4
2007	16	22157	Montanuy	2
2007	16	22158	Monzón	46
2007	16	22163	Nueno	6
2007	16	22167	Osso de Cinca	1
2007	16	22170	Panticosa	21
2007	16	22173	Peñas de Riglos (Las)	7
2007	16	22174	Peralta de Alcofea	2
2007	16	22175	Peralta de Calasanz	3
2007	16	22176	Peraltilla	1
2007	16	22182	Plan	1
2007	16	22186	Pozán de Vero	1
2007	16	22187	Puebla de Castro (La)	1
2007	16	22193	Pueyo de Santa Cruz	5
2007	16	22199	Sabiñánigo	40
2007	16	22200	Sahún	10
2007	16	22201	Salas Altas	6
2007	16	22204	Sallent de Gállego	22
2007	16	22205	San Esteban de Litera	3
2007	16	22207	San Juan de Plan	1
2007	16	22208	Santa Cilia	1
2007	16	22212	Santaliestra y San Quílez	2
2007	16	22213	Sariñena	56
2007	16	22214	Secastilla	1
2007	16	22215	Seira	1
2007	16	22221	Sesué	1
2007	16	22222	Siétamo	32
2007	16	22223	Sopeira	5
2007	16	22225	Tamarite de Litera	13
2007	16	22226	Tardienta	3
2007	16	22227	Tella-Sin	3
2007	16	22228	Tierz	20
2007	16	22229	Tolva	5
2007	16	22230	Torla	1
2007	16	22232	Torralba de Aragón	2
2007	16	22234	Torrente de Cinca	2
2007	16	22246	Beranuy	1
2007	16	22247	Viacamp y Litera	1
2007	16	22248	Vicién	1
2007	16	22249	Villanova	1
2007	16	22250	Villanúa	4
2007	16	22251	Villanueva de Sigena	1
2007	16	22252	Yebra de Basa	1
2007	16	22254	Zaidín	3
2007	16	22901	Valle de Hecho	3
2007	16	22902	Puente la Reina de Jaca	13
2007	16	22903	San Miguel del Cinca	2
2007	16	22904	Sotonera (La)	4
2007	16	22905	Lupiñén-Ortilla	1
2007	16	22907	Aínsa-Sobrarbe	2
2007	16	22908	Hoz y Costeán	1
2007	16	44004	Aguaviva	2
2007	16	44007	Alba	3
2007	16	44008	Albalate del Arzobispo	3
2007	16	44009	Albarracín	6
2007	16	44010	Albentosa	6
2007	16	44012	Alcalá de la Selva	54
2007	16	44013	Alcañiz	40
2007	16	44014	Alcorisa	25
2007	16	44016	Alfambra	2
2007	16	44021	Allepuz	2
2007	16	44022	Alloza	2
2007	16	44025	Andorra	74
2007	16	44026	Arcos de las Salinas	6
2007	16	44028	Argente	2
2007	16	44029	Ariño	1
2007	16	44035	Barrachina	1
2007	16	44037	Beceite	22
2007	16	44040	Berge	2
2007	16	44041	Bezas	3
2007	16	44042	Blancas	1
2007	16	44045	Bronchales	8
2007	16	44048	Cabra de Mora	1
2007	16	44049	Calaceite	2
2007	16	44050	Calamocha	18
2007	16	44051	Calanda	16
2007	16	44054	Camarena de la Sierra	3
2007	16	44056	Caminreal	4
2007	16	44059	Cantavieja	10
2007	16	44062	Cañada Vellida	1
2007	16	44064	Cascante del Río	1
2007	16	44065	Castejón de Tornos	1
2007	16	44068	Castelserás	2
2007	16	44070	Castellar (El)	1
2007	16	44071	Castellote	2
2007	16	44074	Cedrillas	13
2007	16	44076	Cella	8
2007	16	44077	Cerollera (La)	2
2007	16	44080	Codoñera (La)	1
2007	16	44082	Corbalán	1
2007	16	44086	Cretas	4
2007	16	44087	Crivillén	3
2007	16	44088	Cuba (La)	2
2007	16	44096	Ejulve	2
2007	16	44097	Escorihuela	2
2007	16	44100	Estercuel	1
2007	16	44103	Formiche Alto	3
2007	16	44105	Fórnoles	2
2007	16	44109	Frías de Albarracín	2
2007	16	44112	Fuentes Claras	2
2007	16	44113	Fuentes de Rubielos	4
2007	16	44117	Gea de Albarracín	4
2007	16	44118	Ginebrosa (La)	5
2007	16	44119	Griegos	4
2007	16	44120	Guadalaviar	1
2007	16	44121	Gúdar	8
2007	16	44122	Híjar	6
2007	16	44137	Linares de Mora	7
2007	16	44138	Loscos	1
2007	16	44141	Lledó	2
2007	16	44143	Manzanera	23
2007	16	44145	Mas de las Matas	3
2007	16	44146	Mata de los Olmos (La)	1
2007	16	44149	Mirambel	2
2007	16	44151	Molinos	1
2007	16	44153	Monreal del Campo	11
2007	16	44154	Monroyo	1
2007	16	44155	Montalbán	9
2007	16	44158	Mora de Rubielos	34
2007	16	44160	Mosqueruela	2
2007	16	44165	Nogueruelas	7
2007	16	44171	Olba	11
2007	16	44172	Oliete	1
2007	16	44173	Olmos (Los)	1
2007	16	44174	Orihuela del Tremedal	8
2007	16	44177	Pancrudo	1
2007	16	44178	Parras de Castellote (Las)	1
2007	16	44179	Peñarroya de Tastavins	1
2007	16	44180	Peracense	1
2007	16	44182	Perales del Alfambra	1
2007	16	44185	Pobo (El)	1
2007	16	44189	Pozondón	2
2007	16	44191	Puebla de Híjar (La)	5
2007	16	44192	Puebla de Valverde (La)	8
2007	16	44193	Puertomingalvo	2
2007	16	44197	Ródenas	2
2007	16	44198	Royuela	1
2007	16	44199	Rubiales	1
2007	16	44200	Rubielos de la Cérida	1
2007	16	44201	Rubielos de Mora	19
2007	16	44204	Saldón	2
2007	16	44205	Samper de Calanda	2
2007	16	44206	San Agustín	17
2007	16	44207	San Martín del Río	1
2007	16	44209	Santa Eulalia	5
2007	16	44210	Sarrión	5
2007	16	44216	Teruel	101
2007	16	44218	Tormón	2
2007	16	44219	Tornos	5
2007	16	44220	Torralba de los Sisones	1
2007	16	44222	Torrecilla del Rebollar	4
2007	16	44223	Torre de Arcas	1
2007	16	44225	Torre del Compte	3
2007	16	44229	Torres de Albarracín	5
2007	16	44230	Torrevelilla	2
2007	16	44231	Torrijas	9
2007	16	44234	Tramacastiel	1
2007	16	44235	Tramacastilla	1
2007	16	44237	Urrea de Gaén	2
2007	16	44238	Utrillas	23
2007	16	44240	Valbona	5
2007	16	44241	Valdealgorfa	1
2007	16	44244	Valdelinares	8
2007	16	44246	Valderrobres	26
2007	16	44247	Valjunquera	2
2007	16	44251	Villafranca del Campo	1
2007	16	44252	Villahermosa del Campo	11
2007	16	44257	Villar del Cobo	2
2007	16	44261	Villarquemado	4
2007	16	44263	Villastar	13
2007	16	44264	Villel	3
2007	16	50002	Acered	8
2007	16	50004	Aguarón	2
2007	16	50006	Ainzón	6
2007	16	50007	Aladrén	6
2007	16	50008	Alagón	16
2007	16	50013	Alcalá de Ebro	1
2007	16	50014	Alcalá de Moncayo	2
2007	16	50015	Alconchel de Ariza	2
2007	16	50017	Alfajarín	38
2007	16	50018	Alfamén	2
2007	16	50020	Alhama de Aragón	9
2007	16	50024	Almonacid de la Sierra	5
2007	16	50025	Almunia de Doña Godina (La)	9
2007	16	50028	Anento	2
2007	16	50029	Aniñón	2
2007	16	50032	Arándiga	1
2007	16	50035	Artieda	2
2007	16	50038	Ateca	8
2007	16	50039	Azuara	3
2007	16	50040	Badules	1
2007	16	50041	Bagüés	1
2007	16	50043	Bárboles	2
2007	16	50048	Berrueco	3
2007	16	50051	Biota	24
2007	16	50053	Boquiñeni	5
2007	16	50055	Borja	17
2007	16	50056	Botorrita	1
2007	16	50057	Brea de Aragón	4
2007	16	50058	Bubierca	1
2007	16	50062	Burgo de Ebro (El)	6
2007	16	50066	Cadrete	40
2007	16	50067	Calatayud	87
2007	16	50068	Calatorao	4
2007	16	50073	Cariñena	9
2007	16	50074	Caspe	35
2007	16	50076	Castejón de las Armas	5
2007	16	50079	Cervera de la Cañada	2
2007	16	50080	Cerveruela	2
2007	16	50081	Cetina	2
2007	16	50082	Cimballa	8
2007	16	50086	Codos	1
2007	16	50088	Cosuenda	7
2007	16	50089	Cuarte de Huerva	304
2007	16	50090	Cubel	4
2007	16	50092	Chiprana	2
2007	16	50094	Daroca	8
2007	16	50095	Ejea de los Caballeros	60
2007	16	50096	Embid de Ariza	4
2007	16	50099	Épila	6
2007	16	50102	Fabara	1
2007	16	50107	Figueruelas	10
2007	16	50110	Frasno (El)	6
2007	16	50111	Fréscano	4
2007	16	50113	Fuendejalón	14
2007	16	50114	Fuendetodos	4
2007	16	50115	Fuentes de Ebro	18
2007	16	50116	Fuentes de Jiloca	1
2007	16	50118	Gallur	16
2007	16	50123	Grisén	27
2007	16	50126	Illueca	1
2007	16	50129	Jaraba	4
2007	16	50131	Jaulín	2
2007	16	50132	Joyosa (La)	10
2007	16	50134	Langa del Castillo	1
2007	16	50136	Lécera	1
2007	16	50137	Leciñena	2
2007	16	50139	Letux	2
2007	16	50140	Litago	3
2007	16	50141	Lituénigo	7
2007	16	50143	Longares	1
2007	16	50146	Lucena de Jalón	1
2007	16	50147	Luceni	42
2007	16	50151	Luna	2
2007	16	50152	Maella	4
2007	16	50153	Magallón	13
2007	16	50157	Malón	4
2007	16	50160	Mallén	6
2007	16	50161	Manchones	2
2007	16	50162	Mara	3
2007	16	50163	María de Huerva	46
2007	16	50165	Mequinenza	2
2007	16	50169	Miedes de Aragón	1
2007	16	50171	Moneva	2
2007	16	50173	Monterde	9
2007	16	50174	Montón	5
2007	16	50177	Morés	5
2007	16	50178	Moros	1
2007	16	50179	Moyuela	4
2007	16	50181	Muel	2
2007	16	50182	Muela (La)	66
2007	16	50183	Munébrega	3
2007	16	50184	Murero	3
2007	16	50185	Murillo de Gállego	5
2007	16	50189	Nonaspe	3
2007	16	50190	Novallas	22
2007	16	50192	Nuévalos	6
2007	16	50193	Nuez de Ebro	29
2007	16	50198	Oseja	5
2007	16	50200	Paniza	8
2007	16	50203	Pastriz	13
2007	16	50204	Pedrola	13
2007	16	50206	Perdiguera	5
2007	16	50208	Pina de Ebro	4
2007	16	50209	Pinseque	29
2007	16	50211	Plasencia de Jalón	24
2007	16	50216	Pozuelo de Aragón	1
2007	16	50217	Pradilla de Ebro	2
2007	16	50219	Puebla de Alfindén (La)	33
2007	16	50222	Quinto	1
2007	16	50223	Remolinos	2
2007	16	50224	Retascón	2
2007	16	50225	Ricla	1
2007	16	50230	Sádaba	8
2007	16	50231	Salillas de Jalón	1
2007	16	50235	San Mateo de Gállego	67
2007	16	50237	Santa Cruz de Moncayo	1
2007	16	50238	Santa Eulalia de Gállego	2
2007	16	50240	Sástago	7
2007	16	50241	Saviñán	12
2007	16	50242	Sediles	8
2007	16	50243	Sestrica	3
2007	16	50244	Sierra de Luna	1
2007	16	50245	Sigüés	1
2007	16	50251	Tarazona	33
2007	16	50252	Tauste	14
2007	16	50253	Terrer	6
2007	16	50257	Torralba de Ribota	1
2007	16	50259	Torrehermosa	3
2007	16	50260	Torrelapaja	5
2007	16	50262	Torres de Berrellén	8
2007	16	50267	Uncastillo	2
2007	16	50272	Utebo	107
2007	16	50278	Velilla de Ebro	1
2007	16	50280	Vera de Moncayo	1
2007	16	50285	Villafranca de Ebro	68
2007	16	50286	Villalba de Perejil	3
2007	16	50287	Villalengua	4
2007	16	50288	Villanueva de Gállego	17
2007	16	50290	Villanueva de Huerva	3
2007	16	50291	Villar de los Navarros	6
2007	16	50292	Villarreal de Huerva	2
2007	16	50293	Villarroya de la Sierra	9
2007	16	50295	Vistabella	2
2007	16	50296	Zaida (La)	1
2007	16	50297	Zaragoza	582
2007	16	50298	Zuera	70
2007	16	50903	Villamayor de Gállego	5
2008	17	22001	Abiego	2
2008	17	22003	Adahuesca	1
2008	17	22006	Aísa	2
2008	17	22007	Albalate de Cinca	5
2008	17	22009	Albelda	1
2008	17	22014	Alcalá de Gurrea	1
2008	17	22015	Alcalá del Obispo	3
2008	17	22017	Alcolea de Cinca	2
2008	17	22019	Alerre	1
2008	17	22020	Alfántega	3
2008	17	22021	Almudévar	39
2008	17	22022	Almunia de San Juan	3
2008	17	22024	Alquézar	1
2008	17	22025	Altorricón	9
2008	17	22027	Angüés	2
2008	17	22035	Arén	2
2008	17	22037	Arguis	1
2008	17	22042	Azlor	2
2008	17	22044	Bailo	4
2008	17	22046	Ballobar	1
2008	17	22047	Banastás	3
2008	17	22048	Barbastro	22
2008	17	22052	Belver de Cinca	3
2008	17	22053	Benabarre	9
2008	17	22054	Benasque	11
2008	17	22058	Bierge	8
2008	17	22059	Biescas	2
2008	17	22060	Binaced	6
2008	17	22061	Binéfar	29
2008	17	22062	Bisaurri	1
2008	17	22063	Biscarrués	1
2008	17	22066	Boltaña	5
2008	17	22068	Borau	1
2008	17	22074	Campo	2
2008	17	22075	Camporrells	1
2008	17	22076	Canal de Berdún	5
2008	17	22077	Candasnos	4
2008	17	22078	Canfranc	1
2008	17	22079	Capdesaso	1
2008	17	22082	Castejón del Puente	2
2008	17	22084	Castejón de Sos	8
2008	17	22086	Castiello de Jaca	2
2008	17	22087	Castigaleu	2
2008	17	22088	Castillazuelo	2
2008	17	22089	Castillonroy	7
2008	17	22095	Chía	1
2008	17	22096	Chimillas	19
2008	17	22099	Esplús	1
2008	17	22102	Estada	1
2008	17	22109	Fiscal	8
2008	17	22110	Fonz	5
2008	17	22111	Foradada del Toscar	7
2008	17	22112	Fraga	25
2008	17	22113	Fueva (La)	7
2008	17	22114	Gistaín	1
2008	17	22115	Grado (El)	2
2008	17	22116	Grañén	4
2008	17	22117	Graus	9
2008	17	22119	Gurrea de Gállego	8
2008	17	22122	Hoz de Jaca	9
2008	17	22124	Huerto	1
2008	17	22125	Huesca	24
2008	17	22127	Igriés	44
2008	17	22130	Jaca	15
2008	17	22131	Jasa	3
2008	17	22133	Labuerda	1
2008	17	22136	Lalueza	1
2008	17	22144	Laspuña	2
2008	17	22149	Loarre	2
2008	17	22150	Loporzano	5
2008	17	22155	Monesma y Cajigar	1
2008	17	22156	Monflorite-Lascasas	2
2008	17	22157	Montanuy	3
2008	17	22158	Monzón	37
2008	17	22163	Nueno	9
2008	17	22165	Ontiñena	2
2008	17	22167	Osso de Cinca	2
2008	17	22170	Panticosa	20
2008	17	22172	Peñalba	2
2008	17	22173	Peñas de Riglos (Las)	10
2008	17	22174	Peralta de Alcofea	2
2008	17	22175	Peralta de Calasanz	2
2008	17	22181	Piracés	1
2008	17	22184	Poleñino	1
2008	17	22186	Pozán de Vero	3
2008	17	22193	Pueyo de Santa Cruz	3
2008	17	22195	Quicena	1
2008	17	22199	Sabiñánigo	34
2008	17	22200	Sahún	5
2008	17	22201	Salas Altas	2
