Tipo de hogar, código	Tipo de hogar	Municipio codigo	Municipio nombre	Nº hogares
5	Hogares multipersonales	22156	Monflorite-Lascasas	5,5739020255
5	Hogares multipersonales	22157	Montanuy	6,4709605859
5	Hogares multipersonales	22158	Monzón	259,5022539514
5	Hogares multipersonales	22160	Naval	14,9669274919
5	Hogares multipersonales	22162	Novales	4,3640292836
5	Hogares multipersonales	22163	Nueno	3,6068221789
5	Hogares multipersonales	22164	Olvena	1,6779005571
5	Hogares multipersonales	22165	Ontiñena	29,0844243119
5	Hogares multipersonales	22167	Osso de Cinca	17,1422816473
5	Hogares multipersonales	22170	Panticosa	17,920367094
5	Hogares multipersonales	22172	Peñalba	45,2465484743
5	Hogares multipersonales	22173	Peñas de Riglos (Las)	10,4978713068
5	Hogares multipersonales	22174	Peralta de Alcofea	39,0386629295
5	Hogares multipersonales	22175	Peralta de Calasanz	8,1998136697
5	Hogares multipersonales	22176	Peraltilla	7,3455741173
5	Hogares multipersonales	22177	Perarrúa	7,0591393975
5	Hogares multipersonales	22178	Pertusa	2,7632117853
5	Hogares multipersonales	22181	Piracés	5,0639382065
5	Hogares multipersonales	22182	Plan	12,8372104866
5	Hogares multipersonales	22184	Poleñino	9,7804952758
5	Hogares multipersonales	22186	Pozán de Vero	14,4120413897
5	Hogares multipersonales	22187	Puebla de Castro (La)	8,5607811792
5	Hogares multipersonales	22188	Puente de Montañana	4,9470970515
5	Hogares multipersonales	22189	Puértolas	20,5432007697
5	Hogares multipersonales	22190	Pueyo de Araguás (El)	4,2709138512
5	Hogares multipersonales	22193	Pueyo de Santa Cruz	9,3313937218
5	Hogares multipersonales	22195	Quicena	3,1002672252
5	Hogares multipersonales	22197	Robres	22,4292301142
5	Hogares multipersonales	22199	Sabiñánigo	264,6823256991
5	Hogares multipersonales	22200	Sahún	8,7688666103
5	Hogares multipersonales	22201	Salas Altas	18,8117281952
5	Hogares multipersonales	22202	Salas Bajas	3,8187551741
5	Hogares multipersonales	22203	Salillas	2,9520213887
5	Hogares multipersonales	22204	Sallent de Gállego	30,5246975618
5	Hogares multipersonales	22205	San Esteban de Litera	21,6814562355
5	Hogares multipersonales	22206	Sangarrén	5,016568272
5	Hogares multipersonales	22207	San Juan de Plan	7,2906953828
5	Hogares multipersonales	22208	Santa Cilia	2,8392682899
5	Hogares multipersonales	22209	Santa Cruz de la Serós	1,4339197191
5	Hogares multipersonales	22212	Santaliestra y San Quílez	3,6443343766
5	Hogares multipersonales	22213	Sariñena	103,7969766841
5	Hogares multipersonales	22214	Secastilla	5,3990996463
5	Hogares multipersonales	22215	Seira	4,4705742089
5	Hogares multipersonales	22217	Sena	22,7969424406
5	Hogares multipersonales	22218	Senés de Alcubierre	1,0537080483
5	Hogares multipersonales	22220	Sesa	10,0041649298
5	Hogares multipersonales	22221	Sesué	3,9009397688
5	Hogares multipersonales	22222	Siétamo	18,0950159814
5	Hogares multipersonales	22223	Sopeira	5,5003355093
5	Hogares multipersonales	22225	Tamarite de Litera	57,8711059915
5	Hogares multipersonales	22226	Tardienta	36,0132318146
5	Hogares multipersonales	22227	Tella-Sin	4,6970218866
5	Hogares multipersonales	22228	Tierz	12,0661583228
5	Hogares multipersonales	22229	Tolva	5,1186067257
5	Hogares multipersonales	22230	Torla	23,9170151114
5	Hogares multipersonales	22232	Torralba de Aragón	3,7492750422
5	Hogares multipersonales	22233	Torre la Ribera	2,8535794122
5	Hogares multipersonales	22234	Torrente de Cinca	36,8351259636
5	Hogares multipersonales	22235	Torres de Alcanadre	10,663636085
5	Hogares multipersonales	22236	Torres de Barbués	13,6284390584
5	Hogares multipersonales	22239	Tramaced	8,3107324202
5	Hogares multipersonales	22242	Valfarta	2,4672047706
5	Hogares multipersonales	22243	Valle de Bardají	2,095714638
5	Hogares multipersonales	22244	Valle de Lierp	3,386472344
5	Hogares multipersonales	22245	Velilla de Cinca	24,3416664917
5	Hogares multipersonales	22246	Beranuy	1,7029097119
5	Hogares multipersonales	22248	Vicién	1,2569045509
5	Hogares multipersonales	22249	Villanova	2,7461459302
5	Hogares multipersonales	22250	Villanúa	19,0200523955
5	Hogares multipersonales	22251	Villanueva de Sigena	14,9945984607
5	Hogares multipersonales	22252	Yebra de Basa	2,9046612538
5	Hogares multipersonales	22253	Yésero	3,7552667592
5	Hogares multipersonales	22254	Zaidín	77,8645454224
5	Hogares multipersonales	22901	Valle de Hecho	22,1103548941
5	Hogares multipersonales	22902	Puente la Reina de Jaca	12,7627391715
5	Hogares multipersonales	22903	San Miguel del Cinca	35,010916243
5	Hogares multipersonales	22904	Sotonera (La)	27,5457024236
5	Hogares multipersonales	22905	Lupiñén-Ortilla	23,2021903391
5	Hogares multipersonales	22906	Santa María de Dulcis	3,8250022595
5	Hogares multipersonales	22907	Aínsa-Sobrarbe	63,9263545102
5	Hogares multipersonales	22908	Hoz y Costeán	7,0421109479
5	Hogares multipersonales	22909	Vencillón	14,3593389355
5	Hogares multipersonales	44001	Ababuj	2,083337206
5	Hogares multipersonales	44004	Aguaviva	13,6827466391
5	Hogares multipersonales	44006	Alacón	9,9224956438
5	Hogares multipersonales	44007	Alba	5,8095184385
5	Hogares multipersonales	44008	Albalate del Arzobispo	29,8969978536
5	Hogares multipersonales	44009	Albarracín	26,6992941179
5	Hogares multipersonales	44010	Albentosa	2,0394090592
5	Hogares multipersonales	44012	Alcalá de la Selva	7,9876801592
5	Hogares multipersonales	44013	Alcañiz	258,2379108589
5	Hogares multipersonales	44014	Alcorisa	37,2922210087
5	Hogares multipersonales	44017	Aliaga	2,3236568066
5	Hogares multipersonales	44021	Allepuz	3,2371853455
5	Hogares multipersonales	44022	Alloza	7,2889032825
5	Hogares multipersonales	44023	Allueva	1,3902885549
5	Hogares multipersonales	44025	Andorra	234,5137418237
5	Hogares multipersonales	44027	Arens de Lledó	9,6401576659
5	Hogares multipersonales	44028	Argente	2,3883419075
5	Hogares multipersonales	44029	Ariño	19,2863690376
5	Hogares multipersonales	44031	Azaila	4,8119205926
5	Hogares multipersonales	44033	Báguena	11,6853227498
5	Hogares multipersonales	44034	Bañón	1,6788264098
5	Hogares multipersonales	44035	Barrachina	1,5293282791
5	Hogares multipersonales	44037	Beceite	27,0800241392
5	Hogares multipersonales	44038	Belmonte de San José	0,9599115538
5	Hogares multipersonales	44039	Bello	13,0529756344
5	Hogares multipersonales	44040	Berge	6,5038578065
5	Hogares multipersonales	44042	Blancas	1,7166681901
5	Hogares multipersonales	44043	Blesa	1,3826310515
5	Hogares multipersonales	44044	Bordón	1,9801824085
5	Hogares multipersonales	44045	Bronchales	6,6591811952
5	Hogares multipersonales	44047	Burbáguena	3,7485616797
5	Hogares multipersonales	44048	Cabra de Mora	5,8467188223
5	Hogares multipersonales	44049	Calaceite	32,7585988258
5	Hogares multipersonales	44050	Calamocha	61,1825243544
5	Hogares multipersonales	44051	Calanda	113,5310627968
5	Hogares multipersonales	44053	Camañas	5,034213979
5	Hogares multipersonales	44055	Camarillas	3,161451056
5	Hogares multipersonales	44056	Caminreal	20,1732579809
5	Hogares multipersonales	44059	Cantavieja	25,2870447987
5	Hogares multipersonales	44060	Cañada de Benatanduz	2,3344070254
5	Hogares multipersonales	44061	Cañada de Verich (La)	3,603378403
5	Hogares multipersonales	44063	Cañizar del Olivar	0,9519631816
5	Hogares multipersonales	44064	Cascante del Río	6,5248696537
5	Hogares multipersonales	44066	Castel de Cabra	3,6673213335
5	Hogares multipersonales	44067	Castelnou	3,6439237019
5	Hogares multipersonales	44068	Castelserás	14,8663346743
5	Hogares multipersonales	44070	Castellar (El)	3,2637531471
5	Hogares multipersonales	44071	Castellote	40,5912192519
5	Hogares multipersonales	44074	Cedrillas	2,0692671913
5	Hogares multipersonales	44075	Celadas	15,3675100585
5	Hogares multipersonales	44076	Cella	48,3396838591
5	Hogares multipersonales	44077	Cerollera (La)	1,6401267701
5	Hogares multipersonales	44080	Codoñera (La)	9,7496517977
5	Hogares multipersonales	44082	Corbalán	3,4779268041
5	Hogares multipersonales	44084	Cortes de Aragón	1,4432493392
5	Hogares multipersonales	44085	Cosa	1,5247326966
5	Hogares multipersonales	44086	Cretas	14,662343634
5	Hogares multipersonales	44087	Crivillén	1,7079053714
5	Hogares multipersonales	44088	Cuba (La)	1,2681440784
5	Hogares multipersonales	44089	Cubla	2,2756635223
5	Hogares multipersonales	44090	Cucalón	5,5044613184
5	Hogares multipersonales	44093	Cuevas de Almudén	9,2019060885
5	Hogares multipersonales	44094	Cuevas Labradas	4,6031070668
5	Hogares multipersonales	44096	Ejulve	5,0682963473
5	Hogares multipersonales	44097	Escorihuela	1,3813040365
5	Hogares multipersonales	44099	Escucha	16,8285891701
5	Hogares multipersonales	44100	Estercuel	9,4022918882
5	Hogares multipersonales	44101	Ferreruela de Huerva	3,6383781217
5	Hogares multipersonales	44103	Formiche Alto	0,8806868148
5	Hogares multipersonales	44105	Fórnoles	5,1439166619
5	Hogares multipersonales	44106	Fortanete	8,8646161897
5	Hogares multipersonales	44107	Foz-Calanda	2,7581458055
5	Hogares multipersonales	44108	Fresneda (La)	4,4130805191
5	Hogares multipersonales	44109	Frías de Albarracín	10,370818618
5	Hogares multipersonales	44111	Fuentes Calientes	1,230347291
5	Hogares multipersonales	44112	Fuentes Claras	14,4634980629
5	Hogares multipersonales	44113	Fuentes de Rubielos	2,8922405738
5	Hogares multipersonales	44114	Fuentespalda	14,7288457186
5	Hogares multipersonales	44115	Galve	3,2303471713
5	Hogares multipersonales	44116	Gargallo	3,4765962588
5	Hogares multipersonales	44117	Gea de Albarracín	10,839118352
5	Hogares multipersonales	44118	Ginebrosa (La)	6,3030066779
5	Hogares multipersonales	44119	Griegos	5,1940312256
5	Hogares multipersonales	44120	Guadalaviar	2,369900349
5	Hogares multipersonales	44121	Gúdar	4,6067589303
5	Hogares multipersonales	44122	Híjar	60,4407667637
5	Hogares multipersonales	44123	Hinojosa de Jarque	3,2177259664
5	Hogares multipersonales	44124	Hoz de la Vieja (La)	1,2613820301
5	Hogares multipersonales	44126	Iglesuela del Cid (La)	13,1153920364
5	Hogares multipersonales	44128	Jarque de la Val	3,9687481816
5	Hogares multipersonales	44129	Jatiel	2,1851989417
5	Hogares multipersonales	44130	Jorcas	5,5245748011
5	Hogares multipersonales	44131	Josa	1,3221280614
5	Hogares multipersonales	44132	Lagueruela	3,6831590238
5	Hogares multipersonales	44137	Linares de Mora	7,4608705345
5	Hogares multipersonales	44138	Loscos	1,3168800547
5	Hogares multipersonales	44141	Lledó	7,5506886637
5	Hogares multipersonales	44143	Manzanera	22,0371702739
5	Hogares multipersonales	44144	Martín del Río	6,418387498
5	Hogares multipersonales	44145	Mas de las Matas	46,8377865298
5	Hogares multipersonales	44146	Mata de los Olmos (La)	15,2518767915
5	Hogares multipersonales	44147	Mazaleón	28,1922000899
5	Hogares multipersonales	44148	Mezquita de Jarque	2,5018021912
5	Hogares multipersonales	44149	Mirambel	4,0892003584
5	Hogares multipersonales	44151	Molinos	10,4985261547
5	Hogares multipersonales	44152	Monforte de Moyuela	5,0831712802
5	Hogares multipersonales	44153	Monreal del Campo	20,7306601878
5	Hogares multipersonales	44154	Monroyo	10,7640825039
5	Hogares multipersonales	44155	Montalbán	31,9451426849
5	Hogares multipersonales	44156	Monteagudo del Castillo	6,5312443841
5	Hogares multipersonales	44157	Monterde de Albarracín	2,9094961353
5	Hogares multipersonales	44158	Mora de Rubielos	15,1952569193
5	Hogares multipersonales	44159	Moscardón	0,9306949585
5	Hogares multipersonales	44160	Mosqueruela	7,1980029677
5	Hogares multipersonales	44161	Muniesa	6,8874422412
5	Hogares multipersonales	44163	Noguera de Albarracín	2,8973486176
5	Hogares multipersonales	44164	Nogueras	2,8274508504
5	Hogares multipersonales	44165	Nogueruelas	5,1516902482
5	Hogares multipersonales	44167	Obón	2,3881171626
5	Hogares multipersonales	44168	Odón	10,0177758321
5	Hogares multipersonales	44169	Ojos Negros	2,0750897594
5	Hogares multipersonales	44171	Olba	4,3111864654
5	Hogares multipersonales	44172	Oliete	4,0090317415
5	Hogares multipersonales	44173	Olmos (Los)	3,0010213837
5	Hogares multipersonales	44174	Orihuela del Tremedal	12,3871730806
5	Hogares multipersonales	44175	Orrios	2,8128598889
5	Hogares multipersonales	44176	Palomar de Arroyos	3,573161297
5	Hogares multipersonales	44177	Pancrudo	2,0813878859
5	Hogares multipersonales	44178	Parras de Castellote (Las)	1,0629873767
5	Hogares multipersonales	44179	Peñarroya de Tastavins	20,1327390158
5	Hogares multipersonales	44181	Peralejos	5,2029628114
5	Hogares multipersonales	44183	Pitarque	0,5648196869
5	Hogares multipersonales	44184	Plou	6,5665692267
5	Hogares multipersonales	44185	Pobo (El)	4,2695680905
5	Hogares multipersonales	44187	Portellada (La)	11,4165708775
5	Hogares multipersonales	44189	Pozondón	0,8605355153
5	Hogares multipersonales	44190	Pozuel del Campo	1,1690415482
5	Hogares multipersonales	44191	Puebla de Híjar (La)	23,2729654683
5	Hogares multipersonales	44192	Puebla de Valverde (La)	9,8444434973
5	Hogares multipersonales	44193	Puertomingalvo	2,1285413831
5	Hogares multipersonales	44194	Ráfales	1,552100898
5	Hogares multipersonales	44195	Rillo	2,997690046
5	Hogares multipersonales	44196	Riodeva	3,3785742058
5	Hogares multipersonales	44197	Ródenas	2,1892441266
5	Hogares multipersonales	44198	Royuela	5,5272918344
5	Hogares multipersonales	44200	Rubielos de la Cérida	1,4705942831
5	Hogares multipersonales	44201	Rubielos de Mora	20,3132076473
5	Hogares multipersonales	44205	Samper de Calanda	32,6426222324
5	Hogares multipersonales	44206	San Agustín	3,9569020879
5	Hogares multipersonales	44207	San Martín del Río	2,8654212529
5	Hogares multipersonales	44209	Santa Eulalia	32,4846179628
5	Hogares multipersonales	44210	Sarrión	49,2403244064
5	Hogares multipersonales	44215	Terriente	4,9471662877
5	Hogares multipersonales	44216	Teruel	572,2402702271
5	Hogares multipersonales	44217	Toril y Masegoso	1,4081909722
5	Hogares multipersonales	44218	Tormón	0,7579717023
5	Hogares multipersonales	44219	Tornos	8,5987898676
5	Hogares multipersonales	44220	Torralba de los Sisones	2,8750871753
5	Hogares multipersonales	44221	Torrecilla de Alcañiz	8,9059364245
5	Hogares multipersonales	44222	Torrecilla del Rebollar	1,744173944
5	Hogares multipersonales	44223	Torre de Arcas	1,8701798715
5	Hogares multipersonales	44225	Torre del Compte	4,3965221348
5	Hogares multipersonales	44226	Torrelacárcel	7,0015976173
5	Hogares multipersonales	44227	Torre los Negros	1,9273712469
5	Hogares multipersonales	44228	Torremocha de Jiloca	2,7790049736
5	Hogares multipersonales	44229	Torres de Albarracín	3,541450258
5	Hogares multipersonales	44230	Torrevelilla	2,4635768851
5	Hogares multipersonales	44231	Torrijas	0,9531850379
5	Hogares multipersonales	44232	Torrijo del Campo	12,2860127723
5	Hogares multipersonales	44234	Tramacastiel	2,5438657577
5	Hogares multipersonales	44236	Tronchón	2,2346126889
5	Hogares multipersonales	44237	Urrea de Gaén	16,1174128622
5	Hogares multipersonales	44238	Utrillas	12,6813259751
5	Hogares multipersonales	44240	Valbona	3,9199680607
5	Hogares multipersonales	44241	Valdealgorfa	27,4038979094
5	Hogares multipersonales	44243	Valdecuenca	1,1031017013
5	Hogares multipersonales	44245	Valdeltormo	17,0403043873
5	Hogares multipersonales	44246	Valderrobres	42,9562856377
5	Hogares multipersonales	44247	Valjunquera	21,7222828738
5	Hogares multipersonales	44251	Villafranca del Campo	10,022443275
5	Hogares multipersonales	44252	Villahermosa del Campo	5,7925016694
5	Hogares multipersonales	44257	Villar del Cobo	10,1431726514
5	Hogares multipersonales	44258	Villar del Salz	0,9338826646
5	Hogares multipersonales	44260	Villarluengo	1,7790692667
5	Hogares multipersonales	44261	Villarquemado	16,023937222
5	Hogares multipersonales	44262	Villarroya de los Pinares	2,0627087767
5	Hogares multipersonales	44263	Villastar	3,9470417538
5	Hogares multipersonales	44264	Villel	0,9682897476
5	Hogares multipersonales	44265	Vinaceite	2,9918707967
5	Hogares multipersonales	44266	Visiedo	6,5270756101
5	Hogares multipersonales	44267	Vivel del Río Martín	2,7903994724
5	Hogares multipersonales	44268	Zoma (La)	1,1771676184
5	Hogares multipersonales	50001	Abanto	1,5248829931
5	Hogares multipersonales	50002	Acered	8,0014881977
5	Hogares multipersonales	50003	Agón	8,2756237621
5	Hogares multipersonales	50004	Aguarón	27,4341650799
5	Hogares multipersonales	50005	Aguilón	4,9188194089
5	Hogares multipersonales	50006	Ainzón	30,3950042276
5	Hogares multipersonales	50008	Alagón	74,7109308283
5	Hogares multipersonales	50009	Alarba	6,4609269671
5	Hogares multipersonales	50010	Alberite de San Juan	4,9016553155
5	Hogares multipersonales	50011	Albeta	3,5268204819
5	Hogares multipersonales	50012	Alborge	7,4842706297
