Mes y año	Mes (código)	Mes nombre	Año	Provincia código	Provincia nombre	Sector código	Sector descripción	Sexo	Temporalidad	Días duración contrato	Número de contratos	Duración contrato	Duración media contrato
Septiembre 2008	200809	Septiembre	2008	50	Zaragoza	1	Agricultura, ganadería y pesca	Mujeres	Temporal	1	285	9303	32,64210526315789473684210526315789473684
Septiembre 2008	200809	Septiembre	2008	50	Zaragoza	2	Industria y energía	Hombres	Temporal	0	630	0	0
Septiembre 2008	200809	Septiembre	2008	50	Zaragoza	2	Industria y energía	Hombres	Temporal	1	968	304581	314,649793388429752066115702479338842975
Septiembre 2008	200809	Septiembre	2008	50	Zaragoza	2	Industria y energía	Mujeres	Temporal	0	439	0	0
Septiembre 2008	200809	Septiembre	2008	50	Zaragoza	2	Industria y energía	Mujeres	Temporal	1	468	68577	146,532051282051282051282051282051282051
Septiembre 2008	200809	Septiembre	2008	50	Zaragoza	3	Construcción	Hombres	Temporal	0	1997	0	0
Septiembre 2008	200809	Septiembre	2008	50	Zaragoza	3	Construcción	Hombres	Temporal	1	468	89455	191,143162393162393162393162393162393162
Septiembre 2008	200809	Septiembre	2008	50	Zaragoza	3	Construcción	Mujeres	Temporal	0	50	0	0
Septiembre 2008	200809	Septiembre	2008	50	Zaragoza	3	Construcción	Mujeres	Temporal	1	65	9051	139,246153846153846153846153846153846154
Septiembre 2008	200809	Septiembre	2008	50	Zaragoza	4	Servicios	Hombres	Temporal	0	3358	0	0
Septiembre 2008	200809	Septiembre	2008	50	Zaragoza	4	Servicios	Hombres	Temporal	1	5801	522974	90,15238751939320806757455611101534218238
Septiembre 2008	200809	Septiembre	2008	50	Zaragoza	4	Servicios	Mujeres	Temporal	0	5397	0	0
Septiembre 2008	200809	Septiembre	2008	50	Zaragoza	4	Servicios	Mujeres	Temporal	1	8177	768985	94,04243610125963067139537727773021890669
Agosto 2008	200808	Agosto	2008	22	Huesca	1	Agricultura, ganadería y pesca	Hombres	Temporal	0	723	0	0
Agosto 2008	200808	Agosto	2008	22	Huesca	1	Agricultura, ganadería y pesca	Hombres	Temporal	1	121	9503	78,53719008264462809917355371900826446281
Agosto 2008	200808	Agosto	2008	22	Huesca	1	Agricultura, ganadería y pesca	Mujeres	Temporal	0	178	0	0
Agosto 2008	200808	Agosto	2008	22	Huesca	1	Agricultura, ganadería y pesca	Mujeres	Temporal	1	11	948	86,18181818181818181818181818181818181818
Agosto 2008	200808	Agosto	2008	22	Huesca	2	Industria y energía	Hombres	Temporal	0	53	0	0
Agosto 2008	200808	Agosto	2008	22	Huesca	2	Industria y energía	Hombres	Temporal	1	89	16693	187,561797752808988764044943820224719101
Agosto 2008	200808	Agosto	2008	22	Huesca	2	Industria y energía	Mujeres	Temporal	0	48	0	0
Agosto 2008	200808	Agosto	2008	22	Huesca	2	Industria y energía	Mujeres	Temporal	1	21	3687	175,571428571428571428571428571428571429
Agosto 2008	200808	Agosto	2008	22	Huesca	3	Construcción	Hombres	Temporal	0	393	0	0
Agosto 2008	200808	Agosto	2008	22	Huesca	3	Construcción	Hombres	Temporal	1	107	17603	164,51401869158878504672897196261682243
Agosto 2008	200808	Agosto	2008	22	Huesca	3	Construcción	Mujeres	Temporal	0	16	0	0
Agosto 2008	200808	Agosto	2008	22	Huesca	3	Construcción	Mujeres	Temporal	1	7	2203	314,714285714285714285714285714285714286
Agosto 2008	200808	Agosto	2008	22	Huesca	4	Servicios	Hombres	Temporal	0	455	0	0
Agosto 2008	200808	Agosto	2008	22	Huesca	4	Servicios	Hombres	Temporal	1	665	64639	97,2015037593984962406015037593984962406
Agosto 2008	200808	Agosto	2008	22	Huesca	4	Servicios	Mujeres	Temporal	0	675	0	0
Agosto 2008	200808	Agosto	2008	22	Huesca	4	Servicios	Mujeres	Temporal	1	787	44001	55,90978398983481575603557814485387547649
Agosto 2008	200808	Agosto	2008	44	Teruel	1	Agricultura, ganadería y pesca	Hombres	Temporal	0	90	0	0
Agosto 2008	200808	Agosto	2008	44	Teruel	1	Agricultura, ganadería y pesca	Hombres	Temporal	1	33	4061	123,060606060606060606060606060606060606
Agosto 2008	200808	Agosto	2008	44	Teruel	1	Agricultura, ganadería y pesca	Mujeres	Temporal	0	21	0	0
Agosto 2008	200808	Agosto	2008	44	Teruel	1	Agricultura, ganadería y pesca	Mujeres	Temporal	1	2	65	32,5
Agosto 2008	200808	Agosto	2008	44	Teruel	2	Industria y energía	Hombres	Temporal	0	70	0	0
Agosto 2008	200808	Agosto	2008	44	Teruel	2	Industria y energía	Hombres	Temporal	1	80	14954	186,925
Agosto 2008	200808	Agosto	2008	44	Teruel	2	Industria y energía	Mujeres	Temporal	0	27	0	0
Agosto 2008	200808	Agosto	2008	44	Teruel	2	Industria y energía	Mujeres	Temporal	1	28	4358	155,642857142857142857142857142857142857
Agosto 2008	200808	Agosto	2008	44	Teruel	3	Construcción	Hombres	Temporal	0	239	0	0
Agosto 2008	200808	Agosto	2008	44	Teruel	3	Construcción	Hombres	Temporal	1	101	20743	205,376237623762376237623762376237623762
Agosto 2008	200808	Agosto	2008	44	Teruel	3	Construcción	Mujeres	Temporal	0	7	0	0
Agosto 2008	200808	Agosto	2008	44	Teruel	3	Construcción	Mujeres	Temporal	1	8	1472	184
Agosto 2008	200808	Agosto	2008	44	Teruel	4	Servicios	Hombres	Temporal	0	123	0	0
Agosto 2008	200808	Agosto	2008	44	Teruel	4	Servicios	Hombres	Temporal	1	296	30158	101,885135135135135135135135135135135135
Agosto 2008	200808	Agosto	2008	44	Teruel	4	Servicios	Mujeres	Temporal	0	247	0	0
Agosto 2008	200808	Agosto	2008	44	Teruel	4	Servicios	Mujeres	Temporal	1	473	36664	77,51374207188160676532769556025369978858
Agosto 2008	200808	Agosto	2008	50	Zaragoza	1	Agricultura, ganadería y pesca	Hombres	Temporal	0	1174	0	0
Agosto 2008	200808	Agosto	2008	50	Zaragoza	1	Agricultura, ganadería y pesca	Hombres	Temporal	1	770	24944	32,39480519480519480519480519480519480519
Agosto 2008	200808	Agosto	2008	50	Zaragoza	1	Agricultura, ganadería y pesca	Mujeres	Temporal	0	484	0	0
Agosto 2008	200808	Agosto	2008	50	Zaragoza	1	Agricultura, ganadería y pesca	Mujeres	Temporal	1	452	9866	21,82743362831858407079646017699115044248
Agosto 2008	200808	Agosto	2008	50	Zaragoza	2	Industria y energía	Hombres	Temporal	0	335	0	0
Agosto 2008	200808	Agosto	2008	50	Zaragoza	2	Industria y energía	Hombres	Temporal	1	571	115215	201,777583187390542907180385288966725044
Agosto 2008	200808	Agosto	2008	50	Zaragoza	2	Industria y energía	Mujeres	Temporal	0	256	0	0
Agosto 2008	200808	Agosto	2008	50	Zaragoza	2	Industria y energía	Mujeres	Temporal	1	351	35151	100,145299145299145299145299145299145299
Agosto 2008	200808	Agosto	2008	50	Zaragoza	3	Construcción	Hombres	Temporal	0	1475	0	0
Agosto 2008	200808	Agosto	2008	50	Zaragoza	3	Construcción	Hombres	Temporal	1	264	41020	155,378787878787878787878787878787878788
Agosto 2008	200808	Agosto	2008	50	Zaragoza	3	Construcción	Mujeres	Temporal	0	35	0	0
Agosto 2008	200808	Agosto	2008	50	Zaragoza	3	Construcción	Mujeres	Temporal	1	59	6855	116,186440677966101694915254237288135593
Agosto 2008	200808	Agosto	2008	50	Zaragoza	4	Servicios	Hombres	Temporal	0	2445	0	0
Agosto 2008	200808	Agosto	2008	50	Zaragoza	4	Servicios	Hombres	Temporal	1	4642	297172	64,01809564842740198190435157259801809565
Agosto 2008	200808	Agosto	2008	50	Zaragoza	4	Servicios	Mujeres	Temporal	0	3075	0	0
Agosto 2008	200808	Agosto	2008	50	Zaragoza	4	Servicios	Mujeres	Temporal	1	5521	313780	56,8339069009237456982430719072631769607
Julio 2008	200807	Julio	2008	22	Huesca	1	Agricultura, ganadería y pesca	Hombres	Temporal	0	809	0	0
Julio 2008	200807	Julio	2008	22	Huesca	1	Agricultura, ganadería y pesca	Hombres	Temporal	1	132	11300	85,60606060606060606060606060606060606061
Julio 2008	200807	Julio	2008	22	Huesca	1	Agricultura, ganadería y pesca	Mujeres	Temporal	0	195	0	0
Julio 2008	200807	Julio	2008	22	Huesca	1	Agricultura, ganadería y pesca	Mujeres	Temporal	1	43	3919	91,13953488372093023255813953488372093023
Julio 2008	200807	Julio	2008	22	Huesca	2	Industria y energía	Hombres	Temporal	0	85	0	0
Julio 2008	200807	Julio	2008	22	Huesca	2	Industria y energía	Hombres	Temporal	1	184	40929	222,440217391304347826086956521739130435
Julio 2008	200807	Julio	2008	22	Huesca	2	Industria y energía	Mujeres	Temporal	0	38	0	0
Julio 2008	200807	Julio	2008	22	Huesca	2	Industria y energía	Mujeres	Temporal	1	45	6464	143,644444444444444444444444444444444444
Julio 2008	200807	Julio	2008	22	Huesca	3	Construcción	Hombres	Temporal	0	611	0	0
Julio 2008	200807	Julio	2008	22	Huesca	3	Construcción	Hombres	Temporal	1	233	42662	183,098712446351931330472103004291845494
Julio 2008	200807	Julio	2008	22	Huesca	3	Construcción	Mujeres	Temporal	0	21	0	0
Julio 2008	200807	Julio	2008	22	Huesca	3	Construcción	Mujeres	Temporal	1	25	5289	211,56
Julio 2008	200807	Julio	2008	22	Huesca	4	Servicios	Hombres	Temporal	0	874	0	0
Julio 2008	200807	Julio	2008	22	Huesca	4	Servicios	Hombres	Temporal	1	1579	105336	66,71057631412286257124762507916402786574
Julio 2008	200807	Julio	2008	22	Huesca	4	Servicios	Mujeres	Temporal	0	1405	0	0
Julio 2008	200807	Julio	2008	22	Huesca	4	Servicios	Mujeres	Temporal	1	1835	122792	66,91662125340599455040871934604904632153
Julio 2008	200807	Julio	2008	44	Teruel	1	Agricultura, ganadería y pesca	Hombres	Temporal	0	269	0	0
Julio 2008	200807	Julio	2008	44	Teruel	1	Agricultura, ganadería y pesca	Hombres	Temporal	1	31	4586	147,935483870967741935483870967741935484
Julio 2008	200807	Julio	2008	44	Teruel	1	Agricultura, ganadería y pesca	Mujeres	Temporal	0	126	0	0
Julio 2008	200807	Julio	2008	44	Teruel	1	Agricultura, ganadería y pesca	Mujeres	Temporal	1	9	664	73,77777777777777777777777777777777777778
Julio 2008	200807	Julio	2008	44	Teruel	2	Industria y energía	Hombres	Temporal	0	85	0	0
Julio 2008	200807	Julio	2008	44	Teruel	2	Industria y energía	Hombres	Temporal	1	128	19488	152,25
Julio 2008	200807	Julio	2008	44	Teruel	2	Industria y energía	Mujeres	Temporal	0	16	0	0
Julio 2008	200807	Julio	2008	44	Teruel	2	Industria y energía	Mujeres	Temporal	1	50	5612	112,24
Julio 2008	200807	Julio	2008	44	Teruel	3	Construcción	Hombres	Temporal	0	313	0	0
Julio 2008	200807	Julio	2008	44	Teruel	3	Construcción	Hombres	Temporal	1	163	26299	161,343558282208588957055214723926380368
Julio 2008	200807	Julio	2008	44	Teruel	3	Construcción	Mujeres	Temporal	0	9	0	0
Julio 2008	200807	Julio	2008	44	Teruel	3	Construcción	Mujeres	Temporal	1	14	1405	100,357142857142857142857142857142857143
Julio 2008	200807	Julio	2008	44	Teruel	4	Servicios	Hombres	Temporal	0	241	0	0
Julio 2008	200807	Julio	2008	44	Teruel	4	Servicios	Hombres	Temporal	1	595	39212	65,90252100840336134453781512605042016807
Julio 2008	200807	Julio	2008	44	Teruel	4	Servicios	Mujeres	Temporal	0	452	0	0
Julio 2008	200807	Julio	2008	44	Teruel	4	Servicios	Mujeres	Temporal	1	916	61074	66,67467248908296943231441048034934497817
Julio 2008	200807	Julio	2008	50	Zaragoza	1	Agricultura, ganadería y pesca	Hombres	Temporal	0	857	0	0
Julio 2008	200807	Julio	2008	50	Zaragoza	1	Agricultura, ganadería y pesca	Hombres	Temporal	1	692	25234	36,46531791907514450867052023121387283237
Julio 2008	200807	Julio	2008	50	Zaragoza	1	Agricultura, ganadería y pesca	Mujeres	Temporal	0	449	0	0
Julio 2008	200807	Julio	2008	50	Zaragoza	1	Agricultura, ganadería y pesca	Mujeres	Temporal	1	254	8481	33,38976377952755905511811023622047244094
Julio 2008	200807	Julio	2008	50	Zaragoza	2	Industria y energía	Hombres	Temporal	0	636	0	0
Julio 2008	200807	Julio	2008	50	Zaragoza	2	Industria y energía	Hombres	Temporal	1	1095	323849	295,752511415525114155251141552511415525
Julio 2008	200807	Julio	2008	50	Zaragoza	2	Industria y energía	Mujeres	Temporal	0	329	0	0
Julio 2008	200807	Julio	2008	50	Zaragoza	2	Industria y energía	Mujeres	Temporal	1	544	77894	143,1875
Julio 2008	200807	Julio	2008	50	Zaragoza	3	Construcción	Hombres	Temporal	0	2140	0	0
Julio 2008	200807	Julio	2008	50	Zaragoza	3	Construcción	Hombres	Temporal	1	607	92442	152,293245469522240527182866556836902801
Julio 2008	200807	Julio	2008	50	Zaragoza	3	Construcción	Mujeres	Temporal	0	67	0	0
Julio 2008	200807	Julio	2008	50	Zaragoza	3	Construcción	Mujeres	Temporal	1	66	8715	132,045454545454545454545454545454545455
Julio 2008	200807	Julio	2008	50	Zaragoza	4	Servicios	Hombres	Temporal	0	3781	0	0
Julio 2008	200807	Julio	2008	50	Zaragoza	4	Servicios	Hombres	Temporal	1	7004	468207	66,84851513420902341519131924614505996573
Julio 2008	200807	Julio	2008	50	Zaragoza	4	Servicios	Mujeres	Temporal	0	4864	0	0
Julio 2008	200807	Julio	2008	50	Zaragoza	4	Servicios	Mujeres	Temporal	1	9028	538959	59,69860434204696499778466991581745680106
Junio 2008	200806	Junio	2008	22	Huesca	1	Agricultura, ganadería y pesca	Hombres	Temporal	0	663	0	0
Junio 2008	200806	Junio	2008	22	Huesca	1	Agricultura, ganadería y pesca	Hombres	Temporal	1	107	14034	131,158878504672897196261682242990654206
Junio 2008	200806	Junio	2008	22	Huesca	1	Agricultura, ganadería y pesca	Mujeres	Temporal	0	312	0	0
Junio 2008	200806	Junio	2008	22	Huesca	1	Agricultura, ganadería y pesca	Mujeres	Temporal	1	27	3119	115,518518518518518518518518518518518519
Junio 2008	200806	Junio	2008	22	Huesca	2	Industria y energía	Hombres	Temporal	0	55	0	0
Junio 2008	200806	Junio	2008	22	Huesca	2	Industria y energía	Hombres	Temporal	1	167	45048	269,748502994011976047904191616766467066
Junio 2008	200806	Junio	2008	22	Huesca	2	Industria y energía	Mujeres	Temporal	0	24	0	0
Junio 2008	200806	Junio	2008	22	Huesca	2	Industria y energía	Mujeres	Temporal	1	44	4489	102,022727272727272727272727272727272727
Junio 2008	200806	Junio	2008	22	Huesca	3	Construcción	Hombres	Temporal	0	540	0	0
Junio 2008	200806	Junio	2008	22	Huesca	3	Construcción	Hombres	Temporal	1	190	33457	176,089473684210526315789473684210526316
Junio 2008	200806	Junio	2008	22	Huesca	3	Construcción	Mujeres	Temporal	0	23	0	0
Junio 2008	200806	Junio	2008	22	Huesca	3	Construcción	Mujeres	Temporal	1	12	1455	121,25
Junio 2008	200806	Junio	2008	22	Huesca	4	Servicios	Hombres	Temporal	0	615	0	0
Junio 2008	200806	Junio	2008	22	Huesca	4	Servicios	Hombres	Temporal	1	875	84011	96,01257142857142857142857142857142857143
Junio 2008	200806	Junio	2008	22	Huesca	4	Servicios	Mujeres	Temporal	0	1139	0	0
Junio 2008	200806	Junio	2008	22	Huesca	4	Servicios	Mujeres	Temporal	1	1273	111788	87,81461115475255302435192458758837391987
Junio 2008	200806	Junio	2008	44	Teruel	1	Agricultura, ganadería y pesca	Hombres	Temporal	0	239	0	0
Junio 2008	200806	Junio	2008	44	Teruel	1	Agricultura, ganadería y pesca	Hombres	Temporal	1	52	4806	92,42307692307692307692307692307692307692
Junio 2008	200806	Junio	2008	44	Teruel	1	Agricultura, ganadería y pesca	Mujeres	Temporal	0	119	0	0
Junio 2008	200806	Junio	2008	44	Teruel	1	Agricultura, ganadería y pesca	Mujeres	Temporal	1	13	1023	78,69230769230769230769230769230769230769
Junio 2008	200806	Junio	2008	44	Teruel	2	Industria y energía	Hombres	Temporal	0	183	0	0
Junio 2008	200806	Junio	2008	44	Teruel	2	Industria y energía	Hombres	Temporal	1	138	39049	282,963768115942028985507246376811594203
Junio 2008	200806	Junio	2008	44	Teruel	2	Industria y energía	Mujeres	Temporal	0	15	0	0
Junio 2008	200806	Junio	2008	44	Teruel	2	Industria y energía	Mujeres	Temporal	1	48	9671	201,479166666666666666666666666666666667
Junio 2008	200806	Junio	2008	44	Teruel	3	Construcción	Hombres	Temporal	0	397	0	0
Junio 2008	200806	Junio	2008	44	Teruel	3	Construcción	Hombres	Temporal	1	145	19059	131,441379310344827586206896551724137931
Junio 2008	200806	Junio	2008	44	Teruel	3	Construcción	Mujeres	Temporal	0	20	0	0
Junio 2008	200806	Junio	2008	44	Teruel	3	Construcción	Mujeres	Temporal	1	21	3083	146,809523809523809523809523809523809524
Junio 2008	200806	Junio	2008	44	Teruel	4	Servicios	Hombres	Temporal	0	177	0	0
Junio 2008	200806	Junio	2008	44	Teruel	4	Servicios	Hombres	Temporal	1	425	43165	101,564705882352941176470588235294117647
Junio 2008	200806	Junio	2008	44	Teruel	4	Servicios	Mujeres	Temporal	0	331	0	0
Junio 2008	200806	Junio	2008	44	Teruel	4	Servicios	Mujeres	Temporal	1	694	60724	87,49855907780979827089337175792507204611
Junio 2008	200806	Junio	2008	50	Zaragoza	1	Agricultura, ganadería y pesca	Hombres	Temporal	0	1336	0	0
Junio 2008	200806	Junio	2008	50	Zaragoza	1	Agricultura, ganadería y pesca	Hombres	Temporal	1	1508	39225	26,01127320954907161803713527851458885942
Junio 2008	200806	Junio	2008	50	Zaragoza	1	Agricultura, ganadería y pesca	Mujeres	Temporal	0	545	0	0
Junio 2008	200806	Junio	2008	50	Zaragoza	1	Agricultura, ganadería y pesca	Mujeres	Temporal	1	520	11309	21,74807692307692307692307692307692307692
Junio 2008	200806	Junio	2008	50	Zaragoza	2	Industria y energía	Hombres	Temporal	0	513	0	0
Junio 2008	200806	Junio	2008	50	Zaragoza	2	Industria y energía	Hombres	Temporal	1	954	291293	305,338574423480083857442348008385744235
Junio 2008	200806	Junio	2008	50	Zaragoza	2	Industria y energía	Mujeres	Temporal	0	285	0	0
Junio 2008	200806	Junio	2008	50	Zaragoza	2	Industria y energía	Mujeres	Temporal	1	428	73170	170,95794392523364485981308411214953271
Junio 2008	200806	Junio	2008	50	Zaragoza	3	Construcción	Hombres	Temporal	0	2087	0	0
Junio 2008	200806	Junio	2008	50	Zaragoza	3	Construcción	Hombres	Temporal	1	525	79001	150,478095238095238095238095238095238095
Junio 2008	200806	Junio	2008	50	Zaragoza	3	Construcción	Mujeres	Temporal	0	67	0	0
Junio 2008	200806	Junio	2008	50	Zaragoza	3	Construcción	Mujeres	Temporal	1	113	16114	142,601769911504424778761061946902654867
Junio 2008	200806	Junio	2008	50	Zaragoza	4	Servicios	Hombres	Temporal	0	4456	0	0
Junio 2008	200806	Junio	2008	50	Zaragoza	4	Servicios	Hombres	Temporal	1	6392	477096	74,63954943679599499374217772215269086358
Junio 2008	200806	Junio	2008	50	Zaragoza	4	Servicios	Mujeres	Temporal	0	6263	0	0
Junio 2008	200806	Junio	2008	50	Zaragoza	4	Servicios	Mujeres	Temporal	1	8259	519127	62,85591475965613270371715704080397142511
Mayo 2008	200805	Mayo	2008	22	Huesca	1	Agricultura, ganadería y pesca	Hombres	Temporal	0	1685	0	0
Mayo 2008	200805	Mayo	2008	22	Huesca	1	Agricultura, ganadería y pesca	Hombres	Temporal	1	137	10297	75,16058394160583941605839416058394160584
Mayo 2008	200805	Mayo	2008	22	Huesca	1	Agricultura, ganadería y pesca	Mujeres	Temporal	0	716	0	0
Mayo 2008	200805	Mayo	2008	22	Huesca	1	Agricultura, ganadería y pesca	Mujeres	Temporal	1	20	1795	89,75
Mayo 2008	200805	Mayo	2008	22	Huesca	2	Industria y energía	Hombres	Temporal	0	56	0	0
Mayo 2008	200805	Mayo	2008	22	Huesca	2	Industria y energía	Hombres	Temporal	1	167	30845	184,700598802395209580838323353293413174
Mayo 2008	200805	Mayo	2008	22	Huesca	2	Industria y energía	Mujeres	Temporal	0	48	0	0
Mayo 2008	200805	Mayo	2008	22	Huesca	2	Industria y energía	Mujeres	Temporal	1	38	6872	180,842105263157894736842105263157894737
Mayo 2008	200805	Mayo	2008	22	Huesca	3	Construcción	Hombres	Temporal	0	491	0	0
Mayo 2008	200805	Mayo	2008	22	Huesca	3	Construcción	Hombres	Temporal	1	191	33102	173,308900523560209424083769633507853403
Mayo 2008	200805	Mayo	2008	22	Huesca	3	Construcción	Mujeres	Temporal	0	15	0	0
Mayo 2008	200805	Mayo	2008	22	Huesca	3	Construcción	Mujeres	Temporal	1	13	1890	145,384615384615384615384615384615384615
Mayo 2008	200805	Mayo	2008	22	Huesca	4	Servicios	Hombres	Temporal	0	542	0	0
Mayo 2008	200805	Mayo	2008	22	Huesca	4	Servicios	Hombres	Temporal	1	750	68680	91,57333333333333333333333333333333333333
Mayo 2008	200805	Mayo	2008	22	Huesca	4	Servicios	Mujeres	Temporal	0	757	0	0
Mayo 2008	200805	Mayo	2008	22	Huesca	4	Servicios	Mujeres	Temporal	1	924	78290	84,72943722943722943722943722943722943723
Mayo 2008	200805	Mayo	2008	44	Teruel	1	Agricultura, ganadería y pesca	Hombres	Temporal	0	272	0	0
Mayo 2008	200805	Mayo	2008	44	Teruel	1	Agricultura, ganadería y pesca	Hombres	Temporal	1	61	6603	108,245901639344262295081967213114754098
Mayo 2008	200805	Mayo	2008	44	Teruel	1	Agricultura, ganadería y pesca	Mujeres	Temporal	0	178	0	0
Mayo 2008	200805	Mayo	2008	44	Teruel	1	Agricultura, ganadería y pesca	Mujeres	Temporal	1	53	3042	57,39622641509433962264150943396226415094
Mayo 2008	200805	Mayo	2008	44	Teruel	2	Industria y energía	Hombres	Temporal	0	149	0	0
Mayo 2008	200805	Mayo	2008	44	Teruel	2	Industria y energía	Hombres	Temporal	1	116	26540	228,793103448275862068965517241379310345
Mayo 2008	200805	Mayo	2008	44	Teruel	2	Industria y energía	Mujeres	Temporal	0	15	0	0
Mayo 2008	200805	Mayo	2008	44	Teruel	2	Industria y energía	Mujeres	Temporal	1	35	4291	122,6
