Año	Sexo	Edad	Residencia CCAA código	Residencia CCAA nombre	Personas	Porcentaje
2009	Hombres	60	02	Aragón	-7641	-0,0284189607170073
2009	Mujeres	60	02	Aragón	7896	0,0293673751893063
2010	Hombres	60	02	Aragón	-7367	-0,0273998800683409
2010	Mujeres	60	02	Aragón	7646	0,0284375570792092
2011	Hombres	60	02	Aragón	-7229	-0,0268866204715673
2011	Mujeres	60	02	Aragón	7204	0,0267936386605576
2012	Hombres	60	02	Aragón	-7184	-0,0267192532117498
2012	Mujeres	60	02	Aragón	7372	0,0274184764305428
2013	Hombres	60	02	Aragón	-7794	-0,0289880094003867
2013	Mujeres	60	02	Aragón	7934	0,0295087075420411
2014	Hombres	60	02	Aragón	-7585	-0,0282106814603455
2014	Mujeres	60	02	Aragón	7740	0,0287871686886057
2015	Hombres	60	02	Aragón	-7477	-0,0278090000367836
2015	Mujeres	60	02	Aragón	7635	0,028396645082365
2016	Hombres	60	02	Aragón	-8040	-0,0299029504207222
2016	Mujeres	60	02	Aragón	8085	0,0300703176805397
2017	Hombres	60	02	Aragón	-8247	-0,0306728398158826
2017	Mujeres	60	02	Aragón	8335	0,0310001357906368
2018	Hombres	60	02	Aragón	-8693	-0,0323316353242958
2018	Mujeres	60	02	Aragón	8804	0,0327444745651789
1998	Hombres	59	02	Aragón	-5074	-0,0188715883625304
1998	Mujeres	59	02	Aragón	5099	0,0189645701735401
1999	Hombres	59	02	Aragón	-4602	-0,0171160917706671
1999	Mujeres	59	02	Aragón	4854	0,018053348425645
2000	Hombres	59	02	Aragón	-6614	-0,0245992679207285
2000	Mujeres	59	02	Aragón	6719	0,0249897915269692
2001	Hombres	59	02	Aragón	-5835	-0,0217019546896659
2001	Mujeres	59	02	Aragón	5847	0,0217465859589506
2002	Hombres	59	02	Aragón	-6298	-0,0234239778295658
2002	Mujeres	59	02	Aragón	6302	0,0234388549193273
2003	Hombres	59	02	Aragón	-6760	-0,0251422816970252
2003	Mujeres	59	02	Aragón	6954	0,0258638205504605
2004	Hombres	59	02	Aragón	-7052	-0,0262283092496186
2004	Mujeres	59	02	Aragón	7051	0,0262245899771782
2005	Hombres	59	02	Aragón	-7164	-0,0266448677629421
2005	Mujeres	59	02	Aragón	7431	0,0276379135045257
2006	Hombres	59	02	Aragón	-7062	-0,0262655019740224
2006	Mujeres	59	02	Aragón	7218	0,026845708474723
2007	Hombres	59	02	Aragón	-7177	-0,0266932183046671
2007	Mujeres	59	02	Aragón	7220	0,0268531470196038
2008	Hombres	59	02	Aragón	-7712	-0,0286830290602749
2008	Mujeres	59	02	Aragón	7908	0,029412006458591
2009	Hombres	59	02	Aragón	-7442	-0,02767882550137
2009	Mujeres	59	02	Aragón	7662	0,0284970654382554
2010	Hombres	59	02	Aragón	-7305	-0,0271692851770368
2010	Mujeres	59	02	Aragón	7224	0,0268680241093654
2011	Hombres	59	02	Aragón	-7235	-0,0269089361062096
2011	Mujeres	59	02	Aragón	7384	0,0274631076998275
2012	Hombres	59	02	Aragón	-7865	-0,0292520777436543
2012	Mujeres	59	02	Aragón	7955	0,0295868122632892
2013	Hombres	59	02	Aragón	-7728	-0,0287425374193211
2013	Mujeres	59	02	Aragón	7821	0,0290884297562772
2014	Hombres	59	02	Aragón	-7560	-0,0281176996493358
2014	Mujeres	59	02	Aragón	7661	0,0284933461658151
2015	Hombres	59	02	Aragón	-8142	-0,0302823162096418
2015	Mujeres	59	02	Aragón	8121	0,0302042114883937
2016	Hombres	59	02	Aragón	-8338	-0,031011293607958
2016	Mujeres	59	02	Aragón	8365	0,0311117139638484
2017	Hombres	59	02	Aragón	-8776	-0,0326403349368481
2017	Mujeres	59	02	Aragón	8843	0,0328895261903541
2018	Hombres	59	02	Aragón	-8973	-0,0333730316076046
2018	Mujeres	59	02	Aragón	8863	0,0329639116391618
1998	Hombres	58	02	Aragón	-4594	-0,017086337591144
1998	Mujeres	58	02	Aragón	4821	0,0179306124351122
1999	Hombres	58	02	Aragón	-6591	-0,0245137246545995
1999	Mujeres	58	02	Aragón	6685	0,024863336263996
2000	Hombres	58	02	Aragón	-5860	-0,0217949365006757
2000	Mujeres	58	02	Aragón	5833	0,0216945161447852
2001	Hombres	58	02	Aragón	-6320	-0,0235058018232543
2001	Mujeres	58	02	Aragón	6315	0,0234872054610524
2002	Hombres	58	02	Aragón	-6785	-0,0252352635080349
2002	Mujeres	58	02	Aragón	6949	0,0258452241882586
2003	Hombres	58	02	Aragón	-7043	-0,0261948357976551
2003	Mujeres	58	02	Aragón	7009	0,0260683805346819
2004	Hombres	58	02	Aragón	-7184	-0,0267192532117498
2004	Mujeres	58	02	Aragón	7418	0,0275895629628007
2005	Hombres	58	02	Aragón	-7114	-0,0264589041409226
2005	Mujeres	58	02	Aragón	7224	0,0268680241093654
2006	Hombres	58	02	Aragón	-7217	-0,0268419892022826
2006	Mujeres	58	02	Aragón	7200	0,026778761570796
2007	Hombres	58	02	Aragón	-7743	-0,0287983265059269
2007	Mujeres	58	02	Aragón	7905	0,0294008486412698
2008	Hombres	58	02	Aragón	-7468	-0,0277755265848201
2008	Mujeres	58	02	Aragón	7623	0,0283520138130803
2009	Hombres	58	02	Aragón	-7342	-0,0273068982573312
2009	Mujeres	58	02	Aragón	7245	0,0269461288306135
2010	Hombres	58	02	Aragón	-7323	-0,0272362320809638
2010	Mujeres	58	02	Aragón	7393	0,027496581151791
2011	Hombres	58	02	Aragón	-7925	-0,0294752340900776
2011	Mujeres	58	02	Aragón	7986	0,0297021097089413
2012	Hombres	58	02	Aragón	-7829	-0,0291181839358003
2012	Mujeres	58	02	Aragón	7874	0,0292855511956178
2013	Hombres	58	02	Aragón	-7725	-0,0287313796019999
2013	Mujeres	58	02	Aragón	7772	0,0289061854066982
2014	Hombres	58	02	Aragón	-8223	-0,0305835772773133
2014	Mujeres	58	02	Aragón	8170	0,0303864558379727
2015	Hombres	58	02	Aragón	-8377	-0,0311563452331331
2015	Mujeres	58	02	Aragón	8434	0,0313683437622352
2016	Hombres	58	02	Aragón	-8843	-0,0328895261903541
2016	Mujeres	58	02	Aragón	8860	0,0329527538218407
2017	Hombres	58	02	Aragón	-9040	-0,0336222228611106
2017	Mujeres	58	02	Aragón	8924	0,0331907872580255
2018	Hombres	58	02	Aragón	-9167	-0,0340945704610399
2018	Mujeres	58	02	Aragón	9098	0,0338379406626531
1998	Hombres	57	02	Aragón	-6558	-0,0243909886640667
1998	Mujeres	57	02	Aragón	6619	0,0246178642829304
1999	Hombres	57	02	Aragón	-5855	-0,0217763401384737
1999	Mujeres	57	02	Aragón	5804	0,0215866572440139
2000	Hombres	57	02	Aragón	-6333	-0,0235541523649793
2000	Mujeres	57	02	Aragón	6311	0,0234723283712908
2001	Hombres	57	02	Aragón	-6815	-0,0253468416812465
2001	Mujeres	57	02	Aragón	6941	0,0258154700087355
2002	Hombres	57	02	Aragón	-7113	-0,0264551848684822
2002	Mujeres	57	02	Aragón	7026	0,0261316081661685
2003	Hombres	57	02	Aragón	-7202	-0,0267862001156768
2003	Mujeres	57	02	Aragón	7393	0,027496581151791
2004	Hombres	57	02	Aragón	-7143	-0,0265667630416939
2004	Mujeres	57	02	Aragón	7217	0,0268419892022826
2005	Hombres	57	02	Aragón	-7233	-0,0269014975613289
2005	Mujeres	57	02	Aragón	7185	0,0267229724841902
2006	Hombres	57	02	Aragón	-7748	-0,0288169228681288
2006	Mujeres	57	02	Aragón	7906	0,0294045679137102
2007	Hombres	57	02	Aragón	-7515	-0,0279503323895184
2007	Mujeres	57	02	Aragón	7594	0,028244154912309
2008	Hombres	57	02	Aragón	-7361	-0,0273775644336986
2008	Mujeres	57	02	Aragón	7245	0,0269461288306135
2009	Hombres	57	02	Aragón	-7362	-0,0273812837061389
2009	Mujeres	57	02	Aragón	7399	0,0275188967864333
2010	Hombres	57	02	Aragón	-7997	-0,0297430217057855
2010	Mujeres	57	02	Aragón	7977	0,0296686362569778
2011	Hombres	57	02	Aragón	-7890	-0,029345059554664
2011	Mujeres	57	02	Aragón	7898	0,0293748137341871
2012	Hombres	57	02	Aragón	-7800	-0,029010325035029
2012	Mujeres	57	02	Aragón	7791	0,0289768515830655
2013	Hombres	57	02	Aragón	-8398	-0,0312344499543813
2013	Mujeres	57	02	Aragón	8288	0,0308253299859385
2014	Hombres	57	02	Aragón	-8472	-0,03150967611497
2014	Mujeres	57	02	Aragón	8479	0,0315357110220527
2015	Hombres	57	02	Aragón	-8938	-0,033242857072191
2015	Mujeres	57	02	Aragón	8898	0,0330940861745754
2016	Hombres	57	02	Aragón	-9141	-0,0339978693775898
2016	Mujeres	57	02	Aragón	8935	0,0332316992548698
2017	Hombres	57	02	Aragón	-9211	-0,034258218448417
2017	Mujeres	57	02	Aragón	9125	0,0339383610185436
2018	Hombres	57	02	Aragón	-9274	-0,0344925326121614
2018	Mujeres	57	02	Aragón	9516	0,0353925965427354
1998	Hombres	56	02	Aragón	-5841	-0,0217242703243083
1998	Mujeres	56	02	Aragón	5736	0,0213337467180675
1999	Hombres	56	02	Aragón	-6323	-0,0235169596405755
1999	Mujeres	56	02	Aragón	6263	0,0232938032941522
2000	Hombres	56	02	Aragón	-6873	-0,025562559482789
2000	Mujeres	56	02	Aragón	6949	0,0258452241882586
2001	Hombres	56	02	Aragón	-7119	-0,0264775005031246
2001	Mujeres	56	02	Aragón	7029	0,0261427659834896
2002	Hombres	56	02	Aragón	-7216	-0,0268382699298422
2002	Mujeres	56	02	Aragón	7381	0,0274519498825063
2003	Hombres	56	02	Aragón	-7129	-0,0265146932275285
2003	Mujeres	56	02	Aragón	7192	0,0267490073912729
2004	Hombres	56	02	Aragón	-7241	-0,026931251740852
2004	Mujeres	56	02	Aragón	7183	0,0267155339393094
2005	Hombres	56	02	Aragón	-7793	-0,0289842901279463
2005	Mujeres	56	02	Aragón	7910	0,0294194450034718
2006	Hombres	56	02	Aragón	-7514	-0,027946613117078
2006	Mujeres	56	02	Aragón	7576	0,0281772080083821
2007	Hombres	56	02	Aragón	-7359	-0,0273701258888178
2007	Mujeres	56	02	Aragón	7204	0,0267936386605576
2008	Hombres	56	02	Aragón	-7387	-0,0274742655171487
2008	Mujeres	56	02	Aragón	7393	0,027496581151791
2009	Hombres	56	02	Aragón	-8050	-0,0299401431451261
2009	Mujeres	56	02	Aragón	7972	0,0296500398947758
2010	Hombres	56	02	Aragón	-7949	-0,0295644966286469
2010	Mujeres	56	02	Aragón	7908	0,029412006458591
2011	Hombres	56	02	Aragón	-7871	-0,0292743933782966
2011	Mujeres	56	02	Aragón	7803	0,0290214828523502
2012	Hombres	56	02	Aragón	-8476	-0,0315245532047316
2012	Mujeres	56	02	Aragón	8343	0,0310298899701599
2013	Hombres	56	02	Aragón	-8680	-0,0322832847825708
2013	Mujeres	56	02	Aragón	8586	0,0319336731731743
2014	Hombres	56	02	Aragón	-9022	-0,0335552759571836
2014	Mujeres	56	02	Aragón	8968	0,0333544352454026
2015	Hombres	56	02	Aragón	-9245	-0,0343846737113902
2015	Mujeres	56	02	Aragón	8981	0,0334027857871277
2016	Hombres	56	02	Aragón	-9304	-0,0346041107853731
2016	Mujeres	56	02	Aragón	9154	0,0340462199193149
2017	Hombres	56	02	Aragón	-9352	-0,0347826358625117
2017	Mujeres	56	02	Aragón	9543	0,0354930168986259
2018	Hombres	56	02	Aragón	-9313	-0,0346375842373366
2018	Mujeres	56	02	Aragón	9415	0,0350169500262562
1998	Hombres	55	02	Aragón	-6285	-0,0233756272878407
1998	Mujeres	55	02	Aragón	6216	0,0231189974894539
1999	Hombres	55	02	Aragón	-6845	-0,0254584198544582
1999	Mujeres	55	02	Aragón	6901	0,0256666991111199
2000	Hombres	55	02	Aragón	-7128	-0,0265109739550881
2000	Mujeres	55	02	Aragón	7014	0,0260869768968838
2001	Hombres	55	02	Aragón	-7232	-0,0268977782888885
2001	Mujeres	55	02	Aragón	7367	0,0273998800683409
2002	Hombres	55	02	Aragón	-7139	-0,0265518859519323
2002	Mujeres	55	02	Aragón	7189	0,0267378495739518
2003	Hombres	55	02	Aragón	-7244	-0,0269424095581731
2003	Mujeres	55	02	Aragón	7154	0,0266076750385382
2004	Hombres	55	02	Aragón	-7812	-0,0290549563043137
2004	Mujeres	55	02	Aragón	7876	0,0292929897404986
2005	Hombres	55	02	Aragón	-7562	-0,0281251381942166
2005	Mujeres	55	02	Aragón	7570	0,0281548923737397
2006	Hombres	55	02	Aragón	-7371	-0,0274147571581024
2006	Mujeres	55	02	Aragón	7187	0,026730411029071
2007	Hombres	55	02	Aragón	-7388	-0,027477984789589
2007	Mujeres	55	02	Aragón	7347	0,0273254946195331
2008	Hombres	55	02	Aragón	-8072	-0,0300219671388147
2008	Mujeres	55	02	Aragón	7967	0,0296314435325739
2009	Hombres	55	02	Aragón	-8014	-0,0298062493372721
2009	Mujeres	55	02	Aragón	7921	0,029460357000316
2010	Hombres	55	02	Aragón	-7920	-0,0294566377278756
2010	Mujeres	55	02	Aragón	7803	0,0290214828523502
2011	Hombres	55	02	Aragón	-8539	-0,031758867368476
2011	Mujeres	55	02	Aragón	8328	0,0309741008835541
2012	Hombres	55	02	Aragón	-8748	-0,0325361953085172
2012	Mujeres	55	02	Aragón	8614	0,0320378128015051
2013	Hombres	55	02	Aragón	-9211	-0,034258218448417
2013	Mujeres	55	02	Aragón	9055	0,0336780119477164
2014	Hombres	55	02	Aragón	-9337	-0,0347268467759059
2014	Mujeres	55	02	Aragón	9026	0,0335701530469451
2015	Hombres	55	02	Aragón	-9425	-0,0350541427506601
2015	Mujeres	55	02	Aragón	9194	0,0341949908169304
2016	Hombres	55	02	Aragón	-9415	-0,0350169500262562
2016	Mujeres	55	02	Aragón	9568	0,0355859987096356
2017	Hombres	55	02	Aragón	-9396	-0,0349462838498888
2017	Mujeres	55	02	Aragón	9422	0,0350429849333389
2018	Hombres	55	02	Aragón	-9781	-0,0363782037394383
2018	Mujeres	55	02	Aragón	9435	0,035091335475064
1998	Hombres	54	02	Aragón	-6863	-0,0255253667583852
1998	Mujeres	54	02	Aragón	6839	0,0254361042198158
1999	Hombres	54	02	Aragón	-7072	-0,0263026946984263
1999	Mujeres	54	02	Aragón	6969	0,0259196096370663
2000	Hombres	54	02	Aragón	-7241	-0,026931251740852
2000	Mujeres	54	02	Aragón	7354	0,0273515295266158
2001	Hombres	54	02	Aragón	-7154	-0,0266076750385382
2001	Mujeres	54	02	Aragón	7155	0,0266113943109786
2002	Hombres	54	02	Aragón	-7253	-0,0269758830101366
2002	Mujeres	54	02	Aragón	7161	0,0266337099456209
2003	Hombres	54	02	Aragón	-7776	-0,0289210624964597
2003	Mujeres	54	02	Aragón	7823	0,029095868301158
2004	Hombres	54	02	Aragón	-7570	-0,0281548923737397
2004	Mujeres	54	02	Aragón	7567	0,0281437345564186
2005	Hombres	54	02	Aragón	-7388	-0,027477984789589
2005	Mujeres	54	02	Aragón	7189	0,0267378495739518
2006	Hombres	54	02	Aragón	-7363	-0,0273850029785793
2006	Mujeres	54	02	Aragón	7315	0,0272064779014407
2007	Hombres	54	02	Aragón	-8042	-0,029910388965603
2007	Mujeres	54	02	Aragón	7935	0,0295124268144815
2008	Hombres	54	02	Aragón	-8046	-0,0299252660553646
2008	Mujeres	54	02	Aragón	7869	0,0292669548334158
2009	Hombres	54	02	Aragón	-7940	-0,0295310231766834
2009	Mujeres	54	02	Aragón	7826	0,0291070261184791
2010	Hombres	54	02	Aragón	-8620	-0,0320601284361475
2010	Mujeres	54	02	Aragón	8348	0,0310484863323618
2011	Hombres	54	02	Aragón	-8798	-0,0327221589305366
2011	Mujeres	54	02	Aragón	8582	0,0319187960834127
2012	Hombres	54	02	Aragón	-9280	-0,0345148482468038
2012	Mujeres	54	02	Aragón	9069	0,0337300817618818
2013	Hombres	54	02	Aragón	-9529	-0,0354409470844605
2013	Mujeres	54	02	Aragón	9149	0,0340276235571129
2014	Hombres	54	02	Aragón	-9554	-0,0355339288954702
2014	Mujeres	54	02	Aragón	9226	0,0343140075350228
2015	Hombres	54	02	Aragón	-9525	-0,0354260699946989
2015	Mujeres	54	02	Aragón	9592	0,0356752612482049
2016	Hombres	54	02	Aragón	-9500	-0,0353330881836892
2016	Mujeres	54	02	Aragón	9428	0,0350653005679813
2017	Hombres	54	02	Aragón	-9842	-0,036605079358302
2017	Mujeres	54	02	Aragón	9450	0,0351471245616698
2018	Hombres	54	02	Aragón	-9987	-0,0371443738621583
2018	Mujeres	54	02	Aragón	9643	0,0358649441426647
1998	Hombres	53	02	Aragón	-7033	-0,0261576430732512
1998	Mujeres	53	02	Aragón	6905	0,0256815762008815
1999	Hombres	53	02	Aragón	-7184	-0,0267192532117498
1999	Mujeres	53	02	Aragón	7320	0,0272250742636426
2000	Hombres	53	02	Aragón	-7158	-0,0266225521282997
2000	Mujeres	53	02	Aragón	7152	0,0266002364936574
2001	Hombres	53	02	Aragón	-7266	-0,0270242335518617
2001	Mujeres	53	02	Aragón	7128	0,0265109739550881
2002	Hombres	53	02	Aragón	-7806	-0,0290326406696714
2002	Mujeres	53	02	Aragón	7812	0,0290549563043137
2003	Hombres	53	02	Aragón	-7533	-0,0280172792934454
2003	Mujeres	53	02	Aragón	7506	0,0279168589375549
2004	Hombres	53	02	Aragón	-7388	-0,027477984789589
2004	Mujeres	53	02	Aragón	7163	0,0266411484905017
2005	Hombres	53	02	Aragón	-7353	-0,0273478102541755
2005	Mujeres	53	02	Aragón	7322	0,0272325128085234
2006	Hombres	53	02	Aragón	-8038	-0,0298955118758415
2006	Mujeres	53	02	Aragón	7869	0,0292669548334158
2007	Hombres	53	02	Aragón	-8008	-0,0297839337026298
2007	Mujeres	53	02	Aragón	7822	0,0290921490287176
2008	Hombres	53	02	Aragón	-7964	-0,0296202857152527
2008	Mujeres	53	02	Aragón	7810	0,0290475177594329
2009	Hombres	53	02	Aragón	-8688	-0,0323130389620939
2009	Mujeres	53	02	Aragón	8351	0,031059644149683
2010	Hombres	53	02	Aragón	-8889	-0,0330606127226119
2010	Mujeres	53	02	Aragón	8611	0,032026654984184
2011	Hombres	53	02	Aragón	-9330	-0,0347008118688232
2011	Mujeres	53	02	Aragón	9062	0,0337040468547991
2012	Hombres	53	02	Aragón	-9602	-0,0357124539726088
2012	Mujeres	53	02	Aragón	9177	0,0341317631854438
2013	Hombres	53	02	Aragón	-9736	-0,0362108364796209
2013	Mujeres	53	02	Aragón	9354	0,0347900744073925
2014	Hombres	53	02	Aragón	-9632	-0,0358240321458205
2014	Mujeres	53	02	Aragón	9659	0,035924452501711
2015	Hombres	53	02	Aragón	-9568	-0,0355859987096356
2015	Mujeres	53	02	Aragón	9483	0,0352698605522026
2016	Hombres	53	02	Aragón	-9917	-0,0368840247913311
2016	Mujeres	53	02	Aragón	9470	0,0352215100104776
2017	Hombres	53	02	Aragón	-10039	-0,0373377760290585
2017	Mujeres	53	02	Aragón	9668	0,0359579259536745
2018	Hombres	53	02	Aragón	-10373	-0,0385800130241482
2018	Mujeres	53	02	Aragón	9955	0,0370253571440659
1998	Hombres	52	02	Aragón	-7142	-0,0265630437692535
1998	Mujeres	52	02	Aragón	7260	0,0270019179172193
1999	Hombres	52	02	Aragón	-7124	-0,0264960968653265
1999	Mujeres	52	02	Aragón	7100	0,0264068343267572
2000	Hombres	52	02	Aragón	-7275	-0,0270577070038252
2000	Mujeres	52	02	Aragón	7138	0,026548166679492
2001	Hombres	52	02	Aragón	-7817	-0,0290735526665156
2001	Mujeres	52	02	Aragón	7769	0,028895027589377
2002	Hombres	52	02	Aragón	-7553	-0,0280916647422531
2002	Mujeres	52	02	Aragón	7493	0,0278685083958298
2003	Hombres	52	02	Aragón	-7354	-0,0273515295266158
2003	Mujeres	52	02	Aragón	7132	0,0265258510448496
2004	Hombres	52	02	Aragón	-7367	-0,0273998800683409
2004	Mujeres	52	02	Aragón	7291	0,0271172153628714
2005	Hombres	52	02	Aragón	-8080	-0,0300517213183378
2005	Mujeres	52	02	Aragón	7895	0,0293636559168659
2006	Hombres	52	02	Aragón	-7987	-0,0297058289813817
2006	Mujeres	52	02	Aragón	7786	0,0289582552208636
2007	Hombres	52	02	Aragón	-7939	-0,029527303904243
2007	Mujeres	52	02	Aragón	7769	0,028895027589377
2008	Hombres	52	02	Aragón	-8697	-0,0323465124140574
2008	Mujeres	52	02	Aragón	8353	0,0310670826945638
2009	Hombres	52	02	Aragón	-8944	-0,0332651727068333
2009	Mujeres	52	02	Aragón	8595	0,0319671466251378
2010	Hombres	52	02	Aragón	-9393	-0,0349351260325677
2010	Mujeres	52	02	Aragón	9091	0,0338119057555704
2011	Hombres	52	02	Aragón	-9645	-0,0358723826875455
2011	Mujeres	52	02	Aragón	9180	0,0341429210027649
2012	Hombres	52	02	Aragón	-9823	-0,0365344131819346
2012	Mujeres	52	02	Aragón	9393	0,0349351260325677
2013	Hombres	52	02	Aragón	-9871	-0,0367129382590733
2013	Mujeres	52	02	Aragón	9784	0,0363893615567595
2014	Hombres	52	02	Aragón	-9644	-0,0358686634151051
2014	Mujeres	52	02	Aragón	9530	0,0354446663569009
2015	Hombres	52	02	Aragón	-10034	-0,0373191796668566
2015	Mujeres	52	02	Aragón	9511	0,0353740001805335
2016	Hombres	52	02	Aragón	-10094	-0,0375423360132799
2016	Mujeres	52	02	Aragón	9685	0,0360211535851611
2017	Hombres	52	02	Aragón	-10441	-0,0388329235500946
2017	Mujeres	52	02	Aragón	9996	0,0371778473141218
2018	Hombres	52	02	Aragón	-10018	-0,0372596713078104
2018	Mujeres	52	02	Aragón	9770	0,0363372917425941
1998	Hombres	51	02	Aragón	-7103	-0,0264179921440784
1998	Mujeres	51	02	Aragón	7039	0,0261799587078935
1999	Hombres	51	02	Aragón	-7229	-0,0268866204715673
1999	Mujeres	51	02	Aragón	7059	0,0262543441567013
2000	Hombres	51	02	Aragón	-7799	-0,0290066057625886
2000	Mujeres	51	02	Aragón	7769	0,028895027589377
2001	Hombres	51	02	Aragón	-7528	-0,0279986829312434
2001	Mujeres	51	02	Aragón	7473	0,0277941229470221
2002	Hombres	51	02	Aragón	-7358	-0,0273664066163774
2002	Mujeres	51	02	Aragón	7082	0,0263398874228302
2003	Hombres	51	02	Aragón	-7332	-0,0272697055329273
2003	Mujeres	51	02	Aragón	7226	0,0268754626542461
2004	Hombres	51	02	Aragón	-8053	-0,0299513009624473
2004	Mujeres	51	02	Aragón	7845	0,0291776922948465
2005	Hombres	51	02	Aragón	-8002	-0,0297616180679875
2005	Mujeres	51	02	Aragón	7808	0,0290400792145521
2006	Hombres	51	02	Aragón	-7870	-0,0292706741058562
2006	Mujeres	51	02	Aragón	7726	0,0287350988744403
2007	Hombres	51	02	Aragón	-8588	-0,031941111718055
2007	Mujeres	51	02	Aragón	8278	0,0307881372615347
2008	Hombres	51	02	Aragón	-8946	-0,0332726112517141
2008	Mujeres	51	02	Aragón	8556	0,0318220949999626
2009	Hombres	51	02	Aragón	-9444	-0,0351248089270275
2009	Mujeres	51	02	Aragón	9117	0,0339086068390205
2010	Hombres	51	02	Aragón	-9715	-0,0361327317583727
2010	Mujeres	51	02	Aragón	9173	0,0341168860956822
2011	Hombres	51	02	Aragón	-9877	-0,0367352538937156
2011	Mujeres	51	02	Aragón	9417	0,035024388571137
2012	Hombres	51	02	Aragón	-9948	-0,0369993222369832
2012	Mujeres	51	02	Aragón	9810	0,0364860626402096
2013	Hombres	51	02	Aragón	-9875	-0,0367278153488348
2013	Mujeres	51	02	Aragón	9614	0,0357570852418935
2014	Hombres	51	02	Aragón	-10109	-0,0375981250998857
2014	Mujeres	51	02	Aragón	9526	0,0354297892671393
2015	Hombres	51	02	Aragón	-10187	-0,037888228350236
2015	Mujeres	51	02	Aragón	9727	0,0361773630276574
