Mes (código)	Mes y año	Provincia código	Provincia nombre	Sexo	Nº parados	Grupos 1 duración demanda código	Grupos 1 duración demanda descripción
200705	Mayo 2007	44	Teruel	Hombres	236	2	De 3 a 6 meses
200705	Mayo 2007	44	Teruel	Hombres	175	3	De 6 a 12 meses
200705	Mayo 2007	44	Teruel	Hombres	165	4	De 1 a 2 años
200705	Mayo 2007	44	Teruel	Hombres	44	5	De 2 a 3 años
200705	Mayo 2007	44	Teruel	Hombres	64	6	Más de 3 años
200705	Mayo 2007	44	Teruel	Mujeres	992	1	Hasta 3 meses
200705	Mayo 2007	44	Teruel	Mujeres	403	2	De 3 a 6 meses
200705	Mayo 2007	44	Teruel	Mujeres	470	3	De 6 a 12 meses
200705	Mayo 2007	44	Teruel	Mujeres	299	4	De 1 a 2 años
200705	Mayo 2007	44	Teruel	Mujeres	122	5	De 2 a 3 años
200705	Mayo 2007	44	Teruel	Mujeres	128	6	Más de 3 años
200705	Mayo 2007	50	Zaragoza	Hombres	4561	1	Hasta 3 meses
200705	Mayo 2007	50	Zaragoza	Hombres	1516	2	De 3 a 6 meses
200705	Mayo 2007	50	Zaragoza	Hombres	1322	3	De 6 a 12 meses
200705	Mayo 2007	50	Zaragoza	Hombres	1091	4	De 1 a 2 años
200705	Mayo 2007	50	Zaragoza	Hombres	320	5	De 2 a 3 años
200705	Mayo 2007	50	Zaragoza	Hombres	576	6	Más de 3 años
200705	Mayo 2007	50	Zaragoza	Mujeres	5986	1	Hasta 3 meses
200705	Mayo 2007	50	Zaragoza	Mujeres	2409	2	De 3 a 6 meses
200705	Mayo 2007	50	Zaragoza	Mujeres	2648	3	De 6 a 12 meses
200705	Mayo 2007	50	Zaragoza	Mujeres	2222	4	De 1 a 2 años
200705	Mayo 2007	50	Zaragoza	Mujeres	1060	5	De 2 a 3 años
200705	Mayo 2007	50	Zaragoza	Mujeres	1790	6	Más de 3 años
200704	Abril 2007	22	Huesca	Hombres	1195	1	Hasta 3 meses
200704	Abril 2007	22	Huesca	Hombres	344	2	De 3 a 6 meses
200704	Abril 2007	22	Huesca	Hombres	283	3	De 6 a 12 meses
200704	Abril 2007	22	Huesca	Hombres	157	4	De 1 a 2 años
200704	Abril 2007	22	Huesca	Hombres	45	5	De 2 a 3 años
200704	Abril 2007	22	Huesca	Hombres	87	6	Más de 3 años
200704	Abril 2007	22	Huesca	Mujeres	1399	1	Hasta 3 meses
200704	Abril 2007	22	Huesca	Mujeres	520	2	De 3 a 6 meses
200704	Abril 2007	22	Huesca	Mujeres	537	3	De 6 a 12 meses
200704	Abril 2007	22	Huesca	Mujeres	347	4	De 1 a 2 años
200704	Abril 2007	22	Huesca	Mujeres	158	5	De 2 a 3 años
200704	Abril 2007	22	Huesca	Mujeres	181	6	Más de 3 años
200704	Abril 2007	44	Teruel	Hombres	698	1	Hasta 3 meses
200704	Abril 2007	44	Teruel	Hombres	269	2	De 3 a 6 meses
200704	Abril 2007	44	Teruel	Hombres	186	3	De 6 a 12 meses
200704	Abril 2007	44	Teruel	Hombres	180	4	De 1 a 2 años
200704	Abril 2007	44	Teruel	Hombres	34	5	De 2 a 3 años
200704	Abril 2007	44	Teruel	Hombres	62	6	Más de 3 años
200704	Abril 2007	44	Teruel	Mujeres	1022	1	Hasta 3 meses
200704	Abril 2007	44	Teruel	Mujeres	477	2	De 3 a 6 meses
200704	Abril 2007	44	Teruel	Mujeres	401	3	De 6 a 12 meses
200704	Abril 2007	44	Teruel	Mujeres	303	4	De 1 a 2 años
200704	Abril 2007	44	Teruel	Mujeres	123	5	De 2 a 3 años
200704	Abril 2007	44	Teruel	Mujeres	121	6	Más de 3 años
200704	Abril 2007	50	Zaragoza	Hombres	5017	1	Hasta 3 meses
200704	Abril 2007	50	Zaragoza	Hombres	1617	2	De 3 a 6 meses
200704	Abril 2007	50	Zaragoza	Hombres	1357	3	De 6 a 12 meses
200704	Abril 2007	50	Zaragoza	Hombres	1146	4	De 1 a 2 años
200704	Abril 2007	50	Zaragoza	Hombres	334	5	De 2 a 3 años
200704	Abril 2007	50	Zaragoza	Hombres	572	6	Más de 3 años
200704	Abril 2007	50	Zaragoza	Mujeres	6300	1	Hasta 3 meses
200704	Abril 2007	50	Zaragoza	Mujeres	2581	2	De 3 a 6 meses
200704	Abril 2007	50	Zaragoza	Mujeres	2655	3	De 6 a 12 meses
200704	Abril 2007	50	Zaragoza	Mujeres	2249	4	De 1 a 2 años
200704	Abril 2007	50	Zaragoza	Mujeres	1114	5	De 2 a 3 años
200704	Abril 2007	50	Zaragoza	Mujeres	1777	6	Más de 3 años
200703	Marzo 2007	22	Huesca	Hombres	1209	1	Hasta 3 meses
200703	Marzo 2007	22	Huesca	Hombres	375	2	De 3 a 6 meses
200703	Marzo 2007	22	Huesca	Hombres	268	3	De 6 a 12 meses
200703	Marzo 2007	22	Huesca	Hombres	163	4	De 1 a 2 años
200703	Marzo 2007	22	Huesca	Hombres	41	5	De 2 a 3 años
200703	Marzo 2007	22	Huesca	Hombres	83	6	Más de 3 años
200703	Marzo 2007	22	Huesca	Mujeres	1445	1	Hasta 3 meses
200703	Marzo 2007	22	Huesca	Mujeres	560	2	De 3 a 6 meses
200703	Marzo 2007	22	Huesca	Mujeres	475	3	De 6 a 12 meses
200703	Marzo 2007	22	Huesca	Mujeres	394	4	De 1 a 2 años
200703	Marzo 2007	22	Huesca	Mujeres	137	5	De 2 a 3 años
200703	Marzo 2007	22	Huesca	Mujeres	188	6	Más de 3 años
200703	Marzo 2007	44	Teruel	Hombres	756	1	Hasta 3 meses
200703	Marzo 2007	44	Teruel	Hombres	264	2	De 3 a 6 meses
200703	Marzo 2007	44	Teruel	Hombres	176	3	De 6 a 12 meses
200703	Marzo 2007	44	Teruel	Hombres	181	4	De 1 a 2 años
200703	Marzo 2007	44	Teruel	Hombres	27	5	De 2 a 3 años
200703	Marzo 2007	44	Teruel	Hombres	64	6	Más de 3 años
200703	Marzo 2007	44	Teruel	Mujeres	1077	1	Hasta 3 meses
200703	Marzo 2007	44	Teruel	Mujeres	508	2	De 3 a 6 meses
200703	Marzo 2007	44	Teruel	Mujeres	355	3	De 6 a 12 meses
200703	Marzo 2007	44	Teruel	Mujeres	324	4	De 1 a 2 años
200703	Marzo 2007	44	Teruel	Mujeres	107	5	De 2 a 3 años
200703	Marzo 2007	44	Teruel	Mujeres	121	6	Más de 3 años
200703	Marzo 2007	50	Zaragoza	Hombres	5171	1	Hasta 3 meses
200703	Marzo 2007	50	Zaragoza	Hombres	1568	2	De 3 a 6 meses
200703	Marzo 2007	50	Zaragoza	Hombres	1302	3	De 6 a 12 meses
200703	Marzo 2007	50	Zaragoza	Hombres	1170	4	De 1 a 2 años
200703	Marzo 2007	50	Zaragoza	Hombres	325	5	De 2 a 3 años
200703	Marzo 2007	50	Zaragoza	Hombres	569	6	Más de 3 años
200703	Marzo 2007	50	Zaragoza	Mujeres	6809	1	Hasta 3 meses
200703	Marzo 2007	50	Zaragoza	Mujeres	2492	2	De 3 a 6 meses
200703	Marzo 2007	50	Zaragoza	Mujeres	2419	3	De 6 a 12 meses
200703	Marzo 2007	50	Zaragoza	Mujeres	2353	4	De 1 a 2 años
200703	Marzo 2007	50	Zaragoza	Mujeres	1018	5	De 2 a 3 años
200703	Marzo 2007	50	Zaragoza	Mujeres	1781	6	Más de 3 años
200702	Febrero 2007	22	Huesca	Hombres	1267	1	Hasta 3 meses
200702	Febrero 2007	22	Huesca	Hombres	385	2	De 3 a 6 meses
200702	Febrero 2007	22	Huesca	Hombres	255	3	De 6 a 12 meses
200702	Febrero 2007	22	Huesca	Hombres	164	4	De 1 a 2 años
200702	Febrero 2007	22	Huesca	Hombres	47	5	De 2 a 3 años
200702	Febrero 2007	22	Huesca	Hombres	80	6	Más de 3 años
200702	Febrero 2007	22	Huesca	Mujeres	1387	1	Hasta 3 meses
200702	Febrero 2007	22	Huesca	Mujeres	645	2	De 3 a 6 meses
200702	Febrero 2007	22	Huesca	Mujeres	433	3	De 6 a 12 meses
200702	Febrero 2007	22	Huesca	Mujeres	397	4	De 1 a 2 años
200702	Febrero 2007	22	Huesca	Mujeres	132	5	De 2 a 3 años
200702	Febrero 2007	22	Huesca	Mujeres	187	6	Más de 3 años
200702	Febrero 2007	44	Teruel	Hombres	808	1	Hasta 3 meses
200702	Febrero 2007	44	Teruel	Hombres	276	2	De 3 a 6 meses
200702	Febrero 2007	44	Teruel	Hombres	154	3	De 6 a 12 meses
200702	Febrero 2007	44	Teruel	Hombres	174	4	De 1 a 2 años
200702	Febrero 2007	44	Teruel	Hombres	33	5	De 2 a 3 años
200702	Febrero 2007	44	Teruel	Hombres	62	6	Más de 3 años
200702	Febrero 2007	44	Teruel	Mujeres	1114	1	Hasta 3 meses
200702	Febrero 2007	44	Teruel	Mujeres	555	2	De 3 a 6 meses
200702	Febrero 2007	44	Teruel	Mujeres	284	3	De 6 a 12 meses
200702	Febrero 2007	44	Teruel	Mujeres	340	4	De 1 a 2 años
200702	Febrero 2007	44	Teruel	Mujeres	103	5	De 2 a 3 años
200702	Febrero 2007	44	Teruel	Mujeres	117	6	Más de 3 años
200702	Febrero 2007	50	Zaragoza	Hombres	5190	1	Hasta 3 meses
200702	Febrero 2007	50	Zaragoza	Hombres	1757	2	De 3 a 6 meses
200702	Febrero 2007	50	Zaragoza	Hombres	1261	3	De 6 a 12 meses
200702	Febrero 2007	50	Zaragoza	Hombres	1193	4	De 1 a 2 años
200702	Febrero 2007	50	Zaragoza	Hombres	317	5	De 2 a 3 años
200702	Febrero 2007	50	Zaragoza	Hombres	571	6	Más de 3 años
200702	Febrero 2007	50	Zaragoza	Mujeres	6644	1	Hasta 3 meses
200702	Febrero 2007	50	Zaragoza	Mujeres	2778	2	De 3 a 6 meses
200702	Febrero 2007	50	Zaragoza	Mujeres	2143	3	De 6 a 12 meses
200702	Febrero 2007	50	Zaragoza	Mujeres	2408	4	De 1 a 2 años
200702	Febrero 2007	50	Zaragoza	Mujeres	982	5	De 2 a 3 años
200702	Febrero 2007	50	Zaragoza	Mujeres	1746	6	Más de 3 años
200701	Enero 2007	22	Huesca	Hombres	1439	1	Hasta 3 meses
200701	Enero 2007	22	Huesca	Hombres	381	2	De 3 a 6 meses
200701	Enero 2007	22	Huesca	Hombres	267	3	De 6 a 12 meses
200701	Enero 2007	22	Huesca	Hombres	171	4	De 1 a 2 años
200701	Enero 2007	22	Huesca	Hombres	49	5	De 2 a 3 años
200701	Enero 2007	22	Huesca	Hombres	83	6	Más de 3 años
200701	Enero 2007	22	Huesca	Mujeres	1526	1	Hasta 3 meses
200701	Enero 2007	22	Huesca	Mujeres	611	2	De 3 a 6 meses
200701	Enero 2007	22	Huesca	Mujeres	450	3	De 6 a 12 meses
200701	Enero 2007	22	Huesca	Mujeres	398	4	De 1 a 2 años
200701	Enero 2007	22	Huesca	Mujeres	141	5	De 2 a 3 años
200701	Enero 2007	22	Huesca	Mujeres	181	6	Más de 3 años
200701	Enero 2007	44	Teruel	Hombres	874	1	Hasta 3 meses
200701	Enero 2007	44	Teruel	Hombres	266	2	De 3 a 6 meses
200701	Enero 2007	44	Teruel	Hombres	151	3	De 6 a 12 meses
200701	Enero 2007	44	Teruel	Hombres	185	4	De 1 a 2 años
200701	Enero 2007	44	Teruel	Hombres	50	5	De 2 a 3 años
200701	Enero 2007	44	Teruel	Hombres	61	6	Más de 3 años
200701	Enero 2007	44	Teruel	Mujeres	1152	1	Hasta 3 meses
200701	Enero 2007	44	Teruel	Mujeres	455	2	De 3 a 6 meses
200701	Enero 2007	44	Teruel	Mujeres	298	3	De 6 a 12 meses
200701	Enero 2007	44	Teruel	Mujeres	343	4	De 1 a 2 años
200701	Enero 2007	44	Teruel	Mujeres	94	5	De 2 a 3 años
200701	Enero 2007	44	Teruel	Mujeres	115	6	Más de 3 años
200701	Enero 2007	50	Zaragoza	Hombres	5463	1	Hasta 3 meses
200701	Enero 2007	50	Zaragoza	Hombres	1728	2	De 3 a 6 meses
200701	Enero 2007	50	Zaragoza	Hombres	1383	3	De 6 a 12 meses
200701	Enero 2007	50	Zaragoza	Hombres	1206	4	De 1 a 2 años
200701	Enero 2007	50	Zaragoza	Hombres	315	5	De 2 a 3 años
200701	Enero 2007	50	Zaragoza	Hombres	577	6	Más de 3 años
200701	Enero 2007	50	Zaragoza	Mujeres	6840	1	Hasta 3 meses
200701	Enero 2007	50	Zaragoza	Mujeres	2650	2	De 3 a 6 meses
200701	Enero 2007	50	Zaragoza	Mujeres	2266	3	De 6 a 12 meses
200701	Enero 2007	50	Zaragoza	Mujeres	2446	4	De 1 a 2 años
200701	Enero 2007	50	Zaragoza	Mujeres	999	5	De 2 a 3 años
200701	Enero 2007	50	Zaragoza	Mujeres	1751	6	Más de 3 años
200612	Diciembre 2006	22	Huesca	Hombres	1459	1	Hasta 3 meses
200612	Diciembre 2006	22	Huesca	Hombres	354	2	De 3 a 6 meses
200612	Diciembre 2006	22	Huesca	Hombres	254	3	De 6 a 12 meses
200612	Diciembre 2006	22	Huesca	Hombres	174	4	De 1 a 2 años
200612	Diciembre 2006	22	Huesca	Hombres	45	5	De 2 a 3 años
200612	Diciembre 2006	22	Huesca	Hombres	88	6	Más de 3 años
200612	Diciembre 2006	22	Huesca	Mujeres	1435	1	Hasta 3 meses
200612	Diciembre 2006	22	Huesca	Mujeres	512	2	De 3 a 6 meses
200612	Diciembre 2006	22	Huesca	Mujeres	445	3	De 6 a 12 meses
200612	Diciembre 2006	22	Huesca	Mujeres	394	4	De 1 a 2 años
200612	Diciembre 2006	22	Huesca	Mujeres	135	5	De 2 a 3 años
200612	Diciembre 2006	22	Huesca	Mujeres	188	6	Más de 3 años
200612	Diciembre 2006	44	Teruel	Hombres	855	1	Hasta 3 meses
200612	Diciembre 2006	44	Teruel	Hombres	248	2	De 3 a 6 meses
200612	Diciembre 2006	44	Teruel	Hombres	149	3	De 6 a 12 meses
200612	Diciembre 2006	44	Teruel	Hombres	203	4	De 1 a 2 años
200612	Diciembre 2006	44	Teruel	Hombres	36	5	De 2 a 3 años
200612	Diciembre 2006	44	Teruel	Hombres	56	6	Más de 3 años
200612	Diciembre 2006	44	Teruel	Mujeres	1100	1	Hasta 3 meses
200612	Diciembre 2006	44	Teruel	Mujeres	372	2	De 3 a 6 meses
200612	Diciembre 2006	44	Teruel	Mujeres	300	3	De 6 a 12 meses
200612	Diciembre 2006	44	Teruel	Mujeres	329	4	De 1 a 2 años
200612	Diciembre 2006	44	Teruel	Mujeres	96	5	De 2 a 3 años
200612	Diciembre 2006	44	Teruel	Mujeres	113	6	Más de 3 años
200612	Diciembre 2006	50	Zaragoza	Hombres	5626	1	Hasta 3 meses
200612	Diciembre 2006	50	Zaragoza	Hombres	1647	2	De 3 a 6 meses
200612	Diciembre 2006	50	Zaragoza	Hombres	1402	3	De 6 a 12 meses
200612	Diciembre 2006	50	Zaragoza	Hombres	1240	4	De 1 a 2 años
200612	Diciembre 2006	50	Zaragoza	Hombres	302	5	De 2 a 3 años
200612	Diciembre 2006	50	Zaragoza	Hombres	587	6	Más de 3 años
200612	Diciembre 2006	50	Zaragoza	Mujeres	6358	1	Hasta 3 meses
200612	Diciembre 2006	50	Zaragoza	Mujeres	2388	2	De 3 a 6 meses
200612	Diciembre 2006	50	Zaragoza	Mujeres	2398	3	De 6 a 12 meses
200612	Diciembre 2006	50	Zaragoza	Mujeres	2485	4	De 1 a 2 años
200612	Diciembre 2006	50	Zaragoza	Mujeres	978	5	De 2 a 3 años
200612	Diciembre 2006	50	Zaragoza	Mujeres	1756	6	Más de 3 años
200611	Noviembre 2006	22	Huesca	Hombres	1279	1	Hasta 3 meses
200611	Noviembre 2006	22	Huesca	Hombres	297	2	De 3 a 6 meses
200611	Noviembre 2006	22	Huesca	Hombres	225	3	De 6 a 12 meses
200611	Noviembre 2006	22	Huesca	Hombres	170	4	De 1 a 2 años
200611	Noviembre 2006	22	Huesca	Hombres	44	5	De 2 a 3 años
200611	Noviembre 2006	22	Huesca	Hombres	87	6	Más de 3 años
200611	Noviembre 2006	22	Huesca	Mujeres	1695	1	Hasta 3 meses
200611	Noviembre 2006	22	Huesca	Mujeres	416	2	De 3 a 6 meses
200611	Noviembre 2006	22	Huesca	Mujeres	447	3	De 6 a 12 meses
200611	Noviembre 2006	22	Huesca	Mujeres	404	4	De 1 a 2 años
200611	Noviembre 2006	22	Huesca	Mujeres	139	5	De 2 a 3 años
200611	Noviembre 2006	22	Huesca	Mujeres	189	6	Más de 3 años
200611	Noviembre 2006	44	Teruel	Hombres	825	1	Hasta 3 meses
200611	Noviembre 2006	44	Teruel	Hombres	188	2	De 3 a 6 meses
200611	Noviembre 2006	44	Teruel	Hombres	158	3	De 6 a 12 meses
200611	Noviembre 2006	44	Teruel	Hombres	189	4	De 1 a 2 años
200611	Noviembre 2006	44	Teruel	Hombres	33	5	De 2 a 3 años
200611	Noviembre 2006	44	Teruel	Hombres	56	6	Más de 3 años
200611	Noviembre 2006	44	Teruel	Mujeres	1299	1	Hasta 3 meses
200611	Noviembre 2006	44	Teruel	Mujeres	301	2	De 3 a 6 meses
200611	Noviembre 2006	44	Teruel	Mujeres	293	3	De 6 a 12 meses
200611	Noviembre 2006	44	Teruel	Mujeres	315	4	De 1 a 2 años
200611	Noviembre 2006	44	Teruel	Mujeres	95	5	De 2 a 3 años
200611	Noviembre 2006	44	Teruel	Mujeres	108	6	Más de 3 años
200611	Noviembre 2006	50	Zaragoza	Hombres	5435	1	Hasta 3 meses
200611	Noviembre 2006	50	Zaragoza	Hombres	1362	2	De 3 a 6 meses
200611	Noviembre 2006	50	Zaragoza	Hombres	1376	3	De 6 a 12 meses
200611	Noviembre 2006	50	Zaragoza	Hombres	1213	4	De 1 a 2 años
200611	Noviembre 2006	50	Zaragoza	Hombres	301	5	De 2 a 3 años
200611	Noviembre 2006	50	Zaragoza	Hombres	580	6	Más de 3 años
200611	Noviembre 2006	50	Zaragoza	Mujeres	7221	1	Hasta 3 meses
200611	Noviembre 2006	50	Zaragoza	Mujeres	2005	2	De 3 a 6 meses
200611	Noviembre 2006	50	Zaragoza	Mujeres	2333	3	De 6 a 12 meses
200611	Noviembre 2006	50	Zaragoza	Mujeres	2462	4	De 1 a 2 años
200611	Noviembre 2006	50	Zaragoza	Mujeres	997	5	De 2 a 3 años
200611	Noviembre 2006	50	Zaragoza	Mujeres	1748	6	Más de 3 años
200610	Octubre 2006	22	Huesca	Hombres	1269	1	Hasta 3 meses
200610	Octubre 2006	22	Huesca	Hombres	300	2	De 3 a 6 meses
200610	Octubre 2006	22	Huesca	Hombres	210	3	De 6 a 12 meses
200610	Octubre 2006	22	Huesca	Hombres	154	4	De 1 a 2 años
200610	Octubre 2006	22	Huesca	Hombres	46	5	De 2 a 3 años
200610	Octubre 2006	22	Huesca	Hombres	88	6	Más de 3 años
200610	Octubre 2006	22	Huesca	Mujeres	1678	1	Hasta 3 meses
200610	Octubre 2006	22	Huesca	Mujeres	425	2	De 3 a 6 meses
200610	Octubre 2006	22	Huesca	Mujeres	435	3	De 6 a 12 meses
200610	Octubre 2006	22	Huesca	Mujeres	384	4	De 1 a 2 años
200610	Octubre 2006	22	Huesca	Mujeres	138	5	De 2 a 3 años
200610	Octubre 2006	22	Huesca	Mujeres	189	6	Más de 3 años
200610	Octubre 2006	44	Teruel	Hombres	794	1	Hasta 3 meses
200610	Octubre 2006	44	Teruel	Hombres	170	2	De 3 a 6 meses
200610	Octubre 2006	44	Teruel	Hombres	167	3	De 6 a 12 meses
200610	Octubre 2006	44	Teruel	Hombres	190	4	De 1 a 2 años
200610	Octubre 2006	44	Teruel	Hombres	36	5	De 2 a 3 años
200610	Octubre 2006	44	Teruel	Hombres	57	6	Más de 3 años
200610	Octubre 2006	44	Teruel	Mujeres	1235	1	Hasta 3 meses
200610	Octubre 2006	44	Teruel	Mujeres	307	2	De 3 a 6 meses
200610	Octubre 2006	44	Teruel	Mujeres	307	3	De 6 a 12 meses
200610	Octubre 2006	44	Teruel	Mujeres	314	4	De 1 a 2 años
200610	Octubre 2006	44	Teruel	Mujeres	98	5	De 2 a 3 años
200610	Octubre 2006	44	Teruel	Mujeres	99	6	Más de 3 años
200610	Octubre 2006	50	Zaragoza	Hombres	5313	1	Hasta 3 meses
200610	Octubre 2006	50	Zaragoza	Hombres	1455	2	De 3 a 6 meses
200610	Octubre 2006	50	Zaragoza	Hombres	1378	3	De 6 a 12 meses
200610	Octubre 2006	50	Zaragoza	Hombres	1227	4	De 1 a 2 años
200610	Octubre 2006	50	Zaragoza	Hombres	289	5	De 2 a 3 años
200610	Octubre 2006	50	Zaragoza	Hombres	586	6	Más de 3 años
200610	Octubre 2006	50	Zaragoza	Mujeres	7042	1	Hasta 3 meses
200610	Octubre 2006	50	Zaragoza	Mujeres	2036	2	De 3 a 6 meses
200610	Octubre 2006	50	Zaragoza	Mujeres	2312	3	De 6 a 12 meses
200610	Octubre 2006	50	Zaragoza	Mujeres	2474	4	De 1 a 2 años
200610	Octubre 2006	50	Zaragoza	Mujeres	988	5	De 2 a 3 años
200610	Octubre 2006	50	Zaragoza	Mujeres	1762	6	Más de 3 años
200609	Septiembre 2006	22	Huesca	Hombres	1177	1	Hasta 3 meses
200609	Septiembre 2006	22	Huesca	Hombres	279	2	De 3 a 6 meses
200609	Septiembre 2006	22	Huesca	Hombres	242	3	De 6 a 12 meses
200609	Septiembre 2006	22	Huesca	Hombres	160	4	De 1 a 2 años
200609	Septiembre 2006	22	Huesca	Hombres	52	5	De 2 a 3 años
200609	Septiembre 2006	22	Huesca	Hombres	83	6	Más de 3 años
200609	Septiembre 2006	22	Huesca	Mujeres	1506	1	Hasta 3 meses
200609	Septiembre 2006	22	Huesca	Mujeres	410	2	De 3 a 6 meses
200609	Septiembre 2006	22	Huesca	Mujeres	497	3	De 6 a 12 meses
200609	Septiembre 2006	22	Huesca	Mujeres	386	4	De 1 a 2 años
200609	Septiembre 2006	22	Huesca	Mujeres	142	5	De 2 a 3 años
200609	Septiembre 2006	22	Huesca	Mujeres	190	6	Más de 3 años
200609	Septiembre 2006	44	Teruel	Hombres	762	1	Hasta 3 meses
200609	Septiembre 2006	44	Teruel	Hombres	166	2	De 3 a 6 meses
200609	Septiembre 2006	44	Teruel	Hombres	183	3	De 6 a 12 meses
200609	Septiembre 2006	44	Teruel	Hombres	197	4	De 1 a 2 años
200609	Septiembre 2006	44	Teruel	Hombres	32	5	De 2 a 3 años
200609	Septiembre 2006	44	Teruel	Hombres	62	6	Más de 3 años
200609	Septiembre 2006	44	Teruel	Mujeres	1094	1	Hasta 3 meses
200609	Septiembre 2006	44	Teruel	Mujeres	310	2	De 3 a 6 meses
200609	Septiembre 2006	44	Teruel	Mujeres	337	3	De 6 a 12 meses
200609	Septiembre 2006	44	Teruel	Mujeres	314	4	De 1 a 2 años
200609	Septiembre 2006	44	Teruel	Mujeres	87	5	De 2 a 3 años
200609	Septiembre 2006	44	Teruel	Mujeres	99	6	Más de 3 años
200609	Septiembre 2006	50	Zaragoza	Hombres	5160	1	Hasta 3 meses
200609	Septiembre 2006	50	Zaragoza	Hombres	1406	2	De 3 a 6 meses
200609	Septiembre 2006	50	Zaragoza	Hombres	1475	3	De 6 a 12 meses
200609	Septiembre 2006	50	Zaragoza	Hombres	1212	4	De 1 a 2 años
200609	Septiembre 2006	50	Zaragoza	Hombres	285	5	De 2 a 3 años
200609	Septiembre 2006	50	Zaragoza	Hombres	584	6	Más de 3 años
200609	Septiembre 2006	50	Zaragoza	Mujeres	6398	1	Hasta 3 meses
200609	Septiembre 2006	50	Zaragoza	Mujeres	2070	2	De 3 a 6 meses
200609	Septiembre 2006	50	Zaragoza	Mujeres	2535	3	De 6 a 12 meses
200609	Septiembre 2006	50	Zaragoza	Mujeres	2470	4	De 1 a 2 años
200609	Septiembre 2006	50	Zaragoza	Mujeres	958	5	De 2 a 3 años
200609	Septiembre 2006	50	Zaragoza	Mujeres	1748	6	Más de 3 años
200608	Agosto 2006	22	Huesca	Hombres	1101	1	Hasta 3 meses
200608	Agosto 2006	22	Huesca	Hombres	244	2	De 3 a 6 meses
200608	Agosto 2006	22	Huesca	Hombres	238	3	De 6 a 12 meses
200608	Agosto 2006	22	Huesca	Hombres	152	4	De 1 a 2 años
200608	Agosto 2006	22	Huesca	Hombres	57	5	De 2 a 3 años
200608	Agosto 2006	22	Huesca	Hombres	79	6	Más de 3 años
200608	Agosto 2006	22	Huesca	Mujeres	1281	1	Hasta 3 meses
200608	Agosto 2006	22	Huesca	Mujeres	404	2	De 3 a 6 meses
200608	Agosto 2006	22	Huesca	Mujeres	507	3	De 6 a 12 meses
200608	Agosto 2006	22	Huesca	Mujeres	394	4	De 1 a 2 años
200608	Agosto 2006	22	Huesca	Mujeres	127	5	De 2 a 3 años
200608	Agosto 2006	22	Huesca	Mujeres	195	6	Más de 3 años
200608	Agosto 2006	44	Teruel	Hombres	724	1	Hasta 3 meses
200608	Agosto 2006	44	Teruel	Hombres	157	2	De 3 a 6 meses
200608	Agosto 2006	44	Teruel	Hombres	202	3	De 6 a 12 meses
200608	Agosto 2006	44	Teruel	Hombres	199	4	De 1 a 2 años
200608	Agosto 2006	44	Teruel	Hombres	38	5	De 2 a 3 años
200608	Agosto 2006	44	Teruel	Hombres	64	6	Más de 3 años
200608	Agosto 2006	44	Teruel	Mujeres	922	1	Hasta 3 meses
200608	Agosto 2006	44	Teruel	Mujeres	276	2	De 3 a 6 meses
200608	Agosto 2006	44	Teruel	Mujeres	383	3	De 6 a 12 meses
200608	Agosto 2006	44	Teruel	Mujeres	290	4	De 1 a 2 años
200608	Agosto 2006	44	Teruel	Mujeres	82	5	De 2 a 3 años
200608	Agosto 2006	44	Teruel	Mujeres	99	6	Más de 3 años
200608	Agosto 2006	50	Zaragoza	Hombres	5202	1	Hasta 3 meses
200608	Agosto 2006	50	Zaragoza	Hombres	1437	2	De 3 a 6 meses
200608	Agosto 2006	50	Zaragoza	Hombres	1617	3	De 6 a 12 meses
200608	Agosto 2006	50	Zaragoza	Hombres	1189	4	De 1 a 2 años
200608	Agosto 2006	50	Zaragoza	Hombres	282	5	De 2 a 3 años
200608	Agosto 2006	50	Zaragoza	Hombres	579	6	Más de 3 años
200608	Agosto 2006	50	Zaragoza	Mujeres	6371	1	Hasta 3 meses
200608	Agosto 2006	50	Zaragoza	Mujeres	2088	2	De 3 a 6 meses
200608	Agosto 2006	50	Zaragoza	Mujeres	2805	3	De 6 a 12 meses
200608	Agosto 2006	50	Zaragoza	Mujeres	2451	4	De 1 a 2 años
200608	Agosto 2006	50	Zaragoza	Mujeres	935	5	De 2 a 3 años
200608	Agosto 2006	50	Zaragoza	Mujeres	1741	6	Más de 3 años
200607	Julio 2006	22	Huesca	Hombres	1005	1	Hasta 3 meses
200607	Julio 2006	22	Huesca	Hombres	237	2	De 3 a 6 meses
200607	Julio 2006	22	Huesca	Hombres	234	3	De 6 a 12 meses
200607	Julio 2006	22	Huesca	Hombres	170	4	De 1 a 2 años
200607	Julio 2006	22	Huesca	Hombres	55	5	De 2 a 3 años
200607	Julio 2006	22	Huesca	Hombres	80	6	Más de 3 años
200607	Julio 2006	22	Huesca	Mujeres	1219	1	Hasta 3 meses
200607	Julio 2006	22	Huesca	Mujeres	394	2	De 3 a 6 meses
200607	Julio 2006	22	Huesca	Mujeres	520	3	De 6 a 12 meses
200607	Julio 2006	22	Huesca	Mujeres	380	4	De 1 a 2 años
200607	Julio 2006	22	Huesca	Mujeres	128	5	De 2 a 3 años
200607	Julio 2006	22	Huesca	Mujeres	199	6	Más de 3 años
200607	Julio 2006	44	Teruel	Hombres	667	1	Hasta 3 meses
200607	Julio 2006	44	Teruel	Hombres	156	2	De 3 a 6 meses
