Año	Municipio código	Municipio nombre	Tipo de presupuesto	Estado de la información	Total gastos	Gastos de personal	Gastos en bienes corrientes y servicios	Gastos financieros	Transferencias corrientes	Inversiones reales	Transferencias de capital	Activos financieros	Pasivos financieros	Fondo de contingencia
2014	50189	Nonaspe	Liquidaciones	Consolidado	1057303,45	277244,94	344184,77	43517,22	140349,55	200185,09	0	0	51821,88	0
2014	50190	Novallas	Liquidaciones	Sin información	0	0	0	0	0	0	0	0	0	0
2014	50191	Novillas	Liquidaciones	Consolidado	493860,64	143851,15	188444,57	0	13411,8	148153,12	0	0	0	0
2014	50192	Nuévalos	Liquidaciones	Consolidado	421420,89	70526,65	199322,05	1708,33	3408,59	121955,27	0	0	24500	0
2014	50193	Nuez de Ebro	Liquidaciones	Consolidado	1011649	165026,18	363918,36	0	46975,1	435729,36	0	0	0	0
2014	50194	Olvés	Liquidaciones	Consolidado	178335,17	21880,18	70671,46	4380,45	5737,01	71095,03	0	0	4571,04	0
2014	50195	Orcajo	Liquidaciones	Consolidado	91735,67	4140,87	30585,2	37,78	5911,98	51059,84	0	0	0	0
2014	50196	Orera	Liquidaciones	Consolidado	222067,06	24308,97	76783,44	54,78	7757,21	109531,66	0	0	3631	0
2014	50197	Orés	Liquidaciones	Consolidado	468279,91	167490,62	143727,44	2864,6	409,01	153788,24	0	0	0	0
2014	50198	Oseja	Liquidaciones	Consolidado	169547,47	12636,3	27420,34	443,32	2363,02	126684,49	0	0	0	0
2014	50199	Osera de Ebro	Liquidaciones	Consolidado	594982,53	143524,99	197972,55	9256,19	23383,43	208198,23	0	120,22	12526,92	0
2014	50200	Paniza	Liquidaciones	Consolidado	756369,05	179532,83	268203,27	11963,12	6369,58	266314,6	0	0	23985,65	0
2014	50201	Paracuellos de Jiloca	Liquidaciones	Consolidado	358304,54	116649,37	168344,52	10480,88	0	50006,75	0	0	12823,02	0
2014	50202	Paracuellos de la Ribera	Liquidaciones	Consolidado	284666,72	62350,73	65632,96	3161,87	8410,81	139436,62	0	0	5673,73	0
2014	50203	Pastriz	Liquidaciones	Consolidado	1081016,52	332016,79	460461,16	9244,25	30577,68	237584,76	0	0	11131,88	0
2014	50204	Pedrola	Liquidaciones	Consolidado	4161750,74	1542547,57	1891939,78	2367,73	242221,75	482673,91	0	0	0	0
2014	50205	Pedrosas (Las)	Liquidaciones	Consolidado	157887,41	37265,2	60011,34	0	6091,69	52599,9	0	0	1919,28	0
2014	50206	Perdiguera	Liquidaciones	Consolidado	859427,57	203899,48	418503,03	0	9907,68	227117,38	0	0	0	0
2014	50207	Piedratajada	Liquidaciones	Consolidado	227035,68	44785,01	98724,95	0	2643,02	80882,7	0	0	0	0
2014	50208	Pina de Ebro	Liquidaciones	Consolidado	2353596,18	625975,21	1292379,13	31188,34	109860,29	257674,66	4305,37	0	32213,18	0
2014	50209	Pinseque	Liquidaciones	Consolidado	3384194,08	1309594,73	1237357,37	32513,1	224452,51	514158,69	22892,73	0	43224,95	0
2014	50210	Pintanos (Los)	Liquidaciones	Consolidado	353944,9	23791,52	70843,91	29,34	8397,51	250882,62	0	0	0	0
2014	50211	Plasencia de Jalón	Liquidaciones	Consolidado	586418,49	81245,81	202045,83	0	14376,4	288750,45	0	0	0	0
2014	50212	Pleitas	Liquidaciones	Sin información	0	0	0	0	0	0	0	0	0	0
2014	50213	Plenas	Liquidaciones	Sin información	0	0	0	0	0	0	0	0	0	0
2014	50214	Pomer	Liquidaciones	Consolidado	161290,29	7520	29183,83	105,8	3079,93	121400,73	0	0	0	0
2014	50215	Pozuel de Ariza	Liquidaciones	Consolidado	54287,56	4676,19	24269,78	0	4336	21005,59	0	0	0	0
2014	50216	Pozuelo de Aragón	Liquidaciones	Consolidado	324557,36	59504,24	126819,2	7091,52	5510,42	100500,06	0	0	25131,92	0
2014	50217	Pradilla de Ebro	Liquidaciones	Consolidado	568791,12	153813,78	222942,4	1189,85	73378,96	97466,13	0	0	20000	0
2014	50218	Puebla de Albortón	Liquidaciones	Consolidado	368386,73	28622,64	63707,09	0	17256,21	258800,79	0	0	0	0
2014	50219	Puebla de Alfindén (La)	Liquidaciones	Consolidado	4636881,28	1878172,47	1749083,7	94612,39	201093,36	569864,06	0	17700	126355,3	0
2014	50220	Puendeluna	Liquidaciones	Consolidado	152039,98	24396,41	52862,04	0	1216,47	73565,06	0	0	0	0
2014	50221	Purujosa	Liquidaciones	Consolidado	92024,49	9631,34	39107,39	0	3260,33	40025,43	0	0	0	0
2014	50222	Quinto	Liquidaciones	Consolidado	1709250,92	622611,1	737755,83	3830,22	37985,49	284886,39	0	0	22181,89	0
2014	50223	Remolinos	Liquidaciones	Consolidado	1132152,97	236624,34	351715,72	1411,86	60408,31	445488,89	0	0	36503,85	0
2014	50224	Retascón	Liquidaciones	Consolidado	197837,02	9019,23	37966,89	0	2962,19	147888,71	0	0	0	0
2014	50225	Ricla	Liquidaciones	Consolidado	2196750,67	593060,34	567093,61	18815,26	118077,93	580850,35	625,57	0	318227,61	0
2014	50227	Romanos	Liquidaciones	Consolidado	101071,16	11766,55	84630,6	0	4574,16	99,85	0	0	0	0
2014	50228	Rueda de Jalón	Liquidaciones	Consolidado	663674,27	159379,46	351260,46	55,3	12114,46	140864,59	0	0	0	0
2014	50229	Ruesca	Liquidaciones	Consolidado	127083,97	10231,09	41026,5	130,43	4001,55	71694,4	0	0	0	0
2014	50230	Sádaba	Liquidaciones	Consolidado	2110737,26	580910,2	575586,01	34297,6	295574,85	498950,56	0	0	125418,04	0
2014	50231	Salillas de Jalón	Liquidaciones	Sin información	0	0	0	0	0	0	0	0	0	0
2014	50232	Salvatierra de Esca	Liquidaciones	Consolidado	389958,82	74076,51	90652,9	0	28671,42	196557,99	0	0	0	0
2014	50233	Samper del Salz	Liquidaciones	Sin información	0	0	0	0	0	0	0	0	0	0
2014	50234	San Martín de la Virgen de Moncayo	Liquidaciones	Consolidado	332239,47	71303,53	105055,56	477,12	6174,4	98258,71	0	0	50970,15	0
2014	50235	San Mateo de Gállego	Liquidaciones	Consolidado	3569611,78	828340,17	999679,06	309391,53	769057,87	305109,8	81016,18	0	277017,17	0
2014	50236	Santa Cruz de Grío	Liquidaciones	Consolidado	173501,59	35107,67	62459,62	213,01	11751,94	63969,35	0	0	0	0
2014	50237	Santa Cruz de Moncayo	Liquidaciones	Consolidado	206144,53	43484,99	47572,99	2354,67	2834,78	105952,05	0	0	3945,05	0
2014	50238	Santa Eulalia de Gállego	Liquidaciones	Consolidado	238652,99	24249,63	86981,23	3861,82	1042,05	122518,26	0	0	0	0
2014	50239	Santed	Liquidaciones	Consolidado	82673,39	9031,43	41524,57	242,28	4250,32	27624,79	0	0	0	0
2014	50240	Sástago	Liquidaciones	Consolidado	1641365,53	376983,01	608094,61	2675,06	97096,1	486994,17	2328,05	0	67194,53	0
2014	50241	Saviñán	Liquidaciones	Consolidado	523217,74	208646,28	190965,03	10573,38	17405,78	78283,58	0	0	17343,69	0
2014	50242	Sediles	Liquidaciones	Consolidado	171769,31	24541,97	53240,45	358,38	4870,11	88758,4	0	0	0	0
2014	50243	Sestrica	Liquidaciones	Consolidado	603450,71	130717,69	226637,46	8199,5	28763,52	193173,6	0	0	15958,94	0
2014	50244	Sierra de Luna	Liquidaciones	Consolidado	343456,68	129559,1	121929,53	1818,18	18606,81	64759,45	0	0	6783,61	0
2014	50245	Sigüés	Liquidaciones	Consolidado	324186,14	108967,72	126097,73	731,05	9274,49	78072,43	1042,72	0	0	0
2014	50246	Sisamón	Liquidaciones	Consolidado	102798,77	10857,57	31613,17	0	5873,79	54454,24	0	0	0	0
2014	50247	Sobradiel	Liquidaciones	Consolidado	1142993,94	366572,1	505263,83	0	77863,82	187187,52	0	0	6106,67	0
2014	50248	Sos del Rey Católico	Liquidaciones	Consolidado	1140894,95	285502,79	241329,67	56202,99	214397,15	285328,37	0	0	58133,98	0
2014	50249	Tabuenca	Liquidaciones	Consolidado	414119,48	53976,68	146837,63	646,3	8221,17	197282,92	0	0	7154,78	0
2014	50250	Talamantes	Liquidaciones	Consolidado	109947,42	31670,27	34226,34	1420,5	1761,43	40868,88	0	0	0	0
2014	50251	Tarazona	Liquidaciones	Consolidado	13553850,25	4628881,9	3530647,78	140660,08	512680,13	3135418,3	276433,17	0	1329128,89	0
2014	50252	Tauste	Liquidaciones	Consolidado	7651658,1	2584765,12	2244742	80289,63	248998,42	1569177,59	0	4400	919285,34	0
2014	50253	Terrer	Liquidaciones	Consolidado	645170,29	112328,91	172373,12	4115,48	8258,41	339694,37	0	0	8400	0
2014	50254	Tierga	Liquidaciones	Sin información	0	0	0	0	0	0	0	0	0	0
2014	50255	Tobed	Liquidaciones	Consolidado	409901,36	73220,07	160454,37	646,54	38099,31	137481,07	0	0	0	0
2014	50256	Torralba de los Frailes	Liquidaciones	Consolidado	144305,61	12511,44	47996	0	6313,55	77484,62	0	0	0	0
2014	50257	Torralba de Ribota	Liquidaciones	Consolidado	219243,23	38546,61	71351,35	5418,68	3113,93	88549,91	0	0	12262,75	0
2014	50258	Torralbilla	Liquidaciones	Consolidado	130051,46	15892,1	40195,82	0	3491,16	70472,38	0	0	0	0
2014	50259	Torrehermosa	Liquidaciones	Consolidado	149858,28	14963,89	58287,18	138,52	1904,29	74564,4	0	0	0	0
2014	50260	Torrelapaja	Liquidaciones	Consolidado	105754,16	9516,63	36344,43	0	296	59597,1	0	0	0	0
2014	50261	Torrellas	Liquidaciones	Consolidado	453280,16	105479,77	119355,09	329,83	5638,86	222476,61	0	0	0	0
2014	50262	Torres de Berrellén	Liquidaciones	Consolidado	1368587,46	542780,12	430910,67	7366,98	146322,91	191536,43	0	0	49670,35	0
2014	50263	Torrijo de la Cañada	Liquidaciones	Consolidado	430835,97	85435,1	136916,02	5934,92	3271,7	174856,75	0	0	24421,48	0
2014	50264	Tosos	Liquidaciones	Consolidado	543085,7	60170,07	82409,5	3176,16	15646,48	345623,44	0	0	36060,05	0
2014	50265	Trasmoz	Liquidaciones	Consolidado	226026,72	25879,6	52571,08	3251,68	1543,62	140835,74	0	0	1945	0
2014	50266	Trasobares	Liquidaciones	Consolidado	219178,43	17838,54	71516,36	0	6811,59	123011,94	0	0	0	0
2014	50267	Uncastillo	Liquidaciones	Consolidado	997169,97	347356,73	343494,48	16806,9	50926,73	232326,83	0	0	6258,3	0
2014	50268	Undués de Lerda	Liquidaciones	Consolidado	286441,22	8487,94	56084,24	964,49	14408,05	206496,5	0	0	0	0
2014	50269	Urrea de Jalón	Liquidaciones	Consolidado	594736,62	88450,07	339175,87	3857,54	17972,4	135660,85	0	0	9619,89	0
2014	50270	Urriés	Liquidaciones	Consolidado	120050,2	22433,86	39591,99	43,1	11988,33	45992,92	0	0	0	0
2014	50271	Used	Liquidaciones	Consolidado	283197,94	71279,39	119197,92	1025,78	16618,72	75076,13	0	0	0	0
2014	50272	Utebo	Liquidaciones	Consolidado	16493589,89	5612904,91	5812323,21	33298	199734,13	2088284,88	53984,83	0	2693059,93	0
2014	50273	Valdehorna	Liquidaciones	Consolidado	67975,63	10006,02	20111,41	348,19	3679,16	33830,85	0	0	0	0
2014	50274	Val de San Martín	Liquidaciones	Consolidado	140081,36	17723,57	71430,24	0	7612,34	43315,21	0	0	0	0
2014	50275	Valmadrid	Liquidaciones	Consolidado	218103,12	28012,69	39199,08	119,13	11995,52	136621,89	0	0	2154,81	0
2014	50276	Valpalmas	Liquidaciones	Consolidado	246124,53	84226,97	74376,68	0	1276,92	86243,96	0	0	0	0
2014	50277	Valtorres	Liquidaciones	Consolidado	184209,82	16479,78	53536,57	0	754	113439,47	0	0	0	0
2014	50278	Velilla de Ebro	Liquidaciones	Consolidado	609631,64	140577,52	209920,25	10647,4	22667,65	184351,34	0	0	41467,48	0
2014	50279	Velilla de Jiloca	Liquidaciones	Consolidado	147622,76	23562,38	44054,43	9107,29	4440,53	58205,99	0	0	8252,14	0
2014	50280	Vera de Moncayo	Liquidaciones	Consolidado	430333,94	146960,98	146897,15	9431,96	18437,62	88996,14	0	0	19610,09	0
2014	50281	Vierlas	Liquidaciones	Sin información	0	0	0	0	0	0	0	0	0	0
2014	50282	Vilueña (La)	Liquidaciones	Consolidado	132863,36	22488,19	46405,57	2156,49	654	61159,11	0	0	0	0
2014	50283	Villadoz	Liquidaciones	Consolidado	145038,15	9987,33	50104,36	525,45	0	84421,01	0	0	0	0
2014	50284	Villafeliche	Liquidaciones	Consolidado	473156,79	37507,93	81880,69	16177,72	17117,32	272300,57	30000,02	0	18172,54	0
2014	50285	Villafranca de Ebro	Liquidaciones	Consolidado	858341,71	202849,76	275430,69	4559,97	103741,65	257233,96	0	0	14525,68	0
2014	50286	Villalba de Perejil	Liquidaciones	Consolidado	169970,04	11677,03	40165,68	0	4720,16	113407,17	0	0	0	0
2014	50287	Villalengua	Liquidaciones	Consolidado	385758,55	79233,04	121845,16	2661,31	4641,22	174394,76	0	0	2983,06	0
2014	50288	Villanueva de Gállego	Liquidaciones	Consolidado	5703336,32	2073714,26	2164115,11	4432,11	967740,68	419313,14	53987,28	0	20033,74	0
2014	50289	Villanueva de Jiloca	Liquidaciones	Consolidado	154903,45	9582,64	34997,72	511,4	80	104035,42	0	0	5696,27	0
2014	50290	Villanueva de Huerva	Liquidaciones	Consolidado	574524,47	139385,65	177974,23	2339,67	87783,99	150151,66	0	0	16889,27	0
2014	50291	Villar de los Navarros	Liquidaciones	Sin información	0	0	0	0	0	0	0	0	0	0
2014	50292	Villarreal de Huerva	Liquidaciones	Consolidado	360311,41	43518,46	112735,12	1851,05	0	202206,78	0	0	0	0
2014	50293	Villarroya de la Sierra	Liquidaciones	Consolidado	428158,28	95199,69	163236,1	0	12663,56	157058,93	0	0	0	0
2014	50294	Villarroya del Campo	Liquidaciones	Consolidado	135947,72	6572,5	50690	447,96	0	78237,26	0	0	0	0
2014	50295	Vistabella	Liquidaciones	Consolidado	130473,5	7149,36	35665,34	260,09	2215,55	85183,16	0	0	0	0
2014	50296	Zaida (La)	Liquidaciones	Consolidado	732796,61	135993,07	362200,54	506,08	49863,06	184233,86	0	0	0	0
2014	50297	Zaragoza	Liquidaciones	Consolidado	682582664	244608365	263006575,2	25604536,6	31429530,9	30467678,25	32822591,46	7478248,69	47165137,87	0
2014	50298	Zuera	Liquidaciones	Sin información	0	0	0	0	0	0	0	0	0	0
2014	50901	Biel	Liquidaciones	Sin información	0	0	0	0	0	0	0	0	0	0
2014	50902	Marracos	Liquidaciones	Consolidado	208419,23	38388,75	56794,48	0	2821,64	110414,36	0	0	0	0
2014	50903	Villamayor de Gállego	Liquidaciones	Consolidado	2330113,72	674747,99	973191,45	137671,27	227918,75	285957,54	0	0	30626,72	0
2015	22001	Abiego	Liquidaciones	Consolidado	340392,7	54123,17	127235,09	1151,78	17227,87	132098,45	0	0	8556,34	0
2015	22002	Abizanda	Liquidaciones	Consolidado	427636,57	58198,05	133026,2	0	11673,03	224739,29	0	0	0	0
2015	22003	Adahuesca	Liquidaciones	Consolidado	329211,18	83963,56	174201,7	1251,09	15509,77	48885,06	0	0	5400	0
2015	22004	Agüero	Liquidaciones	Consolidado	470548,64	176004	144888,42	3826,79	2910,48	122691,86	0	0	20227,09	0
2015	22006	Aísa	Liquidaciones	Consolidado	1038860,11	386115,75	366434,39	3507,82	21675,78	188864,84	0	0	72261,53	0
2015	22007	Albalate de Cinca	Liquidaciones	Consolidado	758767,99	173774,8	307816,6	5072,87	31975,55	187367,98	0	0	52760,19	0
2015	22008	Albalatillo	Liquidaciones	Consolidado	207203,11	16414,48	102932,29	1596,77	13092,16	73167,41	0	0	0	0
2015	22009	Albelda	Liquidaciones	Consolidado	715641,7	251459,97	324619,21	11230,79	26353,07	78559,72	0	0	23418,94	0
2015	22011	Albero Alto	Liquidaciones	Consolidado	154342,15	26542,83	53539,75	281,76	1446,94	72530,87	0	0	0	0
2015	22012	Albero Bajo	Liquidaciones	Consolidado	167514,83	35749,23	51192,1	309,13	12840,83	64222,2	0	0	3201,34	0
2015	22013	Alberuela de Tubo	Liquidaciones	Consolidado	395499,06	25460,71	171031,98	1286,97	12368,65	180402,53	0	0	4948,22	0
2015	22014	Alcalá de Gurrea	Liquidaciones	Sin información	0	0	0	0	0	0	0	0	0	0
2015	22015	Alcalá del Obispo	Liquidaciones	Consolidado	283489,84	59592,7	95600,41	454,55	68073,01	59769,17	0	0	0	0
2015	22016	Alcampell	Liquidaciones	Consolidado	734196,46	199168,38	310122,57	3855,77	38252,08	163000,88	0	0	19796,78	0
2015	22017	Alcolea de Cinca	Liquidaciones	Consolidado	1128079,9	295699,26	462288,76	9706,95	36391,7	278464,62	0	0	45528,61	0
2015	22018	Alcubierre	Liquidaciones	Consolidado	517248,36	138697,93	256674,68	0	22791,38	97932,52	1151,85	0	0	0
2015	22019	Alerre	Liquidaciones	Consolidado	187675,67	28985,57	80619,57	434,58	1374,14	75769,88	0	0	491,93	0
2015	22020	Alfántega	Liquidaciones	Consolidado	118123,16	24151,24	73654,76	601,74	445,93	14002,35	0	0	5267,14	0
2015	22021	Almudévar	Liquidaciones	Consolidado	1971455,09	604650,83	932618,93	16428,8	41285,04	241581	0	0	134890,49	0
2015	22022	Almunia de San Juan	Liquidaciones	Consolidado	521491,74	180334,27	237394,88	3278,88	14685,63	71442,52	0	0	14355,56	0
2015	22023	Almuniente	Liquidaciones	Consolidado	599130,26	71312,25	195546,62	2755,73	24995,81	257839,55	0	0	46680,3	0
2015	22024	Alquézar	Liquidaciones	Consolidado	542870,88	95545,32	197376,22	1872,66	26125,96	211311,06	0	0	10639,66	0
2015	22025	Altorricón	Liquidaciones	Consolidado	1213103,25	406671,17	602705,74	514,2	21516,13	160862,51	0	0	20833,5	0
2015	22027	Angüés	Liquidaciones	Consolidado	333500	81623,2	117275,93	270,36	41806,42	86208,29	0	0	6315,8	0
2015	22028	Ansó	Liquidaciones	Consolidado	642338,35	80275,84	262679,33	1794,34	70816,98	217828,4	0	0	8943,46	0
2015	22029	Antillón	Liquidaciones	Consolidado	181088,86	48936,46	63088,05	271,72	12267,78	43174,85	0	0	13350	0
2015	22032	Aragüés del Puerto	Liquidaciones	Consolidado	295081,73	68754,11	72399,19	245,59	5992,12	140653,13	0	0	7037,59	0
2015	22035	Arén	Liquidaciones	Consolidado	419930,97	136043,64	136929,99	3269,26	9855,34	119213,57	0	0	14619,17	0
2015	22036	Argavieso	Liquidaciones	Consolidado	152445,78	13291,2	33731,21	62	6814,29	97707,08	0	0	840	0
2015	22037	Arguis	Liquidaciones	Consolidado	226361,46	17291,74	90551,83	156,09	16961,9	101399,9	0	0	0	0
2015	22039	Ayerbe	Liquidaciones	Consolidado	1187636,89	436785,59	356917,63	5658,94	7656,51	338049,38	366,29	0	42202,55	0
2015	22040	Azanuy-Alins	Liquidaciones	Consolidado	268662,69	40237,4	97402,45	1070,93	11301,61	98321,97	0	0	20328,33	0
2015	22041	Azara	Liquidaciones	Consolidado	185228,41	28433,41	73827,39	143,53	11168,85	67655,23	0	0	4000	0
2015	22042	Azlor	Liquidaciones	Consolidado	253159,22	24409,57	51822,19	667,32	8734,99	165025,15	0	0	2500	0
2015	22043	Baells	Liquidaciones	Consolidado	287869,77	31172,11	73798,57	7317,73	6732,27	168849,09	0	0	0	0
2015	22044	Bailo	Liquidaciones	Consolidado	401140,95	95661,9	101005,52	5767,31	18581,7	145292,92	0	0	34831,6	0
2015	22045	Baldellou	Liquidaciones	Consolidado	221508,32	21674,01	94833,07	1408,99	8395,83	95196,42	0	0	0	0
2015	22046	Ballobar	Liquidaciones	Consolidado	818712,84	212652,29	416945,39	1690,89	32515,55	132709,56	0	0	22199,16	0
2015	22047	Banastás	Liquidaciones	Consolidado	192164,55	25362,95	91886,65	383,33	4510,57	70021,05	0	0	0	0
2015	22048	Barbastro	Liquidaciones	Consolidado	13670347,16	3609877,26	5310448,12	19031,39	2014519,64	1586320,43	15000	21154,05	1093996,27	0
2015	22049	Barbués	Liquidaciones	Consolidado	132230,62	13161,94	45746,35	299,81	3009,02	70013,5	0	0	0	0
2015	22050	Barbuñales	Liquidaciones	Consolidado	85686,73	12899,31	54995,01	608,11	9490,02	6000	0	0	1694,28	0
2015	22051	Bárcabo	Liquidaciones	Consolidado	247831,86	0	77057,06	1218,62	21761,57	145094,61	0	0	2700	0
2015	22052	Belver de Cinca	Liquidaciones	Consolidado	1074435,34	283895,16	391464,53	4513,2	64142,04	317510,82	0	0	12909,59	0
2015	22053	Benabarre	Liquidaciones	Consolidado	2508945,81	1127552,51	771918,6	23937,86	45843,49	435413,73	0	0	104279,62	0
2015	22054	Benasque	Liquidaciones	Consolidado	3490131,91	1489892,13	898136,95	21744,88	76107,57	524269,61	158965,02	6604,32	314411,43	0
2015	22055	Berbegal	Liquidaciones	Consolidado	535533,5	139223,75	155166,61	5262,45	56447,85	166490,76	0	0	12942,08	0
2015	22057	Bielsa	Liquidaciones	Consolidado	803243,48	179953,76	322735,71	904,76	84811,01	214838,24	0	0	0	0
2015	22058	Bierge	Liquidaciones	Consolidado	542311,84	66130,08	145500,3	1930,81	19919,11	250015,69	0	0	58815,85	0
2015	22059	Biescas	Liquidaciones	Consolidado	3622578,04	1248905,87	1089448,85	12617,62	482049,56	651056,14	138500	0	0	0
2015	22060	Binaced	Liquidaciones	Consolidado	1423806,43	300824,72	526886,64	110,44	51645,6	544339,03	0	0	0	0
2015	22061	Binéfar	Liquidaciones	Consolidado	7192202,64	2733652,32	3044294,46	4019,96	142411,27	939143,18	0	0	328681,45	0
2015	22062	Bisaurri	Liquidaciones	Consolidado	195087,36	82052,46	39875,42	36,57	16192,52	56930,39	0	0	0	0
2015	22063	Biscarrués	Liquidaciones	Consolidado	298373,3	19905,31	139669,27	2072,28	26057,33	107669,11	0	0	3000	0
2015	22064	Blecua y Torres	Liquidaciones	Consolidado	225113,55	56458,71	97430,69	262,55	27786,47	30982,64	0	0	12192,49	0
2015	22066	Boltaña	Liquidaciones	Consolidado	1608182,87	438297,69	413372,58	19246,47	148000,59	494014,95	60140,77	0	35109,82	0
2015	22067	Bonansa	Liquidaciones	Consolidado	217613,13	14988,81	67278,9	257,59	8688,21	125919,52	0	0	480,1	0
2015	22068	Borau	Liquidaciones	Consolidado	144904,22	19032,97	71206,9	609,82	4127,04	49927,49	0	0	0	0
2015	22069	Broto	Liquidaciones	Consolidado	784688,87	212881,77	309527,96	5951,61	63775,8	167551,73	0	0	25000	0
2015	22072	Caldearenas	Liquidaciones	Consolidado	359345,47	131368,29	125031,34	269,4	15698,76	86977,68	0	0	0	0
2015	22074	Campo	Liquidaciones	Consolidado	1733001,56	624388,81	707465,99	78314,07	18168,6	216727,07	0	0	87937,02	0
2015	22075	Camporrells	Liquidaciones	Consolidado	196667,46	33063,89	127698,65	1348,17	9758,8	22815,39	0	0	1982,56	0
2015	22076	Canal de Berdún	Liquidaciones	Consolidado	545405,73	147892,47	245196,11	1683,66	23842,3	122167,26	0	0	4623,93	0
2015	22077	Candasnos	Liquidaciones	Consolidado	453296,97	103831,79	227664,1	2499,78	12484,11	106817,19	0	0	0	0
2015	22078	Canfranc	Liquidaciones	Consolidado	1300013,18	503127,56	625854,43	8188,28	40624,79	86296,21	0	0	35921,91	0
2015	22079	Capdesaso	Liquidaciones	Consolidado	355867,91	31410	166729,87	1570,46	8526,31	82320,24	0	0	65311,03	0
2015	22080	Capella	Liquidaciones	Consolidado	359636,63	64210,87	200548,66	238,97	11002,11	77800,27	0	0	5835,75	0
2015	22081	Casbas de Huesca	Liquidaciones	Consolidado	391205,8	34482,44	151268,39	1830,4	38832,65	155348,16	0	0	9443,76	0
2015	22082	Castejón del Puente	Liquidaciones	Consolidado	581549,76	76688,73	196396,43	0	19633,15	276268,95	12562,5	0	0	0
2015	22083	Castejón de Monegros	Liquidaciones	Consolidado	554516,05	131878,84	326157,52	8035,62	26951,87	28345,64	0	0	33146,56	0
2015	22084	Castejón de Sos	Liquidaciones	Consolidado	1382859,2	784200,41	399457,27	2792,7	36887,81	111276,95	0	0	48244,06	0
2015	22085	Castelflorite	Liquidaciones	Consolidado	228234,69	29383,36	58810,87	114,94	19683,89	117241,63	0	0	3000	0
