Año	Población	Municipio código	Municipio nombre
2016	156	22190	Pueyo de Araguás (El)
2016	317	22193	Pueyo de Santa Cruz
2016	286	22195	Quicena
2016	569	22197	Robres
2016	9349	22199	Sabiñánigo
2016	303	22200	Sahún
2016	310	22201	Salas Altas
2016	169	22202	Salas Bajas
2016	98	22203	Salillas
2016	1461	22204	Sallent de Gállego
2016	498	22205	San Esteban de Litera
2016	222	22206	Sangarrén
2016	144	22207	San Juan de Plan
2016	219	22208	Santa Cilia
2016	186	22209	Santa Cruz de la Serós
2016	95	22212	Santaliestra y San Quílez
2016	4188	22213	Sariñena
2016	146	22214	Secastilla
2016	145	22215	Seira
2016	507	22217	Sena
2016	45	22218	Senés de Alcubierre
2016	180	22220	Sesa
2016	103	22221	Sesué
2016	680	22222	Siétamo
2016	95	22223	Sopeira
2016	3507	22225	Tamarite de Litera
2016	965	22226	Tardienta
2016	243	22227	Tella-Sin
2016	743	22228	Tierz
2016	134	22229	Tolva
2016	305	22230	Torla-Ordesa
2016	107	22232	Torralba de Aragón
2016	103	22233	Torre la Ribera
2016	1157	22234	Torrente de Cinca
2016	98	22235	Torres de Alcanadre
2016	281	22236	Torres de Barbués
2016	113	22239	Tramaced
2016	70	22242	Valfarta
2016	34	22243	Valle de Bardají
2016	52	22244	Valle de Lierp
2016	442	22245	Velilla de Cinca
2016	88	22246	Beranuy
2016	44	22247	Viacamp y Litera
2016	121	22248	Vicién
2016	162	22249	Villanova
2016	441	22250	Villanúa
2016	422	22251	Villanueva de Sigena
2016	140	22252	Yebra de Basa
2016	57	22253	Yésero
2016	1783	22254	Zaidín
2016	879	22901	Valle de Hecho
2016	272	22902	Puente la Reina de Jaca
2016	826	22903	San Miguel del Cinca
2016	955	22904	Sotonera (La)
2016	340	22905	Lupiñén-Ortilla
2016	226	22906	Santa María de Dulcis
2016	2173	22907	Aínsa-Sobrarbe
2016	217	22908	Hoz y Costeán
2016	414	22909	Vencillón
2016	76	44001	Ababuj
2016	56	44002	Abejuela
2016	19	44003	Aguatón
2016	550	44004	Aguaviva
2016	64	44005	Aguilar del Alfambra
2016	279	44006	Alacón
2016	196	44007	Alba
2016	2003	44008	Albalate del Arzobispo
2016	1054	44009	Albarracín
2016	267	44010	Albentosa
2016	70	44011	Alcaine
2016	398	44012	Alcalá de la Selva
2016	16043	44013	Alcañiz
2016	3326	44014	Alcorisa
2016	568	44016	Alfambra
2016	348	44017	Aliaga
2016	19	44018	Almohaja
2016	63	44019	Alobras
2016	23	44020	Alpeñés
2016	128	44021	Allepuz
2016	602	44022	Alloza
2016	29	44023	Allueva
2016	27	44024	Anadón
2016	7875	44025	Andorra
2016	106	44026	Arcos de las Salinas
2016	212	44027	Arens de Lledó
2016	207	44028	Argente
2016	738	44029	Ariño
2016	106	44031	Azaila
2016	19	44032	Bádenas
2016	316	44033	Báguena
2016	158	44034	Bañón
2016	129	44035	Barrachina
2016	35	44036	Bea
2016	561	44037	Beceite
2016	119	44038	Belmonte de San José
2016	245	44039	Bello
2016	248	44040	Berge
2016	65	44041	Bezas
2016	147	44042	Blancas
2016	101	44043	Blesa
2016	114	44044	Bordón
2016	417	44045	Bronchales
2016	53	44046	Bueña
2016	254	44047	Burbáguena
2016	68	44048	Cabra de Mora
2016	1039	44049	Calaceite
2016	4368	44050	Calamocha
2016	3846	44051	Calanda
2016	80	44052	Calomarde
2016	130	44053	Camañas
2016	127	44054	Camarena de la Sierra
2016	94	44055	Camarillas
2016	637	44056	Caminreal
2016	712	44059	Cantavieja
2016	41	44060	Cañada de Benatanduz
2016	94	44061	Cañada de Verich (La)
2016	35	44062	Cañada Vellida
2016	94	44063	Cañizar del Olivar
2016	74	44064	Cascante del Río
2016	62	44065	Castejón de Tornos
2016	120	44066	Castel de Cabra
2016	137	44067	Castelnou
2016	827	44068	Castelserás
2016	56	44070	Castellar (El)
2016	706	44071	Castellote
2016	619	44074	Cedrillas
2016	403	44075	Celadas
2016	2673	44076	Cella
2016	96	44077	Cerollera (La)
2016	368	44080	Codoñera (La)
2016	109	44082	Corbalán
2016	63	44084	Cortes de Aragón
2016	55	44085	Cosa
2016	554	44086	Cretas
2016	71	44087	Crivillén
2016	38	44088	Cuba (La)
2016	52	44089	Cubla
2016	96	44090	Cucalón
2016	89	44092	Cuervo (El)
2016	141	44093	Cuevas de Almudén
2016	127	44094	Cuevas Labradas
2016	189	44096	Ejulve
2016	152	44097	Escorihuela
2016	954	44099	Escucha
2016	237	44100	Estercuel
2016	67	44101	Ferreruela de Huerva
2016	31	44102	Fonfría
2016	164	44103	Formiche Alto
2016	86	44105	Fórnoles
2016	204	44106	Fortanete
2016	264	44107	Foz-Calanda
2016	470	44108	Fresneda (La)
2016	130	44109	Frías de Albarracín
2016	56	44110	Fuenferrada
2016	105	44111	Fuentes Calientes
2016	494	44112	Fuentes Claras
2016	114	44113	Fuentes de Rubielos
2016	291	44114	Fuentespalda
2016	159	44115	Galve
2016	102	44116	Gargallo
2016	374	44117	Gea de Albarracín
2016	199	44118	Ginebrosa (La)
2016	160	44119	Griegos
2016	245	44120	Guadalaviar
2016	73	44121	Gúdar
2016	1724	44122	Híjar
2016	131	44123	Hinojosa de Jarque
2016	79	44124	Hoz de la Vieja (La)
2016	69	44125	Huesa del Común
2016	424	44126	Iglesuela del Cid (La)
2016	77	44127	Jabaloyas
2016	74	44128	Jarque de la Val
2016	42	44129	Jatiel
2016	38	44130	Jorcas
2016	34	44131	Josa
2016	79	44132	Lagueruela
2016	27	44133	Lanzuela
2016	113	44135	Libros
2016	55	44136	Lidón
2016	267	44137	Linares de Mora
2016	138	44138	Loscos
2016	163	44141	Lledó
2016	35	44142	Maicas
2016	502	44143	Manzanera
2016	429	44144	Martín del Río
2016	1302	44145	Mas de las Matas
2016	263	44146	Mata de los Olmos (La)
2016	540	44147	Mazaleón
2016	109	44148	Mezquita de Jarque
2016	122	44149	Mirambel
2016	28	44150	Miravete de la Sierra
2016	251	44151	Molinos
2016	66	44152	Monforte de Moyuela
2016	2526	44153	Monreal del Campo
2016	338	44154	Monroyo
2016	1281	44155	Montalbán
2016	52	44156	Monteagudo del Castillo
2016	66	44157	Monterde de Albarracín
2016	1574	44158	Mora de Rubielos
2016	56	44159	Moscardón
2016	581	44160	Mosqueruela
2016	629	44161	Muniesa
2016	146	44163	Noguera de Albarracín
2016	29	44164	Nogueras
2016	214	44165	Nogueruelas
2016	44	44167	Obón
2016	225	44168	Odón
2016	405	44169	Ojos Negros
2016	230	44171	Olba
2016	365	44172	Oliete
2016	127	44173	Olmos (Los)
2016	504	44174	Orihuela del Tremedal
2016	133	44175	Orrios
2016	174	44176	Palomar de Arroyos
2016	116	44177	Pancrudo
2016	57	44178	Parras de Castellote (Las)
2016	465	44179	Peñarroya de Tastavins
2016	75	44180	Peracense
2016	86	44181	Peralejos
2016	227	44182	Perales del Alfambra
2016	91	44183	Pitarque
2016	49	44184	Plou
2016	132	44185	Pobo (El)
2016	240	44187	Portellada (La)
2016	60	44189	Pozondón
2016	72	44190	Pozuel del Campo
2016	930	44191	Puebla de Híjar (La)
2016	460	44192	Puebla de Valverde (La)
2016	112	44193	Puertomingalvo
2016	138	44194	Ráfales
2016	92	44195	Rillo
2016	151	44196	Riodeva
2016	64	44197	Ródenas
2016	215	44198	Royuela
2016	50	44199	Rubiales
2016	39	44200	Rubielos de la Cérida
2016	658	44201	Rubielos de Mora
2016	17	44203	Salcedillo
2016	26	44204	Saldón
2016	845	44205	Samper de Calanda
2016	132	44206	San Agustín
2016	163	44207	San Martín del Río
2016	40	44208	Santa Cruz de Nogueras
2016	1059	44209	Santa Eulalia
2016	1125	44210	Sarrión
2016	44	44211	Segura de los Baños
2016	41	44212	Seno
2016	80	44213	Singra
2016	173	44215	Terriente
2016	35564	44216	Teruel
2016	30	44217	Toril y Masegoso
2016	34	44218	Tormón
2016	228	44219	Tornos
2016	163	44220	Torralba de los Sisones
2016	424	44221	Torrecilla de Alcañiz
2016	137	44222	Torrecilla del Rebollar
2016	81	44223	Torre de Arcas
2016	29	44224	Torre de las Arcas
2016	129	44225	Torre del Compte
2016	176	44226	Torrelacárcel
2016	87	44227	Torre los Negros
2016	110	44228	Torremocha de Jiloca
2016	179	44229	Torres de Albarracín
2016	203	44230	Torrevelilla
2016	45	44231	Torrijas
2016	462	44232	Torrijo del Campo
2016	66	44234	Tramacastiel
2016	108	44235	Tramacastilla
2016	67	44236	Tronchón
2016	475	44237	Urrea de Gaén
2016	3056	44238	Utrillas
2016	23	44239	Valacloche
2016	186	44240	Valbona
2016	645	44241	Valdealgorfa
2016	34	44243	Valdecuenca
2016	90	44244	Valdelinares
2016	296	44245	Valdeltormo
2016	2311	44246	Valderrobres
2016	363	44247	Valjunquera
2016	59	44249	Vallecillo (El)
2016	19	44250	Veguillas de la Sierra
2016	300	44251	Villafranca del Campo
2016	99	44252	Villahermosa del Campo
2016	49	44256	Villanueva del Rebollar de la Sierra
2016	188	44257	Villar del Cobo
2016	70	44258	Villar del Salz
2016	176	44260	Villarluengo
2016	863	44261	Villarquemado
2016	160	44262	Villarroya de los Pinares
2016	503	44263	Villastar
2016	338	44264	Villel
2016	262	44265	Vinaceite
2016	138	44266	Visiedo
2016	78	44267	Vivel del Río Martín
2016	16	44268	Zoma (La)
2016	106	50001	Abanto
2016	223	50002	Acered
2016	155	50003	Agón
2016	686	50004	Aguarón
2016	247	50005	Aguilón
2016	1136	50006	Ainzón
2016	48	50007	Aladrén
2016	7045	50008	Alagón
2016	137	50009	Alarba
2016	80	50010	Alberite de San Juan
2016	139	50011	Albeta
2016	111	50012	Alborge
2016	263	50013	Alcalá de Ebro
2016	175	50014	Alcalá de Moncayo
2016	76	50015	Alconchel de Ariza
2016	53	50016	Aldehuela de Liestos
2016	2298	50017	Alfajarín
2016	1466	50018	Alfamén
2016	58	50019	Alforque
2016	1034	50020	Alhama de Aragón
2016	31	50021	Almochuel
2016	581	50022	Almolda (La)
2016	261	50023	Almonacid de la Cuba
2016	703	50024	Almonacid de la Sierra
2016	7692	50025	Almunia de Doña Godina (La)
2016	547	50026	Alpartir
2016	256	50027	Ambel
2016	101	50028	Anento
2016	740	50029	Aniñón
2016	197	50030	Añón de Moncayo
2016	186	50031	Aranda de Moncayo
2016	317	50032	Arándiga
2016	72	50033	Ardisa
2016	1139	50034	Ariza
2016	79	50035	Artieda
2016	106	50036	Asín
2016	131	50037	Atea
2016	1856	50038	Ateca
2016	576	50039	Azuara
2016	88	50040	Badules
2016	12	50041	Bagüés
2016	14	50042	Balconchán
2016	326	50043	Bárboles
2016	272	50044	Bardallur
2016	1559	50045	Belchite
2016	211	50046	Belmonte de Gracián
2016	52	50047	Berdejo
2016	35	50048	Berrueco
2016	99	50050	Bijuesca
2016	971	50051	Biota
2016	102	50052	Bisimbre
2016	852	50053	Boquiñeni
2016	59	50054	Bordalba
2016	4955	50055	Borja
2016	489	50056	Botorrita
2016	1694	50057	Brea de Aragón
2016	69	50058	Bubierca
2016	996	50059	Bujaraloz
2016	227	50060	Bulbuente
2016	237	50061	Bureta
2016	2383	50062	Burgo de Ebro (El)
2016	64	50063	Buste (El)
2016	508	50064	Cabañas de Ebro
2016	35	50065	Cabolafuente
2016	3655	50066	Cadrete
2016	20191	50067	Calatayud
2016	2829	50068	Calatorao
2016	72	50069	Calcena
2016	71	50070	Calmarza
2016	142	50071	Campillo de Aragón
2016	172	50072	Carenas
2016	3384	50073	Cariñena
2016	9538	50074	Caspe
2016	85	50075	Castejón de Alarba
2016	91	50076	Castejón de las Armas
2016	226	50077	Castejón de Valdejasa
2016	264	50078	Castiliscar
2016	305	50079	Cervera de la Cañada
2016	34	50080	Cerveruela
2016	615	50081	Cetina
2016	109	50082	Cimballa
2016	110	50083	Cinco Olivas
2016	80	50084	Clarés de Ribota
2016	182	50085	Codo
2016	226	50086	Codos
2016	35	50087	Contamina
2016	384	50088	Cosuenda
2016	12581	50089	Cuarte de Huerva
2016	175	50090	Cubel
2016	44	50091	Cuerlas (Las)
2016	483	50092	Chiprana
2016	125	50093	Chodes
2016	2087	50094	Daroca
2016	16541	50095	Ejea de los Caballeros
2016	41	50096	Embid de Ariza
2016	205	50098	Encinacorba
2016	4452	50099	Épila
2016	364	50100	Erla
2016	1069	50101	Escatrón
2016	1184	50102	Fabara
2016	404	50104	Farlete
2016	354	50105	Fayón
2016	147	50106	Fayos (Los)
2016	1218	50107	Figueruelas
2016	54	50108	Fombuena
2016	101	50109	Frago (El)
2016	399	50110	Frasno (El)
2016	201	50111	Fréscano
2016	786	50113	Fuendejalón
2016	126	50114	Fuendetodos
2016	4566	50115	Fuentes de Ebro
2016	269	50116	Fuentes de Jiloca
2016	152	50117	Gallocanta
2016	2630	50118	Gallur
2016	1098	50119	Gelsa
2016	53	50120	Godojos
2016	326	50121	Gotor
2016	71	50122	Grisel
2016	622	50123	Grisén
2016	536	50124	Herrera de los Navarros
2016	429	50125	Ibdes
2016	3109	50126	Illueca
2016	32	50128	Isuerre
2016	315	50129	Jaraba
2016	457	50130	Jarque de Moncayo
2016	254	50131	Jaulín
2016	1032	50132	Joyosa (La)
2016	126	50133	Lagata
2016	134	50134	Langa del Castillo
2016	101	50135	Layana
2016	726	50136	Lécera
2016	1215	50137	Leciñena
2016	51	50138	Lechón
2016	350	50139	Letux
2016	171	50140	Litago
2016	118	50141	Lituénigo
2016	32	50142	Lobera de Onsella
2016	789	50143	Longares
2016	35	50144	Longás
2016	229	50146	Lucena de Jalón
2016	989	50147	Luceni
2016	322	50148	Luesia
2016	35	50149	Luesma
2016	867	50150	Lumpiaque
2016	733	50151	Luna
2016	1970	50152	Maella
2016	1157	50153	Magallón
2016	147	50154	Mainar
2016	107	50155	Malanquilla
2016	254	50156	Maleján
2016	351	50157	Malón
2016	989	50159	Maluenda
2016	3187	50160	Mallén
2016	120	50161	Manchones
2016	191	50162	Mara
2016	5550	50163	María de Huerva
2016	443	50164	Mediana de Aragón
2016	2316	50165	Mequinenza
2016	286	50166	Mesones de Isuela
2016	254	50167	Mezalocha
2016	28	50168	Mianos
2016	467	50169	Miedes de Aragón
2016	418	50170	Monegrillo
2016	111	50171	Moneva
2016	214	50172	Monreal de Ariza
2016	198	50173	Monterde
2016	103	50174	Montón
2016	1177	50175	Morata de Jalón
2016	272	50176	Morata de Jiloca
2016	349	50177	Morés
2016	383	50178	Moros
2016	265	50179	Moyuela
2016	124	50180	Mozota
2016	1312	50181	Muel
2016	5090	50182	Muela (La)
2016	410	50183	Munébrega
2016	129	50184	Murero
2016	168	50185	Murillo de Gállego
2016	42	50186	Navardún
2016	76	50187	Nigüella
2016	32	50188	Nombrevilla
2016	992	50189	Nonaspe
2016	871	50190	Novallas
2016	560	50191	Novillas
2016	335	50192	Nuévalos
2016	840	50193	Nuez de Ebro
2016	120	50194	Olvés
2016	58	50195	Orcajo
2016	122	50196	Orera
2016	108	50197	Orés
2016	60	50198	Oseja
2016	403	50199	Osera de Ebro
2016	673	50200	Paniza
2016	591	50201	Paracuellos de Jiloca
2016	162	50202	Paracuellos de la Ribera
2016	1302	50203	Pastriz
2016	3450	50204	Pedrola
2016	107	50205	Pedrosas (Las)
2016	603	50206	Perdiguera
2016	112	50207	Piedratajada
2016	2443	50208	Pina de Ebro
2016	3726	50209	Pinseque
2016	43	50210	Pintanos (Los)
2016	320	50211	Plasencia de Jalón
2016	44	50212	Pleitas
2016	105	50213	Plenas
2016	33	50214	Pomer
2016	24	50215	Pozuel de Ariza
2016	282	50216	Pozuelo de Aragón
2016	548	50217	Pradilla de Ebro
2016	118	50218	Puebla de Albortón
2016	6028	50219	Puebla de Alfindén (La)
2016	44	50220	Puendeluna
2016	38	50221	Purujosa
2016	1996	50222	Quinto
2016	1113	50223	Remolinos
2016	76	50224	Retascón
2016	3027	50225	Ricla
2016	127	50227	Romanos
2016	328	50228	Rueda de Jalón
2016	73	50229	Ruesca
2016	1366	50230	Sádaba
2016	304	50231	Salillas de Jalón
2016	208	50232	Salvatierra de Esca
2016	117	50233	Samper del Salz
2016	286	50234	San Martín de la Virgen de Moncayo
2016	3060	50235	San Mateo de Gállego
2016	123	50236	Santa Cruz de Grío
2016	130	50237	Santa Cruz de Moncayo
2016	102	50238	Santa Eulalia de Gállego
2016	62	50239	Santed
2016	1183	50240	Sástago
2016	722	50241	Saviñán
2016	102	50242	Sediles
2016	391	50243	Sestrica
2016	262	50244	Sierra de Luna
2016	93	50245	Sigüés
2016	35	50246	Sisamón
2016	1079	50247	Sobradiel
2016	605	50248	Sos del Rey Católico
2016	343	50249	Tabuenca
2016	55	50250	Talamantes
2016	10713	50251	Tarazona
2016	6933	50252	Tauste
2016	497	50253	Terrer
2016	197	50254	Tierga
2016	225	50255	Tobed
2016	87	50256	Torralba de los Frailes
2016	188	50257	Torralba de Ribota
2016	58	50258	Torralbilla
2016	67	50259	Torrehermosa
2016	33	50260	Torrelapaja
2016	248	50261	Torrellas
2016	1477	50262	Torres de Berrellén
2016	231	50263	Torrijo de la Cañada
2016	195	50264	Tosos
2016	96	50265	Trasmoz
2016	126	50266	Trasobares
2016	668	50267	Uncastillo
2016	58	50268	Undués de Lerda
2016	404	50269	Urrea de Jalón
2016	40	50270	Urriés
2016	267	50271	Used
2016	18466	50272	Utebo
2016	28	50273	Valdehorna
2016	70	50274	Val de San Martín
2016	122	50275	Valmadrid
2016	147	50276	Valpalmas
2016	73	50277	Valtorres
2016	231	50278	Velilla de Ebro
2016	114	50279	Velilla de Jiloca
2016	383	50280	Vera de Moncayo
2016	85	50281	Vierlas
2016	100	50282	Vilueña (La)
2016	82	50283	Villadoz
2016	184	50284	Villafeliche
2016	829	50285	Villafranca de Ebro
2016	99	50286	Villalba de Perejil
2016	336	50287	Villalengua
2016	4678	50288	Villanueva de Gállego
2016	57	50289	Villanueva de Jiloca
2016	473	50290	Villanueva de Huerva
2016	110	50291	Villar de los Navarros
2016	242	50292	Villarreal de Huerva
2016	478	50293	Villarroya de la Sierra
2016	76	50294	Villarroya del Campo
2016	48	50295	Vistabella
2016	461	50296	Zaida (La)
2016	661108	50297	Zaragoza
2016	7978	50298	Zuera
2016	143	50901	Biel
2016	91	50902	Marracos
2016	2753	50903	Villamayor de Gállego
2017	246	22001	Abiego
2017	156	22002	Abizanda
2017	172	22003	Adahuesca
2017	139	22004	Agüero
2017	331	22006	Aísa
2017	1120	22007	Albalate de Cinca
2017	187	22008	Albalatillo
2017	728	22009	Albelda
2017	114	22011	Albero Alto
2017	138	22012	Albero Bajo
2017	310	22013	Alberuela de Tubo
2017	267	22014	Alcalá de Gurrea
2017	332	22015	Alcalá del Obispo
2017	671	22016	Alcampell
2017	1104	22017	Alcolea de Cinca
2017	377	22018	Alcubierre
2017	200	22019	Alerre
2017	135	22020	Alfántega
2017	2444	22021	Almudévar
2017	665	22022	Almunia de San Juan
2017	486	22023	Almuniente
2017	304	22024	Alquézar
2017	1420	22025	Altorricón
2017	360	22027	Angüés
2017	411	22028	Ansó
2017	154	22029	Antillón
2017	114	22032	Aragüés del Puerto
2017	320	22035	Arén
2017	100	22036	Argavieso
2017	122	22037	Arguis
2017	1071	22039	Ayerbe
2017	173	22040	Azanuy-Alins
2017	180	22041	Azara
2017	143	22042	Azlor
2017	103	22043	Baells
2017	284	22044	Bailo
2017	82	22045	Baldellou
2017	830	22046	Ballobar
2017	295	22047	Banastás
2017	16907	22048	Barbastro
2017	81	22049	Barbués
2017	94	22050	Barbuñales
2017	107	22051	Bárcabo
2017	1281	22052	Belver de Cinca
2017	1110	22053	Benabarre
2017	2121	22054	Benasque
2017	357	22055	Berbegal
2017	473	22057	Bielsa
2017	242	22058	Bierge
2017	1480	22059	Biescas
2017	1524	22060	Binaced
2017	9391	22061	Binéfar
2017	180	22062	Bisaurri
2017	192	22063	Biscarrués
2017	182	22064	Blecua y Torres
2017	941	22066	Boltaña
2017	79	22067	Bonansa
2017	81	22068	Borau
2017	552	22069	Broto
2017	228	22072	Caldearenas
2017	343	22074	Campo
2017	134	22075	Camporrells
2017	343	22076	Canal de Berdún
2017	315	22077	Candasnos
2017	542	22078	Canfranc
2017	163	22079	Capdesaso
2017	358	22080	Capella
2017	279	22081	Casbas de Huesca
2017	326	22082	Castejón del Puente
2017	528	22083	Castejón de Monegros
2017	738	22084	Castejón de Sos
2017	112	22085	Castelflorite
2017	244	22086	Castiello de Jaca
2017	87	22087	Castigaleu
2017	174	22088	Castillazuelo
2017	321	22089	Castillonroy
2017	118	22090	Colungo
2017	111	22094	Chalamera
2017	87	22095	Chía
2017	389	22096	Chimillas
2017	581	22099	Esplús
2017	202	22102	Estada
2017	814	22103	Estadilla
2017	132	22105	Estopiñán del Castillo
2017	27	22106	Fago
2017	102	22107	Fanlo
2017	323	22109	Fiscal
2017	902	22110	Fonz
2017	178	22111	Foradada del Toscar
2017	15024	22112	Fraga
2017	608	22113	Fueva (La)
2017	142	22114	Gistaín
2017	422	22115	Grado (El)
2017	1748	22116	Grañén
2017	3334	22117	Graus
2017	1483	22119	Gurrea de Gállego
2017	76	22122	Hoz de Jaca
2017	218	22124	Huerto
2017	52223	22125	Huesca
2017	100	22126	Ibieca
2017	686	22127	Igriés
2017	213	22128	Ilche
2017	261	22129	Isábena
2017	12889	22130	Jaca
2017	94	22131	Jasa
2017	157	22133	Labuerda
2017	210	22135	Laluenga
2017	943	22136	Lalueza
2017	1179	22137	Lanaja
2017	91	22139	Laperdiguera
2017	128	22141	Lascellas-Ponzano
2017	133	22142	Lascuarre
2017	244	22143	Laspaúles
2017	281	22144	Laspuña
