Año	Mes (código)	Mes y año	Mes nombre	Comarca código	Comarca nombre	Grupo de tipo de jornada	Sexo	Número de contratos
2011	201108	Agosto 2011	Agosto	08	Cinca Medio	2 - Jornada Parcial	Hombres	23
2011	201108	Agosto 2011	Agosto	08	Cinca Medio	2 - Jornada Parcial	Mujeres	66
2011	201108	Agosto 2011	Agosto	08	Cinca Medio	3 - Fijos Discontinuos	Hombres	1
2011	201108	Agosto 2011	Agosto	09	La Litera / La Llitera	1 - Jornada Completa	Hombres	393
2011	201108	Agosto 2011	Agosto	09	La Litera / La Llitera	1 - Jornada Completa	Mujeres	51
2011	201108	Agosto 2011	Agosto	09	La Litera / La Llitera	2 - Jornada Parcial	Hombres	35
2011	201108	Agosto 2011	Agosto	09	La Litera / La Llitera	2 - Jornada Parcial	Mujeres	44
2011	201108	Agosto 2011	Agosto	10	Los Monegros	1 - Jornada Completa	Hombres	255
2011	201108	Agosto 2011	Agosto	10	Los Monegros	1 - Jornada Completa	Mujeres	43
2011	201108	Agosto 2011	Agosto	10	Los Monegros	2 - Jornada Parcial	Hombres	15
2011	201108	Agosto 2011	Agosto	10	Los Monegros	2 - Jornada Parcial	Mujeres	41
2011	201108	Agosto 2011	Agosto	11	Bajo Cinca / Baix Cinca	1 - Jornada Completa	Hombres	764
2011	201108	Agosto 2011	Agosto	11	Bajo Cinca / Baix Cinca	1 - Jornada Completa	Mujeres	264
2011	201108	Agosto 2011	Agosto	11	Bajo Cinca / Baix Cinca	2 - Jornada Parcial	Hombres	30
2011	201108	Agosto 2011	Agosto	11	Bajo Cinca / Baix Cinca	2 - Jornada Parcial	Mujeres	50
2011	201108	Agosto 2011	Agosto	11	Bajo Cinca / Baix Cinca	3 - Fijos Discontinuos	Mujeres	1
2011	201108	Agosto 2011	Agosto	12	Tarazona y el Moncayo	1 - Jornada Completa	Hombres	132
2011	201108	Agosto 2011	Agosto	12	Tarazona y el Moncayo	1 - Jornada Completa	Mujeres	81
2011	201108	Agosto 2011	Agosto	12	Tarazona y el Moncayo	2 - Jornada Parcial	Hombres	94
2011	201108	Agosto 2011	Agosto	12	Tarazona y el Moncayo	2 - Jornada Parcial	Mujeres	45
2011	201108	Agosto 2011	Agosto	13	Campo de Borja	1 - Jornada Completa	Hombres	106
2011	201108	Agosto 2011	Agosto	13	Campo de Borja	1 - Jornada Completa	Mujeres	65
2011	201108	Agosto 2011	Agosto	13	Campo de Borja	2 - Jornada Parcial	Hombres	24
2011	201108	Agosto 2011	Agosto	13	Campo de Borja	2 - Jornada Parcial	Mujeres	57
2011	201108	Agosto 2011	Agosto	14	Aranda	1 - Jornada Completa	Hombres	30
2011	201108	Agosto 2011	Agosto	14	Aranda	1 - Jornada Completa	Mujeres	19
2011	201108	Agosto 2011	Agosto	14	Aranda	2 - Jornada Parcial	Hombres	10
2011	201108	Agosto 2011	Agosto	14	Aranda	2 - Jornada Parcial	Mujeres	18
2011	201108	Agosto 2011	Agosto	15	Ribera Alta del Ebro	1 - Jornada Completa	Hombres	760
2011	201108	Agosto 2011	Agosto	15	Ribera Alta del Ebro	1 - Jornada Completa	Mujeres	281
2011	201108	Agosto 2011	Agosto	15	Ribera Alta del Ebro	2 - Jornada Parcial	Hombres	55
2011	201108	Agosto 2011	Agosto	15	Ribera Alta del Ebro	2 - Jornada Parcial	Mujeres	96
2011	201108	Agosto 2011	Agosto	15	Ribera Alta del Ebro	3 - Fijos Discontinuos	Hombres	3
2011	201108	Agosto 2011	Agosto	15	Ribera Alta del Ebro	3 - Fijos Discontinuos	Mujeres	2
2011	201108	Agosto 2011	Agosto	16	Valdejalón	1 - Jornada Completa	Hombres	1377
2011	201108	Agosto 2011	Agosto	16	Valdejalón	1 - Jornada Completa	Mujeres	575
2011	201108	Agosto 2011	Agosto	16	Valdejalón	2 - Jornada Parcial	Hombres	59
2011	201108	Agosto 2011	Agosto	16	Valdejalón	2 - Jornada Parcial	Mujeres	109
2011	201108	Agosto 2011	Agosto	16	Valdejalón	3 - Fijos Discontinuos	Hombres	2
2011	201108	Agosto 2011	Agosto	16	Valdejalón	3 - Fijos Discontinuos	Mujeres	1
2011	201108	Agosto 2011	Agosto	17	D.C. Zaragoza	1 - Jornada Completa	Hombres	6814
2011	201108	Agosto 2011	Agosto	17	D.C. Zaragoza	1 - Jornada Completa	Mujeres	3607
2011	201108	Agosto 2011	Agosto	17	D.C. Zaragoza	2 - Jornada Parcial	Hombres	2365
2011	201108	Agosto 2011	Agosto	17	D.C. Zaragoza	2 - Jornada Parcial	Mujeres	3739
2011	201108	Agosto 2011	Agosto	17	D.C. Zaragoza	3 - Fijos Discontinuos	Hombres	13
2011	201108	Agosto 2011	Agosto	17	D.C. Zaragoza	3 - Fijos Discontinuos	Mujeres	6
2011	201108	Agosto 2011	Agosto	18	Ribera Baja del Ebro	1 - Jornada Completa	Hombres	387
2011	201108	Agosto 2011	Agosto	18	Ribera Baja del Ebro	1 - Jornada Completa	Mujeres	296
2011	201108	Agosto 2011	Agosto	18	Ribera Baja del Ebro	2 - Jornada Parcial	Hombres	3
2011	201108	Agosto 2011	Agosto	18	Ribera Baja del Ebro	2 - Jornada Parcial	Mujeres	16
2011	201108	Agosto 2011	Agosto	18	Ribera Baja del Ebro	3 - Fijos Discontinuos	Hombres	2
2011	201108	Agosto 2011	Agosto	19	Bajo Aragón-Caspe / Baix Aragó-Casp	1 - Jornada Completa	Hombres	330
2011	201108	Agosto 2011	Agosto	19	Bajo Aragón-Caspe / Baix Aragó-Casp	1 - Jornada Completa	Mujeres	130
2011	201108	Agosto 2011	Agosto	19	Bajo Aragón-Caspe / Baix Aragó-Casp	2 - Jornada Parcial	Hombres	10
2011	201108	Agosto 2011	Agosto	19	Bajo Aragón-Caspe / Baix Aragó-Casp	2 - Jornada Parcial	Mujeres	47
2011	201108	Agosto 2011	Agosto	20	Comunidad de Calatayud	1 - Jornada Completa	Hombres	1027
2011	201108	Agosto 2011	Agosto	20	Comunidad de Calatayud	1 - Jornada Completa	Mujeres	374
2011	201108	Agosto 2011	Agosto	20	Comunidad de Calatayud	2 - Jornada Parcial	Hombres	79
2011	201108	Agosto 2011	Agosto	20	Comunidad de Calatayud	2 - Jornada Parcial	Mujeres	134
2011	201108	Agosto 2011	Agosto	20	Comunidad de Calatayud	3 - Fijos Discontinuos	Hombres	4
2011	201108	Agosto 2011	Agosto	20	Comunidad de Calatayud	3 - Fijos Discontinuos	Mujeres	11
2011	201108	Agosto 2011	Agosto	21	Campo de Cariñena	1 - Jornada Completa	Hombres	505
2011	201108	Agosto 2011	Agosto	21	Campo de Cariñena	1 - Jornada Completa	Mujeres	192
2011	201108	Agosto 2011	Agosto	21	Campo de Cariñena	2 - Jornada Parcial	Hombres	10
2011	201108	Agosto 2011	Agosto	21	Campo de Cariñena	2 - Jornada Parcial	Mujeres	28
2011	201108	Agosto 2011	Agosto	22	Campo de Belchite	1 - Jornada Completa	Hombres	13
2011	201108	Agosto 2011	Agosto	22	Campo de Belchite	1 - Jornada Completa	Mujeres	8
2011	201108	Agosto 2011	Agosto	22	Campo de Belchite	2 - Jornada Parcial	Mujeres	10
2011	201108	Agosto 2011	Agosto	23	Bajo Martín	1 - Jornada Completa	Hombres	27
2011	201108	Agosto 2011	Agosto	23	Bajo Martín	1 - Jornada Completa	Mujeres	22
2011	201108	Agosto 2011	Agosto	23	Bajo Martín	2 - Jornada Parcial	Hombres	7
2011	201108	Agosto 2011	Agosto	23	Bajo Martín	2 - Jornada Parcial	Mujeres	20
2011	201108	Agosto 2011	Agosto	24	Campo de Daroca	1 - Jornada Completa	Hombres	43
2011	201108	Agosto 2011	Agosto	24	Campo de Daroca	1 - Jornada Completa	Mujeres	23
2011	201108	Agosto 2011	Agosto	24	Campo de Daroca	2 - Jornada Parcial	Hombres	4
2011	201108	Agosto 2011	Agosto	24	Campo de Daroca	2 - Jornada Parcial	Mujeres	9
2011	201108	Agosto 2011	Agosto	25	Jiloca	1 - Jornada Completa	Hombres	58
2011	201108	Agosto 2011	Agosto	25	Jiloca	1 - Jornada Completa	Mujeres	43
2011	201108	Agosto 2011	Agosto	25	Jiloca	2 - Jornada Parcial	Hombres	12
2011	201108	Agosto 2011	Agosto	25	Jiloca	2 - Jornada Parcial	Mujeres	25
2011	201108	Agosto 2011	Agosto	25	Jiloca	3 - Fijos Discontinuos	Hombres	2
2011	201108	Agosto 2011	Agosto	26	Cuencas Mineras	1 - Jornada Completa	Hombres	63
2011	201108	Agosto 2011	Agosto	26	Cuencas Mineras	1 - Jornada Completa	Mujeres	38
2011	201108	Agosto 2011	Agosto	26	Cuencas Mineras	2 - Jornada Parcial	Hombres	8
2011	201108	Agosto 2011	Agosto	26	Cuencas Mineras	2 - Jornada Parcial	Mujeres	19
2011	201108	Agosto 2011	Agosto	27	Andorra-Sierra de Arcos	1 - Jornada Completa	Hombres	69
2011	201108	Agosto 2011	Agosto	27	Andorra-Sierra de Arcos	1 - Jornada Completa	Mujeres	50
2011	201108	Agosto 2011	Agosto	27	Andorra-Sierra de Arcos	2 - Jornada Parcial	Hombres	10
2011	201108	Agosto 2011	Agosto	27	Andorra-Sierra de Arcos	2 - Jornada Parcial	Mujeres	35
2011	201108	Agosto 2011	Agosto	27	Andorra-Sierra de Arcos	3 - Fijos Discontinuos	Mujeres	1
2011	201108	Agosto 2011	Agosto	28	Bajo Aragón	1 - Jornada Completa	Hombres	205
2011	201108	Agosto 2011	Agosto	28	Bajo Aragón	1 - Jornada Completa	Mujeres	151
2011	201108	Agosto 2011	Agosto	28	Bajo Aragón	2 - Jornada Parcial	Hombres	43
2011	201108	Agosto 2011	Agosto	28	Bajo Aragón	2 - Jornada Parcial	Mujeres	102
2011	201108	Agosto 2011	Agosto	28	Bajo Aragón	3 - Fijos Discontinuos	Hombres	1
2011	201108	Agosto 2011	Agosto	29	Comunidad de Teruel	1 - Jornada Completa	Hombres	722
2011	201108	Agosto 2011	Agosto	29	Comunidad de Teruel	1 - Jornada Completa	Mujeres	275
2011	201108	Agosto 2011	Agosto	29	Comunidad de Teruel	2 - Jornada Parcial	Hombres	101
2011	201108	Agosto 2011	Agosto	29	Comunidad de Teruel	2 - Jornada Parcial	Mujeres	165
2011	201108	Agosto 2011	Agosto	29	Comunidad de Teruel	3 - Fijos Discontinuos	Hombres	12
2011	201108	Agosto 2011	Agosto	30	Maestrazgo	1 - Jornada Completa	Hombres	16
2011	201108	Agosto 2011	Agosto	30	Maestrazgo	1 - Jornada Completa	Mujeres	15
2011	201108	Agosto 2011	Agosto	30	Maestrazgo	2 - Jornada Parcial	Hombres	3
2011	201108	Agosto 2011	Agosto	30	Maestrazgo	2 - Jornada Parcial	Mujeres	9
2011	201108	Agosto 2011	Agosto	31	Sierra de Albarracín	1 - Jornada Completa	Hombres	28
2011	201108	Agosto 2011	Agosto	31	Sierra de Albarracín	1 - Jornada Completa	Mujeres	25
2011	201108	Agosto 2011	Agosto	31	Sierra de Albarracín	2 - Jornada Parcial	Hombres	11
2011	201108	Agosto 2011	Agosto	31	Sierra de Albarracín	2 - Jornada Parcial	Mujeres	32
2011	201108	Agosto 2011	Agosto	32	Gúdar-Javalambre	1 - Jornada Completa	Hombres	65
2011	201108	Agosto 2011	Agosto	32	Gúdar-Javalambre	1 - Jornada Completa	Mujeres	54
2011	201108	Agosto 2011	Agosto	32	Gúdar-Javalambre	2 - Jornada Parcial	Hombres	22
2011	201108	Agosto 2011	Agosto	32	Gúdar-Javalambre	2 - Jornada Parcial	Mujeres	43
2011	201108	Agosto 2011	Agosto	33	Matarraña / Matarranya	1 - Jornada Completa	Hombres	63
2011	201108	Agosto 2011	Agosto	33	Matarraña / Matarranya	1 - Jornada Completa	Mujeres	43
2011	201108	Agosto 2011	Agosto	33	Matarraña / Matarranya	2 - Jornada Parcial	Hombres	14
2011	201108	Agosto 2011	Agosto	33	Matarraña / Matarranya	2 - Jornada Parcial	Mujeres	36
2011	201107	Julio 2011	Julio	01	La Jacetania	1 - Jornada Completa	Hombres	205
2011	201107	Julio 2011	Julio	01	La Jacetania	1 - Jornada Completa	Mujeres	221
2011	201107	Julio 2011	Julio	01	La Jacetania	2 - Jornada Parcial	Hombres	83
2011	201107	Julio 2011	Julio	01	La Jacetania	2 - Jornada Parcial	Mujeres	166
2011	201107	Julio 2011	Julio	01	La Jacetania	3 - Fijos Discontinuos	Hombres	3
2011	201107	Julio 2011	Julio	01	La Jacetania	3 - Fijos Discontinuos	Mujeres	3
2011	201107	Julio 2011	Julio	02	Alto Gállego	1 - Jornada Completa	Hombres	197
2011	201107	Julio 2011	Julio	02	Alto Gállego	1 - Jornada Completa	Mujeres	152
2011	201107	Julio 2011	Julio	02	Alto Gállego	2 - Jornada Parcial	Hombres	50
2011	201107	Julio 2011	Julio	02	Alto Gállego	2 - Jornada Parcial	Mujeres	81
2011	201107	Julio 2011	Julio	02	Alto Gállego	3 - Fijos Discontinuos	Hombres	13
2011	201107	Julio 2011	Julio	02	Alto Gállego	3 - Fijos Discontinuos	Mujeres	4
2011	201107	Julio 2011	Julio	03	Sobrarbe	1 - Jornada Completa	Hombres	266
2011	201107	Julio 2011	Julio	03	Sobrarbe	1 - Jornada Completa	Mujeres	282
2011	201107	Julio 2011	Julio	03	Sobrarbe	2 - Jornada Parcial	Hombres	41
2011	201107	Julio 2011	Julio	03	Sobrarbe	2 - Jornada Parcial	Mujeres	68
2011	201107	Julio 2011	Julio	03	Sobrarbe	3 - Fijos Discontinuos	Hombres	6
2011	201107	Julio 2011	Julio	03	Sobrarbe	3 - Fijos Discontinuos	Mujeres	7
2011	201107	Julio 2011	Julio	04	La Ribagorza	1 - Jornada Completa	Hombres	166
2011	201107	Julio 2011	Julio	04	La Ribagorza	1 - Jornada Completa	Mujeres	156
2011	201107	Julio 2011	Julio	04	La Ribagorza	2 - Jornada Parcial	Hombres	23
2011	201107	Julio 2011	Julio	04	La Ribagorza	2 - Jornada Parcial	Mujeres	71
2011	201107	Julio 2011	Julio	04	La Ribagorza	3 - Fijos Discontinuos	Hombres	1
2011	201107	Julio 2011	Julio	04	La Ribagorza	3 - Fijos Discontinuos	Mujeres	9
2011	201107	Julio 2011	Julio	05	Cinco Villas	1 - Jornada Completa	Hombres	242
2011	201107	Julio 2011	Julio	05	Cinco Villas	1 - Jornada Completa	Mujeres	94
2011	201107	Julio 2011	Julio	05	Cinco Villas	2 - Jornada Parcial	Hombres	55
2011	201107	Julio 2011	Julio	05	Cinco Villas	2 - Jornada Parcial	Mujeres	138
2011	201107	Julio 2011	Julio	06	Hoya de Huesca / Plana de Uesca	1 - Jornada Completa	Hombres	631
2011	201107	Julio 2011	Julio	06	Hoya de Huesca / Plana de Uesca	1 - Jornada Completa	Mujeres	468
2011	201107	Julio 2011	Julio	06	Hoya de Huesca / Plana de Uesca	2 - Jornada Parcial	Hombres	206
2011	201107	Julio 2011	Julio	06	Hoya de Huesca / Plana de Uesca	2 - Jornada Parcial	Mujeres	486
2011	201107	Julio 2011	Julio	06	Hoya de Huesca / Plana de Uesca	3 - Fijos Discontinuos	Hombres	9
2011	201107	Julio 2011	Julio	06	Hoya de Huesca / Plana de Uesca	3 - Fijos Discontinuos	Mujeres	7
2011	201107	Julio 2011	Julio	07	Somontano de Barbastro	1 - Jornada Completa	Hombres	323
2011	201107	Julio 2011	Julio	07	Somontano de Barbastro	1 - Jornada Completa	Mujeres	141
2011	201107	Julio 2011	Julio	07	Somontano de Barbastro	2 - Jornada Parcial	Hombres	41
2011	201107	Julio 2011	Julio	07	Somontano de Barbastro	2 - Jornada Parcial	Mujeres	100
2011	201107	Julio 2011	Julio	07	Somontano de Barbastro	3 - Fijos Discontinuos	Hombres	3
2011	201107	Julio 2011	Julio	08	Cinca Medio	1 - Jornada Completa	Hombres	372
2011	201107	Julio 2011	Julio	08	Cinca Medio	1 - Jornada Completa	Mujeres	151
2011	201107	Julio 2011	Julio	08	Cinca Medio	2 - Jornada Parcial	Hombres	41
2011	201107	Julio 2011	Julio	08	Cinca Medio	2 - Jornada Parcial	Mujeres	96
2011	201107	Julio 2011	Julio	08	Cinca Medio	3 - Fijos Discontinuos	Hombres	2
2011	201107	Julio 2011	Julio	08	Cinca Medio	3 - Fijos Discontinuos	Mujeres	11
2011	201107	Julio 2011	Julio	09	La Litera / La Llitera	1 - Jornada Completa	Hombres	356
2011	201107	Julio 2011	Julio	09	La Litera / La Llitera	1 - Jornada Completa	Mujeres	70
2011	201107	Julio 2011	Julio	09	La Litera / La Llitera	2 - Jornada Parcial	Hombres	19
2011	201107	Julio 2011	Julio	09	La Litera / La Llitera	2 - Jornada Parcial	Mujeres	71
2011	201107	Julio 2011	Julio	09	La Litera / La Llitera	3 - Fijos Discontinuos	Hombres	1
2011	201107	Julio 2011	Julio	10	Los Monegros	1 - Jornada Completa	Hombres	245
2011	201107	Julio 2011	Julio	10	Los Monegros	1 - Jornada Completa	Mujeres	69
2011	201107	Julio 2011	Julio	10	Los Monegros	2 - Jornada Parcial	Hombres	30
2011	201107	Julio 2011	Julio	10	Los Monegros	2 - Jornada Parcial	Mujeres	47
2011	201107	Julio 2011	Julio	11	Bajo Cinca / Baix Cinca	1 - Jornada Completa	Hombres	1395
2011	201107	Julio 2011	Julio	11	Bajo Cinca / Baix Cinca	1 - Jornada Completa	Mujeres	814
2011	201107	Julio 2011	Julio	11	Bajo Cinca / Baix Cinca	2 - Jornada Parcial	Hombres	41
2011	201107	Julio 2011	Julio	11	Bajo Cinca / Baix Cinca	2 - Jornada Parcial	Mujeres	114
2011	201107	Julio 2011	Julio	11	Bajo Cinca / Baix Cinca	3 - Fijos Discontinuos	Hombres	3
2011	201107	Julio 2011	Julio	11	Bajo Cinca / Baix Cinca	3 - Fijos Discontinuos	Mujeres	9
2011	201107	Julio 2011	Julio	12	Tarazona y el Moncayo	1 - Jornada Completa	Hombres	200
2011	201107	Julio 2011	Julio	12	Tarazona y el Moncayo	1 - Jornada Completa	Mujeres	147
2011	201107	Julio 2011	Julio	12	Tarazona y el Moncayo	2 - Jornada Parcial	Hombres	155
2011	201107	Julio 2011	Julio	12	Tarazona y el Moncayo	2 - Jornada Parcial	Mujeres	114
2011	201107	Julio 2011	Julio	12	Tarazona y el Moncayo	3 - Fijos Discontinuos	Hombres	1
2011	201107	Julio 2011	Julio	13	Campo de Borja	1 - Jornada Completa	Hombres	95
2011	201107	Julio 2011	Julio	13	Campo de Borja	1 - Jornada Completa	Mujeres	93
2011	201107	Julio 2011	Julio	13	Campo de Borja	2 - Jornada Parcial	Hombres	41
2011	201107	Julio 2011	Julio	13	Campo de Borja	2 - Jornada Parcial	Mujeres	88
2011	201107	Julio 2011	Julio	13	Campo de Borja	3 - Fijos Discontinuos	Hombres	1
2011	201107	Julio 2011	Julio	14	Aranda	1 - Jornada Completa	Hombres	119
2011	201107	Julio 2011	Julio	14	Aranda	1 - Jornada Completa	Mujeres	59
2011	201107	Julio 2011	Julio	14	Aranda	2 - Jornada Parcial	Hombres	8
2011	201107	Julio 2011	Julio	14	Aranda	2 - Jornada Parcial	Mujeres	22
2011	201107	Julio 2011	Julio	15	Ribera Alta del Ebro	1 - Jornada Completa	Hombres	713
2011	201107	Julio 2011	Julio	15	Ribera Alta del Ebro	1 - Jornada Completa	Mujeres	235
2011	201107	Julio 2011	Julio	15	Ribera Alta del Ebro	2 - Jornada Parcial	Hombres	122
2011	201107	Julio 2011	Julio	15	Ribera Alta del Ebro	2 - Jornada Parcial	Mujeres	135
2011	201107	Julio 2011	Julio	15	Ribera Alta del Ebro	3 - Fijos Discontinuos	Hombres	1
2011	201107	Julio 2011	Julio	15	Ribera Alta del Ebro	3 - Fijos Discontinuos	Mujeres	4
2011	201107	Julio 2011	Julio	16	Valdejalón	1 - Jornada Completa	Hombres	670
2011	201107	Julio 2011	Julio	16	Valdejalón	1 - Jornada Completa	Mujeres	325
2011	201107	Julio 2011	Julio	16	Valdejalón	2 - Jornada Parcial	Hombres	44
2011	201107	Julio 2011	Julio	16	Valdejalón	2 - Jornada Parcial	Mujeres	150
2011	201107	Julio 2011	Julio	16	Valdejalón	3 - Fijos Discontinuos	Mujeres	5
2011	201107	Julio 2011	Julio	17	D.C. Zaragoza	1 - Jornada Completa	Hombres	7313
2011	201107	Julio 2011	Julio	17	D.C. Zaragoza	1 - Jornada Completa	Mujeres	4401
2011	201107	Julio 2011	Julio	17	D.C. Zaragoza	2 - Jornada Parcial	Hombres	3134
2011	201107	Julio 2011	Julio	17	D.C. Zaragoza	2 - Jornada Parcial	Mujeres	5115
2011	201107	Julio 2011	Julio	17	D.C. Zaragoza	3 - Fijos Discontinuos	Hombres	15
2011	201107	Julio 2011	Julio	17	D.C. Zaragoza	3 - Fijos Discontinuos	Mujeres	31
2011	201107	Julio 2011	Julio	18	Ribera Baja del Ebro	1 - Jornada Completa	Hombres	232
2011	201107	Julio 2011	Julio	18	Ribera Baja del Ebro	1 - Jornada Completa	Mujeres	123
2011	201107	Julio 2011	Julio	18	Ribera Baja del Ebro	2 - Jornada Parcial	Hombres	13
2011	201107	Julio 2011	Julio	18	Ribera Baja del Ebro	2 - Jornada Parcial	Mujeres	21
2011	201107	Julio 2011	Julio	18	Ribera Baja del Ebro	3 - Fijos Discontinuos	Hombres	6
2011	201107	Julio 2011	Julio	18	Ribera Baja del Ebro	3 - Fijos Discontinuos	Mujeres	4
2011	201107	Julio 2011	Julio	19	Bajo Aragón-Caspe / Baix Aragó-Casp	1 - Jornada Completa	Hombres	498
2011	201107	Julio 2011	Julio	19	Bajo Aragón-Caspe / Baix Aragó-Casp	1 - Jornada Completa	Mujeres	242
2011	201107	Julio 2011	Julio	19	Bajo Aragón-Caspe / Baix Aragó-Casp	2 - Jornada Parcial	Hombres	18
2011	201107	Julio 2011	Julio	19	Bajo Aragón-Caspe / Baix Aragó-Casp	2 - Jornada Parcial	Mujeres	33
2011	201107	Julio 2011	Julio	19	Bajo Aragón-Caspe / Baix Aragó-Casp	3 - Fijos Discontinuos	Hombres	13
2011	201107	Julio 2011	Julio	19	Bajo Aragón-Caspe / Baix Aragó-Casp	3 - Fijos Discontinuos	Mujeres	6
2011	201107	Julio 2011	Julio	20	Comunidad de Calatayud	1 - Jornada Completa	Hombres	564
2011	201107	Julio 2011	Julio	20	Comunidad de Calatayud	1 - Jornada Completa	Mujeres	379
2011	201107	Julio 2011	Julio	20	Comunidad de Calatayud	2 - Jornada Parcial	Hombres	78
2011	201107	Julio 2011	Julio	20	Comunidad de Calatayud	2 - Jornada Parcial	Mujeres	186
2011	201107	Julio 2011	Julio	20	Comunidad de Calatayud	3 - Fijos Discontinuos	Hombres	1
2011	201107	Julio 2011	Julio	20	Comunidad de Calatayud	3 - Fijos Discontinuos	Mujeres	8
2011	201107	Julio 2011	Julio	21	Campo de Cariñena	1 - Jornada Completa	Hombres	241
2011	201107	Julio 2011	Julio	21	Campo de Cariñena	1 - Jornada Completa	Mujeres	107
2011	201107	Julio 2011	Julio	21	Campo de Cariñena	2 - Jornada Parcial	Hombres	11
2011	201107	Julio 2011	Julio	21	Campo de Cariñena	2 - Jornada Parcial	Mujeres	33
2011	201107	Julio 2011	Julio	21	Campo de Cariñena	3 - Fijos Discontinuos	Hombres	6
2011	201107	Julio 2011	Julio	21	Campo de Cariñena	3 - Fijos Discontinuos	Mujeres	2
2011	201107	Julio 2011	Julio	22	Campo de Belchite	1 - Jornada Completa	Hombres	21
2011	201107	Julio 2011	Julio	22	Campo de Belchite	1 - Jornada Completa	Mujeres	19
2011	201107	Julio 2011	Julio	22	Campo de Belchite	2 - Jornada Parcial	Hombres	4
2011	201107	Julio 2011	Julio	22	Campo de Belchite	2 - Jornada Parcial	Mujeres	4
2011	201107	Julio 2011	Julio	23	Bajo Martín	1 - Jornada Completa	Hombres	33
2011	201107	Julio 2011	Julio	23	Bajo Martín	1 - Jornada Completa	Mujeres	28
2011	201107	Julio 2011	Julio	23	Bajo Martín	2 - Jornada Parcial	Hombres	4
2011	201107	Julio 2011	Julio	23	Bajo Martín	2 - Jornada Parcial	Mujeres	18
2011	201107	Julio 2011	Julio	24	Campo de Daroca	1 - Jornada Completa	Hombres	53
2011	201107	Julio 2011	Julio	24	Campo de Daroca	1 - Jornada Completa	Mujeres	32
2011	201107	Julio 2011	Julio	24	Campo de Daroca	2 - Jornada Parcial	Hombres	9
2011	201107	Julio 2011	Julio	24	Campo de Daroca	2 - Jornada Parcial	Mujeres	12
2011	201107	Julio 2011	Julio	25	Jiloca	1 - Jornada Completa	Hombres	81
2011	201107	Julio 2011	Julio	25	Jiloca	1 - Jornada Completa	Mujeres	60
2011	201107	Julio 2011	Julio	25	Jiloca	2 - Jornada Parcial	Hombres	17
2011	201107	Julio 2011	Julio	25	Jiloca	2 - Jornada Parcial	Mujeres	30
2011	201107	Julio 2011	Julio	26	Cuencas Mineras	1 - Jornada Completa	Hombres	53
2011	201107	Julio 2011	Julio	26	Cuencas Mineras	1 - Jornada Completa	Mujeres	43
2011	201107	Julio 2011	Julio	26	Cuencas Mineras	2 - Jornada Parcial	Hombres	6
2011	201107	Julio 2011	Julio	26	Cuencas Mineras	2 - Jornada Parcial	Mujeres	28
