Año	Grupo Antigüedad	Nº Accidentes	Temporalidad	Comarca Código	Comarca Nombre
2006	Más de 10 años	36	Indefinido	13	Campo de Borja
2006	Más de 10 años	3	Sin clasificar	13	Campo de Borja
2006	Más de 10 años	7	Indefinido	14	Aranda
2006	Más de 10 años	125	Indefinido	15	Ribera Alta del Ebro
2006	Más de 10 años	1	Temporal	15	Ribera Alta del Ebro
2006	Más de 10 años	1	Sin clasificar	15	Ribera Alta del Ebro
2006	Más de 10 años	73	Indefinido	16	Valdejalón
2006	Más de 10 años	5	Sin clasificar	16	Valdejalón
2006	Más de 10 años	1584	Indefinido	17	D.C. Zaragoza
2006	Más de 10 años	26	Temporal	17	D.C. Zaragoza
2006	Más de 10 años	10	Sin clasificar	17	D.C. Zaragoza
2006	Más de 10 años	18	Indefinido	18	Ribera Baja del Ebro
2006	Más de 10 años	15	Indefinido	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2006	Más de 10 años	3	Sin clasificar	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2006	Más de 10 años	64	Indefinido	20	Comunidad de Calatayud
2006	Más de 10 años	4	Sin clasificar	20	Comunidad de Calatayud
2006	Más de 10 años	23	Indefinido	21	Campo de Cariñena
2006	Más de 10 años	6	Indefinido	22	Campo de Belchite
2006	Más de 10 años	4	Indefinido	23	Bajo Martín
2006	Más de 10 años	1	Sin clasificar	23	Bajo Martín
2006	Más de 10 años	6	Indefinido	24	Campo de Daroca
2006	Más de 10 años	1	Temporal	24	Campo de Daroca
2006	Más de 10 años	21	Indefinido	25	Jiloca
2006	Más de 10 años	4	Sin clasificar	25	Jiloca
2006	Más de 10 años	12	Indefinido	26	Cuencas Mineras
2006	Más de 10 años	17	Indefinido	27	Andorra-Sierra de Arcos
2006	Más de 10 años	37	Indefinido	28	Bajo Aragón
2006	Más de 10 años	9	Sin clasificar	28	Bajo Aragón
2006	Más de 10 años	75	Indefinido	29	Comunidad de Teruel
2006	Más de 10 años	1	Temporal	29	Comunidad de Teruel
2006	Más de 10 años	3	Sin clasificar	29	Comunidad de Teruel
2006	Más de 10 años	2	Indefinido	30	Maestrazgo
2006	Más de 10 años	2	Indefinido	31	Sierra de Albarracín
2006	Más de 10 años	2	Sin clasificar	31	Sierra de Albarracín
2006	Más de 10 años	6	Indefinido	32	Gúdar-Javalambre
2006	Más de 10 años	3	Sin clasificar	32	Gúdar-Javalambre
2006	Más de 10 años	1	Indefinido	33	Matarraña / Matarranya
2006	Más de 10 años	4	Sin clasificar	33	Matarraña / Matarranya
2006	Más de 10 años	5	Indefinido	NC	Municipio del centro de trabajo fuera de Aragón
2005	Hasta 3 meses	8	Indefinido	01	La Jacetania
2005	Hasta 3 meses	91	Temporal	01	La Jacetania
2005	Hasta 3 meses	10	Indefinido	02	Alto Gállego
2005	Hasta 3 meses	75	Temporal	02	Alto Gállego
2005	Hasta 3 meses	4	Indefinido	03	Sobrarbe
2005	Hasta 3 meses	28	Temporal	03	Sobrarbe
2005	Hasta 3 meses	4	Indefinido	04	La Ribagorza
2005	Hasta 3 meses	48	Temporal	04	La Ribagorza
2005	Hasta 3 meses	1	Sin clasificar	04	La Ribagorza
2005	Hasta 3 meses	13	Indefinido	05	Cinco Villas
2005	Hasta 3 meses	150	Temporal	05	Cinco Villas
2005	Hasta 3 meses	26	Indefinido	06	Hoya de Huesca / Plana de Uesca
2005	Hasta 3 meses	275	Temporal	06	Hoya de Huesca / Plana de Uesca
2005	Hasta 3 meses	3	Indefinido	07	Somontano de Barbastro
2005	Hasta 3 meses	79	Temporal	07	Somontano de Barbastro
2005	Hasta 3 meses	5	Indefinido	08	Cinca Medio
2005	Hasta 3 meses	77	Temporal	08	Cinca Medio
2005	Hasta 3 meses	3	Indefinido	09	La Litera / La Llitera
2005	Hasta 3 meses	59	Temporal	09	La Litera / La Llitera
2005	Hasta 3 meses	1	Indefinido	10	Los Monegros
2005	Hasta 3 meses	46	Temporal	10	Los Monegros
2005	Hasta 3 meses	10	Indefinido	11	Bajo Cinca / Baix Cinca
2005	Hasta 3 meses	90	Temporal	11	Bajo Cinca / Baix Cinca
2005	Hasta 3 meses	1	Indefinido	12	Tarazona y el Moncayo
2005	Hasta 3 meses	32	Temporal	12	Tarazona y el Moncayo
2005	Hasta 3 meses	29	Indefinido	13	Campo de Borja
2005	Hasta 3 meses	71	Temporal	13	Campo de Borja
2005	Hasta 3 meses	1	Indefinido	14	Aranda
2005	Hasta 3 meses	16	Temporal	14	Aranda
2005	Hasta 3 meses	9	Indefinido	15	Ribera Alta del Ebro
2005	Hasta 3 meses	178	Temporal	15	Ribera Alta del Ebro
2005	Hasta 3 meses	10	Indefinido	16	Valdejalón
2005	Hasta 3 meses	222	Temporal	16	Valdejalón
2005	Hasta 3 meses	250	Indefinido	17	D.C. Zaragoza
2005	Hasta 3 meses	2721	Temporal	17	D.C. Zaragoza
2005	Hasta 3 meses	1	Sin clasificar	17	D.C. Zaragoza
2005	Hasta 3 meses	1	Indefinido	18	Ribera Baja del Ebro
2005	Hasta 3 meses	41	Temporal	18	Ribera Baja del Ebro
2005	Hasta 3 meses	2	Indefinido	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2005	Hasta 3 meses	66	Temporal	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2005	Hasta 3 meses	9	Indefinido	20	Comunidad de Calatayud
2005	Hasta 3 meses	100	Temporal	20	Comunidad de Calatayud
2005	Hasta 3 meses	2	Indefinido	21	Campo de Cariñena
2005	Hasta 3 meses	67	Temporal	21	Campo de Cariñena
2005	Hasta 3 meses	3	Indefinido	22	Campo de Belchite
2005	Hasta 3 meses	9	Temporal	22	Campo de Belchite
2005	Hasta 3 meses	1	Indefinido	23	Bajo Martín
2005	Hasta 3 meses	35	Temporal	23	Bajo Martín
2005	Hasta 3 meses	2	Indefinido	24	Campo de Daroca
2005	Hasta 3 meses	13	Temporal	24	Campo de Daroca
2005	Hasta 3 meses	2	Indefinido	25	Jiloca
2005	Hasta 3 meses	35	Temporal	25	Jiloca
2005	Hasta 3 meses	5	Indefinido	26	Cuencas Mineras
2005	Hasta 3 meses	36	Temporal	26	Cuencas Mineras
2005	Hasta 3 meses	13	Indefinido	27	Andorra-Sierra de Arcos
2005	Hasta 3 meses	29	Temporal	27	Andorra-Sierra de Arcos
2005	Hasta 3 meses	3	Indefinido	28	Bajo Aragón
2005	Hasta 3 meses	85	Temporal	28	Bajo Aragón
2005	Hasta 3 meses	15	Indefinido	29	Comunidad de Teruel
2005	Hasta 3 meses	98	Temporal	29	Comunidad de Teruel
2005	Hasta 3 meses	1	Indefinido	30	Maestrazgo
2005	Hasta 3 meses	9	Temporal	30	Maestrazgo
2005	Hasta 3 meses	5	Temporal	31	Sierra de Albarracín
2005	Hasta 3 meses	2	Indefinido	32	Gúdar-Javalambre
2005	Hasta 3 meses	23	Temporal	32	Gúdar-Javalambre
2005	Hasta 3 meses	1	Indefinido	33	Matarraña / Matarranya
2005	Hasta 3 meses	21	Temporal	33	Matarraña / Matarranya
2005	Hasta 3 meses	4	Indefinido	NC	Municipio del centro de trabajo fuera de Aragón
2005	Hasta 3 meses	85	Temporal	NC	Municipio del centro de trabajo fuera de Aragón
2005	De 4 a 6 meses	5	Indefinido	01	La Jacetania
2005	De 4 a 6 meses	48	Temporal	01	La Jacetania
2005	De 4 a 6 meses	1	Indefinido	02	Alto Gállego
2005	De 4 a 6 meses	28	Temporal	02	Alto Gállego
2005	De 4 a 6 meses	1	Indefinido	03	Sobrarbe
2005	De 4 a 6 meses	9	Temporal	03	Sobrarbe
2005	De 4 a 6 meses	2	Indefinido	04	La Ribagorza
2005	De 4 a 6 meses	10	Temporal	04	La Ribagorza
2005	De 4 a 6 meses	9	Indefinido	05	Cinco Villas
2005	De 4 a 6 meses	75	Temporal	05	Cinco Villas
2005	De 4 a 6 meses	14	Indefinido	06	Hoya de Huesca / Plana de Uesca
2005	De 4 a 6 meses	131	Temporal	06	Hoya de Huesca / Plana de Uesca
2005	De 4 a 6 meses	5	Indefinido	07	Somontano de Barbastro
2005	De 4 a 6 meses	34	Temporal	07	Somontano de Barbastro
2005	De 4 a 6 meses	3	Indefinido	08	Cinca Medio
2005	De 4 a 6 meses	35	Temporal	08	Cinca Medio
2005	De 4 a 6 meses	3	Indefinido	09	La Litera / La Llitera
2005	De 4 a 6 meses	37	Temporal	09	La Litera / La Llitera
2005	De 4 a 6 meses	4	Indefinido	10	Los Monegros
2005	De 4 a 6 meses	24	Temporal	10	Los Monegros
2005	De 4 a 6 meses	8	Indefinido	11	Bajo Cinca / Baix Cinca
2005	De 4 a 6 meses	36	Temporal	11	Bajo Cinca / Baix Cinca
2005	De 4 a 6 meses	2	Indefinido	12	Tarazona y el Moncayo
2005	De 4 a 6 meses	16	Temporal	12	Tarazona y el Moncayo
2005	De 4 a 6 meses	5	Indefinido	13	Campo de Borja
2005	De 4 a 6 meses	28	Temporal	13	Campo de Borja
2005	De 4 a 6 meses	6	Temporal	14	Aranda
2005	De 4 a 6 meses	14	Indefinido	15	Ribera Alta del Ebro
2005	De 4 a 6 meses	61	Temporal	15	Ribera Alta del Ebro
2005	De 4 a 6 meses	7	Indefinido	16	Valdejalón
2005	De 4 a 6 meses	79	Temporal	16	Valdejalón
2005	De 4 a 6 meses	210	Indefinido	17	D.C. Zaragoza
2005	De 4 a 6 meses	1029	Temporal	17	D.C. Zaragoza
2005	De 4 a 6 meses	4	Sin clasificar	17	D.C. Zaragoza
2005	De 4 a 6 meses	6	Indefinido	18	Ribera Baja del Ebro
2005	De 4 a 6 meses	6	Temporal	18	Ribera Baja del Ebro
2005	De 4 a 6 meses	2	Indefinido	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2005	De 4 a 6 meses	24	Temporal	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2005	De 4 a 6 meses	7	Indefinido	20	Comunidad de Calatayud
2005	De 4 a 6 meses	35	Temporal	20	Comunidad de Calatayud
2005	De 4 a 6 meses	2	Sin clasificar	20	Comunidad de Calatayud
2005	De 4 a 6 meses	7	Indefinido	21	Campo de Cariñena
2005	De 4 a 6 meses	23	Temporal	21	Campo de Cariñena
2005	De 4 a 6 meses	3	Indefinido	22	Campo de Belchite
2005	De 4 a 6 meses	5	Temporal	22	Campo de Belchite
2005	De 4 a 6 meses	4	Indefinido	23	Bajo Martín
2005	De 4 a 6 meses	15	Temporal	23	Bajo Martín
2005	De 4 a 6 meses	7	Temporal	24	Campo de Daroca
2005	De 4 a 6 meses	2	Indefinido	25	Jiloca
2005	De 4 a 6 meses	15	Temporal	25	Jiloca
2005	De 4 a 6 meses	4	Indefinido	26	Cuencas Mineras
2005	De 4 a 6 meses	18	Temporal	26	Cuencas Mineras
2005	De 4 a 6 meses	9	Indefinido	27	Andorra-Sierra de Arcos
2005	De 4 a 6 meses	21	Temporal	27	Andorra-Sierra de Arcos
2005	De 4 a 6 meses	15	Indefinido	28	Bajo Aragón
2005	De 4 a 6 meses	37	Temporal	28	Bajo Aragón
2005	De 4 a 6 meses	17	Indefinido	29	Comunidad de Teruel
2005	De 4 a 6 meses	42	Temporal	29	Comunidad de Teruel
2005	De 4 a 6 meses	2	Temporal	30	Maestrazgo
2005	De 4 a 6 meses	2	Indefinido	31	Sierra de Albarracín
2005	De 4 a 6 meses	2	Temporal	31	Sierra de Albarracín
2005	De 4 a 6 meses	3	Indefinido	32	Gúdar-Javalambre
2005	De 4 a 6 meses	13	Temporal	32	Gúdar-Javalambre
2005	De 4 a 6 meses	11	Temporal	33	Matarraña / Matarranya
2005	De 4 a 6 meses	5	Indefinido	NC	Municipio del centro de trabajo fuera de Aragón
2005	De 4 a 6 meses	38	Temporal	NC	Municipio del centro de trabajo fuera de Aragón
2005	De 7 a 9 meses	7	Indefinido	01	La Jacetania
2005	De 7 a 9 meses	23	Temporal	01	La Jacetania
2005	De 7 a 9 meses	5	Indefinido	02	Alto Gállego
2005	De 7 a 9 meses	18	Temporal	02	Alto Gállego
2005	De 7 a 9 meses	1	Indefinido	03	Sobrarbe
2005	De 7 a 9 meses	5	Temporal	03	Sobrarbe
2005	De 7 a 9 meses	2	Indefinido	04	La Ribagorza
2005	De 7 a 9 meses	9	Temporal	04	La Ribagorza
2005	De 7 a 9 meses	10	Indefinido	05	Cinco Villas
2005	De 7 a 9 meses	43	Temporal	05	Cinco Villas
2005	De 7 a 9 meses	20	Indefinido	06	Hoya de Huesca / Plana de Uesca
2005	De 7 a 9 meses	66	Temporal	06	Hoya de Huesca / Plana de Uesca
2005	De 7 a 9 meses	3	Indefinido	07	Somontano de Barbastro
2005	De 7 a 9 meses	13	Temporal	07	Somontano de Barbastro
2005	De 7 a 9 meses	2	Indefinido	08	Cinca Medio
2005	De 7 a 9 meses	18	Temporal	08	Cinca Medio
2005	De 7 a 9 meses	2	Indefinido	09	La Litera / La Llitera
2005	De 7 a 9 meses	16	Temporal	09	La Litera / La Llitera
2005	De 7 a 9 meses	1	Indefinido	10	Los Monegros
2005	De 7 a 9 meses	10	Temporal	10	Los Monegros
2005	De 7 a 9 meses	8	Indefinido	11	Bajo Cinca / Baix Cinca
2005	De 7 a 9 meses	14	Temporal	11	Bajo Cinca / Baix Cinca
2005	De 7 a 9 meses	7	Temporal	12	Tarazona y el Moncayo
2005	De 7 a 9 meses	12	Indefinido	13	Campo de Borja
2005	De 7 a 9 meses	24	Temporal	13	Campo de Borja
2005	De 7 a 9 meses	8	Temporal	14	Aranda
2005	De 7 a 9 meses	15	Indefinido	15	Ribera Alta del Ebro
2005	De 7 a 9 meses	39	Temporal	15	Ribera Alta del Ebro
2005	De 7 a 9 meses	5	Indefinido	16	Valdejalón
2005	De 7 a 9 meses	55	Temporal	16	Valdejalón
2005	De 7 a 9 meses	1	Sin clasificar	16	Valdejalón
2005	De 7 a 9 meses	212	Indefinido	17	D.C. Zaragoza
2005	De 7 a 9 meses	575	Temporal	17	D.C. Zaragoza
2005	De 7 a 9 meses	1	Indefinido	18	Ribera Baja del Ebro
2005	De 7 a 9 meses	8	Temporal	18	Ribera Baja del Ebro
2005	De 7 a 9 meses	3	Indefinido	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2005	De 7 a 9 meses	8	Temporal	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2005	De 7 a 9 meses	4	Indefinido	20	Comunidad de Calatayud
2005	De 7 a 9 meses	21	Temporal	20	Comunidad de Calatayud
2005	De 7 a 9 meses	3	Indefinido	21	Campo de Cariñena
2005	De 7 a 9 meses	13	Temporal	21	Campo de Cariñena
2005	De 7 a 9 meses	2	Indefinido	22	Campo de Belchite
2005	De 7 a 9 meses	1	Temporal	22	Campo de Belchite
2005	De 7 a 9 meses	6	Temporal	23	Bajo Martín
2005	De 7 a 9 meses	2	Indefinido	24	Campo de Daroca
2005	De 7 a 9 meses	2	Temporal	24	Campo de Daroca
2005	De 7 a 9 meses	2	Indefinido	25	Jiloca
2005	De 7 a 9 meses	5	Temporal	25	Jiloca
2005	De 7 a 9 meses	1	Sin clasificar	25	Jiloca
2005	De 7 a 9 meses	1	Indefinido	26	Cuencas Mineras
2005	De 7 a 9 meses	9	Temporal	26	Cuencas Mineras
2005	De 7 a 9 meses	7	Indefinido	27	Andorra-Sierra de Arcos
2005	De 7 a 9 meses	8	Temporal	27	Andorra-Sierra de Arcos
2005	De 7 a 9 meses	9	Indefinido	28	Bajo Aragón
2005	De 7 a 9 meses	27	Temporal	28	Bajo Aragón
2005	De 7 a 9 meses	11	Indefinido	29	Comunidad de Teruel
2005	De 7 a 9 meses	26	Temporal	29	Comunidad de Teruel
2005	De 7 a 9 meses	1	Temporal	30	Maestrazgo
2005	De 7 a 9 meses	1	Indefinido	31	Sierra de Albarracín
2005	De 7 a 9 meses	1	Indefinido	32	Gúdar-Javalambre
2005	De 7 a 9 meses	4	Temporal	32	Gúdar-Javalambre
2005	De 7 a 9 meses	2	Indefinido	33	Matarraña / Matarranya
2005	De 7 a 9 meses	12	Temporal	33	Matarraña / Matarranya
2005	De 7 a 9 meses	3	Indefinido	NC	Municipio del centro de trabajo fuera de Aragón
2005	De 7 a 9 meses	17	Temporal	NC	Municipio del centro de trabajo fuera de Aragón
2005	De 10 a 12 meses	7	Indefinido	01	La Jacetania
2005	De 10 a 12 meses	9	Temporal	01	La Jacetania
2005	De 10 a 12 meses	2	Indefinido	02	Alto Gállego
2005	De 10 a 12 meses	3	Temporal	02	Alto Gállego
2005	De 10 a 12 meses	1	Temporal	03	Sobrarbe
2005	De 10 a 12 meses	5	Temporal	04	La Ribagorza
2005	De 10 a 12 meses	9	Indefinido	05	Cinco Villas
2005	De 10 a 12 meses	23	Temporal	05	Cinco Villas
2005	De 10 a 12 meses	17	Indefinido	06	Hoya de Huesca / Plana de Uesca
2005	De 10 a 12 meses	35	Temporal	06	Hoya de Huesca / Plana de Uesca
2005	De 10 a 12 meses	1	Indefinido	07	Somontano de Barbastro
2005	De 10 a 12 meses	18	Temporal	07	Somontano de Barbastro
2005	De 10 a 12 meses	12	Indefinido	08	Cinca Medio
2005	De 10 a 12 meses	12	Temporal	08	Cinca Medio
2005	De 10 a 12 meses	4	Indefinido	09	La Litera / La Llitera
2005	De 10 a 12 meses	13	Temporal	09	La Litera / La Llitera
2005	De 10 a 12 meses	4	Indefinido	10	Los Monegros
2005	De 10 a 12 meses	9	Temporal	10	Los Monegros
2005	De 10 a 12 meses	11	Indefinido	11	Bajo Cinca / Baix Cinca
2005	De 10 a 12 meses	8	Temporal	11	Bajo Cinca / Baix Cinca
2005	De 10 a 12 meses	2	Indefinido	12	Tarazona y el Moncayo
2005	De 10 a 12 meses	7	Temporal	12	Tarazona y el Moncayo
2005	De 10 a 12 meses	12	Indefinido	13	Campo de Borja
2005	De 10 a 12 meses	10	Temporal	13	Campo de Borja
2005	De 10 a 12 meses	2	Temporal	14	Aranda
2005	De 10 a 12 meses	15	Indefinido	15	Ribera Alta del Ebro
2005	De 10 a 12 meses	22	Temporal	15	Ribera Alta del Ebro
2005	De 10 a 12 meses	17	Indefinido	16	Valdejalón
2005	De 10 a 12 meses	21	Temporal	16	Valdejalón
2005	De 10 a 12 meses	1	Sin clasificar	16	Valdejalón
2005	De 10 a 12 meses	223	Indefinido	17	D.C. Zaragoza
2005	De 10 a 12 meses	385	Temporal	17	D.C. Zaragoza
2005	De 10 a 12 meses	3	Indefinido	18	Ribera Baja del Ebro
2005	De 10 a 12 meses	6	Temporal	18	Ribera Baja del Ebro
2005	De 10 a 12 meses	4	Indefinido	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2005	De 10 a 12 meses	4	Temporal	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2005	De 10 a 12 meses	4	Indefinido	20	Comunidad de Calatayud
2005	De 10 a 12 meses	12	Temporal	20	Comunidad de Calatayud
2005	De 10 a 12 meses	5	Temporal	21	Campo de Cariñena
2005	De 10 a 12 meses	1	Indefinido	22	Campo de Belchite
2005	De 10 a 12 meses	1	Temporal	22	Campo de Belchite
2005	De 10 a 12 meses	2	Indefinido	23	Bajo Martín
2005	De 10 a 12 meses	5	Temporal	23	Bajo Martín
2005	De 10 a 12 meses	3	Indefinido	24	Campo de Daroca
2005	De 10 a 12 meses	2	Temporal	24	Campo de Daroca
2005	De 10 a 12 meses	4	Indefinido	25	Jiloca
2005	De 10 a 12 meses	6	Temporal	25	Jiloca
2005	De 10 a 12 meses	4	Indefinido	26	Cuencas Mineras
2005	De 10 a 12 meses	5	Temporal	26	Cuencas Mineras
2005	De 10 a 12 meses	2	Indefinido	27	Andorra-Sierra de Arcos
2005	De 10 a 12 meses	9	Temporal	27	Andorra-Sierra de Arcos
2005	De 10 a 12 meses	10	Indefinido	28	Bajo Aragón
2005	De 10 a 12 meses	18	Temporal	28	Bajo Aragón
2005	De 10 a 12 meses	8	Indefinido	29	Comunidad de Teruel
2005	De 10 a 12 meses	21	Temporal	29	Comunidad de Teruel
2005	De 10 a 12 meses	1	Indefinido	30	Maestrazgo
2005	De 10 a 12 meses	1	Temporal	30	Maestrazgo
2005	De 10 a 12 meses	1	Temporal	31	Sierra de Albarracín
2005	De 10 a 12 meses	1	Indefinido	32	Gúdar-Javalambre
2005	De 10 a 12 meses	4	Temporal	32	Gúdar-Javalambre
2005	De 10 a 12 meses	3	Indefinido	33	Matarraña / Matarranya
2005	De 10 a 12 meses	2	Temporal	33	Matarraña / Matarranya
2005	De 10 a 12 meses	11	Temporal	NC	Municipio del centro de trabajo fuera de Aragón
2005	De 13 meses a 3 años	40	Indefinido	01	La Jacetania
2005	De 13 meses a 3 años	33	Temporal	01	La Jacetania
2005	De 13 meses a 3 años	13	Indefinido	02	Alto Gállego
2005	De 13 meses a 3 años	28	Temporal	02	Alto Gállego
2005	De 13 meses a 3 años	4	Indefinido	03	Sobrarbe
2005	De 13 meses a 3 años	8	Temporal	03	Sobrarbe
2005	De 13 meses a 3 años	1	Sin clasificar	03	Sobrarbe
2005	De 13 meses a 3 años	11	Indefinido	04	La Ribagorza
2005	De 13 meses a 3 años	16	Temporal	04	La Ribagorza
2005	De 13 meses a 3 años	83	Indefinido	05	Cinco Villas
2005	De 13 meses a 3 años	62	Temporal	05	Cinco Villas
2005	De 13 meses a 3 años	2	Sin clasificar	05	Cinco Villas
2005	De 13 meses a 3 años	163	Indefinido	06	Hoya de Huesca / Plana de Uesca
2005	De 13 meses a 3 años	91	Temporal	06	Hoya de Huesca / Plana de Uesca
2005	De 13 meses a 3 años	2	Sin clasificar	06	Hoya de Huesca / Plana de Uesca
