Municipio código	Municipio nombre	Año	Sistema de cultivo	Total (A+B+C1+C2+D)	(A) FRUTALES. Total	Manzano	Peral	Membrillero	Albaricoquero	Cerezo y Guindo	Melocotonero	Ciruelo	Higuera	Palmera datilera	Azufaifo y otros	Almendro	Nogal	Avellano	Nectarina	Otros frutales	(B) VIÑEDO. Total	Viñedo de uva de mesa	Viñedo de uva de vino	Viñedo de uva para pasas	(C1) OLIVAR. Total	Olivar de aceituna de mesa y para aceite	(C2) OTROS CULTIVOS LEÑOSOS. Total	(D) VIVEROS. Total
44180	Peracense	2015	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44180	Peracense	2015	Secano	2	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
44181	Peralejos	2015	Regadío	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
44181	Peralejos	2015	Secano	4	4	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
44182	Perales del Alfambra	2015	Regadío											0														
44182	Perales del Alfambra	2015	Secano											0														
44183	Pitarque	2015	Regadío											0														
44183	Pitarque	2015	Secano											0														
44184	Plou	2015	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44184	Plou	2015	Secano	120	92	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	26	0	26	0	2	2	0	0
44185	Pobo (El)	2015	Regadío											0														
44185	Pobo (El)	2015	Secano											0														
44187	Portellada (La)	2015	Regadío	5	4	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	1	0	0
44187	Portellada (La)	2015	Secano	608	212	0	0	0	0	2	0	0	0	0	4	204	2	0	0	0	9	0	9	0	387	387	0	0
44189	Pozondón	2015	Regadío											0														
44189	Pozondón	2015	Secano											0														
44190	Pozuel del Campo	2015	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44190	Pozuel del Campo	2015	Secano	8	8	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
44191	Puebla de Híjar (La)	2015	Regadío	100	7	0	0	0	0	0	1	0	0	0	0	6	0	0	0	0	0	0	0	0	93	93	0	0
44191	Puebla de Híjar (La)	2015	Secano	38	30	0	0	0	0	1	0	0	0	0	0	29	0	0	0	0	0	0	0	0	8	8	0	0
44192	Puebla de Valverde (La)	2015	Regadío	3	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
44192	Puebla de Valverde (La)	2015	Secano	45	45	0	0	0	0	8	0	0	0	0	2	35	0	0	0	0	0	0	0	0	0	0	0	0
44193	Puertomingalvo	2015	Regadío											0														
44193	Puertomingalvo	2015	Secano											0														
44194	Ráfales	2015	Regadío	20	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	19	19	0	0
44194	Ráfales	2015	Secano	470	269	0	0	0	0	1	1	0	0	0	2	265	0	0	0	0	29	0	29	0	172	172	0	0
44195	Rillo	2015	Regadío											0														
44195	Rillo	2015	Secano											0														
44196	Riodeva	2015	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44196	Riodeva	2015	Secano	46	42	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	4	0	4	0	0	0	0	0
44197	Ródenas	2015	Regadío											0														
44197	Ródenas	2015	Secano											0														
44198	Royuela	2015	Regadío											0														
44198	Royuela	2015	Secano											0														
44199	Rubiales	2015	Regadío											0														
44199	Rubiales	2015	Secano											0														
44200	Rubielos de la Cérida	2015	Regadío											0														
44200	Rubielos de la Cérida	2015	Secano											0														
44201	Rubielos de Mora	2015	Regadío	4	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	1	0	0	0	0	0
44201	Rubielos de Mora	2015	Secano	15	15	0	0	0	0	3	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0
44203	Salcedillo	2015	Regadío											0														
44203	Salcedillo	2015	Secano											0														
44204	Saldón	2015	Regadío											0														
44204	Saldón	2015	Secano											0														
44205	Samper de Calanda	2015	Regadío	98	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	8	0	8	0	89	89	0	0
44205	Samper de Calanda	2015	Secano	321	103	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	61	0	61	0	157	157	0	0
44206	San Agustín	2015	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44206	San Agustín	2015	Secano	47	46	0	0	0	0	4	0	0	0	0	0	41	1	0	0	0	1	0	1	0	0	0	0	0
44207	San Martín del Río	2015	Regadío	3	3	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
44207	San Martín del Río	2015	Secano	164	49	0	0	0	0	12	0	0	0	0	0	37	0	0	0	0	115	0	115	0	0	0	0	0
44208	Santa Cruz de Nogueras	2015	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44208	Santa Cruz de Nogueras	2015	Secano	27	27	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0
44209	Santa Eulalia	2015	Regadío											0														
44209	Santa Eulalia	2015	Secano											0														
44210	Sarrión	2015	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44210	Sarrión	2015	Secano	128	126	0	0	0	0	4	0	0	0	0	4	118	0	0	0	0	2	0	2	0	0	0	0	0
44211	Segura de los Baños	2015	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44211	Segura de los Baños	2015	Secano	2	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
44212	Seno	2015	Regadío	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	7	0	0
44212	Seno	2015	Secano	35	24	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	1	0	1	0	10	10	0	0
44213	Singra	2015	Regadío											0														
44213	Singra	2015	Secano											0														
44215	Terriente	2015	Regadío											0														
44215	Terriente	2015	Secano											0														
44216	Teruel	2015	Regadío	2	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44216	Teruel	2015	Secano	38	38	1	0	0	0	0	0	0	0	0	0	31	6	0	0	0	0	0	0	0	0	0	0	0
44217	Toril y Masegoso	2015	Regadío											0														
44217	Toril y Masegoso	2015	Secano											0														
44218	Tormón	2015	Regadío											0														
44218	Tormón	2015	Secano											0														
44219	Tornos	2015	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44219	Tornos	2015	Secano	2	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
44220	Torralba de los Sisones	2015	Regadío											0														
44220	Torralba de los Sisones	2015	Secano											0														
44221	Torrecilla de Alcañiz	2015	Regadío	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	30	0	0
44221	Torrecilla de Alcañiz	2015	Secano	939	402	0	0	0	0	0	0	0	0	0	0	402	0	0	0	0	12	0	12	0	525	525	0	0
44222	Torrecilla del Rebollar	2015	Regadío											0														
44222	Torrecilla del Rebollar	2015	Secano											0														
44223	Torre de Arcas	2015	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44223	Torre de Arcas	2015	Secano	56	50	0	0	0	0	0	0	0	0	0	8	42	0	0	0	0	6	0	6	0	0	0	0	0
44224	Torre de las Arcas	2015	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44224	Torre de las Arcas	2015	Secano	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0
44225	Torre del Compte	2015	Regadío	64	11	0	0	0	0	5	3	0	0	0	0	3	0	0	0	0	0	0	0	0	53	53	0	0
44225	Torre del Compte	2015	Secano	655	346	0	0	0	0	1	2	0	0	0	2	341	0	0	0	0	7	0	7	0	302	302	0	0
44226	Torrelacárcel	2015	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44226	Torrelacárcel	2015	Secano	5	5	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0
44227	Torre los Negros	2015	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44227	Torre los Negros	2015	Secano	4	4	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
44228	Torremocha de Jiloca	2015	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44228	Torremocha de Jiloca	2015	Secano	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
44229	Torres de Albarracín	2015	Regadío											0														
44229	Torres de Albarracín	2015	Secano											0														
44230	Torrevelilla	2015	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44230	Torrevelilla	2015	Secano	803	355	0	0	0	0	0	0	0	0	0	2	353	0	0	0	0	5	0	5	0	443	443	0	0
44231	Torrijas	2015	Regadío											0														
44231	Torrijas	2015	Secano											0														
44232	Torrijo del Campo	2015	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44232	Torrijo del Campo	2015	Secano	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
44234	Tramacastiel	2015	Regadío	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
44234	Tramacastiel	2015	Secano	46	46	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0
44235	Tramacastilla	2015	Regadío											0														
44235	Tramacastilla	2015	Secano											0														
44236	Tronchón	2015	Regadío											0														
44236	Tronchón	2015	Secano											0														
44237	Urrea de Gaén	2015	Regadío	55	43	0	2	0	0	0	37	2	0	0	0	2	0	0	0	0	0	0	0	0	12	12	0	0
44237	Urrea de Gaén	2015	Secano	177	72	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	2	0	2	0	103	103	0	0
44238	Utrillas	2015	Regadío											0														
44238	Utrillas	2015	Secano											0														
44239	Valacloche	2015	Regadío	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
44239	Valacloche	2015	Secano	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44240	Valbona	2015	Regadío	4	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44240	Valbona	2015	Secano	12	12	0	0	0	0	3	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
44241	Valdealgorfa	2015	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44241	Valdealgorfa	2015	Secano	2425	1302	0	0	0	0	0	0	0	0	0	8	1293	1	0	0	0	8	0	8	0	1115	1115	0	0
44243	Valdecuenca	2015	Regadío											0														
44243	Valdecuenca	2015	Secano											0														
44244	Valdelinares	2015	Regadío											0														
44244	Valdelinares	2015	Secano											0														
44245	Valdeltormo	2015	Regadío	29	20	0	0	0	0	2	5	0	0	0	0	13	0	0	0	0	0	0	0	0	9	9	0	0
44245	Valdeltormo	2015	Secano	548	273	0	0	0	0	1	0	0	0	0	4	268	0	0	0	0	2	0	2	0	273	273	0	0
44246	Valderrobres	2015	Regadío	42	15	0	0	0	1	1	5	0	0	0	0	7	0	1	0	0	1	0	1	0	26	26	0	0
44246	Valderrobres	2015	Secano	2095	1164	0	0	0	0	2	2	0	0	0	6	1152	2	0	0	0	114	0	114	0	817	817	0	0
44247	Valjunquera	2015	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44247	Valjunquera	2015	Secano	1928	947	0	0	0	0	2	0	0	0	0	0	945	0	0	0	0	6	0	6	0	975	975	0	0
44249	Vallecillo (El)	2015	Regadío											0														
44249	Vallecillo (El)	2015	Secano											0														
44250	Veguillas de la Sierra	2015	Regadío											0														
44250	Veguillas de la Sierra	2015	Secano											0														
44251	Villafranca del Campo	2015	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44251	Villafranca del Campo	2015	Secano	10	9	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	1	0	1	0	0	0	0	0
44252	Villahermosa del Campo	2015	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44252	Villahermosa del Campo	2015	Secano	10	10	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
44256	Villanueva del Rebollar de la Sierra	2015	Regadío											0														
44256	Villanueva del Rebollar de la Sierra	2015	Secano											0														
44257	Villar del Cobo	2015	Regadío											0														
44257	Villar del Cobo	2015	Secano											0														
44258	Villar del Salz	2015	Regadío											0														
44258	Villar del Salz	2015	Secano											0														
44260	Villarluengo	2015	Regadío											0														
44260	Villarluengo	2015	Secano											0														
44261	Villarquemado	2015	Regadío	22	22	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44261	Villarquemado	2015	Secano	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
44262	Villarroya de los Pinares	2015	Regadío											0														
44262	Villarroya de los Pinares	2015	Secano											0														
44263	Villastar	2015	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44263	Villastar	2015	Secano	13	4	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	9	0	9	0	0	0	0	0
44264	Villel	2015	Regadío	5	4	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	1	0	1	0	0	0	0	0
44264	Villel	2015	Secano	106	104	0	0	0	0	0	0	0	0	0	0	100	4	0	0	0	2	0	2	0	0	0	0	0
44265	Vinaceite	2015	Regadío	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	23	0	0
44265	Vinaceite	2015	Secano	21	5	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	4	0	4	0	12	12	0	0
44266	Visiedo	2015	Regadío											0														
44266	Visiedo	2015	Secano											0														
44267	Vivel del Río Martín	2015	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44267	Vivel del Río Martín	2015	Secano	8	8	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
44268	Zoma (La)	2015	Regadío											0														
44268	Zoma (La)	2015	Secano											0														
50001	Abanto	2015	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50001	Abanto	2015	Secano	29	6	0	0	0	0	2	0	0	0	0	0	4	0	0	0	0	23	0	23	0	0	0	0	0
50002	Acered	2015	Regadío	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
50002	Acered	2015	Secano	809	590	0	0	0	1	110	0	5	0	0	0	474	0	0	0	0	218	0	218	0	1	1	0	0
50003	Agón	2015	Regadío	174	36	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	114	0	114	0	24	24	0	0
50003	Agón	2015	Secano	186	35	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	116	0	116	0	35	35	0	0
50004	Aguarón	2015	Regadío	203	3	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	198	0	198	0	2	2	0	0
50004	Aguarón	2015	Secano	1071	54	0	0	0	0	3	0	0	0	0	0	51	0	0	0	0	996	0	996	0	21	21	0	0
50005	Aguilón	2015	Regadío	11	11	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
50005	Aguilón	2015	Secano	167	148	0	0	0	0	0	0	0	0	0	0	148	0	0	0	0	15	0	15	0	4	4	0	0
50006	Ainzón	2015	Regadío	411	160	0	0	0	0	0	0	0	0	0	0	159	0	0	0	1	220	0	220	0	31	31	0	0
50006	Ainzón	2015	Secano	1380	715	0	0	0	0	0	0	0	0	0	0	715	0	0	0	0	643	0	643	0	22	22	0	0
50007	Aladrén	2015	Regadío	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0
50007	Aladrén	2015	Secano	132	47	0	0	0	0	0	2	0	0	0	0	45	0	0	0	0	84	0	84	0	1	1	0	0
50008	Alagón	2015	Regadío	28	27	10	12	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
50008	Alagón	2015	Secano	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50009	Alarba	2015	Regadío	61	61	0	0	0	4	48	0	2	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
50009	Alarba	2015	Secano	672	541	0	0	0	0	138	0	4	0	0	0	399	0	0	0	0	131	0	131	0	0	0	0	0
50010	Alberite de San Juan	2015	Regadío	123	12	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	83	0	83	0	28	28	0	0
50010	Alberite de San Juan	2015	Secano	144	115	0	0	0	0	0	0	0	0	0	0	114	0	0	0	1	26	0	26	0	3	3	0	0
50011	Albeta	2015	Regadío	39	11	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	15	0	15	0	13	13	0	0
50011	Albeta	2015	Secano	27	26	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	1	0	1	0	0	0	0	0
50012	Alborge	2015	Regadío	47	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	44	44	0	0
50012	Alborge	2015	Secano	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0
50013	Alcalá de Ebro	2015	Regadío	2	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
50013	Alcalá de Ebro	2015	Secano	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50014	Alcalá de Moncayo	2015	Regadío	29	11	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	18	18	0	0
50014	Alcalá de Moncayo	2015	Secano	93	87	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	4	0	4	0	2	2	0	0
50015	Alconchel de Ariza	2015	Regadío											0														
50015	Alconchel de Ariza	2015	Secano											0														
50016	Aldehuela de Liestos	2015	Regadío											0														
50016	Aldehuela de Liestos	2015	Secano											0														
50017	Alfajarín	2015	Regadío	5	5	0	2	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50017	Alfajarín	2015	Secano	42	40	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	2	2	0	0
50018	Alfamén	2015	Regadío	1987	857	82	108	0	29	210	268	4	0	0	0	76	1	0	76	3	974	5	969	0	137	137	0	19
50018	Alfamén	2015	Secano	690	96	2	0	0	3	17	8	0	0	0	0	66	0	0	0	0	578	1	577	0	16	16	0	0
50019	Alforque	2015	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50019	Alforque	2015	Secano	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0
50020	Alhama de Aragón	2015	Regadío	13	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	10	0	0	0	0	0
50020	Alhama de Aragón	2015	Secano	81	38	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	42	0	42	0	1	1	0	0
50021	Almochuel	2015	Regadío	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	12	0	0
50021	Almochuel	2015	Secano	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
50022	Almolda (La)	2015	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50022	Almolda (La)	2015	Secano	90	4	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	32	0	32	0	54	54	0	0
50023	Almonacid de la Cuba	2015	Regadío	128	35	4	24	0	0	0	0	1	0	0	0	6	0	0	0	0	36	0	36	0	57	57	0	0
50023	Almonacid de la Cuba	2015	Secano	172	124	0	0	0	0	1	0	0	0	0	0	123	0	0	0	0	45	0	45	0	3	3	0	0
50024	Almonacid de la Sierra	2015	Regadío	942	496	128	61	0	51	113	65	11	0	0	0	22	0	0	45	0	407	0	407	0	39	39	0	0
50024	Almonacid de la Sierra	2015	Secano	1130	367	0	0	0	0	3	5	0	0	0	0	359	0	0	0	0	664	0	664	0	99	99	0	0
50025	Almunia de Doña Godina (La)	2015	Regadío	1858	1574	222	179	0	104	251	452	47	0	0	0	89	2	0	222	6	24	0	24	0	255	255	0	5
50025	Almunia de Doña Godina (La)	2015	Secano	355	219	4	0	0	27	77	40	2	0	0	0	55	0	0	14	0	55	0	55	0	81	81	0	0
50026	Alpartir	2015	Regadío	18	11	0	0	0	0	9	0	0	0	0	0	2	0	0	0	0	0	0	0	0	7	7	0	0
50026	Alpartir	2015	Secano	606	361	0	0	0	0	18	0	0	0	0	0	342	1	0	0	0	40	0	40	0	205	205	0	0
50027	Ambel	2015	Regadío	185	43	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	21	0	21	0	121	121	0	0
50027	Ambel	2015	Secano	308	202	0	0	0	0	0	0	0	0	0	0	202	0	0	0	0	97	0	97	0	9	9	0	0
50028	Anento	2015	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50028	Anento	2015	Secano	30	27	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	3	0	3	0	0	0	0	0
50029	Aniñón	2015	Regadío	310	235	7	2	0	0	111	95	11	0	0	0	9	0	0	0	0	38	0	38	0	37	37	0	0
50029	Aniñón	2015	Secano	1341	1078	0	2	0	0	347	20	5	0	0	0	704	0	0	0	0	111	0	111	0	152	152	0	0
50030	Añón de Moncayo	2015	Regadío	5	5	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0
50030	Añón de Moncayo	2015	Secano	19	18	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	1	0	1	0	0	0	0	0
50031	Aranda de Moncayo	2015	Regadío	12	11	1	0	0	0	6	0	1	0	0	0	1	2	0	0	0	0	0	0	0	1	1	0	0
50031	Aranda de Moncayo	2015	Secano	71	56	0	0	0	0	6	0	0	0	0	0	50	0	0	0	0	13	0	13	0	2	2	0	0
50032	Arándiga	2015	Regadío	111	78	26	10	0	7	17	9	5	0	0	0	3	0	0	1	0	1	0	1	0	32	32	0	0
50032	Arándiga	2015	Secano	212	143	0	0	0	2	4	1	0	0	0	0	136	0	0	0	0	12	0	12	0	57	57	0	0
50033	Ardisa	2015	Regadío	9	5	0	0	0	0	3	0	0	0	0	0	1	1	0	0	0	1	0	1	0	3	3	0	0
50033	Ardisa	2015	Secano	49	43	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	2	2	0	4
50034	Ariza	2015	Regadío	2	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
50034	Ariza	2015	Secano	24	5	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	19	0	19	0	0	0	0	0
50035	Artieda	2015	Regadío											0														
50035	Artieda	2015	Secano											0														
50036	Asín	2015	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50036	Asín	2015	Secano	13	7	0	0	0	0	0	0	0	0	0	0	5	0	0	0	2	6	0	6	0	0	0	0	0
50037	Atea	2015	Regadío	2	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50037	Atea	2015	Secano	480	256	0	1	0	0	39	0	0	0	0	0	212	0	0	0	4	224	0	224	0	0	0	0	0
50038	Ateca	2015	Regadío	134	125	38	41	0	0	34	8	4	0	0	0	0	0	0	0	0	9	0	9	0	0	0	0	0
50038	Ateca	2015	Secano	256	152	10	1	0	0	46	18	1	0	0	0	76	0	0	0	0	103	0	103	0	1	1	0	0
50039	Azuara	2015	Regadío	29	20	0	1	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	9	9	0	0
50039	Azuara	2015	Secano	279	249	0	0	0	0	0	0	0	0	0	0	249	0	0	0	0	25	0	25	0	5	5	0	0
50040	Badules	2015	Regadío											0														
50040	Badules	2015	Secano											0														
50041	Bagüés	2015	Regadío											0														
50041	Bagüés	2015	Secano											0														
50042	Balconchán	2015	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50042	Balconchán	2015	Secano	38	25	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	13	0	13	0	0	0	0	0
50043	Bárboles	2015	Regadío	195	73	41	0	0	0	0	7	0	0	0	0	20	0	0	5	0	0	0	0	0	122	122	0	0
50043	Bárboles	2015	Secano	49	6	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	5	0	5	0	38	38	0	0
50044	Bardallur	2015	Regadío	40	32	18	7	0	0	0	5	0	0	0	0	1	0	0	1	0	1	0	1	0	7	7	0	0
50044	Bardallur	2015	Secano	81	15	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	18	0	18	0	48	48	0	0
50045	Belchite	2015	Regadío	1581	422	1	0	0	0	0	0	0	0	0	0	420	1	0	0	0	74	0	74	0	1085	1085	0	0
50045	Belchite	2015	Secano	287	215	0	0	0	0	0	0	0	0	0	0	215	0	0	0	0	21	0	21	0	51	51	0	0
50046	Belmonte de Gracián	2015	Regadío	79	45	3	7	0	0	11	5	10	0	0	0	9	0	0	0	0	34	0	34	0	0	0	0	0
50046	Belmonte de Gracián	2015	Secano	515	368	0	0	0	0	46	2	5	0	0	0	315	0	0	0	0	135	0	135	0	12	12	0	0
50047	Berdejo	2015	Regadío											0														
50047	Berdejo	2015	Secano											0														
50048	Berrueco	2015	Regadío											0														
50048	Berrueco	2015	Secano											0														
50050	Bijuesca	2015	Regadío	4	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50050	Bijuesca	2015	Secano	26	26	1	0	0	0	3	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0
50051	Biota	2015	Regadío	97	92	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	3	0	3	0	2	2	0	0
50051	Biota	2015	Secano	90	41	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	34	0	34	0	15	15	0	0
50052	Bisimbre	2015	Regadío	63	9	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	51	0	51	0	3	3	0	0
50052	Bisimbre	2015	Secano	33	14	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	18	0	18	0	1	1	0	0
50053	Boquiñeni	2015	Regadío	18	17	3	5	0	3	3	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0
