Municipio codigo	Municipio nombre	Estado civil, código	Estado civil	Sexo, código	Sexo	Nº personas
22181	Piracés	3	Viudo, separado o divorciado	1	Hombre	12,0053044752
22182	Plan	3	Viudo, separado o divorciado	1	Hombre	15,9544848755
22184	Poleñino	3	Viudo, separado o divorciado	1	Hombre	12,0754395474
22186	Pozán de Vero	3	Viudo, separado o divorciado	1	Hombre	17,2899775363
22187	Puebla de Castro (La)	3	Viudo, separado o divorciado	1	Hombre	22,7047761554
22188	Puente de Montañana	3	Viudo, separado o divorciado	1	Hombre	3,5188167349
22189	Puértolas	3	Viudo, separado o divorciado	1	Hombre	11,511493207
22190	Pueyo de Araguás (El)	3	Viudo, separado o divorciado	1	Hombre	3,4685090849
22193	Pueyo de Santa Cruz	3	Viudo, separado o divorciado	1	Hombre	11,3881770052
22195	Quicena	3	Viudo, separado o divorciado	1	Hombre	10,702970077
22197	Robres	3	Viudo, separado o divorciado	1	Hombre	13,0462998829
22199	Sabiñánigo	3	Viudo, separado o divorciado	1	Hombre	363,5308589501
22200	Sahún	3	Viudo, separado o divorciado	1	Hombre	6,7366341265
22201	Salas Altas	3	Viudo, separado o divorciado	1	Hombre	13,6665472837
22202	Salas Bajas	3	Viudo, separado o divorciado	1	Hombre	5,7246283121
22203	Salillas	3	Viudo, separado o divorciado	1	Hombre	2,94575011
22204	Sallent de Gállego	3	Viudo, separado o divorciado	1	Hombre	55,020690777
22205	San Esteban de Litera	3	Viudo, separado o divorciado	1	Hombre	37,1041296664
22206	Sangarrén	3	Viudo, separado o divorciado	1	Hombre	8,9205880515
22207	San Juan de Plan	3	Viudo, separado o divorciado	1	Hombre	2,786194297
22208	Santa Cilia	3	Viudo, separado o divorciado	1	Hombre	5,7974154824
22209	Santa Cruz de la Serós	3	Viudo, separado o divorciado	1	Hombre	5,0968034214
22212	Santaliestra y San Quílez	3	Viudo, separado o divorciado	1	Hombre	3,8767704856
22213	Sariñena	3	Viudo, separado o divorciado	1	Hombre	66,8185505189
22214	Secastilla	3	Viudo, separado o divorciado	1	Hombre	7,4404025714
22215	Seira	3	Viudo, separado o divorciado	1	Hombre	11,6817341196
22217	Sena	3	Viudo, separado o divorciado	1	Hombre	12,4938456871
22220	Sesa	3	Viudo, separado o divorciado	1	Hombre	9,8393000565
22221	Sesué	3	Viudo, separado o divorciado	1	Hombre	4,3796783749
22222	Siétamo	3	Viudo, separado o divorciado	1	Hombre	18,3949712464
22223	Sopeira	3	Viudo, separado o divorciado	1	Hombre	3,9125506229
22225	Tamarite de Litera	3	Viudo, separado o divorciado	1	Hombre	77,575776818
22226	Tardienta	3	Viudo, separado o divorciado	1	Hombre	27,6975539814
22227	Tella-Sin	3	Viudo, separado o divorciado	1	Hombre	4,972174452
22228	Tierz	3	Viudo, separado o divorciado	1	Hombre	14,5144300586
22229	Tolva	3	Viudo, separado o divorciado	1	Hombre	8,744620469
22230	Torla	3	Viudo, separado o divorciado	1	Hombre	12,0040986691
22232	Torralba de Aragón	3	Viudo, separado o divorciado	1	Hombre	4,8468433113
22233	Torre la Ribera	3	Viudo, separado o divorciado	1	Hombre	1,1759654313
22234	Torrente de Cinca	3	Viudo, separado o divorciado	1	Hombre	38,5166261527
22235	Torres de Alcanadre	3	Viudo, separado o divorciado	1	Hombre	2,3415617995
22236	Torres de Barbués	3	Viudo, separado o divorciado	1	Hombre	10,2496731528
22239	Tramaced	3	Viudo, separado o divorciado	1	Hombre	1,540012242
22242	Valfarta	3	Viudo, separado o divorciado	1	Hombre	1,7316695668
22243	Valle de Bardají	3	Viudo, separado o divorciado	1	Hombre	1,1348017354
22244	Valle de Lierp	3	Viudo, separado o divorciado	1	Hombre	2,4820724801
22245	Velilla de Cinca	3	Viudo, separado o divorciado	1	Hombre	13,3272006453
22246	Beranuy	3	Viudo, separado o divorciado	1	Hombre	1,2427029388
22247	Viacamp y Litera	3	Viudo, separado o divorciado	1	Hombre	7,7107740709
22248	Vicién	3	Viudo, separado o divorciado	1	Hombre	10,6574560103
22249	Villanova	3	Viudo, separado o divorciado	1	Hombre	2,6565316065
22250	Villanúa	3	Viudo, separado o divorciado	1	Hombre	13,0149493194
22251	Villanueva de Sigena	3	Viudo, separado o divorciado	1	Hombre	23,4580411781
22252	Yebra de Basa	3	Viudo, separado o divorciado	1	Hombre	8,1115930033
22253	Yésero	3	Viudo, separado o divorciado	1	Hombre	2,1677944351
22254	Zaidín	3	Viudo, separado o divorciado	1	Hombre	90,66464811
22901	Valle de Hecho	3	Viudo, separado o divorciado	1	Hombre	27,4457481967
22902	Puente la Reina de Jaca	3	Viudo, separado o divorciado	1	Hombre	13,7595140145
22903	San Miguel del Cinca	3	Viudo, separado o divorciado	1	Hombre	22,3778586671
22904	Sotonera (La)	3	Viudo, separado o divorciado	1	Hombre	41,4249034304
22905	Lupiñén-Ortilla	3	Viudo, separado o divorciado	1	Hombre	16,7427647715
22906	Santa María de Dulcis	3	Viudo, separado o divorciado	1	Hombre	13,8403157638
22907	Aínsa-Sobrarbe	3	Viudo, separado o divorciado	1	Hombre	48,4972067758
22908	Hoz y Costeán	3	Viudo, separado o divorciado	1	Hombre	16,1212836028
22909	Vencillón	3	Viudo, separado o divorciado	1	Hombre	19,8171060605
44001	Ababuj	3	Viudo, separado o divorciado	1	Hombre	1,0815806272
44004	Aguaviva	3	Viudo, separado o divorciado	1	Hombre	13,5759110334
44005	Aguilar del Alfambra	3	Viudo, separado o divorciado	1	Hombre	4,5401179135
44006	Alacón	3	Viudo, separado o divorciado	1	Hombre	14,5978638058
44007	Alba	3	Viudo, separado o divorciado	1	Hombre	7,0128044576
44008	Albalate del Arzobispo	3	Viudo, separado o divorciado	1	Hombre	94,5558773347
44009	Albarracín	3	Viudo, separado o divorciado	1	Hombre	32,6827494113
44010	Albentosa	3	Viudo, separado o divorciado	1	Hombre	9,6256354719
44011	Alcaine	3	Viudo, separado o divorciado	1	Hombre	2,6542782628
44012	Alcalá de la Selva	3	Viudo, separado o divorciado	1	Hombre	12,8537622761
44013	Alcañiz	3	Viudo, separado o divorciado	1	Hombre	386,6366342287
44014	Alcorisa	3	Viudo, separado o divorciado	1	Hombre	62,6322661602
44016	Alfambra	3	Viudo, separado o divorciado	1	Hombre	37,5388783373
44017	Aliaga	3	Viudo, separado o divorciado	1	Hombre	18,942551668
44019	Alobras	3	Viudo, separado o divorciado	1	Hombre	14,3815900182
44021	Allepuz	3	Viudo, separado o divorciado	1	Hombre	5,8024553186
44022	Alloza	3	Viudo, separado o divorciado	1	Hombre	10,8470703787
44024	Anadón	3	Viudo, separado o divorciado	1	Hombre	2,3541123329
44025	Andorra	3	Viudo, separado o divorciado	1	Hombre	280,9908073865
44026	Arcos de las Salinas	3	Viudo, separado o divorciado	1	Hombre	3,0932248276
44027	Arens de Lledó	3	Viudo, separado o divorciado	1	Hombre	5,2037566151
44028	Argente	3	Viudo, separado o divorciado	1	Hombre	11,1476787499
44029	Ariño	3	Viudo, separado o divorciado	1	Hombre	33,0133892896
44031	Azaila	3	Viudo, separado o divorciado	1	Hombre	14,0263060489
44033	Báguena	3	Viudo, separado o divorciado	1	Hombre	13,0264377768
44034	Bañón	3	Viudo, separado o divorciado	1	Hombre	6,1359337686
44035	Barrachina	3	Viudo, separado o divorciado	1	Hombre	7,3965012341
44036	Bea	3	Viudo, separado o divorciado	1	Hombre	3,474733191
44037	Beceite	3	Viudo, separado o divorciado	1	Hombre	22,4651591078
44038	Belmonte de San José	3	Viudo, separado o divorciado	1	Hombre	7,8934314873
44039	Bello	3	Viudo, separado o divorciado	1	Hombre	12,994851931
44040	Berge	3	Viudo, separado o divorciado	1	Hombre	11,525250886
44041	Bezas	3	Viudo, separado o divorciado	1	Hombre	3,0942969433
44042	Blancas	3	Viudo, separado o divorciado	1	Hombre	8,8628903798
44043	Blesa	3	Viudo, separado o divorciado	1	Hombre	5,1932186419
44044	Bordón	3	Viudo, separado o divorciado	1	Hombre	2,4794688252
44045	Bronchales	3	Viudo, separado o divorciado	1	Hombre	13,6859924333
44047	Burbáguena	3	Viudo, separado o divorciado	1	Hombre	3,8210958344
44048	Cabra de Mora	3	Viudo, separado o divorciado	1	Hombre	1,7208218552
44049	Calaceite	3	Viudo, separado o divorciado	1	Hombre	48,2704299671
44050	Calamocha	3	Viudo, separado o divorciado	1	Hombre	158,7382646985
44051	Calanda	3	Viudo, separado o divorciado	1	Hombre	105,4273887926
44052	Calomarde	3	Viudo, separado o divorciado	1	Hombre	7,3679256221
44053	Camañas	3	Viudo, separado o divorciado	1	Hombre	4,5545100746
44054	Camarena de la Sierra	3	Viudo, separado o divorciado	1	Hombre	12,0467731269
44055	Camarillas	3	Viudo, separado o divorciado	1	Hombre	4,7771716792
44056	Caminreal	3	Viudo, separado o divorciado	1	Hombre	22,0779225632
44059	Cantavieja	3	Viudo, separado o divorciado	1	Hombre	22,2120381537
44061	Cañada de Verich (La)	3	Viudo, separado o divorciado	1	Hombre	9,7292094972
44062	Cañada Vellida	3	Viudo, separado o divorciado	1	Hombre	1,7076492285
44063	Cañizar del Olivar	3	Viudo, separado o divorciado	1	Hombre	4,2418441046
44064	Cascante del Río	3	Viudo, separado o divorciado	1	Hombre	14,0597120499
44065	Castejón de Tornos	3	Viudo, separado o divorciado	1	Hombre	2,4646687181
44066	Castel de Cabra	3	Viudo, separado o divorciado	1	Hombre	4,5544572946
44067	Castelnou	3	Viudo, separado o divorciado	1	Hombre	8,6327708849
44068	Castelserás	3	Viudo, separado o divorciado	1	Hombre	40,852930213
44070	Castellar (El)	3	Viudo, separado o divorciado	1	Hombre	1,3428608625
44071	Castellote	3	Viudo, separado o divorciado	1	Hombre	39,0113226277
44074	Cedrillas	3	Viudo, separado o divorciado	1	Hombre	9,8836953443
44075	Celadas	3	Viudo, separado o divorciado	1	Hombre	15,0962075402
44076	Cella	3	Viudo, separado o divorciado	1	Hombre	89,0403594286
44077	Cerollera (La)	3	Viudo, separado o divorciado	1	Hombre	2,6200672844
44080	Codoñera (La)	3	Viudo, separado o divorciado	1	Hombre	16,3495479609
44082	Corbalán	3	Viudo, separado o divorciado	1	Hombre	6,5328273808
44085	Cosa	3	Viudo, separado o divorciado	1	Hombre	1,4320111185
44086	Cretas	3	Viudo, separado o divorciado	1	Hombre	19,0584394729
44088	Cuba (La)	3	Viudo, separado o divorciado	1	Hombre	2,287093924
44089	Cubla	3	Viudo, separado o divorciado	1	Hombre	6,780063589
44090	Cucalón	3	Viudo, separado o divorciado	1	Hombre	10,3316358652
44092	Cuervo (El)	3	Viudo, separado o divorciado	1	Hombre	3,5908316866
44093	Cuevas de Almudén	3	Viudo, separado o divorciado	1	Hombre	3,2938209424
44094	Cuevas Labradas	3	Viudo, separado o divorciado	1	Hombre	6,4234028537
44096	Ejulve	3	Viudo, separado o divorciado	1	Hombre	2,1709751847
44097	Escorihuela	3	Viudo, separado o divorciado	1	Hombre	4,3655342462
44099	Escucha	3	Viudo, separado o divorciado	1	Hombre	32,4083822389
44100	Estercuel	3	Viudo, separado o divorciado	1	Hombre	4,4772304075
44101	Ferreruela de Huerva	3	Viudo, separado o divorciado	1	Hombre	1,5062485087
44105	Fórnoles	3	Viudo, separado o divorciado	1	Hombre	2,7966553999
44106	Fortanete	3	Viudo, separado o divorciado	1	Hombre	12,7070160713
44107	Foz-Calanda	3	Viudo, separado o divorciado	1	Hombre	9,1416458322
44108	Fresneda (La)	3	Viudo, separado o divorciado	1	Hombre	12,8687037854
44109	Frías de Albarracín	3	Viudo, separado o divorciado	1	Hombre	6,39896049
44111	Fuentes Calientes	3	Viudo, separado o divorciado	1	Hombre	4,4139813744
44112	Fuentes Claras	3	Viudo, separado o divorciado	1	Hombre	18,0725122482
44113	Fuentes de Rubielos	3	Viudo, separado o divorciado	1	Hombre	0,8724194363
44114	Fuentespalda	3	Viudo, separado o divorciado	1	Hombre	5,7969399766
44115	Galve	3	Viudo, separado o divorciado	1	Hombre	6,4344502142
44116	Gargallo	3	Viudo, separado o divorciado	1	Hombre	3,3768714352
44117	Gea de Albarracín	3	Viudo, separado o divorciado	1	Hombre	19,2012913098
44118	Ginebrosa (La)	3	Viudo, separado o divorciado	1	Hombre	20,4161922978
44119	Griegos	3	Viudo, separado o divorciado	1	Hombre	4,1186576795
44120	Guadalaviar	3	Viudo, separado o divorciado	1	Hombre	7,2987479401
44121	Gúdar	3	Viudo, separado o divorciado	1	Hombre	3,9978285769
44122	Híjar	3	Viudo, separado o divorciado	1	Hombre	32,9084824751
44123	Hinojosa de Jarque	3	Viudo, separado o divorciado	1	Hombre	1,9855420742
44124	Hoz de la Vieja (La)	3	Viudo, separado o divorciado	1	Hombre	2,3485753682
44125	Huesa del Común	3	Viudo, separado o divorciado	1	Hombre	11,6994838774
44126	Iglesuela del Cid (La)	3	Viudo, separado o divorciado	1	Hombre	5,470475908
44128	Jarque de la Val	3	Viudo, separado o divorciado	1	Hombre	1,3432698645
44129	Jatiel	3	Viudo, separado o divorciado	1	Hombre	1,073511862
44132	Lagueruela	3	Viudo, separado o divorciado	1	Hombre	2,3649344928
44133	Lanzuela	3	Viudo, separado o divorciado	1	Hombre	1,1706230324
44135	Libros	3	Viudo, separado o divorciado	1	Hombre	18,3168198046
44136	Lidón	3	Viudo, separado o divorciado	1	Hombre	6,2993640278
44137	Linares de Mora	3	Viudo, separado o divorciado	1	Hombre	10,2781136019
44138	Loscos	3	Viudo, separado o divorciado	1	Hombre	6,1468020314
44141	Lledó	3	Viudo, separado o divorciado	1	Hombre	14,83468628
44143	Manzanera	3	Viudo, separado o divorciado	1	Hombre	24,7621217594
44144	Martín del Río	3	Viudo, separado o divorciado	1	Hombre	12,1562382015
44145	Mas de las Matas	3	Viudo, separado o divorciado	1	Hombre	45,3701328008
44146	Mata de los Olmos (La)	3	Viudo, separado o divorciado	1	Hombre	4,8210830746
44147	Mazaleón	3	Viudo, separado o divorciado	1	Hombre	17,8093312102
44148	Mezquita de Jarque	3	Viudo, separado o divorciado	1	Hombre	1,6657823411
44149	Mirambel	3	Viudo, separado o divorciado	1	Hombre	1,1311767402
44150	Miravete de la Sierra	3	Viudo, separado o divorciado	1	Hombre	0,9713642632
44151	Molinos	3	Viudo, separado o divorciado	1	Hombre	10,6312373418
44152	Monforte de Moyuela	3	Viudo, separado o divorciado	1	Hombre	3,4894142758
44153	Monreal del Campo	3	Viudo, separado o divorciado	1	Hombre	54,7171793031
44154	Monroyo	3	Viudo, separado o divorciado	1	Hombre	21,5840053306
44155	Montalbán	3	Viudo, separado o divorciado	1	Hombre	27,4466175438
44156	Monteagudo del Castillo	3	Viudo, separado o divorciado	1	Hombre	4,8155002269
44157	Monterde de Albarracín	3	Viudo, separado o divorciado	1	Hombre	6,7600647388
44158	Mora de Rubielos	3	Viudo, separado o divorciado	1	Hombre	49,7048569582
44159	Moscardón	3	Viudo, separado o divorciado	1	Hombre	4,1723933307
44160	Mosqueruela	3	Viudo, separado o divorciado	1	Hombre	8,6834280768
44161	Muniesa	3	Viudo, separado o divorciado	1	Hombre	20,2224240882
44163	Noguera de Albarracín	3	Viudo, separado o divorciado	1	Hombre	6,1219134076
44164	Nogueras	3	Viudo, separado o divorciado	1	Hombre	4,7131713631
44165	Nogueruelas	3	Viudo, separado o divorciado	1	Hombre	5,7454029842
44167	Obón	3	Viudo, separado o divorciado	1	Hombre	1,6758029488
44168	Odón	3	Viudo, separado o divorciado	1	Hombre	9,6827637456
44169	Ojos Negros	3	Viudo, separado o divorciado	1	Hombre	12,0251122893
44171	Olba	3	Viudo, separado o divorciado	1	Hombre	8,4188109992
44172	Oliete	3	Viudo, separado o divorciado	1	Hombre	25,6686222737
44173	Olmos (Los)	3	Viudo, separado o divorciado	1	Hombre	4,4170233175
44174	Orihuela del Tremedal	3	Viudo, separado o divorciado	1	Hombre	24,8040662092
44175	Orrios	3	Viudo, separado o divorciado	1	Hombre	4,4451629355
44176	Palomar de Arroyos	3	Viudo, separado o divorciado	1	Hombre	3,5992540822
44177	Pancrudo	3	Viudo, separado o divorciado	1	Hombre	2,8789197494
44178	Parras de Castellote (Las)	3	Viudo, separado o divorciado	1	Hombre	4,9790550473
44179	Peñarroya de Tastavins	3	Viudo, separado o divorciado	1	Hombre	16,637480767
44181	Peralejos	3	Viudo, separado o divorciado	1	Hombre	2,1786492888
44182	Perales del Alfambra	3	Viudo, separado o divorciado	1	Hombre	11,1215368929
44183	Pitarque	3	Viudo, separado o divorciado	1	Hombre	1,7958932314
44185	Pobo (El)	3	Viudo, separado o divorciado	1	Hombre	6,9955936261
44187	Portellada (La)	3	Viudo, separado o divorciado	1	Hombre	11,4038237334
44189	Pozondón	3	Viudo, separado o divorciado	1	Hombre	0,8605355153
44191	Puebla de Híjar (La)	3	Viudo, separado o divorciado	1	Hombre	26,9899495459
44192	Puebla de Valverde (La)	3	Viudo, separado o divorciado	1	Hombre	20,1926688382
44193	Puertomingalvo	3	Viudo, separado o divorciado	1	Hombre	11,2854533185
44194	Ráfales	3	Viudo, separado o divorciado	1	Hombre	2,3463372294
44195	Rillo	3	Viudo, separado o divorciado	1	Hombre	3,6260963144
44196	Riodeva	3	Viudo, separado o divorciado	1	Hombre	6,146774304
44197	Ródenas	3	Viudo, separado o divorciado	1	Hombre	3,9132319497
44198	Royuela	3	Viudo, separado o divorciado	1	Hombre	9,836781626
44199	Rubiales	3	Viudo, separado o divorciado	1	Hombre	5,4184463935
44200	Rubielos de la Cérida	3	Viudo, separado o divorciado	1	Hombre	2,3955994404
44201	Rubielos de Mora	3	Viudo, separado o divorciado	1	Hombre	24,2568580151
44203	Salcedillo	3	Viudo, separado o divorciado	1	Hombre	3,0740841962
44205	Samper de Calanda	3	Viudo, separado o divorciado	1	Hombre	21,6782021464
44206	San Agustín	3	Viudo, separado o divorciado	1	Hombre	6,3885115661
44207	San Martín del Río	3	Viudo, separado o divorciado	1	Hombre	11,9155680332
44208	Santa Cruz de Nogueras	3	Viudo, separado o divorciado	1	Hombre	1,5896386247
44209	Santa Eulalia	3	Viudo, separado o divorciado	1	Hombre	26,6238033714
44210	Sarrión	3	Viudo, separado o divorciado	1	Hombre	56,9228645709
44211	Segura de los Baños	3	Viudo, separado o divorciado	1	Hombre	3,8585158772
44213	Singra	3	Viudo, separado o divorciado	1	Hombre	4,0133460403
44215	Terriente	3	Viudo, separado o divorciado	1	Hombre	3,7966710145
44216	Teruel	3	Viudo, separado o divorciado	1	Hombre	937,9572438606
44217	Toril y Masegoso	3	Viudo, separado o divorciado	1	Hombre	3,6494250992
44218	Tormón	3	Viudo, separado o divorciado	1	Hombre	1,0434671881
44219	Tornos	3	Viudo, separado o divorciado	1	Hombre	5,0105819707
44220	Torralba de los Sisones	3	Viudo, separado o divorciado	1	Hombre	15,5049893618
44221	Torrecilla de Alcañiz	3	Viudo, separado o divorciado	1	Hombre	15,0382444948
44222	Torrecilla del Rebollar	3	Viudo, separado o divorciado	1	Hombre	1,2812344955
44223	Torre de Arcas	3	Viudo, separado o divorciado	1	Hombre	2,0041719988
44225	Torre del Compte	3	Viudo, separado o divorciado	1	Hombre	8,7368953212
44226	Torrelacárcel	3	Viudo, separado o divorciado	1	Hombre	9,1770112448
44227	Torre los Negros	3	Viudo, separado o divorciado	1	Hombre	6,3249003551
44228	Torremocha de Jiloca	3	Viudo, separado o divorciado	1	Hombre	6,3020246451
44229	Torres de Albarracín	3	Viudo, separado o divorciado	1	Hombre	3,2428919172
44230	Torrevelilla	3	Viudo, separado o divorciado	1	Hombre	11,6443276701
44231	Torrijas	3	Viudo, separado o divorciado	1	Hombre	2,5362466657
44232	Torrijo del Campo	3	Viudo, separado o divorciado	1	Hombre	27,9788995635
44234	Tramacastiel	3	Viudo, separado o divorciado	1	Hombre	2,3729996931
44235	Tramacastilla	3	Viudo, separado o divorciado	1	Hombre	7,450164841
44236	Tronchón	3	Viudo, separado o divorciado	1	Hombre	4,2988123667
44237	Urrea de Gaén	3	Viudo, separado o divorciado	1	Hombre	9,8442597047
44238	Utrillas	3	Viudo, separado o divorciado	1	Hombre	66,9884614396
44240	Valbona	3	Viudo, separado o divorciado	1	Hombre	7,8023394404
44241	Valdealgorfa	3	Viudo, separado o divorciado	1	Hombre	6,0627232436
44243	Valdecuenca	3	Viudo, separado o divorciado	1	Hombre	5,4253945304
44245	Valdeltormo	3	Viudo, separado o divorciado	1	Hombre	21,0933511117
44246	Valderrobres	3	Viudo, separado o divorciado	1	Hombre	70,2654950592
44247	Valjunquera	3	Viudo, separado o divorciado	1	Hombre	13,9161593583
44249	Vallecillo (El)	3	Viudo, separado o divorciado	1	Hombre	1,7466886316
44251	Villafranca del Campo	3	Viudo, separado o divorciado	1	Hombre	7,4162027005
44252	Villahermosa del Campo	3	Viudo, separado o divorciado	1	Hombre	5,4643283201
44257	Villar del Cobo	3	Viudo, separado o divorciado	1	Hombre	3,4299018334
44258	Villar del Salz	3	Viudo, separado o divorciado	1	Hombre	1,6155192528
44260	Villarluengo	3	Viudo, separado o divorciado	1	Hombre	3,75722236
44261	Villarquemado	3	Viudo, separado o divorciado	1	Hombre	29,8909779076
44262	Villarroya de los Pinares	3	Viudo, separado o divorciado	1	Hombre	1,9532408301
44263	Villastar	3	Viudo, separado o divorciado	1	Hombre	10,0427889584
44264	Villel	3	Viudo, separado o divorciado	1	Hombre	18,2237469684
44265	Vinaceite	3	Viudo, separado o divorciado	1	Hombre	12,2227227719
44266	Visiedo	3	Viudo, separado o divorciado	1	Hombre	5,5476402417
44267	Vivel del Río Martín	3	Viudo, separado o divorciado	1	Hombre	1,3071570582
44268	Zoma (La)	3	Viudo, separado o divorciado	1	Hombre	2,9939985352
50001	Abanto	3	Viudo, separado o divorciado	1	Hombre	1,4277145225
50002	Acered	3	Viudo, separado o divorciado	1	Hombre	6,4274127859
50003	Agón	3	Viudo, separado o divorciado	1	Hombre	10,2617723421
50004	Aguarón	3	Viudo, separado o divorciado	1	Hombre	26,9010721053
50005	Aguilón	3	Viudo, separado o divorciado	1	Hombre	7,0526296986
50006	Ainzón	3	Viudo, separado o divorciado	1	Hombre	46,8145937484
50007	Aladrén	3	Viudo, separado o divorciado	1	Hombre	7,1678696508
50008	Alagón	3	Viudo, separado o divorciado	1	Hombre	208,5265952792
