Municipio código	Municipio nombre	Sexo	Sector actividad, código	Sector actividad, descripción	Personas residentes viviendas familiares
44249	Vallecillo (El)	Hombres	1	Agricultura, ganadería y pesca	2
44249	Vallecillo (El)	Hombres	2	Industria y energía	1
44249	Vallecillo (El)	Hombres	3	Construcción	1
44249	Vallecillo (El)	Hombres	4	Servicios	3
44249	Vallecillo (El)	Mujeres	1	Agricultura, ganadería y pesca	1
44249	Vallecillo (El)	Mujeres	4	Servicios	3
44250	Veguillas de la Sierra	Hombres	1	Agricultura, ganadería y pesca	5
44250	Veguillas de la Sierra	Hombres	2	Industria y energía	1
44250	Veguillas de la Sierra	Hombres	4	Servicios	2
44250	Veguillas de la Sierra	Mujeres	2	Industria y energía	1
44250	Veguillas de la Sierra	Mujeres	4	Servicios	1
44251	Villafranca del Campo	Hombres	1	Agricultura, ganadería y pesca	42
44251	Villafranca del Campo	Hombres	2	Industria y energía	7
44251	Villafranca del Campo	Hombres	3	Construcción	18
44251	Villafranca del Campo	Hombres	4	Servicios	18
44251	Villafranca del Campo	Mujeres	1	Agricultura, ganadería y pesca	27
44251	Villafranca del Campo	Mujeres	2	Industria y energía	7
44251	Villafranca del Campo	Mujeres	4	Servicios	20
44252	Villahermosa del Campo	Hombres	1	Agricultura, ganadería y pesca	9
44252	Villahermosa del Campo	Hombres	2	Industria y energía	3
44252	Villahermosa del Campo	Hombres	3	Construcción	4
44252	Villahermosa del Campo	Hombres	4	Servicios	4
44252	Villahermosa del Campo	Mujeres	1	Agricultura, ganadería y pesca	1
44252	Villahermosa del Campo	Mujeres	3	Construcción	1
44252	Villahermosa del Campo	Mujeres	4	Servicios	7
44256	Villanueva del Rebollar de la Sierra	Hombres	1	Agricultura, ganadería y pesca	7
44256	Villanueva del Rebollar de la Sierra	Hombres	2	Industria y energía	1
44256	Villanueva del Rebollar de la Sierra	Hombres	4	Servicios	4
44256	Villanueva del Rebollar de la Sierra	Mujeres	4	Servicios	1
44257	Villar del Cobo	Hombres	1	Agricultura, ganadería y pesca	37
44257	Villar del Cobo	Hombres	2	Industria y energía	1
44257	Villar del Cobo	Hombres	3	Construcción	15
44257	Villar del Cobo	Hombres	4	Servicios	12
44257	Villar del Cobo	Mujeres	1	Agricultura, ganadería y pesca	5
44257	Villar del Cobo	Mujeres	2	Industria y energía	1
44257	Villar del Cobo	Mujeres	4	Servicios	17
44258	Villar del Salz	Hombres	1	Agricultura, ganadería y pesca	4
44258	Villar del Salz	Hombres	2	Industria y energía	8
44258	Villar del Salz	Hombres	3	Construcción	2
44258	Villar del Salz	Hombres	4	Servicios	2
44258	Villar del Salz	Mujeres	1	Agricultura, ganadería y pesca	1
44258	Villar del Salz	Mujeres	4	Servicios	5
44260	Villarluengo	Hombres	1	Agricultura, ganadería y pesca	29
44260	Villarluengo	Hombres	2	Industria y energía	11
44260	Villarluengo	Hombres	3	Construcción	15
44260	Villarluengo	Hombres	4	Servicios	12
44260	Villarluengo	Mujeres	1	Agricultura, ganadería y pesca	5
44260	Villarluengo	Mujeres	2	Industria y energía	2
44260	Villarluengo	Mujeres	3	Construcción	1
44260	Villarluengo	Mujeres	4	Servicios	12
44261	Villarquemado	Hombres	1	Agricultura, ganadería y pesca	86
44261	Villarquemado	Hombres	2	Industria y energía	40
44261	Villarquemado	Hombres	3	Construcción	51
44261	Villarquemado	Hombres	4	Servicios	60
44261	Villarquemado	Mujeres	1	Agricultura, ganadería y pesca	37
44261	Villarquemado	Mujeres	2	Industria y energía	13
44261	Villarquemado	Mujeres	4	Servicios	64
44262	Villarroya de los Pinares	Hombres	1	Agricultura, ganadería y pesca	14
44262	Villarroya de los Pinares	Hombres	2	Industria y energía	10
44262	Villarroya de los Pinares	Hombres	3	Construcción	9
44262	Villarroya de los Pinares	Hombres	4	Servicios	17
44262	Villarroya de los Pinares	Mujeres	1	Agricultura, ganadería y pesca	3
44262	Villarroya de los Pinares	Mujeres	2	Industria y energía	1
44262	Villarroya de los Pinares	Mujeres	3	Construcción	1
44262	Villarroya de los Pinares	Mujeres	4	Servicios	12
44263	Villastar	Hombres	1	Agricultura, ganadería y pesca	12
44263	Villastar	Hombres	2	Industria y energía	15
44263	Villastar	Hombres	3	Construcción	11
44263	Villastar	Hombres	4	Servicios	37
44263	Villastar	Mujeres	1	Agricultura, ganadería y pesca	3
44263	Villastar	Mujeres	2	Industria y energía	7
44263	Villastar	Mujeres	3	Construcción	1
44263	Villastar	Mujeres	4	Servicios	33
44264	Villel	Hombres	1	Agricultura, ganadería y pesca	14
44264	Villel	Hombres	2	Industria y energía	18
44264	Villel	Hombres	3	Construcción	21
44264	Villel	Hombres	4	Servicios	20
44264	Villel	Mujeres	2	Industria y energía	8
44264	Villel	Mujeres	3	Construcción	2
44264	Villel	Mujeres	4	Servicios	28
44265	Vinaceite	Hombres	1	Agricultura, ganadería y pesca	38
44265	Vinaceite	Hombres	2	Industria y energía	8
44265	Vinaceite	Hombres	3	Construcción	5
44265	Vinaceite	Hombres	4	Servicios	18
44265	Vinaceite	Mujeres	1	Agricultura, ganadería y pesca	9
44265	Vinaceite	Mujeres	2	Industria y energía	12
44265	Vinaceite	Mujeres	3	Construcción	1
44265	Vinaceite	Mujeres	4	Servicios	13
44266	Visiedo	Hombres	1	Agricultura, ganadería y pesca	26
44266	Visiedo	Hombres	2	Industria y energía	1
44266	Visiedo	Hombres	3	Construcción	5
44266	Visiedo	Hombres	4	Servicios	8
44266	Visiedo	Mujeres	1	Agricultura, ganadería y pesca	10
44266	Visiedo	Mujeres	2	Industria y energía	2
44266	Visiedo	Mujeres	4	Servicios	16
44267	Vivel del Río Martín	Hombres	1	Agricultura, ganadería y pesca	10
44267	Vivel del Río Martín	Hombres	2	Industria y energía	1
44267	Vivel del Río Martín	Hombres	3	Construcción	1
44267	Vivel del Río Martín	Hombres	4	Servicios	5
44267	Vivel del Río Martín	Mujeres	1	Agricultura, ganadería y pesca	1
44267	Vivel del Río Martín	Mujeres	2	Industria y energía	1
44267	Vivel del Río Martín	Mujeres	3	Construcción	1
44267	Vivel del Río Martín	Mujeres	4	Servicios	2
44268	Zoma (La)	Hombres	1	Agricultura, ganadería y pesca	1
44268	Zoma (La)	Hombres	2	Industria y energía	1
44268	Zoma (La)	Hombres	3	Construcción	2
44268	Zoma (La)	Hombres	4	Servicios	1
44268	Zoma (La)	Mujeres	2	Industria y energía	1
44268	Zoma (La)	Mujeres	4	Servicios	2
50001	Abanto	Hombres	1	Agricultura, ganadería y pesca	14
50001	Abanto	Hombres	3	Construcción	5
50001	Abanto	Hombres	4	Servicios	13
50001	Abanto	Mujeres	1	Agricultura, ganadería y pesca	1
50001	Abanto	Mujeres	2	Industria y energía	1
50001	Abanto	Mujeres	4	Servicios	9
50002	Acered	Hombres	1	Agricultura, ganadería y pesca	30
50002	Acered	Hombres	2	Industria y energía	4
50002	Acered	Hombres	3	Construcción	14
50002	Acered	Hombres	4	Servicios	16
50002	Acered	Mujeres	1	Agricultura, ganadería y pesca	5
50002	Acered	Mujeres	2	Industria y energía	2
50002	Acered	Mujeres	4	Servicios	8
50003	Agón	Hombres	1	Agricultura, ganadería y pesca	9
50003	Agón	Hombres	2	Industria y energía	12
50003	Agón	Hombres	3	Construcción	7
50003	Agón	Hombres	4	Servicios	23
50003	Agón	Mujeres	1	Agricultura, ganadería y pesca	1
50003	Agón	Mujeres	2	Industria y energía	5
50003	Agón	Mujeres	4	Servicios	13
50004	Aguarón	Hombres	1	Agricultura, ganadería y pesca	72
50004	Aguarón	Hombres	2	Industria y energía	37
50004	Aguarón	Hombres	3	Construcción	31
50004	Aguarón	Hombres	4	Servicios	37
50004	Aguarón	Mujeres	1	Agricultura, ganadería y pesca	5
50004	Aguarón	Mujeres	2	Industria y energía	14
50004	Aguarón	Mujeres	3	Construcción	1
50004	Aguarón	Mujeres	4	Servicios	59
50005	Aguilón	Hombres	1	Agricultura, ganadería y pesca	13
50005	Aguilón	Hombres	2	Industria y energía	16
50005	Aguilón	Hombres	3	Construcción	8
50005	Aguilón	Hombres	4	Servicios	29
50005	Aguilón	Mujeres	1	Agricultura, ganadería y pesca	2
50005	Aguilón	Mujeres	2	Industria y energía	2
50005	Aguilón	Mujeres	3	Construcción	1
50005	Aguilón	Mujeres	4	Servicios	28
50006	Ainzón	Hombres	1	Agricultura, ganadería y pesca	47
50006	Ainzón	Hombres	2	Industria y energía	105
50006	Ainzón	Hombres	3	Construcción	76
50006	Ainzón	Hombres	4	Servicios	97
50006	Ainzón	Mujeres	1	Agricultura, ganadería y pesca	5
50006	Ainzón	Mujeres	2	Industria y energía	37
50006	Ainzón	Mujeres	4	Servicios	81
50007	Aladrén	Hombres	1	Agricultura, ganadería y pesca	4
50007	Aladrén	Hombres	2	Industria y energía	8
50007	Aladrén	Hombres	3	Construcción	4
50007	Aladrén	Hombres	4	Servicios	5
50007	Aladrén	Mujeres	2	Industria y energía	3
50007	Aladrén	Mujeres	4	Servicios	8
50008	Alagón	Hombres	1	Agricultura, ganadería y pesca	97
50008	Alagón	Hombres	2	Industria y energía	635
50008	Alagón	Hombres	3	Construcción	215
50008	Alagón	Hombres	4	Servicios	549
50008	Alagón	Mujeres	1	Agricultura, ganadería y pesca	22
50008	Alagón	Mujeres	2	Industria y energía	225
50008	Alagón	Mujeres	3	Construcción	30
50008	Alagón	Mujeres	4	Servicios	627
50009	Alarba	Hombres	1	Agricultura, ganadería y pesca	28
50009	Alarba	Hombres	2	Industria y energía	4
50009	Alarba	Hombres	3	Construcción	2
50009	Alarba	Hombres	4	Servicios	4
50009	Alarba	Mujeres	1	Agricultura, ganadería y pesca	3
50009	Alarba	Mujeres	2	Industria y energía	1
50009	Alarba	Mujeres	4	Servicios	5
50010	Alberite de San Juan	Hombres	1	Agricultura, ganadería y pesca	15
50010	Alberite de San Juan	Hombres	2	Industria y energía	5
50010	Alberite de San Juan	Hombres	3	Construcción	2
50010	Alberite de San Juan	Hombres	4	Servicios	5
50010	Alberite de San Juan	Mujeres	1	Agricultura, ganadería y pesca	2
50010	Alberite de San Juan	Mujeres	2	Industria y energía	2
50010	Alberite de San Juan	Mujeres	4	Servicios	6
50011	Albeta	Hombres	1	Agricultura, ganadería y pesca	11
50011	Albeta	Hombres	2	Industria y energía	10
50011	Albeta	Hombres	3	Construcción	6
50011	Albeta	Hombres	4	Servicios	2
50011	Albeta	Mujeres	2	Industria y energía	6
50011	Albeta	Mujeres	4	Servicios	8
50012	Alborge	Hombres	1	Agricultura, ganadería y pesca	10
50012	Alborge	Hombres	2	Industria y energía	6
50012	Alborge	Hombres	3	Construcción	11
50012	Alborge	Hombres	4	Servicios	2
50012	Alborge	Mujeres	1	Agricultura, ganadería y pesca	12
50012	Alborge	Mujeres	2	Industria y energía	1
50012	Alborge	Mujeres	3	Construcción	1
50012	Alborge	Mujeres	4	Servicios	7
50013	Alcalá de Ebro	Hombres	1	Agricultura, ganadería y pesca	16
50013	Alcalá de Ebro	Hombres	2	Industria y energía	23
50013	Alcalá de Ebro	Hombres	3	Construcción	10
50013	Alcalá de Ebro	Hombres	4	Servicios	12
50013	Alcalá de Ebro	Mujeres	2	Industria y energía	12
50013	Alcalá de Ebro	Mujeres	4	Servicios	21
50014	Alcalá de Moncayo	Hombres	1	Agricultura, ganadería y pesca	12
50014	Alcalá de Moncayo	Hombres	2	Industria y energía	10
50014	Alcalá de Moncayo	Hombres	3	Construcción	5
50014	Alcalá de Moncayo	Hombres	4	Servicios	4
50014	Alcalá de Moncayo	Mujeres	2	Industria y energía	7
50014	Alcalá de Moncayo	Mujeres	4	Servicios	10
50015	Alconchel de Ariza	Hombres	1	Agricultura, ganadería y pesca	14
50015	Alconchel de Ariza	Hombres	2	Industria y energía	2
50015	Alconchel de Ariza	Hombres	3	Construcción	2
50015	Alconchel de Ariza	Hombres	4	Servicios	9
50015	Alconchel de Ariza	Mujeres	1	Agricultura, ganadería y pesca	1
50015	Alconchel de Ariza	Mujeres	2	Industria y energía	1
50015	Alconchel de Ariza	Mujeres	4	Servicios	5
50016	Aldehuela de Liestos	Hombres	1	Agricultura, ganadería y pesca	8
50016	Aldehuela de Liestos	Hombres	4	Servicios	3
50016	Aldehuela de Liestos	Mujeres	4	Servicios	1
50017	Alfajarín	Hombres	1	Agricultura, ganadería y pesca	32
50017	Alfajarín	Hombres	2	Industria y energía	164
50017	Alfajarín	Hombres	3	Construcción	52
50017	Alfajarín	Hombres	4	Servicios	210
50017	Alfajarín	Mujeres	1	Agricultura, ganadería y pesca	3
50017	Alfajarín	Mujeres	2	Industria y energía	77
50017	Alfajarín	Mujeres	3	Construcción	10
50017	Alfajarín	Mujeres	4	Servicios	179
50018	Alfamén	Hombres	1	Agricultura, ganadería y pesca	159
50018	Alfamén	Hombres	2	Industria y energía	89
50018	Alfamén	Hombres	3	Construcción	64
50018	Alfamén	Hombres	4	Servicios	126
50018	Alfamén	Mujeres	1	Agricultura, ganadería y pesca	15
50018	Alfamén	Mujeres	2	Industria y energía	36
50018	Alfamén	Mujeres	3	Construcción	4
50018	Alfamén	Mujeres	4	Servicios	97
50019	Alforque	Hombres	1	Agricultura, ganadería y pesca	5
50019	Alforque	Hombres	2	Industria y energía	7
50019	Alforque	Hombres	3	Construcción	4
50019	Alforque	Hombres	4	Servicios	7
50019	Alforque	Mujeres	1	Agricultura, ganadería y pesca	3
50019	Alforque	Mujeres	4	Servicios	2
50020	Alhama de Aragón	Hombres	1	Agricultura, ganadería y pesca	28
50020	Alhama de Aragón	Hombres	2	Industria y energía	129
50020	Alhama de Aragón	Hombres	3	Construcción	37
50020	Alhama de Aragón	Hombres	4	Servicios	117
50020	Alhama de Aragón	Mujeres	1	Agricultura, ganadería y pesca	10
50020	Alhama de Aragón	Mujeres	2	Industria y energía	69
50020	Alhama de Aragón	Mujeres	3	Construcción	3
50020	Alhama de Aragón	Mujeres	4	Servicios	122
50021	Almochuel	Hombres	1	Agricultura, ganadería y pesca	5
50021	Almochuel	Hombres	3	Construcción	4
50021	Almochuel	Hombres	4	Servicios	2
50021	Almochuel	Mujeres	4	Servicios	2
50022	Almolda (La)	Hombres	1	Agricultura, ganadería y pesca	56
50022	Almolda (La)	Hombres	2	Industria y energía	10
50022	Almolda (La)	Hombres	3	Construcción	31
50022	Almolda (La)	Hombres	4	Servicios	75
50022	Almolda (La)	Mujeres	1	Agricultura, ganadería y pesca	16
50022	Almolda (La)	Mujeres	2	Industria y energía	8
50022	Almolda (La)	Mujeres	3	Construcción	1
50022	Almolda (La)	Mujeres	4	Servicios	59
50023	Almonacid de la Cuba	Hombres	1	Agricultura, ganadería y pesca	30
50023	Almonacid de la Cuba	Hombres	2	Industria y energía	14
50023	Almonacid de la Cuba	Hombres	3	Construcción	9
50023	Almonacid de la Cuba	Hombres	4	Servicios	17
50023	Almonacid de la Cuba	Mujeres	1	Agricultura, ganadería y pesca	4
50023	Almonacid de la Cuba	Mujeres	2	Industria y energía	13
50023	Almonacid de la Cuba	Mujeres	4	Servicios	8
50024	Almonacid de la Sierra	Hombres	1	Agricultura, ganadería y pesca	96
50024	Almonacid de la Sierra	Hombres	2	Industria y energía	46
50024	Almonacid de la Sierra	Hombres	3	Construcción	32
50024	Almonacid de la Sierra	Hombres	4	Servicios	73
50024	Almonacid de la Sierra	Mujeres	1	Agricultura, ganadería y pesca	5
50024	Almonacid de la Sierra	Mujeres	2	Industria y energía	14
50024	Almonacid de la Sierra	Mujeres	3	Construcción	3
50024	Almonacid de la Sierra	Mujeres	4	Servicios	53
50025	Almunia de Doña Godina (La)	Hombres	1	Agricultura, ganadería y pesca	381
50025	Almunia de Doña Godina (La)	Hombres	2	Industria y energía	348
50025	Almunia de Doña Godina (La)	Hombres	3	Construcción	235
50025	Almunia de Doña Godina (La)	Hombres	4	Servicios	675
50025	Almunia de Doña Godina (La)	Mujeres	1	Agricultura, ganadería y pesca	65
50025	Almunia de Doña Godina (La)	Mujeres	2	Industria y energía	212
50025	Almunia de Doña Godina (La)	Mujeres	3	Construcción	14
50025	Almunia de Doña Godina (La)	Mujeres	4	Servicios	591
50026	Alpartir	Hombres	1	Agricultura, ganadería y pesca	53
50026	Alpartir	Hombres	2	Industria y energía	27
50026	Alpartir	Hombres	3	Construcción	23
50026	Alpartir	Hombres	4	Servicios	54
50026	Alpartir	Mujeres	1	Agricultura, ganadería y pesca	5
50026	Alpartir	Mujeres	2	Industria y energía	12
50026	Alpartir	Mujeres	4	Servicios	37
50027	Ambel	Hombres	1	Agricultura, ganadería y pesca	34
50027	Ambel	Hombres	2	Industria y energía	19
50027	Ambel	Hombres	3	Construcción	5
50027	Ambel	Hombres	4	Servicios	23
50027	Ambel	Mujeres	1	Agricultura, ganadería y pesca	2
50027	Ambel	Mujeres	2	Industria y energía	19
50027	Ambel	Mujeres	3	Construcción	1
50027	Ambel	Mujeres	4	Servicios	24
50028	Anento	Hombres	1	Agricultura, ganadería y pesca	3
50028	Anento	Hombres	2	Industria y energía	12
50028	Anento	Hombres	3	Construcción	13
50028	Anento	Hombres	4	Servicios	16
50028	Anento	Mujeres	3	Construcción	1
50028	Anento	Mujeres	4	Servicios	10
50029	Aniñón	Hombres	1	Agricultura, ganadería y pesca	77
50029	Aniñón	Hombres	2	Industria y energía	41
50029	Aniñón	Hombres	3	Construcción	27
50029	Aniñón	Hombres	4	Servicios	41
50029	Aniñón	Mujeres	1	Agricultura, ganadería y pesca	4
50029	Aniñón	Mujeres	2	Industria y energía	13
50029	Aniñón	Mujeres	3	Construcción	2
50029	Aniñón	Mujeres	4	Servicios	42
50030	Añón de Moncayo	Hombres	1	Agricultura, ganadería y pesca	11
50030	Añón de Moncayo	Hombres	2	Industria y energía	16
50030	Añón de Moncayo	Hombres	3	Construcción	15
50030	Añón de Moncayo	Hombres	4	Servicios	18
50030	Añón de Moncayo	Mujeres	2	Industria y energía	6
50030	Añón de Moncayo	Mujeres	4	Servicios	15
50031	Aranda de Moncayo	Hombres	1	Agricultura, ganadería y pesca	17
50031	Aranda de Moncayo	Hombres	2	Industria y energía	14
50031	Aranda de Moncayo	Hombres	3	Construcción	12
50031	Aranda de Moncayo	Hombres	4	Servicios	15
50031	Aranda de Moncayo	Mujeres	2	Industria y energía	5
50031	Aranda de Moncayo	Mujeres	4	Servicios	17
50032	Arándiga	Hombres	1	Agricultura, ganadería y pesca	33
50032	Arándiga	Hombres	2	Industria y energía	26
50032	Arándiga	Hombres	3	Construcción	13
50032	Arándiga	Hombres	4	Servicios	18
50032	Arándiga	Mujeres	1	Agricultura, ganadería y pesca	2
50032	Arándiga	Mujeres	2	Industria y energía	10
50032	Arándiga	Mujeres	3	Construcción	1
50032	Arándiga	Mujeres	4	Servicios	16
50033	Ardisa	Hombres	1	Agricultura, ganadería y pesca	8
50033	Ardisa	Hombres	2	Industria y energía	8
50033	Ardisa	Hombres	3	Construcción	3
50033	Ardisa	Hombres	4	Servicios	4
50033	Ardisa	Mujeres	4	Servicios	6
50034	Ariza	Hombres	1	Agricultura, ganadería y pesca	43
50034	Ariza	Hombres	2	Industria y energía	70
50034	Ariza	Hombres	3	Construcción	60
50034	Ariza	Hombres	4	Servicios	140
50034	Ariza	Mujeres	1	Agricultura, ganadería y pesca	3
50034	Ariza	Mujeres	2	Industria y energía	54
50034	Ariza	Mujeres	3	Construcción	11
50034	Ariza	Mujeres	4	Servicios	99
50035	Artieda	Hombres	1	Agricultura, ganadería y pesca	17
50035	Artieda	Hombres	2	Industria y energía	7
50035	Artieda	Hombres	3	Construcción	5
50035	Artieda	Hombres	4	Servicios	6
50035	Artieda	Mujeres	1	Agricultura, ganadería y pesca	1
50035	Artieda	Mujeres	2	Industria y energía	2
50035	Artieda	Mujeres	4	Servicios	5
50036	Asín	Hombres	1	Agricultura, ganadería y pesca	4
50036	Asín	Hombres	2	Industria y energía	7
50036	Asín	Hombres	3	Construcción	1
50036	Asín	Hombres	4	Servicios	7
50036	Asín	Mujeres	2	Industria y energía	2
50036	Asín	Mujeres	4	Servicios	11
50037	Atea	Hombres	1	Agricultura, ganadería y pesca	26
50037	Atea	Hombres	2	Industria y energía	2
50037	Atea	Hombres	3	Construcción	6
50037	Atea	Hombres	4	Servicios	16
50037	Atea	Mujeres	2	Industria y energía	2
50037	Atea	Mujeres	4	Servicios	7
50038	Ateca	Hombres	1	Agricultura, ganadería y pesca	39
50038	Ateca	Hombres	2	Industria y energía	233
50038	Ateca	Hombres	3	Construcción	85
50038	Ateca	Hombres	4	Servicios	178
50038	Ateca	Mujeres	1	Agricultura, ganadería y pesca	3
50038	Ateca	Mujeres	2	Industria y energía	184
50038	Ateca	Mujeres	3	Construcción	5
50038	Ateca	Mujeres	4	Servicios	147
50039	Azuara	Hombres	1	Agricultura, ganadería y pesca	58
50039	Azuara	Hombres	2	Industria y energía	41
50039	Azuara	Hombres	3	Construcción	40
50039	Azuara	Hombres	4	Servicios	44
50039	Azuara	Mujeres	1	Agricultura, ganadería y pesca	5
50039	Azuara	Mujeres	2	Industria y energía	16
