Año	Municipio código	Municipio nombre	División (2 dígitos) código	División (2 dígitos) descripción	Número de actividades
2014	50089	Cuarte de Huerva	86	Actividades sanitarias	28
2014	50089	Cuarte de Huerva	87	Asistencia en establecimientos residenciales	1
2014	50089	Cuarte de Huerva	90	Actividades de creación, artísticas y espectáculos	10
2014	50089	Cuarte de Huerva	91	Actividades de bibliotecas, archivos, museos y otras actividades culturales	2
2014	50089	Cuarte de Huerva	92	Actividades de juegos de azar y apuestas	3
2014	50089	Cuarte de Huerva	93	Actividades deportivas, recreativas y de entretenimiento	16
2014	50089	Cuarte de Huerva	95	Reparación de ordenadores, efectos personales y artículos de uso doméstico	24
2014	50089	Cuarte de Huerva	96	Otros servicios personales	24
2014	50095	Ejea de los Caballeros	01	Agricultura, ganadería, caza y servicios relacionados con las mismas	274
2014	50095	Ejea de los Caballeros	02	Silvicultura y explotación forestal	7
2014	50095	Ejea de los Caballeros	08	Otras industrias extractivas	6
2014	50095	Ejea de los Caballeros	10	Industria de la alimentación	36
2014	50095	Ejea de los Caballeros	11	Fabricación de bebidas	1
2014	50095	Ejea de los Caballeros	13	Industria textil	1
2014	50095	Ejea de los Caballeros	14	Confección de prendas de vestir	1
2014	50095	Ejea de los Caballeros	16	Industria de la madera y del corcho, excepto muebles; cestería y espartería	10
2014	50095	Ejea de los Caballeros	17	Industria del papel	1
2014	50095	Ejea de los Caballeros	18	Artes gráficas y reproducción de soportes grabados	12
2014	50095	Ejea de los Caballeros	20	Industria química	3
2014	50095	Ejea de los Caballeros	21	Fabricación de productos farmacéuticos	3
2014	50095	Ejea de los Caballeros	22	Fabricación de productos de caucho y plásticos	4
2014	50095	Ejea de los Caballeros	23	Fabricación de otros productos minerales no metálicos	14
2014	50095	Ejea de los Caballeros	25	Fabricación de productos metálicos, excepto maquinaria y equipo	46
2014	50095	Ejea de los Caballeros	26	Fabricación de productos informáticos, electrónicos y ópticos	2
2014	50095	Ejea de los Caballeros	27	Fabricación de material y equipo eléctrico	10
2014	50095	Ejea de los Caballeros	28	Fabricación de maquinaria y equipo n.c.o.p.	21
2014	50095	Ejea de los Caballeros	29	Fabricación de vehículos de motor, remolques y semirremolques	7
2014	50095	Ejea de los Caballeros	31	Fabricación de muebles	10
2014	50095	Ejea de los Caballeros	32	Otras industrias manufactureras	8
2014	50095	Ejea de los Caballeros	33	Reparación e instalación de maquinaria y equipo	6
2014	50095	Ejea de los Caballeros	35	Suministro de energía eléctrica, gas, vapor y aire acondicionado	90
2014	50095	Ejea de los Caballeros	36	Captación, depuración y distribución de agua	2
2014	50095	Ejea de los Caballeros	37	Recogida y tratamiento de aguas residuales	3
2014	50095	Ejea de los Caballeros	38	Recogida, tratamiento y eliminación de residuos; valorización	4
2014	50095	Ejea de los Caballeros	39	Actividades de descontaminación y otros servicios de gestión de residuos	1
2014	50095	Ejea de los Caballeros	41	Construcción de edificios	117
2014	50095	Ejea de los Caballeros	42	Ingeniería civil	29
2014	50095	Ejea de los Caballeros	43	Actividades de construcción especializada	243
2014	50095	Ejea de los Caballeros	45	Venta y reparación de vehículos de motor y motocicletas	93
2014	50095	Ejea de los Caballeros	46	Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas	118
2014	50095	Ejea de los Caballeros	47	Comercio al por menor, excepto de vehículos de motor y motocicletas	431
2014	50095	Ejea de los Caballeros	49	Transporte terrestre y por tubería	91
2014	50095	Ejea de los Caballeros	52	Almacenamiento y actividades anexas al transporte	12
2014	50095	Ejea de los Caballeros	53	Actividades postales y de correos	6
2014	50095	Ejea de los Caballeros	55	Servicios de alojamiento	17
2014	50095	Ejea de los Caballeros	56	Servicios de comidas y bebidas	156
2014	50095	Ejea de los Caballeros	58	Edición	1
2014	50095	Ejea de los Caballeros	59	Actividades cinematográficas, de vídeo y de programas de televisión, grabación de sonido y edición musical	3
2014	50095	Ejea de los Caballeros	60	Actividades de programación y emisión de radio y televisión	1
2014	50095	Ejea de los Caballeros	62	Programación, consultoría y otras actividades relacionadas con la informática	7
2014	50095	Ejea de los Caballeros	63	Servicios de información	1
2014	50095	Ejea de los Caballeros	64	Servicios financieros, excepto seguros y fondos de pensiones	10
2014	50095	Ejea de los Caballeros	65	Seguros, reaseguros y fondos de pensiones, excepto Seguridad Social obligatoria	3
2014	50095	Ejea de los Caballeros	66	Actividades auxiliares a los servicios financieros y a los seguros	49
2014	50095	Ejea de los Caballeros	68	Actividades inmobiliarias	202
2014	50095	Ejea de los Caballeros	69	Actividades jurídicas y de contabilidad	65
2014	50095	Ejea de los Caballeros	71	Servicios técnicos de arquitectura e ingeniería; ensayos y análisis técnicos	52
2014	50095	Ejea de los Caballeros	72	Investigación y desarrollo	16
2014	50095	Ejea de los Caballeros	73	Publicidad y estudios de mercado	15
2014	50095	Ejea de los Caballeros	74	Otras actividades profesionales, científicas y técnicas	16
2014	50095	Ejea de los Caballeros	75	Actividades veterinarias	11
2014	50095	Ejea de los Caballeros	77	Actividades de alquiler	36
2014	50095	Ejea de los Caballeros	79	Actividades de agencias de viajes, operadores turísticos, servicios de reservas y actividades relacionadas con los mismos	7
2014	50095	Ejea de los Caballeros	80	Actividades de seguridad e investigación	2
2014	50095	Ejea de los Caballeros	81	Servicios a edificios y actividades de jardinería	11
2014	50095	Ejea de los Caballeros	82	Actividades administrativas de oficina y otras actividades auxiliares a las empresas	51
2014	50095	Ejea de los Caballeros	85	Educación	48
2014	50095	Ejea de los Caballeros	86	Actividades sanitarias	35
2014	50095	Ejea de los Caballeros	87	Asistencia en establecimientos residenciales	4
2014	50095	Ejea de los Caballeros	88	Actividades de servicios sociales sin alojamiento	5
2014	50095	Ejea de los Caballeros	90	Actividades de creación, artísticas y espectáculos	10
2014	50095	Ejea de los Caballeros	91	Actividades de bibliotecas, archivos, museos y otras actividades culturales	2
2014	50095	Ejea de los Caballeros	92	Actividades de juegos de azar y apuestas	13
2014	50095	Ejea de los Caballeros	93	Actividades deportivas, recreativas y de entretenimiento	17
2014	50095	Ejea de los Caballeros	95	Reparación de ordenadores, efectos personales y artículos de uso doméstico	20
2014	50095	Ejea de los Caballeros	96	Otros servicios personales	70
2014	50251	Tarazona	01	Agricultura, ganadería, caza y servicios relacionados con las mismas	29
2014	50251	Tarazona	02	Silvicultura y explotación forestal	4
2014	50251	Tarazona	05	Extracción de antracita, hulla y lignito	1
2014	50251	Tarazona	08	Otras industrias extractivas	1
2014	50251	Tarazona	10	Industria de la alimentación	14
2014	50251	Tarazona	13	Industria textil	2
2014	50251	Tarazona	14	Confección de prendas de vestir	8
2014	50251	Tarazona	15	Industria del cuero y del calzado	3
2014	50251	Tarazona	16	Industria de la madera y del corcho, excepto muebles; cestería y espartería	5
2014	50251	Tarazona	18	Artes gráficas y reproducción de soportes grabados	5
2014	50251	Tarazona	20	Industria química	1
2014	50251	Tarazona	22	Fabricación de productos de caucho y plásticos	1
2014	50251	Tarazona	23	Fabricación de otros productos minerales no metálicos	2
2014	50251	Tarazona	24	Metalurgia; fabricación de productos de hierro, acero y ferroaleaciones	1
2014	50251	Tarazona	25	Fabricación de productos metálicos, excepto maquinaria y equipo	26
2014	50251	Tarazona	26	Fabricación de productos informáticos, electrónicos y ópticos	1
2014	50251	Tarazona	27	Fabricación de material y equipo eléctrico	3
2014	50251	Tarazona	28	Fabricación de maquinaria y equipo n.c.o.p.	3
2014	50251	Tarazona	29	Fabricación de vehículos de motor, remolques y semirremolques	5
2014	50251	Tarazona	30	Fabricación de otro material de transporte	3
2014	50251	Tarazona	31	Fabricación de muebles	5
2014	50251	Tarazona	32	Otras industrias manufactureras	1
2014	50251	Tarazona	33	Reparación e instalación de maquinaria y equipo	9
2014	50251	Tarazona	35	Suministro de energía eléctrica, gas, vapor y aire acondicionado	12
2014	50251	Tarazona	37	Recogida y tratamiento de aguas residuales	1
2014	50251	Tarazona	38	Recogida, tratamiento y eliminación de residuos; valorización	2
2014	50251	Tarazona	41	Construcción de edificios	62
2014	50251	Tarazona	42	Ingeniería civil	16
2014	50251	Tarazona	43	Actividades de construcción especializada	93
2014	50251	Tarazona	45	Venta y reparación de vehículos de motor y motocicletas	46
2014	50251	Tarazona	46	Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas	78
2014	50251	Tarazona	47	Comercio al por menor, excepto de vehículos de motor y motocicletas	279
2014	50251	Tarazona	49	Transporte terrestre y por tubería	51
2014	50251	Tarazona	52	Almacenamiento y actividades anexas al transporte	1
2014	50251	Tarazona	53	Actividades postales y de correos	5
2014	50251	Tarazona	55	Servicios de alojamiento	8
2014	50251	Tarazona	56	Servicios de comidas y bebidas	86
2014	50251	Tarazona	58	Edición	1
2014	50251	Tarazona	59	Actividades cinematográficas, de vídeo y de programas de televisión, grabación de sonido y edición musical	1
2014	50251	Tarazona	60	Actividades de programación y emisión de radio y televisión	4
2014	50251	Tarazona	62	Programación, consultoría y otras actividades relacionadas con la informática	2
2014	50251	Tarazona	64	Servicios financieros, excepto seguros y fondos de pensiones	8
2014	50251	Tarazona	65	Seguros, reaseguros y fondos de pensiones, excepto Seguridad Social obligatoria	2
2014	50251	Tarazona	66	Actividades auxiliares a los servicios financieros y a los seguros	25
2014	50251	Tarazona	68	Actividades inmobiliarias	129
2014	50251	Tarazona	69	Actividades jurídicas y de contabilidad	23
2014	50251	Tarazona	71	Servicios técnicos de arquitectura e ingeniería; ensayos y análisis técnicos	32
2014	50251	Tarazona	72	Investigación y desarrollo	2
2014	50251	Tarazona	73	Publicidad y estudios de mercado	3
2014	50251	Tarazona	74	Otras actividades profesionales, científicas y técnicas	16
2014	50251	Tarazona	75	Actividades veterinarias	4
2014	50251	Tarazona	77	Actividades de alquiler	9
2014	50251	Tarazona	79	Actividades de agencias de viajes, operadores turísticos, servicios de reservas y actividades relacionadas con los mismos	4
2014	50251	Tarazona	81	Servicios a edificios y actividades de jardinería	14
2014	50251	Tarazona	82	Actividades administrativas de oficina y otras actividades auxiliares a las empresas	16
2014	50251	Tarazona	85	Educación	24
2014	50251	Tarazona	86	Actividades sanitarias	20
2014	50251	Tarazona	87	Asistencia en establecimientos residenciales	2
2014	50251	Tarazona	88	Actividades de servicios sociales sin alojamiento	2
2014	50251	Tarazona	90	Actividades de creación, artísticas y espectáculos	19
2014	50251	Tarazona	91	Actividades de bibliotecas, archivos, museos y otras actividades culturales	1
2014	50251	Tarazona	92	Actividades de juegos de azar y apuestas	8
2014	50251	Tarazona	93	Actividades deportivas, recreativas y de entretenimiento	8
2014	50251	Tarazona	95	Reparación de ordenadores, efectos personales y artículos de uso doméstico	6
2014	50251	Tarazona	96	Otros servicios personales	47
2014	50272	Utebo	01	Agricultura, ganadería, caza y servicios relacionados con las mismas	16
2014	50272	Utebo	08	Otras industrias extractivas	1
2014	50272	Utebo	10	Industria de la alimentación	17
2014	50272	Utebo	13	Industria textil	8
2014	50272	Utebo	14	Confección de prendas de vestir	6
2014	50272	Utebo	15	Industria del cuero y del calzado	7
2014	50272	Utebo	16	Industria de la madera y del corcho, excepto muebles; cestería y espartería	1
2014	50272	Utebo	18	Artes gráficas y reproducción de soportes grabados	6
2014	50272	Utebo	20	Industria química	11
2014	50272	Utebo	21	Fabricación de productos farmacéuticos	2
2014	50272	Utebo	22	Fabricación de productos de caucho y plásticos	8
2014	50272	Utebo	23	Fabricación de otros productos minerales no metálicos	1
2014	50272	Utebo	24	Metalurgia; fabricación de productos de hierro, acero y ferroaleaciones	1
2014	50272	Utebo	25	Fabricación de productos metálicos, excepto maquinaria y equipo	41
2014	50272	Utebo	27	Fabricación de material y equipo eléctrico	3
2014	50272	Utebo	28	Fabricación de maquinaria y equipo n.c.o.p.	16
2014	50272	Utebo	29	Fabricación de vehículos de motor, remolques y semirremolques	5
2014	50272	Utebo	31	Fabricación de muebles	12
2014	50272	Utebo	32	Otras industrias manufactureras	2
2014	50272	Utebo	33	Reparación e instalación de maquinaria y equipo	11
2014	50272	Utebo	35	Suministro de energía eléctrica, gas, vapor y aire acondicionado	9
2014	50272	Utebo	38	Recogida, tratamiento y eliminación de residuos; valorización	2
2014	50272	Utebo	41	Construcción de edificios	112
2014	50272	Utebo	42	Ingeniería civil	11
2014	50272	Utebo	43	Actividades de construcción especializada	111
2014	50272	Utebo	45	Venta y reparación de vehículos de motor y motocicletas	69
2014	50272	Utebo	46	Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas	114
2014	50272	Utebo	47	Comercio al por menor, excepto de vehículos de motor y motocicletas	276
2014	50272	Utebo	49	Transporte terrestre y por tubería	109
2014	50272	Utebo	52	Almacenamiento y actividades anexas al transporte	9
2014	50272	Utebo	53	Actividades postales y de correos	3
2014	50272	Utebo	55	Servicios de alojamiento	10
2014	50272	Utebo	56	Servicios de comidas y bebidas	111
2014	50272	Utebo	58	Edición	1
2014	50272	Utebo	59	Actividades cinematográficas, de vídeo y de programas de televisión, grabación de sonido y edición musical	1
2014	50272	Utebo	62	Programación, consultoría y otras actividades relacionadas con la informática	4
2014	50272	Utebo	63	Servicios de información	1
2014	50272	Utebo	64	Servicios financieros, excepto seguros y fondos de pensiones	11
2014	50272	Utebo	66	Actividades auxiliares a los servicios financieros y a los seguros	16
2014	50272	Utebo	68	Actividades inmobiliarias	152
2014	50272	Utebo	69	Actividades jurídicas y de contabilidad	24
