Mes y año	Codmun	Municipio	Cuentas cotización con trabajadores
Junio 2011	50110	Frasno (El)	11
Junio 2011	50111	Fréscano	5
Junio 2011	50113	Fuendejalón	24
Junio 2011	50114	Fuendetodos	12
Junio 2011	50115	Fuentes de Ebro	145
Junio 2011	50116	Fuentes de Jiloca	4
Junio 2011	50117	Gallocanta	6
Junio 2011	50118	Gallur	75
Junio 2011	50119	Gelsa	32
Junio 2011	50120	Godojos	3
Junio 2011	50121	Gotor	9
Junio 2011	50122	Grisel	2
Junio 2011	50123	Grisén	10
Junio 2011	50124	Herrera de los Navarros	16
Junio 2011	50125	Ibdes	8
Junio 2011	50126	Illueca	119
Junio 2011	50128	Isuerre	2
Junio 2011	50129	Jaraba	10
Junio 2011	50130	Jarque de Moncayo	8
Junio 2011	50131	Jaulín	12
Junio 2011	50132	Joyosa (La)	17
Junio 2011	50133	Lagata	6
Junio 2011	50134	Langa del Castillo	4
Junio 2011	50135	Layana	5
Junio 2011	50136	Lécera	29
Junio 2011	50137	Leciñena	43
Junio 2011	50138	Lechón	1
Junio 2011	50139	Letux	8
Junio 2011	50140	Litago	3
Junio 2011	50141	Lituénigo	3
Junio 2011	50142	Lobera de Onsella	2
Junio 2011	50143	Longares	15
Junio 2011	50144	Longás	1
Junio 2011	50146	Lucena de Jalón	10
Junio 2011	50147	Luceni	24
Junio 2011	50148	Luesia	9
Junio 2011	50149	Luesma	2
Junio 2011	50150	Lumpiaque	16
Junio 2011	50151	Luna	14
Junio 2011	50152	Maella	71
Junio 2011	50153	Magallón	39
Junio 2011	50154	Mainar	6
Junio 2011	50155	Malanquilla	2
Junio 2011	50156	Maleján	6
Junio 2011	50157	Malón	14
Junio 2011	50159	Maluenda	24
Junio 2011	50160	Mallén	78
Junio 2011	50161	Manchones	3
Junio 2011	50162	Mara	8
Junio 2011	50163	María de Huerva	125
Junio 2011	50164	Mediana de Aragón	8
Junio 2011	50165	Mequinenza	77
Junio 2011	50166	Mesones de Isuela	3
Junio 2011	50167	Mezalocha	6
Junio 2011	50169	Miedes de Aragón	7
Junio 2011	50170	Monegrillo	10
Junio 2011	50171	Moneva	2
Junio 2011	50172	Monreal de Ariza	9
Junio 2011	50173	Monterde	4
Junio 2011	50174	Montón	2
Junio 2011	50175	Morata de Jalón	24
Junio 2011	50176	Morata de Jiloca	6
Junio 2011	50177	Morés	17
Junio 2011	50178	Moros	11
Junio 2011	50179	Moyuela	7
Junio 2011	50180	Mozota	3
Junio 2011	50181	Muel	76
Junio 2011	50182	Muela (La)	341
Junio 2011	50183	Munébrega	8
Junio 2011	50184	Murero	2
Junio 2011	50185	Murillo de Gállego	21
Junio 2011	50186	Navardún	1
Junio 2011	50187	Nigüella	2
Junio 2011	50188	Nombrevilla	1
Junio 2011	50189	Nonaspe	32
Junio 2011	50190	Novallas	23
Junio 2011	50191	Novillas	14
Junio 2011	50192	Nuévalos	19
Junio 2011	50193	Nuez de Ebro	18
Junio 2011	50194	Olvés	2
Junio 2011	50195	Orcajo	2
Junio 2011	50196	Orera	4
Junio 2011	50197	Orés	1
Junio 2011	50198	Oseja	2
Junio 2011	50199	Osera de Ebro	18
Junio 2011	50200	Paniza	9
Junio 2011	50201	Paracuellos de Jiloca	15
Junio 2011	50202	Paracuellos de la Ribera	2
Junio 2011	50203	Pastriz	35
Junio 2011	50204	Pedrola	146
Junio 2011	50205	Pedrosas (Las)	3
Junio 2011	50206	Perdiguera	15
Junio 2011	50207	Piedratajada	3
Junio 2011	50208	Pina de Ebro	83
Junio 2011	50209	Pinseque	150
Junio 2011	50210	Pintanos (Los)	3
Junio 2011	50211	Plasencia de Jalón	11
Junio 2011	50212	Pleitas	1
Junio 2011	50213	Plenas	6
Junio 2011	50214	Pomer	2
Junio 2011	50215	Pozuel de Ariza	2
Junio 2011	50216	Pozuelo de Aragón	13
Junio 2011	50217	Pradilla de Ebro	13
Junio 2011	50218	Puebla de Albortón	12
Junio 2011	50219	Puebla de Alfindén (La)	485
Junio 2011	50220	Puendeluna	3
Junio 2011	50221	Purujosa	2
Junio 2011	50222	Quinto	79
Junio 2011	50223	Remolinos	34
Junio 2011	50224	Retascón	2
Junio 2011	50225	Ricla	75
Junio 2011	50227	Romanos	3
Junio 2011	50228	Rueda de Jalón	4
Junio 2011	50229	Ruesca	6
Junio 2011	50230	Sádaba	41
Junio 2011	50231	Salillas de Jalón	9
Junio 2011	50232	Salvatierra de Esca	6
Junio 2011	50233	Samper del Salz	4
Junio 2011	50234	San Martín de la Virgen de Moncayo	6
Junio 2011	50235	San Mateo de Gállego	91
Junio 2011	50236	Santa Cruz de Grío	4
Junio 2011	50237	Santa Cruz de Moncayo	2
Junio 2011	50238	Santa Eulalia de Gállego	5
Junio 2011	50239	Santed	1
Junio 2011	50240	Sástago	47
Junio 2011	50241	Saviñán	20
Junio 2011	50242	Sediles	3
Junio 2011	50243	Sestrica	7
Junio 2011	50244	Sierra de Luna	8
Junio 2011	50245	Sigüés	7
Junio 2011	50246	Sisamón	1
Junio 2011	50247	Sobradiel	45
Junio 2011	50248	Sos del Rey Católico	27
Junio 2011	50249	Tabuenca	7
Junio 2011	50250	Talamantes	3
Junio 2011	50251	Tarazona	362
Junio 2011	50252	Tauste	242
Junio 2011	50253	Terrer	12
Junio 2011	50254	Tierga	7
Junio 2011	50255	Tobed	6
Junio 2011	50256	Torralba de los Frailes	3
Junio 2011	50257	Torralba de Ribota	4
Junio 2011	50258	Torralbilla	2
Junio 2011	50259	Torrehermosa	4
Junio 2011	50260	Torrelapaja	2
Junio 2011	50261	Torrellas	9
Junio 2011	50262	Torres de Berrellén	39
Junio 2011	50263	Torrijo de la Cañada	6
Junio 2011	50264	Tosos	4
Junio 2011	50265	Trasmoz	2
Junio 2011	50266	Trasobares	3
Junio 2011	50267	Uncastillo	21
Junio 2011	50268	Undués de Lerda	4
Junio 2011	50269	Urrea de Jalón	11
Junio 2011	50270	Urriés	2
Junio 2011	50271	Used	8
Junio 2011	50272	Utebo	510
Junio 2011	50273	Valdehorna	2
Junio 2011	50274	Val de San Martín	1
Junio 2011	50275	Valmadrid	3
Junio 2011	50276	Valpalmas	3
Junio 2011	50277	Valtorres	4
Junio 2011	50278	Velilla de Ebro	5
Junio 2011	50279	Velilla de Jiloca	2
Junio 2011	50280	Vera de Moncayo	24
Junio 2011	50281	Vierlas	4
Junio 2011	50282	Vilueña (La)	3
Junio 2011	50283	Villadoz	4
Junio 2011	50284	Villafeliche	7
Junio 2011	50285	Villafranca de Ebro	29
Junio 2011	50286	Villalba de Perejil	2
Junio 2011	50287	Villalengua	6
Junio 2011	50288	Villanueva de Gállego	359
Junio 2011	50289	Villanueva de Jiloca	1
Junio 2011	50290	Villanueva de Huerva	14
Junio 2011	50291	Villar de los Navarros	5
Junio 2011	50292	Villarreal de Huerva	12
Junio 2011	50293	Villarroya de la Sierra	13
Junio 2011	50294	Villarroya del Campo	3
Junio 2011	50295	Vistabella	2
Junio 2011	50296	Zaida (La)	18
Junio 2011	50297	Zaragoza	25026
Junio 2011	50298	Zuera	298
Junio 2011	50901	Biel	4
Junio 2011	50902	Marracos	2
Junio 2011	50903	Villamayor de Gállego	64
Junio 2011	99999	Sin clasificar	8
Marzo 2011	22001	Abiego	12
Marzo 2011	22002	Abizanda	9
Marzo 2011	22003	Adahuesca	4
Marzo 2011	22004	Agüero	7
Marzo 2011	22006	Aísa	54
Marzo 2011	22007	Albalate de Cinca	44
Marzo 2011	22008	Albalatillo	3
Marzo 2011	22009	Albelda	28
Marzo 2011	22011	Albero Alto	5
Marzo 2011	22012	Albero Bajo	5
Marzo 2011	22013	Alberuela de Tubo	7
Marzo 2011	22014	Alcalá de Gurrea	11
Marzo 2011	22015	Alcalá del Obispo	13
Marzo 2011	22016	Alcampell	30
Marzo 2011	22017	Alcolea de Cinca	45
Marzo 2011	22018	Alcubierre	16
Marzo 2011	22019	Alerre	6
Marzo 2011	22020	Alfántega	4
Marzo 2011	22021	Almudévar	81
Marzo 2011	22022	Almunia de San Juan	23
Marzo 2011	22023	Almuniente	18
Marzo 2011	22024	Alquézar	25
Marzo 2011	22025	Altorricón	69
Marzo 2011	22027	Angüés	14
Marzo 2011	22028	Ansó	13
Marzo 2011	22029	Antillón	6
Marzo 2011	22032	Aragüés del Puerto	6
Marzo 2011	22035	Arén	15
Marzo 2011	22036	Argavieso	1
Marzo 2011	22037	Arguis	8
Marzo 2011	22039	Ayerbe	46
Marzo 2011	22040	Azanuy-Alins	5
Marzo 2011	22041	Azara	10
Marzo 2011	22042	Azlor	1
Marzo 2011	22043	Baells	3
Marzo 2011	22044	Bailo	6
Marzo 2011	22045	Baldellou	2
Marzo 2011	22046	Ballobar	25
Marzo 2011	22047	Banastás	5
Marzo 2011	22048	Barbastro	706
Marzo 2011	22049	Barbués	3
Marzo 2011	22050	Barbuñales	4
Marzo 2011	22051	Bárcabo	2
Marzo 2011	22052	Belver de Cinca	36
Marzo 2011	22053	Benabarre	51
Marzo 2011	22054	Benasque	182
Marzo 2011	22055	Berbegal	8
Marzo 2011	22057	Bielsa	28
Marzo 2011	22058	Bierge	6
Marzo 2011	22059	Biescas	76
Marzo 2011	22060	Binaced	57
Marzo 2011	22061	Binéfar	476
Marzo 2011	22062	Bisaurri	9
Marzo 2011	22063	Biscarrués	1
Marzo 2011	22064	Blecua y Torres	6
Marzo 2011	22066	Boltaña	53
Marzo 2011	22067	Bonansa	3
Marzo 2011	22069	Broto	34
Marzo 2011	22072	Caldearenas	6
Marzo 2011	22074	Campo	23
Marzo 2011	22075	Camporrells	2
Marzo 2011	22076	Canal de Berdún	17
Marzo 2011	22077	Candasnos	16
Marzo 2011	22078	Canfranc	34
Marzo 2011	22079	Capdesaso	2
Marzo 2011	22080	Capella	11
Marzo 2011	22081	Casbas de Huesca	9
Marzo 2011	22082	Castejón del Puente	21
Marzo 2011	22083	Castejón de Monegros	11
Marzo 2011	22084	Castejón de Sos	28
Marzo 2011	22085	Castelflorite	5
Marzo 2011	22086	Castiello de Jaca	7
Marzo 2011	22087	Castigaleu	4
Marzo 2011	22088	Castillazuelo	5
Marzo 2011	22089	Castillonroy	9
Marzo 2011	22090	Colungo	3
Marzo 2011	22094	Chalamera	2
Marzo 2011	22095	Chía	3
Marzo 2011	22096	Chimillas	12
Marzo 2011	22099	Esplús	35
Marzo 2011	22102	Estada	8
Marzo 2011	22103	Estadilla	28
Marzo 2011	22105	Estopiñán del Castillo	8
Marzo 2011	22107	Fanlo	4
Marzo 2011	22109	Fiscal	22
Marzo 2011	22110	Fonz	32
Marzo 2011	22111	Foradada del Toscar	6
Marzo 2011	22112	Fraga	610
Marzo 2011	22113	Fueva (La)	15
Marzo 2011	22114	Gistaín	3
Marzo 2011	22115	Grado (El)	29
Marzo 2011	22116	Grañén	88
Marzo 2011	22117	Graus	157
Marzo 2011	22119	Gurrea de Gállego	41
Marzo 2011	22122	Hoz de Jaca	2
Marzo 2011	22124	Huerto	6
Marzo 2011	22125	Huesca	2567
Marzo 2011	22126	Ibieca	2
Marzo 2011	22127	Igriés	19
Marzo 2011	22128	Ilche	8
Marzo 2011	22129	Isábena	15
Marzo 2011	22130	Jaca	657
Marzo 2011	22131	Jasa	6
Marzo 2011	22133	Labuerda	10
Marzo 2011	22135	Laluenga	7
Marzo 2011	22136	Lalueza	27
Marzo 2011	22137	Lanaja	31
Marzo 2011	22139	Laperdiguera	2
Marzo 2011	22141	Lascellas-Ponzano	8
Marzo 2011	22142	Lascuarre	7
Marzo 2011	22143	Laspaúles	11
Marzo 2011	22144	Laspuña	7
Marzo 2011	22149	Loarre	8
Marzo 2011	22150	Loporzano	15
Marzo 2011	22156	Monflorite-Lascasas	17
Marzo 2011	22157	Montanuy	10
Marzo 2011	22158	Monzón	630
Marzo 2011	22160	Naval	5
Marzo 2011	22162	Novales	12
Marzo 2011	22163	Nueno	17
Marzo 2011	22164	Olvena	1
Marzo 2011	22165	Ontiñena	10
Marzo 2011	22167	Osso de Cinca	16
Marzo 2011	22170	Panticosa	71
Marzo 2011	22172	Peñalba	28
Marzo 2011	22173	Peñas de Riglos (Las)	8
Marzo 2011	22174	Peralta de Alcofea	19
Marzo 2011	22175	Peralta de Calasanz	9
Marzo 2011	22176	Peraltilla	3
Marzo 2011	22178	Pertusa	7
Marzo 2011	22181	Piracés	5
Marzo 2011	22182	Plan	10
Marzo 2011	22184	Poleñino	12
Marzo 2011	22186	Pozán de Vero	5
Marzo 2011	22187	Puebla de Castro (La)	17
Marzo 2011	22188	Puente de Montañana	11
Marzo 2011	22189	Puértolas	13
Marzo 2011	22190	Pueyo de Araguás (El)	4
Marzo 2011	22193	Pueyo de Santa Cruz	8
Marzo 2011	22195	Quicena	11
Marzo 2011	22197	Robres	16
Marzo 2011	22199	Sabiñánigo	366
Marzo 2011	22200	Sahún	16
Marzo 2011	22201	Salas Altas	7
Marzo 2011	22202	Salas Bajas	9
Marzo 2011	22203	Salillas	5
Marzo 2011	22204	Sallent de Gállego	172
Marzo 2011	22205	San Esteban de Litera	15
Marzo 2011	22206	Sangarrén	6
Marzo 2011	22207	San Juan de Plan	10
Marzo 2011	22208	Santa Cilia	10
Marzo 2011	22209	Santa Cruz de la Serós	10
Marzo 2011	22212	Santaliestra y San Quílez	1
Marzo 2011	22213	Sariñena	205
Marzo 2011	22214	Secastilla	9
Marzo 2011	22215	Seira	4
Marzo 2011	22217	Sena	9
Marzo 2011	22218	Senés de Alcubierre	2
Marzo 2011	22220	Sesa	10
Marzo 2011	22221	Sesué	8
Marzo 2011	22222	Siétamo	19
Marzo 2011	22223	Sopeira	3
Marzo 2011	22225	Tamarite de Litera	170
Marzo 2011	22226	Tardienta	33
Marzo 2011	22227	Tella-Sin	12
Marzo 2011	22228	Tierz	16
Marzo 2011	22229	Tolva	5
Marzo 2011	22230	Torla-Ordesa	14
Marzo 2011	22232	Torralba de Aragón	3
Marzo 2011	22233	Torre la Ribera	1
Marzo 2011	22234	Torrente de Cinca	27
Marzo 2011	22235	Torres de Alcanadre	2
Marzo 2011	22236	Torres de Barbués	10
Marzo 2011	22239	Tramaced	2
Marzo 2011	22242	Valfarta	3
Marzo 2011	22243	Valle de Bardají	2
Marzo 2011	22245	Velilla de Cinca	15
Marzo 2011	22246	Beranuy	2
Marzo 2011	22247	Viacamp y Litera	2
Marzo 2011	22248	Vicién	3
Marzo 2011	22249	Villanova	8
Marzo 2011	22250	Villanúa	31
Marzo 2011	22251	Villanueva de Sigena	14
Marzo 2011	22252	Yebra de Basa	1
Marzo 2011	22254	Zaidín	53
Marzo 2011	22901	Valle de Hecho	30
Marzo 2011	22902	Puente la Reina de Jaca	13
Marzo 2011	22903	San Miguel del Cinca	33
Marzo 2011	22904	Sotonera (La)	29
Marzo 2011	22905	Lupiñén-Ortilla	11
Marzo 2011	22906	Santa María de Dulcis	5
Marzo 2011	22907	Aínsa-Sobrarbe	129
Marzo 2011	22908	Hoz y Costeán	6
Marzo 2011	22909	Vencillón	18
Marzo 2011	44001	Ababuj	2
Marzo 2011	44002	Abejuela	3
Marzo 2011	44003	Aguatón	2
Marzo 2011	44004	Aguaviva	26
Marzo 2011	44005	Aguilar del Alfambra	1
Marzo 2011	44006	Alacón	6
Marzo 2011	44007	Alba	6
Marzo 2011	44008	Albalate del Arzobispo	61
Marzo 2011	44009	Albarracín	63
Marzo 2011	44010	Albentosa	23
Marzo 2011	44011	Alcaine	2
Marzo 2011	44012	Alcalá de la Selva	33
Marzo 2011	44013	Alcañiz	786
Marzo 2011	44014	Alcorisa	123
Marzo 2011	44016	Alfambra	25
Marzo 2011	44017	Aliaga	18
Marzo 2011	44019	Alobras	2
Marzo 2011	44021	Allepuz	3
Marzo 2011	44022	Alloza	15
Marzo 2011	44024	Anadón	1
Marzo 2011	44025	Andorra	233
Marzo 2011	44026	Arcos de las Salinas	4
Marzo 2011	44027	Arens de Lledó	4
Marzo 2011	44028	Argente	5
Marzo 2011	44029	Ariño	23
Marzo 2011	44031	Azaila	8
Marzo 2011	44033	Báguena	6
Marzo 2011	44034	Bañón	2
Marzo 2011	44035	Barrachina	3
Marzo 2011	44036	Bea	1
Marzo 2011	44037	Beceite	21
Marzo 2011	44038	Belmonte de San José	4
Marzo 2011	44039	Bello	8
Marzo 2011	44040	Berge	3
Marzo 2011	44041	Bezas	3
Marzo 2011	44042	Blancas	3
Marzo 2011	44043	Blesa	3
Marzo 2011	44044	Bordón	6
Marzo 2011	44045	Bronchales	21
Marzo 2011	44046	Bueña	1
Marzo 2011	44047	Burbáguena	8
Marzo 2011	44048	Cabra de Mora	2
Marzo 2011	44049	Calaceite	56
Marzo 2011	44050	Calamocha	202
Marzo 2011	44051	Calanda	147
Marzo 2011	44052	Calomarde	1
Marzo 2011	44053	Camañas	2
Marzo 2011	44054	Camarena de la Sierra	10
Marzo 2011	44055	Camarillas	4
Marzo 2011	44056	Caminreal	25
Marzo 2011	44059	Cantavieja	41
Marzo 2011	44060	Cañada de Benatanduz	3
Marzo 2011	44061	Cañada de Verich (La)	6
Marzo 2011	44062	Cañada Vellida	1
Marzo 2011	44063	Cañizar del Olivar	2
Marzo 2011	44064	Cascante del Río	1
Marzo 2011	44065	Castejón de Tornos	1
Marzo 2011	44066	Castel de Cabra	4
Marzo 2011	44067	Castelnou	9
Marzo 2011	44068	Castelserás	20
Marzo 2011	44070	Castellar (El)	1
Marzo 2011	44071	Castellote	38
Marzo 2011	44074	Cedrillas	32
Marzo 2011	44075	Celadas	9
Marzo 2011	44076	Cella	70
Marzo 2011	44077	Cerollera (La)	2
Marzo 2011	44080	Codoñera (La)	22
Marzo 2011	44082	Corbalán	1
Marzo 2011	44084	Cortes de Aragón	1
Marzo 2011	44085	Cosa	1
Marzo 2011	44086	Cretas	25
Marzo 2011	44087	Crivillén	4
Marzo 2011	44088	Cuba (La)	3
Marzo 2011	44089	Cubla	1
Marzo 2011	44090	Cucalón	4
Marzo 2011	44092	Cuervo (El)	1
Marzo 2011	44093	Cuevas de Almudén	5
Marzo 2011	44094	Cuevas Labradas	2
Marzo 2011	44096	Ejulve	9
Marzo 2011	44097	Escorihuela	2
Marzo 2011	44099	Escucha	18
Marzo 2011	44100	Estercuel	7
Marzo 2011	44101	Ferreruela de Huerva	2
Marzo 2011	44103	Formiche Alto	5
Marzo 2011	44105	Fórnoles	3
Marzo 2011	44106	Fortanete	5
Marzo 2011	44107	Foz-Calanda	4
Marzo 2011	44108	Fresneda (La)	19
Marzo 2011	44109	Frías de Albarracín	3
Marzo 2011	44110	Fuenferrada	1
Marzo 2011	44111	Fuentes Calientes	3
Marzo 2011	44112	Fuentes Claras	11
Marzo 2011	44113	Fuentes de Rubielos	5
Marzo 2011	44114	Fuentespalda	16
Marzo 2011	44115	Galve	8
Marzo 2011	44116	Gargallo	6
Marzo 2011	44117	Gea de Albarracín	10
Marzo 2011	44118	Ginebrosa (La)	7
Marzo 2011	44119	Griegos	1
Marzo 2011	44120	Guadalaviar	5
Marzo 2011	44121	Gúdar	6
Marzo 2011	44122	Híjar	63
Marzo 2011	44123	Hinojosa de Jarque	7
Marzo 2011	44124	Hoz de la Vieja (La)	1
Marzo 2011	44125	Huesa del Común	1
Marzo 2011	44126	Iglesuela del Cid (La)	20
Marzo 2011	44127	Jabaloyas	2
Marzo 2011	44128	Jarque de la Val	3
Marzo 2011	44131	Josa	1
Marzo 2011	44132	Lagueruela	1
Marzo 2011	44133	Lanzuela	2
Marzo 2011	44135	Libros	3
Marzo 2011	44136	Lidón	1
Marzo 2011	44137	Linares de Mora	17
Marzo 2011	44138	Loscos	6
Marzo 2011	44141	Lledó	4
Marzo 2011	44143	Manzanera	21
Marzo 2011	44144	Martín del Río	15
Marzo 2011	44145	Mas de las Matas	61
Marzo 2011	44146	Mata de los Olmos (La)	13
Marzo 2011	44147	Mazaleón	17
Marzo 2011	44148	Mezquita de Jarque	4
Marzo 2011	44149	Mirambel	6
Marzo 2011	44151	Molinos	12
Marzo 2011	44152	Monforte de Moyuela	2
Marzo 2011	44153	Monreal del Campo	83
Marzo 2011	44154	Monroyo	24
Marzo 2011	44155	Montalbán	42
Marzo 2011	44156	Monteagudo del Castillo	2
Marzo 2011	44157	Monterde de Albarracín	1
Marzo 2011	44158	Mora de Rubielos	93
Marzo 2011	44159	Moscardón	1
Marzo 2011	44160	Mosqueruela	26
Marzo 2011	44161	Muniesa	20
Marzo 2011	44163	Noguera de Albarracín	2
Marzo 2011	44164	Nogueras	1
Marzo 2011	44165	Nogueruelas	7
Marzo 2011	44167	Obón	3
Marzo 2011	44168	Odón	1
Marzo 2011	44169	Ojos Negros	10
Marzo 2011	44171	Olba	5
Marzo 2011	44172	Oliete	10
Marzo 2011	44173	Olmos (Los)	1
Marzo 2011	44174	Orihuela del Tremedal	15
Marzo 2011	44175	Orrios	5
Marzo 2011	44176	Palomar de Arroyos	4
Marzo 2011	44177	Pancrudo	5
Marzo 2011	44178	Parras de Castellote (Las)	3
Marzo 2011	44179	Peñarroya de Tastavins	23
Marzo 2011	44180	Peracense	3
Marzo 2011	44182	Perales del Alfambra	12
Marzo 2011	44183	Pitarque	3
Marzo 2011	44185	Pobo (El)	3
Marzo 2011	44187	Portellada (La)	9
Marzo 2011	44189	Pozondón	2
Marzo 2011	44190	Pozuel del Campo	3
Marzo 2011	44191	Puebla de Híjar (La)	55
Marzo 2011	44192	Puebla de Valverde (La)	22
Marzo 2011	44193	Puertomingalvo	10
Marzo 2011	44194	Ráfales	6
Marzo 2011	44195	Rillo	2
Marzo 2011	44196	Riodeva	3
Marzo 2011	44197	Ródenas	3
Marzo 2011	44198	Royuela	6
Marzo 2011	44200	Rubielos de la Cérida	1
Marzo 2011	44201	Rubielos de Mora	37
Marzo 2011	44205	Samper de Calanda	19
Marzo 2011	44206	San Agustín	6
Marzo 2011	44207	San Martín del Río	4
Marzo 2011	44208	Santa Cruz de Nogueras	1
Marzo 2011	44209	Santa Eulalia	38
Marzo 2011	44210	Sarrión	40
Marzo 2011	44211	Segura de los Baños	1
Marzo 2011	44212	Seno	1
Marzo 2011	44213	Singra	1
Marzo 2011	44215	Terriente	3
Marzo 2011	44216	Teruel	1824
Marzo 2011	44217	Toril y Masegoso	1
Marzo 2011	44219	Tornos	6
Marzo 2011	44220	Torralba de los Sisones	3
Marzo 2011	44221	Torrecilla de Alcañiz	9
Marzo 2011	44222	Torrecilla del Rebollar	1
Marzo 2011	44223	Torre de Arcas	1
Marzo 2011	44224	Torre de las Arcas	1
Marzo 2011	44225	Torre del Compte	6
Marzo 2011	44226	Torrelacárcel	7
Marzo 2011	44227	Torre los Negros	4
Marzo 2011	44228	Torremocha de Jiloca	6
Marzo 2011	44229	Torres de Albarracín	5
Marzo 2011	44230	Torrevelilla	8
Marzo 2011	44231	Torrijas	3
Marzo 2011	44232	Torrijo del Campo	13
Marzo 2011	44234	Tramacastiel	3
Marzo 2011	44235	Tramacastilla	10
Marzo 2011	44236	Tronchón	5
Marzo 2011	44237	Urrea de Gaén	13
Marzo 2011	44238	Utrillas	83
Marzo 2011	44240	Valbona	9
Marzo 2011	44241	Valdealgorfa	22
Marzo 2011	44243	Valdecuenca	1
Marzo 2011	44244	Valdelinares	6
Marzo 2011	44245	Valdeltormo	15
Marzo 2011	44246	Valderrobres	135
Marzo 2011	44247	Valjunquera	10
Marzo 2011	44249	Vallecillo (El)	1
Marzo 2011	44250	Veguillas de la Sierra	1
Marzo 2011	44251	Villafranca del Campo	3
Marzo 2011	44252	Villahermosa del Campo	2
Marzo 2011	44256	Villanueva del Rebollar de la Sierra	1
Marzo 2011	44257	Villar del Cobo	5
Marzo 2011	44260	Villarluengo	8
Marzo 2011	44261	Villarquemado	23
Marzo 2011	44262	Villarroya de los Pinares	5
Marzo 2011	44263	Villastar	8
Marzo 2011	44264	Villel	13
Marzo 2011	44265	Vinaceite	10
Marzo 2011	44266	Visiedo	2
Marzo 2011	44267	Vivel del Río Martín	2
Marzo 2011	50001	Abanto	3
Marzo 2011	50002	Acered	6
Marzo 2011	50003	Agón	4
Marzo 2011	50004	Aguarón	13
Marzo 2011	50005	Aguilón	4
Marzo 2011	50006	Ainzón	30
Marzo 2011	50007	Aladrén	1
Marzo 2011	50008	Alagón	193
Marzo 2011	50009	Alarba	2
Marzo 2011	50010	Alberite de San Juan	3
Marzo 2011	50011	Albeta	7
Marzo 2011	50012	Alborge	4
Marzo 2011	50013	Alcalá de Ebro	7
Marzo 2011	50014	Alcalá de Moncayo	3
Marzo 2011	50015	Alconchel de Ariza	2
Marzo 2011	50016	Aldehuela de Liestos	1
Marzo 2011	50017	Alfajarín	108
Marzo 2011	50018	Alfamén	27
Marzo 2011	50019	Alforque	3
Marzo 2011	50020	Alhama de Aragón	35
Marzo 2011	50021	Almochuel	1
Marzo 2011	50022	Almolda (La)	10
Marzo 2011	50023	Almonacid de la Cuba	4
Marzo 2011	50024	Almonacid de la Sierra	28
Marzo 2011	50025	Almunia de Doña Godina (La)	305
Marzo 2011	50026	Alpartir	13
Marzo 2011	50027	Ambel	6
Marzo 2011	50028	Anento	4
Marzo 2011	50029	Aniñón	13
Marzo 2011	50030	Añón de Moncayo	7
Marzo 2011	50031	Aranda de Moncayo	5
Marzo 2011	50032	Arándiga	5
Marzo 2011	50033	Ardisa	4
Marzo 2011	50034	Ariza	28
Marzo 2011	50035	Artieda	3
Marzo 2011	50036	Asín	1
Marzo 2011	50037	Atea	2
Marzo 2011	50038	Ateca	73
Marzo 2011	50039	Azuara	23
Marzo 2011	50041	Bagüés	1
Marzo 2011	50043	Bárboles	6
Marzo 2011	50044	Bardallur	7
Marzo 2011	50045	Belchite	53
Marzo 2011	50046	Belmonte de Gracián	3
Marzo 2011	50047	Berdejo	1
Marzo 2011	50050	Bijuesca	1
Marzo 2011	50051	Biota	24
Marzo 2011	50052	Bisimbre	6
