Municipio código	Municipio nombre	Año	Orden	Siglas	Votos
50213	Plenas	2011	2	PSOE	5
50213	Plenas	2011	3	PAR	61
50213	Plenas	2015	1	PP	21
50213	Plenas	2015	2	PSOE	14
50213	Plenas	2015	4	PAR	54
50213	Plenas	2015	7	CHA	1
50214	Pomer	2007	1	PSOE	2
50214	Pomer	2007	2	PP	19
50214	Pomer	2007	3	PAR	0
50214	Pomer	2007	4	CHA	7
50214	Pomer	2011	1	PP	15
50214	Pomer	2011	2	PSOE	3
50214	Pomer	2011	3	PAR	2
50214	Pomer	2011	4	CHA	2
50214	Pomer	2015	1	PP	13
50214	Pomer	2015	2	PSOE	1
50215	Pozuel de Ariza	2007	1	PSOE	0
50215	Pozuel de Ariza	2007	2	PP	0
50215	Pozuel de Ariza	2007	3	PAR	19
50215	Pozuel de Ariza	2011	3	PAR	9
50215	Pozuel de Ariza	2011	5	IU	9
50215	Pozuel de Ariza	2015	1	PP	0
50215	Pozuel de Ariza	2015	2	PSOE	0
50215	Pozuel de Ariza	2015	4	PAR	0
50215	Pozuel de Ariza	2015	17	IU-ZGZ	14
50216	Pozuelo de Aragón	2007	1	PSOE	62
50216	Pozuelo de Aragón	2007	2	PP	75
50216	Pozuelo de Aragón	2007	3	PAR	117
50216	Pozuelo de Aragón	2011	1	PP	82
50216	Pozuelo de Aragón	2011	2	PSOE	59
50216	Pozuelo de Aragón	2015	1	PP	113
50216	Pozuelo de Aragón	2015	2	PSOE	66
50217	Pradilla de Ebro	2007	1	PSOE	262
50217	Pradilla de Ebro	2007	2	PP	107
50217	Pradilla de Ebro	2007	3	PAR	48
50217	Pradilla de Ebro	2007	4	CHA	17
50217	Pradilla de Ebro	2011	1	PP	95
50217	Pradilla de Ebro	2011	2	PSOE	238
50217	Pradilla de Ebro	2011	3	PAR	62
50217	Pradilla de Ebro	2015	1	PP	113
50217	Pradilla de Ebro	2015	2	PSOE	198
50218	Puebla de Albortón	2007	1	PSOE	13
50218	Puebla de Albortón	2007	2	PP	9
50218	Puebla de Albortón	2007	3	PAR	52
50218	Puebla de Albortón	2007	4	CHA	30
50218	Puebla de Albortón	2007	5	IU	1
50218	Puebla de Albortón	2011	1	PP	7
50218	Puebla de Albortón	2011	2	PSOE	15
50218	Puebla de Albortón	2011	3	PAR	58
50218	Puebla de Albortón	2011	4	CHA	26
50218	Puebla de Albortón	2015	1	PP	41
50218	Puebla de Albortón	2015	2	PSOE	15
50218	Puebla de Albortón	2015	4	PAR	44
50218	Puebla de Albortón	2015	7	CHA	36
50219	Puebla de Alfindén (La)	2007	1	PSOE	824
50219	Puebla de Alfindén (La)	2007	2	PP	584
50219	Puebla de Alfindén (La)	2007	3	PAR	483
50219	Puebla de Alfindén (La)	2007	4	CHA	179
50219	Puebla de Alfindén (La)	2011	1	PP	748
50219	Puebla de Alfindén (La)	2011	2	PSOE	570
50219	Puebla de Alfindén (La)	2011	3	PAR	619
50219	Puebla de Alfindén (La)	2011	4	CHA	262
50219	Puebla de Alfindén (La)	2011	8	FIA	269
50219	Puebla de Alfindén (La)	2015	1	PP	572
50219	Puebla de Alfindén (La)	2015	2	PSOE	601
50219	Puebla de Alfindén (La)	2015	4	PAR	412
50219	Puebla de Alfindén (La)	2015	5	C's	426
50219	Puebla de Alfindén (La)	2015	7	CHA	266
50219	Puebla de Alfindén (La)	2015	28	FIA	221
50220	Puendeluna	2007	1	PSOE	41
50220	Puendeluna	2007	2	PP	0
50220	Puendeluna	2007	3	PAR	2
50220	Puendeluna	2011	1	PP	2
50220	Puendeluna	2011	2	PSOE	29
50220	Puendeluna	2015	1	PP	11
50220	Puendeluna	2015	2	PSOE	31
50221	Purujosa	2007	1	PSOE	30
50221	Purujosa	2007	2	PP	6
50221	Purujosa	2007	3	PAR	0
50221	Purujosa	2007	4	CHA	1
50221	Purujosa	2011	1	PP	12
50221	Purujosa	2011	2	PSOE	20
50221	Purujosa	2015	1	PP	3
50221	Purujosa	2015	2	PSOE	20
50222	Quinto	2007	1	PSOE	317
50222	Quinto	2007	2	PP	295
50222	Quinto	2007	3	PAR	464
50222	Quinto	2007	4	CHA	133
50222	Quinto	2011	1	PP	333
50222	Quinto	2011	2	PSOE	519
50222	Quinto	2011	3	PAR	266
50222	Quinto	2011	4	CHA	76
50222	Quinto	2015	1	PP	342
50222	Quinto	2015	2	PSOE	614
50222	Quinto	2015	4	PAR	108
50222	Quinto	2015	7	CHA	151
50222	Quinto	2015	10	EB	10
50223	Remolinos	2007	1	PSOE	541
50223	Remolinos	2007	2	PP	184
50223	Remolinos	2007	3	PAR	39
50223	Remolinos	2011	1	PP	274
50223	Remolinos	2011	2	PSOE	455
50223	Remolinos	2011	3	PAR	12
50223	Remolinos	2015	1	PP	221
50223	Remolinos	2015	2	PSOE	472
50224	Retascón	2007	1	PSOE	2
50224	Retascón	2007	3	PAR	47
50224	Retascón	2007	4	CHA	8
50224	Retascón	2011	1	PP	6
50224	Retascón	2011	2	PSOE	1
50224	Retascón	2011	3	PAR	37
50224	Retascón	2011	4	CHA	6
50224	Retascón	2015	1	PP	13
50224	Retascón	2015	2	PSOE	2
50224	Retascón	2015	4	PAR	37
50225	Ricla	2007	1	PSOE	121
50225	Ricla	2007	2	PP	124
50225	Ricla	2007	3	PAR	462
50225	Ricla	2007	4	CHA	726
50225	Ricla	2011	1	PP	154
50225	Ricla	2011	2	PSOE	217
50225	Ricla	2011	3	PAR	278
50225	Ricla	2011	4	CHA	515
50225	Ricla	2015	1	PP	144
50225	Ricla	2015	2	PSOE	405
50225	Ricla	2015	4	PAR	228
50225	Ricla	2015	7	CHA	52
50225	Ricla	2015	17	IU-ZGZ	211
50227	Romanos	2007	1	PSOE	29
50227	Romanos	2007	2	PP	34
50227	Romanos	2007	3	PAR	28
50227	Romanos	2007	4	CHA	1
50227	Romanos	2007	5	IU	22
50227	Romanos	2011	1	PP	30
50227	Romanos	2011	2	PSOE	42
50227	Romanos	2011	3	PAR	32
50227	Romanos	2011	4	CHA	9
50227	Romanos	2015	1	PP	21
50227	Romanos	2015	2	PSOE	18
50227	Romanos	2015	4	PAR	41
50227	Romanos	2015	7	CHA	8
50228	Rueda de Jalón	2007	1	PSOE	80
50228	Rueda de Jalón	2007	2	PP	109
50228	Rueda de Jalón	2007	3	PAR	53
50228	Rueda de Jalón	2011	1	PP	147
50228	Rueda de Jalón	2011	2	PSOE	65
50228	Rueda de Jalón	2011	3	PAR	36
50228	Rueda de Jalón	2015	1	PP	131
50228	Rueda de Jalón	2015	2	PSOE	9
50228	Rueda de Jalón	2015	4	PAR	61
50229	Ruesca	2007	1	PSOE	29
50229	Ruesca	2007	2	PP	11
50229	Ruesca	2007	3	PAR	16
50229	Ruesca	2007	4	CHA	0
50229	Ruesca	2011	1	PP	21
50229	Ruesca	2011	2	PSOE	23
50229	Ruesca	2011	3	PAR	25
50229	Ruesca	2015	1	PP	9
50229	Ruesca	2015	2	PSOE	23
50229	Ruesca	2015	4	PAR	17
50230	Sádaba	2007	1	PSOE	423
50230	Sádaba	2007	2	PP	339
50230	Sádaba	2007	3	PAR	131
50230	Sádaba	2007	5	IU	58
50230	Sádaba	2011	1	PP	260
50230	Sádaba	2011	2	PSOE	407
50230	Sádaba	2011	3	PAR	185
50230	Sádaba	2015	1	PP	251
50230	Sádaba	2015	2	PSOE	430
50230	Sádaba	2015	4	PAR	131
50231	Salillas de Jalón	2007	1	PSOE	140
50231	Salillas de Jalón	2007	2	PP	30
50231	Salillas de Jalón	2007	3	PAR	57
50231	Salillas de Jalón	2007	4	CHA	37
50231	Salillas de Jalón	2011	1	PP	40
50231	Salillas de Jalón	2011	2	PSOE	103
50231	Salillas de Jalón	2011	4	CHA	82
50231	Salillas de Jalón	2015	1	PP	62
50231	Salillas de Jalón	2015	2	PSOE	107
50232	Salvatierra de Esca	2007	1	PSOE	22
50232	Salvatierra de Esca	2007	2	PP	0
50232	Salvatierra de Esca	2007	3	PAR	117
50232	Salvatierra de Esca	2007	4	CHA	37
50232	Salvatierra de Esca	2011	1	PP	4
50232	Salvatierra de Esca	2011	2	PSOE	57
50232	Salvatierra de Esca	2011	5	IU	10
50232	Salvatierra de Esca	2015	1	PP	20
50232	Salvatierra de Esca	2015	2	PSOE	23
50232	Salvatierra de Esca	2015	7	CHA	96
50233	Samper del Salz	2007	1	PSOE	6
50233	Samper del Salz	2007	2	PP	42
50233	Samper del Salz	2007	3	PAR	73
50233	Samper del Salz	2007	4	CHA	0
50233	Samper del Salz	2007	5	IU	0
50233	Samper del Salz	2011	1	PP	35
50233	Samper del Salz	2011	2	PSOE	16
50233	Samper del Salz	2011	3	PAR	63
50233	Samper del Salz	2015	1	PP	61
50233	Samper del Salz	2015	4	PAR	52
50233	Samper del Salz	2015	7	CHA	1
50234	San Martín de la Virgen de Moncayo	2007	1	PSOE	4
50234	San Martín de la Virgen de Moncayo	2007	2	PP	8
50234	San Martín de la Virgen de Moncayo	2007	3	PAR	182
50234	San Martín de la Virgen de Moncayo	2007	4	CHA	0
50234	San Martín de la Virgen de Moncayo	2011	1	PP	9
50234	San Martín de la Virgen de Moncayo	2011	2	PSOE	38
50234	San Martín de la Virgen de Moncayo	2011	3	PAR	162
50234	San Martín de la Virgen de Moncayo	2015	1	PP	156
50234	San Martín de la Virgen de Moncayo	2015	2	PSOE	29
50235	San Mateo de Gállego	2007	1	PSOE	880
50235	San Mateo de Gállego	2007	2	PP	442
50235	San Mateo de Gállego	2007	3	PAR	174
50235	San Mateo de Gállego	2007	4	CHA	117
50235	San Mateo de Gállego	2011	1	PP	445
50235	San Mateo de Gállego	2011	2	PSOE	764
50235	San Mateo de Gállego	2011	3	PAR	202
50235	San Mateo de Gállego	2011	4	CHA	255
50235	San Mateo de Gállego	2015	1	PP	286
50235	San Mateo de Gállego	2015	2	PSOE	739
50235	San Mateo de Gállego	2015	4	PAR	138
50235	San Mateo de Gállego	2015	7	CHA	228
50235	San Mateo de Gállego	2015	28	FIA	110
50236	Santa Cruz de Grío	2007	1	PSOE	57
50236	Santa Cruz de Grío	2007	2	PP	84
50236	Santa Cruz de Grío	2007	3	PAR	2
50236	Santa Cruz de Grío	2007	4	CHA	0
50236	Santa Cruz de Grío	2011	1	PP	68
50236	Santa Cruz de Grío	2011	2	PSOE	29
50236	Santa Cruz de Grío	2011	3	PAR	22
50236	Santa Cruz de Grío	2011	4	CHA	1
50236	Santa Cruz de Grío	2015	1	PP	48
50236	Santa Cruz de Grío	2015	2	PSOE	28
50236	Santa Cruz de Grío	2015	4	PAR	21
50237	Santa Cruz de Moncayo	2007	1	PSOE	32
50237	Santa Cruz de Moncayo	2007	2	PP	45
50237	Santa Cruz de Moncayo	2007	3	PAR	11
50237	Santa Cruz de Moncayo	2007	4	CHA	5
50237	Santa Cruz de Moncayo	2007	5	IU	1
50237	Santa Cruz de Moncayo	2011	1	PP	50
50237	Santa Cruz de Moncayo	2011	2	PSOE	23
50237	Santa Cruz de Moncayo	2011	3	PAR	6
50237	Santa Cruz de Moncayo	2011	4	CHA	18
50237	Santa Cruz de Moncayo	2015	1	PP	39
50237	Santa Cruz de Moncayo	2015	2	PSOE	35
50238	Santa Eulalia de Gállego	2007	1	PSOE	23
50238	Santa Eulalia de Gállego	2007	2	PP	20
50238	Santa Eulalia de Gállego	2007	3	PAR	59
50238	Santa Eulalia de Gállego	2007	4	CHA	40
50238	Santa Eulalia de Gállego	2007	5	IU	4
50238	Santa Eulalia de Gállego	2011	1	PP	23
50238	Santa Eulalia de Gállego	2011	2	PSOE	19
50238	Santa Eulalia de Gállego	2011	3	PAR	47
50238	Santa Eulalia de Gállego	2011	4	CHA	31
50238	Santa Eulalia de Gállego	2015	1	PP	19
50238	Santa Eulalia de Gállego	2015	2	PSOE	3
50238	Santa Eulalia de Gállego	2015	4	PAR	45
50238	Santa Eulalia de Gállego	2015	7	CHA	30
50239	Santed	2007	1	PSOE	15
50239	Santed	2007	2	PP	41
50239	Santed	2007	3	PAR	0
50239	Santed	2007	4	CHA	1
50239	Santed	2011	1	PP	39
50239	Santed	2011	2	PSOE	12
50239	Santed	2011	3	PAR	2
50239	Santed	2015	1	PP	41
50239	Santed	2015	2	PSOE	10
50240	Sástago	2007	1	PSOE	474
50240	Sástago	2007	2	PP	344
50240	Sástago	2011	1	PP	209
50240	Sástago	2011	2	PSOE	326
50240	Sástago	2011	3	PAR	289
50240	Sástago	2015	1	PP	109
50240	Sástago	2015	2	PSOE	286
50240	Sástago	2015	4	PAR	320
50241	Saviñán	2007	1	PSOE	112
50241	Saviñán	2007	2	PP	339
50241	Saviñán	2007	3	PAR	74
50241	Saviñán	2011	1	PP	331
50241	Saviñán	2011	2	PSOE	97
50241	Saviñán	2011	3	PAR	34
50241	Saviñán	2011	35	A E I SABIÑAN	29
50241	Saviñán	2015	1	PP	300
50241	Saviñán	2015	2	PSOE	112
50241	Saviñán	2015	4	PAR	25
50242	Sediles	2007	1	PSOE	37
50242	Sediles	2007	2	PP	1
50242	Sediles	2007	3	PAR	9
50242	Sediles	2007	4	CHA	43
50242	Sediles	2011	1	PP	4
50242	Sediles	2011	2	PSOE	26
50242	Sediles	2011	3	PAR	6
50242	Sediles	2011	4	CHA	55
50242	Sediles	2015	1	PP	5
50242	Sediles	2015	2	PSOE	30
50242	Sediles	2015	4	PAR	3
50242	Sediles	2015	7	CHA	50
50243	Sestrica	2007	1	PSOE	102
50243	Sestrica	2007	2	PP	81
50243	Sestrica	2007	3	PAR	139
50243	Sestrica	2011	1	PP	82
50243	Sestrica	2011	2	PSOE	74
50243	Sestrica	2011	3	PAR	141
50243	Sestrica	2015	1	PP	91
50243	Sestrica	2015	2	PSOE	60
50243	Sestrica	2015	4	PAR	127
50244	Sierra de Luna	2007	1	PSOE	56
50244	Sierra de Luna	2007	2	PP	2
50244	Sierra de Luna	2007	3	PAR	145
50244	Sierra de Luna	2011	1	PP	18
50244	Sierra de Luna	2011	2	PSOE	3
50244	Sierra de Luna	2011	3	PAR	136
50244	Sierra de Luna	2015	1	PP	4
50244	Sierra de Luna	2015	2	PSOE	7
50244	Sierra de Luna	2015	4	PAR	161
50245	Sigüés	2007	1	PSOE	32
50245	Sigüés	2007	2	PP	37
50245	Sigüés	2007	3	PAR	70
50245	Sigüés	2007	5	IU	20
50245	Sigüés	2011	1	PP	31
50245	Sigüés	2011	2	PSOE	21
50245	Sigüés	2011	3	PAR	74
50245	Sigüés	2011	4	CHA	30
50245	Sigüés	2011	5	IU	1
50245	Sigüés	2015	1	PP	18
50245	Sigüés	2015	2	PSOE	18
50245	Sigüés	2015	4	PAR	46
50246	Sisamón	2007	1	PSOE	1
50246	Sisamón	2007	2	PP	10
50246	Sisamón	2007	3	PAR	41
50246	Sisamón	2011	1	PP	4
50246	Sisamón	2011	3	PAR	34
50246	Sisamón	2015	1	PP	4
50246	Sisamón	2015	2	PSOE	1
50246	Sisamón	2015	4	PAR	25
50247	Sobradiel	2007	1	PSOE	151
50247	Sobradiel	2007	2	PP	33
50247	Sobradiel	2007	3	PAR	348
50247	Sobradiel	2011	1	PP	24
50247	Sobradiel	2011	2	PSOE	117
50247	Sobradiel	2011	3	PAR	428
50247	Sobradiel	2015	1	PP	214
50247	Sobradiel	2015	2	PSOE	157
50247	Sobradiel	2015	4	PAR	200
50248	Sos del Rey Católico	2007	1	PSOE	266
50248	Sos del Rey Católico	2007	2	PP	95
50248	Sos del Rey Católico	2007	3	PAR	74
50248	Sos del Rey Católico	2011	1	PP	164
50248	Sos del Rey Católico	2011	2	PSOE	158
50248	Sos del Rey Católico	2011	3	PAR	23
50248	Sos del Rey Católico	2011	5	IU	34
50248	Sos del Rey Católico	2011	25	AISOS	73
50248	Sos del Rey Católico	2015	1	PP	50
50248	Sos del Rey Católico	2015	2	PSOE	210
50248	Sos del Rey Católico	2015	12	COMPROMISO CON ARAGON	116
50249	Tabuenca	2007	1	PSOE	86
50249	Tabuenca	2007	2	PP	210
50249	Tabuenca	2011	1	PP	186
50249	Tabuenca	2011	2	PSOE	46
50249	Tabuenca	2011	3	PAR	43
50249	Tabuenca	2015	1	PP	143
50249	Tabuenca	2015	2	PSOE	22
50249	Tabuenca	2015	4	PAR	62
50250	Talamantes	2007	1	PSOE	0
50250	Talamantes	2007	2	PP	43
50250	Talamantes	2007	3	PAR	9
50250	Talamantes	2007	4	CHA	0
50250	Talamantes	2011	1	PP	35
50250	Talamantes	2011	2	PSOE	2
50250	Talamantes	2015	1	PP	27
50250	Talamantes	2015	2	PSOE	1
50250	Talamantes	2015	7	CHA	11
50251	Tarazona	2007	1	PSOE	1961
50251	Tarazona	2007	2	PP	2855
50251	Tarazona	2007	3	PAR	338
50251	Tarazona	2007	4	CHA	345
50251	Tarazona	2007	14	CC-IU	563
50251	Tarazona	2011	1	PP	3284
50251	Tarazona	2011	2	PSOE	1344
50251	Tarazona	2011	3	PAR	166
50251	Tarazona	2011	4	CHA	343
50251	Tarazona	2011	5	IU	684
50251	Tarazona	2011	7	COMPROMISO CON ARAGON	88
50251	Tarazona	2015	1	PP	3141
50251	Tarazona	2015	2	PSOE	1021
50251	Tarazona	2015	3	ZGZ	1106
50251	Tarazona	2015	4	PAR	74
50251	Tarazona	2015	5	C's	369
50252	Tauste	2007	1	PSOE	1337
50252	Tauste	2007	2	PP	1136
50252	Tauste	2007	3	PAR	771
50252	Tauste	2007	4	CHA	250
50252	Tauste	2007	5	IU	158
50252	Tauste	2007	6	LV-FIA	159
50252	Tauste	2011	1	PP	1666
50252	Tauste	2011	2	PSOE	1197
50252	Tauste	2011	3	PAR	302
50252	Tauste	2011	4	CHA	258
50252	Tauste	2011	5	IU	172
50252	Tauste	2015	1	PP	1778
50252	Tauste	2015	2	PSOE	840
50252	Tauste	2015	4	PAR	268
50252	Tauste	2015	7	CHA	157
50252	Tauste	2015	17	IU-ZGZ	252
50253	Terrer	2007	1	PSOE	149
50253	Terrer	2007	2	PP	165
50253	Terrer	2007	3	PAR	115
50253	Terrer	2011	1	PP	218
50253	Terrer	2011	2	PSOE	134
50253	Terrer	2011	3	PAR	49
50253	Terrer	2015	1	PP	182
50253	Terrer	2015	2	PSOE	100
50253	Terrer	2015	4	PAR	53
50254	Tierga	2007	1	PSOE	71
50254	Tierga	2007	2	PP	9
50254	Tierga	2007	3	PAR	72
50254	Tierga	2007	4	CHA	12
50254	Tierga	2007	5	IU	2
50254	Tierga	2011	1	PP	7
50254	Tierga	2011	2	PSOE	50
50254	Tierga	2011	3	PAR	86
50254	Tierga	2011	5	IU	1
50254	Tierga	2015	1	PP	1
50254	Tierga	2015	2	PSOE	44
50254	Tierga	2015	4	PAR	90
50255	Tobed	2007	1	PSOE	199
50255	Tobed	2007	2	PP	3
50255	Tobed	2007	3	PAR	4
50255	Tobed	2011	1	PP	3
50255	Tobed	2011	2	PSOE	172
50255	Tobed	2011	3	PAR	4
50255	Tobed	2015	1	PP	7
50255	Tobed	2015	2	PSOE	146
50255	Tobed	2015	4	PAR	1
50255	Tobed	2015	7	CHA	6
50256	Torralba de los Frailes	2007	1	PSOE	40
50256	Torralba de los Frailes	2007	2	PP	49
50256	Torralba de los Frailes	2007	3	PAR	29
50256	Torralba de los Frailes	2007	4	CHA	0
50256	Torralba de los Frailes	2011	1	PP	16
50256	Torralba de los Frailes	2011	2	PSOE	34
50256	Torralba de los Frailes	2011	3	PAR	21
50256	Torralba de los Frailes	2011	4	CHA	13
50256	Torralba de los Frailes	2015	1	PP	28
50256	Torralba de los Frailes	2015	2	PSOE	37
50256	Torralba de los Frailes	2015	4	PAR	23
50256	Torralba de los Frailes	2015	7	CHA	15
50257	Torralba de Ribota	2007	1	PSOE	73
50257	Torralba de Ribota	2007	2	PP	41
50257	Torralba de Ribota	2007	3	PAR	1
50257	Torralba de Ribota	2007	4	CHA	52
50257	Torralba de Ribota	2011	1	PP	35
50257	Torralba de Ribota	2011	2	PSOE	72
50257	Torralba de Ribota	2011	3	PAR	29
50257	Torralba de Ribota	2011	4	CHA	52
50257	Torralba de Ribota	2015	1	PP	41
50257	Torralba de Ribota	2015	2	PSOE	72
50257	Torralba de Ribota	2015	4	PAR	1
50257	Torralba de Ribota	2015	7	CHA	46
50258	Torralbilla	2007	1	PSOE	3
50258	Torralbilla	2007	2	PP	6
50258	Torralbilla	2007	3	PAR	38
50258	Torralbilla	2007	4	CHA	0
50258	Torralbilla	2011	1	PP	8
50258	Torralbilla	2011	2	PSOE	2
50258	Torralbilla	2011	3	PAR	39
50258	Torralbilla	2015	1	PP	3
50258	Torralbilla	2015	2	PSOE	31
50258	Torralbilla	2015	4	PAR	1
50259	Torrehermosa	2007	1	PSOE	46
50259	Torrehermosa	2007	2	PP	1
50259	Torrehermosa	2007	3	PAR	23
50259	Torrehermosa	2011	1	PP	18
50259	Torrehermosa	2011	2	PSOE	39
50259	Torrehermosa	2011	3	PAR	3
50259	Torrehermosa	2015	1	PP	30
50259	Torrehermosa	2015	2	PSOE	22
50259	Torrehermosa	2015	4	PAR	9
50260	Torrelapaja	2007	1	PSOE	11
50260	Torrelapaja	2007	2	PP	0
50260	Torrelapaja	2007	3	PAR	23
50260	Torrelapaja	2007	4	CHA	10
50260	Torrelapaja	2011	1	PP	2
50260	Torrelapaja	2011	2	PSOE	3
50260	Torrelapaja	2011	3	PAR	25
50260	Torrelapaja	2015	1	PP	3
50260	Torrelapaja	2015	2	PSOE	1
50260	Torrelapaja	2015	4	PAR	28
50261	Torrellas	2007	1	PSOE	152
50261	Torrellas	2007	2	PP	46
50261	Torrellas	2007	3	PAR	6
50261	Torrellas	2007	4	CHA	20
50261	Torrellas	2011	1	PP	49
50261	Torrellas	2011	2	PSOE	139
50261	Torrellas	2011	3	PAR	9
50261	Torrellas	2011	4	CHA	10
50261	Torrellas	2015	1	PP	38
50261	Torrellas	2015	2	PSOE	114
50261	Torrellas	2015	4	PAR	3
50262	Torres de Berrellén	2007	1	PSOE	326
50262	Torres de Berrellén	2007	2	PP	238
50262	Torres de Berrellén	2007	3	PAR	139
50262	Torres de Berrellén	2007	4	CHA	8
50262	Torres de Berrellén	2007	5	IU	181
50262	Torres de Berrellén	2011	1	PP	247
50262	Torres de Berrellén	2011	2	PSOE	430
50262	Torres de Berrellén	2011	3	PAR	70
50262	Torres de Berrellén	2011	5	IU	157
50262	Torres de Berrellén	2015	1	PP	239
50262	Torres de Berrellén	2015	2	PSOE	418
50262	Torres de Berrellén	2015	17	IU-ZGZ	210
50263	Torrijo de la Cañada	2007	1	PSOE	94
50263	Torrijo de la Cañada	2007	2	PP	35
50263	Torrijo de la Cañada	2007	3	PAR	93
50263	Torrijo de la Cañada	2011	1	PP	13
50263	Torrijo de la Cañada	2011	2	PSOE	60
50263	Torrijo de la Cañada	2011	3	PAR	120
50263	Torrijo de la Cañada	2015	1	PP	15
50263	Torrijo de la Cañada	2015	2	PSOE	45
50263	Torrijo de la Cañada	2015	4	PAR	94
50264	Tosos	2007	1	PSOE	77
50264	Tosos	2007	2	PP	1
50264	Tosos	2007	3	PAR	84
50264	Tosos	2007	4	CHA	74
50264	Tosos	2007	5	IU	2
50264	Tosos	2011	1	PP	1
50264	Tosos	2011	2	PSOE	114
50264	Tosos	2011	3	PAR	64
50264	Tosos	2011	4	CHA	1
50264	Tosos	2011	5	IU	2
50264	Tosos	2015	1	PP	1
50264	Tosos	2015	2	PSOE	69
50264	Tosos	2015	4	PAR	68
50264	Tosos	2015	7	CHA	55
50265	Trasmoz	2007	1	PSOE	28
50265	Trasmoz	2007	2	PP	15
50265	Trasmoz	2007	3	PAR	31
50265	Trasmoz	2007	4	CHA	0
50265	Trasmoz	2011	1	PP	8
50265	Trasmoz	2011	2	PSOE	4
50265	Trasmoz	2011	3	PAR	47
50265	Trasmoz	2011	4	CHA	4
50265	Trasmoz	2015	1	PP	38
50265	Trasmoz	2015	2	PSOE	0
50265	Trasmoz	2015	4	PAR	10
50265	Trasmoz	2015	12	COMPROMISO CON ARAGON	8
50266	Trasobares	2007	1	PSOE	53
50266	Trasobares	2007	2	PP	24
50266	Trasobares	2007	3	PAR	6
50266	Trasobares	2007	4	CHA	4
50266	Trasobares	2007	5	IU	23
50266	Trasobares	2011	1	PP	23
50266	Trasobares	2011	2	PSOE	43
50266	Trasobares	2011	3	PAR	36
50266	Trasobares	2011	5	IU	9
50266	Trasobares	2015	1	PP	11
50266	Trasobares	2015	2	PSOE	67
50266	Trasobares	2015	7	CHA	7
50267	Uncastillo	2007	1	PSOE	275
50267	Uncastillo	2007	2	PP	39
50267	Uncastillo	2007	3	PAR	105
50267	Uncastillo	2007	4	CHA	89
50267	Uncastillo	2011	1	PP	158
50267	Uncastillo	2011	2	PSOE	193
50267	Uncastillo	2011	3	PAR	53
50267	Uncastillo	2011	4	CHA	47
50267	Uncastillo	2015	1	PP	49
50267	Uncastillo	2015	2	PSOE	224
50267	Uncastillo	2015	7	CHA	119
50268	Undués de Lerda	2007	1	PSOE	0
50268	Undués de Lerda	2007	2	PP	39
50268	Undués de Lerda	2007	3	PAR	2
50268	Undués de Lerda	2011	1	PP	41
50268	Undués de Lerda	2011	2	PSOE	3
50268	Undués de Lerda	2011	5	IU	5
50268	Undués de Lerda	2015	1	PP	25
50268	Undués de Lerda	2015	2	PSOE	0
50268	Undués de Lerda	2015	7	CHA	14
50269	Urrea de Jalón	2007	1	PSOE	69
50269	Urrea de Jalón	2007	2	PP	137
50269	Urrea de Jalón	2007	3	PAR	6
50269	Urrea de Jalón	2007	4	CHA	60
50269	Urrea de Jalón	2011	1	PP	141
50269	Urrea de Jalón	2011	2	PSOE	66
50269	Urrea de Jalón	2011	3	PAR	3
50269	Urrea de Jalón	2011	4	CHA	19
50269	Urrea de Jalón	2015	1	PP	144
50269	Urrea de Jalón	2015	2	PSOE	46
50270	Urriés	2007	1	PSOE	1
50270	Urriés	2007	2	PP	20
50270	Urriés	2007	3	PAR	16
50270	Urriés	2011	1	PP	17
50270	Urriés	2011	2	PSOE	2
50270	Urriés	2011	3	PAR	16
50270	Urriés	2015	1	PP	1
50270	Urriés	2015	2	PSOE	1
50270	Urriés	2015	87	UCIN	26
50271	Used	2007	1	PSOE	170
50271	Used	2007	2	PP	17
50271	Used	2007	3	PAR	49
50271	Used	2007	4	CHA	1
50271	Used	2011	1	PP	116
50271	Used	2011	2	PSOE	119
50271	Used	2011	3	PAR	2
50271	Used	2015	1	PP	59
50271	Used	2015	2	PSOE	134
50272	Utebo	2007	1	PSOE	2350
50272	Utebo	2007	2	PP	1599
50272	Utebo	2007	3	PAR	734
50272	Utebo	2007	4	CHA	816
50272	Utebo	2007	5	IU	630
50272	Utebo	2011	1	PP	2486
50272	Utebo	2011	2	PSOE	2438
50272	Utebo	2011	3	PAR	314
50272	Utebo	2011	4	CHA	552
50272	Utebo	2011	5	IU	873
50272	Utebo	2011	6	UPyD	265
50272	Utebo	2011	7	COMPROMISO CON ARAGON	182
50272	Utebo	2011	8	FIA	42
50272	Utebo	2015	1	PP	1906
50272	Utebo	2015	2	PSOE	2441
50272	Utebo	2015	5	C's	1009
50272	Utebo	2015	7	CHA	470
50272	Utebo	2015	10	EB	264
50272	Utebo	2015	13	ARAGONSIPUEDE	0
50272	Utebo	2015	17	IU-ZGZ	1290
50272	Utebo	2015	46	UNIÓN UTEBO	350
50273	Valdehorna	2007	1	PSOE	0
50273	Valdehorna	2007	2	PP	28
50273	Valdehorna	2007	3	PAR	14
50273	Valdehorna	2007	4	CHA	0
50273	Valdehorna	2011	1	PP	2
50273	Valdehorna	2011	3	PAR	21
50273	Valdehorna	2011	4	CHA	5
50273	Valdehorna	2015	1	PP	0
50273	Valdehorna	2015	2	PSOE	0
50273	Valdehorna	2015	4	PAR	20
50274	Val de San Martín	2007	1	PSOE	29
50274	Val de San Martín	2007	2	PP	3
