Año	Municipio código	Municipio nombre	Total	VC Residencial	VC Almacén, estacionamiento	VC Comercial	VC Ocio, hostelería	VC Industrial	VC Cultural	VC Deportivo	VC Oficinas	VC Edificios singulares	VC Religioso	VC Espectáculos	VC Sin definir	VC Suelo vacante	VC Sanidad, benefic
2014	22018	Alcubierre	5115,21	3882,76	0	0	0	992,19	0	0	0	0	0	0	1232,45	240,26	0
2014	22019	Alerre	5485,54	4566,83	0	0	0	384,64	0	0	0	0	0	0	918,71	534,07	0
2014	22020	Alfántega	1626,54	1462,33	0	0	0	114,98	0	0	0	0	0	0	164,21	49,23	0
2014	22021	Almudévar	76885,29	60644,32	867,78	488,81	0	5593,79	800,62	1730,53	1252,77	0	596,21	0	16240,97	2640,76	2269,7
2014	22022	Almunia de San Juan	10439,26	7691,57	66,84	0	0	1784,4	0	243,35	0	0	0	0	2747,69	653,1	0
2014	22023	Almuniente	9826,23	8546,22	0	0	0	453,72	0	264,24	0	0	0	0	1280,01	562,05	0
2014	22024	Alquézar	17429,11	12480,95	225,97	321,47	2945,34	184,71	0	0	0	0	895,49	0	4948,16	375,18	0
2014	22025	Altorricón	34880,83	26860,77	333,86	167,09	0	3231,79	0	0	144,44	0	0	0	8020,06	4142,88	0
2014	22027	Angüés	6481,57	3365,97	0	0	0	2161,66	0	0	0	0	247,3	0	3115,6	706,64	0
2014	22028	Ansó	19975,15	15961,44	479,11	152,71	478,56	0	0	0	0	0	0	0	4013,71	2903,33	0
2014	22029	Antillón	892,12	623,92	0	0	0	244,98	0	0	0	0	0	0	268,2	23,22	0
2014	22032	Aragüés del Puerto	10342,04	8082,95	349,02	0	0	0	0	0	0	0	0	0	2259,09	1910,07	0
2014	22035	Arén	8127,52	6070,59	259,64	113,75	0	1220,62	0	0	0	0	91,39	0	2056,93	371,53	0
2014	22036	Argavieso	2738,45	2439,24	0	0	0	213,47	0	0	0	0	0	0	299,21	85,74	0
2014	22037	Arguis	5606,95	4450,11	30,69	0	0	628,19	0	0	0	0	0	0	1156,84	497,96	0
2014	22039	Ayerbe	49119,44	37367,59	806,42	556,38	0	4301,24	0	0	92,97	0	280,16	0	11751,85	5714,68	0
2014	22040	Azanuy-Alins	2961,05	2174,05	0	0	0	723,47	0	0	0	0	0	0	787	63,53	0
2014	22041	Azara	1829,16	1472,45	0	0	0	332,7	0	0	0	0	0	0	356,71	24,01	0
2014	22042	Azlor	1992,29	1531,77	0	0	0	370,04	0	0	0	0	0	0	460,52	90,48	0
2014	22043	Baells	3956,18	2991,27	0	0	0	849,21	0	0	0	0	0	0	964,91	115,7	0
2014	22044	Bailo	12055,04	10609,24	273,51	0	229,52	0	0	0	0	0	288,82	0	1445,8	653,95	0
2014	22045	Baldellou	1815,83	1244,24	0	0	0	452,54	0	0	0	0	0	0	571,59	119,05	0
2014	22046	Ballobar	16975,86	14246,53	77,55	0	0	2376,64	0	0	0	0	147,64	0	2729,33	127,5	0
2014	22047	Banastás	6300,96	5307,3	0	0	0	362,31	0	0	0	0	0	0	993,66	631,35	0
2014	22048	Barbastro	546919,62	321556,28	40548,86	28415,52	13226,2	64520,49	14296,32	9387	6432,62	1613,69	5848,78	630,48	225363,34	18110,01	22333,37
2014	22049	Barbués	1223,49	825,48	0	0	0	385,73	0	0	0	0	0	0	398,01	12,28	0
2014	22050	Barbuñales	1604,2	1434,76	0	0	0	133,36	0	0	0	0	0	0	169,44	36,08	0
2014	22051	Bárcabo	1732,35	1301,61	0	0	0	348,01	0	0	0	0	65,59	0	430,74	17,14	0
2014	22052	Belver de Cinca	13981,11	11423,8	145,45	147,94	0	1991,87	0	0	0	0	0	0	2557,31	272,05	0
2014	22053	Benabarre	21898,06	14649,1	813,26	192,66	354,18	2429,48	0	0	0	0	521,92	0	7248,96	2937,46	0
2014	22054	Benasque	382588,41	217817,81	19259,23	11733,41	30266,13	1900,41	3044,61	7654,75	476,44	0	573,21	0	164770,6	89862,41	0
2014	22055	Berbegal	3651,18	3085,9	0	0	0	414,81	0	0	0	0	0	0	565,28	150,47	0
2014	22057	Bielsa	24905,87	14763,12	1035,53	389,22	3905,46	2260,45	0	0	0	0	235,41	0	10142,75	2316,68	0
2014	22058	Bierge	11966,33	6785,41	0	0	3508,86	928,75	0	0	0	0	188,61	0	5180,92	554,7	0
2014	22059	Biescas	187571,91	138661,93	15956,83	1316,77	6609,32	6942,36	0	7349,7	0	937,1	795,09	0	48909,98	9002,81	0
2014	22060	Binaced	30648,01	18060,81	311,26	393,03	0	6686,99	0	0	202,57	0	0	0	12587,2	4993,35	0
2014	22061	Binéfar	356421,06	230519,83	19413,43	13794,55	0	43550,34	3423,6	6809,17	2861,47	0	1220,83	0	125901,23	32217,48	2610,36
2014	22062	Bisaurri	3357,84	2675,61	0	0	0	596,44	0	0	0	0	69,48	0	682,23	16,31	0
2014	22063	Biscarrués	2304,49	1503,69	0	0	0	620,56	0	0	0	0	36,5	0	800,8	143,74	0
2014	22064	Blecua y Torres	5736,83	4963,1	67,46	0	0	249,18	0	0	0	0	0	0	773,73	457,09	0
2014	22066	Boltaña	104759,03	60431,82	3271,88	2790,75	16208,14	4661,67	0	0	251,96	3411,69	323,47	0	44327,21	13407,65	0
2014	22067	Bonansa	984,24	738,63	53,78	0	0	188,52	0	0	0	0	0	0	245,61	3,31	0
2014	22068	Borau	1679,8	1401,57	0	0	0	211,29	0	0	0	0	0	0	278,23	66,94	0
2014	22069	Broto	23586,44	15965,49	1457,93	426,45	2897,66	1278,09	0	348,6	0	634,72	184,58	0	7620,95	392,92	0
2014	22072	Caldearenas	5527,03	3080,97	0	0	0	1442,72	0	52,98	0	0	153,76	0	2446,06	796,6	0
2014	22074	Campo	48340,16	31453,05	3266,25	269,05	3316,89	1743,37	0	0	0	0	340,42	0	16887,11	7951,13	0
2014	22075	Camporrells	2420,39	1962,11	0	0	0	300,44	0	0	0	0	0	0	458,28	157,84	0
2014	22076	Canal de Berdún	18052,87	12884,3	0	0	0	3133,84	0	0	0	0	263,62	0	5168,57	1771,11	0
2014	22077	Candasnos	11367,24	7904,38	0	0	795,06	2124,93	0	0	0	0	284,3	0	3462,86	258,57	0
2014	22078	Canfranc	81378,92	56028,19	6953,44	1460,36	4693,46	6386,14	0	0	0	0	0	0	25350,73	5857,33	0
2014	22079	Capdesaso	2138,82	1632,31	0	0	0	415,23	0	0	0	0	0	0	506,51	91,28	0
2014	22080	Capella	11869,42	10329,88	0	0	0	1001,68	0	0	0	0	0	0	1539,54	537,86	0
2014	22081	Casbas de Huesca	5879,05	3376,19	0	0	174,15	1274,2	0	0	0	0	537,16	0	2502,86	517,35	0
2014	22082	Castejón del Puente	6780,52	3963,14	0	0	0	2432,17	0	0	0	0	0	0	2817,38	385,21	0
2014	22083	Castejón de Monegros	17720,28	12555,91	0	0	0	4175,49	0	0	0	0	0	0	5164,37	988,88	0
2014	22084	Castejón de Sos	58558,38	39966,67	2674,52	632,69	2469,97	0	0	0	0	0	0	0	18591,71	12814,53	0
2014	22085	Castelflorite	1967,53	1322,58	0	0	0	583,53	0	0	0	0	0	0	644,95	61,42	0
2014	22086	Castiello de Jaca	50688,11	37178,33	4983,82	0	0	476,95	0	0	0	0	0	0	13509,78	8049,01	0
2014	22087	Castigaleu	633,5	463,53	0	0	0	74,7	0	0	0	0	67	0	169,97	28,27	0
2014	22088	Castillazuelo	4645,26	4419,84	0	0	0	48,84	0	0	0	0	0	0	225,42	176,58	0
2014	22089	Castillonroy	5911,46	4146,57	0	0	0	964,91	0	272,46	0	0	0	0	1764,89	527,52	0
2014	22090	Colungo	1325,98	1059,26	0	0	0	196,2	0	0	0	0	0	0	266,72	70,52	0
2014	22094	Chalamera	1404,01	1191,35	0	0	0	180,01	0	0	0	0	0	0	212,66	32,65	0
2014	22095	Chía	1770,88	1609,52	0	0	0	145,51	0	0	0	0	0	0	161,36	15,85	0
2014	22096	Chimillas	7069,21	6440,43	17,2	0	0	514,2	0	0	0	0	0	0	628,78	97,38	0
2014	22099	Esplús	7756,62	5432,62	35,83	0	0	1796,53	0	0	0	0	0	0	2324	491,64	0
2014	22102	Estada	6307,96	5998,94	103,74	0	0	0	0	0	0	0	0	0	309,02	205,28	0
2014	22103	Estadilla	29184,74	21529,41	353,65	740,82	0	2892,43	0	1761,59	0	0	0	0	7655,33	1906,84	0
2014	22105	Estopiñán del Castillo	2920,21	1995,82	0	0	0	361,05	0	0	0	0	91,15	0	924,39	472,19	0
2014	22106	Fago	1969,28	1839,65	0	0	0	0	0	0	0	0	0	0	129,63	129,63	0
2014	22107	Fanlo	1458,55	987,91	0	0	289,08	119,51	0	0	0	0	50,83	0	470,64	11,22	0
2014	22109	Fiscal	34173,64	24236,01	616,36	0	2240,52	2108,67	0	0	0	277,4	299,12	0	9937,63	4395,56	0
2014	22110	Fonz	29490,32	24893,31	0	0	0	1325,32	0	0	0	0	0	0	4597,01	3271,69	0
2014	22111	Foradada del Toscar	2638,84	1980,45	35,59	0	0	573,1	0	0	0	0	44,09	0	658,39	5,61	0
2014	22112	Fraga	563664,99	310348,75	34388,74	30169,92	4149,49	73957,52	9411,63	3990,64	5556,49	10764,29	957,05	0	253316,24	73977,72	5992,75
2014	22113	Fueva (La)	23805,26	20751,06	44,43	0	607,96	162,2	0	964,25	0	219,45	221,55	0	3054,2	834,36	0
2014	22114	Gistaín	1878,02	1737,96	0	0	0	132,41	0	0	0	0	0	0	140,06	7,65	0
2014	22115	Grado (El)	49384,25	26087,91	558,12	607,99	5969,55	7323,25	0	4341,66	0	570,66	896,19	0	23296,34	3028,92	0
2014	22116	Grañén	52280,57	32925,9	578,37	823,36	0	8181,34	1088,16	2162,15	0	0	1223,86	0	19354,67	3079,47	2217,96
2014	22117	Graus	141199,59	109598,22	6443,34	4326,52	0	3983,88	3768,49	263,7	367,93	624,74	936,56	0	31601,37	10886,21	0
2014	22119	Gurrea de Gállego	48243,63	29312,22	120,52	480,96	0	9918,26	0	3630,7	990,54	1325,11	113,34	0	18931,41	2351,98	0
2014	22122	Hoz de Jaca	12977,21	8530,03	149,41	0	0	688,13	0	0	0	0	0	0	4447,18	3609,64	0
2014	22124	Huerto	5477,72	3283,14	0	0	0	2092,04	0	0	0	0	0	0	2194,58	102,54	0
2014	22125	Huesca	1812080,95	1085948,52	122093,54	128360,8	18949,9	118087,21	61947,84	36161,6	64620,05	36644,72	28007,92	0	726132,43	75366,95	35891,9
2014	22126	Ibieca	1268,23	926,46	0	0	0	330,1	0	0	0	0	0	0	341,77	11,67	0
2014	22127	Igriés	10483,73	8535,32	157,89	0	0	1042,69	0	0	0	0	0	0	1948,41	747,83	0
2014	22128	Ilche	2421,66	1571,73	0	0	0	647,23	0	0	0	0	76,6	0	849,93	85,89	40,21
2014	22129	Isábena	6989,52	4455,85	65,2	0	555,69	1461,01	0	0	0	0	180,04	0	2533,67	271,73	0
2014	22130	Jaca	1992903,86	1475579,83	102791,92	87148,14	89150,44	55785,64	20360,32	13832,58	6751,29	28932,21	9994,74	0	517324,03	87037,57	15539,18
2014	22131	Jasa	13576,86	10899,78	594,83	0	0	0	0	0	0	0	0	0	2677,08	2082,25	0
2014	22133	Labuerda	3814,49	3141,88	0	0	0	620,32	0	0	0	0	0	0	672,61	52,29	0
2014	22135	Laluenga	9285,97	5641,16	78,1	0	0	2464,86	0	0	0	0	0	0	3644,81	1101,85	0
2014	22136	Lalueza	30307,03	24236,89	0	0	0	1655,54	413,69	1613,91	0	0	0	0	6070,14	2387	0
2014	22137	Lanaja	34408,16	25304,21	217,46	0	0	4769,48	608,69	0	0	533,64	0	0	9103,95	2974,68	0
2014	22139	Laperdiguera	2331,05	2311,08	0	0	0	0	0	0	0	0	0	0	19,97	19,97	0
2014	22141	Lascellas-Ponzano	2412,84	1827,73	0	0	0	542,46	0	0	0	0	0	0	585,11	42,65	0
2014	22142	Lascuarre	2697,19	2492,04	20,66	0	0	175,69	0	0	0	0	0	0	205,15	8,8	0
2014	22143	Laspaúles	8775,15	7088,46	283,28	0	854,39	420,52	0	0	0	0	38,59	0	1686,69	89,91	0
2014	22144	Laspuña	5989,79	5169,16	138,3	0	0	447	0	0	0	0	114,27	0	820,63	121,06	0
2014	22149	Loarre	7317,31	4708,59	0	0	0	1751,92	0	0	0	0	117,14	0	2608,72	739,66	0
2014	22150	Loporzano	7166,58	4936,28	0	0	0	1433,91	0	68,39	0	0	196,47	0	2230,3	531,53	0
2014	22151	Loscorrales	1333,83	907,47	0	0	0	325,56	0	0	0	0	0	0	426,36	100,8	0
2014	22155	Monesma y Cajigar	419,2	323,89	0	0	0	68,62	0	0	0	0	26,69	0	95,31	0	0
2014	22156	Monflorite-Lascasas	6930,79	5119,39	0	0	0	1397,19	0	98,76	0	0	40,63	0	1811,4	274,82	0
2014	22157	Montanuy	4297,01	3004,96	94,22	0	0	1095,94	0	0	0	0	91,45	0	1292,05	10,44	0
2014	22158	Monzón	386888,09	228836,9	22856,28	18897,18	4520,7	59747,01	11623,08	4758,12	4041,13	6761,25	448,52	0	158051,19	20930,27	3467,65
2014	22160	Naval	2249,33	1956,42	0	0	0	228,66	0	0	0	0	0	0	292,91	64,25	0
2014	22162	Novales	3722,52	3062,75	0	0	0	446,21	0	0	0	0	0	0	659,77	213,56	0
2014	22163	Nueno	17456,61	13961,36	0	0	481,78	1000,16	0	1100,17	0	0	62,72	0	3495,25	850,42	0
2014	22164	Olvena	1153,84	1069,46	0	0	0	22,79	0	0	0	0	0	0	84,38	61,59	0
2014	22165	Ontiñena	7744,5	6116,09	0	0	0	1333,87	0	0	0	0	0	0	1628,41	294,54	0
2014	22167	Osso de Cinca	7008,24	5467,08	120,41	0	0	1142,58	0	0	0	0	0	0	1541,16	278,17	0
2014	22168	Palo	3544,4	2272,18	0	0	0	1230,62	0	0	0	0	0	0	1272,22	41,6	0
2014	22170	Panticosa	216779,44	130306,87	15608,59	2317,67	41232,05	2273,31	0	5561,25	0	0	0	0	86472,57	19479,7	0
2014	22172	Peñalba	15800,36	12791,52	82,12	0	1239,17	319,72	0	0	0	0	0	0	3008,84	1367,83	0
2014	22173	Peñas de Riglos (Las)	8640,35	5876,74	60,9	0	500,92	1819,12	0	0	0	0	146,65	0	2763,61	236,02	0
2014	22174	Peralta de Alcofea	8511,82	6304,48	75,89	0	0	1576,34	0	0	0	0	152,03	0	2207,34	403,08	0
2014	22175	Peralta de Calasanz	14068,81	10969,02	12,86	0	0	995,49	0	0	0	0	0	0	3099,79	2091,44	0
2014	22176	Peraltilla	1949,18	1390,93	0	0	0	448,77	0	0	0	0	0	0	558,25	109,48	0
2014	22177	Perarrúa	3066,21	2084,1	0	0	0	781,5	0	0	0	0	79,13	0	982,11	121,48	0
2014	22178	Pertusa	2986,92	1859,55	14,47	0	0	964,36	0	0	0	0	0	0	1127,37	148,54	0
2014	22181	Piracés	993,15	545,61	0	0	0	440,26	0	0	0	0	0	0	447,54	7,28	0
2014	22182	Plan	5223,43	4221,23	291,54	125,83	0	324,36	0	0	0	0	50,48	0	1002,2	209,99	0
2014	22184	Poleñino	2870,11	1984,77	0	0	0	743,94	0	0	0	0	0	0	885,34	141,4	0
2014	22186	Pozán de Vero	2747,8	2139,46	0	0	0	402,33	0	0	0	0	0	0	608,34	206,01	0
2014	22187	Puebla de Castro (La)	19497,53	14858,63	267,1	0	0	1235,94	0	0	0	731,17	137,74	0	4638,9	2266,95	0
2014	22188	Puente de Montañana	1968,13	1230,65	0	0	320,27	332,31	0	0	0	0	40,05	0	737,48	44,85	0
2014	22189	Puértolas	11399,13	8770,97	102,08	0	2172,25	42,71	0	0	0	0	142,95	0	2628,16	168,17	0
2014	22190	Pueyo de Araguás (El)	6618,59	4014,21	0	0	0	1177,57	0	0	0	0	109,61	0	2604,38	1317,2	0
2014	22193	Pueyo de Santa Cruz	3997,81	3379,21	0	0	0	444,02	0	0	0	0	0	0	618,6	174,58	0
2014	22195	Quicena	5802,99	3488,91	0	0	598,88	1386,86	0	60,92	0	0	0	0	2314,08	267,42	0
2014	22197	Robres	11496,1	6724,76	0	0	0	4003,11	0	0	0	0	0	0	4771,34	768,23	0
2014	22199	Sabiñánigo	602376,52	351985,33	45068,7	17529,95	12049,92	53772,4	8116	17360,27	2334,36	6784,71	2091,9	0	250391,19	79558,17	5724,81
2014	22200	Sahún	18151,86	10911,43	581,58	1044,78	3593,11	497,68	0	0	0	0	96,6	0	7240,43	1426,68	0
2014	22201	Salas Altas	2684,84	2142,5	0	0	0	476,68	0	0	0	0	0	0	542,34	65,66	0
2014	22202	Salas Bajas	10084,03	6251,39	56,24	0	0	2844,75	0	0	0	0	0	0	3832,64	931,65	0
2014	22203	Salillas	2158,15	1958,95	0	0	0	170,31	0	0	0	0	0	0	199,2	28,89	0
2014	22204	Sallent de Gállego	167427,66	116054,62	4138,01	2872,35	27173,73	5208,3	0	1621,17	686,72	0	614,76	0	51373,04	8216,61	841,39
2014	22205	San Esteban de Litera	13339,9	10280,21	77,18	26,17	0	1597,52	0	0	0	0	0	0	3059,69	1358,82	0
2014	22206	Sangarrén	4763,21	2854,6	0	0	0	1785,52	0	0	0	0	0	0	1908,61	123,09	0
2014	22207	San Juan de Plan	3112,23	2253,19	195,83	112,38	0	219,75	226,73	0	0	0	0	0	859,04	104,35	0
2014	22208	Santa Cilia	16415,85	11690,85	111,31	0	0	2221,98	0	0	0	0	0	0	4725	2391,71	0
2014	22209	Santa Cruz de la Serós	11846,78	8973,88	254,27	0	0	777,23	0	0	0	0	720,42	0	2872,9	1120,98	0
2014	22212	Santaliestra y San Quílez	1170,11	793,84	0	0	0	323,86	0	0	0	0	0	0	376,27	52,41	0
2014	22213	Sariñena	109936,84	63559,82	716,71	3725,73	1040,64	24544,67	2441,69	2162,27	619,56	0	268,75	472,65	46377,02	9257,97	1126,38
2014	22214	Secastilla	11760,59	10743,15	0	0	0	512,8	0	0	0	0	0	0	1017,44	504,64	0
2014	22215	Seira	4071	2652,25	319,57	0	0	981,04	0	0	0	0	48,51	0	1418,75	69,63	0
2014	22217	Sena	9685,87	9354,74	0	0	0	183,71	0	0	0	0	0	0	331,13	147,42	0
2014	22218	Senés de Alcubierre	985,65	572,22	0	0	0	385,39	0	0	0	0	0	0	413,43	28,04	0
2014	22220	Sesa	3343,13	2504,65	0	0	0	757,16	0	0	0	0	0	0	838,48	81,32	0
2014	22221	Sesué	28547,16	21400,52	1570,62	0	0	281,7	0	0	0	0	0	0	7146,64	5294,32	0
2014	22222	Siétamo	13514,89	10233,45	0	0	0	1867,69	0	0	0	0	86,48	0	3281,44	1327,27	0
2014	22223	Sopeira	2450,61	1908,49	18,47	0	0	422,39	0	0	0	0	28,79	0	542,12	72,47	0
2014	22225	Tamarite de Litera	98517,09	66788,83	2634,21	3100,83	0	10716,62	4353,53	1443,12	711,35	714,65	408,92	0	31728,26	7645,03	0
2014	22226	Tardienta	30371,26	18256,96	349,92	349,35	0	8058,38	0	1743,52	0	0	0	0	12114,3	1613,13	0
2014	22227	Tella-Sin	3419,98	2551,32	38,2	40,19	0	649,86	0	0	0	0	75,74	0	868,66	64,67	0
2014	22228	Tierz	8373,47	6975,99	0	0	0	645,18	0	13,15	0	0	0	0	1397,48	739,15	0
2014	22229	Tolva	2661,94	1733,34	0	0	0	525,48	0	0	0	0	44,44	0	928,6	358,68	0
2014	22230	Torla-Ordesa	11063,77	6925,61	194,5	127,97	3196,18	386,92	0	0	0	0	206,41	0	4138,16	26,18	0
2014	22232	Torralba de Aragón	2055,62	1052,19	0	0	0	765,45	0	0	0	0	0	0	1003,43	237,98	0
2014	22233	Torre la Ribera	2519,01	2099,38	0	0	0	282,91	0	0	0	0	107,14	0	419,63	29,58	0
2014	22234	Torrente de Cinca	15701,5	10501,95	288,05	191,29	0	2457,97	0	370,93	0	0	0	0	5199,55	1891,31	0
2014	22235	Torres de Alcanadre	1482,89	975,42	0	0	0	383,45	0	0	0	0	47,03	0	507,47	76,99	0
2014	22236	Torres de Barbués	3773,53	2651,34	0	0	0	1010,59	0	0	0	0	0	0	1122,19	111,6	0
2014	22239	Tramaced	1688,19	903,26	0	0	0	748,01	0	0	0	0	0	0	784,93	36,92	0
2014	22242	Valfarta	1795,23	1358,73	0	0	0	351,69	0	0	0	0	0	0	436,5	84,81	0
2014	22243	Valle de Bardají	472,62	212,83	0	0	0	242,03	0	0	0	0	17,76	0	259,79	0	0
2014	22244	Valle de Lierp	1312,66	1070,71	106,04	0	0	134,97	0	0	0	0	0	0	241,95	0,94	0
2014	22245	Velilla de Cinca	6297,14	4913,73	0	0	0	1249,98	0	0	0	0	0	0	1383,41	133,43	0
2014	22246	Beranuy	3179,75	3047,64	0	0	0	0	0	0	0	0	0	0	132,11	132,11	0
2014	22247	Viacamp y Litera	302,71	178,27	0	0	0	83,6	0	0	0	0	32,24	0	124,44	8,6	0
2014	22248	Vicién	1783,88	1233,36	0	0	0	525,44	0	0	0	0	0	0	550,52	25,08	0
2014	22249	Villanova	6084,51	5164,88	193,17	0	0	655,63	0	0	0	0	0	0	919,63	70,83	0
2014	22250	Villanúa	85414,59	71948,49	3729,56	764,95	2227,62	777,5	0	489,39	0	0	0	0	13466,1	5477,08	0
2014	22251	Villanueva de Sigena	6687,53	6364,95	152,67	0	0	0	0	0	0	0	0	0	322,58	169,91	0
2014	22252	Yebra de Basa	6157,62	4669,23	0	0	0	175,65	0	0	0	0	160,46	0	1488,39	1152,28	0
2014	22253	Yésero	3248,48	2565,98	0	0	0	340,6	0	0	0	0	0	0	682,5	341,9	0
2014	22254	Zaidín	22575,08	13594,8	426,66	241,08	0	5537,55	0	473,01	0	0	0	0	8980,28	2301,98	0
2014	22901	Valle de Hecho	18486,7	12735,11	404,39	358,46	1639,89	1858,64	536,59	0	17,78	0	223,81	0	5751,59	712,03	0
2014	22902	Puente la Reina de Jaca	16768,3	12708,9	271,97	0	0	2000,05	0	0	0	0	408,41	0	4059,4	1378,97	0
2014	22903	San Miguel del Cinca	9119,89	7223,49	53,5	0	0	1522,05	0	0	0	0	72,41	0	1896,4	248,44	0
2014	22904	Sotonera (La)	17835,52	11446,64	216,64	0	1348,97	3308,11	0	0	0	0	217,59	0	6388,88	1297,57	0
2014	22905	Lupiñén-Ortilla	7465,66	4569,37	108,88	0	0	2341,41	0	136,14	0	0	110,82	0	2896,29	199,04	0
2014	22906	Santa María de Dulcis	2055,5	1543,28	21,12	0	0	274,99	0	0	0	0	137,69	0	512,22	78,42	0
2014	22907	Aínsa-Sobrarbe	151082,68	99825,28	5757,28	6249,36	12794,57	9755	1030,36	0	647,95	754,14	608,62	0	51257,4	13660,12	0
2014	22908	Hoz y Costeán	1883,51	1364,24	0	0	0	369,5	0	0	0	0	130,79	0	519,27	18,98	0
2014	22909	Vencillón	4391,89	3501,79	0	0	0	839,25	0	0	0	0	0	0	890,1	50,85	0
2014	44001	Ababuj	1132,27	762,86	28,92	0	0	315,71	0	0	0	0	0	0	369,41	24,78	0
2014	44002	Abejuela	3579,94	2971,12	94,64	0	0	377,76	0	0	0	0	0	0	608,82	136,42	0
2014	44003	Aguatón	272,4	145,96	0	0	0	116,07	0	0	0	0	0	0	126,44	10,37	0
2014	44004	Aguaviva	16623,19	11567,55	100,45	0	0	1831,37	0	0	0	0	0	0	5055,64	3123,82	0
2014	44005	Aguilar del Alfambra	1613,52	1142,15	23,23	0	0	338,83	0	0	0	0	0	0	471,37	109,31	0
2014	44006	Alacón	5979,14	5352,84	31,06	0	0	291,38	0	0	0	0	24,13	0	626,3	279,73	0
2014	44007	Alba	3408,96	2782,13	13,03	0	0	238,1	0	0	0	0	40,84	0	626,83	334,86	0
2014	44008	Albalate del Arzobispo	33629,34	26347,91	846,45	486,04	0	3622,23	0	0	0	0	582,56	0	7281,43	1728,87	15,28
2014	44009	Albarracín	32261,76	18473,53	633,56	595,15	3735,46	3041,21	1185,22	0	0	0	749,83	0	13788,23	3847,8	0
2014	44010	Albentosa	20941,15	12892,73	286,33	0	0	4437,97	0	0	0	0	113,35	0	8048,42	3210,77	0
2014	44011	Alcaine	1212,94	1076,81	0	0	0	126,36	0	0	0	0	0	0	136,13	9,77	0
2014	44012	Alcalá de la Selva	60156,14	43809,49	1557,59	318,37	3687,62	703,22	859,6	2884,61	0	0	0	0	16346,65	6335,64	0
2014	44013	Alcañiz	398570,33	244636,71	41063,82	26553,74	3215,88	45417,42	1923,64	1747,02	4002,44	2197,77	1411,03	0	153933,62	20874,66	5526,2
2014	44014	Alcorisa	67221,77	46994,7	1756,3	1372,92	514,56	11071,27	0	1453,38	66,98	0	144,39	0	20227,07	3847,27	0
2014	44016	Alfambra	9178,73	6525,24	168,77	0	0	1759,28	0	0	0	0	0	0	2653,49	725,44	0
2014	44017	Aliaga	9004,37	7452,56	46,24	0	0	766,46	0	0	0	0	208,31	0	1551,81	530,8	0
2014	44018	Almohaja	424,33	403,88	0	0	0	14,37	0	0	0	0	0	0	20,45	6,08	0
2014	44019	Alobras	2015,9	1729,67	19,93	0	0	227,12	0	0	0	0	0	0	286,23	39,18	0
2014	44020	Alpeñés	412,27	329,06	0	0	0	52,15	0	0	0	0	0	0	83,21	31,06	0
2014	44021	Allepuz	1653,34	1573,17	33,02	0	0	0	0	0	0	0	0	0	80,17	47,15	0
2014	44022	Alloza	11935,28	10212,32	379,61	141,74	0	149,56	0	0	0	0	0	0	1722,96	1052,05	0
2014	44023	Allueva	257,68	210,91	0	0	0	35,33	0	0	0	0	0	0	46,77	11,44	0
2014	44024	Anadón	550,67	421,94	0	0	0	115	0	0	0	0	0	0	128,73	13,73	0
2014	44025	Andorra	304231,68	172026,11	10885,32	6840,49	3494,7	45327,76	12753,17	9103,13	1681,77	1374,18	377,93	0	132205,57	37256,64	3110,48
2014	44026	Arcos de las Salinas	12373	10002,02	202,28	0	853,19	550,36	0	0	0	0	0	0	2370,98	765,15	0
2014	44027	Arens de Lledó	3082,96	2911,26	12,41	0	0	44,72	0	0	0	0	0	0	171,7	114,57	0
2014	44028	Argente	2370,68	1906,81	0	0	0	416,31	0	0	0	0	0	0	463,87	47,56	0
2014	44029	Ariño	22505,6	17557,2	547,47	112,82	0	1479,17	679,54	0	0	0	0	0	4948,4	2129,4	0
2014	44031	Azaila	2177,04	1858,23	25,07	0	0	204,62	0	0	0	0	0	0	318,81	89,12	0
2014	44032	Bádenas	372,71	286,77	0	0	0	79,98	0	0	0	0	0	0	85,94	5,96	0
2014	44033	Báguena	6403,35	5779,93	0	0	0	0	0	0	0	0	0	0	623,42	623,42	0
2014	44034	Bañón	7323,16	4687,36	0	0	0	2073,67	0	0	0	0	0	0	2635,8	562,13	0
2014	44035	Barrachina	1952,48	1612,5	0	0	0	321,93	0	0	0	0	0	0	339,98	18,05	0
2014	44036	Bea	387,68	329,23	0	0	0	48,17	0	0	0	0	0	0	58,45	10,28	0
2014	44037	Beceite	24731,71	17638,71	334,42	0	1321,09	825,06	0	0	0	0	1207,65	0	7093	3404,78	0
2014	44038	Belmonte de San José	7539,77	6689,18	0	0	0	222,56	0	0	0	0	172,43	0	850,59	455,6	0
2014	44039	Bello	5201,06	5022,49	0	0	0	0	0	0	0	0	0	0	178,57	178,57	0
2014	44040	Berge	6846,56	5515,68	40,78	0	0	650,2	0	0	0	0	0	0	1330,88	639,9	0
2014	44041	Bezas	1254,13	1080,64	0	0	0	150,04	0	0	0	0	0	0	173,49	23,45	0
2014	44042	Blancas	2628,77	2115,43	26,91	0	0	440,79	0	0	0	0	0	0	513,34	45,64	0
2014	44043	Blesa	2102,4	1971,68	0	0	0	125,87	0	0	0	0	0	0	130,72	4,85	0
2014	44044	Bordón	1870,3	1616,06	17,83	0	0	228,48	0	0	0	0	0	0	254,24	7,93	0
