Mes y año	Provincia código	Provincia nombre	División (2 dígitos) código	División (2 dígitos) descripción	Afiliaciones en alta
Diciembre 2010	44	Teruel		Sin clasificar	40
Diciembre 2010	50	Zaragoza	01	Agricultura, ganadería, caza y servicios relacionados con las mismas	17578
Diciembre 2010	50	Zaragoza	02	Silvicultura y explotación forestal	281
Diciembre 2010	50	Zaragoza	03	Pesca y acuicultura	34
Diciembre 2010	50	Zaragoza	05	Extracción de antracita, hulla y lignito	90
Diciembre 2010	50	Zaragoza	07	Extracción de minerales metálicos	59
Diciembre 2010	50	Zaragoza	08	Otras industrias extractivas	523
Diciembre 2010	50	Zaragoza	09	Actividades de apoyo a las industrias extractivas	5
Diciembre 2010	50	Zaragoza	10	Industria de la alimentación	6557
Diciembre 2010	50	Zaragoza	11	Fabricación de bebidas	1049
Diciembre 2010	50	Zaragoza	12	Industria del tabaco	1
Diciembre 2010	50	Zaragoza	13	Industria textil	549
Diciembre 2010	50	Zaragoza	14	Confección de prendas de vestir	1465
Diciembre 2010	50	Zaragoza	15	Industria del cuero y del calzado	1072
Diciembre 2010	50	Zaragoza	16	Industria de la madera y del corcho, excepto muebles; cestería y espartería	1140
Diciembre 2010	50	Zaragoza	17	Industria del papel	2290
Diciembre 2010	50	Zaragoza	18	Artes gráficas y reproducción de soportes grabados	1464
Diciembre 2010	50	Zaragoza	19	Coquerías y refino de petróleo	14
Diciembre 2010	50	Zaragoza	20	Industria química	1851
Diciembre 2010	50	Zaragoza	21	Fabricación de productos farmacéuticos	690
Diciembre 2010	50	Zaragoza	22	Fabricación de productos de caucho y plásticos	4181
Diciembre 2010	50	Zaragoza	23	Fabricación de otros productos minerales no metálicos	2375
Diciembre 2010	50	Zaragoza	24	Metalurgia; fabricación de productos de hierro, acero y ferroaleaciones	2131
Diciembre 2010	50	Zaragoza	25	Fabricación de productos metálicos, excepto maquinaria y equipo	8223
Diciembre 2010	50	Zaragoza	26	Fabricación de productos informáticos, electrónicos y ópticos	1296
Diciembre 2010	50	Zaragoza	27	Fabricación de material y equipo eléctrico	4993
Diciembre 2010	50	Zaragoza	28	Fabricación de maquinaria y equipo n.c.o.p.	5741
Diciembre 2010	50	Zaragoza	29	Fabricación de vehículos de motor, remolques y semirremolques	14665
Diciembre 2010	50	Zaragoza	30	Fabricación de otro material de transporte	1172
Diciembre 2010	50	Zaragoza	31	Fabricación de muebles	3948
Diciembre 2010	50	Zaragoza	32	Otras industrias manufactureras	918
Diciembre 2010	50	Zaragoza	33	Reparación e instalación de maquinaria y equipo	1787
Diciembre 2010	50	Zaragoza	35	Suministro de energía eléctrica, gas, vapor y aire acondicionado	666
Diciembre 2010	50	Zaragoza	36	Captación, depuración y distribución de agua	984
Diciembre 2010	50	Zaragoza	37	Recogida y tratamiento de aguas residuales	89
Diciembre 2010	50	Zaragoza	38	Recogida, tratamiento y eliminación de residuos; valorización	2581
Diciembre 2010	50	Zaragoza	39	Actividades de descontaminación y otros servicios de gestión de residuos	19
Diciembre 2010	50	Zaragoza	41	Construcción de edificios	9511
Diciembre 2010	50	Zaragoza	42	Ingeniería civil	1778
Diciembre 2010	50	Zaragoza	43	Actividades de construcción especializada	17851
Diciembre 2010	50	Zaragoza	45	Venta y reparación de vehículos de motor y motocicletas	6118
Diciembre 2010	50	Zaragoza	46	Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas	20041
Diciembre 2010	50	Zaragoza	47	Comercio al por menor, excepto de vehículos de motor y motocicletas	38167
Diciembre 2010	50	Zaragoza	49	Transporte terrestre y por tubería	16215
Diciembre 2010	50	Zaragoza	50	Transporte marítimo y por vías navegables interiores	2
Diciembre 2010	50	Zaragoza	51	Transporte aéreo	64
Diciembre 2010	50	Zaragoza	52	Almacenamiento y actividades anexas al transporte	3901
Diciembre 2010	50	Zaragoza	53	Actividades postales y de correos	1180
Diciembre 2010	50	Zaragoza	55	Servicios de alojamiento	2617
Diciembre 2010	50	Zaragoza	56	Servicios de comidas y bebidas	20864
Diciembre 2010	50	Zaragoza	58	Edición	1395
Diciembre 2010	50	Zaragoza	59	Actividades cinematográficas, de vídeo y de programas de televisión, grabación de sonido y edición musical	1058
Diciembre 2010	50	Zaragoza	60	Actividades de programación y emisión de radio y televisión	266
Diciembre 2010	50	Zaragoza	61	Telecomunicaciones	1833
Diciembre 2010	50	Zaragoza	62	Programación, consultoría y otras actividades relacionadas con la informática	3367
Diciembre 2010	50	Zaragoza	63	Servicios de información	237
Diciembre 2010	50	Zaragoza	64	Servicios financieros, excepto seguros y fondos de pensiones	6490
Diciembre 2010	50	Zaragoza	65	Seguros, reaseguros y fondos de pensiones, excepto Seguridad Social obligatoria	1093
Diciembre 2010	50	Zaragoza	66	Actividades auxiliares a los servicios financieros y a los seguros	1865
Diciembre 2010	50	Zaragoza	68	Actividades inmobiliarias	1987
Diciembre 2010	50	Zaragoza	69	Actividades jurídicas y de contabilidad	5294
Diciembre 2010	50	Zaragoza	70	Actividades de las sedes centrales; actividades de consultoría de gestión empresarial	1340
Diciembre 2010	50	Zaragoza	71	Servicios técnicos de arquitectura e ingeniería; ensayos y análisis técnicos	4741
Diciembre 2010	50	Zaragoza	72	Investigación y desarrollo	1508
Diciembre 2010	50	Zaragoza	73	Publicidad y estudios de mercado	1531
Diciembre 2010	50	Zaragoza	74	Otras actividades profesionales, científicas y técnicas	1522
Diciembre 2010	50	Zaragoza	75	Actividades veterinarias	367
Diciembre 2010	50	Zaragoza	77	Actividades de alquiler	1974
Diciembre 2010	50	Zaragoza	78	Actividades relacionadas con el empleo	2530
Diciembre 2010	50	Zaragoza	79	Actividades de agencias de viajes, operadores turísticos, servicios de reservas y actividades relacionadas con los mismos	804
Diciembre 2010	50	Zaragoza	80	Actividades de seguridad e investigación	2174
Diciembre 2010	50	Zaragoza	81	Servicios a edificios y actividades de jardinería	12521
Diciembre 2010	50	Zaragoza	82	Actividades administrativas de oficina y otras actividades auxiliares a las empresas	3757
Diciembre 2010	50	Zaragoza	84	Administración Pública y defensa; Seguridad Social obligatoria	23411
Diciembre 2010	50	Zaragoza	85	Educación	16223
Diciembre 2010	50	Zaragoza	86	Actividades sanitarias	23155
Diciembre 2010	50	Zaragoza	87	Asistencia en establecimientos residenciales	6173
Diciembre 2010	50	Zaragoza	88	Actividades de servicios sociales sin alojamiento	3646
Diciembre 2010	50	Zaragoza	90	Actividades de creación, artísticas y espectáculos	881
Diciembre 2010	50	Zaragoza	91	Actividades de bibliotecas, archivos, museos y otras actividades culturales	133
Diciembre 2010	50	Zaragoza	92	Actividades de juegos de azar y apuestas	936
Diciembre 2010	50	Zaragoza	93	Actividades deportivas, recreativas y de entretenimiento	2845
Diciembre 2010	50	Zaragoza	94	Actividades asociativas	3901
Diciembre 2010	50	Zaragoza	95	Reparación de ordenadores, efectos personales y artículos de uso doméstico	2284
Diciembre 2010	50	Zaragoza	96	Otros servicios personales	6215
Diciembre 2010	50	Zaragoza	97	Actividades de los hogares como empleadores de personal doméstico	6783
Diciembre 2010	50	Zaragoza	99	Actividades de organizaciones y organismos extraterritoriales	9
Diciembre 2010	50	Zaragoza		Sin clasificar	322
Diciembre 2010	99	No consta	01	Agricultura, ganadería, caza y servicios relacionados con las mismas	28
Diciembre 2010	99	No consta	02	Silvicultura y explotación forestal	1
Diciembre 2010	99	No consta	03	Pesca y acuicultura	1
Diciembre 2010	99	No consta	10	Industria de la alimentación	1
Diciembre 2010	99	No consta	16	Industria de la madera y del corcho, excepto muebles; cestería y espartería	1
Diciembre 2010	99	No consta	25	Fabricación de productos metálicos, excepto maquinaria y equipo	1
Diciembre 2010	99	No consta	41	Construcción de edificios	5
Diciembre 2010	99	No consta	43	Actividades de construcción especializada	8
Diciembre 2010	99	No consta	45	Venta y reparación de vehículos de motor y motocicletas	1
Diciembre 2010	99	No consta	46	Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas	6
Diciembre 2010	99	No consta	47	Comercio al por menor, excepto de vehículos de motor y motocicletas	10
Diciembre 2010	99	No consta	49	Transporte terrestre y por tubería	5
Diciembre 2010	99	No consta	56	Servicios de comidas y bebidas	4
Diciembre 2010	99	No consta	66	Actividades auxiliares a los servicios financieros y a los seguros	1
Diciembre 2010	99	No consta	68	Actividades inmobiliarias	1
Diciembre 2010	99	No consta	71	Servicios técnicos de arquitectura e ingeniería; ensayos y análisis técnicos	1
Diciembre 2010	99	No consta	74	Otras actividades profesionales, científicas y técnicas	1
Diciembre 2010	99	No consta	77	Actividades de alquiler	2
Diciembre 2010	99	No consta	81	Servicios a edificios y actividades de jardinería	1
Diciembre 2010	99	No consta	86	Actividades sanitarias	2
Diciembre 2010	99	No consta	94	Actividades asociativas	5
Diciembre 2010	99	No consta	95	Reparación de ordenadores, efectos personales y artículos de uso doméstico	4
Diciembre 2010	99	No consta	96	Otros servicios personales	1
Diciembre 2010	99	No consta	97	Actividades de los hogares como empleadores de personal doméstico	43
Septiembre 2010	22	Huesca	01	Agricultura, ganadería, caza y servicios relacionados con las mismas	11160
Septiembre 2010	22	Huesca	02	Silvicultura y explotación forestal	377
Septiembre 2010	22	Huesca	03	Pesca y acuicultura	105
Septiembre 2010	22	Huesca	05	Extracción de antracita, hulla y lignito	1
Septiembre 2010	22	Huesca	08	Otras industrias extractivas	183
Septiembre 2010	22	Huesca	09	Actividades de apoyo a las industrias extractivas	2
Septiembre 2010	22	Huesca	10	Industria de la alimentación	2367
Septiembre 2010	22	Huesca	11	Fabricación de bebidas	334
Septiembre 2010	22	Huesca	13	Industria textil	43
Septiembre 2010	22	Huesca	14	Confección de prendas de vestir	210
Septiembre 2010	22	Huesca	15	Industria del cuero y del calzado	146
Septiembre 2010	22	Huesca	16	Industria de la madera y del corcho, excepto muebles; cestería y espartería	523
Septiembre 2010	22	Huesca	17	Industria del papel	202
Septiembre 2010	22	Huesca	18	Artes gráficas y reproducción de soportes grabados	285
Septiembre 2010	22	Huesca	20	Industria química	1215
Septiembre 2010	22	Huesca	21	Fabricación de productos farmacéuticos	386
Septiembre 2010	22	Huesca	22	Fabricación de productos de caucho y plásticos	189
Septiembre 2010	22	Huesca	23	Fabricación de otros productos minerales no metálicos	676
Septiembre 2010	22	Huesca	24	Metalurgia; fabricación de productos de hierro, acero y ferroaleaciones	403
Septiembre 2010	22	Huesca	25	Fabricación de productos metálicos, excepto maquinaria y equipo	1443
Septiembre 2010	22	Huesca	26	Fabricación de productos informáticos, electrónicos y ópticos	53
Septiembre 2010	22	Huesca	27	Fabricación de material y equipo eléctrico	236
Septiembre 2010	22	Huesca	28	Fabricación de maquinaria y equipo n.c.o.p.	1091
Septiembre 2010	22	Huesca	29	Fabricación de vehículos de motor, remolques y semirremolques	185
Septiembre 2010	22	Huesca	30	Fabricación de otro material de transporte	25
Septiembre 2010	22	Huesca	31	Fabricación de muebles	215
Septiembre 2010	22	Huesca	32	Otras industrias manufactureras	604
Septiembre 2010	22	Huesca	33	Reparación e instalación de maquinaria y equipo	458
Septiembre 2010	22	Huesca	35	Suministro de energía eléctrica, gas, vapor y aire acondicionado	478
Septiembre 2010	22	Huesca	36	Captación, depuración y distribución de agua	400
Septiembre 2010	22	Huesca	37	Recogida y tratamiento de aguas residuales	50
Septiembre 2010	22	Huesca	38	Recogida, tratamiento y eliminación de residuos; valorización	181
Septiembre 2010	22	Huesca	39	Actividades de descontaminación y otros servicios de gestión de residuos	5
Septiembre 2010	22	Huesca	41	Construcción de edificios	4295
Septiembre 2010	22	Huesca	42	Ingeniería civil	477
Septiembre 2010	22	Huesca	43	Actividades de construcción especializada	5651
Septiembre 2010	22	Huesca	45	Venta y reparación de vehículos de motor y motocicletas	1970
Septiembre 2010	22	Huesca	46	Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas	3831
Septiembre 2010	22	Huesca	47	Comercio al por menor, excepto de vehículos de motor y motocicletas	7627
Septiembre 2010	22	Huesca	49	Transporte terrestre y por tubería	2973
Septiembre 2010	22	Huesca	51	Transporte aéreo	3
Septiembre 2010	22	Huesca	52	Almacenamiento y actividades anexas al transporte	167
Septiembre 2010	22	Huesca	53	Actividades postales y de correos	391
Septiembre 2010	22	Huesca	55	Servicios de alojamiento	2073
Septiembre 2010	22	Huesca	56	Servicios de comidas y bebidas	4981
Septiembre 2010	22	Huesca	58	Edición	61
Septiembre 2010	22	Huesca	59	Actividades cinematográficas, de vídeo y de programas de televisión, grabación de sonido y edición musical	66
Septiembre 2010	22	Huesca	60	Actividades de programación y emisión de radio y televisión	91
Septiembre 2010	22	Huesca	61	Telecomunicaciones	186
Septiembre 2010	22	Huesca	62	Programación, consultoría y otras actividades relacionadas con la informática	476
Septiembre 2010	22	Huesca	63	Servicios de información	57
Septiembre 2010	22	Huesca	64	Servicios financieros, excepto seguros y fondos de pensiones	1194
Septiembre 2010	22	Huesca	65	Seguros, reaseguros y fondos de pensiones, excepto Seguridad Social obligatoria	103
Septiembre 2010	22	Huesca	66	Actividades auxiliares a los servicios financieros y a los seguros	316
Septiembre 2010	22	Huesca	68	Actividades inmobiliarias	251
Septiembre 2010	22	Huesca	69	Actividades jurídicas y de contabilidad	1232
Septiembre 2010	22	Huesca	70	Actividades de las sedes centrales; actividades de consultoría de gestión empresarial	109
Septiembre 2010	22	Huesca	71	Servicios técnicos de arquitectura e ingeniería; ensayos y análisis técnicos	769
Septiembre 2010	22	Huesca	72	Investigación y desarrollo	92
Septiembre 2010	22	Huesca	73	Publicidad y estudios de mercado	128
Septiembre 2010	22	Huesca	74	Otras actividades profesionales, científicas y técnicas	354
Septiembre 2010	22	Huesca	75	Actividades veterinarias	123
Septiembre 2010	22	Huesca	77	Actividades de alquiler	467
Septiembre 2010	22	Huesca	78	Actividades relacionadas con el empleo	172
Septiembre 2010	22	Huesca	79	Actividades de agencias de viajes, operadores turísticos, servicios de reservas y actividades relacionadas con los mismos	171
Septiembre 2010	22	Huesca	80	Actividades de seguridad e investigación	240
Septiembre 2010	22	Huesca	81	Servicios a edificios y actividades de jardinería	2686
Septiembre 2010	22	Huesca	82	Actividades administrativas de oficina y otras actividades auxiliares a las empresas	353
Septiembre 2010	22	Huesca	84	Administración Pública y defensa; Seguridad Social obligatoria	7049
Septiembre 2010	22	Huesca	85	Educación	1866
Septiembre 2010	22	Huesca	86	Actividades sanitarias	4625
Septiembre 2010	22	Huesca	87	Asistencia en establecimientos residenciales	1692
Septiembre 2010	22	Huesca	88	Actividades de servicios sociales sin alojamiento	1072
Septiembre 2010	22	Huesca	90	Actividades de creación, artísticas y espectáculos	141
Septiembre 2010	22	Huesca	91	Actividades de bibliotecas, archivos, museos y otras actividades culturales	89
Septiembre 2010	22	Huesca	92	Actividades de juegos de azar y apuestas	161
Septiembre 2010	22	Huesca	93	Actividades deportivas, recreativas y de entretenimiento	694
Septiembre 2010	22	Huesca	94	Actividades asociativas	727
Septiembre 2010	22	Huesca	95	Reparación de ordenadores, efectos personales y artículos de uso doméstico	606
Septiembre 2010	22	Huesca	96	Otros servicios personales	1439
Septiembre 2010	22	Huesca	97	Actividades de los hogares como empleadores de personal doméstico	925
Septiembre 2010	22	Huesca		Sin clasificar	174
Septiembre 2010	44	Teruel	01	Agricultura, ganadería, caza y servicios relacionados con las mismas	6554
