Municipio código	Municipio nombre	Corine Land Cover 2000 nivel 5 descripción	Superficie (has)	Año
44147	Mazaleón	Zonas de extracción minera	0	2000
44147	Mazaleón	Zonas en construcción	0	2000
44147	Mazaleón	Zonas industriales	0	2000
44147	Mazaleón	Zonas quemadas	0	2000
44147	Mazaleón	Zonas verdes urbanas	0	2000
44148	Mezquita de Jarque	Aeropuertos	0	2000
44148	Mezquita de Jarque	Afloramientos rocosos y canchales	0	2000
44148	Mezquita de Jarque	Arrozales	0	2000
44148	Mezquita de Jarque	Autopistas, autovías y terrenos asociados	0	2000
44148	Mezquita de Jarque	Bosque mixto	0	2000
44148	Mezquita de Jarque	Bosques de coníferas con hojas aciculares	65,117848	2000
44148	Mezquita de Jarque	Bosques de coníferas con hojas de tipo cupresáceo	0	2000
44148	Mezquita de Jarque	Bosques de ribera	0	2000
44148	Mezquita de Jarque	Caducifolias y marcescentes	0	2000
44148	Mezquita de Jarque	Campos de golf	0	2000
44148	Mezquita de Jarque	Canales artificiales	0	2000
44148	Mezquita de Jarque	Complejos ferroviarios	0	2000
44148	Mezquita de Jarque	Cultivos herbáceos en regadío	23,023733	2000
44148	Mezquita de Jarque	Cárcavas y/o zonas en proceso de erosión	0	2000
44148	Mezquita de Jarque	Embalses	0	2000
44148	Mezquita de Jarque	Escombreras y vertederos	0	2000
44148	Mezquita de Jarque	Espacios orófilos altitudinales con vegetación escasa	0	2000
44148	Mezquita de Jarque	Estructura urbana abierta	0	2000
44148	Mezquita de Jarque	Frutales en secano	0	2000
44148	Mezquita de Jarque	Glaciares y nieves permanentes	0	2000
44148	Mezquita de Jarque	Grandes formaciones de matorral denso o medianamente denso	133,477964	2000
44148	Mezquita de Jarque	Grandes superficies de equipamientos y servicios	0	2000
44148	Mezquita de Jarque	Humedales y zonas pantanosas	0	2000
44148	Mezquita de Jarque	Lagos y lagunas	0	2000
44148	Mezquita de Jarque	Landas y matorrales en climas húmedos. Vegetación mesófila	0	2000
44148	Mezquita de Jarque	Matorral boscoso de bosque mixto	0	2000
44148	Mezquita de Jarque	Matorral boscoso de coníferas	223,452502	2000
44148	Mezquita de Jarque	Matorral boscoso de frondosas	0	2000
44148	Mezquita de Jarque	Matorrales subarbustivos o arbustivos muy poco densos	346,939605	2000
44148	Mezquita de Jarque	Mezcla de frondosas	0	2000
44148	Mezquita de Jarque	Mosaico de cultivos agrícolas en regadío con espacios significativos de vegetación natural y semi-natural	0	2000
44148	Mezquita de Jarque	Mosaico de cultivos agrícolas en secano con espacios significativos de vegetación natural y semi-natural	93,67144	2000
44148	Mezquita de Jarque	Mosaico de cultivos anuales con cultivos  permanentes en  secano	0	2000
44148	Mezquita de Jarque	Mosaico de cultivos anuales con cultivos permanentes en regadío	0	2000
44148	Mezquita de Jarque	Mosaico de cultivos anuales con prados o praderas en regadío	0	2000
44148	Mezquita de Jarque	Mosaico de cultivos anuales con prados o praderas en secano	0	2000
44148	Mezquita de Jarque	Mosaico de cultivos permanentes en regadío	0	2000
44148	Mezquita de Jarque	Mosaico de cultivos permanentes en secano	0	2000
44148	Mezquita de Jarque	Mosaico de prados o praderas con espacios significativos de vegetación natural y semi-natural	0	2000
44148	Mezquita de Jarque	Olivares en regadío	0	2000
44148	Mezquita de Jarque	Olivares en secano	0	2000
44148	Mezquita de Jarque	Otras frondosas de plantación	0	2000
44148	Mezquita de Jarque	Otros frutales en regadío	0	2000
44148	Mezquita de Jarque	Otros pastizales mediterráneos	409,256113	2000
44148	Mezquita de Jarque	Pastizales supraforestales mediterráneos	0	2000
44148	Mezquita de Jarque	Pastizales supraforestales templado-oceánicos, pirenaicos y orocantábricos	0	2000
44148	Mezquita de Jarque	Perennifolias	0	2000
44148	Mezquita de Jarque	Prados y praderas	0	2000
44148	Mezquita de Jarque	Ramblas con poca o sin vegetación	0	2000
44148	Mezquita de Jarque	Resto de instalaciones deportivas y recreativas	0	2000
44148	Mezquita de Jarque	Rocas desnudas con fuerte pendiente (acantilados, etc.)	0	2000
44148	Mezquita de Jarque	Ríos y cauces naturales	0	2000
44148	Mezquita de Jarque	Tejido urbano continuo	13,779495	2000
44148	Mezquita de Jarque	Tierras de labor en secano	1806,866631	2000
44148	Mezquita de Jarque	Turberas y prados turbosos	0	2000
44148	Mezquita de Jarque	Urbanizaciones extensas y/o ajardinadas	0	2000
44148	Mezquita de Jarque	Viñedos en regadío	0	2000
44148	Mezquita de Jarque	Viñedos en secano	0	2000
44148	Mezquita de Jarque	Xeroestepa subdesértica	0	2000
44148	Mezquita de Jarque	Zonas de extracción minera	0	2000
44148	Mezquita de Jarque	Zonas en construcción	0	2000
44148	Mezquita de Jarque	Zonas industriales	0	2000
44148	Mezquita de Jarque	Zonas quemadas	0	2000
44148	Mezquita de Jarque	Zonas verdes urbanas	0	2000
44149	Mirambel	Aeropuertos	0	2000
44149	Mirambel	Afloramientos rocosos y canchales	0	2000
44149	Mirambel	Arrozales	0	2000
44149	Mirambel	Autopistas, autovías y terrenos asociados	0	2000
44149	Mirambel	Bosque mixto	0,000531	2000
44149	Mirambel	Bosques de coníferas con hojas aciculares	0	2000
44149	Mirambel	Bosques de coníferas con hojas de tipo cupresáceo	0	2000
44149	Mirambel	Bosques de ribera	0	2000
44149	Mirambel	Caducifolias y marcescentes	155,106042	2000
44149	Mirambel	Campos de golf	0	2000
44149	Mirambel	Canales artificiales	0	2000
44149	Mirambel	Complejos ferroviarios	0	2000
44149	Mirambel	Cultivos herbáceos en regadío	0	2000
44149	Mirambel	Cárcavas y/o zonas en proceso de erosión	0	2000
44149	Mirambel	Embalses	0	2000
44149	Mirambel	Escombreras y vertederos	0	2000
44149	Mirambel	Espacios orófilos altitudinales con vegetación escasa	0	2000
44149	Mirambel	Estructura urbana abierta	0	2000
44149	Mirambel	Frutales en secano	0	2000
44149	Mirambel	Glaciares y nieves permanentes	0	2000
44149	Mirambel	Grandes formaciones de matorral denso o medianamente denso	427,600453	2000
44149	Mirambel	Grandes superficies de equipamientos y servicios	0	2000
44149	Mirambel	Humedales y zonas pantanosas	0	2000
44149	Mirambel	Lagos y lagunas	0	2000
44149	Mirambel	Landas y matorrales en climas húmedos. Vegetación mesófila	0	2000
44149	Mirambel	Matorral boscoso de bosque mixto	0	2000
44149	Mirambel	Matorral boscoso de coníferas	0	2000
44149	Mirambel	Matorral boscoso de frondosas	131,51783	2000
44149	Mirambel	Matorrales subarbustivos o arbustivos muy poco densos	894,025233	2000
44149	Mirambel	Mezcla de frondosas	0	2000
44149	Mirambel	Mosaico de cultivos agrícolas en regadío con espacios significativos de vegetación natural y semi-natural	0	2000
44149	Mirambel	Mosaico de cultivos agrícolas en secano con espacios significativos de vegetación natural y semi-natural	0,526128	2000
44149	Mirambel	Mosaico de cultivos anuales con cultivos  permanentes en  secano	26,384006	2000
44149	Mirambel	Mosaico de cultivos anuales con cultivos permanentes en regadío	0	2000
44149	Mirambel	Mosaico de cultivos anuales con prados o praderas en regadío	0	2000
44149	Mirambel	Mosaico de cultivos anuales con prados o praderas en secano	346,084668	2000
44149	Mirambel	Mosaico de cultivos permanentes en regadío	0	2000
44149	Mirambel	Mosaico de cultivos permanentes en secano	0	2000
44149	Mirambel	Mosaico de prados o praderas con espacios significativos de vegetación natural y semi-natural	0	2000
44149	Mirambel	Olivares en regadío	0	2000
44149	Mirambel	Olivares en secano	0	2000
44149	Mirambel	Otras frondosas de plantación	0	2000
44149	Mirambel	Otros frutales en regadío	0	2000
44149	Mirambel	Otros pastizales mediterráneos	1683,59681	2000
44149	Mirambel	Pastizales supraforestales mediterráneos	0	2000
44149	Mirambel	Pastizales supraforestales templado-oceánicos, pirenaicos y orocantábricos	0	2000
44149	Mirambel	Perennifolias	358,02602	2000
44149	Mirambel	Prados y praderas	0	2000
44149	Mirambel	Ramblas con poca o sin vegetación	0	2000
44149	Mirambel	Resto de instalaciones deportivas y recreativas	0	2000
44149	Mirambel	Rocas desnudas con fuerte pendiente (acantilados, etc.)	0	2000
44149	Mirambel	Ríos y cauces naturales	0	2000
44149	Mirambel	Tejido urbano continuo	6,355161	2000
44149	Mirambel	Tierras de labor en secano	522,086989	2000
44149	Mirambel	Turberas y prados turbosos	0	2000
44149	Mirambel	Urbanizaciones extensas y/o ajardinadas	0	2000
44149	Mirambel	Viñedos en regadío	0	2000
44149	Mirambel	Viñedos en secano	0	2000
44149	Mirambel	Xeroestepa subdesértica	0	2000
44149	Mirambel	Zonas de extracción minera	0	2000
44149	Mirambel	Zonas en construcción	0	2000
44149	Mirambel	Zonas industriales	0	2000
44149	Mirambel	Zonas quemadas	0	2000
44149	Mirambel	Zonas verdes urbanas	0	2000
44150	Miravete de la Sierra	Aeropuertos	0	2000
44150	Miravete de la Sierra	Afloramientos rocosos y canchales	28,700958	2000
44150	Miravete de la Sierra	Arrozales	0	2000
44150	Miravete de la Sierra	Autopistas, autovías y terrenos asociados	0	2000
44150	Miravete de la Sierra	Bosque mixto	0	2000
44150	Miravete de la Sierra	Bosques de coníferas con hojas aciculares	0	2000
44150	Miravete de la Sierra	Bosques de coníferas con hojas de tipo cupresáceo	0	2000
44150	Miravete de la Sierra	Bosques de ribera	0	2000
44150	Miravete de la Sierra	Caducifolias y marcescentes	0	2000
44150	Miravete de la Sierra	Campos de golf	0	2000
44150	Miravete de la Sierra	Canales artificiales	0	2000
44150	Miravete de la Sierra	Complejos ferroviarios	0	2000
44150	Miravete de la Sierra	Cultivos herbáceos en regadío	153,122058	2000
44150	Miravete de la Sierra	Cárcavas y/o zonas en proceso de erosión	0	2000
44150	Miravete de la Sierra	Embalses	0	2000
44150	Miravete de la Sierra	Escombreras y vertederos	0	2000
44150	Miravete de la Sierra	Espacios orófilos altitudinales con vegetación escasa	0	2000
44150	Miravete de la Sierra	Estructura urbana abierta	0	2000
44150	Miravete de la Sierra	Frutales en secano	0	2000
44150	Miravete de la Sierra	Glaciares y nieves permanentes	0	2000
44150	Miravete de la Sierra	Grandes formaciones de matorral denso o medianamente denso	619,607257	2000
44150	Miravete de la Sierra	Grandes superficies de equipamientos y servicios	0	2000
44150	Miravete de la Sierra	Humedales y zonas pantanosas	0	2000
44150	Miravete de la Sierra	Lagos y lagunas	0	2000
44150	Miravete de la Sierra	Landas y matorrales en climas húmedos. Vegetación mesófila	0	2000
44150	Miravete de la Sierra	Matorral boscoso de bosque mixto	0	2000
44150	Miravete de la Sierra	Matorral boscoso de coníferas	184,363538	2000
44150	Miravete de la Sierra	Matorral boscoso de frondosas	31,192432	2000
44150	Miravete de la Sierra	Matorrales subarbustivos o arbustivos muy poco densos	1399,606425	2000
44150	Miravete de la Sierra	Mezcla de frondosas	0	2000
44150	Miravete de la Sierra	Mosaico de cultivos agrícolas en regadío con espacios significativos de vegetación natural y semi-natural	0	2000
44150	Miravete de la Sierra	Mosaico de cultivos agrícolas en secano con espacios significativos de vegetación natural y semi-natural	126,040681	2000
44150	Miravete de la Sierra	Mosaico de cultivos anuales con cultivos  permanentes en  secano	0	2000
44150	Miravete de la Sierra	Mosaico de cultivos anuales con cultivos permanentes en regadío	0	2000
44150	Miravete de la Sierra	Mosaico de cultivos anuales con prados o praderas en regadío	0	2000
44150	Miravete de la Sierra	Mosaico de cultivos anuales con prados o praderas en secano	0	2000
44150	Miravete de la Sierra	Mosaico de cultivos permanentes en regadío	0	2000
44150	Miravete de la Sierra	Mosaico de cultivos permanentes en secano	0	2000
44150	Miravete de la Sierra	Mosaico de prados o praderas con espacios significativos de vegetación natural y semi-natural	0	2000
44150	Miravete de la Sierra	Olivares en regadío	0	2000
44150	Miravete de la Sierra	Olivares en secano	0	2000
44150	Miravete de la Sierra	Otras frondosas de plantación	0	2000
44150	Miravete de la Sierra	Otros frutales en regadío	0	2000
44150	Miravete de la Sierra	Otros pastizales mediterráneos	705,961293	2000
44150	Miravete de la Sierra	Pastizales supraforestales mediterráneos	0	2000
44150	Miravete de la Sierra	Pastizales supraforestales templado-oceánicos, pirenaicos y orocantábricos	0	2000
44150	Miravete de la Sierra	Perennifolias	31,297267	2000
44150	Miravete de la Sierra	Prados y praderas	0	2000
44150	Miravete de la Sierra	Ramblas con poca o sin vegetación	0	2000
44150	Miravete de la Sierra	Resto de instalaciones deportivas y recreativas	0	2000
44150	Miravete de la Sierra	Rocas desnudas con fuerte pendiente (acantilados, etc.)	47,90742	2000
44150	Miravete de la Sierra	Ríos y cauces naturales	0	2000
44150	Miravete de la Sierra	Tejido urbano continuo	2,265817	2000
44150	Miravete de la Sierra	Tierras de labor en secano	290,163813	2000
44150	Miravete de la Sierra	Turberas y prados turbosos	0	2000
44150	Miravete de la Sierra	Urbanizaciones extensas y/o ajardinadas	0	2000
44150	Miravete de la Sierra	Viñedos en regadío	0	2000
44150	Miravete de la Sierra	Viñedos en secano	0	2000
44150	Miravete de la Sierra	Xeroestepa subdesértica	33,806054	2000
44150	Miravete de la Sierra	Zonas de extracción minera	0	2000
44150	Miravete de la Sierra	Zonas en construcción	0	2000
44150	Miravete de la Sierra	Zonas industriales	0	2000
44150	Miravete de la Sierra	Zonas quemadas	0	2000
44150	Miravete de la Sierra	Zonas verdes urbanas	0	2000
44151	Molinos	Aeropuertos	0	2000
44151	Molinos	Afloramientos rocosos y canchales	0	2000
44151	Molinos	Arrozales	0	2000
44151	Molinos	Autopistas, autovías y terrenos asociados	0	2000
44151	Molinos	Bosque mixto	171,101996	2000
44151	Molinos	Bosques de coníferas con hojas aciculares	819,526405	2000
44151	Molinos	Bosques de coníferas con hojas de tipo cupresáceo	7,745287	2000
44151	Molinos	Bosques de ribera	0	2000
44151	Molinos	Caducifolias y marcescentes	0	2000
44151	Molinos	Campos de golf	0	2000
44151	Molinos	Canales artificiales	0	2000
44151	Molinos	Complejos ferroviarios	0	2000
44151	Molinos	Cultivos herbáceos en regadío	99,735187	2000
44151	Molinos	Cárcavas y/o zonas en proceso de erosión	0	2000
44151	Molinos	Embalses	0	2000
44151	Molinos	Escombreras y vertederos	0	2000
44151	Molinos	Espacios orófilos altitudinales con vegetación escasa	0	2000
44151	Molinos	Estructura urbana abierta	0	2000
44151	Molinos	Frutales en secano	25,0909	2000
44151	Molinos	Glaciares y nieves permanentes	0	2000
44151	Molinos	Grandes formaciones de matorral denso o medianamente denso	3079,874819	2000
44151	Molinos	Grandes superficies de equipamientos y servicios	0	2000
44151	Molinos	Humedales y zonas pantanosas	0	2000
44151	Molinos	Lagos y lagunas	0	2000
44151	Molinos	Landas y matorrales en climas húmedos. Vegetación mesófila	0	2000
44151	Molinos	Matorral boscoso de bosque mixto	199,33663	2000
44151	Molinos	Matorral boscoso de coníferas	410,493185	2000
44151	Molinos	Matorral boscoso de frondosas	181,991463	2000
44151	Molinos	Matorrales subarbustivos o arbustivos muy poco densos	419,864228	2000
44151	Molinos	Mezcla de frondosas	0	2000
44151	Molinos	Mosaico de cultivos agrícolas en regadío con espacios significativos de vegetación natural y semi-natural	0	2000
44151	Molinos	Mosaico de cultivos agrícolas en secano con espacios significativos de vegetación natural y semi-natural	314,47802	2000
44151	Molinos	Mosaico de cultivos anuales con cultivos  permanentes en  secano	352,389465	2000
44151	Molinos	Mosaico de cultivos anuales con cultivos permanentes en regadío	228,219146	2000
44151	Molinos	Mosaico de cultivos anuales con prados o praderas en regadío	0	2000
44151	Molinos	Mosaico de cultivos anuales con prados o praderas en secano	0	2000
44151	Molinos	Mosaico de cultivos permanentes en regadío	0	2000
44151	Molinos	Mosaico de cultivos permanentes en secano	28,84452	2000
44151	Molinos	Mosaico de prados o praderas con espacios significativos de vegetación natural y semi-natural	0	2000
44151	Molinos	Olivares en regadío	0	2000
44151	Molinos	Olivares en secano	0	2000
44151	Molinos	Otras frondosas de plantación	0	2000
44151	Molinos	Otros frutales en regadío	0	2000
44151	Molinos	Otros pastizales mediterráneos	363,770157	2000
44151	Molinos	Pastizales supraforestales mediterráneos	0	2000
44151	Molinos	Pastizales supraforestales templado-oceánicos, pirenaicos y orocantábricos	0	2000
44151	Molinos	Perennifolias	110,294986	2000
44151	Molinos	Prados y praderas	0	2000
44151	Molinos	Ramblas con poca o sin vegetación	0	2000
