Año	Municipio código	Municipio nombre	Urbano, parcelas	Urbano, superficie	Urbano, bienes inmuebles	Urbano, valor catastral total	Urbano, valor catastral construcción	Urbano, valor catastral suelo
2011	50235	San Mateo de Gállego	2757	396,45	3674	220704,4	91760,5	128943,9
2011	50236	Santa Cruz de Grío	306	3,95	442	2526,41	1778,9	747,5
2011	50237	Santa Cruz de Moncayo	190	3,93	206	3325,35	2056,17	1269,17
2011	50238	Santa Eulalia de Gállego	245	3,59	270	4637,91	2841,51	1796,4
2011	50239	Santed	148	2,99	149	2416,68	1182,41	1234,27
2011	50240	Sástago	1049	29,54	1141	24696,18	19998,76	4697,41
2011	50241	Saviñán	555	18,78	701	10265,85	6431,37	3834,48
2011	50242	Sediles	163	1,76	171	918,88	682,65	236,23
2011	50243	Sestrica	704	8,53	756	5124,55	3163,92	1960,64
2011	50244	Sierra de Luna	375	14,46	403	5513,31	3899,18	1614,13
2011	50245	Sigüés	254	11,88	278	2390,31	1753,69	636,61
2011	50246	Sisamón	372	5,76	375	1902,45	1314,42	588,03
2011	50247	Sobradiel	501	128,75	728	97907,22	33124,55	64782,66
2011	50248	Sos del Rey Católico	704	17,43	988	12479,46	7947,72	4531,74
2011	50249	Tabuenca	733	13,05	774	4976,65	3065,74	1910,91
2011	50250	Talamantes	213	1,86	222	981,53	688,47	293,06
2011	50251	Tarazona	4131	228,4	11140	202095,34	123312,51	78782,84
2011	50252	Tauste	3173	753,36	5916	326729,33	177150,71	149578,61
2011	50253	Terrer	600	26,56	695	21967,16	13473,74	8493,42
2011	50254	Tierga	394	5,26	422	2690,66	1898,08	792,59
2011	50255	Tobed	421	5,92	448	8215,34	5192,25	3023,09
2011	50256	Torralba de los Frailes	348	7,02	351	4931,01	2957,02	1973,99
2011	50257	Torralba de Ribota	326	6,37	336	2332,82	1752,13	580,68
2011	50258	Torralbilla	225	3,4	227	1224,25	862,39	361,86
2011	50259	Torrehermosa	224	5,7	230	4170,95	2555,54	1615,41
2011	50260	Torrelapaja	126	2,57	130	1980,91	1344,13	636,78
2011	50261	Torrellas	485	8,29	512	7946,66	5426,11	2520,56
2011	50262	Torres de Berrellén	782	44,48	1150	65432,24	37305,86	28126,38
2011	50263	Torrijo de la Cañada	709	9,02	743	10315,64	5487,49	4828,15
2011	50264	Tosos	379	4,23	406	4641,98	3451,57	1190,41
2011	50265	Trasmoz	191	2,8	206	1185,38	838,18	347,2
2011	50266	Trasobares	525	4,77	559	5143,56	3082,6	2060,95
2011	50267	Uncastillo	903	28,95	1067	54014,64	22074,73	31939,91
2011	50268	Undués de Lerda	158	2,13	159	857,73	593,66	264,07
2011	50269	Urrea de Jalón	422	11,78	433	5504,6	3847,14	1657,46
2011	50270	Urriés	157	2,93	175	1200,41	821,42	378,99
2011	50271	Used	620	15,37	621	6496,7	3842,11	2654,59
2011	50272	Utebo	2061	304,52	13278	540941,55	288263,28	252678,27
2011	50273	Valdehorna	139	2,06	139	658,86	469,4	189,46
2011	50274	Val de San Martín	164	2,3	172	1721,34	1359,13	362,21
2011	50275	Valmadrid	110	2,56	109	1022,69	716,19	306,5
2011	50276	Valpalmas	213	7,05	218	5362,15	2866,93	2495,22
2011	50277	Valtorres	265	4,12	265	2118,21	1465,98	652,23
2011	50278	Velilla de Ebro	336	5,99	349	9313,02	5477,97	3835,05
2011	50279	Velilla de Jiloca	293	4,31	303	1776,64	1257,88	518,76
2011	50280	Vera de Moncayo	562	15,29	676	11968,92	7942,79	4026,13
2011	50281	Vierlas	128	2,69	131	1311,69	896,87	414,82
2011	50282	Vilueña (La)	184	3,68	195	1806,24	1273,38	532,85
2011	50283	Villadoz	179	3,1	179	1063,73	747,17	316,56
2011	50284	Villafeliche	451	6,12	460	8180,86	5293,05	2887,81
2011	50285	Villafranca de Ebro	496	28,45	655	11451,81	7098,88	4352,94
2011	50286	Villalba de Perejil	103	2,01	106	703,69	512,75	190,94
2011	50287	Villalengua	584	8,65	608	7541,08	4944,8	2596,28
2011	50288	Villanueva de Gállego	1775	871,02	3203	210905,59	121143,02	89762,57
2011	50289	Villanueva de Jiloca	271	3,32	272	2923,64	2131,2	792,44
2011	50290	Villanueva de Huerva	656	17,8	674	17145,77	8644,12	8501,65
2011	50291	Villar de los Navarros	440	5,31	444	2360,33	1623,11	737,21
2011	50292	Villarreal de Huerva	287	18,48	292	10610,78	6797,36	3813,43
2011	50293	Villarroya de la Sierra	882	12,08	1140	13240,52	8882,85	4357,68
2011	50294	Villarroya del Campo	217	6,07	221	3278,86	1983,62	1295,24
2011	50295	Vistabella	282	2,17	286	1219,26	864,12	355,14
2011	50296	Zaida (La)	454	64,46	499	17332,71	10858,78	6473,92
2011	50297	Zaragoza	38234	10013,74	487889	24588457,7	13334120,8	11254336,9
2011	50298	Zuera	4167	639,75	7233	384734,31	229350,05	155384,26
2011	50901	Biel	536	9,36	589	12700,53	7955,09	4745,44
2011	50902	Marracos	112	3,96	124	1493,22	1093,15	400,07
2011	50903	Villamayor de Gállego	1453	143,29	1802	87111,41	59045,09	28066,32
2010	22001	Abiego	394	9,33	409	3929,74	3097,61	832,12
2010	22002	Abizanda	112	7,61	112	1701,66	1582,84	118,82
2010	22003	Adahuesca	163	5,95	187	2429,05	1906,38	522,66
2010	22004	Agüero	428	6,92	457	2663,37	1979,08	684,29
2010	22006	Aísa	428	44,37	3266	70340,27	46384,46	23955,81
2010	22007	Albalate de Cinca	690	24,54	790	14223,53	9773,78	4449,75
2010	22008	Albalatillo	282	12,64	335	3480,75	2375,68	1105,07
2010	22009	Albelda	757	15,25	1855	15851,31	9579,67	6271,64
2010	22011	Albero Alto	115	4,73	115	3118,42	2256,02	862,4
2010	22012	Albero Bajo	148	11,94	174	2050,04	1351,82	698,22
2010	22013	Alberuela de Tubo	201	9,93	279	3460,61	2340,54	1120,07
2010	22014	Alcalá de Gurrea	328	79,88	341	12382,15	6639,27	5742,88
2010	22015	Alcalá del Obispo	479	14,41	705	6850,48	4116,93	2733,55
2010	22016	Alcampell	898	22,66	1187	13298,84	7797,94	5500,9
2010	22017	Alcolea de Cinca	950	42,54	1250	19946,73	16587,7	3359,03
2010	22018	Alcubierre	442	14,66	458	4752,56	3327,35	1425,21
2010	22019	Alerre	179	15,33	179	4595,82	2869,28	1726,54
2010	22020	Alfántega	140	4,07	155	1392,63	1179,06	213,57
2010	22021	Almudévar	1720	104,48	2312	74691,4	54454,61	20236,78
2010	22022	Almunia de San Juan	632	30,57	684	9177,45	6535,64	2641,81
2010	22023	Almuniente	409	19,18	423	10269,18	8127,93	2141,25
2010	22024	Alquézar	385	10,4	444	17093,13	13292,56	3800,57
2010	22025	Altorricón	732	51,67	1120	36267,39	23757,59	12509,8
2010	22027	Angüés	543	29,41	549	6001,87	3983,05	2018,82
2010	22028	Ansó	570	22,58	796	23402,38	13802,25	9600,13
2010	22029	Antillón	129	2,52	129	944,23	731,43	212,81
2010	22032	Aragüés del Puerto	247	8,65	325	11759,3	6149,47	5609,83
2010	22035	Arén	509	16,75	708	6158,69	4939,95	1218,74
2010	22036	Argavieso	138	4,2	145	1088	862,15	225,85
2010	22037	Arguis	300	25,5	318	4825,56	3307,51	1518,05
2010	22039	Ayerbe	1107	74,39	1501	17968,73	13938,41	4030,33
2010	22040	Azanuy-Alins	427	9,3	448	2726,12	2184,58	541,54
2010	22041	Azara	170	4,83	173	1767,38	1447,79	319,59
2010	22042	Azlor	194	4,39	194	1633,15	1291,27	341,88
2010	22043	Baells	200	3,29	201	3951,15	2745,65	1205,5
2010	22044	Bailo	431	9,63	459	3450,41	2758,24	692,18
2010	22045	Baldellou	257	4,72	260	1796,31	1468,36	327,96
2010	22046	Ballobar	968	19,39	1017	17687,76	16219,4	1468,37
2010	22047	Banastás	200	12,06	199	5384,66	3604,58	1780,08
2010	22048	Barbastro	3740	520,35	14503	463069,78	347531,97	115537,8
2010	22049	Barbués	177	4,17	179	1318,54	903,33	415,21
2010	22050	Barbuñales	134	4,31	136	1458,88	1197,01	261,87
2010	22051	Bárcabo	227	9,15	233	1718,53	1468,86	249,67
2010	22052	Belver de Cinca	755	25,89	906	14496,61	10496,91	3999,7
2010	22053	Benabarre	1236	72,21	1540	19569,72	14817,92	4751,8
2010	22054	Benasque	958	219,03	4914	385829,78	151340,19	234489,59
2010	22055	Berbegal	347	6,63	347	3379,75	2630,04	749,71
2010	22057	Bielsa	532	39,9	921	17860,17	16328,71	1531,45
2010	22058	Bierge	378	19,31	396	10456,66	7334,02	3122,64
2010	22059	Biescas	1820	181,85	6041	185140,76	102712	82428,76
2010	22060	Binaced	1037	39,51	1163	24173,4	18169,01	6004,39
2010	22061	Binéfar	2813	208,23	7206	195322,76	137335,74	57987,02
2010	22062	Bisaurri	236	5,35	269	2760,76	2594,8	165,97
2010	22063	Biscarrués	325	8,22	328	2056,95	1586,63	470,32
2010	22064	Blecua y Torres	231	10,25	223	2051,81	1645,01	406,81
2010	22066	Boltaña	837	105,58	1679	36798,38	29864,84	6933,53
2010	22067	Bonansa	75	1,87	116	945,91	883,87	62,04
2010	22068	Borau	169	4,29	172	1541,47	1311,27	230,2
2010	22069	Broto	607	27,51	1279	16786,69	14169,99	2616,7
2010	22072	Caldearenas	374	13,18	387	4122,15	3471,16	650,99
2010	22074	Campo	514	33,44	1077	47583,32	26663,57	20919,76
2010	22075	Camporrells	308	12,61	329	2293,63	1777,48	516,14
2010	22076	Canal de Berdún	660	30,96	683	18312,16	10445,1	7867,07
2010	22077	Candasnos	435	20,69	437	11332,05	9604,53	1727,52
2010	22078	Canfranc	243	48,82	2308	89276,16	42470,95	46805,2
2010	22079	Capdesaso	247	8	258	2590,24	1819,77	770,46
2010	22080	Capella	391	8,03	443	3972,29	3330,04	642,25
2010	22081	Casbas de Huesca	636	26,67	637	5339,62	3888,57	1451,05
2010	22082	Castejón del Puente	345	21,79	396	7559,27	6069,24	1490,04
2010	22083	Castejón de Monegros	571	23,17	588	19330,56	13417,31	5913,25
2010	22084	Castejón de Sos	449	38,51	1279	54382,38	29650,34	24732,04
2010	22085	Castelflorite	182	5,93	182	1879,35	1300,53	578,81
2010	22086	Castiello de Jaca	345	25,32	1137	52396,16	24956,79	27439,37
2010	22087	Castigaleu	81	1,43	81	592,72	522,93	69,79
2010	22088	Castillazuelo	224	3,86	228	5018,31	3627,25	1391,07
2010	22089	Castillonroy	445	20,19	445	5525,47	4177,89	1347,59
2010	22090	Colungo	217	4,97	229	1413,77	1176,85	236,92
2010	22094	Chalamera	135	2,86	136	1241,16	990,86	250,31
2010	22095	Chía	126	2,6	141	1555,54	1442,03	113,51
2010	22096	Chimillas	187	10,22	196	6885,08	5606,88	1278,2
2010	22099	Esplús	516	21,61	676	8076,53	6153,48	1923,05
2010	22102	Estada	210	4,04	227	6452,95	4091,72	2361,23
2010	22103	Estadilla	708	28,27	810	26600,53	19613,08	6987,46
2010	22105	Estopiñán del Castillo	423	23,99	434	3233,64	2241,16	992,48
2010	22106	Fago	148	1,36	151	1952,59	1170,79	781,8
2010	22107	Fanlo	230	3,8	237	1180,96	1107,04	73,92
2010	22109	Fiscal	454	38,02	577	7795,36	5496,19	2299,17
2010	22110	Fonz	983	42,18	1034	28842,44	16327,36	12515,08
2010	22111	Foradada del Toscar	232	4,8	253	2164,45	2001,21	163,25
2010	22112	Fraga	4634	332,99	11665	288878,08	200603,01	88275,08
2010	22113	Fueva (La)	646	20,42	674	22349,14	14943,85	7405,29
2010	22114	Gistaín	135	3,09	149	1203,7	1060,85	142,85
2010	22115	Grado (El)	920	130,64	1043	41516,24	30312,86	11203,37
2010	22116	Grañén	1243	104,48	1573	52692,79	38042,52	14650,28
2010	22117	Graus	2194	90,1	4079	163516,9	98048,12	65468,77
2010	22119	Gurrea de Gállego	1261	97,31	1480	48780,61	34821,11	13959,5
2010	22122	Hoz de Jaca	217	7,04	233	12403,71	4979,6	7424,11
2010	22124	Huerto	526	15,61	551	5271,2	3182,69	2088,51
2010	22125	Huesca	5405	700	51753	1698113,96	1041236,36	656877,61
2010	22126	Ibieca	147	3,8	152	1213,61	994,02	219,58
2010	22127	Igriés	324	24,1	344	8613,37	6258,3	2355,08
2010	22128	Ilche	273	9,27	285	2162,08	1616,73	545,36
2010	22129	Isábena	546	13,88	631	6152,11	4141,16	2010,95
2010	22130	Jaca	3157	490,14	28064	1960731,51	723857,46	1236874,06
2010	22131	Jasa	240	5,21	305	13881,71	5712,12	8169,59
2010	22133	Labuerda	208	16,48	243	4958,02	4516,45	441,57
2010	22135	Laluenga	275	16,48	276	10300,96	5679,86	4621,1
2010	22136	Lalueza	928	78,34	947	31348,42	21705,33	9643,1
2010	22137	Lanaja	1182	59,31	1250	32003,95	22417,42	9586,53
2010	22139	Laperdiguera	116	4,13	116	2609,95	2173,88	436,06
2010	22141	Lascellas-Ponzano	281	6,02	282	2225,76	1694,44	531,32
2010	22142	Lascuarre	197	2,69	217	1673,11	1560,75	112,36
2010	22143	Laspaúles	352	13,26	543	5585,19	5118,89	466,3
2010	22144	Laspuña	278	11,22	404	4282,76	3704,68	578,08
2010	22149	Loarre	862	18,67	912	6241,59	3815,21	2426,38
2010	22150	Loporzano	874	29,02	848	6286,96	4821,31	1465,65
2010	22151	Loscorrales	211	5,18	224	1364,12	953,93	410,19
2010	22155	Monesma y Cajigar	78	1,39	77	427,78	403,08	24,71
2010	22156	Monflorite-Lascasas	393	15,28	412	5518,72	3601,14	1917,58
2010	22157	Montanuy	414	14,99	459	4176,5	3940,7	235,8
2010	22158	Monzón	4328	379	13606	306482,81	223708,27	82774,54
2010	22160	Naval	281	4,64	311	2600,56	2278,22	322,34
2010	22162	Novales	143	6,1	142	3832,2	2424,08	1408,11
2010	22163	Nueno	602	32,46	611	14027,66	8743,01	5284,65
2010	22164	Olvena	90	0,94	90	1508,27	945,49	562,78
2010	22165	Ontiñena	610	14,87	578	6123,56	4715,99	1407,57
2010	22167	Osso de Cinca	402	12,42	439	6496,63	5128,94	1367,69
2010	22168	Palo	78	2,64	78	3691,32	2793,32	898
2010	22170	Panticosa	598	64,56	3301	219086,56	116086,53	103000,03
2010	22172	Peñalba	526	15,05	555	16493,26	10246,08	6247,18
2010	22173	Peñas de Riglos (Las)	823	44,53	889	7639,81	6561,99	1077,83
2010	22174	Peralta de Alcofea	714	28,52	743	7916,02	5868,39	2047,64
2010	22175	Peralta de Calasanz	645	9,97	655	13712,05	9312,52	4399,53
2010	22176	Peraltilla	170	6,87	186	1895,77	1535,63	360,14
2010	22177	Perarrúa	392	6,24	401	2722,28	1885,46	836,82
2010	22178	Pertusa	257	8,4	278	2789,67	1947,23	842,44
2010	22181	Piracés	96	1,54	97	692,78	563,25	129,54
2010	22182	Plan	358	14,74	464	4399,97	3860,26	539,7
2010	22184	Poleñino	208	10,89	211	2900,03	2207,72	692,3
2010	22186	Pozán de Vero	252	5,29	258	2167,3	1808,12	359,17
2010	22187	Puebla de Castro (La)	873	93,07	945	17956,52	12935,15	5021,37
2010	22188	Puente de Montañana	301	6,56	313	1830,27	1547,74	282,53
2010	22189	Puértolas	277	7,71	333	11124,66	9088,03	2036,64
2010	22190	Pueyo de Araguás (El)	213	23,49	219	6199,32	3362,38	2836,94
2010	22193	Pueyo de Santa Cruz	257	8,58	287	3707,75	3062,77	644,98
2010	22195	Quicena	216	14,2	223	5277,6	4233,8	1043,8
2010	22197	Robres	717	37,57	755	11713,97	6928,45	4785,52
2010	22199	Sabiñánigo	2846	878,46	14654	589097,81	308248,94	280848,87
2010	22200	Sahún	371	26,1	806	15171,21	13083,45	2087,77
2010	22201	Salas Altas	306	6,8	307	2685,67	2012,01	673,65
2010	22202	Salas Bajas	195	8	210	2116,89	1737,99	378,9
2010	22203	Salillas	146	3,58	148	2772,84	2000,41	772,43
2010	22204	Sallent de Gállego	1151	93,75	6834	138057,48	92708,66	45348,81
2010	22205	San Esteban de Litera	827	19,16	955	12651,06	11008,2	1642,86
2010	22206	Sangarrén	303	11,64	316	4578,7	3194,25	1384,45
2010	22207	San Juan de Plan	117	29,26	201	2454,11	2147,61	306,49
2010	22208	Santa Cilia	278	21,57	281	11315,87	5848,9	5466,98
2010	22209	Santa Cruz de la Serós	213	8,54	283	11853	6312,01	5540,99
2010	22212	Santaliestra y San Quílez	117	4,05	118	1098,14	856,99	241,15
2010	22213	Sariñena	3464	213,68	4558	84895,84	49813,1	35082,74
2010	22214	Secastilla	177	7,49	179	16997,18	12958,65	4038,53
2010	22215	Seira	178	5,98	332	3612,17	3305,07	307,09
2010	22217	Sena	661	20,82	670	9082,62	7815,78	1266,84
2010	22218	Senés de Alcubierre	103	3,23	104	1006,31	689,42	316,89
2010	22220	Sesa	241	8,92	245	3132,89	2377,88	755,01
2010	22221	Sesué	209	14,07	389	6016,96	5764,24	252,72
2010	22222	Siétamo	986	34,77	951	11722,32	6708,79	5013,52
2010	22223	Sopeira	237	6,6	250	1933,8	1704,97	228,83
2010	22225	Tamarite de Litera	1708	102,14	2798	95275,1	57713,21	37561,89
2010	22226	Tardienta	626	53,79	1008	27483,42	19045,62	8437,79
2010	22227	Tella-Sin	261	9,45	338	2937,2	2502,43	434,77
2010	22228	Tierz	415	34	403	7413,26	5791,68	1621,57
2010	22229	Tolva	281	8,35	290	2060,74	1701,18	359,56
2010	22230	Torla-Ordesa	358	16,64	547	11336,31	10425,64	910,67
2010	22232	Torralba de Aragón	230	8,1	240	2083,88	1584,53	499,35
2010	22233	Torre la Ribera	91	3,07	118	1159,81	1092,26	67,54
2010	22234	Torrente de Cinca	665	112,51	764	13715,04	8900,28	4814,76
2010	22235	Torres de Alcanadre	158	7,09	158	1438,55	1077,81	360,74
2010	22236	Torres de Barbués	285	16,93	273	3772,63	2520,61	1252,02
2010	22239	Tramaced	105	6,7	108	1408,39	1075,55	332,84
2010	22242	Valfarta	104	4,04	104	2003,79	1604,78	399,02
2010	22243	Valle de Bardají	43	1,66	43	474,26	443,72	30,54
2010	22244	Valle de Lierp	70	1,8	131	1176,83	1137,65	39,19
2010	22245	Velilla de Cinca	454	11,34	461	6502,76	5625,77	877
2010	22246	Beranuy	152	3,7	186	1259,17	1169,56	89,61
2010	22247	Viacamp y Litera	83	1,66	83	323,78	290,56	33,23
2010	22248	Vicién	158	3,96	165	1617,4	1149,37	468,03
2010	22249	Villanova	146	7,34	315	5320,88	5032,48	288,4
2010	22250	Villanúa	588	79,89	3480	74252,74	50457,69	23795,06
2010	22251	Villanueva de Sigena	391	17,13	424	6817,94	5730,7	1087,24
2010	22252	Yebra de Basa	218	14,9	173	1615,35	1406,12	209,23
2010	22253	Yésero	187	5,8	194	3376,26	1822,67	1553,59
2010	22254	Zaidín	1043	33,32	1351	18782,07	13461,75	5320,32
2010	22901	Valle de Hecho	921	26,78	1324	16326,48	14019,33	2307,15
2010	22902	Puente la Reina de Jaca	334	10,63	544	17037,61	10788,3	6249,31
2010	22903	San Miguel del Cinca	659	21,19	717	8870,88	6881,06	1989,82
2010	22904	Sotonera (La)	1447	51,33	1504	15791,17	12042,22	3748,95
2010	22905	Lupiñén-Ortilla	747	27,9	772	7347,47	4371,3	2976,17
2010	22906	Santa María de Dulcis	218	4,66	235	1888,03	1636,05	251,98
2010	22907	Aínsa-Sobrarbe	1128	81,55	2603	51073,69	44068,7	7004,99
2010	22908	Hoz y Costeán	338	5,29	340	2012,05	1768,3	243,75
2010	22909	Vencillón	201	13,64	209	4469,6	4151,84	317,76
2010	44001	Ababuj	156	4,09	162	1089,19	811,45	277,75
2010	44002	Abejuela	296	3,32	280	992,42	848,8	143,62
2010	44003	Aguatón	65	1,47	65	266,67	210,26	56,41
2010	44004	Aguaviva	896	23,45	968	15066,58	8267,57	6799,02
2010	44005	Aguilar del Alfambra	223	7,89	226	1474,82	1138,67	336,15
2010	44006	Alacón	583	9,06	596	5444,92	2727,7	2717,22
2010	44007	Alba	414	9,32	415	3378,04	2358,29	1019,75
2010	44008	Albalate del Arzobispo	2114	48	2604	30610,86	21355,55	9255,3
2010	44009	Albarracín	1034	84,79	1371	29217,37	16845,49	12371,89
2010	44010	Albentosa	704	40,8	744	23096,83	15105,73	7991,1
2010	44011	Alcaine	299	1,86	310	1135,28	1008,97	126,31
2010	44012	Alcalá de la Selva	1202	261,31	2432	47938,87	34694,21	13244,65
2010	44013	Alcañiz	4060	522,17	14136	314398,58	224918,87	89479,71
2010	44014	Alcorisa	2175	90,21	3386	59068,02	44321,83	14746,19
2010	44016	Alfambra	597	13,03	661	8571,06	6410,01	2161,05
2010	44017	Aliaga	722	25,01	870	9404,38	7497,73	1906,65
2010	44018	Almohaja	96	1,41	95	436,78	305,22	131,56
2010	44019	Alobras	221	3,22	224	1394,21	1026,43	367,78
2010	44020	Alpeñés	80	1,66	81	426,85	335,66	91,19
2010	44021	Allepuz	246	3,59	258	1579,23	1102,79	476,45
2010	44022	Alloza	990	20,4	1131	10378,32	6270,83	4107,49
2010	44023	Allueva	87	1,18	93	260,24	215,66	44,58
2010	44024	Anadón	130	1,75	131	580,86	495,87	84,99
2010	44025	Andorra	2994	294,87	5834	278333,95	152267,13	126066,81
2010	44026	Arcos de las Salinas	486	7,87	501	4411,18	3927,62	483,57
2010	44027	Arens de Lledó	262	4,81	273	2872,14	2039,89	832,26
2010	44028	Argente	331	7,47	331	2426,27	1891,83	534,43
2010	44029	Ariño	936	17,21	1047	24605,89	15509,32	9096,57
2010	44031	Azaila	288	5,88	295	2193,93	1531,55	662,38
2010	44032	Bádenas	103	1,72	103	354,01	305,28	48,73
2010	44033	Báguena	861	13,92	868	5993,88	3505,01	2488,87
2010	44034	Bañón	361	13,44	367	7701,32	4539,46	3161,85
2010	44035	Barrachina	279	4,69	282	1905,06	1561,35	343,71
2010	44036	Bea	66	1,22	68	369,61	290,36	79,24
2010	44037	Beceite	875	35,08	975	25101,24	14165,78	10935,46
2010	44038	Belmonte de San José	302	5,37	307	7822,52	4478,65	3343,87
2010	44039	Bello	623	12,98	621	4917,56	2969,51	1948,05
2010	44040	Berge	338	7,37	361	7706,94	5493,03	2213,9
2010	44041	Bezas	162	2,01	171	1337,28	928,27	409,01
2010	44042	Blancas	394	7,04	396	2433,39	1667,34	766,05
2010	44043	Blesa	350	4,92	356	2241,38	1857,55	383,83
2010	44044	Bordón	223	2,27	251	1656,66	1458,84	197,82
2010	44045	Bronchales	855	23,76	1173	22069,93	16996,46	5073,47
2010	44046	Bueña	196	2,58	196	685,45	539,48	145,98
2010	44047	Burbáguena	534	8,05	546	5592,11	3267,28	2324,83
2010	44048	Cabra de Mora	215	4,12	261	4344,81	3201,21	1143,6
2010	44049	Calaceite	1130	26,36	1212	30428,44	21013,47	9414,97
2010	44050	Calamocha	3651	224,8	5848	127919,11	90019,61	37899,5
2010	44051	Calanda	2206	123,22	3143	47367,61	28881,28	18486,34
2010	44052	Calomarde	252	3,75	282	5035,55	3940,41	1095,14
2010	44053	Camañas	196	4,94	199	1213,04	1015,02	198,01
2010	44054	Camarena de la Sierra	510	7,53	610	13277,67	7006,38	6271,29
2010	44055	Camarillas	260	5,75	267	2325,96	1872,36	453,6
2010	44056	Caminreal	807	20,89	839	11866,49	6921,36	4945,13
2010	44059	Cantavieja	609	13,18	840	12403,21	9694,93	2708,28
2010	44060	Cañada de Benatanduz	207	5,21	253	884,15	800,91	83,24
2010	44061	Cañada de Verich (La)	139	1,39	152	880,81	723,29	157,52
2010	44062	Cañada Vellida	77	1,68	77	672,91	584,96	87,95
2010	44063	Cañizar del Olivar	252	2,65	287	1953,88	1748,54	205,33
2010	44064	Cascante del Río	234	2,26	236	1846,53	1306,13	540,41
2010	44065	Castejón de Tornos	219	3,23	219	1028,1	704,43	323,67
2010	44066	Castel de Cabra	318	5,4	342	6369,46	4425,88	1943,58
2010	44067	Castelnou	263	13,23	269	2547,67	1745,69	801,98
2010	44068	Castelserás	929	31,37	1002	12559,86	7237,66	5322,2
2010	44070	Castellar (El)	169	4,2	187	3580,44	2390,69	1189,75
2010	44071	Castellote	1458	27,39	1625	48596,48	30476,87	18119,61
2010	44074	Cedrillas	716	43,67	796	39326,87	24165,4	15161,47
2010	44075	Celadas	298	8,05	298	4004,21	3211,59	792,62
2010	44076	Cella	2088	153,87	2536	51931,46	29827,27	22104,19
2010	44077	Cerollera (La)	184	3,22	192	3063,47	2056,74	1006,73
2010	44080	Codoñera (La)	582	10,98	589	16877,57	8871,14	8006,43
2010	44082	Corbalán	164	3,63	165	1052,02	729,07	322,96
2010	44084	Cortes de Aragón	235	2,72	238	3735,36	2653,83	1081,52
2010	44085	Cosa	164	3,91	166	1418,34	980,11	438,24
2010	44086	Cretas	645	12,86	684	26122,52	17690,15	8432,37
2010	44087	Crivillén	279	2,48	298	1707,03	1458,26	248,76
2010	44088	Cuba (La)	173	1,48	183	770,91	627,22	143,68
