Municipio codigo	Municipio nombre	Tipo de estudios realizados, código	Tipo de estudios realizados	Población
50284	Villafeliche	5	Arquitectura, Construcción, Formación Técnica e Industrias (Mecánica, Metal, Electrónica, Diseño, Confección, Alimentación, etc., incluídas Ingenierías de estos campos)	3,7287949839
50285	Villafranca de Ebro	5	Arquitectura, Construcción, Formación Técnica e Industrias (Mecánica, Metal, Electrónica, Diseño, Confección, Alimentación, etc., incluídas Ingenierías de estos campos)	41,8793781965
50286	Villalba de Perejil	5	Arquitectura, Construcción, Formación Técnica e Industrias (Mecánica, Metal, Electrónica, Diseño, Confección, Alimentación, etc., incluídas Ingenierías de estos campos)	4,8337003511
50287	Villalengua	5	Arquitectura, Construcción, Formación Técnica e Industrias (Mecánica, Metal, Electrónica, Diseño, Confección, Alimentación, etc., incluídas Ingenierías de estos campos)	11,5975921078
50288	Villanueva de Gállego	5	Arquitectura, Construcción, Formación Técnica e Industrias (Mecánica, Metal, Electrónica, Diseño, Confección, Alimentación, etc., incluídas Ingenierías de estos campos)	314,7764900496
50289	Villanueva de Jiloca	5	Arquitectura, Construcción, Formación Técnica e Industrias (Mecánica, Metal, Electrónica, Diseño, Confección, Alimentación, etc., incluídas Ingenierías de estos campos)	1,7025150467
50290	Villanueva de Huerva	5	Arquitectura, Construcción, Formación Técnica e Industrias (Mecánica, Metal, Electrónica, Diseño, Confección, Alimentación, etc., incluídas Ingenierías de estos campos)	4,6960885019
50291	Villar de los Navarros	5	Arquitectura, Construcción, Formación Técnica e Industrias (Mecánica, Metal, Electrónica, Diseño, Confección, Alimentación, etc., incluídas Ingenierías de estos campos)	0,7686711635
50292	Villarreal de Huerva	5	Arquitectura, Construcción, Formación Técnica e Industrias (Mecánica, Metal, Electrónica, Diseño, Confección, Alimentación, etc., incluídas Ingenierías de estos campos)	5,1435426719
50293	Villarroya de la Sierra	5	Arquitectura, Construcción, Formación Técnica e Industrias (Mecánica, Metal, Electrónica, Diseño, Confección, Alimentación, etc., incluídas Ingenierías de estos campos)	3,773419016
50294	Villarroya del Campo	5	Arquitectura, Construcción, Formación Técnica e Industrias (Mecánica, Metal, Electrónica, Diseño, Confección, Alimentación, etc., incluídas Ingenierías de estos campos)	1,4230765636
50295	Vistabella	5	Arquitectura, Construcción, Formación Técnica e Industrias (Mecánica, Metal, Electrónica, Diseño, Confección, Alimentación, etc., incluídas Ingenierías de estos campos)	5,4673786851
50296	Zaida (La)	5	Arquitectura, Construcción, Formación Técnica e Industrias (Mecánica, Metal, Electrónica, Diseño, Confección, Alimentación, etc., incluídas Ingenierías de estos campos)	40,4765729725
50297	Zaragoza	5	Arquitectura, Construcción, Formación Técnica e Industrias (Mecánica, Metal, Electrónica, Diseño, Confección, Alimentación, etc., incluídas Ingenierías de estos campos)	48790,6174041469
50298	Zuera	5	Arquitectura, Construcción, Formación Técnica e Industrias (Mecánica, Metal, Electrónica, Diseño, Confección, Alimentación, etc., incluídas Ingenierías de estos campos)	560,6858291895
50901	Biel	5	Arquitectura, Construcción, Formación Técnica e Industrias (Mecánica, Metal, Electrónica, Diseño, Confección, Alimentación, etc., incluídas Ingenierías de estos campos)	9,1490528452
50902	Marracos	5	Arquitectura, Construcción, Formación Técnica e Industrias (Mecánica, Metal, Electrónica, Diseño, Confección, Alimentación, etc., incluídas Ingenierías de estos campos)	1,6221548903
50903	Villamayor de Gállego	5	Arquitectura, Construcción, Formación Técnica e Industrias (Mecánica, Metal, Electrónica, Diseño, Confección, Alimentación, etc., incluídas Ingenierías de estos campos)	213,7506167045
22001	Abiego	6	Agricultura, Ganadería, Pesca y Veterinaria (incluída Ingeniería Agrónoma o similar)	12,4991104311
22002	Abizanda	6	Agricultura, Ganadería, Pesca y Veterinaria (incluída Ingeniería Agrónoma o similar)	5,3978152385
22003	Adahuesca	6	Agricultura, Ganadería, Pesca y Veterinaria (incluída Ingeniería Agrónoma o similar)	6,2650458133
22004	Agüero	6	Agricultura, Ganadería, Pesca y Veterinaria (incluída Ingeniería Agrónoma o similar)	4,9390198898
22006	Aísa	6	Agricultura, Ganadería, Pesca y Veterinaria (incluída Ingeniería Agrónoma o similar)	8,2354424361
22007	Albalate de Cinca	6	Agricultura, Ganadería, Pesca y Veterinaria (incluída Ingeniería Agrónoma o similar)	44,1107684447
22008	Albalatillo	6	Agricultura, Ganadería, Pesca y Veterinaria (incluída Ingeniería Agrónoma o similar)	6,5168755502
22009	Albelda	6	Agricultura, Ganadería, Pesca y Veterinaria (incluída Ingeniería Agrónoma o similar)	18,6894811102
22011	Albero Alto	6	Agricultura, Ganadería, Pesca y Veterinaria (incluída Ingeniería Agrónoma o similar)	8,0033231984
22012	Albero Bajo	6	Agricultura, Ganadería, Pesca y Veterinaria (incluída Ingeniería Agrónoma o similar)	10,2853909845
22013	Alberuela de Tubo	6	Agricultura, Ganadería, Pesca y Veterinaria (incluída Ingeniería Agrónoma o similar)	36,2454502708
22014	Alcalá de Gurrea	6	Agricultura, Ganadería, Pesca y Veterinaria (incluída Ingeniería Agrónoma o similar)	4,6970448842
22015	Alcalá del Obispo	6	Agricultura, Ganadería, Pesca y Veterinaria (incluída Ingeniería Agrónoma o similar)	1,4582160034
22016	Alcampell	6	Agricultura, Ganadería, Pesca y Veterinaria (incluída Ingeniería Agrónoma o similar)	5,750206109
22017	Alcolea de Cinca	6	Agricultura, Ganadería, Pesca y Veterinaria (incluída Ingeniería Agrónoma o similar)	6,9480583248
22018	Alcubierre	6	Agricultura, Ganadería, Pesca y Veterinaria (incluída Ingeniería Agrónoma o similar)	5,3721038778
22019	Alerre	6	Agricultura, Ganadería, Pesca y Veterinaria (incluída Ingeniería Agrónoma o similar)	4,4141793266
22021	Almudévar	6	Agricultura, Ganadería, Pesca y Veterinaria (incluída Ingeniería Agrónoma o similar)	64,9707549281
22023	Almuniente	6	Agricultura, Ganadería, Pesca y Veterinaria (incluída Ingeniería Agrónoma o similar)	11,4958731289
22024	Alquézar	6	Agricultura, Ganadería, Pesca y Veterinaria (incluída Ingeniería Agrónoma o similar)	9,0345498472
22025	Altorricón	6	Agricultura, Ganadería, Pesca y Veterinaria (incluída Ingeniería Agrónoma o similar)	14,9622669776
22027	Angüés	6	Agricultura, Ganadería, Pesca y Veterinaria (incluída Ingeniería Agrónoma o similar)	9,0883142862
22028	Ansó	6	Agricultura, Ganadería, Pesca y Veterinaria (incluída Ingeniería Agrónoma o similar)	10,4618864387
22029	Antillón	6	Agricultura, Ganadería, Pesca y Veterinaria (incluída Ingeniería Agrónoma o similar)	2,0884557125
22032	Aragüés del Puerto	6	Agricultura, Ganadería, Pesca y Veterinaria (incluída Ingeniería Agrónoma o similar)	8,2476934855
22035	Arén	6	Agricultura, Ganadería, Pesca y Veterinaria (incluída Ingeniería Agrónoma o similar)	6,2863305815
22037	Arguis	6	Agricultura, Ganadería, Pesca y Veterinaria (incluída Ingeniería Agrónoma o similar)	1,871604425
22039	Ayerbe	6	Agricultura, Ganadería, Pesca y Veterinaria (incluída Ingeniería Agrónoma o similar)	8,5934946245
22040	Azanuy-Alins	6	Agricultura, Ganadería, Pesca y Veterinaria (incluída Ingeniería Agrónoma o similar)	2,3713778722
22041	Azara	6	Agricultura, Ganadería, Pesca y Veterinaria (incluída Ingeniería Agrónoma o similar)	3,5875621458
22042	Azlor	6	Agricultura, Ganadería, Pesca y Veterinaria (incluída Ingeniería Agrónoma o similar)	3,9812253978
22043	Baells	6	Agricultura, Ganadería, Pesca y Veterinaria (incluída Ingeniería Agrónoma o similar)	9,3856574406
22044	Bailo	6	Agricultura, Ganadería, Pesca y Veterinaria (incluída Ingeniería Agrónoma o similar)	10,3554829873
22045	Baldellou	6	Agricultura, Ganadería, Pesca y Veterinaria (incluída Ingeniería Agrónoma o similar)	1,0477748058
22046	Ballobar	6	Agricultura, Ganadería, Pesca y Veterinaria (incluída Ingeniería Agrónoma o similar)	21,0741430471
22047	Banastás	6	Agricultura, Ganadería, Pesca y Veterinaria (incluída Ingeniería Agrónoma o similar)	3,595756961
22048	Barbastro	6	Agricultura, Ganadería, Pesca y Veterinaria (incluída Ingeniería Agrónoma o similar)	104,2717139509
22050	Barbuñales	6	Agricultura, Ganadería, Pesca y Veterinaria (incluída Ingeniería Agrónoma o similar)	1,9822423117
22051	Bárcabo	6	Agricultura, Ganadería, Pesca y Veterinaria (incluída Ingeniería Agrónoma o similar)	8,9945335815
22052	Belver de Cinca	6	Agricultura, Ganadería, Pesca y Veterinaria (incluída Ingeniería Agrónoma o similar)	17,2181492762
22053	Benabarre	6	Agricultura, Ganadería, Pesca y Veterinaria (incluída Ingeniería Agrónoma o similar)	24,5954675068
22054	Benasque	6	Agricultura, Ganadería, Pesca y Veterinaria (incluída Ingeniería Agrónoma o similar)	9,8180406547
22055	Berbegal	6	Agricultura, Ganadería, Pesca y Veterinaria (incluída Ingeniería Agrónoma o similar)	26,722388382
22058	Bierge	6	Agricultura, Ganadería, Pesca y Veterinaria (incluída Ingeniería Agrónoma o similar)	11,5558452204
22059	Biescas	6	Agricultura, Ganadería, Pesca y Veterinaria (incluída Ingeniería Agrónoma o similar)	27,0972483567
22060	Binaced	6	Agricultura, Ganadería, Pesca y Veterinaria (incluída Ingeniería Agrónoma o similar)	19,0350597961
22061	Binéfar	6	Agricultura, Ganadería, Pesca y Veterinaria (incluída Ingeniería Agrónoma o similar)	66,4791621402
22063	Biscarrués	6	Agricultura, Ganadería, Pesca y Veterinaria (incluída Ingeniería Agrónoma o similar)	14,8849805504
22064	Blecua y Torres	6	Agricultura, Ganadería, Pesca y Veterinaria (incluída Ingeniería Agrónoma o similar)	9,1951521935
22066	Boltaña	6	Agricultura, Ganadería, Pesca y Veterinaria (incluída Ingeniería Agrónoma o similar)	7,9161915453
22067	Bonansa	6	Agricultura, Ganadería, Pesca y Veterinaria (incluída Ingeniería Agrónoma o similar)	8,8855546606
22068	Borau	6	Agricultura, Ganadería, Pesca y Veterinaria (incluída Ingeniería Agrónoma o similar)	5,3976877339
22069	Broto	6	Agricultura, Ganadería, Pesca y Veterinaria (incluída Ingeniería Agrónoma o similar)	6,9108777204
22072	Caldearenas	6	Agricultura, Ganadería, Pesca y Veterinaria (incluída Ingeniería Agrónoma o similar)	4,8227771048
22074	Campo	6	Agricultura, Ganadería, Pesca y Veterinaria (incluída Ingeniería Agrónoma o similar)	0,7637676375
22075	Camporrells	6	Agricultura, Ganadería, Pesca y Veterinaria (incluída Ingeniería Agrónoma o similar)	3,9602428645
22076	Canal de Berdún	6	Agricultura, Ganadería, Pesca y Veterinaria (incluída Ingeniería Agrónoma o similar)	15,9417572991
22077	Candasnos	6	Agricultura, Ganadería, Pesca y Veterinaria (incluída Ingeniería Agrónoma o similar)	1,7249985734
22078	Canfranc	6	Agricultura, Ganadería, Pesca y Veterinaria (incluída Ingeniería Agrónoma o similar)	9,1849922175
22079	Capdesaso	6	Agricultura, Ganadería, Pesca y Veterinaria (incluída Ingeniería Agrónoma o similar)	3,0191768434
22080	Capella	6	Agricultura, Ganadería, Pesca y Veterinaria (incluída Ingeniería Agrónoma o similar)	30,1994417097
22081	Casbas de Huesca	6	Agricultura, Ganadería, Pesca y Veterinaria (incluída Ingeniería Agrónoma o similar)	13,0700946831
22082	Castejón del Puente	6	Agricultura, Ganadería, Pesca y Veterinaria (incluída Ingeniería Agrónoma o similar)	5,9651425382
22083	Castejón de Monegros	6	Agricultura, Ganadería, Pesca y Veterinaria (incluída Ingeniería Agrónoma o similar)	27,8492871086
22084	Castejón de Sos	6	Agricultura, Ganadería, Pesca y Veterinaria (incluída Ingeniería Agrónoma o similar)	12,1303363597
22085	Castelflorite	6	Agricultura, Ganadería, Pesca y Veterinaria (incluída Ingeniería Agrónoma o similar)	14,3032313817
22086	Castiello de Jaca	6	Agricultura, Ganadería, Pesca y Veterinaria (incluída Ingeniería Agrónoma o similar)	3,2728373092
22087	Castigaleu	6	Agricultura, Ganadería, Pesca y Veterinaria (incluída Ingeniería Agrónoma o similar)	5,5194795699
22088	Castillazuelo	6	Agricultura, Ganadería, Pesca y Veterinaria (incluída Ingeniería Agrónoma o similar)	11,0717478622
22089	Castillonroy	6	Agricultura, Ganadería, Pesca y Veterinaria (incluída Ingeniería Agrónoma o similar)	8,9292833703
22090	Colungo	6	Agricultura, Ganadería, Pesca y Veterinaria (incluída Ingeniería Agrónoma o similar)	4,234992404
22094	Chalamera	6	Agricultura, Ganadería, Pesca y Veterinaria (incluída Ingeniería Agrónoma o similar)	1,3913723974
22095	Chía	6	Agricultura, Ganadería, Pesca y Veterinaria (incluída Ingeniería Agrónoma o similar)	3,4594049523
22096	Chimillas	6	Agricultura, Ganadería, Pesca y Veterinaria (incluída Ingeniería Agrónoma o similar)	6,9351017928
22099	Esplús	6	Agricultura, Ganadería, Pesca y Veterinaria (incluída Ingeniería Agrónoma o similar)	1,6582551629
22102	Estada	6	Agricultura, Ganadería, Pesca y Veterinaria (incluída Ingeniería Agrónoma o similar)	2,5982879151
22103	Estadilla	6	Agricultura, Ganadería, Pesca y Veterinaria (incluída Ingeniería Agrónoma o similar)	39,5077409361
22105	Estopiñán del Castillo	6	Agricultura, Ganadería, Pesca y Veterinaria (incluída Ingeniería Agrónoma o similar)	2,5927224289
22107	Fanlo	6	Agricultura, Ganadería, Pesca y Veterinaria (incluída Ingeniería Agrónoma o similar)	4,3473304541
22109	Fiscal	6	Agricultura, Ganadería, Pesca y Veterinaria (incluída Ingeniería Agrónoma o similar)	6,5214603189
22110	Fonz	6	Agricultura, Ganadería, Pesca y Veterinaria (incluída Ingeniería Agrónoma o similar)	17,7597290754
22111	Foradada del Toscar	6	Agricultura, Ganadería, Pesca y Veterinaria (incluída Ingeniería Agrónoma o similar)	9,1779090153
