Mes y año	Mes (código)	Mes nombre	Año	Provincia código	Provincia nombre	Sexo	Número de contratos	Grupo de tipo de jornada
Junio 2007	200706	Junio	2007	44	Teruel	Hombres	219	2 - Jornada Parcial
Junio 2007	200706	Junio	2007	44	Teruel	Mujeres	440	2 - Jornada Parcial
Junio 2007	200706	Junio	2007	44	Teruel	Hombres	12	3 - Fijos Discontinuos
Junio 2007	200706	Junio	2007	44	Teruel	Mujeres	3	3 - Fijos Discontinuos
Junio 2007	200706	Junio	2007	50	Zaragoza	Hombres	16470	1 - Jornada Completa
Junio 2007	200706	Junio	2007	50	Zaragoza	Mujeres	9807	1 - Jornada Completa
Junio 2007	200706	Junio	2007	50	Zaragoza	Hombres	2966	2 - Jornada Parcial
Junio 2007	200706	Junio	2007	50	Zaragoza	Mujeres	5874	2 - Jornada Parcial
Junio 2007	200706	Junio	2007	50	Zaragoza	Hombres	56	3 - Fijos Discontinuos
Junio 2007	200706	Junio	2007	50	Zaragoza	Mujeres	117	3 - Fijos Discontinuos
Mayo 2007	200705	Mayo	2007	22	Huesca	Hombres	4522	1 - Jornada Completa
Mayo 2007	200705	Mayo	2007	22	Huesca	Mujeres	2280	1 - Jornada Completa
Mayo 2007	200705	Mayo	2007	22	Huesca	Hombres	326	2 - Jornada Parcial
Mayo 2007	200705	Mayo	2007	22	Huesca	Mujeres	799	2 - Jornada Parcial
Mayo 2007	200705	Mayo	2007	22	Huesca	Hombres	43	3 - Fijos Discontinuos
Mayo 2007	200705	Mayo	2007	22	Huesca	Mujeres	22	3 - Fijos Discontinuos
Mayo 2007	200705	Mayo	2007	44	Teruel	Hombres	1967	1 - Jornada Completa
Mayo 2007	200705	Mayo	2007	44	Teruel	Mujeres	1131	1 - Jornada Completa
Mayo 2007	200705	Mayo	2007	44	Teruel	Hombres	166	2 - Jornada Parcial
Mayo 2007	200705	Mayo	2007	44	Teruel	Mujeres	406	2 - Jornada Parcial
Mayo 2007	200705	Mayo	2007	44	Teruel	Hombres	9	3 - Fijos Discontinuos
Mayo 2007	200705	Mayo	2007	44	Teruel	Mujeres	3	3 - Fijos Discontinuos
Mayo 2007	200705	Mayo	2007	50	Zaragoza	Hombres	16782	1 - Jornada Completa
Mayo 2007	200705	Mayo	2007	50	Zaragoza	Mujeres	10196	1 - Jornada Completa
Mayo 2007	200705	Mayo	2007	50	Zaragoza	Hombres	2873	2 - Jornada Parcial
Mayo 2007	200705	Mayo	2007	50	Zaragoza	Mujeres	6074	2 - Jornada Parcial
Mayo 2007	200705	Mayo	2007	50	Zaragoza	Hombres	63	3 - Fijos Discontinuos
Mayo 2007	200705	Mayo	2007	50	Zaragoza	Mujeres	104	3 - Fijos Discontinuos
Abril 2007	200704	Abril	2007	22	Huesca	Hombres	2875	1 - Jornada Completa
Abril 2007	200704	Abril	2007	22	Huesca	Mujeres	1485	1 - Jornada Completa
Abril 2007	200704	Abril	2007	22	Huesca	Hombres	263	2 - Jornada Parcial
Abril 2007	200704	Abril	2007	22	Huesca	Mujeres	682	2 - Jornada Parcial
Abril 2007	200704	Abril	2007	22	Huesca	Hombres	21	3 - Fijos Discontinuos
Abril 2007	200704	Abril	2007	22	Huesca	Mujeres	28	3 - Fijos Discontinuos
Abril 2007	200704	Abril	2007	44	Teruel	Hombres	1431	1 - Jornada Completa
Abril 2007	200704	Abril	2007	44	Teruel	Mujeres	743	1 - Jornada Completa
Abril 2007	200704	Abril	2007	44	Teruel	Hombres	104	2 - Jornada Parcial
Abril 2007	200704	Abril	2007	44	Teruel	Mujeres	335	2 - Jornada Parcial
Abril 2007	200704	Abril	2007	44	Teruel	Hombres	8	3 - Fijos Discontinuos
Abril 2007	200704	Abril	2007	44	Teruel	Mujeres	2	3 - Fijos Discontinuos
Abril 2007	200704	Abril	2007	50	Zaragoza	Hombres	12398	1 - Jornada Completa
Abril 2007	200704	Abril	2007	50	Zaragoza	Mujeres	7572	1 - Jornada Completa
Abril 2007	200704	Abril	2007	50	Zaragoza	Hombres	2307	2 - Jornada Parcial
Abril 2007	200704	Abril	2007	50	Zaragoza	Mujeres	4786	2 - Jornada Parcial
Abril 2007	200704	Abril	2007	50	Zaragoza	Hombres	25	3 - Fijos Discontinuos
Abril 2007	200704	Abril	2007	50	Zaragoza	Mujeres	54	3 - Fijos Discontinuos
Marzo 2007	200703	Marzo	2007	22	Huesca	Hombres	2865	1 - Jornada Completa
Marzo 2007	200703	Marzo	2007	22	Huesca	Mujeres	1286	1 - Jornada Completa
Marzo 2007	200703	Marzo	2007	22	Huesca	Hombres	291	2 - Jornada Parcial
Marzo 2007	200703	Marzo	2007	22	Huesca	Mujeres	801	2 - Jornada Parcial
Marzo 2007	200703	Marzo	2007	22	Huesca	Hombres	35	3 - Fijos Discontinuos
Marzo 2007	200703	Marzo	2007	22	Huesca	Mujeres	38	3 - Fijos Discontinuos
Marzo 2007	200703	Marzo	2007	44	Teruel	Hombres	1541	1 - Jornada Completa
Marzo 2007	200703	Marzo	2007	44	Teruel	Mujeres	656	1 - Jornada Completa
Marzo 2007	200703	Marzo	2007	44	Teruel	Hombres	169	2 - Jornada Parcial
Marzo 2007	200703	Marzo	2007	44	Teruel	Mujeres	375	2 - Jornada Parcial
Marzo 2007	200703	Marzo	2007	44	Teruel	Hombres	6	3 - Fijos Discontinuos
Marzo 2007	200703	Marzo	2007	44	Teruel	Mujeres	3	3 - Fijos Discontinuos
Marzo 2007	200703	Marzo	2007	50	Zaragoza	Hombres	13951	1 - Jornada Completa
Marzo 2007	200703	Marzo	2007	50	Zaragoza	Mujeres	8310	1 - Jornada Completa
Marzo 2007	200703	Marzo	2007	50	Zaragoza	Hombres	2648	2 - Jornada Parcial
Marzo 2007	200703	Marzo	2007	50	Zaragoza	Mujeres	5373	2 - Jornada Parcial
Marzo 2007	200703	Marzo	2007	50	Zaragoza	Hombres	27	3 - Fijos Discontinuos
Marzo 2007	200703	Marzo	2007	50	Zaragoza	Mujeres	83	3 - Fijos Discontinuos
Febrero 2007	200702	Febrero	2007	22	Huesca	Hombres	2773	1 - Jornada Completa
Febrero 2007	200702	Febrero	2007	22	Huesca	Mujeres	1409	1 - Jornada Completa
Febrero 2007	200702	Febrero	2007	22	Huesca	Hombres	267	2 - Jornada Parcial
Febrero 2007	200702	Febrero	2007	22	Huesca	Mujeres	717	2 - Jornada Parcial
Febrero 2007	200702	Febrero	2007	22	Huesca	Hombres	34	3 - Fijos Discontinuos
Febrero 2007	200702	Febrero	2007	22	Huesca	Mujeres	13	3 - Fijos Discontinuos
Febrero 2007	200702	Febrero	2007	44	Teruel	Hombres	1395	1 - Jornada Completa
Febrero 2007	200702	Febrero	2007	44	Teruel	Mujeres	534	1 - Jornada Completa
Febrero 2007	200702	Febrero	2007	44	Teruel	Hombres	151	2 - Jornada Parcial
Febrero 2007	200702	Febrero	2007	44	Teruel	Mujeres	367	2 - Jornada Parcial
Febrero 2007	200702	Febrero	2007	44	Teruel	Hombres	10	3 - Fijos Discontinuos
Febrero 2007	200702	Febrero	2007	44	Teruel	Mujeres	4	3 - Fijos Discontinuos
Febrero 2007	200702	Febrero	2007	50	Zaragoza	Hombres	13189	1 - Jornada Completa
Febrero 2007	200702	Febrero	2007	50	Zaragoza	Mujeres	7672	1 - Jornada Completa
Febrero 2007	200702	Febrero	2007	50	Zaragoza	Hombres	2547	2 - Jornada Parcial
Febrero 2007	200702	Febrero	2007	50	Zaragoza	Mujeres	5051	2 - Jornada Parcial
Febrero 2007	200702	Febrero	2007	50	Zaragoza	Hombres	71	3 - Fijos Discontinuos
Febrero 2007	200702	Febrero	2007	50	Zaragoza	Mujeres	113	3 - Fijos Discontinuos
Enero 2007	200701	Enero	2007	22	Huesca	Hombres	3147	1 - Jornada Completa
Enero 2007	200701	Enero	2007	22	Huesca	Mujeres	1571	1 - Jornada Completa
Enero 2007	200701	Enero	2007	22	Huesca	Hombres	378	2 - Jornada Parcial
Enero 2007	200701	Enero	2007	22	Huesca	Mujeres	888	2 - Jornada Parcial
Enero 2007	200701	Enero	2007	22	Huesca	Hombres	50	3 - Fijos Discontinuos
Enero 2007	200701	Enero	2007	22	Huesca	Mujeres	52	3 - Fijos Discontinuos
Enero 2007	200701	Enero	2007	44	Teruel	Hombres	1559	1 - Jornada Completa
Enero 2007	200701	Enero	2007	44	Teruel	Mujeres	775	1 - Jornada Completa
Enero 2007	200701	Enero	2007	44	Teruel	Hombres	165	2 - Jornada Parcial
Enero 2007	200701	Enero	2007	44	Teruel	Mujeres	367	2 - Jornada Parcial
Enero 2007	200701	Enero	2007	44	Teruel	Hombres	24	3 - Fijos Discontinuos
Enero 2007	200701	Enero	2007	44	Teruel	Mujeres	10	3 - Fijos Discontinuos
Enero 2007	200701	Enero	2007	50	Zaragoza	Hombres	15043	1 - Jornada Completa
Enero 2007	200701	Enero	2007	50	Zaragoza	Mujeres	9707	1 - Jornada Completa
Enero 2007	200701	Enero	2007	50	Zaragoza	Hombres	2579	2 - Jornada Parcial
Enero 2007	200701	Enero	2007	50	Zaragoza	Mujeres	5705	2 - Jornada Parcial
Enero 2007	200701	Enero	2007	50	Zaragoza	Hombres	48	3 - Fijos Discontinuos
Enero 2007	200701	Enero	2007	50	Zaragoza	Mujeres	109	3 - Fijos Discontinuos
Diciembre 2006	200612	Diciembre	2006	22	Huesca	Hombres	2538	1 - Jornada Completa
Diciembre 2006	200612	Diciembre	2006	22	Huesca	Mujeres	1657	1 - Jornada Completa
Diciembre 2006	200612	Diciembre	2006	22	Huesca	Hombres	331	2 - Jornada Parcial
Diciembre 2006	200612	Diciembre	2006	22	Huesca	Mujeres	854	2 - Jornada Parcial
Diciembre 2006	200612	Diciembre	2006	22	Huesca	Hombres	50	3 - Fijos Discontinuos
Diciembre 2006	200612	Diciembre	2006	22	Huesca	Mujeres	53	3 - Fijos Discontinuos
Diciembre 2006	200612	Diciembre	2006	44	Teruel	Hombres	1464	1 - Jornada Completa
Diciembre 2006	200612	Diciembre	2006	44	Teruel	Mujeres	734	1 - Jornada Completa
Diciembre 2006	200612	Diciembre	2006	44	Teruel	Hombres	127	2 - Jornada Parcial
Diciembre 2006	200612	Diciembre	2006	44	Teruel	Mujeres	423	2 - Jornada Parcial
Diciembre 2006	200612	Diciembre	2006	44	Teruel	Hombres	4	3 - Fijos Discontinuos
Diciembre 2006	200612	Diciembre	2006	44	Teruel	Mujeres	2	3 - Fijos Discontinuos
Diciembre 2006	200612	Diciembre	2006	50	Zaragoza	Hombres	11449	1 - Jornada Completa
Diciembre 2006	200612	Diciembre	2006	50	Zaragoza	Mujeres	7903	1 - Jornada Completa
Diciembre 2006	200612	Diciembre	2006	50	Zaragoza	Hombres	2406	2 - Jornada Parcial
Diciembre 2006	200612	Diciembre	2006	50	Zaragoza	Mujeres	5372	2 - Jornada Parcial
Diciembre 2006	200612	Diciembre	2006	50	Zaragoza	Hombres	58	3 - Fijos Discontinuos
Diciembre 2006	200612	Diciembre	2006	50	Zaragoza	Mujeres	111	3 - Fijos Discontinuos
Noviembre 2006	200611	Noviembre	2006	22	Huesca	Hombres	2969	1 - Jornada Completa
Noviembre 2006	200611	Noviembre	2006	22	Huesca	Mujeres	1453	1 - Jornada Completa
Noviembre 2006	200611	Noviembre	2006	22	Huesca	Hombres	366	2 - Jornada Parcial
Noviembre 2006	200611	Noviembre	2006	22	Huesca	Mujeres	887	2 - Jornada Parcial
Noviembre 2006	200611	Noviembre	2006	22	Huesca	Hombres	29	3 - Fijos Discontinuos
Noviembre 2006	200611	Noviembre	2006	22	Huesca	Mujeres	42	3 - Fijos Discontinuos
Noviembre 2006	200611	Noviembre	2006	44	Teruel	Hombres	1634	1 - Jornada Completa
Noviembre 2006	200611	Noviembre	2006	44	Teruel	Mujeres	869	1 - Jornada Completa
Noviembre 2006	200611	Noviembre	2006	44	Teruel	Hombres	209	2 - Jornada Parcial
Noviembre 2006	200611	Noviembre	2006	44	Teruel	Mujeres	440	2 - Jornada Parcial
Noviembre 2006	200611	Noviembre	2006	44	Teruel	Hombres	3	3 - Fijos Discontinuos
Noviembre 2006	200611	Noviembre	2006	44	Teruel	Mujeres	12	3 - Fijos Discontinuos
Noviembre 2006	200611	Noviembre	2006	50	Zaragoza	Hombres	14435	1 - Jornada Completa
Noviembre 2006	200611	Noviembre	2006	50	Zaragoza	Mujeres	9967	1 - Jornada Completa
Noviembre 2006	200611	Noviembre	2006	50	Zaragoza	Hombres	3264	2 - Jornada Parcial
Noviembre 2006	200611	Noviembre	2006	50	Zaragoza	Mujeres	6614	2 - Jornada Parcial
Noviembre 2006	200611	Noviembre	2006	50	Zaragoza	Hombres	109	3 - Fijos Discontinuos
Noviembre 2006	200611	Noviembre	2006	50	Zaragoza	Mujeres	117	3 - Fijos Discontinuos
Octubre 2006	200610	Octubre	2006	22	Huesca	Hombres	3033	1 - Jornada Completa
Octubre 2006	200610	Octubre	2006	22	Huesca	Mujeres	1626	1 - Jornada Completa
Octubre 2006	200610	Octubre	2006	22	Huesca	Hombres	526	2 - Jornada Parcial
Octubre 2006	200610	Octubre	2006	22	Huesca	Mujeres	1228	2 - Jornada Parcial
Octubre 2006	200610	Octubre	2006	22	Huesca	Hombres	23	3 - Fijos Discontinuos
Octubre 2006	200610	Octubre	2006	22	Huesca	Mujeres	36	3 - Fijos Discontinuos
Octubre 2006	200610	Octubre	2006	44	Teruel	Hombres	1672	1 - Jornada Completa
Octubre 2006	200610	Octubre	2006	44	Teruel	Mujeres	983	1 - Jornada Completa
Octubre 2006	200610	Octubre	2006	44	Teruel	Hombres	265	2 - Jornada Parcial
Octubre 2006	200610	Octubre	2006	44	Teruel	Mujeres	607	2 - Jornada Parcial
Octubre 2006	200610	Octubre	2006	44	Teruel	Hombres	4	3 - Fijos Discontinuos
Octubre 2006	200610	Octubre	2006	44	Teruel	Mujeres	15	3 - Fijos Discontinuos
Octubre 2006	200610	Octubre	2006	50	Zaragoza	Hombres	15373	1 - Jornada Completa
Octubre 2006	200610	Octubre	2006	50	Zaragoza	Mujeres	10610	1 - Jornada Completa
Octubre 2006	200610	Octubre	2006	50	Zaragoza	Hombres	3988	2 - Jornada Parcial
Octubre 2006	200610	Octubre	2006	50	Zaragoza	Mujeres	7383	2 - Jornada Parcial
Octubre 2006	200610	Octubre	2006	50	Zaragoza	Hombres	101	3 - Fijos Discontinuos
Octubre 2006	200610	Octubre	2006	50	Zaragoza	Mujeres	184	3 - Fijos Discontinuos
Septiembre 2006	200609	Septiembre	2006	22	Huesca	Hombres	2985	1 - Jornada Completa
Septiembre 2006	200609	Septiembre	2006	22	Huesca	Mujeres	1410	1 - Jornada Completa
Septiembre 2006	200609	Septiembre	2006	22	Huesca	Hombres	314	2 - Jornada Parcial
Septiembre 2006	200609	Septiembre	2006	22	Huesca	Mujeres	1049	2 - Jornada Parcial
Septiembre 2006	200609	Septiembre	2006	22	Huesca	Hombres	8	3 - Fijos Discontinuos
Septiembre 2006	200609	Septiembre	2006	22	Huesca	Mujeres	20	3 - Fijos Discontinuos
Septiembre 2006	200609	Septiembre	2006	44	Teruel	Hombres	1676	1 - Jornada Completa
Septiembre 2006	200609	Septiembre	2006	44	Teruel	Mujeres	817	1 - Jornada Completa
Septiembre 2006	200609	Septiembre	2006	44	Teruel	Hombres	198	2 - Jornada Parcial
Septiembre 2006	200609	Septiembre	2006	44	Teruel	Mujeres	492	2 - Jornada Parcial
Septiembre 2006	200609	Septiembre	2006	44	Teruel	Hombres	5	3 - Fijos Discontinuos
Septiembre 2006	200609	Septiembre	2006	44	Teruel	Mujeres	18	3 - Fijos Discontinuos
Septiembre 2006	200609	Septiembre	2006	50	Zaragoza	Hombres	16011	1 - Jornada Completa
Septiembre 2006	200609	Septiembre	2006	50	Zaragoza	Mujeres	10255	1 - Jornada Completa
Septiembre 2006	200609	Septiembre	2006	50	Zaragoza	Hombres	2824	2 - Jornada Parcial
Septiembre 2006	200609	Septiembre	2006	50	Zaragoza	Mujeres	6779	2 - Jornada Parcial
Septiembre 2006	200609	Septiembre	2006	50	Zaragoza	Hombres	69	3 - Fijos Discontinuos
Septiembre 2006	200609	Septiembre	2006	50	Zaragoza	Mujeres	206	3 - Fijos Discontinuos
Agosto 2006	200608	Agosto	2006	22	Huesca	Hombres	3128	1 - Jornada Completa
Agosto 2006	200608	Agosto	2006	22	Huesca	Mujeres	1506	1 - Jornada Completa
Agosto 2006	200608	Agosto	2006	22	Huesca	Hombres	269	2 - Jornada Parcial
Agosto 2006	200608	Agosto	2006	22	Huesca	Mujeres	729	2 - Jornada Parcial
Agosto 2006	200608	Agosto	2006	22	Huesca	Hombres	15	3 - Fijos Discontinuos
Agosto 2006	200608	Agosto	2006	22	Huesca	Mujeres	30	3 - Fijos Discontinuos
Agosto 2006	200608	Agosto	2006	44	Teruel	Hombres	1476	1 - Jornada Completa
Agosto 2006	200608	Agosto	2006	44	Teruel	Mujeres	886	1 - Jornada Completa
Agosto 2006	200608	Agosto	2006	44	Teruel	Hombres	144	2 - Jornada Parcial
Agosto 2006	200608	Agosto	2006	44	Teruel	Mujeres	421	2 - Jornada Parcial
Agosto 2006	200608	Agosto	2006	44	Teruel	Hombres	12	3 - Fijos Discontinuos
Agosto 2006	200608	Agosto	2006	44	Teruel	Mujeres	9	3 - Fijos Discontinuos
Agosto 2006	200608	Agosto	2006	50	Zaragoza	Hombres	13999	1 - Jornada Completa
Agosto 2006	200608	Agosto	2006	50	Zaragoza	Mujeres	8474	1 - Jornada Completa
Agosto 2006	200608	Agosto	2006	50	Zaragoza	Hombres	1934	2 - Jornada Parcial
Agosto 2006	200608	Agosto	2006	50	Zaragoza	Mujeres	3937	2 - Jornada Parcial
Agosto 2006	200608	Agosto	2006	50	Zaragoza	Hombres	34	3 - Fijos Discontinuos
Agosto 2006	200608	Agosto	2006	50	Zaragoza	Mujeres	19	3 - Fijos Discontinuos
Julio 2006	200607	Julio	2006	22	Huesca	Hombres	4590	1 - Jornada Completa
Julio 2006	200607	Julio	2006	22	Huesca	Mujeres	2882	1 - Jornada Completa
Julio 2006	200607	Julio	2006	22	Huesca	Hombres	482	2 - Jornada Parcial
Julio 2006	200607	Julio	2006	22	Huesca	Mujeres	1065	2 - Jornada Parcial
Julio 2006	200607	Julio	2006	22	Huesca	Hombres	45	3 - Fijos Discontinuos
Julio 2006	200607	Julio	2006	22	Huesca	Mujeres	48	3 - Fijos Discontinuos
Julio 2006	200607	Julio	2006	44	Teruel	Hombres	1907	1 - Jornada Completa
Julio 2006	200607	Julio	2006	44	Teruel	Mujeres	1300	1 - Jornada Completa
Julio 2006	200607	Julio	2006	44	Teruel	Hombres	190	2 - Jornada Parcial
Julio 2006	200607	Julio	2006	44	Teruel	Mujeres	542	2 - Jornada Parcial
Julio 2006	200607	Julio	2006	44	Teruel	Hombres	13	3 - Fijos Discontinuos
Julio 2006	200607	Julio	2006	44	Teruel	Mujeres	11	3 - Fijos Discontinuos
Julio 2006	200607	Julio	2006	50	Zaragoza	Hombres	16363	1 - Jornada Completa
Julio 2006	200607	Julio	2006	50	Zaragoza	Mujeres	10060	1 - Jornada Completa
Julio 2006	200607	Julio	2006	50	Zaragoza	Hombres	2965	2 - Jornada Parcial
Julio 2006	200607	Julio	2006	50	Zaragoza	Mujeres	5543	2 - Jornada Parcial
Julio 2006	200607	Julio	2006	50	Zaragoza	Hombres	43	3 - Fijos Discontinuos
Julio 2006	200607	Julio	2006	50	Zaragoza	Mujeres	63	3 - Fijos Discontinuos
Junio 2006	200606	Junio	2006	22	Huesca	Hombres	3856	1 - Jornada Completa
Junio 2006	200606	Junio	2006	22	Huesca	Mujeres	2177	1 - Jornada Completa
Junio 2006	200606	Junio	2006	22	Huesca	Hombres	433	2 - Jornada Parcial
Junio 2006	200606	Junio	2006	22	Huesca	Mujeres	857	2 - Jornada Parcial
Junio 2006	200606	Junio	2006	22	Huesca	Hombres	33	3 - Fijos Discontinuos
Junio 2006	200606	Junio	2006	22	Huesca	Mujeres	35	3 - Fijos Discontinuos
Junio 2006	200606	Junio	2006	44	Teruel	Hombres	1892	1 - Jornada Completa
Junio 2006	200606	Junio	2006	44	Teruel	Mujeres	1250	1 - Jornada Completa
Junio 2006	200606	Junio	2006	44	Teruel	Hombres	246	2 - Jornada Parcial
Junio 2006	200606	Junio	2006	44	Teruel	Mujeres	446	2 - Jornada Parcial
Junio 2006	200606	Junio	2006	44	Teruel	Hombres	32	3 - Fijos Discontinuos
Junio 2006	200606	Junio	2006	44	Teruel	Mujeres	15	3 - Fijos Discontinuos
Junio 2006	200606	Junio	2006	50	Zaragoza	Hombres	16854	1 - Jornada Completa
Junio 2006	200606	Junio	2006	50	Zaragoza	Mujeres	10200	1 - Jornada Completa
Junio 2006	200606	Junio	2006	50	Zaragoza	Hombres	3020	2 - Jornada Parcial
Junio 2006	200606	Junio	2006	50	Zaragoza	Mujeres	5470	2 - Jornada Parcial
Junio 2006	200606	Junio	2006	50	Zaragoza	Hombres	44	3 - Fijos Discontinuos
Junio 2006	200606	Junio	2006	50	Zaragoza	Mujeres	42	3 - Fijos Discontinuos
Mayo 2006	200605	Mayo	2006	22	Huesca	Hombres	4193	1 - Jornada Completa
Mayo 2006	200605	Mayo	2006	22	Huesca	Mujeres	1941	1 - Jornada Completa
Mayo 2006	200605	Mayo	2006	22	Huesca	Hombres	365	2 - Jornada Parcial
Mayo 2006	200605	Mayo	2006	22	Huesca	Mujeres	801	2 - Jornada Parcial
Mayo 2006	200605	Mayo	2006	22	Huesca	Hombres	40	3 - Fijos Discontinuos
Mayo 2006	200605	Mayo	2006	22	Huesca	Mujeres	28	3 - Fijos Discontinuos
Mayo 2006	200605	Mayo	2006	44	Teruel	Hombres	1821	1 - Jornada Completa
Mayo 2006	200605	Mayo	2006	44	Teruel	Mujeres	993	1 - Jornada Completa
Mayo 2006	200605	Mayo	2006	44	Teruel	Hombres	199	2 - Jornada Parcial
Mayo 2006	200605	Mayo	2006	44	Teruel	Mujeres	416	2 - Jornada Parcial
Mayo 2006	200605	Mayo	2006	44	Teruel	Hombres	29	3 - Fijos Discontinuos
Mayo 2006	200605	Mayo	2006	44	Teruel	Mujeres	13	3 - Fijos Discontinuos
Mayo 2006	200605	Mayo	2006	50	Zaragoza	Hombres	17582	1 - Jornada Completa
Mayo 2006	200605	Mayo	2006	50	Zaragoza	Mujeres	10185	1 - Jornada Completa
Mayo 2006	200605	Mayo	2006	50	Zaragoza	Hombres	2976	2 - Jornada Parcial
Mayo 2006	200605	Mayo	2006	50	Zaragoza	Mujeres	5327	2 - Jornada Parcial
Mayo 2006	200605	Mayo	2006	50	Zaragoza	Hombres	39	3 - Fijos Discontinuos
Mayo 2006	200605	Mayo	2006	50	Zaragoza	Mujeres	54	3 - Fijos Discontinuos
Abril 2006	200604	Abril	2006	22	Huesca	Hombres	2361	1 - Jornada Completa
Abril 2006	200604	Abril	2006	22	Huesca	Mujeres	1215	1 - Jornada Completa
Abril 2006	200604	Abril	2006	22	Huesca	Hombres	237	2 - Jornada Parcial
Abril 2006	200604	Abril	2006	22	Huesca	Mujeres	636	2 - Jornada Parcial
Abril 2006	200604	Abril	2006	22	Huesca	Hombres	15	3 - Fijos Discontinuos
Abril 2006	200604	Abril	2006	22	Huesca	Mujeres	15	3 - Fijos Discontinuos
Abril 2006	200604	Abril	2006	44	Teruel	Hombres	1321	1 - Jornada Completa
Abril 2006	200604	Abril	2006	44	Teruel	Mujeres	664	1 - Jornada Completa
Abril 2006	200604	Abril	2006	44	Teruel	Hombres	128	2 - Jornada Parcial
Abril 2006	200604	Abril	2006	44	Teruel	Mujeres	296	2 - Jornada Parcial
Abril 2006	200604	Abril	2006	44	Teruel	Hombres	9	3 - Fijos Discontinuos
Abril 2006	200604	Abril	2006	44	Teruel	Mujeres	3	3 - Fijos Discontinuos
Abril 2006	200604	Abril	2006	50	Zaragoza	Hombres	11523	1 - Jornada Completa
Abril 2006	200604	Abril	2006	50	Zaragoza	Mujeres	7317	1 - Jornada Completa
Abril 2006	200604	Abril	2006	50	Zaragoza	Hombres	2219	2 - Jornada Parcial
Abril 2006	200604	Abril	2006	50	Zaragoza	Mujeres	4212	2 - Jornada Parcial
Abril 2006	200604	Abril	2006	50	Zaragoza	Hombres	25	3 - Fijos Discontinuos
Abril 2006	200604	Abril	2006	50	Zaragoza	Mujeres	129	3 - Fijos Discontinuos
Marzo 2006	200603	Marzo	2006	22	Huesca	Hombres	2732	1 - Jornada Completa
Marzo 2006	200603	Marzo	2006	22	Huesca	Mujeres	1289	1 - Jornada Completa
Marzo 2006	200603	Marzo	2006	22	Huesca	Hombres	282	2 - Jornada Parcial
Marzo 2006	200603	Marzo	2006	22	Huesca	Mujeres	725	2 - Jornada Parcial
Marzo 2006	200603	Marzo	2006	22	Huesca	Hombres	14	3 - Fijos Discontinuos
Marzo 2006	200603	Marzo	2006	22	Huesca	Mujeres	16	3 - Fijos Discontinuos
Marzo 2006	200603	Marzo	2006	44	Teruel	Hombres	1347	1 - Jornada Completa
Marzo 2006	200603	Marzo	2006	44	Teruel	Mujeres	655	1 - Jornada Completa
Marzo 2006	200603	Marzo	2006	44	Teruel	Hombres	135	2 - Jornada Parcial
Marzo 2006	200603	Marzo	2006	44	Teruel	Mujeres	316	2 - Jornada Parcial
Marzo 2006	200603	Marzo	2006	44	Teruel	Hombres	10	3 - Fijos Discontinuos
Marzo 2006	200603	Marzo	2006	44	Teruel	Mujeres	21	3 - Fijos Discontinuos
Marzo 2006	200603	Marzo	2006	50	Zaragoza	Hombres	13898	1 - Jornada Completa
Marzo 2006	200603	Marzo	2006	50	Zaragoza	Mujeres	8275	1 - Jornada Completa
Marzo 2006	200603	Marzo	2006	50	Zaragoza	Hombres	2866	2 - Jornada Parcial
Marzo 2006	200603	Marzo	2006	50	Zaragoza	Mujeres	5198	2 - Jornada Parcial
Marzo 2006	200603	Marzo	2006	50	Zaragoza	Hombres	45	3 - Fijos Discontinuos
Marzo 2006	200603	Marzo	2006	50	Zaragoza	Mujeres	91	3 - Fijos Discontinuos
Febrero 2006	200602	Febrero	2006	22	Huesca	Hombres	2570	1 - Jornada Completa
Febrero 2006	200602	Febrero	2006	22	Huesca	Mujeres	1201	1 - Jornada Completa
Febrero 2006	200602	Febrero	2006	22	Huesca	Hombres	293	2 - Jornada Parcial
Febrero 2006	200602	Febrero	2006	22	Huesca	Mujeres	669	2 - Jornada Parcial
Febrero 2006	200602	Febrero	2006	22	Huesca	Hombres	22	3 - Fijos Discontinuos
Febrero 2006	200602	Febrero	2006	22	Huesca	Mujeres	33	3 - Fijos Discontinuos
Febrero 2006	200602	Febrero	2006	44	Teruel	Hombres	1276	1 - Jornada Completa
Febrero 2006	200602	Febrero	2006	44	Teruel	Mujeres	600	1 - Jornada Completa
Febrero 2006	200602	Febrero	2006	44	Teruel	Hombres	153	2 - Jornada Parcial
