Municipio codigo	Municipio nombre	Grado, código	Grado	Sexo, código	Sexo	Personas
22235	Torres de Alcanadre	2	Analfabetos o sin estudios	6	Mujer	8,2652481179
22236	Torres de Barbués	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	34,3712843927
22236	Torres de Barbués	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	47,3431232097
22236	Torres de Barbués	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	21,1919236599
22236	Torres de Barbués	2	Analfabetos o sin estudios	6	Mujer	35,0870307881
22239	Tramaced	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	3,3025171919
22239	Tramaced	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	24,6222887993
22239	Tramaced	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	2,2958634606
22242	Valfarta	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	15,3746559117
22242	Valfarta	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	13,5197643312
22242	Valfarta	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	1,327191684
22243	Valle de Bardají	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	1,6253507509
22243	Valle de Bardají	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	11,9914885464
22243	Valle de Bardají	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	3,4254175478
22243	Valle de Bardají	2	Analfabetos o sin estudios	6	Mujer	3,1185821579
22244	Valle de Lierp	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	3,6271346112
22244	Valle de Lierp	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	8,9170317595
22244	Valle de Lierp	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	6,3489874483
22244	Valle de Lierp	2	Analfabetos o sin estudios	6	Mujer	6,7243264241
22245	Velilla de Cinca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	45,9532948677
22245	Velilla de Cinca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	91,6591679147
22245	Velilla de Cinca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	15,6254210584
22245	Velilla de Cinca	2	Analfabetos o sin estudios	6	Mujer	25,4464914742
22246	Beranuy	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	7,5905179541
22246	Beranuy	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	16,0633071198
22246	Beranuy	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	4,4978636866
22246	Beranuy	2	Analfabetos o sin estudios	6	Mujer	11,1366347363
22247	Viacamp y Litera	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	1,4566560211
22247	Viacamp y Litera	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	9,9210730753
22247	Viacamp y Litera	2	Analfabetos o sin estudios	6	Mujer	2,0160659447
22248	Vicién	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	2,6743835362
22248	Vicién	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	33,5036363899
22248	Vicién	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	6,307843001
22248	Vicién	2	Analfabetos o sin estudios	6	Mujer	3,0218963059
22249	Villanova	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	11,3367221796
22249	Villanova	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	25,777284135
22249	Villanova	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	21,8998981139
22249	Villanova	2	Analfabetos o sin estudios	6	Mujer	1,1098430037
22250	Villanúa	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	47,3088919807
22250	Villanúa	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	92,0495860227
22250	Villanúa	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	44,02360391
22250	Villanúa	2	Analfabetos o sin estudios	6	Mujer	9,3291008565
22251	Villanueva de Sigena	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	38,8522244358
22251	Villanueva de Sigena	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	94,3839080044
22251	Villanueva de Sigena	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	16,2814352196
22251	Villanueva de Sigena	2	Analfabetos o sin estudios	6	Mujer	23,9167289693
22252	Yebra de Basa	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	28,4742333418
22252	Yebra de Basa	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	25,7565951648
22252	Yebra de Basa	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	9,2891794981
22252	Yebra de Basa	2	Analfabetos o sin estudios	6	Mujer	1,7926818597
22253	Yésero	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	4,2140678385
22253	Yésero	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	4,3078498345
22253	Yésero	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	10,6429575266
22253	Yésero	2	Analfabetos o sin estudios	6	Mujer	5,8351248007
22254	Zaidín	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	112,8264957252
22254	Zaidín	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	432,0838367965
22254	Zaidín	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	44,7625103605
22254	Zaidín	2	Analfabetos o sin estudios	6	Mujer	111,0821956118
22901	Valle de Hecho	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	60,2556555398
22901	Valle de Hecho	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	231,3069202001
22901	Valle de Hecho	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	67,167603104
22901	Valle de Hecho	2	Analfabetos o sin estudios	6	Mujer	24,0640315819
22902	Puente la Reina de Jaca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	18,9719579093
22902	Puente la Reina de Jaca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	60,5155581083
22902	Puente la Reina de Jaca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	21,7922345519
22902	Puente la Reina de Jaca	2	Analfabetos o sin estudios	6	Mujer	14,7120474238
22903	San Miguel del Cinca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	82,5063592245
22903	San Miguel del Cinca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	217,9747035638
22903	San Miguel del Cinca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	52,2781908581
22903	San Miguel del Cinca	2	Analfabetos o sin estudios	6	Mujer	16,8994065427
22904	Sotonera (La)	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	89,0235113319
22904	Sotonera (La)	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	209,5215534025
22904	Sotonera (La)	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	80,5843799659
22904	Sotonera (La)	2	Analfabetos o sin estudios	6	Mujer	55,2024750688
22905	Lupiñén-Ortilla	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	32,6961367963
22905	Lupiñén-Ortilla	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	72,9589504653
22905	Lupiñén-Ortilla	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	42,6932590199
22905	Lupiñén-Ortilla	2	Analfabetos o sin estudios	6	Mujer	3,63550637
22906	Santa María de Dulcis	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	18,2418809058
22906	Santa María de Dulcis	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	39,0037766867
22906	Santa María de Dulcis	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	13,385867733
22906	Santa María de Dulcis	2	Analfabetos o sin estudios	6	Mujer	18,6530032011
22907	Aínsa-Sobrarbe	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	138,0878685262
22907	Aínsa-Sobrarbe	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	536,7203924465
22907	Aínsa-Sobrarbe	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	169,4544892688
22907	Aínsa-Sobrarbe	2	Analfabetos o sin estudios	6	Mujer	46,8289957719
22908	Hoz y Costeán	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	17,051713216
22908	Hoz y Costeán	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	45,0008039457
22908	Hoz y Costeán	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	8,6985391215
22908	Hoz y Costeán	2	Analfabetos o sin estudios	6	Mujer	9,9386943146
22909	Vencillón	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	43,1494598564
22909	Vencillón	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	86,560905806
22909	Vencillón	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	16,5054887728
22909	Vencillón	2	Analfabetos o sin estudios	6	Mujer	26,6075846284
44001	Ababuj	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	9,4806204709
44001	Ababuj	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	7,3898866893
44001	Ababuj	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	6,1039686921
44001	Ababuj	2	Analfabetos o sin estudios	6	Mujer	4,3158783102
44002	Abejuela	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	4,7741483629
44002	Abejuela	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	8,8139269933
44002	Abejuela	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	4,4701479548
44002	Abejuela	2	Analfabetos o sin estudios	6	Mujer	3,9417766891
44003	Aguatón	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	0,6894992237
44003	Aguatón	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	6,8557507634
44003	Aguatón	2	Analfabetos o sin estudios	6	Mujer	4,4547500128
44004	Aguaviva	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	54,4726414471
44004	Aguaviva	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	155,8768904678
44004	Aguaviva	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	20,1924251533
44004	Aguaviva	2	Analfabetos o sin estudios	6	Mujer	45,4210336897
44005	Aguilar del Alfambra	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	5,7058073568
44005	Aguilar del Alfambra	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	6,4492158481
44005	Aguilar del Alfambra	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	4,7660516316
44005	Aguilar del Alfambra	2	Analfabetos o sin estudios	6	Mujer	5,3879018892
44006	Alacón	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	46,2237170043
44006	Alacón	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	81,0819910641
44006	Alacón	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	9,050189389
44006	Alacón	2	Analfabetos o sin estudios	6	Mujer	19,0172652689
44007	Alba	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	24,7001618746
44007	Alba	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	41,5916963412
44007	Alba	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	10,5526511525
44007	Alba	2	Analfabetos o sin estudios	6	Mujer	31,1554906315
44008	Albalate del Arzobispo	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	160,0540576064
44008	Albalate del Arzobispo	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	502,150799038
44008	Albalate del Arzobispo	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	64,851307509
44008	Albalate del Arzobispo	2	Analfabetos o sin estudios	6	Mujer	163,7407770868
44009	Albarracín	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	87,014369675
44009	Albarracín	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	197,9531456367
44009	Albarracín	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	77,2501676944
44009	Albarracín	2	Analfabetos o sin estudios	6	Mujer	57,0078866847
44010	Albentosa	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	20,1652476182
44010	Albentosa	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	54,6490114844
44010	Albentosa	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	14,6599541345
44010	Albentosa	2	Analfabetos o sin estudios	6	Mujer	30,674791653
44011	Alcaine	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	4,7119279316
44011	Alcaine	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	18,5391206161
44011	Alcaine	2	Analfabetos o sin estudios	6	Mujer	4,7489514522
44012	Alcalá de la Selva	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	21,7831444357
44012	Alcalá de la Selva	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	113,3995400105
44012	Alcalá de la Selva	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	34,1295982071
44012	Alcalá de la Selva	2	Analfabetos o sin estudios	6	Mujer	31,2276798508
44013	Alcañiz	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	984,3870843775
44013	Alcañiz	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	3803,4402824102
44013	Alcañiz	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	1193,4308834796
44013	Alcañiz	2	Analfabetos o sin estudios	6	Mujer	709,3069537091
44014	Alcorisa	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	213,2435081589
44014	Alcorisa	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	857,9921112675
44014	Alcorisa	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	196,8929522617
44014	Alcorisa	2	Analfabetos o sin estudios	6	Mujer	157,2732885517
44016	Alfambra	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	47,3935118634
44016	Alfambra	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	128,5055708652
44016	Alfambra	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	21,1421030759
44016	Alfambra	2	Analfabetos o sin estudios	6	Mujer	50,0766722545
44017	Aliaga	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	21,8815008631
44017	Aliaga	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	75,811260598
44017	Aliaga	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	17,5456915467
44017	Aliaga	2	Analfabetos o sin estudios	6	Mujer	25,2855867805
44018	Almohaja	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	14,5
44019	Alobras	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	12,3717920027
44019	Alobras	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	6,9570383973
44019	Alobras	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	0,642793181
44019	Alobras	2	Analfabetos o sin estudios	6	Mujer	11,2756601465
44020	Alpeñés	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	2,0898323514
