Mes y año	Mes (código)	Mes nombre	Año	Sexo	Provincia código	Provincia nombre	Temporalidad	Modalidad	Grupo de tipo de contrato	Número de contratos
Septiembre 2015	201509	Septiembre	2015	Hombres	22	Huesca	Temporal	Ligados a la jubilación	Relevo	4
Septiembre 2015	201509	Septiembre	2015	Hombres	22	Huesca	Temporal	Ligados a la jubilación	Sust. Jubilación	1
Septiembre 2015	201509	Septiembre	2015	Mujeres	22	Huesca	Temporal	Ligados a la jubilación	Jubilación parcial	8
Septiembre 2015	201509	Septiembre	2015	Mujeres	22	Huesca	Temporal	Ligados a la jubilación	Relevo	6
Septiembre 2015	201509	Septiembre	2015	Hombres	22	Huesca	Temporal	Ligados a la formación	Formación	18
Septiembre 2015	201509	Septiembre	2015	Hombres	22	Huesca	Temporal	Ligados a la formación	Prácticas	19
Septiembre 2015	201509	Septiembre	2015	Mujeres	22	Huesca	Temporal	Ligados a la formación	Formación	12
Septiembre 2015	201509	Septiembre	2015	Mujeres	22	Huesca	Temporal	Ligados a la formación	Prácticas	14
Septiembre 2015	201509	Septiembre	2015	Hombres	22	Huesca	Temporal	Otros	Otros	1
Septiembre 2015	201509	Septiembre	2015	Mujeres	22	Huesca	Temporal	Otros	Otros	2
Septiembre 2015	201509	Septiembre	2015	Hombres	44	Teruel	Indefinido	Indefinido	Indef. Fomento	65
Septiembre 2015	201509	Septiembre	2015	Hombres	44	Teruel	Indefinido	Indefinido	Indef. Ordinario	74
Septiembre 2015	201509	Septiembre	2015	Mujeres	44	Teruel	Indefinido	Indefinido	Indef. Fomento	44
Septiembre 2015	201509	Septiembre	2015	Mujeres	44	Teruel	Indefinido	Indefinido	Indef. Ordinario	87
Septiembre 2015	201509	Septiembre	2015	Hombres	44	Teruel	Indefinido	Discapacitados	Minusválidos	2
Septiembre 2015	201509	Septiembre	2015	Mujeres	44	Teruel	Indefinido	Discapacitados	Minusválidos	1
Septiembre 2015	201509	Septiembre	2015	Hombres	44	Teruel	Temporal	Obra o servicio	Obra o servicio	770
Septiembre 2015	201509	Septiembre	2015	Mujeres	44	Teruel	Temporal	Obra o servicio	Obra o servicio	409
Septiembre 2015	201509	Septiembre	2015	Hombres	44	Teruel	Temporal	Eventual por circunstancias de la producción	Eventual producción	1187
Septiembre 2015	201509	Septiembre	2015	Mujeres	44	Teruel	Temporal	Eventual por circunstancias de la producción	Eventual producción	951
Septiembre 2015	201509	Septiembre	2015	Hombres	44	Teruel	Temporal	Interinidad	Interinidad	87
Septiembre 2015	201509	Septiembre	2015	Mujeres	44	Teruel	Temporal	Interinidad	Interinidad	256
Septiembre 2015	201509	Septiembre	2015	Hombres	44	Teruel	Temporal	Discapacitados	Temp. Minusv	2
Septiembre 2015	201509	Septiembre	2015	Mujeres	44	Teruel	Temporal	Discapacitados	Temp. Minusv	1
Septiembre 2015	201509	Septiembre	2015	Hombres	44	Teruel	Temporal	Ligados a la jubilación	Jubilación parcial	5
Septiembre 2015	201509	Septiembre	2015	Hombres	44	Teruel	Temporal	Ligados a la jubilación	Relevo	2
Septiembre 2015	201509	Septiembre	2015	Mujeres	44	Teruel	Temporal	Ligados a la jubilación	Jubilación parcial	5
Septiembre 2015	201509	Septiembre	2015	Mujeres	44	Teruel	Temporal	Ligados a la jubilación	Relevo	3
Septiembre 2015	201509	Septiembre	2015	Hombres	44	Teruel	Temporal	Ligados a la formación	Formación	15
Septiembre 2015	201509	Septiembre	2015	Hombres	44	Teruel	Temporal	Ligados a la formación	Prácticas	5
Septiembre 2015	201509	Septiembre	2015	Mujeres	44	Teruel	Temporal	Ligados a la formación	Formación	8
Septiembre 2015	201509	Septiembre	2015	Mujeres	44	Teruel	Temporal	Ligados a la formación	Prácticas	4
Septiembre 2015	201509	Septiembre	2015	Hombres	44	Teruel	Temporal	Otros	Otros	1
Septiembre 2015	201509	Septiembre	2015	Hombres	50	Zaragoza	Indefinido	Indefinido	Indef. Fomento	634
Septiembre 2015	201509	Septiembre	2015	Hombres	50	Zaragoza	Indefinido	Indefinido	Indef. Ordinario	942
Septiembre 2015	201509	Septiembre	2015	Mujeres	50	Zaragoza	Indefinido	Indefinido	Indef. Fomento	444
Septiembre 2015	201509	Septiembre	2015	Mujeres	50	Zaragoza	Indefinido	Indefinido	Indef. Ordinario	1094
Septiembre 2015	201509	Septiembre	2015	Hombres	50	Zaragoza	Indefinido	Discapacitados	Minusválidos	10
Septiembre 2015	201509	Septiembre	2015	Mujeres	50	Zaragoza	Indefinido	Discapacitados	Minusválidos	9
Septiembre 2015	201509	Septiembre	2015	Hombres	50	Zaragoza	Temporal	Obra o servicio	Obra o servicio	9286
Septiembre 2015	201509	Septiembre	2015	Mujeres	50	Zaragoza	Temporal	Obra o servicio	Obra o servicio	5412
Septiembre 2015	201509	Septiembre	2015	Hombres	50	Zaragoza	Temporal	Eventual por circunstancias de la producción	Eventual producción	9280
Septiembre 2015	201509	Septiembre	2015	Mujeres	50	Zaragoza	Temporal	Eventual por circunstancias de la producción	Eventual producción	6856
Septiembre 2015	201509	Septiembre	2015	Hombres	50	Zaragoza	Temporal	Interinidad	Interinidad	1175
Septiembre 2015	201509	Septiembre	2015	Mujeres	50	Zaragoza	Temporal	Interinidad	Interinidad	2971
Septiembre 2015	201509	Septiembre	2015	Hombres	50	Zaragoza	Temporal	Discapacitados	Temp. Minusv	35
Septiembre 2015	201509	Septiembre	2015	Mujeres	50	Zaragoza	Temporal	Discapacitados	Temp. Minusv	15
Septiembre 2015	201509	Septiembre	2015	Hombres	50	Zaragoza	Temporal	Ligados a la jubilación	Jubilación parcial	86
Septiembre 2015	201509	Septiembre	2015	Hombres	50	Zaragoza	Temporal	Ligados a la jubilación	Relevo	28
Septiembre 2015	201509	Septiembre	2015	Hombres	50	Zaragoza	Temporal	Ligados a la jubilación	Sust. Jubilación	7
Septiembre 2015	201509	Septiembre	2015	Mujeres	50	Zaragoza	Temporal	Ligados a la jubilación	Jubilación parcial	42
Septiembre 2015	201509	Septiembre	2015	Mujeres	50	Zaragoza	Temporal	Ligados a la jubilación	Relevo	25
Septiembre 2015	201509	Septiembre	2015	Mujeres	50	Zaragoza	Temporal	Ligados a la jubilación	Sust. Jubilación	3
Septiembre 2015	201509	Septiembre	2015	Hombres	50	Zaragoza	Temporal	Ligados a la formación	Formación	67
Septiembre 2015	201509	Septiembre	2015	Hombres	50	Zaragoza	Temporal	Ligados a la formación	Prácticas	104
Septiembre 2015	201509	Septiembre	2015	Mujeres	50	Zaragoza	Temporal	Ligados a la formación	Formación	50
Septiembre 2015	201509	Septiembre	2015	Mujeres	50	Zaragoza	Temporal	Ligados a la formación	Prácticas	116
Septiembre 2015	201509	Septiembre	2015	Hombres	50	Zaragoza	Temporal	Otros	Otros	29
Septiembre 2015	201509	Septiembre	2015	Hombres	50	Zaragoza	Temporal	Otros	Temp. Inserción	3
Septiembre 2015	201509	Septiembre	2015	Mujeres	50	Zaragoza	Temporal	Otros	Otros	15
Septiembre 2015	201509	Septiembre	2015	Mujeres	50	Zaragoza	Temporal	Otros	Temp. Inserción	3
Agosto 2015	201508	Agosto	2015	Hombres	22	Huesca	Indefinido	Indefinido	Indef. Fomento	89
Agosto 2015	201508	Agosto	2015	Hombres	22	Huesca	Indefinido	Indefinido	Indef. Ordinario	126
Agosto 2015	201508	Agosto	2015	Mujeres	22	Huesca	Indefinido	Indefinido	Indef. Fomento	54
Agosto 2015	201508	Agosto	2015	Mujeres	22	Huesca	Indefinido	Indefinido	Indef. Ordinario	85
Agosto 2015	201508	Agosto	2015	Hombres	22	Huesca	Indefinido	Discapacitados	Minusválidos	3
Agosto 2015	201508	Agosto	2015	Hombres	22	Huesca	Temporal	Obra o servicio	Obra o servicio	2425
Agosto 2015	201508	Agosto	2015	Mujeres	22	Huesca	Temporal	Obra o servicio	Obra o servicio	793
Agosto 2015	201508	Agosto	2015	Hombres	22	Huesca	Temporal	Eventual por circunstancias de la producción	Eventual producción	1671
Agosto 2015	201508	Agosto	2015	Mujeres	22	Huesca	Temporal	Eventual por circunstancias de la producción	Eventual producción	1318
Agosto 2015	201508	Agosto	2015	Hombres	22	Huesca	Temporal	Interinidad	Interinidad	95
Agosto 2015	201508	Agosto	2015	Mujeres	22	Huesca	Temporal	Interinidad	Interinidad	379
Agosto 2015	201508	Agosto	2015	Hombres	22	Huesca	Temporal	Discapacitados	Temp. Minusv	3
Agosto 2015	201508	Agosto	2015	Hombres	22	Huesca	Temporal	Ligados a la jubilación	Jubilación parcial	8
Agosto 2015	201508	Agosto	2015	Hombres	22	Huesca	Temporal	Ligados a la jubilación	Relevo	2
Agosto 2015	201508	Agosto	2015	Mujeres	22	Huesca	Temporal	Ligados a la jubilación	Jubilación parcial	6
Agosto 2015	201508	Agosto	2015	Mujeres	22	Huesca	Temporal	Ligados a la jubilación	Relevo	5
Agosto 2015	201508	Agosto	2015	Hombres	22	Huesca	Temporal	Ligados a la formación	Formación	6
Agosto 2015	201508	Agosto	2015	Hombres	22	Huesca	Temporal	Ligados a la formación	Prácticas	8
Agosto 2015	201508	Agosto	2015	Mujeres	22	Huesca	Temporal	Ligados a la formación	Formación	8
Agosto 2015	201508	Agosto	2015	Mujeres	22	Huesca	Temporal	Ligados a la formación	Prácticas	7
Agosto 2015	201508	Agosto	2015	Hombres	22	Huesca	Temporal	Otros	Otros	12
Agosto 2015	201508	Agosto	2015	Hombres	44	Teruel	Indefinido	Indefinido	Indef. Fomento	58
Agosto 2015	201508	Agosto	2015	Hombres	44	Teruel	Indefinido	Indefinido	Indef. Ordinario	42
Agosto 2015	201508	Agosto	2015	Mujeres	44	Teruel	Indefinido	Indefinido	Indef. Fomento	34
Agosto 2015	201508	Agosto	2015	Mujeres	44	Teruel	Indefinido	Indefinido	Indef. Ordinario	46
Agosto 2015	201508	Agosto	2015	Hombres	44	Teruel	Indefinido	Discapacitados	Minusválidos	3
Agosto 2015	201508	Agosto	2015	Hombres	44	Teruel	Temporal	Obra o servicio	Obra o servicio	747
Agosto 2015	201508	Agosto	2015	Mujeres	44	Teruel	Temporal	Obra o servicio	Obra o servicio	360
Agosto 2015	201508	Agosto	2015	Hombres	44	Teruel	Temporal	Eventual por circunstancias de la producción	Eventual producción	945
Agosto 2015	201508	Agosto	2015	Mujeres	44	Teruel	Temporal	Eventual por circunstancias de la producción	Eventual producción	753
Agosto 2015	201508	Agosto	2015	Hombres	44	Teruel	Temporal	Interinidad	Interinidad	84
Agosto 2015	201508	Agosto	2015	Mujeres	44	Teruel	Temporal	Interinidad	Interinidad	230
Agosto 2015	201508	Agosto	2015	Hombres	44	Teruel	Temporal	Discapacitados	Temp. Minusv	1
Agosto 2015	201508	Agosto	2015	Mujeres	44	Teruel	Temporal	Discapacitados	Temp. Minusv	1
Agosto 2015	201508	Agosto	2015	Hombres	44	Teruel	Temporal	Ligados a la jubilación	Jubilación parcial	3
Agosto 2015	201508	Agosto	2015	Hombres	44	Teruel	Temporal	Ligados a la jubilación	Relevo	2
Agosto 2015	201508	Agosto	2015	Mujeres	44	Teruel	Temporal	Ligados a la jubilación	Jubilación parcial	1
Agosto 2015	201508	Agosto	2015	Mujeres	44	Teruel	Temporal	Ligados a la jubilación	Relevo	2
Agosto 2015	201508	Agosto	2015	Hombres	44	Teruel	Temporal	Ligados a la formación	Formación	12
Agosto 2015	201508	Agosto	2015	Hombres	44	Teruel	Temporal	Ligados a la formación	Prácticas	4
Agosto 2015	201508	Agosto	2015	Mujeres	44	Teruel	Temporal	Ligados a la formación	Formación	7
Agosto 2015	201508	Agosto	2015	Mujeres	44	Teruel	Temporal	Ligados a la formación	Prácticas	1
Agosto 2015	201508	Agosto	2015	Hombres	44	Teruel	Temporal	Otros	Otros	1
Agosto 2015	201508	Agosto	2015	Mujeres	44	Teruel	Temporal	Otros	Otros	2
Agosto 2015	201508	Agosto	2015	Hombres	50	Zaragoza	Indefinido	Indefinido	Indef. Fomento	322
Agosto 2015	201508	Agosto	2015	Hombres	50	Zaragoza	Indefinido	Indefinido	Indef. Ordinario	528
Agosto 2015	201508	Agosto	2015	Mujeres	50	Zaragoza	Indefinido	Indefinido	Indef. Fomento	222
Agosto 2015	201508	Agosto	2015	Mujeres	50	Zaragoza	Indefinido	Indefinido	Indef. Ordinario	451
Agosto 2015	201508	Agosto	2015	Hombres	50	Zaragoza	Indefinido	Discapacitados	Minusválidos	5
Agosto 2015	201508	Agosto	2015	Mujeres	50	Zaragoza	Indefinido	Discapacitados	Minusválidos	5
Agosto 2015	201508	Agosto	2015	Hombres	50	Zaragoza	Temporal	Obra o servicio	Obra o servicio	7763
Agosto 2015	201508	Agosto	2015	Mujeres	50	Zaragoza	Temporal	Obra o servicio	Obra o servicio	3928
Agosto 2015	201508	Agosto	2015	Hombres	50	Zaragoza	Temporal	Eventual por circunstancias de la producción	Eventual producción	7422
Agosto 2015	201508	Agosto	2015	Mujeres	50	Zaragoza	Temporal	Eventual por circunstancias de la producción	Eventual producción	5031
Agosto 2015	201508	Agosto	2015	Hombres	50	Zaragoza	Temporal	Interinidad	Interinidad	1095
Agosto 2015	201508	Agosto	2015	Mujeres	50	Zaragoza	Temporal	Interinidad	Interinidad	2382
Agosto 2015	201508	Agosto	2015	Hombres	50	Zaragoza	Temporal	Discapacitados	Temp. Minusv	24
Agosto 2015	201508	Agosto	2015	Mujeres	50	Zaragoza	Temporal	Discapacitados	Temp. Minusv	6
Agosto 2015	201508	Agosto	2015	Hombres	50	Zaragoza	Temporal	Ligados a la jubilación	Jubilación parcial	41
Agosto 2015	201508	Agosto	2015	Hombres	50	Zaragoza	Temporal	Ligados a la jubilación	Relevo	12
Agosto 2015	201508	Agosto	2015	Hombres	50	Zaragoza	Temporal	Ligados a la jubilación	Sust. Jubilación	2
Agosto 2015	201508	Agosto	2015	Mujeres	50	Zaragoza	Temporal	Ligados a la jubilación	Jubilación parcial	19
Agosto 2015	201508	Agosto	2015	Mujeres	50	Zaragoza	Temporal	Ligados a la jubilación	Relevo	12
Agosto 2015	201508	Agosto	2015	Hombres	50	Zaragoza	Temporal	Ligados a la formación	Formación	32
Agosto 2015	201508	Agosto	2015	Hombres	50	Zaragoza	Temporal	Ligados a la formación	Prácticas	69
Agosto 2015	201508	Agosto	2015	Mujeres	50	Zaragoza	Temporal	Ligados a la formación	Formación	23
Agosto 2015	201508	Agosto	2015	Mujeres	50	Zaragoza	Temporal	Ligados a la formación	Prácticas	38
Agosto 2015	201508	Agosto	2015	Hombres	50	Zaragoza	Temporal	Otros	Otros	38
Agosto 2015	201508	Agosto	2015	Hombres	50	Zaragoza	Temporal	Otros	Temp. Inserción	32
Agosto 2015	201508	Agosto	2015	Mujeres	50	Zaragoza	Temporal	Otros	Otros	11
Agosto 2015	201508	Agosto	2015	Mujeres	50	Zaragoza	Temporal	Otros	Temp. Inserción	5
Julio 2015	201507	Julio	2015	Hombres	22	Huesca	Indefinido	Indefinido	Indef. Fomento	159
Julio 2015	201507	Julio	2015	Hombres	22	Huesca	Indefinido	Indefinido	Indef. Ordinario	225
Julio 2015	201507	Julio	2015	Mujeres	22	Huesca	Indefinido	Indefinido	Indef. Fomento	126
Julio 2015	201507	Julio	2015	Mujeres	22	Huesca	Indefinido	Indefinido	Indef. Ordinario	188
Julio 2015	201507	Julio	2015	Hombres	22	Huesca	Indefinido	Discapacitados	Minusválidos	6
Julio 2015	201507	Julio	2015	Mujeres	22	Huesca	Indefinido	Discapacitados	Minusválidos	3
Julio 2015	201507	Julio	2015	Hombres	22	Huesca	Temporal	Obra o servicio	Obra o servicio	3720
Julio 2015	201507	Julio	2015	Mujeres	22	Huesca	Temporal	Obra o servicio	Obra o servicio	2051
Julio 2015	201507	Julio	2015	Hombres	22	Huesca	Temporal	Eventual por circunstancias de la producción	Eventual producción	2263
Julio 2015	201507	Julio	2015	Mujeres	22	Huesca	Temporal	Eventual por circunstancias de la producción	Eventual producción	1893
Julio 2015	201507	Julio	2015	Hombres	22	Huesca	Temporal	Interinidad	Interinidad	162
Julio 2015	201507	Julio	2015	Mujeres	22	Huesca	Temporal	Interinidad	Interinidad	520
Julio 2015	201507	Julio	2015	Hombres	22	Huesca	Temporal	Discapacitados	Temp. Minusv	2
Julio 2015	201507	Julio	2015	Mujeres	22	Huesca	Temporal	Discapacitados	Temp. Minusv	2
Julio 2015	201507	Julio	2015	Hombres	22	Huesca	Temporal	Ligados a la jubilación	Jubilación parcial	12
Julio 2015	201507	Julio	2015	Hombres	22	Huesca	Temporal	Ligados a la jubilación	Relevo	10
Julio 2015	201507	Julio	2015	Mujeres	22	Huesca	Temporal	Ligados a la jubilación	Jubilación parcial	3
Julio 2015	201507	Julio	2015	Mujeres	22	Huesca	Temporal	Ligados a la jubilación	Relevo	7
Julio 2015	201507	Julio	2015	Hombres	22	Huesca	Temporal	Ligados a la formación	Formación	48
Julio 2015	201507	Julio	2015	Hombres	22	Huesca	Temporal	Ligados a la formación	Prácticas	40
Julio 2015	201507	Julio	2015	Mujeres	22	Huesca	Temporal	Ligados a la formación	Formación	29
Julio 2015	201507	Julio	2015	Mujeres	22	Huesca	Temporal	Ligados a la formación	Prácticas	17
Julio 2015	201507	Julio	2015	Hombres	22	Huesca	Temporal	Otros	Otros	18
Julio 2015	201507	Julio	2015	Mujeres	22	Huesca	Temporal	Otros	Otros	4
Julio 2015	201507	Julio	2015	Hombres	44	Teruel	Indefinido	Indefinido	Indef. Fomento	78
Julio 2015	201507	Julio	2015	Hombres	44	Teruel	Indefinido	Indefinido	Indef. Ordinario	90
Julio 2015	201507	Julio	2015	Mujeres	44	Teruel	Indefinido	Indefinido	Indef. Fomento	47
Julio 2015	201507	Julio	2015	Mujeres	44	Teruel	Indefinido	Indefinido	Indef. Ordinario	67
Julio 2015	201507	Julio	2015	Hombres	44	Teruel	Indefinido	Discapacitados	Minusválidos	3
Julio 2015	201507	Julio	2015	Mujeres	44	Teruel	Indefinido	Discapacitados	Minusválidos	2
Julio 2015	201507	Julio	2015	Hombres	44	Teruel	Temporal	Obra o servicio	Obra o servicio	849
Julio 2015	201507	Julio	2015	Mujeres	44	Teruel	Temporal	Obra o servicio	Obra o servicio	514
Julio 2015	201507	Julio	2015	Hombres	44	Teruel	Temporal	Eventual por circunstancias de la producción	Eventual producción	1244
Julio 2015	201507	Julio	2015	Mujeres	44	Teruel	Temporal	Eventual por circunstancias de la producción	Eventual producción	959
Julio 2015	201507	Julio	2015	Hombres	44	Teruel	Temporal	Interinidad	Interinidad	113
Julio 2015	201507	Julio	2015	Mujeres	44	Teruel	Temporal	Interinidad	Interinidad	304
Julio 2015	201507	Julio	2015	Hombres	44	Teruel	Temporal	Discapacitados	Temp. Minusv	1
Julio 2015	201507	Julio	2015	Mujeres	44	Teruel	Temporal	Discapacitados	Temp. Minusv	3
Julio 2015	201507	Julio	2015	Hombres	44	Teruel	Temporal	Ligados a la jubilación	Jubilación parcial	5
Julio 2015	201507	Julio	2015	Hombres	44	Teruel	Temporal	Ligados a la jubilación	Relevo	1
Julio 2015	201507	Julio	2015	Mujeres	44	Teruel	Temporal	Ligados a la jubilación	Jubilación parcial	1
Julio 2015	201507	Julio	2015	Mujeres	44	Teruel	Temporal	Ligados a la jubilación	Relevo	1
Julio 2015	201507	Julio	2015	Hombres	44	Teruel	Temporal	Ligados a la formación	Formación	20
Julio 2015	201507	Julio	2015	Hombres	44	Teruel	Temporal	Ligados a la formación	Prácticas	19
Julio 2015	201507	Julio	2015	Mujeres	44	Teruel	Temporal	Ligados a la formación	Formación	11
Julio 2015	201507	Julio	2015	Mujeres	44	Teruel	Temporal	Ligados a la formación	Prácticas	6
Julio 2015	201507	Julio	2015	Hombres	44	Teruel	Temporal	Otros	Otros	1
Julio 2015	201507	Julio	2015	Hombres	50	Zaragoza	Indefinido	Indefinido	Indef. Fomento	552
Julio 2015	201507	Julio	2015	Hombres	50	Zaragoza	Indefinido	Indefinido	Indef. Ordinario	793
Julio 2015	201507	Julio	2015	Mujeres	50	Zaragoza	Indefinido	Indefinido	Indef. Fomento	517
Julio 2015	201507	Julio	2015	Mujeres	50	Zaragoza	Indefinido	Indefinido	Indef. Ordinario	666
Julio 2015	201507	Julio	2015	Hombres	50	Zaragoza	Indefinido	Discapacitados	Minusválidos	10
Julio 2015	201507	Julio	2015	Mujeres	50	Zaragoza	Indefinido	Discapacitados	Minusválidos	5
Julio 2015	201507	Julio	2015	Hombres	50	Zaragoza	Temporal	Obra o servicio	Obra o servicio	8283
Julio 2015	201507	Julio	2015	Mujeres	50	Zaragoza	Temporal	Obra o servicio	Obra o servicio	4607
Julio 2015	201507	Julio	2015	Hombres	50	Zaragoza	Temporal	Eventual por circunstancias de la producción	Eventual producción	9949
Julio 2015	201507	Julio	2015	Mujeres	50	Zaragoza	Temporal	Eventual por circunstancias de la producción	Eventual producción	7340
Julio 2015	201507	Julio	2015	Hombres	50	Zaragoza	Temporal	Interinidad	Interinidad	1343
Julio 2015	201507	Julio	2015	Mujeres	50	Zaragoza	Temporal	Interinidad	Interinidad	2914
Julio 2015	201507	Julio	2015	Hombres	50	Zaragoza	Temporal	Discapacitados	Temp. Minusv	34
Julio 2015	201507	Julio	2015	Mujeres	50	Zaragoza	Temporal	Discapacitados	Temp. Minusv	19
Julio 2015	201507	Julio	2015	Hombres	50	Zaragoza	Temporal	Ligados a la jubilación	Jubilación parcial	86
Julio 2015	201507	Julio	2015	Hombres	50	Zaragoza	Temporal	Ligados a la jubilación	Relevo	19
Julio 2015	201507	Julio	2015	Hombres	50	Zaragoza	Temporal	Ligados a la jubilación	Sust. Jubilación	3
Julio 2015	201507	Julio	2015	Mujeres	50	Zaragoza	Temporal	Ligados a la jubilación	Jubilación parcial	20
Julio 2015	201507	Julio	2015	Mujeres	50	Zaragoza	Temporal	Ligados a la jubilación	Relevo	10
Julio 2015	201507	Julio	2015	Hombres	50	Zaragoza	Temporal	Ligados a la formación	Formación	66
Julio 2015	201507	Julio	2015	Hombres	50	Zaragoza	Temporal	Ligados a la formación	Prácticas	133
Julio 2015	201507	Julio	2015	Mujeres	50	Zaragoza	Temporal	Ligados a la formación	Formación	46
Julio 2015	201507	Julio	2015	Mujeres	50	Zaragoza	Temporal	Ligados a la formación	Prácticas	95
Julio 2015	201507	Julio	2015	Hombres	50	Zaragoza	Temporal	Otros	Otros	21
Julio 2015	201507	Julio	2015	Hombres	50	Zaragoza	Temporal	Otros	Temp. Inserción	10
