Año	Municipio código	Municipio nombre	Contenedores de papel y cartón	Kg recogidos papel y cartón
2014	50261	Torrellas	8	5203,72
2014	50262	Torres de Berrellén	19	26561,46
2014	50263	Torrijo de la Cañada	2	2244,68
2014	50264	Tosos	3	2209,04
2014	50265	Trasmoz	1	1341,73
2014	50266	Trasobares	0	0
2014	50267	Uncastillo	3	7116,45
2014	50268	Undués de Lerda	1	599,7
2014	50269	Urrea de Jalón	1	2335,4
2014	50270	Urriés	1	409,8
2014	50271	Used	4	3213,01
2014	50272	Utebo	61	216980
2014	50273	Valdehorna	1	307,52
2014	50274	Val de San Martín	1	805,9
2014	50275	Valmadrid	2	860,35
2014	50276	Valpalmas	1	1509,25
2014	50277	Valtorres	1	745,53
2014	50278	Velilla de Ebro	3	2154,67
2014	50279	Velilla de Jiloca	2	940,01
2014	50280	Vera de Moncayo	11	7361,36
2014	50281	Vierlas	2	1649,96
2014	50282	Vilueña (La)	1	883,29
2014	50283	Villadoz	5	986,17
2014	50284	Villafeliche	2	1669,33
2014	50285	Villafranca de Ebro	5	8798,05
2014	50286	Villalba de Perejil	1	875,18
2014	50287	Villalengua	2	3046,93
2014	50288	Villanueva de Gállego	26	51848,11
2014	50289	Villanueva de Jiloca	2	604,43
2014	50290	Villanueva de Huerva	6	5617,28
2014	50291	Villar de los Navarros	1	1198,25
2014	50292	Villarreal de Huerva	3	2322,27
2014	50293	Villarroya de la Sierra	3	4335,39
2014	50294	Villarroya del Campo	1	827,11
2014	50295	Vistabella	2	515,44
2014	50296	Zaida (La)	4	4309,34
2014	50297	Zaragoza	1805	12252224
2014	50298	Zuera	49	87993,19
2014	50901	Biel	2	1669,17
2014	50902	Marracos	1	1009,5
2014	50903	Villamayor de Gállego	42	37000
