Año	Provincia	Municipio	Entidad singular	Núcleo
2019	44-Teruel	44160 - Mosqueruela	441600001 - Mosqueruela	44160000199 - *Diseminado*
2019	44-Teruel	44161 - Muniesa	441610001 - Muniesa	44161000101 - Muniesa
2019	44-Teruel	44163 - Noguera de Albarracín	441630001 - Noguera	44163000101 - Noguera
2019	44-Teruel	44164 - Nogueras	441640001 - Nogueras	44164000101 - Nogueras
2019	44-Teruel	44165 - Nogueruelas	441650001 - Nogueruelas	44165000101 - Nogueruelas
2019	44-Teruel	44165 - Nogueruelas	441650001 - Nogueruelas	44165000199 - *Diseminado*
2019	44-Teruel	44167 - Obón	441670001 - Obón	44167000101 - Obón
2019	44-Teruel	44168 - Odón	441680001 - Odón	44168000101 - Odón
2019	44-Teruel	44169 - Ojos Negros	441690001 - Ojos Negros	44169000101 - Ojos Negros
2019	44-Teruel	44169 - Ojos Negros	441690001 - Ojos Negros	44169000199 - *Diseminado*
2019	44-Teruel	44169 - Ojos Negros	441690002 - Sierra Menera	44169000201 - Sierra Menera
2019	44-Teruel	44169 - Ojos Negros	441690002 - Sierra Menera	44169000299 - *Diseminado*
2019	44-Teruel	44171 - Olba	441710001 - Artiga (La)	44171000199 - *Diseminado*
2019	44-Teruel	44171 - Olba	441710003 - Civera (La)	44171000399 - *Diseminado*
2019	44-Teruel	44171 - Olba	441710004 - Dines o Ibáñez Bajos (Los)	44171000499 - *Diseminado*
2019	44-Teruel	44171 - Olba	441710005 - Giles (Los)	44171000501 - Giles (Los)
2019	44-Teruel	44171 - Olba	441710006 - Lucas (Los)	44171000601 - Lucas (Los)
2019	44-Teruel	44171 - Olba	441710006 - Lucas (Los)	44171000699 - *Diseminado*
2019	44-Teruel	44171 - Olba	441710007 - Masico (El)	44171000799 - *Diseminado*
2019	44-Teruel	44171 - Olba	441710009 - Olba	44171000901 - Olba
2019	44-Teruel	44171 - Olba	441710009 - Olba	44171000999 - *Diseminado*
2019	44-Teruel	44171 - Olba	441710010 - Pertegaces (Los)	44171001001 - Pertegaces (Los)
2019	44-Teruel	44171 - Olba	441710011 - Ramones (Los)	44171001101 - Ramones (Los)
2019	44-Teruel	44171 - Olba	441710012 - Tarragones (Los)	44171001299 - *Diseminado*
2019	44-Teruel	44171 - Olba	441710013 - Tosca (La)	44171001301 - Tosca (La)
2019	44-Teruel	44171 - Olba	441710014 - Ventas (Las)	44171001499 - *Diseminado*
2019	44-Teruel	44171 - Olba	441710015 - Villanuevas (Los)	44171001501 - Villanuevas (Los)
2019	44-Teruel	44171 - Olba	441710015 - Villanuevas (Los)	44171001599 - *Diseminado*
2019	44-Teruel	44172 - Oliete	441720001 - Oliete	44172000101 - Oliete
2019	44-Teruel	44172 - Oliete	441720001 - Oliete	44172000199 - *Diseminado*
2019	44-Teruel	44173 - Olmos (Los)	441730001 - Olmos (Los)	44173000101 - Olmos (Los)
2019	44-Teruel	44173 - Olmos (Los)	441730001 - Olmos (Los)	44173000199 - *Diseminado*
2019	44-Teruel	44174 - Orihuela del Tremedal	441740001 - Orihuela del Tremedal	44174000101 - Orihuela del Tremedal
2019	44-Teruel	44174 - Orihuela del Tremedal	441740001 - Orihuela del Tremedal	44174000199 - *Diseminado*
2019	44-Teruel	44175 - Orrios	441750001 - Orrios	44175000101 - Orrios
2019	44-Teruel	44176 - Palomar de Arroyos	441760001 - Palomar de Arroyos	44176000101 - Palomar de Arroyos
2019	44-Teruel	44176 - Palomar de Arroyos	441760001 - Palomar de Arroyos	44176000199 - *Diseminado*
2019	44-Teruel	44177 - Pancrudo	441770001 - Cervera del Rincón	44177000101 - Cervera del Rincón
2019	44-Teruel	44177 - Pancrudo	441770002 - Cuevas de Portalrubio	44177000201 - Cuevas de Portalrubio
2019	44-Teruel	44177 - Pancrudo	441770003 - Pancrudo	44177000301 - Pancrudo
2019	44-Teruel	44177 - Pancrudo	441770004 - Portalrubio	44177000401 - Portalrubio
2019	44-Teruel	44178 - Parras de Castellote (Las)	441780001 - Jaganta	44178000101 - Jaganta
2019	44-Teruel	44178 - Parras de Castellote (Las)	441780001 - Jaganta	44178000199 - *Diseminado*
2019	44-Teruel	44178 - Parras de Castellote (Las)	441780002 - Parras de Castellote (Las)	44178000201 - Parras de Castellote (Las)
2019	44-Teruel	44178 - Parras de Castellote (Las)	441780002 - Parras de Castellote (Las)	44178000299 - *Diseminado*
2019	44-Teruel	44179 - Peñarroya de Tastavins	441790001 - Peñarroya de Tastavins	44179000101 - Peñarroya de Tastavins
2019	44-Teruel	44179 - Peñarroya de Tastavins	441790001 - Peñarroya de Tastavins	44179000199 - *Diseminado*
2019	44-Teruel	44180 - Peracense	441800001 - Peracense	44180000101 - Peracense
2019	44-Teruel	44180 - Peracense	441800001 - Peracense	44180000199 - *Diseminado*
2019	44-Teruel	44181 - Peralejos	441810001 - Peralejos	44181000101 - Peralejos
2019	44-Teruel	44181 - Peralejos	441810001 - Peralejos	44181000199 - *Diseminado*
2019	44-Teruel	44182 - Perales del Alfambra	441820002 - Perales del Alfambra	44182000201 - Perales del Alfambra
2019	44-Teruel	44182 - Perales del Alfambra	441820003 - Villalba Alta	44182000301 - Villalba Alta
2019	44-Teruel	44183 - Pitarque	441830001 - Pitarque	44183000101 - Pitarque
2019	44-Teruel	44183 - Pitarque	441830001 - Pitarque	44183000199 - *Diseminado*
2019	44-Teruel	44184 - Plou	441840001 - Plou	44184000101 - Plou
2019	44-Teruel	44185 - Pobo (El)	441850001 - Pobo (El)	44185000101 - Pobo (El)
2019	44-Teruel	44185 - Pobo (El)	441850001 - Pobo (El)	44185000199 - *Diseminado*
2019	44-Teruel	44187 - Portellada (La)	441870001 - Portellada (La)	44187000101 - Portellada (La)
2019	44-Teruel	44187 - Portellada (La)	441870001 - Portellada (La)	44187000199 - *Diseminado*
2019	44-Teruel	44189 - Pozondón	441890001 - Pozondón	44189000101 - Pozondón
2019	44-Teruel	44190 - Pozuel del Campo	441900001 - Pozuel del Campo	44190000101 - Pozuel del Campo
2019	44-Teruel	44191 - Puebla de Híjar (La)	441910001 - Estación (La)	44191000101 - Estación (La)
2019	44-Teruel	44191 - Puebla de Híjar (La)	441910001 - Estación (La)	44191000199 - *Diseminado*
2019	44-Teruel	44191 - Puebla de Híjar (La)	441910002 - Puebla de Híjar (La)	44191000201 - Puebla de Híjar (La)
2019	44-Teruel	44191 - Puebla de Híjar (La)	441910002 - Puebla de Híjar (La)	44191000299 - *Diseminado*
2019	44-Teruel	44192 - Puebla de Valverde (La)	441920001 - Puebla de Valverde (La)	44192000101 - Puebla de Valverde (La)
2019	44-Teruel	44192 - Puebla de Valverde (La)	441920001 - Puebla de Valverde (La)	44192000199 - *Diseminado*
2019	44-Teruel	44193 - Puertomingalvo	441930001 - Puertomingalvo	44193000101 - Puertomingalvo
2019	44-Teruel	44193 - Puertomingalvo	441930001 - Puertomingalvo	44193000199 - *Diseminado*
2019	44-Teruel	44194 - Ráfales	441940001 - Ráfales	44194000101 - Ráfales
2019	44-Teruel	44194 - Ráfales	441940001 - Ráfales	44194000199 - *Diseminado*
2019	44-Teruel	44195 - Rillo	441950001 - Rillo	44195000101 - Rillo
2019	44-Teruel	44195 - Rillo	441950002 - Son del Puerto	44195000201 - Son del Puerto
2019	44-Teruel	44196 - Riodeva	441960001 - Riodeva	44196000101 - Riodeva
2019	44-Teruel	44196 - Riodeva	441960001 - Riodeva	44196000199 - *Diseminado*
2019	44-Teruel	44197 - Ródenas	441970001 - Ródenas	44197000101 - Ródenas
2019	44-Teruel	44198 - Royuela	441980001 - Royuela	44198000101 - Royuela
2019	44-Teruel	44198 - Royuela	441980001 - Royuela	44198000199 - *Diseminado*
2019	44-Teruel	44199 - Rubiales	441990001 - Rubiales	44199000101 - Rubiales
2019	44-Teruel	44199 - Rubiales	441990001 - Rubiales	44199000199 - *Diseminado*
2019	44-Teruel	44200 - Rubielos de la Cérida	442000001 - Rubielos de la Cérida	44200000101 - Rubielos de la Cérida
2019	44-Teruel	44201 - Rubielos de Mora	442010001 - Rubielos de Mora	44201000101 - Rubielos de Mora
2019	44-Teruel	44201 - Rubielos de Mora	442010001 - Rubielos de Mora	44201000199 - *Diseminado*
2019	44-Teruel	44203 - Salcedillo	442030001 - Salcedillo	44203000101 - Salcedillo
2019	44-Teruel	44204 - Saldón	442040001 - Saldón	44204000101 - Saldón
2019	44-Teruel	44204 - Saldón	442040001 - Saldón	44204000199 - *Diseminado*
2019	44-Teruel	44205 - Samper de Calanda	442050002 - Samper de Calanda	44205000201 - Samper de Calanda
2019	44-Teruel	44205 - Samper de Calanda	442050002 - Samper de Calanda	44205000299 - *Diseminado*
2019	44-Teruel	44206 - San Agustín	442060001 - Baltasares (Los)	44206000199 - *Diseminado*
2019	44-Teruel	44206 - San Agustín	442060002 - Caballero	44206000299 - *Diseminado*
2019	44-Teruel	44206 - San Agustín	442060003 - Poviles	44206000399 - *Diseminado*
2019	44-Teruel	44206 - San Agustín	442060004 - Fuenseca (La)	44206000499 - *Diseminado*
2019	44-Teruel	44206 - San Agustín	442060006 - Hoz (La)	44206000699 - *Diseminado*
2019	44-Teruel	44206 - San Agustín	442060007 - Juan Din	44206000799 - *Diseminado*
2019	44-Teruel	44206 - San Agustín	442060009 - Mas Blanco	44206000999 - *Diseminado*
2019	44-Teruel	44206 - San Agustín	442060010 - Mases y Tamboril	44206001099 - *Diseminado*
2019	44-Teruel	44206 - San Agustín	442060011 - Pastores (Los)	44206001199 - *Diseminado*
2019	44-Teruel	44206 - San Agustín	442060012 - Peiros (Los)	44206001299 - *Diseminado*
2019	44-Teruel	44206 - San Agustín	442060013 - Pozo la Muela	44206001399 - *Diseminado*
2019	44-Teruel	44206 - San Agustín	442060014 - San Agustín	44206001401 - San Agustín
2019	44-Teruel	44206 - San Agustín	442060014 - San Agustín	44206001499 - *Diseminado*
2019	44-Teruel	44206 - San Agustín	442060015 - Solana (La)	44206001599 - *Diseminado*
2019	44-Teruel	44206 - San Agustín	442060016 - Tarín Nuevo y Viejo	44206001699 - *Diseminado*
2019	44-Teruel	44207 - San Martín del Río	442070001 - San Martín del Río	44207000101 - San Martín del Río
2019	44-Teruel	44208 - Santa Cruz de Nogueras	442080001 - Santa Cruz de Nogueras	44208000101 - Santa Cruz de Nogueras
2019	44-Teruel	44209 - Santa Eulalia	442090001 - Santa Eulalia	44209000101 - Santa Eulalia
2019	44-Teruel	44209 - Santa Eulalia	442090001 - Santa Eulalia	44209000199 - *Diseminado*
2019	44-Teruel	44210 - Sarrión	442100001 - Escaleruela (La)	44210000199 - *Diseminado*
2019	44-Teruel	44210 - Sarrión	442100002 - Sarrión	44210000201 - Sarrión
2019	44-Teruel	44210 - Sarrión	442100002 - Sarrión	44210000299 - *Diseminado*
2019	44-Teruel	44211 - Segura de los Baños	442110001 - Segura de los Baños	44211000101 - Segura de los Baños
2019	44-Teruel	44212 - Seno	442120001 - Seno	44212000101 - Seno
2019	44-Teruel	44213 - Singra	442130001 - Singra	44213000101 - Singra
2019	44-Teruel	44213 - Singra	442130001 - Singra	44213000199 - *Diseminado*
2019	44-Teruel	44215 - Terriente	442150001 - Terriente	44215000101 - Terriente
2019	44-Teruel	44215 - Terriente	442150001 - Terriente	44215000199 - *Diseminado*
2019	44-Teruel	44215 - Terriente	442150002 - Villarejo (El)	44215000201 - Villarejo (El)
2019	44-Teruel	44216 - Teruel	442160001 - Aldehuela	44216000101 - Aldehuela
2019	44-Teruel	44216 - Teruel	442160002 - Campillo (El)	44216000201 - Campillo (El)
2019	44-Teruel	44216 - Teruel	442160002 - Campillo (El)	44216000299 - *Diseminado*
2019	44-Teruel	44216 - Teruel	442160003 - Castralvo	44216000301 - Castralvo
2019	44-Teruel	44216 - Teruel	442160003 - Castralvo	44216000399 - *Diseminado*
2019	44-Teruel	44216 - Teruel	442160004 - Caudé	44216000401 - Caudé
2019	44-Teruel	44216 - Teruel	442160004 - Caudé	44216000499 - *Diseminado*
2019	44-Teruel	44216 - Teruel	442160005 - Concud	44216000501 - Concud
2019	44-Teruel	44216 - Teruel	442160005 - Concud	44216000599 - *Diseminado*
2019	44-Teruel	44216 - Teruel	442160007 - San Blas	44216000701 - San Blas
2019	44-Teruel	44216 - Teruel	442160007 - San Blas	44216000799 - *Diseminado*
2019	44-Teruel	44216 - Teruel	442160008 - Teruel	44216000801 - Teruel
2019	44-Teruel	44216 - Teruel	442160008 - Teruel	44216000899 - *Diseminado*
2019	44-Teruel	44216 - Teruel	442160009 - Tortajada	44216000901 - Tortajada
2019	44-Teruel	44216 - Teruel	442160010 - Valdecebro	44216001001 - Valdecebro
2019	44-Teruel	44216 - Teruel	442160011 - Villalba Baja	44216001101 - Villalba Baja
2019	44-Teruel	44216 - Teruel	442160012 - Villaspesa	44216001201 - Villaspesa
2019	44-Teruel	44216 - Teruel	442160012 - Villaspesa	44216001299 - *Diseminado*
2019	44-Teruel	44217 - Toril y Masegoso	442170001 - Masegoso	44217000101 - Masegoso
2019	44-Teruel	44217 - Toril y Masegoso	442170002 - Toril	44217000201 - Toril
2019	44-Teruel	44218 - Tormón	442180001 - Tormón	44218000101 - Tormón
2019	44-Teruel	44219 - Tornos	442190001 - Tornos	44219000101 - Tornos
2019	44-Teruel	44220 - Torralba de los Sisones	442200001 - Torralba de los Sisones	44220000101 - Torralba de los Sisones
2019	44-Teruel	44221 - Torrecilla de Alcañiz	442210001 - Torrecilla de Alcañiz	44221000101 - Torrecilla de Alcañiz
2019	44-Teruel	44222 - Torrecilla del Rebollar	442220001 - Godos	44222000101 - Godos
2019	44-Teruel	44222 - Torrecilla del Rebollar	442220002 - Torrecilla del Rebollar	44222000201 - Torrecilla del Rebollar
2019	44-Teruel	44223 - Torre de Arcas	442230001 - Torre de Arcas	44223000101 - Torre de Arcas
2019	44-Teruel	44223 - Torre de Arcas	442230001 - Torre de Arcas	44223000199 - *Diseminado*
2019	44-Teruel	44224 - Torre de las Arcas	442240001 - Torre de las Arcas	44224000101 - Torre de las Arcas
2019	44-Teruel	44224 - Torre de las Arcas	442240001 - Torre de las Arcas	44224000199 - *Diseminado*
2019	44-Teruel	44225 - Torre del Compte	442250001 - Torre del Compte	44225000101 - Torre del Compte
2019	44-Teruel	44225 - Torre del Compte	442250001 - Torre del Compte	44225000199 - *Diseminado*
2019	44-Teruel	44226 - Torrelacárcel	442260001 - Torrelacárcel	44226000101 - Torrelacárcel
2019	44-Teruel	44226 - Torrelacárcel	442260001 - Torrelacárcel	44226000199 - *Diseminado*
2019	44-Teruel	44227 - Torre los Negros	442270001 - Torre los Negros	44227000101 - Torre los Negros
2019	44-Teruel	44227 - Torre los Negros	442270001 - Torre los Negros	44227000199 - *Diseminado*
2019	44-Teruel	44228 - Torremocha de Jiloca	442280001 - Torremocha de Jiloca	44228000101 - Torremocha de Jiloca
2019	44-Teruel	44228 - Torremocha de Jiloca	442280001 - Torremocha de Jiloca	44228000199 - *Diseminado*
2019	44-Teruel	44229 - Torres de Albarracín	442290001 - Torres de Albarracín	44229000101 - Torres de Albarracín
2019	44-Teruel	44229 - Torres de Albarracín	442290001 - Torres de Albarracín	44229000199 - *Diseminado*
2019	44-Teruel	44230 - Torrevelilla	442300001 - Torrevelilla	44230000101 - Torrevelilla
2019	44-Teruel	44230 - Torrevelilla	442300001 - Torrevelilla	44230000199 - *Diseminado*
2019	44-Teruel	44231 - Torrijas	442310001 - Torrijas	44231000101 - Torrijas
2019	44-Teruel	44232 - Torrijo del Campo	442320001 - Torrijo del Campo	44232000101 - Torrijo del Campo
2019	44-Teruel	44234 - Tramacastiel	442340001 - Mas de la Cabrera	44234000101 - Mas de la Cabrera
2019	44-Teruel	44234 - Tramacastiel	442340002 - Tramacastiel	44234000201 - Tramacastiel
2019	44-Teruel	44234 - Tramacastiel	442340002 - Tramacastiel	44234000299 - *Diseminado*
2019	44-Teruel	44235 - Tramacastilla	442350001 - Tramacastilla	44235000101 - Tramacastilla
2019	44-Teruel	44235 - Tramacastilla	442350001 - Tramacastilla	44235000199 - *Diseminado*
2019	44-Teruel	44236 - Tronchón	442360001 - Tronchón	44236000101 - Tronchón
2019	44-Teruel	44236 - Tronchón	442360001 - Tronchón	44236000199 - *Diseminado*
2019	44-Teruel	44237 - Urrea de Gaén	442370001 - Urrea de Gaén	44237000101 - Urrea de Gaén
2019	44-Teruel	44237 - Urrea de Gaén	442370001 - Urrea de Gaén	44237000199 - *Diseminado*
2019	44-Teruel	44238 - Utrillas	442380001 - Barriada Obrera del Sur	44238000101 - Barriada Obrera del Sur
2019	44-Teruel	44238 - Utrillas	442380002 - Parras de Martín (Las)	44238000201 - Parras de Martín (Las)
2019	44-Teruel	44238 - Utrillas	442380003 - Utrillas	44238000301 - Utrillas
2019	44-Teruel	44239 - Valacloche	442390001 - Valacloche	44239000101 - Valacloche
2019	44-Teruel	44239 - Valacloche	442390001 - Valacloche	44239000199 - *Diseminado*
2019	44-Teruel	44240 - Valbona	442400001 - Valbona	44240000101 - Valbona
2019	44-Teruel	44240 - Valbona	442400001 - Valbona	44240000199 - *Diseminado*
2019	44-Teruel	44241 - Valdealgorfa	442410001 - Valdealgorfa	44241000101 - Valdealgorfa
2019	44-Teruel	44241 - Valdealgorfa	442410001 - Valdealgorfa	44241000199 - *Diseminado*
2019	44-Teruel	44243 - Valdecuenca	442430001 - Valdecuenca	44243000101 - Valdecuenca
2019	44-Teruel	44243 - Valdecuenca	442430001 - Valdecuenca	44243000199 - *Diseminado*
2019	44-Teruel	44244 - Valdelinares	442440001 - Valdelinares	44244000101 - Valdelinares
2019	44-Teruel	44244 - Valdelinares	442440001 - Valdelinares	44244000199 - *Diseminado*
2019	44-Teruel	44245 - Valdeltormo	442450001 - Valdeltormo	44245000101 - Valdeltormo
2019	44-Teruel	44245 - Valdeltormo	442450001 - Valdeltormo	44245000199 - *Diseminado*
2019	44-Teruel	44246 - Valderrobres	442460001 - Valderrobres	44246000101 - Valderrobres
2019	44-Teruel	44246 - Valderrobres	442460001 - Valderrobres	44246000199 - *Diseminado*
2019	44-Teruel	44247 - Valjunquera	442470001 - Valjunquera	44247000101 - Valjunquera
2019	44-Teruel	44247 - Valjunquera	442470001 - Valjunquera	44247000199 - *Diseminado*
2019	44-Teruel	44249 - Vallecillo (El)	442490001 - Vallecillo (El)	44249000101 - Vallecillo (El)
2019	44-Teruel	44250 - Veguillas de la Sierra	442500001 - Veguillas de la Sierra	44250000101 - Veguillas de la Sierra
2019	44-Teruel	44251 - Villafranca del Campo	442510001 - Villafranca del Campo	44251000101 - Villafranca del Campo
2019	44-Teruel	44251 - Villafranca del Campo	442510001 - Villafranca del Campo	44251000199 - *Diseminado*
2019	44-Teruel	44252 - Villahermosa del Campo	442520001 - Villahermosa del Campo	44252000101 - Villahermosa del Campo
2019	44-Teruel	44252 - Villahermosa del Campo	442520001 - Villahermosa del Campo	44252000199 - *Diseminado*
2019	44-Teruel	44256 - Villanueva del Rebollar de la Sierra	442560001 - Villanueva del Rebollar de la Sierra	44256000101 - Villanueva del Rebollar de la Sierra
2019	44-Teruel	44256 - Villanueva del Rebollar de la Sierra	442560001 - Villanueva del Rebollar de la Sierra	44256000199 - *Diseminado*
2019	44-Teruel	44257 - Villar del Cobo	442570001 - Villar del Cobo	44257000101 - Villar del Cobo
2019	44-Teruel	44257 - Villar del Cobo	442570001 - Villar del Cobo	44257000199 - *Diseminado*
2019	44-Teruel	44258 - Villar del Salz	442580001 - Villar del Salz	44258000101 - Villar del Salz
2019	44-Teruel	44260 - Villarluengo	442600001 - Montoro de Mezquita	44260000101 - Montoro de Mezquita
2019	44-Teruel	44260 - Villarluengo	442600001 - Montoro de Mezquita	44260000199 - *Diseminado*
2019	44-Teruel	44260 - Villarluengo	442600002 - Villarluengo	44260000201 - Villarluengo
2019	44-Teruel	44260 - Villarluengo	442600002 - Villarluengo	44260000299 - *Diseminado*
2019	44-Teruel	44261 - Villarquemado	442610001 - Villarquemado	44261000101 - Villarquemado
2019	44-Teruel	44261 - Villarquemado	442610001 - Villarquemado	44261000199 - *Diseminado*
2019	44-Teruel	44262 - Villarroya de los Pinares	442620001 - Villarroya de los Pinares	44262000101 - Villarroya de los Pinares
2019	44-Teruel	44262 - Villarroya de los Pinares	442620001 - Villarroya de los Pinares	44262000199 - *Diseminado*
2019	44-Teruel	44263 - Villastar	442630001 - Villastar	44263000101 - Villastar
2019	44-Teruel	44263 - Villastar	442630001 - Villastar	44263000199 - *Diseminado*
2019	44-Teruel	44264 - Villel	442640001 - Campo (El)	44264000199 - *Diseminado*
2019	44-Teruel	44264 - Villel	442640002 - Villel	44264000201 - Villel
2019	44-Teruel	44265 - Vinaceite	442650001 - Vinaceite	44265000101 - Vinaceite
2019	44-Teruel	44266 - Visiedo	442660001 - Visiedo	44266000101 - Visiedo
