Régimen de tenencia	Régimen de tenencia, código	Municipio codigo	Municipio nombre	Nº viviendas
Propia, por compra, con pagos pendientes (hipotecas)	2	50077	Castejón de Valdejasa	18,9529051771
Propia, por compra, con pagos pendientes (hipotecas)	2	50078	Castiliscar	15,5857609732
Propia, por compra, con pagos pendientes (hipotecas)	2	50079	Cervera de la Cañada	16,4306690214
Propia, por compra, con pagos pendientes (hipotecas)	2	50080	Cerveruela	3,1247380568
Propia, por compra, con pagos pendientes (hipotecas)	2	50081	Cetina	34,9241273326
Propia, por compra, con pagos pendientes (hipotecas)	2	50083	Cinco Olivas	7,3053283003
Propia, por compra, con pagos pendientes (hipotecas)	2	50084	Clarés de Ribota	2,964778044
Propia, por compra, con pagos pendientes (hipotecas)	2	50085	Codo	6,7396446641
Propia, por compra, con pagos pendientes (hipotecas)	2	50086	Codos	7,9755579285
Propia, por compra, con pagos pendientes (hipotecas)	2	50087	Contamina	4,2635072144
Propia, por compra, con pagos pendientes (hipotecas)	2	50088	Cosuenda	30,6157515812
Propia, por compra, con pagos pendientes (hipotecas)	2	50089	Cuarte de Huerva	3007,939961031
Propia, por compra, con pagos pendientes (hipotecas)	2	50090	Cubel	1,6809759757
Propia, por compra, con pagos pendientes (hipotecas)	2	50092	Chiprana	14,0167001879
Propia, por compra, con pagos pendientes (hipotecas)	2	50093	Chodes	8,745798444
Propia, por compra, con pagos pendientes (hipotecas)	2	50094	Daroca	215,3371275548
Propia, por compra, con pagos pendientes (hipotecas)	2	50095	Ejea de los Caballeros	2103,7121697193
Propia, por compra, con pagos pendientes (hipotecas)	2	50098	Encinacorba	19,6410628731
Propia, por compra, con pagos pendientes (hipotecas)	2	50099	Épila	484,0326905913
Propia, por compra, con pagos pendientes (hipotecas)	2	50100	Erla	23,7416428922
Propia, por compra, con pagos pendientes (hipotecas)	2	50101	Escatrón	103,9522188379
Propia, por compra, con pagos pendientes (hipotecas)	2	50102	Fabara	56,8593399033
Propia, por compra, con pagos pendientes (hipotecas)	2	50104	Farlete	20,1032056986
Propia, por compra, con pagos pendientes (hipotecas)	2	50105	Fayón	24,1532454486
Propia, por compra, con pagos pendientes (hipotecas)	2	50106	Fayos (Los)	5,1880128073
Propia, por compra, con pagos pendientes (hipotecas)	2	50107	Figueruelas	201,1890184003
Propia, por compra, con pagos pendientes (hipotecas)	2	50108	Fombuena	4,5430866167
Propia, por compra, con pagos pendientes (hipotecas)	2	50109	Frago (El)	2,6093553719
Propia, por compra, con pagos pendientes (hipotecas)	2	50110	Frasno (El)	17,9867190648
Propia, por compra, con pagos pendientes (hipotecas)	2	50111	Fréscano	17,8405979834
Propia, por compra, con pagos pendientes (hipotecas)	2	50113	Fuendejalón	57,3877076425
Propia, por compra, con pagos pendientes (hipotecas)	2	50114	Fuendetodos	3,8694145925
Propia, por compra, con pagos pendientes (hipotecas)	2	50115	Fuentes de Ebro	489,633214892
Propia, por compra, con pagos pendientes (hipotecas)	2	50116	Fuentes de Jiloca	11,4662587789
Propia, por compra, con pagos pendientes (hipotecas)	2	50117	Gallocanta	6,0863292207
Propia, por compra, con pagos pendientes (hipotecas)	2	50118	Gallur	422,3606921281
Propia, por compra, con pagos pendientes (hipotecas)	2	50119	Gelsa	72,8951236669
Propia, por compra, con pagos pendientes (hipotecas)	2	50121	Gotor	17,2873948689
Propia, por compra, con pagos pendientes (hipotecas)	2	50122	Grisel	19,1862872082
Propia, por compra, con pagos pendientes (hipotecas)	2	50123	Grisén	91,1523630514
Propia, por compra, con pagos pendientes (hipotecas)	2	50124	Herrera de los Navarros	20,6141629677
Propia, por compra, con pagos pendientes (hipotecas)	2	50125	Ibdes	47,0282636405
Propia, por compra, con pagos pendientes (hipotecas)	2	50126	Illueca	267,0369264373
Propia, por compra, con pagos pendientes (hipotecas)	2	50129	Jaraba	28,2579731191
Propia, por compra, con pagos pendientes (hipotecas)	2	50130	Jarque	18,8313838742
Propia, por compra, con pagos pendientes (hipotecas)	2	50131	Jaulín	11,0751759512
Propia, por compra, con pagos pendientes (hipotecas)	2	50132	Joyosa (La)	196,7613237023
Propia, por compra, con pagos pendientes (hipotecas)	2	50133	Lagata	5,7021806591
Propia, por compra, con pagos pendientes (hipotecas)	2	50134	Langa del Castillo	2,2079726434
Propia, por compra, con pagos pendientes (hipotecas)	2	50135	Layana	3,1473875663
Propia, por compra, con pagos pendientes (hipotecas)	2	50136	Lécera	47,9617633801
Propia, por compra, con pagos pendientes (hipotecas)	2	50137	Leciñena	89,3592071575
Propia, por compra, con pagos pendientes (hipotecas)	2	50139	Letux	13,2902697936
Propia, por compra, con pagos pendientes (hipotecas)	2	50140	Litago	7,4762094915
Propia, por compra, con pagos pendientes (hipotecas)	2	50142	Lobera de Onsella	4,1309964453
Propia, por compra, con pagos pendientes (hipotecas)	2	50143	Longares	73,1583182029
Propia, por compra, con pagos pendientes (hipotecas)	2	50144	Longás	3,5817238845
Propia, por compra, con pagos pendientes (hipotecas)	2	50146	Lucena de Jalón	28,343988976
Propia, por compra, con pagos pendientes (hipotecas)	2	50147	Luceni	124,304665845
Propia, por compra, con pagos pendientes (hipotecas)	2	50148	Luesia	9,2703623494
Propia, por compra, con pagos pendientes (hipotecas)	2	50150	Lumpiaque	102,4298812668
Propia, por compra, con pagos pendientes (hipotecas)	2	50151	Luna	32,9274172817
Propia, por compra, con pagos pendientes (hipotecas)	2	50152	Maella	116,2988278393
Propia, por compra, con pagos pendientes (hipotecas)	2	50153	Magallón	121,1473814174
Propia, por compra, con pagos pendientes (hipotecas)	2	50154	Mainar	4,4362492769
Propia, por compra, con pagos pendientes (hipotecas)	2	50155	Malanquilla	1,7407674051
Propia, por compra, con pagos pendientes (hipotecas)	2	50156	Maleján	30,6450817407
Propia, por compra, con pagos pendientes (hipotecas)	2	50157	Malón	55,1902285617
Propia, por compra, con pagos pendientes (hipotecas)	2	50159	Maluenda	66,988459842
Propia, por compra, con pagos pendientes (hipotecas)	2	50160	Mallén	497,1654562783
Propia, por compra, con pagos pendientes (hipotecas)	2	50161	Manchones	3,5241565647
Propia, por compra, con pagos pendientes (hipotecas)	2	50162	Mara	10,0805114936
Propia, por compra, con pagos pendientes (hipotecas)	2	50163	María de Huerva	1423,3836415736
Propia, por compra, con pagos pendientes (hipotecas)	2	50164	Mediana de Aragón	45,7229879195
Propia, por compra, con pagos pendientes (hipotecas)	2	50165	Mequinenza	248,9882894483
Propia, por compra, con pagos pendientes (hipotecas)	2	50166	Mesones de Isuela	8,9108620875
Propia, por compra, con pagos pendientes (hipotecas)	2	50167	Mezalocha	6,2865000904
Propia, por compra, con pagos pendientes (hipotecas)	2	50168	Mianos	6,5396417771
Propia, por compra, con pagos pendientes (hipotecas)	2	50169	Miedes de Aragón	24,8485303206
Propia, por compra, con pagos pendientes (hipotecas)	2	50170	Monegrillo	23,99800479
Propia, por compra, con pagos pendientes (hipotecas)	2	50172	Monreal de Ariza	1,2390785376
Propia, por compra, con pagos pendientes (hipotecas)	2	50173	Monterde	2,069122115
Propia, por compra, con pagos pendientes (hipotecas)	2	50174	Montón	2,3948042218
Propia, por compra, con pagos pendientes (hipotecas)	2	50175	Morata de Jalón	83,5526328621
Propia, por compra, con pagos pendientes (hipotecas)	2	50176	Morata de Jiloca	7,2433544077
Propia, por compra, con pagos pendientes (hipotecas)	2	50177	Morés	31,0583539613
Propia, por compra, con pagos pendientes (hipotecas)	2	50178	Moros	7,1967575529
Propia, por compra, con pagos pendientes (hipotecas)	2	50179	Moyuela	7,8927442874
Propia, por compra, con pagos pendientes (hipotecas)	2	50180	Mozota	10,2238468113
Propia, por compra, con pagos pendientes (hipotecas)	2	50181	Muel	148,9046915938
Propia, por compra, con pagos pendientes (hipotecas)	2	50182	Muela (La)	1089,6325376801
Propia, por compra, con pagos pendientes (hipotecas)	2	50183	Munébrega	27,7155825447
Propia, por compra, con pagos pendientes (hipotecas)	2	50184	Murero	13,662849341
Propia, por compra, con pagos pendientes (hipotecas)	2	50185	Murillo de Gállego	9,4238695168
Propia, por compra, con pagos pendientes (hipotecas)	2	50186	Navardún	2,0946286452
Propia, por compra, con pagos pendientes (hipotecas)	2	50189	Nonaspe	27,2588556268
Propia, por compra, con pagos pendientes (hipotecas)	2	50190	Novallas	123,0772385286
Propia, por compra, con pagos pendientes (hipotecas)	2	50191	Novillas	36,1805460731
Propia, por compra, con pagos pendientes (hipotecas)	2	50192	Nuévalos	27,4881898612
Propia, por compra, con pagos pendientes (hipotecas)	2	50193	Nuez de Ebro	145,4214362775
Propia, por compra, con pagos pendientes (hipotecas)	2	50194	Olvés	0,830489767
Propia, por compra, con pagos pendientes (hipotecas)	2	50195	Orcajo	2,6764286476
Propia, por compra, con pagos pendientes (hipotecas)	2	50196	Orera	4,1888468282
Propia, por compra, con pagos pendientes (hipotecas)	2	50197	Orés	5,2842678483
Propia, por compra, con pagos pendientes (hipotecas)	2	50198	Oseja	6,1821377174
Propia, por compra, con pagos pendientes (hipotecas)	2	50199	Osera de Ebro	67,3542634939
Propia, por compra, con pagos pendientes (hipotecas)	2	50200	Paniza	38,1301070839
Propia, por compra, con pagos pendientes (hipotecas)	2	50201	Paracuellos de Jiloca	56,463285392
Propia, por compra, con pagos pendientes (hipotecas)	2	50202	Paracuellos de la Ribera	5,4100589687
Propia, por compra, con pagos pendientes (hipotecas)	2	50203	Pastriz	219,2909954803
Propia, por compra, con pagos pendientes (hipotecas)	2	50204	Pedrola	677,1104819703
Propia, por compra, con pagos pendientes (hipotecas)	2	50205	Pedrosas (Las)	21,3446016536
Propia, por compra, con pagos pendientes (hipotecas)	2	50206	Perdiguera	87,7658033669
Propia, por compra, con pagos pendientes (hipotecas)	2	50208	Pina de Ebro	350,4326274864
Propia, por compra, con pagos pendientes (hipotecas)	2	50209	Pinseque	825,6459657334
Propia, por compra, con pagos pendientes (hipotecas)	2	50210	Pintanos (Los)	6,0137397298
Propia, por compra, con pagos pendientes (hipotecas)	2	50211	Plasencia de Jalón	35,3173878089
Propia, por compra, con pagos pendientes (hipotecas)	2	50212	Pleitas	3,0797882675
Propia, por compra, con pagos pendientes (hipotecas)	2	50213	Plenas	3,5084873863
Propia, por compra, con pagos pendientes (hipotecas)	2	50214	Pomer	2,0002741665
Propia, por compra, con pagos pendientes (hipotecas)	2	50215	Pozuel de Ariza	1,7219472249
Propia, por compra, con pagos pendientes (hipotecas)	2	50216	Pozuelo de Aragón	22,5790577811
Propia, por compra, con pagos pendientes (hipotecas)	2	50217	Pradilla de Ebro	30,5768586023
Propia, por compra, con pagos pendientes (hipotecas)	2	50218	Puebla de Albortón	5,3785897488
Propia, por compra, con pagos pendientes (hipotecas)	2	50219	Puebla de Alfindén (La)	1180,4721266289
Propia, por compra, con pagos pendientes (hipotecas)	2	50220	Puendeluna	2,1169938858
Propia, por compra, con pagos pendientes (hipotecas)	2	50222	Quinto	183,7135753098
Propia, por compra, con pagos pendientes (hipotecas)	2	50223	Remolinos	86,5834121065
Propia, por compra, con pagos pendientes (hipotecas)	2	50224	Retascón	2,0537442235
Propia, por compra, con pagos pendientes (hipotecas)	2	50225	Ricla	346,4271250411
Propia, por compra, con pagos pendientes (hipotecas)	2	50227	Romanos	7,3912586489
Propia, por compra, con pagos pendientes (hipotecas)	2	50228	Rueda de Jalón	24,3045157158
Propia, por compra, con pagos pendientes (hipotecas)	2	50229	Ruesca	1,5116825968
Propia, por compra, con pagos pendientes (hipotecas)	2	50230	Sádaba	110,6764223034
Propia, por compra, con pagos pendientes (hipotecas)	2	50231	Salillas de Jalón	34,0976127044
Propia, por compra, con pagos pendientes (hipotecas)	2	50232	Salvatierra de Esca	28,3786242579
Propia, por compra, con pagos pendientes (hipotecas)	2	50234	San Martín de la Virgen de Moncayo	8,0941833735
Propia, por compra, con pagos pendientes (hipotecas)	2	50235	San Mateo de Gállego	608,3145297206
Propia, por compra, con pagos pendientes (hipotecas)	2	50236	Santa Cruz de Grío	2,5069862297
Propia, por compra, con pagos pendientes (hipotecas)	2	50237	Santa Cruz de Moncayo	26,4744722813
Propia, por compra, con pagos pendientes (hipotecas)	2	50238	Santa Eulalia de Gállego	11,6032995983
Propia, por compra, con pagos pendientes (hipotecas)	2	50240	Sástago	85,4140600689
Propia, por compra, con pagos pendientes (hipotecas)	2	50241	Saviñán	38,8217742564
Propia, por compra, con pagos pendientes (hipotecas)	2	50242	Sediles	1,62927945
Propia, por compra, con pagos pendientes (hipotecas)	2	50243	Sestrica	16,4018621903
Propia, por compra, con pagos pendientes (hipotecas)	2	50244	Sierra de Luna	21,4612538996
Propia, por compra, con pagos pendientes (hipotecas)	2	50245	Sigüés	0,9870375253
Propia, por compra, con pagos pendientes (hipotecas)	2	50247	Sobradiel	165,9465711974
Propia, por compra, con pagos pendientes (hipotecas)	2	50248	Sos del Rey Católico	39,7898044576
Propia, por compra, con pagos pendientes (hipotecas)	2	50249	Tabuenca	5,8885264789
Propia, por compra, con pagos pendientes (hipotecas)	2	50250	Talamantes	6,6845375756
Propia, por compra, con pagos pendientes (hipotecas)	2	50251	Tarazona	1187,9197407434
Propia, por compra, con pagos pendientes (hipotecas)	2	50252	Tauste	863,13175304
Propia, por compra, con pagos pendientes (hipotecas)	2	50253	Terrer	40,9161874899
Propia, por compra, con pagos pendientes (hipotecas)	2	50254	Tierga	10,4463857918
Propia, por compra, con pagos pendientes (hipotecas)	2	50255	Tobed	13,6958992611
Propia, por compra, con pagos pendientes (hipotecas)	2	50257	Torralba de Ribota	5,8593950467
Propia, por compra, con pagos pendientes (hipotecas)	2	50259	Torrehermosa	20,25
Propia, por compra, con pagos pendientes (hipotecas)	2	50260	Torrelapaja	4,0929384244
Propia, por compra, con pagos pendientes (hipotecas)	2	50261	Torrellas	18,8629055028
Propia, por compra, con pagos pendientes (hipotecas)	2	50262	Torres de Berrellén	198,4135279533
Propia, por compra, con pagos pendientes (hipotecas)	2	50263	Torrijo de la Cañada	4,7655093532
Propia, por compra, con pagos pendientes (hipotecas)	2	50264	Tosos	3,5073841394
Propia, por compra, con pagos pendientes (hipotecas)	2	50265	Trasmoz	11,6598732513
Propia, por compra, con pagos pendientes (hipotecas)	2	50267	Uncastillo	43,4364606786
Propia, por compra, con pagos pendientes (hipotecas)	2	50268	Undués de Lerda	8,2322135076
Propia, por compra, con pagos pendientes (hipotecas)	2	50269	Urrea de Jalón	59,7258436736
Propia, por compra, con pagos pendientes (hipotecas)	2	50271	Used	1,0950919339
Propia, por compra, con pagos pendientes (hipotecas)	2	50272	Utebo	3699,616968573
Propia, por compra, con pagos pendientes (hipotecas)	2	50275	Valmadrid	12,411889011
Propia, por compra, con pagos pendientes (hipotecas)	2	50276	Valpalmas	0,779420853
Propia, por compra, con pagos pendientes (hipotecas)	2	50277	Valtorres	12,5328556283
Propia, por compra, con pagos pendientes (hipotecas)	2	50278	Velilla de Ebro	24,9584589971
Propia, por compra, con pagos pendientes (hipotecas)	2	50279	Velilla de Jiloca	5,3668346467
Propia, por compra, con pagos pendientes (hipotecas)	2	50280	Vera de Moncayo	11,7328065219
Propia, por compra, con pagos pendientes (hipotecas)	2	50281	Vierlas	5,3368125064
Propia, por compra, con pagos pendientes (hipotecas)	2	50282	Vilueña (La)	7,2280995784
Propia, por compra, con pagos pendientes (hipotecas)	2	50283	Villadoz	0,9958763483
Propia, por compra, con pagos pendientes (hipotecas)	2	50284	Villafeliche	10,0779604174
Propia, por compra, con pagos pendientes (hipotecas)	2	50285	Villafranca de Ebro	158,9940437841
Propia, por compra, con pagos pendientes (hipotecas)	2	50286	Villalba de Perejil	2,7195577621
Propia, por compra, con pagos pendientes (hipotecas)	2	50287	Villalengua	8,4135618188
Propia, por compra, con pagos pendientes (hipotecas)	2	50288	Villanueva de Gállego	885,5939716459
Propia, por compra, con pagos pendientes (hipotecas)	2	50290	Villanueva de Huerva	21,6513884029
Propia, por compra, con pagos pendientes (hipotecas)	2	50292	Villarreal de Huerva	0,9364493591
Propia, por compra, con pagos pendientes (hipotecas)	2	50293	Villarroya de la Sierra	17,9033162123
Propia, por compra, con pagos pendientes (hipotecas)	2	50296	Zaida (La)	27,3293610298
Propia, por compra, con pagos pendientes (hipotecas)	2	50297	Zaragoza	84772,3717140605
Propia, por compra, con pagos pendientes (hipotecas)	2	50298	Zuera	1189,2741064298
Propia, por compra, con pagos pendientes (hipotecas)	2	50901	Biel	1,2843009166
Propia, por compra, con pagos pendientes (hipotecas)	2	50902	Marracos	1,0527758941
Propia, por compra, con pagos pendientes (hipotecas)	2	50903	Villamayor de Gállego	223,7545589161
