Mes y año	Provincia código	Provincia nombre	Edad (grupos quinquenales)	Sexo	Nº parados
Marzo 2008	50	Zaragoza	55-59	Mujeres	1901
Marzo 2008	50	Zaragoza	60-64	Hombres	999
Marzo 2008	50	Zaragoza	60-64	Mujeres	1070
Febrero 2008	22	Huesca	16-19	Hombres	149
Febrero 2008	22	Huesca	16-19	Mujeres	83
Febrero 2008	22	Huesca	20-24	Hombres	319
Febrero 2008	22	Huesca	20-24	Mujeres	265
Febrero 2008	22	Huesca	25-29	Hombres	466
Febrero 2008	22	Huesca	25-29	Mujeres	501
Febrero 2008	22	Huesca	30-34	Hombres	549
Febrero 2008	22	Huesca	30-34	Mujeres	612
Febrero 2008	22	Huesca	35-39	Hombres	414
Febrero 2008	22	Huesca	35-39	Mujeres	545
Febrero 2008	22	Huesca	40-44	Hombres	336
Febrero 2008	22	Huesca	40-44	Mujeres	450
Febrero 2008	22	Huesca	45-49	Hombres	268
Febrero 2008	22	Huesca	45-49	Mujeres	397
Febrero 2008	22	Huesca	50-54	Hombres	227
Febrero 2008	22	Huesca	50-54	Mujeres	337
Febrero 2008	22	Huesca	55-59	Hombres	198
Febrero 2008	22	Huesca	55-59	Mujeres	301
Febrero 2008	22	Huesca	60-64	Hombres	189
Febrero 2008	22	Huesca	60-64	Mujeres	138
Febrero 2008	44	Teruel	16-19	Hombres	114
Febrero 2008	44	Teruel	16-19	Mujeres	84
Febrero 2008	44	Teruel	20-24	Hombres	185
Febrero 2008	44	Teruel	20-24	Mujeres	214
Febrero 2008	44	Teruel	25-29	Hombres	288
Febrero 2008	44	Teruel	25-29	Mujeres	318
Febrero 2008	44	Teruel	30-34	Hombres	261
Febrero 2008	44	Teruel	30-34	Mujeres	385
Febrero 2008	44	Teruel	35-39	Hombres	184
Febrero 2008	44	Teruel	35-39	Mujeres	405
Febrero 2008	44	Teruel	40-44	Hombres	196
Febrero 2008	44	Teruel	40-44	Mujeres	358
Febrero 2008	44	Teruel	45-49	Hombres	150
Febrero 2008	44	Teruel	45-49	Mujeres	268
Febrero 2008	44	Teruel	50-54	Hombres	119
Febrero 2008	44	Teruel	50-54	Mujeres	235
Febrero 2008	44	Teruel	55-59	Hombres	101
Febrero 2008	44	Teruel	55-59	Mujeres	142
Febrero 2008	44	Teruel	60-64	Hombres	126
Febrero 2008	44	Teruel	60-64	Mujeres	118
Febrero 2008	50	Zaragoza	16-19	Hombres	585
Febrero 2008	50	Zaragoza	16-19	Mujeres	523
Febrero 2008	50	Zaragoza	20-24	Hombres	1323
Febrero 2008	50	Zaragoza	20-24	Mujeres	1244
Febrero 2008	50	Zaragoza	25-29	Hombres	1881
Febrero 2008	50	Zaragoza	25-29	Mujeres	2223
Febrero 2008	50	Zaragoza	30-34	Hombres	1821
Febrero 2008	50	Zaragoza	30-34	Mujeres	2616
Febrero 2008	50	Zaragoza	35-39	Hombres	1604
Febrero 2008	50	Zaragoza	35-39	Mujeres	2651
Febrero 2008	50	Zaragoza	40-44	Hombres	1376
Febrero 2008	50	Zaragoza	40-44	Mujeres	2223
Febrero 2008	50	Zaragoza	45-49	Hombres	1071
Febrero 2008	50	Zaragoza	45-49	Mujeres	1964
Febrero 2008	50	Zaragoza	50-54	Hombres	936
Febrero 2008	50	Zaragoza	50-54	Mujeres	1965
Febrero 2008	50	Zaragoza	55-59	Hombres	1043
Febrero 2008	50	Zaragoza	55-59	Mujeres	1921
Febrero 2008	50	Zaragoza	60-64	Hombres	1012
Febrero 2008	50	Zaragoza	60-64	Mujeres	1052
Enero 2008	22	Huesca	16-19	Hombres	131
Enero 2008	22	Huesca	16-19	Mujeres	78
Enero 2008	22	Huesca	20-24	Hombres	309
Enero 2008	22	Huesca	20-24	Mujeres	252
Enero 2008	22	Huesca	25-29	Hombres	448
Enero 2008	22	Huesca	25-29	Mujeres	498
Enero 2008	22	Huesca	30-34	Hombres	506
Enero 2008	22	Huesca	30-34	Mujeres	598
Enero 2008	22	Huesca	35-39	Hombres	411
Enero 2008	22	Huesca	35-39	Mujeres	546
Enero 2008	22	Huesca	40-44	Hombres	301
Enero 2008	22	Huesca	40-44	Mujeres	442
Enero 2008	22	Huesca	45-49	Hombres	250
Enero 2008	22	Huesca	45-49	Mujeres	392
Enero 2008	22	Huesca	50-54	Hombres	226
Enero 2008	22	Huesca	50-54	Mujeres	338
Enero 2008	22	Huesca	55-59	Hombres	188
Enero 2008	22	Huesca	55-59	Mujeres	286
Enero 2008	22	Huesca	60-64	Hombres	185
Enero 2008	22	Huesca	60-64	Mujeres	135
Enero 2008	44	Teruel	16-19	Hombres	106
Enero 2008	44	Teruel	16-19	Mujeres	82
Enero 2008	44	Teruel	20-24	Hombres	200
Enero 2008	44	Teruel	20-24	Mujeres	234
Enero 2008	44	Teruel	25-29	Hombres	284
Enero 2008	44	Teruel	25-29	Mujeres	323
Enero 2008	44	Teruel	30-34	Hombres	239
Enero 2008	44	Teruel	30-34	Mujeres	376
Enero 2008	44	Teruel	35-39	Hombres	182
Enero 2008	44	Teruel	35-39	Mujeres	396
Enero 2008	44	Teruel	40-44	Hombres	191
Enero 2008	44	Teruel	40-44	Mujeres	356
Enero 2008	44	Teruel	45-49	Hombres	151
Enero 2008	44	Teruel	45-49	Mujeres	273
Enero 2008	44	Teruel	50-54	Hombres	121
Enero 2008	44	Teruel	50-54	Mujeres	219
Enero 2008	44	Teruel	55-59	Hombres	114
Enero 2008	44	Teruel	55-59	Mujeres	145
Enero 2008	44	Teruel	60-64	Hombres	120
Enero 2008	44	Teruel	60-64	Mujeres	114
Enero 2008	50	Zaragoza	16-19	Hombres	566
Enero 2008	50	Zaragoza	16-19	Mujeres	504
Enero 2008	50	Zaragoza	20-24	Hombres	1290
Enero 2008	50	Zaragoza	20-24	Mujeres	1207
Enero 2008	50	Zaragoza	25-29	Hombres	1867
Enero 2008	50	Zaragoza	25-29	Mujeres	2203
Enero 2008	50	Zaragoza	30-34	Hombres	1707
Enero 2008	50	Zaragoza	30-34	Mujeres	2552
Enero 2008	50	Zaragoza	35-39	Hombres	1555
Enero 2008	50	Zaragoza	35-39	Mujeres	2639
Enero 2008	50	Zaragoza	40-44	Hombres	1332
Enero 2008	50	Zaragoza	40-44	Mujeres	2188
Enero 2008	50	Zaragoza	45-49	Hombres	1004
Enero 2008	50	Zaragoza	45-49	Mujeres	1937
Enero 2008	50	Zaragoza	50-54	Hombres	948
Enero 2008	50	Zaragoza	50-54	Mujeres	1933
Enero 2008	50	Zaragoza	55-59	Hombres	1022
Enero 2008	50	Zaragoza	55-59	Mujeres	1894
Enero 2008	50	Zaragoza	60-64	Hombres	1036
Enero 2008	50	Zaragoza	60-64	Mujeres	1062
Diciembre 2007	22	Huesca	16-19	Hombres	147
Diciembre 2007	22	Huesca	16-19	Mujeres	68
Diciembre 2007	22	Huesca	20-24	Hombres	288
Diciembre 2007	22	Huesca	20-24	Mujeres	229
Diciembre 2007	22	Huesca	25-29	Hombres	410
Diciembre 2007	22	Huesca	25-29	Mujeres	442
Diciembre 2007	22	Huesca	30-34	Hombres	475
Diciembre 2007	22	Huesca	30-34	Mujeres	551
Diciembre 2007	22	Huesca	35-39	Hombres	331
Diciembre 2007	22	Huesca	35-39	Mujeres	514
Diciembre 2007	22	Huesca	40-44	Hombres	269
Diciembre 2007	22	Huesca	40-44	Mujeres	406
Diciembre 2007	22	Huesca	45-49	Hombres	223
Diciembre 2007	22	Huesca	45-49	Mujeres	365
Diciembre 2007	22	Huesca	50-54	Hombres	206
Diciembre 2007	22	Huesca	50-54	Mujeres	293
Diciembre 2007	22	Huesca	55-59	Hombres	182
Diciembre 2007	22	Huesca	55-59	Mujeres	261
Diciembre 2007	22	Huesca	60-64	Hombres	162
Diciembre 2007	22	Huesca	60-64	Mujeres	135
Diciembre 2007	44	Teruel	16-19	Hombres	103
Diciembre 2007	44	Teruel	16-19	Mujeres	92
Diciembre 2007	44	Teruel	20-24	Hombres	206
Diciembre 2007	44	Teruel	20-24	Mujeres	218
Diciembre 2007	44	Teruel	25-29	Hombres	248
Diciembre 2007	44	Teruel	25-29	Mujeres	273
Diciembre 2007	44	Teruel	30-34	Hombres	217
Diciembre 2007	44	Teruel	30-34	Mujeres	354
Diciembre 2007	44	Teruel	35-39	Hombres	161
Diciembre 2007	44	Teruel	35-39	Mujeres	361
Diciembre 2007	44	Teruel	40-44	Hombres	162
Diciembre 2007	44	Teruel	40-44	Mujeres	347
Diciembre 2007	44	Teruel	45-49	Hombres	151
Diciembre 2007	44	Teruel	45-49	Mujeres	259
Diciembre 2007	44	Teruel	50-54	Hombres	117
Diciembre 2007	44	Teruel	50-54	Mujeres	203
Diciembre 2007	44	Teruel	55-59	Hombres	102
Diciembre 2007	44	Teruel	55-59	Mujeres	132
Diciembre 2007	44	Teruel	60-64	Hombres	117
Diciembre 2007	44	Teruel	60-64	Mujeres	117
Diciembre 2007	50	Zaragoza	16-19	Hombres	522
Diciembre 2007	50	Zaragoza	16-19	Mujeres	458
Diciembre 2007	50	Zaragoza	20-24	Hombres	1226
Diciembre 2007	50	Zaragoza	20-24	Mujeres	1122
Diciembre 2007	50	Zaragoza	25-29	Hombres	1772
Diciembre 2007	50	Zaragoza	25-29	Mujeres	1986
Diciembre 2007	50	Zaragoza	30-34	Hombres	1612
Diciembre 2007	50	Zaragoza	30-34	Mujeres	2341
Diciembre 2007	50	Zaragoza	35-39	Hombres	1440
Diciembre 2007	50	Zaragoza	35-39	Mujeres	2437
Diciembre 2007	50	Zaragoza	40-44	Hombres	1220
Diciembre 2007	50	Zaragoza	40-44	Mujeres	2080
Diciembre 2007	50	Zaragoza	45-49	Hombres	962
Diciembre 2007	50	Zaragoza	45-49	Mujeres	1764
Diciembre 2007	50	Zaragoza	50-54	Hombres	919
Diciembre 2007	50	Zaragoza	50-54	Mujeres	1795
Diciembre 2007	50	Zaragoza	55-59	Hombres	966
Diciembre 2007	50	Zaragoza	55-59	Mujeres	1820
Diciembre 2007	50	Zaragoza	60-64	Hombres	1013
Diciembre 2007	50	Zaragoza	60-64	Mujeres	1026
Noviembre 2007	22	Huesca	16-19	Hombres	137
Noviembre 2007	22	Huesca	16-19	Mujeres	92
Noviembre 2007	22	Huesca	20-24	Hombres	259
Noviembre 2007	22	Huesca	20-24	Mujeres	265
Noviembre 2007	22	Huesca	25-29	Hombres	392
Noviembre 2007	22	Huesca	25-29	Mujeres	475
Noviembre 2007	22	Huesca	30-34	Hombres	419
Noviembre 2007	22	Huesca	30-34	Mujeres	586
Noviembre 2007	22	Huesca	35-39	Hombres	292
Noviembre 2007	22	Huesca	35-39	Mujeres	528
Noviembre 2007	22	Huesca	40-44	Hombres	227
Noviembre 2007	22	Huesca	40-44	Mujeres	417
Noviembre 2007	22	Huesca	45-49	Hombres	190
Noviembre 2007	22	Huesca	45-49	Mujeres	375
Noviembre 2007	22	Huesca	50-54	Hombres	206
Noviembre 2007	22	Huesca	50-54	Mujeres	306
Noviembre 2007	22	Huesca	55-59	Hombres	172
Noviembre 2007	22	Huesca	55-59	Mujeres	272
Noviembre 2007	22	Huesca	60-64	Hombres	156
Noviembre 2007	22	Huesca	60-64	Mujeres	132
Noviembre 2007	44	Teruel	16-19	Hombres	92
Noviembre 2007	44	Teruel	16-19	Mujeres	102
Noviembre 2007	44	Teruel	20-24	Hombres	177
Noviembre 2007	44	Teruel	20-24	Mujeres	247
Noviembre 2007	44	Teruel	25-29	Hombres	203
Noviembre 2007	44	Teruel	25-29	Mujeres	286
Noviembre 2007	44	Teruel	30-34	Hombres	190
Noviembre 2007	44	Teruel	30-34	Mujeres	374
Noviembre 2007	44	Teruel	35-39	Hombres	131
Noviembre 2007	44	Teruel	35-39	Mujeres	344
Noviembre 2007	44	Teruel	40-44	Hombres	146
Noviembre 2007	44	Teruel	40-44	Mujeres	334
Noviembre 2007	44	Teruel	45-49	Hombres	135
Noviembre 2007	44	Teruel	45-49	Mujeres	248
Noviembre 2007	44	Teruel	50-54	Hombres	117
Noviembre 2007	44	Teruel	50-54	Mujeres	203
Noviembre 2007	44	Teruel	55-59	Hombres	92
Noviembre 2007	44	Teruel	55-59	Mujeres	139
Noviembre 2007	44	Teruel	60-64	Hombres	107
Noviembre 2007	44	Teruel	60-64	Mujeres	109
Noviembre 2007	50	Zaragoza	16-19	Hombres	528
Noviembre 2007	50	Zaragoza	16-19	Mujeres	477
Noviembre 2007	50	Zaragoza	20-24	Hombres	1107
Noviembre 2007	50	Zaragoza	20-24	Mujeres	1181
Noviembre 2007	50	Zaragoza	25-29	Hombres	1605
Noviembre 2007	50	Zaragoza	25-29	Mujeres	1988
Noviembre 2007	50	Zaragoza	30-34	Hombres	1466
Noviembre 2007	50	Zaragoza	30-34	Mujeres	2305
Noviembre 2007	50	Zaragoza	35-39	Hombres	1314
Noviembre 2007	50	Zaragoza	35-39	Mujeres	2397
Noviembre 2007	50	Zaragoza	40-44	Hombres	1107
Noviembre 2007	50	Zaragoza	40-44	Mujeres	2066
Noviembre 2007	50	Zaragoza	45-49	Hombres	902
Noviembre 2007	50	Zaragoza	45-49	Mujeres	1798
Noviembre 2007	50	Zaragoza	50-54	Hombres	857
Noviembre 2007	50	Zaragoza	50-54	Mujeres	1828
Noviembre 2007	50	Zaragoza	55-59	Hombres	929
Noviembre 2007	50	Zaragoza	55-59	Mujeres	1822
Noviembre 2007	50	Zaragoza	60-64	Hombres	1000
Noviembre 2007	50	Zaragoza	60-64	Mujeres	1020
Octubre 2007	22	Huesca	16-19	Hombres	146
Octubre 2007	22	Huesca	16-19	Mujeres	94
Octubre 2007	22	Huesca	20-24	Hombres	240
Octubre 2007	22	Huesca	20-24	Mujeres	263
Octubre 2007	22	Huesca	25-29	Hombres	377
Octubre 2007	22	Huesca	25-29	Mujeres	526
Octubre 2007	22	Huesca	30-34	Hombres	406
Octubre 2007	22	Huesca	30-34	Mujeres	587
Octubre 2007	22	Huesca	35-39	Hombres	305
Octubre 2007	22	Huesca	35-39	Mujeres	551
Octubre 2007	22	Huesca	40-44	Hombres	231
Octubre 2007	22	Huesca	40-44	Mujeres	417
Octubre 2007	22	Huesca	45-49	Hombres	179
Octubre 2007	22	Huesca	45-49	Mujeres	377
Octubre 2007	22	Huesca	50-54	Hombres	204
Octubre 2007	22	Huesca	50-54	Mujeres	300
Octubre 2007	22	Huesca	55-59	Hombres	167
Octubre 2007	22	Huesca	55-59	Mujeres	265
Octubre 2007	22	Huesca	60-64	Hombres	158
Octubre 2007	22	Huesca	60-64	Mujeres	142
Octubre 2007	44	Teruel	16-19	Hombres	92
Octubre 2007	44	Teruel	16-19	Mujeres	105
Octubre 2007	44	Teruel	20-24	Hombres	181
Octubre 2007	44	Teruel	20-24	Mujeres	221
Octubre 2007	44	Teruel	25-29	Hombres	204
Octubre 2007	44	Teruel	25-29	Mujeres	303
Octubre 2007	44	Teruel	30-34	Hombres	185
Octubre 2007	44	Teruel	30-34	Mujeres	344
Octubre 2007	44	Teruel	35-39	Hombres	134
Octubre 2007	44	Teruel	35-39	Mujeres	364
Octubre 2007	44	Teruel	40-44	Hombres	156
Octubre 2007	44	Teruel	40-44	Mujeres	315
Octubre 2007	44	Teruel	45-49	Hombres	149
Octubre 2007	44	Teruel	45-49	Mujeres	247
Octubre 2007	44	Teruel	50-54	Hombres	121
Octubre 2007	44	Teruel	50-54	Mujeres	204
Octubre 2007	44	Teruel	55-59	Hombres	83
Octubre 2007	44	Teruel	55-59	Mujeres	132
Octubre 2007	44	Teruel	60-64	Hombres	106
Octubre 2007	44	Teruel	60-64	Mujeres	107
Octubre 2007	50	Zaragoza	16-19	Hombres	494
Octubre 2007	50	Zaragoza	16-19	Mujeres	417
Octubre 2007	50	Zaragoza	20-24	Hombres	1119
Octubre 2007	50	Zaragoza	20-24	Mujeres	1121
Octubre 2007	50	Zaragoza	25-29	Hombres	1521
Octubre 2007	50	Zaragoza	25-29	Mujeres	1953
Octubre 2007	50	Zaragoza	30-34	Hombres	1338
Octubre 2007	50	Zaragoza	30-34	Mujeres	2314
Octubre 2007	50	Zaragoza	35-39	Hombres	1220
Octubre 2007	50	Zaragoza	35-39	Mujeres	2326
Octubre 2007	50	Zaragoza	40-44	Hombres	1063
Octubre 2007	50	Zaragoza	40-44	Mujeres	2030
Octubre 2007	50	Zaragoza	45-49	Hombres	847
Octubre 2007	50	Zaragoza	45-49	Mujeres	1752
Octubre 2007	50	Zaragoza	50-54	Hombres	828
Octubre 2007	50	Zaragoza	50-54	Mujeres	1761
Octubre 2007	50	Zaragoza	55-59	Hombres	927
Octubre 2007	50	Zaragoza	55-59	Mujeres	1817
Octubre 2007	50	Zaragoza	60-64	Hombres	1034
Octubre 2007	50	Zaragoza	60-64	Mujeres	1015
Septiembre 2007	22	Huesca	16-19	Hombres	133
Septiembre 2007	22	Huesca	16-19	Mujeres	80
Septiembre 2007	22	Huesca	20-24	Hombres	227
Septiembre 2007	22	Huesca	20-24	Mujeres	242
Septiembre 2007	22	Huesca	25-29	Hombres	343
Septiembre 2007	22	Huesca	25-29	Mujeres	467
Septiembre 2007	22	Huesca	30-34	Hombres	364
Septiembre 2007	22	Huesca	30-34	Mujeres	566
Septiembre 2007	22	Huesca	35-39	Hombres	298
Septiembre 2007	22	Huesca	35-39	Mujeres	517
Septiembre 2007	22	Huesca	40-44	Hombres	234
Septiembre 2007	22	Huesca	40-44	Mujeres	386
Septiembre 2007	22	Huesca	45-49	Hombres	177
Septiembre 2007	22	Huesca	45-49	Mujeres	354
Septiembre 2007	22	Huesca	50-54	Hombres	182
Septiembre 2007	22	Huesca	50-54	Mujeres	278
Septiembre 2007	22	Huesca	55-59	Hombres	162
Septiembre 2007	22	Huesca	55-59	Mujeres	253
Septiembre 2007	22	Huesca	60-64	Hombres	167
Septiembre 2007	22	Huesca	60-64	Mujeres	135
Septiembre 2007	44	Teruel	16-19	Hombres	108
Septiembre 2007	44	Teruel	16-19	Mujeres	104
Septiembre 2007	44	Teruel	20-24	Hombres	162
Septiembre 2007	44	Teruel	20-24	Mujeres	177
Septiembre 2007	44	Teruel	25-29	Hombres	181
Septiembre 2007	44	Teruel	25-29	Mujeres	311
Septiembre 2007	44	Teruel	30-34	Hombres	172
Septiembre 2007	44	Teruel	30-34	Mujeres	353
Septiembre 2007	44	Teruel	35-39	Hombres	145
Septiembre 2007	44	Teruel	35-39	Mujeres	338
Septiembre 2007	44	Teruel	40-44	Hombres	168
Septiembre 2007	44	Teruel	40-44	Mujeres	309
Septiembre 2007	44	Teruel	45-49	Hombres	139
Septiembre 2007	44	Teruel	45-49	Mujeres	217
Septiembre 2007	44	Teruel	50-54	Hombres	126
Septiembre 2007	44	Teruel	50-54	Mujeres	183
Septiembre 2007	44	Teruel	55-59	Hombres	87
Septiembre 2007	44	Teruel	55-59	Mujeres	127
Septiembre 2007	44	Teruel	60-64	Hombres	108
Septiembre 2007	44	Teruel	60-64	Mujeres	92
Septiembre 2007	50	Zaragoza	16-19	Hombres	518
Septiembre 2007	50	Zaragoza	16-19	Mujeres	463
Septiembre 2007	50	Zaragoza	20-24	Hombres	1029
Septiembre 2007	50	Zaragoza	20-24	Mujeres	1044
Septiembre 2007	50	Zaragoza	25-29	Hombres	1412
Septiembre 2007	50	Zaragoza	25-29	Mujeres	1926
Septiembre 2007	50	Zaragoza	30-34	Hombres	1301
Septiembre 2007	50	Zaragoza	30-34	Mujeres	2268
Septiembre 2007	50	Zaragoza	35-39	Hombres	1250
Septiembre 2007	50	Zaragoza	35-39	Mujeres	2311
Septiembre 2007	50	Zaragoza	40-44	Hombres	1022
Septiembre 2007	50	Zaragoza	40-44	Mujeres	1999
Septiembre 2007	50	Zaragoza	45-49	Hombres	837
Septiembre 2007	50	Zaragoza	45-49	Mujeres	1702
Septiembre 2007	50	Zaragoza	50-54	Hombres	781
Septiembre 2007	50	Zaragoza	50-54	Mujeres	1676
Septiembre 2007	50	Zaragoza	55-59	Hombres	903
Septiembre 2007	50	Zaragoza	55-59	Mujeres	1751
Septiembre 2007	50	Zaragoza	60-64	Hombres	1022
Septiembre 2007	50	Zaragoza	60-64	Mujeres	998
Agosto 2007	22	Huesca	16-19	Hombres	113
Agosto 2007	22	Huesca	16-19	Mujeres	70
Agosto 2007	22	Huesca	20-24	Hombres	231
Agosto 2007	22	Huesca	20-24	Mujeres	205
Agosto 2007	22	Huesca	25-29	Hombres	340
Agosto 2007	22	Huesca	25-29	Mujeres	422
Agosto 2007	22	Huesca	30-34	Hombres	341
Agosto 2007	22	Huesca	30-34	Mujeres	522
Agosto 2007	22	Huesca	35-39	Hombres	272
Agosto 2007	22	Huesca	35-39	Mujeres	490
Agosto 2007	22	Huesca	40-44	Hombres	231
Agosto 2007	22	Huesca	40-44	Mujeres	372
Agosto 2007	22	Huesca	45-49	Hombres	170
Agosto 2007	22	Huesca	45-49	Mujeres	354
Agosto 2007	22	Huesca	50-54	Hombres	162
Agosto 2007	22	Huesca	50-54	Mujeres	274
Agosto 2007	22	Huesca	55-59	Hombres	151
Agosto 2007	22	Huesca	55-59	Mujeres	239
Agosto 2007	22	Huesca	60-64	Hombres	171
Agosto 2007	22	Huesca	60-64	Mujeres	136
Agosto 2007	44	Teruel	16-19	Hombres	109
Agosto 2007	44	Teruel	16-19	Mujeres	104
Agosto 2007	44	Teruel	20-24	Hombres	148
Agosto 2007	44	Teruel	20-24	Mujeres	161
Agosto 2007	44	Teruel	25-29	Hombres	171
Agosto 2007	44	Teruel	25-29	Mujeres	295
Agosto 2007	44	Teruel	30-34	Hombres	185
Agosto 2007	44	Teruel	30-34	Mujeres	345
Agosto 2007	44	Teruel	35-39	Hombres	143
Agosto 2007	44	Teruel	35-39	Mujeres	322
Agosto 2007	44	Teruel	40-44	Hombres	155
Agosto 2007	44	Teruel	40-44	Mujeres	294
Agosto 2007	44	Teruel	45-49	Hombres	151
Agosto 2007	44	Teruel	45-49	Mujeres	215
Agosto 2007	44	Teruel	50-54	Hombres	128
Agosto 2007	44	Teruel	50-54	Mujeres	173
Agosto 2007	44	Teruel	55-59	Hombres	90
Agosto 2007	44	Teruel	55-59	Mujeres	124
Agosto 2007	44	Teruel	60-64	Hombres	108
Agosto 2007	44	Teruel	60-64	Mujeres	95
Agosto 2007	50	Zaragoza	16-19	Hombres	535
Agosto 2007	50	Zaragoza	16-19	Mujeres	417
Agosto 2007	50	Zaragoza	20-24	Hombres	1052
Agosto 2007	50	Zaragoza	20-24	Mujeres	1034
Agosto 2007	50	Zaragoza	25-29	Hombres	1492
Agosto 2007	50	Zaragoza	25-29	Mujeres	1975
Agosto 2007	50	Zaragoza	30-34	Hombres	1368
Agosto 2007	50	Zaragoza	30-34	Mujeres	2359
Agosto 2007	50	Zaragoza	35-39	Hombres	1254
Agosto 2007	50	Zaragoza	35-39	Mujeres	2438
Agosto 2007	50	Zaragoza	40-44	Hombres	1085
Agosto 2007	50	Zaragoza	40-44	Mujeres	2082
Agosto 2007	50	Zaragoza	45-49	Hombres	873
Agosto 2007	50	Zaragoza	45-49	Mujeres	1718
Agosto 2007	50	Zaragoza	50-54	Hombres	823
Agosto 2007	50	Zaragoza	50-54	Mujeres	1710
Agosto 2007	50	Zaragoza	55-59	Hombres	940
Agosto 2007	50	Zaragoza	55-59	Mujeres	1731
Agosto 2007	50	Zaragoza	60-64	Hombres	1027
Agosto 2007	50	Zaragoza	60-64	Mujeres	960
Julio 2007	22	Huesca	16-19	Hombres	106
Julio 2007	22	Huesca	16-19	Mujeres	72
Julio 2007	22	Huesca	20-24	Hombres	185
Julio 2007	22	Huesca	20-24	Mujeres	197
Julio 2007	22	Huesca	25-29	Hombres	272
Julio 2007	22	Huesca	25-29	Mujeres	351
Julio 2007	22	Huesca	30-34	Hombres	279
Julio 2007	22	Huesca	30-34	Mujeres	450
Julio 2007	22	Huesca	35-39	Hombres	217
Julio 2007	22	Huesca	35-39	Mujeres	444
Julio 2007	22	Huesca	40-44	Hombres	210
Julio 2007	22	Huesca	40-44	Mujeres	333
Julio 2007	22	Huesca	45-49	Hombres	150
Julio 2007	22	Huesca	45-49	Mujeres	325
Julio 2007	22	Huesca	50-54	Hombres	155
Julio 2007	22	Huesca	50-54	Mujeres	271
Julio 2007	22	Huesca	55-59	Hombres	148
Julio 2007	22	Huesca	55-59	Mujeres	234
Julio 2007	22	Huesca	60-64	Hombres	166
Julio 2007	22	Huesca	60-64	Mujeres	126
Julio 2007	44	Teruel	16-19	Hombres	109
Julio 2007	44	Teruel	16-19	Mujeres	104
Julio 2007	44	Teruel	20-24	Hombres	138
Julio 2007	44	Teruel	20-24	Mujeres	171
Julio 2007	44	Teruel	25-29	Hombres	166
Julio 2007	44	Teruel	25-29	Mujeres	285
Julio 2007	44	Teruel	30-34	Hombres	167
Julio 2007	44	Teruel	30-34	Mujeres	327
Julio 2007	44	Teruel	35-39	Hombres	120
Julio 2007	44	Teruel	35-39	Mujeres	334
Julio 2007	44	Teruel	40-44	Hombres	137
Julio 2007	44	Teruel	40-44	Mujeres	289
Julio 2007	44	Teruel	45-49	Hombres	139
Julio 2007	44	Teruel	45-49	Mujeres	229
Julio 2007	44	Teruel	50-54	Hombres	128
Julio 2007	44	Teruel	50-54	Mujeres	178
Julio 2007	44	Teruel	55-59	Hombres	92
Julio 2007	44	Teruel	55-59	Mujeres	128
Julio 2007	44	Teruel	60-64	Hombres	104
Julio 2007	44	Teruel	60-64	Mujeres	91
Julio 2007	50	Zaragoza	16-19	Hombres	511
Julio 2007	50	Zaragoza	16-19	Mujeres	417
Julio 2007	50	Zaragoza	20-24	Hombres	911
Julio 2007	50	Zaragoza	20-24	Mujeres	963
Julio 2007	50	Zaragoza	25-29	Hombres	1307
Julio 2007	50	Zaragoza	25-29	Mujeres	1858
Julio 2007	50	Zaragoza	30-34	Hombres	1214
Julio 2007	50	Zaragoza	30-34	Mujeres	2303
Julio 2007	50	Zaragoza	35-39	Hombres	1165
Julio 2007	50	Zaragoza	35-39	Mujeres	2349
Julio 2007	50	Zaragoza	40-44	Hombres	955
Julio 2007	50	Zaragoza	40-44	Mujeres	2014
Julio 2007	50	Zaragoza	45-49	Hombres	825
Julio 2007	50	Zaragoza	45-49	Mujeres	1753
Julio 2007	50	Zaragoza	50-54	Hombres	752
Julio 2007	50	Zaragoza	50-54	Mujeres	1671
Julio 2007	50	Zaragoza	55-59	Hombres	912
Julio 2007	50	Zaragoza	55-59	Mujeres	1720
Julio 2007	50	Zaragoza	60-64	Hombres	1014
Julio 2007	50	Zaragoza	60-64	Mujeres	960
Junio 2007	22	Huesca	16-19	Hombres	143
Junio 2007	22	Huesca	16-19	Mujeres	112
Junio 2007	22	Huesca	20-24	Hombres	190
Junio 2007	22	Huesca	20-24	Mujeres	214
Junio 2007	22	Huesca	25-29	Hombres	258
Junio 2007	22	Huesca	25-29	Mujeres	384
Junio 2007	22	Huesca	30-34	Hombres	262
Junio 2007	22	Huesca	30-34	Mujeres	446
Junio 2007	22	Huesca	35-39	Hombres	200
Junio 2007	22	Huesca	35-39	Mujeres	421
Junio 2007	22	Huesca	40-44	Hombres	188
Junio 2007	22	Huesca	40-44	Mujeres	339
Junio 2007	22	Huesca	45-49	Hombres	151
Junio 2007	22	Huesca	45-49	Mujeres	331
Junio 2007	22	Huesca	50-54	Hombres	153
Junio 2007	22	Huesca	50-54	Mujeres	285
Junio 2007	22	Huesca	55-59	Hombres	142
Junio 2007	22	Huesca	55-59	Mujeres	236
Junio 2007	22	Huesca	60-64	Hombres	169
Junio 2007	22	Huesca	60-64	Mujeres	121
Junio 2007	44	Teruel	16-19	Hombres	133
Junio 2007	44	Teruel	16-19	Mujeres	133
Junio 2007	44	Teruel	20-24	Hombres	130
Junio 2007	44	Teruel	20-24	Mujeres	182
Junio 2007	44	Teruel	25-29	Hombres	153
