Año	Nº Accidentes	Código	Municipio	Temporalidad	Sector Código	Sector Descripción
2004	34	22112	Fraga	Temporal	3	Construcción
2004	44	22112	Fraga	Indefinido	4	Servicios
2004	41	22112	Fraga	Temporal	4	Servicios
2004	13	22125	Huesca	Indefinido	1	Agricultura, ganadería y pesca
2004	11	22125	Huesca	Temporal	1	Agricultura, ganadería y pesca
2004	132	22125	Huesca	Indefinido	2	Industria y energía
2004	69	22125	Huesca	Temporal	2	Industria y energía
2004	58	22125	Huesca	Indefinido	3	Construcción
2004	201	22125	Huesca	Temporal	3	Construcción
2004	205	22125	Huesca	Indefinido	4	Servicios
2004	170	22125	Huesca	Temporal	4	Servicios
2004	5	22130	Jaca	Indefinido	2	Industria y energía
2004	5	22130	Jaca	Temporal	2	Industria y energía
2004	23	22130	Jaca	Indefinido	3	Construcción
2004	67	22130	Jaca	Temporal	3	Construcción
2004	54	22130	Jaca	Indefinido	4	Servicios
2004	31	22130	Jaca	Temporal	4	Servicios
2004	6	22158	Monzón	Indefinido	1	Agricultura, ganadería y pesca
2004	3	22158	Monzón	Temporal	1	Agricultura, ganadería y pesca
2004	73	22158	Monzón	Indefinido	2	Industria y energía
2004	44	22158	Monzón	Temporal	2	Industria y energía
2004	17	22158	Monzón	Indefinido	3	Construcción
2004	51	22158	Monzón	Temporal	3	Construcción
2004	48	22158	Monzón	Indefinido	4	Servicios
2004	38	22158	Monzón	Temporal	4	Servicios
2004	1	22199	Sabiñánigo	Indefinido	1	Agricultura, ganadería y pesca
2004	19	22199	Sabiñánigo	Indefinido	2	Industria y energía
2004	13	22199	Sabiñánigo	Temporal	2	Industria y energía
2004	12	22199	Sabiñánigo	Indefinido	3	Construcción
2004	33	22199	Sabiñánigo	Temporal	3	Construcción
2004	17	22199	Sabiñánigo	Indefinido	4	Servicios
2004	20	22199	Sabiñánigo	Temporal	4	Servicios
2004	6	44013	Alcañiz	Indefinido	1	Agricultura, ganadería y pesca
2004	5	44013	Alcañiz	Temporal	1	Agricultura, ganadería y pesca
2004	39	44013	Alcañiz	Indefinido	2	Industria y energía
2004	27	44013	Alcañiz	Temporal	2	Industria y energía
2004	22	44013	Alcañiz	Indefinido	3	Construcción
2004	50	44013	Alcañiz	Temporal	3	Construcción
2004	36	44013	Alcañiz	Indefinido	4	Servicios
2004	30	44013	Alcañiz	Temporal	4	Servicios
2004	1	44025	Andorra	Indefinido	1	Agricultura, ganadería y pesca
2004	41	44025	Andorra	Indefinido	2	Industria y energía
2004	3	44025	Andorra	Temporal	2	Industria y energía
2004	3	44025	Andorra	Indefinido	3	Construcción
2004	23	44025	Andorra	Temporal	3	Construcción
2004	21	44025	Andorra	Indefinido	4	Servicios
2004	13	44025	Andorra	Temporal	4	Servicios
2004	2	44216	Teruel	Indefinido	1	Agricultura, ganadería y pesca
2004	56	44216	Teruel	Indefinido	2	Industria y energía
2004	35	44216	Teruel	Temporal	2	Industria y energía
2004	1	44216	Teruel		2	Industria y energía
2004	31	44216	Teruel	Indefinido	3	Construcción
2004	93	44216	Teruel	Temporal	3	Construcción
2004	116	44216	Teruel	Indefinido	4	Servicios
2004	91	44216	Teruel	Temporal	4	Servicios
2004	3	44216	Teruel		4	Servicios
2004	4	50008	Alagón	Indefinido	1	Agricultura, ganadería y pesca
2004	6	50008	Alagón	Temporal	1	Agricultura, ganadería y pesca
2004	61	50008	Alagón	Indefinido	2	Industria y energía
2004	58	50008	Alagón	Temporal	2	Industria y energía
2004	3	50008	Alagón	Indefinido	3	Construcción
2004	6	50008	Alagón	Temporal	3	Construcción
2004	12	50008	Alagón	Indefinido	4	Servicios
2004	38	50008	Alagón	Temporal	4	Servicios
2004	7	50025	Almunia de Doña Godina (La)	Indefinido	1	Agricultura, ganadería y pesca
2004	7	50025	Almunia de Doña Godina (La)	Temporal	1	Agricultura, ganadería y pesca
2004	9	50025	Almunia de Doña Godina (La)	Indefinido	2	Industria y energía
2004	5	50025	Almunia de Doña Godina (La)	Temporal	2	Industria y energía
2004	6	50025	Almunia de Doña Godina (La)	Indefinido	3	Construcción
2004	15	50025	Almunia de Doña Godina (La)	Temporal	3	Construcción
2004	46	50025	Almunia de Doña Godina (La)	Indefinido	4	Servicios
2004	29	50025	Almunia de Doña Godina (La)	Temporal	4	Servicios
2004	3	50067	Calatayud	Indefinido	1	Agricultura, ganadería y pesca
2004	7	50067	Calatayud	Temporal	1	Agricultura, ganadería y pesca
2004	38	50067	Calatayud	Indefinido	2	Industria y energía
2004	31	50067	Calatayud	Temporal	2	Industria y energía
2004	14	50067	Calatayud	Indefinido	3	Construcción
2004	46	50067	Calatayud	Temporal	3	Construcción
2004	119	50067	Calatayud	Indefinido	4	Servicios
2004	53	50067	Calatayud	Temporal	4	Servicios
2004	14	50074	Caspe	Indefinido	1	Agricultura, ganadería y pesca
2004	24	50074	Caspe	Temporal	1	Agricultura, ganadería y pesca
2004	10	50074	Caspe	Indefinido	2	Industria y energía
2004	14	50074	Caspe	Temporal	2	Industria y energía
2004	5	50074	Caspe	Indefinido	3	Construcción
2004	19	50074	Caspe	Temporal	3	Construcción
2004	46	50074	Caspe	Indefinido	4	Servicios
2004	42	50074	Caspe	Temporal	4	Servicios
2004	148	50089	Cuarte de Huerva	Indefinido	2	Industria y energía
2004	71	50089	Cuarte de Huerva	Temporal	2	Industria y energía
2004	23	50089	Cuarte de Huerva	Indefinido	3	Construcción
2004	79	50089	Cuarte de Huerva	Temporal	3	Construcción
2004	51	50089	Cuarte de Huerva	Indefinido	4	Servicios
2004	48	50089	Cuarte de Huerva	Temporal	4	Servicios
2004	16	50095	Ejea de los Caballeros	Indefinido	1	Agricultura, ganadería y pesca
2004	14	50095	Ejea de los Caballeros	Temporal	1	Agricultura, ganadería y pesca
2004	68	50095	Ejea de los Caballeros	Indefinido	2	Industria y energía
2004	64	50095	Ejea de los Caballeros	Temporal	2	Industria y energía
2004	25	50095	Ejea de los Caballeros	Indefinido	3	Construcción
2004	88	50095	Ejea de los Caballeros	Temporal	3	Construcción
2004	31	50095	Ejea de los Caballeros	Indefinido	4	Servicios
2004	37	50095	Ejea de los Caballeros	Temporal	4	Servicios
2004	1	50163	María de Huerva	Indefinido	1	Agricultura, ganadería y pesca
2004	26	50163	María de Huerva	Indefinido	2	Industria y energía
2004	21	50163	María de Huerva	Temporal	2	Industria y energía
2004	7	50163	María de Huerva	Indefinido	3	Construcción
2004	34	50163	María de Huerva	Temporal	3	Construcción
2004	6	50163	María de Huerva	Indefinido	4	Servicios
2004	7	50163	María de Huerva	Temporal	4	Servicios
2004	54	50182	Muela (La)	Indefinido	2	Industria y energía
2004	77	50182	Muela (La)	Temporal	2	Industria y energía
2004	8	50182	Muela (La)	Indefinido	3	Construcción
2004	9	50182	Muela (La)	Temporal	3	Construcción
2004	23	50182	Muela (La)	Indefinido	4	Servicios
2004	21	50182	Muela (La)	Temporal	4	Servicios
2004	153	50219	Puebla de Alfindén (La)	Indefinido	2	Industria y energía
2004	124	50219	Puebla de Alfindén (La)	Temporal	2	Industria y energía
2004	24	50219	Puebla de Alfindén (La)	Indefinido	3	Construcción
2004	42	50219	Puebla de Alfindén (La)	Temporal	3	Construcción
2004	51	50219	Puebla de Alfindén (La)	Indefinido	4	Servicios
2004	40	50219	Puebla de Alfindén (La)	Temporal	4	Servicios
2004	6	50251	Tarazona	Indefinido	1	Agricultura, ganadería y pesca
2004	2	50251	Tarazona	Temporal	1	Agricultura, ganadería y pesca
2004	90	50251	Tarazona	Indefinido	2	Industria y energía
2004	46	50251	Tarazona	Temporal	2	Industria y energía
2004	11	50251	Tarazona	Indefinido	3	Construcción
2004	21	50251	Tarazona	Temporal	3	Construcción
2004	37	50251	Tarazona	Indefinido	4	Servicios
2004	29	50251	Tarazona	Temporal	4	Servicios
2004	20	50252	Tauste	Indefinido	1	Agricultura, ganadería y pesca
2004	7	50252	Tauste	Temporal	1	Agricultura, ganadería y pesca
2004	49	50252	Tauste	Indefinido	2	Industria y energía
2004	35	50252	Tauste	Temporal	2	Industria y energía
2004	17	50252	Tauste	Indefinido	3	Construcción
2004	30	50252	Tauste	Temporal	3	Construcción
2004	10	50252	Tauste	Indefinido	4	Servicios
2004	9	50252	Tauste	Temporal	4	Servicios
2004	1	50272	Utebo	Indefinido	1	Agricultura, ganadería y pesca
2004	2	50272	Utebo	Temporal	1	Agricultura, ganadería y pesca
2004	130	50272	Utebo	Indefinido	2	Industria y energía
2004	87	50272	Utebo	Temporal	2	Industria y energía
2004	11	50272	Utebo	Indefinido	3	Construcción
2004	85	50272	Utebo	Temporal	3	Construcción
2004	72	50272	Utebo	Indefinido	4	Servicios
2004	34	50272	Utebo	Temporal	4	Servicios
2004	30	50297	Zaragoza	Indefinido	1	Agricultura, ganadería y pesca
2004	33	50297	Zaragoza	Temporal	1	Agricultura, ganadería y pesca
2004	1660	50297	Zaragoza	Indefinido	2	Industria y energía
2004	956	50297	Zaragoza	Temporal	2	Industria y energía
2004	464	50297	Zaragoza	Indefinido	3	Construcción
2004	1526	50297	Zaragoza	Temporal	3	Construcción
2004	2702	50297	Zaragoza	Indefinido	4	Servicios
2004	1925	50297	Zaragoza	Temporal	4	Servicios
2004	3	50298	Zuera	Indefinido	1	Agricultura, ganadería y pesca
2004	2	50298	Zuera	Temporal	1	Agricultura, ganadería y pesca
2004	47	50298	Zuera	Indefinido	2	Industria y energía
2004	34	50298	Zuera	Temporal	2	Industria y energía
2004	12	50298	Zuera	Indefinido	3	Construcción
2004	16	50298	Zuera	Temporal	3	Construcción
2004	35	50298	Zuera	Indefinido	4	Servicios
2004	24	50298	Zuera	Temporal	4	Servicios
2003	4	22048	Barbastro	Indefinido	1	Agricultura, ganadería y pesca
2003	2	22048	Barbastro	Temporal	1	Agricultura, ganadería y pesca
2003	52	22048	Barbastro	Indefinido	2	Industria y energía
2003	40	22048	Barbastro	Temporal	2	Industria y energía
2003	13	22048	Barbastro	Indefinido	3	Construcción
2003	38	22048	Barbastro	Temporal	3	Construcción
2003	79	22048	Barbastro	Indefinido	4	Servicios
2003	43	22048	Barbastro	Temporal	4	Servicios
2003	3	22061	Binéfar	Indefinido	1	Agricultura, ganadería y pesca
2003	2	22061	Binéfar	Temporal	1	Agricultura, ganadería y pesca
2003	76	22061	Binéfar	Indefinido	2	Industria y energía
2003	30	22061	Binéfar	Temporal	2	Industria y energía
2003	8	22061	Binéfar	Indefinido	3	Construcción
2003	35	22061	Binéfar	Temporal	3	Construcción
2003	30	22061	Binéfar	Indefinido	4	Servicios
2003	21	22061	Binéfar	Temporal	4	Servicios
2003	1	22061	Binéfar		4	Servicios
2003	8	22112	Fraga	Indefinido	1	Agricultura, ganadería y pesca
2003	31	22112	Fraga	Temporal	1	Agricultura, ganadería y pesca
2003	28	22112	Fraga	Indefinido	2	Industria y energía
2003	39	22112	Fraga	Temporal	2	Industria y energía
2003	18	22112	Fraga	Indefinido	3	Construcción
2003	34	22112	Fraga	Temporal	3	Construcción
2003	58	22112	Fraga	Indefinido	4	Servicios
2003	53	22112	Fraga	Temporal	4	Servicios
2003	16	22125	Huesca	Indefinido	1	Agricultura, ganadería y pesca
2003	12	22125	Huesca	Temporal	1	Agricultura, ganadería y pesca
2003	112	22125	Huesca	Indefinido	2	Industria y energía
2003	94	22125	Huesca	Temporal	2	Industria y energía
2003	1	22125	Huesca		2	Industria y energía
2003	69	22125	Huesca	Indefinido	3	Construcción
2003	270	22125	Huesca	Temporal	3	Construcción
2003	209	22125	Huesca	Indefinido	4	Servicios
2003	142	22125	Huesca	Temporal	4	Servicios
2003	1	22130	Jaca	Indefinido	1	Agricultura, ganadería y pesca
2003	1	22130	Jaca	Temporal	1	Agricultura, ganadería y pesca
2003	8	22130	Jaca	Indefinido	2	Industria y energía
2003	5	22130	Jaca	Temporal	2	Industria y energía
2003	18	22130	Jaca	Indefinido	3	Construcción
2003	69	22130	Jaca	Temporal	3	Construcción
2003	40	22130	Jaca	Indefinido	4	Servicios
2003	42	22130	Jaca	Temporal	4	Servicios
2003	3	22158	Monzón	Indefinido	1	Agricultura, ganadería y pesca
2003	59	22158	Monzón	Indefinido	2	Industria y energía
2003	77	22158	Monzón	Temporal	2	Industria y energía
2003	14	22158	Monzón	Indefinido	3	Construcción
2003	49	22158	Monzón	Temporal	3	Construcción
2003	45	22158	Monzón	Indefinido	4	Servicios
2003	31	22158	Monzón	Temporal	4	Servicios
2003	1	22199	Sabiñánigo	Indefinido	1	Agricultura, ganadería y pesca
2003	1	22199	Sabiñánigo	Temporal	1	Agricultura, ganadería y pesca
2003	10	22199	Sabiñánigo	Indefinido	2	Industria y energía
2003	9	22199	Sabiñánigo	Temporal	2	Industria y energía
2003	7	22199	Sabiñánigo	Indefinido	3	Construcción
2003	28	22199	Sabiñánigo	Temporal	3	Construcción
2003	12	22199	Sabiñánigo	Indefinido	4	Servicios
2003	19	22199	Sabiñánigo	Temporal	4	Servicios
2003	2	44013	Alcañiz	Indefinido	1	Agricultura, ganadería y pesca
2003	4	44013	Alcañiz	Temporal	1	Agricultura, ganadería y pesca
2003	48	44013	Alcañiz	Indefinido	2	Industria y energía
2003	42	44013	Alcañiz	Temporal	2	Industria y energía
2003	11	44013	Alcañiz	Indefinido	3	Construcción
2003	59	44013	Alcañiz	Temporal	3	Construcción
2003	50	44013	Alcañiz	Indefinido	4	Servicios
2003	53	44013	Alcañiz	Temporal	4	Servicios
2003	2	44013	Alcañiz		4	Servicios
2003	1	44025	Andorra	Indefinido	1	Agricultura, ganadería y pesca
2003	1	44025	Andorra	Temporal	1	Agricultura, ganadería y pesca
2003	47	44025	Andorra	Indefinido	2	Industria y energía
2003	10	44025	Andorra	Temporal	2	Industria y energía
2003	1	44025	Andorra		2	Industria y energía
2003	6	44025	Andorra	Indefinido	3	Construcción
2003	42	44025	Andorra	Temporal	3	Construcción
2003	27	44025	Andorra	Indefinido	4	Servicios
2003	21	44025	Andorra	Temporal	4	Servicios
2003	4	44216	Teruel	Indefinido	1	Agricultura, ganadería y pesca
2003	5	44216	Teruel	Temporal	1	Agricultura, ganadería y pesca
2003	71	44216	Teruel	Indefinido	2	Industria y energía
2003	35	44216	Teruel	Temporal	2	Industria y energía
2003	1	44216	Teruel		2	Industria y energía
2003	34	44216	Teruel	Indefinido	3	Construcción
2003	113	44216	Teruel	Temporal	3	Construcción
2003	143	44216	Teruel	Indefinido	4	Servicios
2003	116	44216	Teruel	Temporal	4	Servicios
2003	11	44216	Teruel		4	Servicios
2003	1	50008	Alagón	Indefinido	1	Agricultura, ganadería y pesca
2003	4	50008	Alagón	Temporal	1	Agricultura, ganadería y pesca
2003	41	50008	Alagón	Indefinido	2	Industria y energía
2003	52	50008	Alagón	Temporal	2	Industria y energía
2003	6	50008	Alagón	Indefinido	3	Construcción
2003	10	50008	Alagón	Temporal	3	Construcción
2003	10	50008	Alagón	Indefinido	4	Servicios
2003	38	50008	Alagón	Temporal	4	Servicios
2003	7	50025	Almunia de Doña Godina (La)	Indefinido	1	Agricultura, ganadería y pesca
2003	12	50025	Almunia de Doña Godina (La)	Temporal	1	Agricultura, ganadería y pesca
2003	9	50025	Almunia de Doña Godina (La)	Indefinido	2	Industria y energía
2003	7	50025	Almunia de Doña Godina (La)	Temporal	2	Industria y energía
2003	1	50025	Almunia de Doña Godina (La)	Indefinido	3	Construcción
2003	14	50025	Almunia de Doña Godina (La)	Temporal	3	Construcción
2003	50	50025	Almunia de Doña Godina (La)	Indefinido	4	Servicios
2003	22	50025	Almunia de Doña Godina (La)	Temporal	4	Servicios
2003	5	50067	Calatayud	Indefinido	1	Agricultura, ganadería y pesca
2003	5	50067	Calatayud	Temporal	1	Agricultura, ganadería y pesca
2003	54	50067	Calatayud	Indefinido	2	Industria y energía
2003	45	50067	Calatayud	Temporal	2	Industria y energía
2003	13	50067	Calatayud	Indefinido	3	Construcción
2003	49	50067	Calatayud	Temporal	3	Construcción
2003	56	50067	Calatayud	Indefinido	4	Servicios
2003	63	50067	Calatayud	Temporal	4	Servicios
2003	2	50067	Calatayud		4	Servicios
2003	13	50074	Caspe	Indefinido	1	Agricultura, ganadería y pesca
2003	14	50074	Caspe	Temporal	1	Agricultura, ganadería y pesca
2003	7	50074	Caspe	Indefinido	2	Industria y energía
2003	17	50074	Caspe	Temporal	2	Industria y energía
2003	4	50074	Caspe	Indefinido	3	Construcción
2003	19	50074	Caspe	Temporal	3	Construcción
2003	13	50074	Caspe	Indefinido	4	Servicios
2003	32	50074	Caspe	Temporal	4	Servicios
2003	154	50089	Cuarte de Huerva	Indefinido	2	Industria y energía
2003	64	50089	Cuarte de Huerva	Temporal	2	Industria y energía
2003	17	50089	Cuarte de Huerva	Indefinido	3	Construcción
2003	58	50089	Cuarte de Huerva	Temporal	3	Construcción
2003	46	50089	Cuarte de Huerva	Indefinido	4	Servicios
2003	37	50089	Cuarte de Huerva	Temporal	4	Servicios
2003	15	50095	Ejea de los Caballeros	Indefinido	1	Agricultura, ganadería y pesca
2003	10	50095	Ejea de los Caballeros	Temporal	1	Agricultura, ganadería y pesca
2003	74	50095	Ejea de los Caballeros	Indefinido	2	Industria y energía
2003	80	50095	Ejea de los Caballeros	Temporal	2	Industria y energía
2003	20	50095	Ejea de los Caballeros	Indefinido	3	Construcción
2003	77	50095	Ejea de los Caballeros	Temporal	3	Construcción
2003	26	50095	Ejea de los Caballeros	Indefinido	4	Servicios
2003	40	50095	Ejea de los Caballeros	Temporal	4	Servicios
2003	1	50163	María de Huerva	Indefinido	1	Agricultura, ganadería y pesca
2003	38	50163	María de Huerva	Indefinido	2	Industria y energía
2003	24	50163	María de Huerva	Temporal	2	Industria y energía
2003	3	50163	María de Huerva	Indefinido	3	Construcción
2003	17	50163	María de Huerva	Temporal	3	Construcción
2003	4	50163	María de Huerva	Indefinido	4	Servicios
2003	7	50163	María de Huerva	Temporal	4	Servicios
2003	31	50182	Muela (La)	Indefinido	2	Industria y energía
2003	40	50182	Muela (La)	Temporal	2	Industria y energía
2003	4	50182	Muela (La)	Indefinido	3	Construcción
2003	13	50182	Muela (La)	Temporal	3	Construcción
2003	19	50182	Muela (La)	Indefinido	4	Servicios
2003	18	50182	Muela (La)	Temporal	4	Servicios
2003	137	50219	Puebla de Alfindén (La)	Indefinido	2	Industria y energía
2003	113	50219	Puebla de Alfindén (La)	Temporal	2	Industria y energía
2003	12	50219	Puebla de Alfindén (La)	Indefinido	3	Construcción
2003	34	50219	Puebla de Alfindén (La)	Temporal	3	Construcción
2003	62	50219	Puebla de Alfindén (La)	Indefinido	4	Servicios
2003	55	50219	Puebla de Alfindén (La)	Temporal	4	Servicios
2003	8	50251	Tarazona	Indefinido	1	Agricultura, ganadería y pesca
2003	1	50251	Tarazona	Temporal	1	Agricultura, ganadería y pesca
2003	97	50251	Tarazona	Indefinido	2	Industria y energía
2003	54	50251	Tarazona	Temporal	2	Industria y energía
2003	23	50251	Tarazona	Indefinido	3	Construcción
2003	42	50251	Tarazona	Temporal	3	Construcción
2003	48	50251	Tarazona	Indefinido	4	Servicios
2003	28	50251	Tarazona	Temporal	4	Servicios
2003	12	50252	Tauste	Indefinido	1	Agricultura, ganadería y pesca
2003	3	50252	Tauste	Temporal	1	Agricultura, ganadería y pesca
2003	39	50252	Tauste	Indefinido	2	Industria y energía
2003	45	50252	Tauste	Temporal	2	Industria y energía
2003	1	50252	Tauste		2	Industria y energía
2003	8	50252	Tauste	Indefinido	3	Construcción
2003	35	50252	Tauste	Temporal	3	Construcción
2003	10	50252	Tauste	Indefinido	4	Servicios
2003	10	50252	Tauste	Temporal	4	Servicios
2003	1	50272	Utebo	Indefinido	1	Agricultura, ganadería y pesca
2003	3	50272	Utebo	Temporal	1	Agricultura, ganadería y pesca
2003	124	50272	Utebo	Indefinido	2	Industria y energía
2003	119	50272	Utebo	Temporal	2	Industria y energía
2003	9	50272	Utebo	Indefinido	3	Construcción
2003	53	50272	Utebo	Temporal	3	Construcción
2003	64	50272	Utebo	Indefinido	4	Servicios
2003	45	50272	Utebo	Temporal	4	Servicios
2003	36	50297	Zaragoza	Indefinido	1	Agricultura, ganadería y pesca
2003	38	50297	Zaragoza	Temporal	1	Agricultura, ganadería y pesca
2003	1704	50297	Zaragoza	Indefinido	2	Industria y energía
