Mes y año	Mes (código)	Sexo	Edad (grupos quinquenales)	Número de contratos	CCAA nombre
Abril 2007	200704	Hombres	35-39	2572	Aragón
Abril 2007	200704	Mujeres	35-39	1873	Aragón
Abril 2007	200704	Hombres	40-44	1892	Aragón
Abril 2007	200704	Mujeres	40-44	1572	Aragón
Abril 2007	200704	Hombres	45-49	1339	Aragón
Abril 2007	200704	Mujeres	45-49	1341	Aragón
Abril 2007	200704	Hombres	50-54	778	Aragón
Abril 2007	200704	Mujeres	50-54	670	Aragón
Abril 2007	200704	Hombres	55-59	453	Aragón
Abril 2007	200704	Mujeres	55-59	312	Aragón
Abril 2007	200704	Hombres	60-64	286	Aragón
Abril 2007	200704	Mujeres	60-64	107	Aragón
Abril 2007	200704	Hombres	Más de 64	22	Aragón
Abril 2007	200704	Mujeres	Más de 64	2	Aragón
Marzo 2007	200703	Hombres	16-19	1410	Aragón
Marzo 2007	200703	Mujeres	16-19	1044	Aragón
Marzo 2007	200703	Hombres	20-24	4097	Aragón
Marzo 2007	200703	Mujeres	20-24	3698	Aragón
Marzo 2007	200703	Hombres	25-29	4533	Aragón
Marzo 2007	200703	Mujeres	25-29	3392	Aragón
Marzo 2007	200703	Hombres	30-34	3648	Aragón
Marzo 2007	200703	Mujeres	30-34	2471	Aragón
Marzo 2007	200703	Hombres	35-39	2801	Aragón
Marzo 2007	200703	Mujeres	35-39	1926	Aragón
Marzo 2007	200703	Hombres	40-44	1974	Aragón
Marzo 2007	200703	Mujeres	40-44	1761	Aragón
Marzo 2007	200703	Hombres	45-49	1457	Aragón
Marzo 2007	200703	Mujeres	45-49	1471	Aragón
Marzo 2007	200703	Hombres	50-54	848	Aragón
Marzo 2007	200703	Mujeres	50-54	746	Aragón
Marzo 2007	200703	Hombres	55-59	482	Aragón
Marzo 2007	200703	Mujeres	55-59	294	Aragón
Marzo 2007	200703	Hombres	60-64	262	Aragón
Marzo 2007	200703	Mujeres	60-64	117	Aragón
Marzo 2007	200703	Hombres	Más de 64	21	Aragón
Marzo 2007	200703	Mujeres	Más de 64	5	Aragón
Febrero 2007	200702	Hombres	16-19	1315	Aragón
Febrero 2007	200702	Mujeres	16-19	945	Aragón
Febrero 2007	200702	Hombres	20-24	3817	Aragón
Febrero 2007	200702	Mujeres	20-24	3304	Aragón
Febrero 2007	200702	Hombres	25-29	4399	Aragón
Febrero 2007	200702	Mujeres	25-29	3256	Aragón
Febrero 2007	200702	Hombres	30-34	3529	Aragón
Febrero 2007	200702	Mujeres	30-34	2268	Aragón
Febrero 2007	200702	Hombres	35-39	2648	Aragón
Febrero 2007	200702	Mujeres	35-39	1857	Aragón
Febrero 2007	200702	Hombres	40-44	1908	Aragón
Febrero 2007	200702	Mujeres	40-44	1672	Aragón
Febrero 2007	200702	Hombres	45-49	1316	Aragón
Febrero 2007	200702	Mujeres	45-49	1415	Aragón
Febrero 2007	200702	Hombres	50-54	800	Aragón
Febrero 2007	200702	Mujeres	50-54	691	Aragón
Febrero 2007	200702	Hombres	55-59	438	Aragón
Febrero 2007	200702	Mujeres	55-59	335	Aragón
Febrero 2007	200702	Hombres	60-64	248	Aragón
Febrero 2007	200702	Mujeres	60-64	132	Aragón
Febrero 2007	200702	Hombres	Más de 64	19	Aragón
Febrero 2007	200702	Mujeres	Más de 64	5	Aragón
Enero 2007	200701	Hombres	16-19	1504	Aragón
Enero 2007	200701	Mujeres	16-19	1212	Aragón
Enero 2007	200701	Hombres	20-24	4379	Aragón
Enero 2007	200701	Mujeres	20-24	3988	Aragón
Enero 2007	200701	Hombres	25-29	4843	Aragón
Enero 2007	200701	Mujeres	25-29	3860	Aragón
Enero 2007	200701	Hombres	30-34	3963	Aragón
Enero 2007	200701	Mujeres	30-34	2850	Aragón
Enero 2007	200701	Hombres	35-39	2926	Aragón
Enero 2007	200701	Mujeres	35-39	2239	Aragón
Enero 2007	200701	Hombres	40-44	2216	Aragón
Enero 2007	200701	Mujeres	40-44	1948	Aragón
Enero 2007	200701	Hombres	45-49	1430	Aragón
Enero 2007	200701	Mujeres	45-49	1674	Aragón
Enero 2007	200701	Hombres	50-54	912	Aragón
Enero 2007	200701	Mujeres	50-54	883	Aragón
Enero 2007	200701	Hombres	55-59	481	Aragón
Enero 2007	200701	Mujeres	55-59	365	Aragón
Enero 2007	200701	Hombres	60-64	317	Aragón
Enero 2007	200701	Mujeres	60-64	155	Aragón
Enero 2007	200701	Hombres	Más de 64	22	Aragón
Enero 2007	200701	Mujeres	Más de 64	10	Aragón
Diciembre 2006	200612	Hombres	16-19	1369	Aragón
Diciembre 2006	200612	Mujeres	16-19	1272	Aragón
Diciembre 2006	200612	Hombres	20-24	3705	Aragón
Diciembre 2006	200612	Mujeres	20-24	3744	Aragón
Diciembre 2006	200612	Hombres	25-29	3779	Aragón
Diciembre 2006	200612	Mujeres	25-29	3287	Aragón
Diciembre 2006	200612	Hombres	30-34	3070	Aragón
Diciembre 2006	200612	Mujeres	30-34	2334	Aragón
Diciembre 2006	200612	Hombres	35-39	2254	Aragón
Diciembre 2006	200612	Mujeres	35-39	1958	Aragón
Diciembre 2006	200612	Hombres	40-44	1681	Aragón
Diciembre 2006	200612	Mujeres	40-44	1779	Aragón
Diciembre 2006	200612	Hombres	45-49	1145	Aragón
Diciembre 2006	200612	Mujeres	45-49	1481	Aragón
Diciembre 2006	200612	Hombres	50-54	708	Aragón
Diciembre 2006	200612	Mujeres	50-54	783	Aragón
Diciembre 2006	200612	Hombres	55-59	382	Aragón
Diciembre 2006	200612	Mujeres	55-59	327	Aragón
Diciembre 2006	200612	Hombres	60-64	318	Aragón
Diciembre 2006	200612	Mujeres	60-64	137	Aragón
Diciembre 2006	200612	Hombres	Más de 64	16	Aragón
Diciembre 2006	200612	Mujeres	Más de 64	7	Aragón
Noviembre 2006	200611	Hombres	16-19	1661	Aragón
Noviembre 2006	200611	Mujeres	16-19	1403	Aragón
Noviembre 2006	200611	Hombres	20-24	4484	Aragón
Noviembre 2006	200611	Mujeres	20-24	4666	Aragón
Noviembre 2006	200611	Hombres	25-29	4830	Aragón
Noviembre 2006	200611	Mujeres	25-29	4211	Aragón
Noviembre 2006	200611	Hombres	30-34	3811	Aragón
Noviembre 2006	200611	Mujeres	30-34	2810	Aragón
Noviembre 2006	200611	Hombres	35-39	2958	Aragón
Noviembre 2006	200611	Mujeres	35-39	2218	Aragón
Noviembre 2006	200611	Hombres	40-44	2051	Aragón
Noviembre 2006	200611	Mujeres	40-44	2009	Aragón
Noviembre 2006	200611	Hombres	45-49	1471	Aragón
Noviembre 2006	200611	Mujeres	45-49	1685	Aragón
Noviembre 2006	200611	Hombres	50-54	898	Aragón
Noviembre 2006	200611	Mujeres	50-54	880	Aragón
Noviembre 2006	200611	Hombres	55-59	486	Aragón
Noviembre 2006	200611	Mujeres	55-59	354	Aragón
Noviembre 2006	200611	Hombres	60-64	340	Aragón
Noviembre 2006	200611	Mujeres	60-64	150	Aragón
Noviembre 2006	200611	Hombres	Más de 64	28	Aragón
Noviembre 2006	200611	Mujeres	Más de 64	15	Aragón
Octubre 2006	200610	Hombres	16-19	1870	Aragón
Octubre 2006	200610	Mujeres	16-19	1597	Aragón
Octubre 2006	200610	Hombres	20-24	5326	Aragón
Octubre 2006	200610	Mujeres	20-24	5058	Aragón
Octubre 2006	200610	Hombres	25-29	5327	Aragón
Octubre 2006	200610	Mujeres	25-29	4588	Aragón
Octubre 2006	200610	Hombres	30-34	3858	Aragón
Octubre 2006	200610	Mujeres	30-34	3151	Aragón
Octubre 2006	200610	Hombres	35-39	2969	Aragón
Octubre 2006	200610	Mujeres	35-39	2591	Aragón
Octubre 2006	200610	Hombres	40-44	2225	Aragón
Octubre 2006	200610	Mujeres	40-44	2247	Aragón
Octubre 2006	200610	Hombres	45-49	1484	Aragón
Octubre 2006	200610	Mujeres	45-49	1875	Aragón
Octubre 2006	200610	Hombres	50-54	991	Aragón
Octubre 2006	200610	Mujeres	50-54	920	Aragón
Octubre 2006	200610	Hombres	55-59	573	Aragón
Octubre 2006	200610	Mujeres	55-59	460	Aragón
Octubre 2006	200610	Hombres	60-64	328	Aragón
Octubre 2006	200610	Mujeres	60-64	175	Aragón
Octubre 2006	200610	Hombres	Más de 64	34	Aragón
Octubre 2006	200610	Mujeres	Más de 64	10	Aragón
Septiembre 2006	200609	Hombres	16-19	1926	Aragón
Septiembre 2006	200609	Mujeres	16-19	1466	Aragón
Septiembre 2006	200609	Hombres	20-24	4778	Aragón
Septiembre 2006	200609	Mujeres	20-24	4297	Aragón
Septiembre 2006	200609	Hombres	25-29	4964	Aragón
Septiembre 2006	200609	Mujeres	25-29	4227	Aragón
Septiembre 2006	200609	Hombres	30-34	3974	Aragón
Septiembre 2006	200609	Mujeres	30-34	3021	Aragón
Septiembre 2006	200609	Hombres	35-39	3048	Aragón
Septiembre 2006	200609	Mujeres	35-39	2503	Aragón
Septiembre 2006	200609	Hombres	40-44	2193	Aragón
Septiembre 2006	200609	Mujeres	40-44	2220	Aragón
Septiembre 2006	200609	Hombres	45-49	1513	Aragón
Septiembre 2006	200609	Mujeres	45-49	1751	Aragón
Septiembre 2006	200609	Hombres	50-54	901	Aragón
Septiembre 2006	200609	Mujeres	50-54	954	Aragón
Septiembre 2006	200609	Hombres	55-59	483	Aragón
Septiembre 2006	200609	Mujeres	55-59	436	Aragón
Septiembre 2006	200609	Hombres	60-64	280	Aragón
Septiembre 2006	200609	Mujeres	60-64	156	Aragón
Septiembre 2006	200609	Hombres	Más de 64	30	Aragón
Septiembre 2006	200609	Mujeres	Más de 64	15	Aragón
Agosto 2006	200608	Hombres	16-19	2013	Aragón
Agosto 2006	200608	Mujeres	16-19	1581	Aragón
Agosto 2006	200608	Hombres	20-24	4338	Aragón
Agosto 2006	200608	Mujeres	20-24	3539	Aragón
Agosto 2006	200608	Hombres	25-29	4253	Aragón
Agosto 2006	200608	Mujeres	25-29	2894	Aragón
Agosto 2006	200608	Hombres	30-34	3382	Aragón
Agosto 2006	200608	Mujeres	30-34	2116	Aragón
Agosto 2006	200608	Hombres	35-39	2549	Aragón
Agosto 2006	200608	Mujeres	35-39	1724	Aragón
Agosto 2006	200608	Hombres	40-44	1796	Aragón
Agosto 2006	200608	Mujeres	40-44	1575	Aragón
Agosto 2006	200608	Hombres	45-49	1267	Aragón
Agosto 2006	200608	Mujeres	45-49	1374	Aragón
Agosto 2006	200608	Hombres	50-54	779	Aragón
Agosto 2006	200608	Mujeres	50-54	724	Aragón
Agosto 2006	200608	Hombres	55-59	396	Aragón
Agosto 2006	200608	Mujeres	55-59	361	Aragón
Agosto 2006	200608	Hombres	60-64	215	Aragón
Agosto 2006	200608	Mujeres	60-64	108	Aragón
Agosto 2006	200608	Hombres	Más de 64	23	Aragón
Agosto 2006	200608	Mujeres	Más de 64	15	Aragón
Julio 2006	200607	Hombres	16-19	3767	Aragón
Julio 2006	200607	Mujeres	16-19	2474	Aragón
Julio 2006	200607	Hombres	20-24	6114	Aragón
Julio 2006	200607	Mujeres	20-24	5268	Aragón
Julio 2006	200607	Hombres	25-29	5033	Aragón
Julio 2006	200607	Mujeres	25-29	4131	Aragón
Julio 2006	200607	Hombres	30-34	3742	Aragón
Julio 2006	200607	Mujeres	30-34	2655	Aragón
Julio 2006	200607	Hombres	35-39	2801	Aragón
Julio 2006	200607	Mujeres	35-39	2103	Aragón
Julio 2006	200607	Hombres	40-44	1974	Aragón
Julio 2006	200607	Mujeres	40-44	1907	Aragón
Julio 2006	200607	Hombres	45-49	1465	Aragón
Julio 2006	200607	Mujeres	45-49	1569	Aragón
Julio 2006	200607	Hombres	50-54	837	Aragón
Julio 2006	200607	Mujeres	50-54	856	Aragón
Julio 2006	200607	Hombres	55-59	513	Aragón
Julio 2006	200607	Mujeres	55-59	393	Aragón
Julio 2006	200607	Hombres	60-64	321	Aragón
Julio 2006	200607	Mujeres	60-64	145	Aragón
Julio 2006	200607	Hombres	Más de 64	31	Aragón
Julio 2006	200607	Mujeres	Más de 64	13	Aragón
Junio 2006	200606	Hombres	16-19	2910	Aragón
Junio 2006	200606	Mujeres	16-19	1924	Aragón
Junio 2006	200606	Hombres	20-24	5427	Aragón
Junio 2006	200606	Mujeres	20-24	4631	Aragón
Junio 2006	200606	Hombres	25-29	5215	Aragón
Junio 2006	200606	Mujeres	25-29	4003	Aragón
Junio 2006	200606	Hombres	30-34	4055	Aragón
Junio 2006	200606	Mujeres	30-34	2772	Aragón
Junio 2006	200606	Hombres	35-39	3081	Aragón
Junio 2006	200606	Mujeres	35-39	2240	Aragón
Junio 2006	200606	Hombres	40-44	2265	Aragón
Junio 2006	200606	Mujeres	40-44	2018	Aragón
Junio 2006	200606	Hombres	45-49	1611	Aragón
Junio 2006	200606	Mujeres	45-49	1570	Aragón
Junio 2006	200606	Hombres	50-54	957	Aragón
Junio 2006	200606	Mujeres	50-54	822	Aragón
Junio 2006	200606	Hombres	55-59	541	Aragón
Junio 2006	200606	Mujeres	55-59	348	Aragón
Junio 2006	200606	Hombres	60-64	319	Aragón
Junio 2006	200606	Mujeres	60-64	155	Aragón
Junio 2006	200606	Hombres	Más de 64	29	Aragón
Junio 2006	200606	Mujeres	Más de 64	9	Aragón
Mayo 2006	200605	Hombres	16-19	1839	Aragón
Mayo 2006	200605	Mujeres	16-19	1287	Aragón
Mayo 2006	200605	Hombres	20-24	5055	Aragón
Mayo 2006	200605	Mujeres	20-24	4380	Aragón
Mayo 2006	200605	Hombres	25-29	5816	Aragón
Mayo 2006	200605	Mujeres	25-29	4095	Aragón
Mayo 2006	200605	Hombres	30-34	4629	Aragón
Mayo 2006	200605	Mujeres	30-34	2771	Aragón
Mayo 2006	200605	Hombres	35-39	3608	Aragón
Mayo 2006	200605	Mujeres	35-39	2313	Aragón
Mayo 2006	200605	Hombres	40-44	2407	Aragón
Mayo 2006	200605	Mujeres	40-44	2040	Aragón
Mayo 2006	200605	Hombres	45-49	1683	Aragón
Mayo 2006	200605	Mujeres	45-49	1586	Aragón
Mayo 2006	200605	Hombres	50-54	1140	Aragón
Mayo 2006	200605	Mujeres	50-54	770	Aragón
Mayo 2006	200605	Hombres	55-59	645	Aragón
Mayo 2006	200605	Mujeres	55-59	348	Aragón
Mayo 2006	200605	Hombres	60-64	392	Aragón
Mayo 2006	200605	Mujeres	60-64	156	Aragón
Mayo 2006	200605	Hombres	Más de 64	30	Aragón
Mayo 2006	200605	Mujeres	Más de 64	12	Aragón
Abril 2006	200604	Hombres	16-19	1242	Aragón
Abril 2006	200604	Mujeres	16-19	927	Aragón
Abril 2006	200604	Hombres	20-24	3516	Aragón
Abril 2006	200604	Mujeres	20-24	3429	Aragón
Abril 2006	200604	Hombres	25-29	3911	Aragón
Abril 2006	200604	Mujeres	25-29	3085	Aragón
Abril 2006	200604	Hombres	30-34	3019	Aragón
Abril 2006	200604	Mujeres	30-34	2012	Aragón
Abril 2006	200604	Hombres	35-39	2138	Aragón
Abril 2006	200604	Mujeres	35-39	1597	Aragón
Abril 2006	200604	Hombres	40-44	1542	Aragón
Abril 2006	200604	Mujeres	40-44	1468	Aragón
Abril 2006	200604	Hombres	45-49	1107	Aragón
Abril 2006	200604	Mujeres	45-49	1095	Aragón
Abril 2006	200604	Hombres	50-54	665	Aragón
Abril 2006	200604	Mujeres	50-54	529	Aragón
Abril 2006	200604	Hombres	55-59	427	Aragón
Abril 2006	200604	Mujeres	55-59	252	Aragón
Abril 2006	200604	Hombres	60-64	257	Aragón
Abril 2006	200604	Mujeres	60-64	86	Aragón
Abril 2006	200604	Hombres	Más de 64	14	Aragón
Abril 2006	200604	Mujeres	Más de 64	7	Aragón
Marzo 2006	200603	Hombres	16-19	1410	Aragón
Marzo 2006	200603	Mujeres	16-19	955	Aragón
Marzo 2006	200603	Hombres	20-24	4317	Aragón
Marzo 2006	200603	Mujeres	20-24	3743	Aragón
Marzo 2006	200603	Hombres	25-29	4731	Aragón
Marzo 2006	200603	Mujeres	25-29	3639	Aragón
Marzo 2006	200603	Hombres	30-34	3556	Aragón
Marzo 2006	200603	Mujeres	30-34	2430	Aragón
Marzo 2006	200603	Hombres	35-39	2611	Aragón
Marzo 2006	200603	Mujeres	35-39	1837	Aragón
Marzo 2006	200603	Hombres	40-44	1895	Aragón
Marzo 2006	200603	Mujeres	40-44	1712	Aragón
Marzo 2006	200603	Hombres	45-49	1292	Aragón
Marzo 2006	200603	Mujeres	45-49	1217	Aragón
Marzo 2006	200603	Hombres	50-54	772	Aragón
Marzo 2006	200603	Mujeres	50-54	659	Aragón
Marzo 2006	200603	Hombres	55-59	439	Aragón
Marzo 2006	200603	Mujeres	55-59	273	Aragón
Marzo 2006	200603	Hombres	60-64	292	Aragón
Marzo 2006	200603	Mujeres	60-64	116	Aragón
Marzo 2006	200603	Hombres	Más de 64	14	Aragón
Marzo 2006	200603	Mujeres	Más de 64	5	Aragón
Febrero 2006	200602	Hombres	16-19	1312	Aragón
Febrero 2006	200602	Mujeres	16-19	893	Aragón
Febrero 2006	200602	Hombres	20-24	4006	Aragón
Febrero 2006	200602	Mujeres	20-24	3663	Aragón
Febrero 2006	200602	Hombres	25-29	4316	Aragón
Febrero 2006	200602	Mujeres	25-29	3523	Aragón
Febrero 2006	200602	Hombres	30-34	3243	Aragón
Febrero 2006	200602	Mujeres	30-34	2216	Aragón
Febrero 2006	200602	Hombres	35-39	2457	Aragón
Febrero 2006	200602	Mujeres	35-39	1733	Aragón
Febrero 2006	200602	Hombres	40-44	1768	Aragón
Febrero 2006	200602	Mujeres	40-44	1485	Aragón
Febrero 2006	200602	Hombres	45-49	1187	Aragón
Febrero 2006	200602	Mujeres	45-49	1095	Aragón
Febrero 2006	200602	Hombres	50-54	755	Aragón
Febrero 2006	200602	Mujeres	50-54	588	Aragón
Febrero 2006	200602	Hombres	55-59	408	Aragón
Febrero 2006	200602	Mujeres	55-59	247	Aragón
Febrero 2006	200602	Hombres	60-64	269	Aragón
Febrero 2006	200602	Mujeres	60-64	92	Aragón
Febrero 2006	200602	Hombres	Más de 64	16	Aragón
Febrero 2006	200602	Mujeres	Más de 64	7	Aragón
Enero 2006	200601	Hombres	16-19	1409	Aragón
Enero 2006	200601	Mujeres	16-19	920	Aragón
Enero 2006	200601	Hombres	20-24	3903	Aragón
Enero 2006	200601	Mujeres	20-24	3396	Aragón
Enero 2006	200601	Hombres	25-29	4444	Aragón
Enero 2006	200601	Mujeres	25-29	3438	Aragón
Enero 2006	200601	Hombres	30-34	3384	Aragón
Enero 2006	200601	Mujeres	30-34	2440	Aragón
Enero 2006	200601	Hombres	35-39	2402	Aragón
Enero 2006	200601	Mujeres	35-39	1785	Aragón
Enero 2006	200601	Hombres	40-44	1679	Aragón
Enero 2006	200601	Mujeres	40-44	1603	Aragón
Enero 2006	200601	Hombres	45-49	1158	Aragón
Enero 2006	200601	Mujeres	45-49	1253	Aragón
Enero 2006	200601	Hombres	50-54	732	Aragón
Enero 2006	200601	Mujeres	50-54	636	Aragón
Enero 2006	200601	Hombres	55-59	439	Aragón
Enero 2006	200601	Mujeres	55-59	234	Aragón
Enero 2006	200601	Hombres	60-64	335	Aragón
Enero 2006	200601	Mujeres	60-64	112	Aragón
Enero 2006	200601	Hombres	Más de 64	22	Aragón
Enero 2006	200601	Mujeres	Más de 64	9	Aragón
Diciembre 2005	200512	Hombres	16-19	1191	Aragón
Diciembre 2005	200512	Mujeres	16-19	1133	Aragón
Diciembre 2005	200512	Hombres	20-24	3372	Aragón
Diciembre 2005	200512	Mujeres	20-24	3557	Aragón
Diciembre 2005	200512	Hombres	25-29	3493	Aragón
Diciembre 2005	200512	Mujeres	25-29	3060	Aragón
Diciembre 2005	200512	Hombres	30-34	2466	Aragón
Diciembre 2005	200512	Mujeres	30-34	2076	Aragón
Diciembre 2005	200512	Hombres	35-39	1838	Aragón
Diciembre 2005	200512	Mujeres	35-39	1609	Aragón
Diciembre 2005	200512	Hombres	40-44	1296	Aragón
Diciembre 2005	200512	Mujeres	40-44	1464	Aragón
Diciembre 2005	200512	Hombres	45-49	866	Aragón
Diciembre 2005	200512	Mujeres	45-49	1240	Aragón
Diciembre 2005	200512	Hombres	50-54	540	Aragón
Diciembre 2005	200512	Mujeres	50-54	644	Aragón
Diciembre 2005	200512	Hombres	55-59	315	Aragón
Diciembre 2005	200512	Mujeres	55-59	258	Aragón
Diciembre 2005	200512	Hombres	60-64	279	Aragón
Diciembre 2005	200512	Mujeres	60-64	109	Aragón
Diciembre 2005	200512	Hombres	Más de 64	16	Aragón
Diciembre 2005	200512	Mujeres	Más de 64	8	Aragón
Noviembre 2005	200511	Hombres	16-19	1465	Aragón
Noviembre 2005	200511	Mujeres	16-19	1117	Aragón
Noviembre 2005	200511	Hombres	20-24	4415	Aragón
Noviembre 2005	200511	Mujeres	20-24	4076	Aragón
Noviembre 2005	200511	Hombres	25-29	4385	Aragón
Noviembre 2005	200511	Mujeres	25-29	3702	Aragón
Noviembre 2005	200511	Hombres	30-34	3275	Aragón
Noviembre 2005	200511	Mujeres	30-34	2313	Aragón
Noviembre 2005	200511	Hombres	35-39	2262	Aragón
Noviembre 2005	200511	Mujeres	35-39	1743	Aragón
Noviembre 2005	200511	Hombres	40-44	1693	Aragón
Noviembre 2005	200511	Mujeres	40-44	1667	Aragón
Noviembre 2005	200511	Hombres	45-49	1152	Aragón
Noviembre 2005	200511	Mujeres	45-49	1295	Aragón
Noviembre 2005	200511	Hombres	50-54	724	Aragón
Noviembre 2005	200511	Mujeres	50-54	692	Aragón
Noviembre 2005	200511	Hombres	55-59	462	Aragón
Noviembre 2005	200511	Mujeres	55-59	291	Aragón
Noviembre 2005	200511	Hombres	60-64	253	Aragón
Noviembre 2005	200511	Mujeres	60-64	87	Aragón
Noviembre 2005	200511	Hombres	Más de 64	28	Aragón
Noviembre 2005	200511	Mujeres	Más de 64	10	Aragón
Octubre 2005	200510	Hombres	16-19	1596	Aragón
Octubre 2005	200510	Mujeres	16-19	1166	Aragón
Octubre 2005	200510	Hombres	20-24	4498	Aragón
Octubre 2005	200510	Mujeres	20-24	4390	Aragón
Octubre 2005	200510	Hombres	25-29	4444	Aragón
Octubre 2005	200510	Mujeres	25-29	3900	Aragón
Octubre 2005	200510	Hombres	30-34	3241	Aragón
Octubre 2005	200510	Mujeres	30-34	2597	Aragón
Octubre 2005	200510	Hombres	35-39	2278	Aragón
Octubre 2005	200510	Mujeres	35-39	2089	Aragón
Octubre 2005	200510	Hombres	40-44	1639	Aragón
Octubre 2005	200510	Mujeres	40-44	1959	Aragón
Octubre 2005	200510	Hombres	45-49	1129	Aragón
Octubre 2005	200510	Mujeres	45-49	1510	Aragón
Octubre 2005	200510	Hombres	50-54	716	Aragón
Octubre 2005	200510	Mujeres	50-54	783	Aragón
Octubre 2005	200510	Hombres	55-59	434	Aragón
Octubre 2005	200510	Mujeres	55-59	322	Aragón
Octubre 2005	200510	Hombres	60-64	258	Aragón
Octubre 2005	200510	Mujeres	60-64	116	Aragón
Octubre 2005	200510	Hombres	Más de 64	32	Aragón
Octubre 2005	200510	Mujeres	Más de 64	15	Aragón
Septiembre 2005	200509	Hombres	16-19	1977	Aragón
Septiembre 2005	200509	Mujeres	16-19	1449	Aragón
Septiembre 2005	200509	Hombres	20-24	4966	Aragón
Septiembre 2005	200509	Mujeres	20-24	4302	Aragón
Septiembre 2005	200509	Hombres	25-29	4907	Aragón
Septiembre 2005	200509	Mujeres	25-29	4145	Aragón
Septiembre 2005	200509	Hombres	30-34	3739	Aragón
Septiembre 2005	200509	Mujeres	30-34	3034	Aragón
Septiembre 2005	200509	Hombres	35-39	2751	Aragón
Septiembre 2005	200509	Mujeres	35-39	2231	Aragón
Septiembre 2005	200509	Hombres	40-44	2079	Aragón
Septiembre 2005	200509	Mujeres	40-44	2126	Aragón
Septiembre 2005	200509	Hombres	45-49	1428	Aragón
Septiembre 2005	200509	Mujeres	45-49	1668	Aragón
Septiembre 2005	200509	Hombres	50-54	899	Aragón
Septiembre 2005	200509	Mujeres	50-54	903	Aragón
Septiembre 2005	200509	Hombres	55-59	552	Aragón
Septiembre 2005	200509	Mujeres	55-59	424	Aragón
Septiembre 2005	200509	Hombres	60-64	322	Aragón
Septiembre 2005	200509	Mujeres	60-64	162	Aragón
Septiembre 2005	200509	Hombres	Más de 64	37	Aragón
Septiembre 2005	200509	Mujeres	Más de 64	16	Aragón
Agosto 2005	200508	Hombres	16-19	2018	Aragón
Agosto 2005	200508	Mujeres	16-19	1489	Aragón
Agosto 2005	200508	Hombres	20-24	4312	Aragón
Agosto 2005	200508	Mujeres	20-24	3322	Aragón
Agosto 2005	200508	Hombres	25-29	4145	Aragón
Agosto 2005	200508	Mujeres	25-29	2798	Aragón
Agosto 2005	200508	Hombres	30-34	3173	Aragón
Agosto 2005	200508	Mujeres	30-34	1997	Aragón
Agosto 2005	200508	Hombres	35-39	2259	Aragón
Agosto 2005	200508	Mujeres	35-39	1601	Aragón
Agosto 2005	200508	Hombres	40-44	1662	Aragón
Agosto 2005	200508	Mujeres	40-44	1459	Aragón
Agosto 2005	200508	Hombres	45-49	1115	Aragón
Agosto 2005	200508	Mujeres	45-49	1148	Aragón
Agosto 2005	200508	Hombres	50-54	717	Aragón
Agosto 2005	200508	Mujeres	50-54	618	Aragón
Agosto 2005	200508	Hombres	55-59	333	Aragón
Agosto 2005	200508	Mujeres	55-59	270	Aragón
Agosto 2005	200508	Hombres	60-64	201	Aragón
Agosto 2005	200508	Mujeres	60-64	130	Aragón
Agosto 2005	200508	Hombres	Más de 64	27	Aragón
