Municipio código	Municipio nombre	Año	Orden	Siglas	Concejales
44261	Villarquemado	2007	1	PSOE	4
44261	Villarquemado	2007	2	PP	1
44261	Villarquemado	2007	4	CHA	2
44261	Villarquemado	2011	1	PP	3
44261	Villarquemado	2011	2	PSOE	4
44261	Villarquemado	2011	3	PAR	0
44261	Villarquemado	2015	1	PP	3
44261	Villarquemado	2015	2	PSOE	4
44262	Villarroya de los Pinares	2007	1	PSOE	0
44262	Villarroya de los Pinares	2007	2	PP	4
44262	Villarroya de los Pinares	2007	3	PAR	1
44262	Villarroya de los Pinares	2007	4	CHA	0
44262	Villarroya de los Pinares	2007	5	IU	0
44262	Villarroya de los Pinares	2011	1	PP	1
44262	Villarroya de los Pinares	2011	2	PSOE	0
44262	Villarroya de los Pinares	2011	3	PAR	4
44262	Villarroya de los Pinares	2011	4	CHA	0
44262	Villarroya de los Pinares	2015	1	PP	0
44262	Villarroya de los Pinares	2015	2	PSOE	0
44262	Villarroya de los Pinares	2015	4	PAR	4
44262	Villarroya de los Pinares	2015	5	C's	1
44263	Villastar	2007	1	PSOE	2
44263	Villastar	2007	2	PP	0
44263	Villastar	2007	3	PAR	3
44263	Villastar	2007	4	CHA	2
44263	Villastar	2011	1	PP	2
44263	Villastar	2011	2	PSOE	2
44263	Villastar	2011	3	PAR	1
44263	Villastar	2011	4	CHA	2
44263	Villastar	2011	7	COMPROMISO CON ARAGON	0
44263	Villastar	2015	1	PP	2
44263	Villastar	2015	2	PSOE	2
44263	Villastar	2015	4	PAR	0
44263	Villastar	2015	7	CHA	3
44264	Villel	2007	1	PSOE	2
44264	Villel	2007	2	PP	1
44264	Villel	2007	3	PAR	4
44264	Villel	2011	1	PP	3
44264	Villel	2011	2	PSOE	2
44264	Villel	2011	3	PAR	2
44264	Villel	2015	1	PP	1
44264	Villel	2015	2	PSOE	2
44264	Villel	2015	4	PAR	3
44264	Villel	2015	5	C's	1
44265	Vinaceite	2007	1	PSOE	1
44265	Vinaceite	2007	2	PP	4
44265	Vinaceite	2007	3	PAR	0
44265	Vinaceite	2007	4	CHA	0
44265	Vinaceite	2011	1	PP	4
44265	Vinaceite	2011	2	PSOE	1
44265	Vinaceite	2011	3	PAR	1
44265	Vinaceite	2011	8	FIA	1
44265	Vinaceite	2015	1	PP	4
44265	Vinaceite	2015	2	PSOE	0
44265	Vinaceite	2015	4	PAR	1
44265	Vinaceite	2015	5	C's	2
44266	Visiedo	2007	1	PSOE	0
44266	Visiedo	2007	2	PP	1
44266	Visiedo	2007	3	PAR	3
44266	Visiedo	2007	4	CHA	1
44266	Visiedo	2011	1	PP	4
44266	Visiedo	2011	2	PSOE	0
44266	Visiedo	2011	3	PAR	1
44266	Visiedo	2011	4	CHA	0
44266	Visiedo	2015	1	PP	2
44266	Visiedo	2015	2	PSOE	2
44266	Visiedo	2015	4	PAR	1
44267	Vivel del Río Martín	2007	1	PSOE	0
44267	Vivel del Río Martín	2007	2	PP	0
44267	Vivel del Río Martín	2007	3	PAR	1
44267	Vivel del Río Martín	2007	4	CHA	0
44267	Vivel del Río Martín	2011	1	PP	2
44267	Vivel del Río Martín	2011	2	PSOE	0
44267	Vivel del Río Martín	2011	3	PAR	1
44267	Vivel del Río Martín	2011	4	CHA	0
44267	Vivel del Río Martín	2011	7	COMPROMISO CON ARAGON	0
44267	Vivel del Río Martín	2015	1	PP	2
44267	Vivel del Río Martín	2015	2	PSOE	1
44267	Vivel del Río Martín	2015	4	PAR	0
44267	Vivel del Río Martín	2015	12	COMPROMISO CON ARAGON	0
44268	Zoma (La)	2007	1	PSOE	1
44268	Zoma (La)	2007	2	PP	0
44268	Zoma (La)	2007	3	PAR	0
44268	Zoma (La)	2011	1	PP	0
44268	Zoma (La)	2011	2	PSOE	1
44268	Zoma (La)	2011	3	PAR	0
44268	Zoma (La)	2015	1	PP	0
44268	Zoma (La)	2015	2	PSOE	1
50001	Abanto	2007	1	PSOE	1
50001	Abanto	2007	2	PP	4
50001	Abanto	2007	3	PAR	0
50001	Abanto	2007	4	CHA	0
50001	Abanto	2007	5	IU	0
50001	Abanto	2011	1	PP	4
50001	Abanto	2011	2	PSOE	1
50001	Abanto	2011	3	PAR	0
50001	Abanto	2015	1	PP	5
50001	Abanto	2015	2	PSOE	0
50002	Acered	2007	1	PSOE	2
50002	Acered	2007	2	PP	1
50002	Acered	2007	3	PAR	2
50002	Acered	2007	4	CHA	0
50002	Acered	2007	5	IU	0
50002	Acered	2011	1	PP	0
50002	Acered	2011	2	PSOE	1
50002	Acered	2011	3	PAR	4
50002	Acered	2015	1	PP	0
50002	Acered	2015	2	PSOE	1
50002	Acered	2015	4	PAR	4
50002	Acered	2015	7	CHA	0
50003	Agón	2007	1	PSOE	4
50003	Agón	2007	2	PP	0
50003	Agón	2007	3	PAR	0
50003	Agón	2007	4	CHA	1
50003	Agón	2011	1	PP	0
50003	Agón	2011	2	PSOE	4
50003	Agón	2011	3	PAR	1
50003	Agón	2011	4	CHA	0
50003	Agón	2015	1	PP	0
50003	Agón	2015	2	PSOE	4
50003	Agón	2015	4	PAR	1
50003	Agón	2015	7	CHA	0
50004	Aguarón	2007	1	PSOE	5
50004	Aguarón	2007	2	PP	1
50004	Aguarón	2007	3	PAR	0
50004	Aguarón	2007	4	CHA	1
50004	Aguarón	2011	1	PP	1
50004	Aguarón	2011	2	PSOE	5
50004	Aguarón	2011	3	PAR	0
50004	Aguarón	2011	4	CHA	1
50004	Aguarón	2015	1	PP	2
50004	Aguarón	2015	2	PSOE	4
50004	Aguarón	2015	7	CHA	1
50005	Aguilón	2007	1	PSOE	0
50005	Aguilón	2007	2	PP	4
50005	Aguilón	2007	3	PAR	3
50005	Aguilón	2011	1	PP	4
50005	Aguilón	2011	2	PSOE	0
50005	Aguilón	2011	3	PAR	1
50005	Aguilón	2011	4	CHA	0
50005	Aguilón	2015	1	PP	4
50005	Aguilón	2015	2	PSOE	3
50006	Ainzón	2007	1	PSOE	6
50006	Ainzón	2007	2	PP	3
50006	Ainzón	2007	3	PAR	0
50006	Ainzón	2011	1	PP	4
50006	Ainzón	2011	2	PSOE	5
50006	Ainzón	2015	1	PP	4
50006	Ainzón	2015	2	PSOE	5
50007	Aladrén	2007	1	PSOE	0
50007	Aladrén	2007	2	PP	0
50007	Aladrén	2007	3	PAR	1
50007	Aladrén	2007	4	CHA	0
50007	Aladrén	2011	1	PP	0
50007	Aladrén	2011	2	PSOE	0
50007	Aladrén	2011	3	PAR	1
50007	Aladrén	2015	1	PP	0
50007	Aladrén	2015	2	PSOE	0
50007	Aladrén	2015	88	JUNTOS POR ALADRÉN	1
50008	Alagón	2007	1	PSOE	7
50008	Alagón	2007	2	PP	1
50008	Alagón	2007	3	PAR	4
50008	Alagón	2007	4	CHA	0
50008	Alagón	2007	5	IU	1
50008	Alagón	2011	1	PP	1
50008	Alagón	2011	2	PSOE	6
50008	Alagón	2011	3	PAR	4
50008	Alagón	2011	4	CHA	1
50008	Alagón	2011	5	IU	1
50008	Alagón	2015	1	PP	1
50008	Alagón	2015	2	PSOE	5
50008	Alagón	2015	4	PAR	3
50008	Alagón	2015	7	CHA	1
50008	Alagón	2015	13	ARAGONSIPUEDE	1
50008	Alagón	2015	41	CCA-ZGZ	2
50009	Alarba	2007	1	PSOE	4
50009	Alarba	2007	2	PP	0
50009	Alarba	2007	3	PAR	1
50009	Alarba	2007	4	CHA	0
50009	Alarba	2011	1	PP	1
50009	Alarba	2011	2	PSOE	4
50009	Alarba	2011	3	PAR	0
50009	Alarba	2015	1	PP	2
50009	Alarba	2015	2	PSOE	3
50009	Alarba	2015	4	PAR	0
50010	Alberite de San Juan	2007	1	PSOE	0
50010	Alberite de San Juan	2007	2	PP	0
50010	Alberite de San Juan	2007	3	PAR	5
50010	Alberite de San Juan	2007	4	CHA	0
50010	Alberite de San Juan	2011	1	PP	0
50010	Alberite de San Juan	2011	2	PSOE	0
50010	Alberite de San Juan	2011	3	PAR	5
50010	Alberite de San Juan	2015	1	PP	0
50010	Alberite de San Juan	2015	2	PSOE	0
50010	Alberite de San Juan	2015	4	PAR	3
50011	Albeta	2007	1	PSOE	5
50011	Albeta	2007	2	PP	0
50011	Albeta	2007	4	CHA	0
50011	Albeta	2011	1	PP	0
50011	Albeta	2011	2	PSOE	5
50011	Albeta	2015	1	PP	0
50011	Albeta	2015	2	PSOE	5
50011	Albeta	2015	7	CHA	0
50012	Alborge	2007	1	PSOE	5
50012	Alborge	2007	2	PP	0
50012	Alborge	2007	3	PAR	0
50012	Alborge	2007	4	CHA	0
50012	Alborge	2007	5	IU	0
50012	Alborge	2011	1	PP	0
50012	Alborge	2011	2	PSOE	5
50012	Alborge	2011	3	PAR	0
50012	Alborge	2011	4	CHA	0
50012	Alborge	2011	5	IU	0
50012	Alborge	2015	1	PP	0
50012	Alborge	2015	2	PSOE	4
50012	Alborge	2015	4	PAR	0
50012	Alborge	2015	7	CHA	1
50013	Alcalá de Ebro	2007	1	PSOE	4
50013	Alcalá de Ebro	2007	2	PP	3
50013	Alcalá de Ebro	2007	3	PAR	0
50013	Alcalá de Ebro	2011	1	PP	2
50013	Alcalá de Ebro	2011	2	PSOE	4
50013	Alcalá de Ebro	2011	3	PAR	1
50013	Alcalá de Ebro	2015	1	PP	1
50013	Alcalá de Ebro	2015	2	PSOE	5
50013	Alcalá de Ebro	2015	4	PAR	1
50014	Alcalá de Moncayo	2007	1	PSOE	0
50014	Alcalá de Moncayo	2007	2	PP	1
50014	Alcalá de Moncayo	2007	3	PAR	4
50014	Alcalá de Moncayo	2007	4	CHA	0
50014	Alcalá de Moncayo	2011	1	PP	1
50014	Alcalá de Moncayo	2011	2	PSOE	0
50014	Alcalá de Moncayo	2011	3	PAR	4
50014	Alcalá de Moncayo	2011	4	CHA	0
50014	Alcalá de Moncayo	2011	5	IU	0
50014	Alcalá de Moncayo	2015	1	PP	1
50014	Alcalá de Moncayo	2015	2	PSOE	0
50014	Alcalá de Moncayo	2015	4	PAR	4
50015	Alconchel de Ariza	2007	1	PSOE	4
50015	Alconchel de Ariza	2007	2	PP	0
50015	Alconchel de Ariza	2007	3	PAR	1
50015	Alconchel de Ariza	2007	4	CHA	0
50015	Alconchel de Ariza	2007	5	IU	0
50015	Alconchel de Ariza	2011	1	PP	0
50015	Alconchel de Ariza	2011	2	PSOE	3
50015	Alconchel de Ariza	2011	3	PAR	0
50015	Alconchel de Ariza	2015	1	PP	0
50015	Alconchel de Ariza	2015	2	PSOE	3
50015	Alconchel de Ariza	2015	4	PAR	0
50016	Aldehuela de Liestos	2007	1	PSOE	0
50016	Aldehuela de Liestos	2007	2	PP	0
50016	Aldehuela de Liestos	2007	3	PAR	1
50016	Aldehuela de Liestos	2011	1	PP	0
50016	Aldehuela de Liestos	2011	2	PSOE	0
50016	Aldehuela de Liestos	2011	3	PAR	1
50016	Aldehuela de Liestos	2015	1	PP	0
50016	Aldehuela de Liestos	2015	2	PSOE	1
50017	Alfajarín	2007	1	PSOE	3
50017	Alfajarín	2007	2	PP	1
50017	Alfajarín	2007	3	PAR	5
50017	Alfajarín	2007	4	CHA	0
50017	Alfajarín	2007	5	IU	0
50017	Alfajarín	2011	1	PP	2
50017	Alfajarín	2011	2	PSOE	2
50017	Alfajarín	2011	3	PAR	4
50017	Alfajarín	2011	4	CHA	3
50017	Alfajarín	2015	1	PP	2
50017	Alfajarín	2015	2	PSOE	2
50017	Alfajarín	2015	4	PAR	5
50017	Alfajarín	2015	61	GA-ZGZ	2
50017	Alfajarín	2015	84	A.E.L.H.A.	0
50018	Alfamén	2007	1	PSOE	5
50018	Alfamén	2007	2	PP	0
50018	Alfamén	2007	3	PAR	4
50018	Alfamén	2011	1	PP	1
50018	Alfamén	2011	2	PSOE	4
50018	Alfamén	2011	3	PAR	4
50018	Alfamén	2011	4	CHA	0
50018	Alfamén	2015	1	PP	0
50018	Alfamén	2015	2	PSOE	4
50018	Alfamén	2015	4	PAR	5
50018	Alfamén	2015	7	CHA	0
50019	Alforque	2007	1	PSOE	1
50019	Alforque	2007	2	PP	0
50019	Alforque	2007	3	PAR	0
50019	Alforque	2011	1	PP	0
50019	Alforque	2011	2	PSOE	3
50019	Alforque	2011	3	PAR	0
50019	Alforque	2011	4	CHA	0
50019	Alforque	2011	5	IU	0
50019	Alforque	2015	1	PP	1
50019	Alforque	2015	2	PSOE	2
50019	Alforque	2015	4	PAR	0
50019	Alforque	2015	7	CHA	0
50020	Alhama de Aragón	2007	1	PSOE	1
50020	Alhama de Aragón	2007	2	PP	1
50020	Alhama de Aragón	2007	3	PAR	4
50020	Alhama de Aragón	2007	4	CHA	3
50020	Alhama de Aragón	2011	1	PP	1
50020	Alhama de Aragón	2011	2	PSOE	2
50020	Alhama de Aragón	2011	3	PAR	2
50020	Alhama de Aragón	2011	4	CHA	4
50020	Alhama de Aragón	2015	1	PP	1
50020	Alhama de Aragón	2015	2	PSOE	1
50020	Alhama de Aragón	2015	4	PAR	4
50020	Alhama de Aragón	2015	7	CHA	3
50021	Almochuel	2007	1	PSOE	0
50021	Almochuel	2007	2	PP	0
50021	Almochuel	2007	3	PAR	1
50021	Almochuel	2007	4	CHA	0
50021	Almochuel	2011	1	PP	0
50021	Almochuel	2011	2	PSOE	0
50021	Almochuel	2011	3	PAR	1
50021	Almochuel	2015	2	PSOE	0
50021	Almochuel	2015	4	PAR	1
50021	Almochuel	2015	17	IU-ZGZ	0
50022	Almolda (La)	2007	1	PSOE	3
50022	Almolda (La)	2007	2	PP	1
50022	Almolda (La)	2007	3	PAR	2
50022	Almolda (La)	2007	33	A AL	1
50022	Almolda (La)	2011	1	PP	1
50022	Almolda (La)	2011	2	PSOE	2
50022	Almolda (La)	2011	3	PAR	3
50022	Almolda (La)	2011	8	FIA	1
50022	Almolda (La)	2015	1	PP	1
50022	Almolda (La)	2015	2	PSOE	3
50022	Almolda (La)	2015	4	PAR	3
50023	Almonacid de la Cuba	2007	1	PSOE	2
50023	Almonacid de la Cuba	2007	2	PP	0
50023	Almonacid de la Cuba	2007	3	PAR	5
50023	Almonacid de la Cuba	2011	1	PP	0
50023	Almonacid de la Cuba	2011	2	PSOE	2
50023	Almonacid de la Cuba	2011	3	PAR	5
50023	Almonacid de la Cuba	2015	1	PP	0
50023	Almonacid de la Cuba	2015	2	PSOE	0
50023	Almonacid de la Cuba	2015	4	PAR	5
50023	Almonacid de la Cuba	2015	7	CHA	0
50023	Almonacid de la Cuba	2015	30	BAR	0
50024	Almonacid de la Sierra	2007	1	PSOE	7
50024	Almonacid de la Sierra	2007	2	PP	0
50024	Almonacid de la Sierra	2007	3	PAR	0
50024	Almonacid de la Sierra	2007	4	CHA	0
50024	Almonacid de la Sierra	2011	1	PP	0
50024	Almonacid de la Sierra	2011	2	PSOE	7
50024	Almonacid de la Sierra	2015	1	PP	0
50024	Almonacid de la Sierra	2015	2	PSOE	7
50025	Almunia de Doña Godina (La)	2007	1	PSOE	5
50025	Almunia de Doña Godina (La)	2007	2	PP	5
50025	Almunia de Doña Godina (La)	2007	3	PAR	1
50025	Almunia de Doña Godina (La)	2007	4	CHA	2
50025	Almunia de Doña Godina (La)	2011	1	PP	7
50025	Almunia de Doña Godina (La)	2011	2	PSOE	4
50025	Almunia de Doña Godina (La)	2011	3	PAR	0
50025	Almunia de Doña Godina (La)	2011	4	CHA	2
50025	Almunia de Doña Godina (La)	2015	1	PP	5
50025	Almunia de Doña Godina (La)	2015	2	PSOE	5
50025	Almunia de Doña Godina (La)	2015	4	PAR	0
50025	Almunia de Doña Godina (La)	2015	7	CHA	3
50026	Alpartir	2007	1	PSOE	6
50026	Alpartir	2007	2	PP	0
50026	Alpartir	2007	3	PAR	0
50026	Alpartir	2007	4	CHA	1
50026	Alpartir	2011	1	PP	3
50026	Alpartir	2011	2	PSOE	4
50026	Alpartir	2011	3	PAR	0
50026	Alpartir	2015	1	PP	3
50026	Alpartir	2015	2	PSOE	4
50027	Ambel	2007	1	PSOE	5
50027	Ambel	2007	2	PP	1
50027	Ambel	2007	3	PAR	1
50027	Ambel	2011	1	PP	3
50027	Ambel	2011	2	PSOE	3
50027	Ambel	2011	5	IU	1
50027	Ambel	2015	1	PP	5
50027	Ambel	2015	2	PSOE	2
50028	Anento	2007	1	PSOE	5
50028	Anento	2007	2	PP	0
50028	Anento	2007	3	PAR	0
50028	Anento	2007	4	CHA	0
50028	Anento	2011	2	PSOE	5
50028	Anento	2011	4	CHA	0
50028	Anento	2015	1	PP	0
50028	Anento	2015	2	PSOE	4
50028	Anento	2015	4	PAR	0
50028	Anento	2015	7	CHA	1
50029	Aniñón	2007	1	PSOE	6
50029	Aniñón	2007	2	PP	1
50029	Aniñón	2007	3	PAR	0
50029	Aniñón	2011	1	PP	1
50029	Aniñón	2011	2	PSOE	5
50029	Aniñón	2011	3	PAR	1
50029	Aniñón	2015	1	PP	2
50029	Aniñón	2015	2	PSOE	5
50029	Aniñón	2015	4	PAR	0
50030	Añón de Moncayo	2007	1	PSOE	1
50030	Añón de Moncayo	2007	2	PP	4
50030	Añón de Moncayo	2007	3	PAR	0
50030	Añón de Moncayo	2007	4	CHA	0
50030	Añón de Moncayo	2011	1	PP	3
50030	Añón de Moncayo	2011	2	PSOE	0
50030	Añón de Moncayo	2011	3	PAR	2
50030	Añón de Moncayo	2011	4	CHA	0
50030	Añón de Moncayo	2011	5	IU	0
50030	Añón de Moncayo	2015	1	PP	1
50030	Añón de Moncayo	2015	2	PSOE	0
50030	Añón de Moncayo	2015	4	PAR	4
50031	Aranda de Moncayo	2007	1	PSOE	4
50031	Aranda de Moncayo	2007	2	PP	1
50031	Aranda de Moncayo	2007	3	PAR	0
50031	Aranda de Moncayo	2007	4	CHA	0
50031	Aranda de Moncayo	2007	5	IU	0
50031	Aranda de Moncayo	2011	1	PP	1
50031	Aranda de Moncayo	2011	2	PSOE	4
50031	Aranda de Moncayo	2011	3	PAR	0
50031	Aranda de Moncayo	2015	1	PP	1
50031	Aranda de Moncayo	2015	2	PSOE	3
50031	Aranda de Moncayo	2015	4	PAR	1
50031	Aranda de Moncayo	2015	7	CHA	0
50032	Arándiga	2007	1	PSOE	0
50032	Arándiga	2007	2	PP	4
50032	Arándiga	2007	3	PAR	0
50032	Arándiga	2007	22	IA	3
50032	Arándiga	2011	1	PP	4
50032	Arándiga	2011	2	PSOE	0
50032	Arándiga	2011	4	CHA	3
50032	Arándiga	2015	1	PP	3
50032	Arándiga	2015	2	PSOE	0
50032	Arándiga	2015	4	PAR	0
50032	Arándiga	2015	7	CHA	4
50033	Ardisa	2007	1	PSOE	0
50033	Ardisa	2007	2	PP	0
50033	Ardisa	2007	3	PAR	1
50033	Ardisa	2011	1	PP	0
50033	Ardisa	2011	2	PSOE	1
50033	Ardisa	2011	3	PAR	2
50033	Ardisa	2015	1	PP	0
50033	Ardisa	2015	2	PSOE	0
50033	Ardisa	2015	4	PAR	2
50033	Ardisa	2015	7	CHA	1
50034	Ariza	2007	1	PSOE	7
50034	Ariza	2007	2	PP	1
50034	Ariza	2007	3	PAR	1
50034	Ariza	2007	4	CHA	0
50034	Ariza	2011	1	PP	0
50034	Ariza	2011	2	PSOE	7
50034	Ariza	2011	3	PAR	2
50034	Ariza	2015	1	PP	1
50034	Ariza	2015	2	PSOE	8
50034	Ariza	2015	4	PAR	0
50035	Artieda	2007	1	PSOE	0
50035	Artieda	2007	2	PP	0
50035	Artieda	2007	4	CHA	5
50035	Artieda	2011	2	PSOE	0
50035	Artieda	2011	4	CHA	2
50035	Artieda	2011	36	PYLN	1
50035	Artieda	2015	1	PP	0
50035	Artieda	2015	2	PSOE	0
50035	Artieda	2015	7	CHA	2
50035	Artieda	2015	15	CAMBIAR	1
50036	Asín	2007	1	PSOE	4
50036	Asín	2007	2	PP	0
50036	Asín	2007	3	PAR	1
50036	Asín	2007	4	CHA	0
50036	Asín	2007	5	IU	0
50036	Asín	2011	1	PP	0
50036	Asín	2011	2	PSOE	4
50036	Asín	2011	3	PAR	1
50036	Asín	2011	5	IU	0
50036	Asín	2015	1	PP	0
50036	Asín	2015	2	PSOE	4
50036	Asín	2015	4	PAR	1
50037	Atea	2007	1	PSOE	4
50037	Atea	2007	2	PP	1
50037	Atea	2007	3	PAR	0
50037	Atea	2007	4	CHA	0
50037	Atea	2011	1	PP	1
50037	Atea	2011	2	PSOE	4
50037	Atea	2011	3	PAR	0
50037	Atea	2011	4	CHA	0
50037	Atea	2015	1	PP	1
50037	Atea	2015	2	PSOE	4
50037	Atea	2015	4	PAR	0
50037	Atea	2015	7	CHA	0
50038	Ateca	2007	1	PSOE	5
50038	Ateca	2007	2	PP	3
50038	Ateca	2007	3	PAR	2
50038	Ateca	2007	4	CHA	0
50038	Ateca	2007	5	IU	1
50038	Ateca	2011	1	PP	4
50038	Ateca	2011	2	PSOE	5
50038	Ateca	2011	3	PAR	2
50038	Ateca	2011	4	CHA	0
50038	Ateca	2011	5	IU	0
50038	Ateca	2015	1	PP	3
50038	Ateca	2015	2	PSOE	6
50038	Ateca	2015	4	PAR	1
50038	Ateca	2015	62	IP ATECA - ZGZ	1
50039	Azuara	2007	1	PSOE	5
50039	Azuara	2007	2	PP	2
50039	Azuara	2007	3	PAR	0
50039	Azuara	2007	5	IU	0
50039	Azuara	2011	1	PP	2
50039	Azuara	2011	2	PSOE	5
50039	Azuara	2011	3	PAR	0
50039	Azuara	2015	1	PP	3
50039	Azuara	2015	2	PSOE	3
50039	Azuara	2015	4	PAR	1
50040	Badules	2007	1	PSOE	3
50040	Badules	2007	2	PP	2
50040	Badules	2007	3	PAR	0
50040	Badules	2007	4	CHA	0
50040	Badules	2011	1	PP	0
50040	Badules	2011	2	PSOE	3
50040	Badules	2011	3	PAR	0
50040	Badules	2011	4	CHA	0
50040	Badules	2015	1	PP	0
50040	Badules	2015	2	PSOE	3
50041	Bagüés	2007	1	PSOE	0
50041	Bagüés	2007	2	PP	0
50041	Bagüés	2007	3	PAR	1
50041	Bagüés	2011	1	PP	0
50041	Bagüés	2011	2	PSOE	1
50041	Bagüés	2011	3	PAR	0
50041	Bagüés	2015	1	PP	0
50041	Bagüés	2015	2	PSOE	1
50041	Bagüés	2015	4	PAR	0
50042	Balconchán	2007	1	PSOE	0
50042	Balconchán	2007	2	PP	0
50042	Balconchán	2007	3	PAR	1
50042	Balconchán	2011	2	PSOE	1
50042	Balconchán	2011	3	PAR	0
50042	Balconchán	2015	1	PP	0
50042	Balconchán	2015	2	PSOE	1
50043	Bárboles	2007	1	PSOE	4
50043	Bárboles	2007	2	PP	3
50043	Bárboles	2007	3	PAR	0
50043	Bárboles	2011	1	PP	1
50043	Bárboles	2011	2	PSOE	2
50043	Bárboles	2011	3	PAR	4
50043	Bárboles	2015	1	PP	0
50043	Bárboles	2015	2	PSOE	3
50043	Bárboles	2015	4	PAR	4
50044	Bardallur	2007	1	PSOE	0
50044	Bardallur	2007	2	PP	2
50044	Bardallur	2007	4	CHA	5
50044	Bardallur	2011	1	PP	1
50044	Bardallur	2011	2	PSOE	1
50044	Bardallur	2011	3	PAR	0
50044	Bardallur	2011	4	CHA	5
50044	Bardallur	2015	1	PP	1
50044	Bardallur	2015	2	PSOE	2
50044	Bardallur	2015	7	CHA	4
50045	Belchite	2007	1	PSOE	6
50045	Belchite	2007	2	PP	2
50045	Belchite	2007	3	PAR	1
50045	Belchite	2007	4	CHA	0
50045	Belchite	2011	1	PP	3
50045	Belchite	2011	2	PSOE	5
50045	Belchite	2011	3	PAR	1
50045	Belchite	2015	1	PP	4
50045	Belchite	2015	2	PSOE	4
50045	Belchite	2015	4	PAR	1
50046	Belmonte de Gracián	2007	1	PSOE	0
50046	Belmonte de Gracián	2007	2	PP	0
50046	Belmonte de Gracián	2007	3	PAR	5
50046	Belmonte de Gracián	2007	4	CHA	0
50046	Belmonte de Gracián	2011	1	PP	0
50046	Belmonte de Gracián	2011	2	PSOE	0
50046	Belmonte de Gracián	2011	3	PAR	5
50046	Belmonte de Gracián	2015	1	PP	0
50046	Belmonte de Gracián	2015	2	PSOE	0
50046	Belmonte de Gracián	2015	4	PAR	5
50046	Belmonte de Gracián	2015	7	CHA	0
50047	Berdejo	2007	1	PSOE	1
50047	Berdejo	2007	2	PP	0
50047	Berdejo	2007	3	PAR	0
50047	Berdejo	2011	1	PP	0
50047	Berdejo	2011	2	PSOE	3
50047	Berdejo	2015	1	PP	0
50047	Berdejo	2015	2	PSOE	3
50047	Berdejo	2015	4	PAR	0
50048	Berrueco	2007	1	PSOE	1
50048	Berrueco	2007	2	PP	0
50048	Berrueco	2007	3	PAR	0
50048	Berrueco	2007	4	CHA	0
50048	Berrueco	2011	2	PSOE	1
50048	Berrueco	2011	3	PAR	0
50048	Berrueco	2015	1	PP	0
50048	Berrueco	2015	2	PSOE	1
50050	Bijuesca	2007	1	PSOE	5
50050	Bijuesca	2007	2	PP	0
50050	Bijuesca	2007	3	PAR	0
50050	Bijuesca	2007	4	CHA	0
50050	Bijuesca	2011	1	PP	0
50050	Bijuesca	2011	2	PSOE	5
50050	Bijuesca	2011	4	CHA	0
50050	Bijuesca	2015	1	PP	0
50050	Bijuesca	2015	2	PSOE	5
50050	Bijuesca	2015	4	PAR	0
50051	Biota	2007	1	PSOE	5
50051	Biota	2007	2	PP	1
50051	Biota	2007	3	PAR	2
50051	Biota	2007	4	CHA	1
50051	Biota	2011	1	PP	3
50051	Biota	2011	2	PSOE	4
50051	Biota	2011	3	PAR	2
50051	Biota	2015	1	PP	4
50051	Biota	2015	2	PSOE	5
50051	Biota	2015	4	PAR	0
50051	Biota	2015	7	CHA	0
50052	Bisimbre	2007	1	PSOE	1
50052	Bisimbre	2007	2	PP	4
50052	Bisimbre	2007	4	CHA	0
50052	Bisimbre	2011	1	PP	4
50052	Bisimbre	2011	2	PSOE	0
50052	Bisimbre	2011	3	PAR	1
50052	Bisimbre	2015	1	PP	3
50052	Bisimbre	2015	2	PSOE	0
50052	Bisimbre	2015	4	PAR	0
50052	Bisimbre	2015	7	CHA	0
50053	Boquiñeni	2007	1	PSOE	4
50053	Boquiñeni	2007	2	PP	3
50053	Boquiñeni	2007	3	PAR	2
50053	Boquiñeni	2011	1	PP	1
50053	Boquiñeni	2011	2	PSOE	4
50053	Boquiñeni	2011	3	PAR	2
50053	Boquiñeni	2015	1	PP	2
50053	Boquiñeni	2015	2	PSOE	4
50053	Boquiñeni	2015	4	PAR	1
50054	Bordalba	2007	1	PSOE	0
50054	Bordalba	2007	2	PP	0
50054	Bordalba	2007	3	PAR	1
50054	Bordalba	2007	4	CHA	0
50054	Bordalba	2011	1	PP	0
50054	Bordalba	2011	2	PSOE	0
50054	Bordalba	2011	3	PAR	3
50054	Bordalba	2015	1	PP	0
50054	Bordalba	2015	2	PSOE	0
50054	Bordalba	2015	4	PAR	3
50055	Borja	2007	1	PSOE	4
50055	Borja	2007	2	PP	0
50055	Borja	2007	3	PAR	5
50055	Borja	2007	4	CHA	2
50055	Borja	2011	1	PP	3
50055	Borja	2011	2	PSOE	5
50055	Borja	2011	3	PAR	4
50055	Borja	2011	4	CHA	1
50055	Borja	2011	34	UCE	0
50055	Borja	2015	1	PP	2
50055	Borja	2015	2	PSOE	4
50055	Borja	2015	4	PAR	3
50055	Borja	2015	7	CHA	1
50055	Borja	2015	12	COMPROMISO CON ARAGON	0
50055	Borja	2015	17	IU-ZGZ	1
50056	Botorrita	2007	1	PSOE	2
50056	Botorrita	2007	2	PP	1
50056	Botorrita	2007	3	PAR	4
50056	Botorrita	2007	4	CHA	0
50056	Botorrita	2011	1	PP	0
50056	Botorrita	2011	2	PSOE	5
50056	Botorrita	2011	3	PAR	2
50056	Botorrita	2011	8	FIA	0
50056	Botorrita	2015	1	PP	4
50056	Botorrita	2015	2	PSOE	3
