Año	Nº Accidentes	Grupo	Descripción ocupación	Sexo	Código	Municipio
2008	57	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	50297	Zaragoza
2008	1	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	50298	Zuera
2008	1	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	22112	Fraga
2008	1	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	22158	Monzón
2008	2	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	44013	Alcañiz
2008	1	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	50025	Almunia de Doña Godina (La)
2008	1	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	50095	Ejea de los Caballeros
2008	6	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	50297	Zaragoza
2008	1	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	50298	Zuera
2008	122	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	22048	Barbastro
2008	130	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	22061	Binéfar
2008	84	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	22112	Fraga
2008	304	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	22125	Huesca
2008	55	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	22130	Jaca
2008	158	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	22158	Monzón
2008	56	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	22199	Sabiñánigo
2008	84	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	44013	Alcañiz
2008	48	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	44025	Andorra
2008	127	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	44216	Teruel
2008	40	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	50008	Alagón
2008	17	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	50025	Almunia de Doña Godina (La)
2008	66	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	50067	Calatayud
2008	23	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	50074	Caspe
2008	178	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	50089	Cuarte de Huerva
2008	147	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	50095	Ejea de los Caballeros
2008	38	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	50163	María de Huerva
2008	73	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	50182	Muela (La)
2008	160	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	50219	Puebla de Alfindén (La)
2008	77	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	50251	Tarazona
2008	46	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	50252	Tauste
2008	122	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	50272	Utebo
2008	2803	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	50297	Zaragoza
2008	68	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	50298	Zuera
2008	5	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	22061	Binéfar
2008	11	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	22125	Huesca
2008	5	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	22130	Jaca
2008	7	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	22158	Monzón
2008	6	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	44013	Alcañiz
2008	3	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	44025	Andorra
2008	4	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	44216	Teruel
2008	5	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	50008	Alagón
2008	6	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	50025	Almunia de Doña Godina (La)
2008	6	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	50067	Calatayud
2008	2	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	50074	Caspe
2008	12	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	50089	Cuarte de Huerva
2008	6	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	50095	Ejea de los Caballeros
2008	1	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	50163	María de Huerva
2008	4	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	50182	Muela (La)
2008	9	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	50219	Puebla de Alfindén (La)
2008	2	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	50251	Tarazona
2008	7	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	50252	Tauste
2008	20	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	50272	Utebo
2008	108	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	50297	Zaragoza
2008	1	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	50298	Zuera
2008	43	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	22048	Barbastro
2008	38	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	22061	Binéfar
2008	54	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	22112	Fraga
2008	141	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	22125	Huesca
2008	21	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	22130	Jaca
2008	75	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	22158	Monzón
2008	19	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	22199	Sabiñánigo
2008	67	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	44013	Alcañiz
2008	29	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	44025	Andorra
2008	71	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	44216	Teruel
2008	14	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50008	Alagón
2008	18	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50025	Almunia de Doña Godina (La)
2008	70	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50067	Calatayud
2008	13	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50074	Caspe
2008	96	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50089	Cuarte de Huerva
2008	53	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50095	Ejea de los Caballeros
2008	12	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50163	María de Huerva
2008	95	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50182	Muela (La)
2008	164	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50219	Puebla de Alfindén (La)
2008	35	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50251	Tarazona
2008	17	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50252	Tauste
2008	52	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50272	Utebo
2008	1729	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50297	Zaragoza
2008	32	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50298	Zuera
2008	3	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	22048	Barbastro
2008	1	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	22061	Binéfar
2008	3	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	22112	Fraga
2008	4	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	22125	Huesca
2008	3	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	22158	Monzón
2008	2	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	22199	Sabiñánigo
2008	2	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	44025	Andorra
2008	3	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	44216	Teruel
2008	1	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	50008	Alagón
2008	3	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	50025	Almunia de Doña Godina (La)
2008	4	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	50067	Calatayud
2008	4	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	50074	Caspe
2008	7	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	50089	Cuarte de Huerva
2008	8	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	50095	Ejea de los Caballeros
2008	1	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	50163	María de Huerva
2008	5	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	50182	Muela (La)
2008	12	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	50219	Puebla de Alfindén (La)
2008	2	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	50251	Tarazona
2008	14	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	50252	Tauste
2008	118	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	50297	Zaragoza
2008	5	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	50298	Zuera
2008	59	9	Trabajadores no cualificados	Hombres	22048	Barbastro
2008	36	9	Trabajadores no cualificados	Hombres	22061	Binéfar
2008	74	9	Trabajadores no cualificados	Hombres	22112	Fraga
2008	119	9	Trabajadores no cualificados	Hombres	22125	Huesca
2008	29	9	Trabajadores no cualificados	Hombres	22130	Jaca
2008	69	9	Trabajadores no cualificados	Hombres	22158	Monzón
2008	23	9	Trabajadores no cualificados	Hombres	22199	Sabiñánigo
2008	56	9	Trabajadores no cualificados	Hombres	44013	Alcañiz
2008	15	9	Trabajadores no cualificados	Hombres	44025	Andorra
2008	127	9	Trabajadores no cualificados	Hombres	44216	Teruel
2008	44	9	Trabajadores no cualificados	Hombres	50008	Alagón
2008	28	9	Trabajadores no cualificados	Hombres	50025	Almunia de Doña Godina (La)
2008	62	9	Trabajadores no cualificados	Hombres	50067	Calatayud
2008	47	9	Trabajadores no cualificados	Hombres	50074	Caspe
2008	82	9	Trabajadores no cualificados	Hombres	50089	Cuarte de Huerva
2008	68	9	Trabajadores no cualificados	Hombres	50095	Ejea de los Caballeros
2008	22	9	Trabajadores no cualificados	Hombres	50163	María de Huerva
2008	53	9	Trabajadores no cualificados	Hombres	50182	Muela (La)
2008	57	9	Trabajadores no cualificados	Hombres	50219	Puebla de Alfindén (La)
2008	52	9	Trabajadores no cualificados	Hombres	50251	Tarazona
2008	32	9	Trabajadores no cualificados	Hombres	50252	Tauste
2008	65	9	Trabajadores no cualificados	Hombres	50272	Utebo
2008	1671	9	Trabajadores no cualificados	Hombres	50297	Zaragoza
2008	67	9	Trabajadores no cualificados	Hombres	50298	Zuera
2008	23	9	Trabajadores no cualificados	Mujeres	22048	Barbastro
2008	9	9	Trabajadores no cualificados	Mujeres	22061	Binéfar
2008	20	9	Trabajadores no cualificados	Mujeres	22112	Fraga
2008	69	9	Trabajadores no cualificados	Mujeres	22125	Huesca
