Año	Residencia CCAA nombre	Nacionalidad área código	Nacionalidad área nombre	Nacionalidad país código	Nacionalidad país nombre	Sexo	Extranjeros
2009	Aragón	04	Resto de África	220	Guinea Ecuatorial	Mujeres	498
2009	Aragón	04	Resto de África	221	Kenia	Hombres	4
2009	Aragón	04	Resto de África	221	Kenia	Mujeres	30
2009	Aragón	04	Resto de África	223	Liberia	Hombres	15
2009	Aragón	04	Resto de África	223	Liberia	Mujeres	5
2009	Aragón	04	Resto de África	227	Mali	Hombres	1268
2009	Aragón	04	Resto de África	227	Mali	Mujeres	214
2009	Aragón	04	Resto de África	231	Mozambique	Hombres	3
2009	Aragón	04	Resto de África	231	Mozambique	Mujeres	7
2009	Aragón	04	Resto de África	232	Namibia	Hombres	1
2009	Aragón	04	Resto de África	233	Níger	Hombres	15
2009	Aragón	04	Resto de África	233	Níger	Mujeres	5
2009	Aragón	04	Resto de África	234	Nigeria	Hombres	484
2009	Aragón	04	Resto de África	234	Nigeria	Mujeres	383
2009	Aragón	04	Resto de África	235	República Centroafricana	Hombres	3
2009	Aragón	04	Resto de África	235	República Centroafricana	Mujeres	2
2009	Aragón	04	Resto de África	236	Sudáfrica	Hombres	6
2009	Aragón	04	Resto de África	236	Sudáfrica	Mujeres	3
2009	Aragón	04	Resto de África	237	Ruanda	Hombres	1
2009	Aragón	04	Resto de África	237	Ruanda	Mujeres	1
2009	Aragón	04	Resto de África	238	Santo Tome y Príncipe	Mujeres	1
2009	Aragón	04	Resto de África	239	Senegal	Hombres	2698
2009	Aragón	04	Resto de África	239	Senegal	Mujeres	424
2009	Aragón	04	Resto de África	241	Sierra Leona	Hombres	13
2009	Aragón	04	Resto de África	241	Sierra Leona	Mujeres	8
2009	Aragón	04	Resto de África	243	Sudán	Hombres	3
2009	Aragón	04	Resto de África	243	Sudán	Mujeres	6
2009	Aragón	04	Resto de África	245	Tanzania	Hombres	1
2009	Aragón	04	Resto de África	245	Tanzania	Mujeres	1
2009	Aragón	04	Resto de África	246	Chad	Mujeres	1
2009	Aragón	04	Resto de África	247	Togo	Hombres	17
2009	Aragón	04	Resto de África	247	Togo	Mujeres	8
2009	Aragón	04	Resto de África	250	Rep. Democrática del Congo	Hombres	50
2009	Aragón	04	Resto de África	250	Rep. Democrática del Congo	Mujeres	23
2009	Aragón	04	Resto de África	251	Zambia	Mujeres	2
2009	Aragón	04	Resto de África	252	Zimbabwe	Hombres	1
2009	Aragón	04	Resto de África	299	Países sin relaciones diplomáticas	Hombres	2
2009	Aragón	04	Resto de África	299	Países sin relaciones diplomáticas	Mujeres	1
2009	Aragón	05	América del Norte	301	Canadá	Hombres	18
2009	Aragón	05	América del Norte	301	Canadá	Mujeres	20
2009	Aragón	05	América del Norte	302	Estados Unidos de América	Hombres	277
2009	Aragón	05	América del Norte	302	Estados Unidos de América	Mujeres	169
2009	Aragón	06	Resto de América	303	México	Hombres	179
2009	Aragón	06	Resto de América	303	México	Mujeres	268
2009	Aragón	06	Resto de América	314	Costa Rica	Hombres	18
2009	Aragón	06	Resto de América	314	Costa Rica	Mujeres	23
2009	Aragón	06	Resto de América	315	Cuba	Hombres	597
2009	Aragón	06	Resto de América	315	Cuba	Mujeres	797
2009	Aragón	06	Resto de América	316	Dominica	Hombres	6
2009	Aragón	06	Resto de América	316	Dominica	Mujeres	15
2009	Aragón	06	Resto de América	317	El Salvador	Hombres	91
2009	Aragón	06	Resto de América	317	El Salvador	Mujeres	138
2009	Aragón	06	Resto de América	319	Guatemala	Hombres	51
2009	Aragón	06	Resto de América	319	Guatemala	Mujeres	55
2009	Aragón	06	Resto de América	320	Haití	Hombres	2
2009	Aragón	06	Resto de América	321	Honduras	Hombres	222
2009	Aragón	06	Resto de América	321	Honduras	Mujeres	420
2009	Aragón	06	Resto de América	323	Nicaragua	Hombres	677
2009	Aragón	06	Resto de América	323	Nicaragua	Mujeres	2047
2009	Aragón	06	Resto de América	324	Panamá	Hombres	31
2009	Aragón	06	Resto de América	324	Panamá	Mujeres	41
2009	Aragón	06	Resto de América	326	República Dominicana	Hombres	1030
2009	Aragón	06	Resto de América	326	República Dominicana	Mujeres	1632
2009	Aragón	06	Resto de América	327	Trinidad y Tobago	Mujeres	2
2009	Aragón	06	Resto de América	340	Argentina	Hombres	1042
2009	Aragón	06	Resto de América	340	Argentina	Mujeres	1177
2009	Aragón	06	Resto de América	341	Bolivia	Hombres	581
2009	Aragón	06	Resto de América	341	Bolivia	Mujeres	660
2009	Aragón	06	Resto de América	342	Brasil	Hombres	824
2009	Aragón	06	Resto de América	342	Brasil	Mujeres	1684
2009	Aragón	06	Resto de América	343	Colombia	Hombres	3677
2009	Aragón	06	Resto de América	343	Colombia	Mujeres	4379
2009	Aragón	06	Resto de América	344	Chile	Hombres	471
2009	Aragón	06	Resto de América	344	Chile	Mujeres	474
2009	Aragón	06	Resto de América	345	Ecuador	Hombres	5847
2009	Aragón	06	Resto de América	345	Ecuador	Mujeres	5705
2009	Aragón	06	Resto de América	347	Paraguay	Hombres	121
2009	Aragón	06	Resto de América	347	Paraguay	Mujeres	267
2009	Aragón	06	Resto de América	348	Perú	Hombres	1311
2009	Aragón	06	Resto de América	348	Perú	Mujeres	1236
2009	Aragón	06	Resto de América	349	Surinam	Mujeres	1
2009	Aragón	06	Resto de América	350	Uruguay	Hombres	321
2009	Aragón	06	Resto de América	350	Uruguay	Mujeres	356
2009	Aragón	06	Resto de América	351	Venezuela	Hombres	386
2009	Aragón	06	Resto de América	351	Venezuela	Mujeres	621
2009	Aragón	07	Asia	401	Afganistán	Hombres	1
2009	Aragón	07	Asia	404	Bangladesh	Hombres	11
2009	Aragón	07	Asia	404	Bangladesh	Mujeres	8
2009	Aragón	07	Asia	407	China	Hombres	2274
2009	Aragón	07	Asia	407	China	Mujeres	1991
2009	Aragón	07	Asia	409	Filipinas	Hombres	13
2009	Aragón	07	Asia	409	Filipinas	Mujeres	27
2009	Aragón	07	Asia	410	India	Hombres	88
2009	Aragón	07	Asia	410	India	Mujeres	37
2009	Aragón	07	Asia	411	Indonesia	Hombres	4
2009	Aragón	07	Asia	411	Indonesia	Mujeres	8
2009	Aragón	07	Asia	412	Irak	Hombres	1
2009	Aragón	07	Asia	412	Irak	Mujeres	1
2009	Aragón	07	Asia	413	Irán	Hombres	5
2009	Aragón	07	Asia	413	Irán	Mujeres	3
2009	Aragón	07	Asia	414	Israel	Hombres	5
2009	Aragón	07	Asia	414	Israel	Mujeres	4
2009	Aragón	07	Asia	415	Japón	Hombres	12
2009	Aragón	07	Asia	415	Japón	Mujeres	22
2009	Aragón	07	Asia	416	Jordania	Hombres	12
2009	Aragón	07	Asia	416	Jordania	Mujeres	4
2009	Aragón	07	Asia	419	Laos	Mujeres	1
2009	Aragón	07	Asia	420	Líbano	Hombres	11
2009	Aragón	07	Asia	420	Líbano	Mujeres	9
2009	Aragón	07	Asia	421	Malasia	Hombres	3
2009	Aragón	07	Asia	423	Mongolia	Mujeres	3
2009	Aragón	07	Asia	424	Nepal	Hombres	6
2009	Aragón	07	Asia	424	Nepal	Mujeres	3
2009	Aragón	07	Asia	426	Pakistán	Hombres	911
2009	Aragón	07	Asia	426	Pakistán	Mujeres	162
2009	Aragón	07	Asia	430	República de Corea	Hombres	9
2009	Aragón	07	Asia	430	República de Corea	Mujeres	12
2009	Aragón	07	Asia	433	Siria	Hombres	24
2009	Aragón	07	Asia	433	Siria	Mujeres	14
2009	Aragón	07	Asia	434	Sri-Lanka	Hombres	2
2009	Aragón	07	Asia	434	Sri-Lanka	Mujeres	2
2009	Aragón	07	Asia	435	Tailandia	Mujeres	15
2009	Aragón	07	Asia	437	Vietnam	Hombres	2
2009	Aragón	07	Asia	437	Vietnam	Mujeres	4
2009	Aragón	07	Asia	442	Azerbaiyan	Hombres	3
2009	Aragón	07	Asia	443	Kazajstan	Hombres	7
2009	Aragón	07	Asia	443	Kazajstan	Mujeres	16
2009	Aragón	07	Asia	444	Kirgvistan	Hombres	1
2009	Aragón	07	Asia	444	Kirgvistan	Mujeres	15
2009	Aragón	07	Asia	447	Uzbekistán	Hombres	4
2009	Aragón	07	Asia	447	Uzbekistán	Mujeres	12
2009	Aragón	07	Asia	499	Países sin relaciones diplomáticas	Hombres	10
2009	Aragón	07	Asia	499	Países sin relaciones diplomáticas	Mujeres	9
2009	Aragón	08	Oceanía	501	Australia	Hombres	8
2009	Aragón	08	Oceanía	501	Australia	Mujeres	11
2009	Aragón	08	Oceanía	504	Nueva Zelanda	Hombres	5
2009	Aragón	08	Oceanía	504	Nueva Zelanda	Mujeres	3
2009	Aragón	08	Oceanía	511	Micronesia	Hombres	6
2009	Aragón	08	Oceanía	511	Micronesia	Mujeres	1
2009	Aragón	08	Oceanía	512	Tuvalu	Hombres	2
2009	Aragón	08	Oceanía	515	Nauru	Hombres	1
2009	Aragón	08	Oceanía	515	Nauru	Mujeres	2
2009	Aragón	08	Oceanía	516	Palaos	Hombres	4
2009	Aragón	08	Oceanía	516	Palaos	Mujeres	1
2009	Aragón	09	Apátridas y no consta	555	Apátridas	Hombres	20
2009	Aragón	09	Apátridas y no consta	555	Apátridas	Mujeres	9
2010	Aragón	01	UE-27	102	Austria	Hombres	36
2010	Aragón	01	UE-27	102	Austria	Mujeres	36
2010	Aragón	01	UE-27	103	Bélgica	Hombres	128
2010	Aragón	01	UE-27	103	Bélgica	Mujeres	102
2010	Aragón	01	UE-27	104	Bulgaria	Hombres	3201
2010	Aragón	01	UE-27	104	Bulgaria	Mujeres	2723
2010	Aragón	01	UE-27	106	Chipre	Mujeres	2
2010	Aragón	01	UE-27	107	Dinamarca	Hombres	30
2010	Aragón	01	UE-27	107	Dinamarca	Mujeres	11
2010	Aragón	01	UE-27	109	Finlandia	Hombres	8
2010	Aragón	01	UE-27	109	Finlandia	Mujeres	20
2010	Aragón	01	UE-27	110	Francia	Hombres	909
2010	Aragón	01	UE-27	110	Francia	Mujeres	962
2010	Aragón	01	UE-27	111	Grecia	Hombres	32
2010	Aragón	01	UE-27	111	Grecia	Mujeres	29
2010	Aragón	01	UE-27	112	Hungría	Hombres	75
2010	Aragón	01	UE-27	112	Hungría	Mujeres	74
2010	Aragón	01	UE-27	113	Irlanda	Hombres	53
2010	Aragón	01	UE-27	113	Irlanda	Mujeres	38
2010	Aragón	01	UE-27	115	Italia	Hombres	1159
2010	Aragón	01	UE-27	115	Italia	Mujeres	707
2010	Aragón	01	UE-27	121	Países Bajos	Hombres	256
2010	Aragón	01	UE-27	121	Países Bajos	Mujeres	222
2010	Aragón	01	UE-27	122	Polonia	Hombres	2571
2010	Aragón	01	UE-27	122	Polonia	Mujeres	1753
2010	Aragón	01	UE-27	123	Portugal	Hombres	3371
2010	Aragón	01	UE-27	123	Portugal	Mujeres	1578
2010	Aragón	01	UE-27	125	Reino Unido	Hombres	453
2010	Aragón	01	UE-27	125	Reino Unido	Mujeres	368
2010	Aragón	01	UE-27	126	Alemania	Hombres	458
2010	Aragón	01	UE-27	126	Alemania	Mujeres	433
2010	Aragón	01	UE-27	128	Rumanía	Hombres	34790
2010	Aragón	01	UE-27	128	Rumanía	Mujeres	29756
2010	Aragón	01	UE-27	131	Suecia	Hombres	39
2010	Aragón	01	UE-27	131	Suecia	Mujeres	35
2010	Aragón	01	UE-27	136	Letonia	Hombres	27
2010	Aragón	01	UE-27	136	Letonia	Mujeres	28
2010	Aragón	01	UE-27	141	Estonia	Hombres	4
2010	Aragón	01	UE-27	141	Estonia	Mujeres	10
2010	Aragón	01	UE-27	142	Lituania	Hombres	246
2010	Aragón	01	UE-27	142	Lituania	Mujeres	247
2010	Aragón	01	UE-27	143	República Checa	Hombres	105
2010	Aragón	01	UE-27	143	República Checa	Mujeres	102
2010	Aragón	01	UE-27	144	Eslovaquia	Hombres	102
2010	Aragón	01	UE-27	144	Eslovaquia	Mujeres	71
2010	Aragón	01	UE-27	147	Eslovenia	Hombres	31
2010	Aragón	01	UE-27	147	Eslovenia	Mujeres	23
2010	Aragón	02	Resto de Europa	101	Albania	Hombres	30
2010	Aragón	02	Resto de Europa	101	Albania	Mujeres	28
2010	Aragón	02	Resto de Europa	114	Islandia	Hombres	1
2010	Aragón	02	Resto de Europa	120	Noruega	Hombres	19
2010	Aragón	02	Resto de Europa	120	Noruega	Mujeres	12
2010	Aragón	02	Resto de Europa	124	Andorra	Hombres	11
2010	Aragón	02	Resto de Europa	124	Andorra	Mujeres	6
2010	Aragón	02	Resto de Europa	132	Suiza	Hombres	40
2010	Aragón	02	Resto de Europa	132	Suiza	Mujeres	36
2010	Aragón	02	Resto de Europa	135	Ucrania	Hombres	922
2010	Aragón	02	Resto de Europa	135	Ucrania	Mujeres	1030
2010	Aragón	02	Resto de Europa	137	Moldova	Hombres	169
2010	Aragón	02	Resto de Europa	137	Moldova	Mujeres	194
2010	Aragón	02	Resto de Europa	138	Bielorrusia	Hombres	35
2010	Aragón	02	Resto de Europa	138	Bielorrusia	Mujeres	60
2010	Aragón	02	Resto de Europa	139	Georgia	Hombres	46
2010	Aragón	02	Resto de Europa	139	Georgia	Mujeres	25
2010	Aragón	02	Resto de Europa	145	Bosnia-Herzegovina	Hombres	16
2010	Aragón	02	Resto de Europa	145	Bosnia-Herzegovina	Mujeres	27
2010	Aragón	02	Resto de Europa	146	Croacia	Hombres	9
2010	Aragón	02	Resto de Europa	146	Croacia	Mujeres	6
2010	Aragón	02	Resto de Europa	148	Armenia	Hombres	68
2010	Aragón	02	Resto de Europa	148	Armenia	Mujeres	62
2010	Aragón	02	Resto de Europa	154	Rusia	Hombres	167
2010	Aragón	02	Resto de Europa	154	Rusia	Mujeres	575
2010	Aragón	02	Resto de Europa	156	Macedonia	Mujeres	1
2010	Aragón	02	Resto de Europa	157	Serbia	Hombres	30
2010	Aragón	02	Resto de Europa	157	Serbia	Mujeres	17
2010	Aragón	02	Resto de Europa	158	Montenegro	Hombres	1
2010	Aragón	02	Resto de Europa	436	Turquía	Hombres	34
2010	Aragón	02	Resto de Europa	436	Turquía	Mujeres	19
2010	Aragón	03	Magreb	203	Argelia	Hombres	3523
2010	Aragón	03	Magreb	203	Argelia	Mujeres	1613
2010	Aragón	03	Magreb	224	Libia	Hombres	2
2010	Aragón	03	Magreb	224	Libia	Mujeres	1
2010	Aragón	03	Magreb	228	Marruecos	Hombres	11548
2010	Aragón	03	Magreb	228	Marruecos	Mujeres	6866
2010	Aragón	03	Magreb	230	Mauritania	Hombres	412
2010	Aragón	03	Magreb	230	Mauritania	Mujeres	76
2010	Aragón	03	Magreb	248	Túnez	Hombres	45
2010	Aragón	03	Magreb	248	Túnez	Mujeres	33
2010	Aragón	04	Resto de África	201	Burkina Fasso	Hombres	86
2010	Aragón	04	Resto de África	201	Burkina Fasso	Mujeres	30
2010	Aragón	04	Resto de África	202	Angola	Hombres	46
2010	Aragón	04	Resto de África	202	Angola	Mujeres	26
2010	Aragón	04	Resto de África	204	Benin	Hombres	4
2010	Aragón	04	Resto de África	204	Benin	Mujeres	4
2010	Aragón	04	Resto de África	206	Burundi	Hombres	3
2010	Aragón	04	Resto de África	206	Burundi	Mujeres	1
2010	Aragón	04	Resto de África	207	Cabo Verde	Hombres	221
2010	Aragón	04	Resto de África	207	Cabo Verde	Mujeres	204
2010	Aragón	04	Resto de África	208	Camerún	Hombres	117
2010	Aragón	04	Resto de África	208	Camerún	Mujeres	85
2010	Aragón	04	Resto de África	210	Congo	Hombres	29
2010	Aragón	04	Resto de África	210	Congo	Mujeres	14
2010	Aragón	04	Resto de África	211	Costa de Marfil	Hombres	68
2010	Aragón	04	Resto de África	211	Costa de Marfil	Mujeres	37
2010	Aragón	04	Resto de África	213	Egipto	Hombres	111
2010	Aragón	04	Resto de África	213	Egipto	Mujeres	61
2010	Aragón	04	Resto de África	214	Etiopía	Hombres	11
2010	Aragón	04	Resto de África	214	Etiopía	Mujeres	1
2010	Aragón	04	Resto de África	215	Gabón	Hombres	5
2010	Aragón	04	Resto de África	215	Gabón	Mujeres	4
2010	Aragón	04	Resto de África	216	Gambia	Hombres	1785
2010	Aragón	04	Resto de África	216	Gambia	Mujeres	625
2010	Aragón	04	Resto de África	217	Ghana	Hombres	1321
2010	Aragón	04	Resto de África	217	Ghana	Mujeres	373
2010	Aragón	04	Resto de África	218	Guinea	Hombres	503
2010	Aragón	04	Resto de África	218	Guinea	Mujeres	460
2010	Aragón	04	Resto de África	219	Guinea Bissau	Hombres	97
2010	Aragón	04	Resto de África	219	Guinea Bissau	Mujeres	20
2010	Aragón	04	Resto de África	220	Guinea Ecuatorial	Hombres	269
2010	Aragón	04	Resto de África	220	Guinea Ecuatorial	Mujeres	487
2010	Aragón	04	Resto de África	221	Kenia	Hombres	7
2010	Aragón	04	Resto de África	221	Kenia	Mujeres	31
2010	Aragón	04	Resto de África	223	Liberia	Hombres	12
2010	Aragón	04	Resto de África	223	Liberia	Mujeres	5
2010	Aragón	04	Resto de África	227	Mali	Hombres	1249
2010	Aragón	04	Resto de África	227	Mali	Mujeres	247
2010	Aragón	04	Resto de África	229	Mauricio	Mujeres	1
2010	Aragón	04	Resto de África	231	Mozambique	Hombres	1
2010	Aragón	04	Resto de África	231	Mozambique	Mujeres	6
2010	Aragón	04	Resto de África	233	Níger	Hombres	19
2010	Aragón	04	Resto de África	233	Níger	Mujeres	6
2010	Aragón	04	Resto de África	234	Nigeria	Hombres	490
2010	Aragón	04	Resto de África	234	Nigeria	Mujeres	399
2010	Aragón	04	Resto de África	235	República Centroafricana	Hombres	3
2010	Aragón	04	Resto de África	235	República Centroafricana	Mujeres	2
2010	Aragón	04	Resto de África	236	Sudáfrica	Hombres	7
2010	Aragón	04	Resto de África	236	Sudáfrica	Mujeres	4
2010	Aragón	04	Resto de África	237	Ruanda	Hombres	1
2010	Aragón	04	Resto de África	237	Ruanda	Mujeres	2
2010	Aragón	04	Resto de África	238	Santo Tome y Príncipe	Mujeres	1
2010	Aragón	04	Resto de África	239	Senegal	Hombres	2741
2010	Aragón	04	Resto de África	239	Senegal	Mujeres	496
2010	Aragón	04	Resto de África	241	Sierra Leona	Hombres	14
2010	Aragón	04	Resto de África	241	Sierra Leona	Mujeres	8
2010	Aragón	04	Resto de África	243	Sudán	Hombres	8
2010	Aragón	04	Resto de África	243	Sudán	Mujeres	5
2010	Aragón	04	Resto de África	245	Tanzania	Hombres	2
2010	Aragón	04	Resto de África	245	Tanzania	Mujeres	1
2010	Aragón	04	Resto de África	246	Chad	Mujeres	1
2010	Aragón	04	Resto de África	247	Togo	Hombres	20
2010	Aragón	04	Resto de África	247	Togo	Mujeres	9
2010	Aragón	04	Resto de África	250	Rep. Democrática del Congo	Hombres	43
2010	Aragón	04	Resto de África	250	Rep. Democrática del Congo	Mujeres	27
2010	Aragón	04	Resto de África	251	Zambia	Mujeres	2
2010	Aragón	04	Resto de África	252	Zimbabwe	Mujeres	1
2010	Aragón	04	Resto de África	253	Eritrea	Mujeres	1
2010	Aragón	04	Resto de África	299	Países sin relaciones diplomáticas	Hombres	1
2010	Aragón	05	América del Norte	301	Canadá	Hombres	17
2010	Aragón	05	América del Norte	301	Canadá	Mujeres	17
2010	Aragón	05	América del Norte	302	Estados Unidos de América	Hombres	277
2010	Aragón	05	América del Norte	302	Estados Unidos de América	Mujeres	165
2010	Aragón	06	Resto de América	303	México	Hombres	173
2010	Aragón	06	Resto de América	303	México	Mujeres	259
2010	Aragón	06	Resto de América	314	Costa Rica	Hombres	18
2010	Aragón	06	Resto de América	314	Costa Rica	Mujeres	21
2010	Aragón	06	Resto de América	315	Cuba	Hombres	575
2010	Aragón	06	Resto de América	315	Cuba	Mujeres	817
2010	Aragón	06	Resto de América	316	Dominica	Hombres	7
2010	Aragón	06	Resto de América	316	Dominica	Mujeres	14
2010	Aragón	06	Resto de América	317	El Salvador	Hombres	79
2010	Aragón	06	Resto de América	317	El Salvador	Mujeres	141
2010	Aragón	06	Resto de América	319	Guatemala	Hombres	51
2010	Aragón	06	Resto de América	319	Guatemala	Mujeres	61
2010	Aragón	06	Resto de América	320	Haití	Hombres	2
2010	Aragón	06	Resto de América	321	Honduras	Hombres	207
2010	Aragón	06	Resto de América	321	Honduras	Mujeres	438
2010	Aragón	06	Resto de América	323	Nicaragua	Hombres	704
2010	Aragón	06	Resto de América	323	Nicaragua	Mujeres	2159
2010	Aragón	06	Resto de América	324	Panamá	Hombres	52
2010	Aragón	06	Resto de América	324	Panamá	Mujeres	46
2010	Aragón	06	Resto de América	326	República Dominicana	Hombres	1069
2010	Aragón	06	Resto de América	326	República Dominicana	Mujeres	1633
2010	Aragón	06	Resto de América	327	Trinidad y Tobago	Mujeres	1
2010	Aragón	06	Resto de América	340	Argentina	Hombres	957
2010	Aragón	06	Resto de América	340	Argentina	Mujeres	1114
2010	Aragón	06	Resto de América	341	Bolivia	Hombres	538
2010	Aragón	06	Resto de América	341	Bolivia	Mujeres	639
2010	Aragón	06	Resto de América	342	Brasil	Hombres	725
2010	Aragón	06	Resto de América	342	Brasil	Mujeres	1602
2010	Aragón	06	Resto de América	343	Colombia	Hombres	3571
2010	Aragón	06	Resto de América	343	Colombia	Mujeres	4323
2010	Aragón	06	Resto de América	344	Chile	Hombres	420
2010	Aragón	06	Resto de América	344	Chile	Mujeres	436
2010	Aragón	06	Resto de América	345	Ecuador	Hombres	5434
2010	Aragón	06	Resto de América	345	Ecuador	Mujeres	5361
2010	Aragón	06	Resto de América	347	Paraguay	Hombres	110
2010	Aragón	06	Resto de América	347	Paraguay	Mujeres	262
2010	Aragón	06	Resto de América	348	Perú	Hombres	1260
2010	Aragón	06	Resto de América	348	Perú	Mujeres	1315
2010	Aragón	06	Resto de América	350	Uruguay	Hombres	295
2010	Aragón	06	Resto de América	350	Uruguay	Mujeres	315
2010	Aragón	06	Resto de América	351	Venezuela	Hombres	366
2010	Aragón	06	Resto de América	351	Venezuela	Mujeres	588
2010	Aragón	07	Asia	402	Arabia Saudí	Hombres	2
2010	Aragón	07	Asia	404	Bangladesh	Hombres	22
2010	Aragón	07	Asia	404	Bangladesh	Mujeres	9
2010	Aragón	07	Asia	407	China	Hombres	2487
2010	Aragón	07	Asia	407	China	Mujeres	2108
2010	Aragón	07	Asia	409	Filipinas	Hombres	13
2010	Aragón	07	Asia	409	Filipinas	Mujeres	25
2010	Aragón	07	Asia	410	India	Hombres	88
2010	Aragón	07	Asia	410	India	Mujeres	47
2010	Aragón	07	Asia	411	Indonesia	Hombres	6
2010	Aragón	07	Asia	411	Indonesia	Mujeres	10
2010	Aragón	07	Asia	412	Irak	Hombres	1
2010	Aragón	07	Asia	412	Irak	Mujeres	1
2010	Aragón	07	Asia	413	Irán	Hombres	7
2010	Aragón	07	Asia	413	Irán	Mujeres	5
2010	Aragón	07	Asia	414	Israel	Hombres	5
2010	Aragón	07	Asia	414	Israel	Mujeres	3
2010	Aragón	07	Asia	415	Japón	Hombres	17
2010	Aragón	07	Asia	415	Japón	Mujeres	25
2010	Aragón	07	Asia	416	Jordania	Hombres	16
2010	Aragón	07	Asia	416	Jordania	Mujeres	6
2010	Aragón	07	Asia	419	Laos	Mujeres	1
2010	Aragón	07	Asia	420	Líbano	Hombres	10
2010	Aragón	07	Asia	420	Líbano	Mujeres	10
2010	Aragón	07	Asia	421	Malasia	Hombres	3
2010	Aragón	07	Asia	423	Mongolia	Hombres	1
2010	Aragón	07	Asia	423	Mongolia	Mujeres	4
2010	Aragón	07	Asia	424	Nepal	Hombres	5
2010	Aragón	07	Asia	424	Nepal	Mujeres	4
2010	Aragón	07	Asia	426	Pakistán	Hombres	868
2010	Aragón	07	Asia	426	Pakistán	Mujeres	185
2010	Aragón	07	Asia	430	República de Corea	Hombres	9
2010	Aragón	07	Asia	430	República de Corea	Mujeres	14
2010	Aragón	07	Asia	431	Corea del norte (R. popular)	Mujeres	1
2010	Aragón	07	Asia	433	Siria	Hombres	26
2010	Aragón	07	Asia	433	Siria	Mujeres	12
2010	Aragón	07	Asia	434	Sri-Lanka	Hombres	1
2010	Aragón	07	Asia	434	Sri-Lanka	Mujeres	2
2010	Aragón	07	Asia	435	Tailandia	Mujeres	16
