Mes y año	Mes (código)	Mes nombre	Año	Sexo	Temporalidad	Modalidad	orden_modalidad	Grupo de tipo de contrato	Grupo de tipo de contrato	Días duración contrato	Número de contratos	Duración contrato	Duración contrato * 1.00 / Número de contratos	CCAA nombre
Diciembre 2010	201012	Diciembre	2010	Hombres	Temporal	Otros	8	Otros	Otros	0	1	0	0	Aragón
Diciembre 2010	201012	Diciembre	2010	Hombres	Temporal	Otros	8	Otros	Otros	1	20	2073	103,65	Aragón
Diciembre 2010	201012	Diciembre	2010	Hombres	Temporal	Otros	8	Temp. Inserción	Temp. Inserción	1	1	360	360	Aragón
Diciembre 2010	201012	Diciembre	2010	Mujeres	Temporal	Otros	8	Otros	Otros	0	11	0	0	Aragón
Diciembre 2010	201012	Diciembre	2010	Mujeres	Temporal	Otros	8	Otros	Otros	1	18	2034	113	Aragón
Diciembre 2010	201012	Diciembre	2010	Mujeres	Temporal	Otros	8	Temp. Inserción	Temp. Inserción	1	6	2160	360	Aragón
Noviembre 2010	201011	Noviembre	2010	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	6626	0	0	Aragón
Noviembre 2010	201011	Noviembre	2010	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	1028	98428	95,74708171206225680933852140077821011673	Aragón
Noviembre 2010	201011	Noviembre	2010	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	3101	0	0	Aragón
Noviembre 2010	201011	Noviembre	2010	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	1146	95078	82,96509598603839441535776614310645724258	Aragón
Noviembre 2010	201011	Noviembre	2010	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	0	5	0	0	Aragón
Noviembre 2010	201011	Noviembre	2010	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	7078	333981	47,18578694546482057078270697937270415372	Aragón
Noviembre 2010	201011	Noviembre	2010	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	0	7	0	0	Aragón
Noviembre 2010	201011	Noviembre	2010	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	5766	299819	51,99774540409295872355185570586194935831	Aragón
Noviembre 2010	201011	Noviembre	2010	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	0	591	0	0	Aragón
Noviembre 2010	201011	Noviembre	2010	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	1	192	8389	43,69270833333333333333333333333333333333	Aragón
Noviembre 2010	201011	Noviembre	2010	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	0	1903	0	0	Aragón
Noviembre 2010	201011	Noviembre	2010	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	1	1179	21568	18,29346904156064461407972858354537743851	Aragón
Noviembre 2010	201011	Noviembre	2010	Hombres	Temporal	Discapacitados	4	Temp. Minusv	Temp. Minusv	1	21	7560	360	Aragón
Noviembre 2010	201011	Noviembre	2010	Mujeres	Temporal	Discapacitados	4	Temp. Minusv	Temp. Minusv	1	16	5760	360	Aragón
Noviembre 2010	201011	Noviembre	2010	Hombres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	0	7	0	0	Aragón
Noviembre 2010	201011	Noviembre	2010	Hombres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	1	79	119134	1508,025316455696202531645569620253164557	Aragón
Noviembre 2010	201011	Noviembre	2010	Hombres	Temporal	Ligados a la jubilación	6	Relevo	Relevo	1	44	48777	1108,568181818181818181818181818181818182	Aragón
Noviembre 2010	201011	Noviembre	2010	Hombres	Temporal	Ligados a la jubilación	6	Sust. Jubilación	Sust. Jubilación	1	9	3240	360	Aragón
Noviembre 2010	201011	Noviembre	2010	Mujeres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	0	1	0	0	Aragón
Noviembre 2010	201011	Noviembre	2010	Mujeres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	1	9	11556	1284	Aragón
Noviembre 2010	201011	Noviembre	2010	Mujeres	Temporal	Ligados a la jubilación	6	Relevo	Relevo	1	23	21862	950,521739130434782608695652173913043478	Aragón
Noviembre 2010	201011	Noviembre	2010	Mujeres	Temporal	Ligados a la jubilación	6	Sust. Jubilación	Sust. Jubilación	1	5	1800	360	Aragón
Noviembre 2010	201011	Noviembre	2010	Hombres	Temporal	Ligados a la formación	7	Formación	Formación	1	110	20079	182,536363636363636363636363636363636364	Aragón
Noviembre 2010	201011	Noviembre	2010	Hombres	Temporal	Ligados a la formación	7	Prácticas	Prácticas	1	51	19464	381,647058823529411764705882352941176471	Aragón
Noviembre 2010	201011	Noviembre	2010	Mujeres	Temporal	Ligados a la formación	7	Formación	Formación	1	70	13051	186,442857142857142857142857142857142857	Aragón
Noviembre 2010	201011	Noviembre	2010	Mujeres	Temporal	Ligados a la formación	7	Prácticas	Prácticas	1	45	17720	393,777777777777777777777777777777777778	Aragón
Noviembre 2010	201011	Noviembre	2010	Hombres	Temporal	Otros	8	Otros	Otros	0	18	0	0	Aragón
Noviembre 2010	201011	Noviembre	2010	Hombres	Temporal	Otros	8	Otros	Otros	1	27	2453	90,85185185185185185185185185185185185185	Aragón
Noviembre 2010	201011	Noviembre	2010	Hombres	Temporal	Otros	8	Temp. Inserción	Temp. Inserción	1	1	180	180	Aragón
Noviembre 2010	201011	Noviembre	2010	Mujeres	Temporal	Otros	8	Otros	Otros	0	16	0	0	Aragón
Noviembre 2010	201011	Noviembre	2010	Mujeres	Temporal	Otros	8	Otros	Otros	1	23	3052	132,695652173913043478260869565217391304	Aragón
Noviembre 2010	201011	Noviembre	2010	Mujeres	Temporal	Otros	8	Temp. Inserción	Temp. Inserción	1	1	180	180	Aragón
Octubre 2010	201010	Octubre	2010	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	7455	0	0	Aragón
Octubre 2010	201010	Octubre	2010	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	1352	100547	74,36908284023668639053254437869822485207	Aragón
Octubre 2010	201010	Octubre	2010	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	4169	0	0	Aragón
Octubre 2010	201010	Octubre	2010	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	1290	116843	90,57596899224806201550387596899224806202	Aragón
Octubre 2010	201010	Octubre	2010	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	0	7	0	0	Aragón
Octubre 2010	201010	Octubre	2010	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	7393	343848	46,50994183687271743541187609901257946706	Aragón
Octubre 2010	201010	Octubre	2010	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	0	5	0	0	Aragón
Octubre 2010	201010	Octubre	2010	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	6353	333534	52,50023610892491736187627892334330237683	Aragón
Octubre 2010	201010	Octubre	2010	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	0	551	0	0	Aragón
Octubre 2010	201010	Octubre	2010	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	1	249	7433	29,85140562248995983935742971887550200803	Aragón
Octubre 2010	201010	Octubre	2010	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	0	1818	0	0	Aragón
Octubre 2010	201010	Octubre	2010	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	1	1100	26294	23,90363636363636363636363636363636363636	Aragón
Octubre 2010	201010	Octubre	2010	Hombres	Temporal	Discapacitados	4	Temp. Minusv	Temp. Minusv	1	28	10080	360	Aragón
Octubre 2010	201010	Octubre	2010	Mujeres	Temporal	Discapacitados	4	Temp. Minusv	Temp. Minusv	1	11	3961	360,090909090909090909090909090909090909	Aragón
Octubre 2010	201010	Octubre	2010	Hombres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	0	5	0	0	Aragón
Octubre 2010	201010	Octubre	2010	Hombres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	1	72	109585	1522,013888888888888888888888888888888889	Aragón
Octubre 2010	201010	Octubre	2010	Hombres	Temporal	Ligados a la jubilación	6	Relevo	Relevo	1	48	58741	1223,770833333333333333333333333333333333	Aragón
Octubre 2010	201010	Octubre	2010	Hombres	Temporal	Ligados a la jubilación	6	Sust. Jubilación	Sust. Jubilación	0	2	0	0	Aragón
Octubre 2010	201010	Octubre	2010	Hombres	Temporal	Ligados a la jubilación	6	Sust. Jubilación	Sust. Jubilación	1	11	3961	360,090909090909090909090909090909090909	Aragón
Octubre 2010	201010	Octubre	2010	Mujeres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	0	5	0	0	Aragón
Octubre 2010	201010	Octubre	2010	Mujeres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	1	12	18336	1528	Aragón
Octubre 2010	201010	Octubre	2010	Mujeres	Temporal	Ligados a la jubilación	6	Relevo	Relevo	1	28	35934	1283,357142857142857142857142857142857143	Aragón
Octubre 2010	201010	Octubre	2010	Mujeres	Temporal	Ligados a la jubilación	6	Sust. Jubilación	Sust. Jubilación	0	1	0	0	Aragón
Octubre 2010	201010	Octubre	2010	Mujeres	Temporal	Ligados a la jubilación	6	Sust. Jubilación	Sust. Jubilación	1	7	2520	360	Aragón
Octubre 2010	201010	Octubre	2010	Hombres	Temporal	Ligados a la formación	7	Formación	Formación	1	62	12106	195,258064516129032258064516129032258065	Aragón
Octubre 2010	201010	Octubre	2010	Hombres	Temporal	Ligados a la formación	7	Prácticas	Prácticas	1	47	14264	303,489361702127659574468085106382978723	Aragón
Octubre 2010	201010	Octubre	2010	Mujeres	Temporal	Ligados a la formación	7	Formación	Formación	1	31	5581	180,032258064516129032258064516129032258	Aragón
Octubre 2010	201010	Octubre	2010	Mujeres	Temporal	Ligados a la formación	7	Prácticas	Prácticas	1	56	23701	423,232142857142857142857142857142857143	Aragón
Octubre 2010	201010	Octubre	2010	Hombres	Temporal	Otros	8	Otros	Otros	0	13	0	0	Aragón
Octubre 2010	201010	Octubre	2010	Hombres	Temporal	Otros	8	Otros	Otros	1	30	2026	67,53333333333333333333333333333333333333	Aragón
Octubre 2010	201010	Octubre	2010	Mujeres	Temporal	Otros	8	Otros	Otros	0	9	0	0	Aragón
Octubre 2010	201010	Octubre	2010	Mujeres	Temporal	Otros	8	Otros	Otros	1	22	3381	153,681818181818181818181818181818181818	Aragón
Octubre 2010	201010	Octubre	2010	Mujeres	Temporal	Otros	8	Temp. Inserción	Temp. Inserción	1	6	2160	360	Aragón
Septiembre 2010	201009	Septiembre	2010	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	9812	0	0	Aragón
Septiembre 2010	201009	Septiembre	2010	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	1532	110819	72,33616187989556135770234986945169712794	Aragón
Septiembre 2010	201009	Septiembre	2010	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	5197	0	0	Aragón
Septiembre 2010	201009	Septiembre	2010	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	1410	168098	119,218439716312056737588652482269503546	Aragón
Septiembre 2010	201009	Septiembre	2010	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	0	6	0	0	Aragón
Septiembre 2010	201009	Septiembre	2010	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	8442	370242	43,85714285714285714285714285714285714286	Aragón
Septiembre 2010	201009	Septiembre	2010	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	0	5	0	0	Aragón
Septiembre 2010	201009	Septiembre	2010	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	6718	360203	53,61759452217922000595415302173265852932	Aragón
Septiembre 2010	201009	Septiembre	2010	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	0	572	0	0	Aragón
Septiembre 2010	201009	Septiembre	2010	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	1	393	12119	30,83715012722646310432569974554707379135	Aragón
Septiembre 2010	201009	Septiembre	2010	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	0	2032	0	0	Aragón
Septiembre 2010	201009	Septiembre	2010	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	1	1433	42902	29,93859036985345429169574319609211444522	Aragón
Septiembre 2010	201009	Septiembre	2010	Hombres	Temporal	Discapacitados	4	Temp. Minusv	Temp. Minusv	1	17	6120	360	Aragón
Septiembre 2010	201009	Septiembre	2010	Mujeres	Temporal	Discapacitados	4	Temp. Minusv	Temp. Minusv	1	10	3600	360	Aragón
Septiembre 2010	201009	Septiembre	2010	Hombres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	0	22	0	0	Aragón
Septiembre 2010	201009	Septiembre	2010	Hombres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	1	65	97730	1503,538461538461538461538461538461538462	Aragón
Septiembre 2010	201009	Septiembre	2010	Hombres	Temporal	Ligados a la jubilación	6	Relevo	Relevo	1	59	59203	1003,44067796610169491525423728813559322	Aragón
Septiembre 2010	201009	Septiembre	2010	Hombres	Temporal	Ligados a la jubilación	6	Sust. Jubilación	Sust. Jubilación	0	3	0	0	Aragón
Septiembre 2010	201009	Septiembre	2010	Hombres	Temporal	Ligados a la jubilación	6	Sust. Jubilación	Sust. Jubilación	1	6	2160	360	Aragón
Septiembre 2010	201009	Septiembre	2010	Mujeres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	0	1	0	0	Aragón
Septiembre 2010	201009	Septiembre	2010	Mujeres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	1	13	15952	1227,076923076923076923076923076923076923	Aragón
Septiembre 2010	201009	Septiembre	2010	Mujeres	Temporal	Ligados a la jubilación	6	Relevo	Relevo	1	31	30022	968,451612903225806451612903225806451613	Aragón
Septiembre 2010	201009	Septiembre	2010	Mujeres	Temporal	Ligados a la jubilación	6	Sust. Jubilación	Sust. Jubilación	0	1	0	0	Aragón
Septiembre 2010	201009	Septiembre	2010	Mujeres	Temporal	Ligados a la jubilación	6	Sust. Jubilación	Sust. Jubilación	1	14	5041	360,071428571428571428571428571428571429	Aragón
Septiembre 2010	201009	Septiembre	2010	Hombres	Temporal	Ligados a la formación	7	Formación	Formación	1	26	4680	180	Aragón
Septiembre 2010	201009	Septiembre	2010	Hombres	Temporal	Ligados a la formación	7	Prácticas	Prácticas	1	69	22256	322,550724637681159420289855072463768116	Aragón
Septiembre 2010	201009	Septiembre	2010	Mujeres	Temporal	Ligados a la formación	7	Formación	Formación	1	18	3423	190,166666666666666666666666666666666667	Aragón
Septiembre 2010	201009	Septiembre	2010	Mujeres	Temporal	Ligados a la formación	7	Prácticas	Prácticas	1	88	28549	324,420454545454545454545454545454545455	Aragón
Septiembre 2010	201009	Septiembre	2010	Hombres	Temporal	Otros	8	Otros	Otros	0	31	0	0	Aragón
Septiembre 2010	201009	Septiembre	2010	Hombres	Temporal	Otros	8	Otros	Otros	1	42	4110	97,85714285714285714285714285714285714286	Aragón
Septiembre 2010	201009	Septiembre	2010	Hombres	Temporal	Otros	8	Temp. Inserción	Temp. Inserción	1	1	360	360	Aragón
Septiembre 2010	201009	Septiembre	2010	Mujeres	Temporal	Otros	8	Otros	Otros	0	23	0	0	Aragón
Septiembre 2010	201009	Septiembre	2010	Mujeres	Temporal	Otros	8	Otros	Otros	1	25	4057	162,28	Aragón
Septiembre 2010	201009	Septiembre	2010	Mujeres	Temporal	Otros	8	Temp. Inserción	Temp. Inserción	1	1	360	360	Aragón
Agosto 2010	201008	Agosto	2010	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	7432	0	0	Aragón
Agosto 2010	201008	Agosto	2010	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	890	19439	21,84157303370786516853932584269662921348	Aragón
Agosto 2010	201008	Agosto	2010	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	3056	0	0	Aragón
Agosto 2010	201008	Agosto	2010	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	653	18337	28,08116385911179173047473200612557427259	Aragón
Agosto 2010	201008	Agosto	2010	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	0	6	0	0	Aragón
Agosto 2010	201008	Agosto	2010	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	6922	260951	37,69878647789656168737359144755850910142	Aragón
Agosto 2010	201008	Agosto	2010	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	0	4	0	0	Aragón
Agosto 2010	201008	Agosto	2010	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	5212	216472	41,53338449731389102072141212586339217191	Aragón
Agosto 2010	201008	Agosto	2010	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	0	501	0	0	Aragón
Agosto 2010	201008	Agosto	2010	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	1	669	16385	24,49177877428998505231689088191330343797	Aragón
Agosto 2010	201008	Agosto	2010	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	0	1673	0	0	Aragón
Agosto 2010	201008	Agosto	2010	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	1	1702	42541	24,99471210340775558166862514688601645123	Aragón
Agosto 2010	201008	Agosto	2010	Hombres	Temporal	Discapacitados	4	Temp. Minusv	Temp. Minusv	1	13	4680	360	Aragón
Agosto 2010	201008	Agosto	2010	Mujeres	Temporal	Discapacitados	4	Temp. Minusv	Temp. Minusv	1	14	4860	347,142857142857142857142857142857142857	Aragón
Agosto 2010	201008	Agosto	2010	Hombres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	0	70	0	0	Aragón
Agosto 2010	201008	Agosto	2010	Hombres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	1	28	45790	1635,357142857142857142857142857142857143	Aragón
Agosto 2010	201008	Agosto	2010	Hombres	Temporal	Ligados a la jubilación	6	Relevo	Relevo	1	25	29151	1166,04	Aragón
Agosto 2010	201008	Agosto	2010	Hombres	Temporal	Ligados a la jubilación	6	Sust. Jubilación	Sust. Jubilación	0	1	0	0	Aragón
Agosto 2010	201008	Agosto	2010	Hombres	Temporal	Ligados a la jubilación	6	Sust. Jubilación	Sust. Jubilación	1	7	2520	360	Aragón
Agosto 2010	201008	Agosto	2010	Mujeres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	0	3	0	0	Aragón
Agosto 2010	201008	Agosto	2010	Mujeres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	1	10	15505	1550,5	Aragón
Agosto 2010	201008	Agosto	2010	Mujeres	Temporal	Ligados a la jubilación	6	Relevo	Relevo	1	11	12883	1171,181818181818181818181818181818181818	Aragón
Agosto 2010	201008	Agosto	2010	Mujeres	Temporal	Ligados a la jubilación	6	Sust. Jubilación	Sust. Jubilación	0	2	0	0	Aragón
Agosto 2010	201008	Agosto	2010	Mujeres	Temporal	Ligados a la jubilación	6	Sust. Jubilación	Sust. Jubilación	1	6	2160	360	Aragón
Agosto 2010	201008	Agosto	2010	Hombres	Temporal	Ligados a la formación	7	Formación	Formación	1	30	5538	184,6	Aragón
Agosto 2010	201008	Agosto	2010	Hombres	Temporal	Ligados a la formación	7	Prácticas	Prácticas	1	39	13197	338,384615384615384615384615384615384615	Aragón
Agosto 2010	201008	Agosto	2010	Mujeres	Temporal	Ligados a la formación	7	Formación	Formación	1	20	3600	180	Aragón
Agosto 2010	201008	Agosto	2010	Mujeres	Temporal	Ligados a la formación	7	Prácticas	Prácticas	1	30	9697	323,233333333333333333333333333333333333	Aragón
Agosto 2010	201008	Agosto	2010	Hombres	Temporal	Otros	8	Otros	Otros	0	15	0	0	Aragón
Agosto 2010	201008	Agosto	2010	Hombres	Temporal	Otros	8	Otros	Otros	1	27	10446	386,888888888888888888888888888888888889	Aragón
Agosto 2010	201008	Agosto	2010	Hombres	Temporal	Otros	8	Temp. Inserción	Temp. Inserción	1	2	540	270	Aragón
Agosto 2010	201008	Agosto	2010	Mujeres	Temporal	Otros	8	Otros	Otros	0	3	0	0	Aragón
