Municipio código	Municipio nombre	Año	Votos	Siglas	Candidatura
50014	Alcalá de Moncayo	2011	0	P-LIB	PARTIDO DE LA LIBERTAD INDIVIDUAL
50014	Alcalá de Moncayo	2011	0	SXT	SOCIALISTAS POR TERUEL
50014	Alcalá de Moncayo	2015	0	UPyD	UNIÓN PROGRESO Y DEMOCRACIA
50014	Alcalá de Moncayo	2015	0	PACMA	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
50014	Alcalá de Moncayo	2015	0	EB	ESCAÑOS EN BLANCO
50014	Alcalá de Moncayo	2015	0	VOX	VOX
50014	Alcalá de Moncayo	2015	0	RECORTES CERO-GRUPO VERDE	RECORTES CERO-GRUPO VERDE
50014	Alcalá de Moncayo	2015	0	PCPE	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
50014	Alcalá de Moncayo	2015	0	Independientes-FIA	INDEPENDIENTES POR ARAGÓN
50014	Alcalá de Moncayo	2016	0	PACMA	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
50014	Alcalá de Moncayo	2016	0	EB	ESCAÑOS EN BLANCO
50014	Alcalá de Moncayo	2016	0	VOX	VOX
50014	Alcalá de Moncayo	2016	0	RECORTES CERO-GRUPO VERDE	RECORTES CERO-GRUPO VERDE
50014	Alcalá de Moncayo	2016	0	PCPE	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
50014	Alcalá de Moncayo	2016	0	Independientes-FIA	INDEPENDIENTES POR ARAGÓN
50014	Alcalá de Moncayo	2019	0	PACMA	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
50014	Alcalá de Moncayo	2019	0	PUM+J	POR UN MUNDO MÁS JUSTO
50014	Alcalá de Moncayo	2019	0	PYLN	PUYALON
50014	Alcalá de Moncayo	2019	0	FIA	FEDERACION DE LOS INDEPENDIENTES DE ARAGON
50014	Alcalá de Moncayo	2019	0	PCPE	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
50014	Alcalá de Moncayo	2019	0	PCTE	PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA
50015	Alconchel de Ariza	2008	0	UPyD	UNION PROGRESO Y DEMOCRACIA
50015	Alconchel de Ariza	2008	0	LV	LOS VERDES-GRUPO VERDE
50015	Alconchel de Ariza	2008	0	PACMA	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL
50015	Alconchel de Ariza	2008	0	C's	CIUDADANOS-PARTIDO DE LA CIUDADANIA
50015	Alconchel de Ariza	2008	0	Cenb	CIUDADANOS EN BLANCO
50015	Alconchel de Ariza	2008	0	PUM+J	POR UN MUNDO MAS JUSTO
50015	Alconchel de Ariza	2008	0	pCUA	PARTIDO CIUDADANOS UNIDOS DE ARAGON
50015	Alconchel de Ariza	2008	0	DN	DEMOCRACIA NACIONAL
50015	Alconchel de Ariza	2008	0	PSD-FIA	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON
50015	Alconchel de Ariza	2008	0	FE de las JONS	FALANGE ESPAÑOLA DE LAS JONS
50015	Alconchel de Ariza	2008	0	PFyV	PARTIDO FAMILIA Y VIDA
50015	Alconchel de Ariza	2008	0	PCPE	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
50015	Alconchel de Ariza	2008	0	AuN	ALIANZA NACIONAL
50015	Alconchel de Ariza	2008	0	FA	FALANGE AUTENTICA
50015	Alconchel de Ariza	2008	0	PH	PARTIDO HUMANISTA
50015	Alconchel de Ariza	2008	0	AES	ALTERNATIVA ESPAÑOLA
50015	Alconchel de Ariza	2008	0	FRENTE	FRENTE ESPAÑOL
50015	Alconchel de Ariza	2008	0	E-2000	ESPAÑA 2000
50015	Alconchel de Ariza	2008	0	PCTR	PARTIDO CENTRISTA
50015	Alconchel de Ariza	2011	0	EQUO	EQUO
50015	Alconchel de Ariza	2011	0	PACMA	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
50015	Alconchel de Ariza	2011	0	EB	ESCAÑOS EN BLANCO
50015	Alconchel de Ariza	2011	0	PCPE	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
50015	Alconchel de Ariza	2011	0	PUM+J	POR UN MUNDO MÁS JUSTO
50015	Alconchel de Ariza	2011	0	PIRATA	PARTIDO PIRATA
50015	Alconchel de Ariza	2011	0	UCE	UNIFICACIÓN COMUNISTA DE ESPAÑA
50015	Alconchel de Ariza	2011	0	DeC	DEMOS EL CAMBIO
50015	Alconchel de Ariza	2011	0	PH	PARTIDO HUMANISTA
50015	Alconchel de Ariza	2011	0	P-LIB	PARTIDO DE LA LIBERTAD INDIVIDUAL
50015	Alconchel de Ariza	2011	0	SXT	SOCIALISTAS POR TERUEL
50015	Alconchel de Ariza	2015	0	PACMA	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
50015	Alconchel de Ariza	2015	0	EB	ESCAÑOS EN BLANCO
50015	Alconchel de Ariza	2015	0	VOX	VOX
50015	Alconchel de Ariza	2015	0	RECORTES CERO-GRUPO VERDE	RECORTES CERO-GRUPO VERDE
50015	Alconchel de Ariza	2015	0	PCPE	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
50015	Alconchel de Ariza	2015	0	Independientes-FIA	INDEPENDIENTES POR ARAGÓN
50015	Alconchel de Ariza	2016	0	PACMA	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
50015	Alconchel de Ariza	2016	0	EB	ESCAÑOS EN BLANCO
50015	Alconchel de Ariza	2016	0	VOX	VOX
50015	Alconchel de Ariza	2016	0	RECORTES CERO-GRUPO VERDE	RECORTES CERO-GRUPO VERDE
50015	Alconchel de Ariza	2016	0	PCPE	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
50015	Alconchel de Ariza	2016	0	MAS	MOVIMIENTO ARAGONÉS SOCIAL
50015	Alconchel de Ariza	2016	0	Independientes-FIA	INDEPENDIENTES POR ARAGÓN
50015	Alconchel de Ariza	2019	0	PODEMOS-IU-EQUO	UNIDAS PODEMOS
50015	Alconchel de Ariza	2019	0	PACMA	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
50015	Alconchel de Ariza	2019	0	EB	ESCAÑOS EN BLANCO
50015	Alconchel de Ariza	2019	0	RECORTES CERO-GV	RECORTES CERO-GRUPO VERDE
50015	Alconchel de Ariza	2019	0	PUM+J	POR UN MUNDO MÁS JUSTO
50015	Alconchel de Ariza	2019	0	PYLN	PUYALON
50015	Alconchel de Ariza	2019	0	FIA	FEDERACION DE LOS INDEPENDIENTES DE ARAGON
50015	Alconchel de Ariza	2019	0	PCPE	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
50015	Alconchel de Ariza	2019	0	PCTE	PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA
50016	Aldehuela de Liestos	2008	0	CHA	CHUNTA ARAGONESISTA
50016	Aldehuela de Liestos	2008	0	IU	IZQUIERDA UNIDA-ALTERNATIVA
50016	Aldehuela de Liestos	2008	0	UPyD	UNION PROGRESO Y DEMOCRACIA
50016	Aldehuela de Liestos	2008	0	LV	LOS VERDES-GRUPO VERDE
50016	Aldehuela de Liestos	2008	0	C's	CIUDADANOS-PARTIDO DE LA CIUDADANIA
50016	Aldehuela de Liestos	2008	0	Cenb	CIUDADANOS EN BLANCO
50016	Aldehuela de Liestos	2008	0	PUM+J	POR UN MUNDO MAS JUSTO
50016	Aldehuela de Liestos	2008	0	pCUA	PARTIDO CIUDADANOS UNIDOS DE ARAGON
50016	Aldehuela de Liestos	2008	0	DN	DEMOCRACIA NACIONAL
50016	Aldehuela de Liestos	2008	0	PSD-FIA	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON
50016	Aldehuela de Liestos	2008	0	FE de las JONS	FALANGE ESPAÑOLA DE LAS JONS
50016	Aldehuela de Liestos	2008	0	PFyV	PARTIDO FAMILIA Y VIDA
50016	Aldehuela de Liestos	2008	0	PCPE	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
50016	Aldehuela de Liestos	2008	0	AuN	ALIANZA NACIONAL
50016	Aldehuela de Liestos	2008	0	FA	FALANGE AUTENTICA
50016	Aldehuela de Liestos	2008	0	PH	PARTIDO HUMANISTA
50016	Aldehuela de Liestos	2008	0	AES	ALTERNATIVA ESPAÑOLA
50016	Aldehuela de Liestos	2008	0	FRENTE	FRENTE ESPAÑOL
50016	Aldehuela de Liestos	2008	0	E-2000	ESPAÑA 2000
50016	Aldehuela de Liestos	2008	0	PCTR	PARTIDO CENTRISTA
50016	Aldehuela de Liestos	2011	0	EQUO	EQUO
50016	Aldehuela de Liestos	2011	0	PACMA	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
50016	Aldehuela de Liestos	2011	0	EB	ESCAÑOS EN BLANCO
50016	Aldehuela de Liestos	2011	0	PUM+J	POR UN MUNDO MÁS JUSTO
50016	Aldehuela de Liestos	2011	0	PIRATA	PARTIDO PIRATA
50016	Aldehuela de Liestos	2011	0	UCE	UNIFICACIÓN COMUNISTA DE ESPAÑA
50016	Aldehuela de Liestos	2011	0	DeC	DEMOS EL CAMBIO
50016	Aldehuela de Liestos	2011	0	PH	PARTIDO HUMANISTA
50016	Aldehuela de Liestos	2011	0	P-LIB	PARTIDO DE LA LIBERTAD INDIVIDUAL
50016	Aldehuela de Liestos	2011	0	SXT	SOCIALISTAS POR TERUEL
50016	Aldehuela de Liestos	2015	0	UPyD	UNIÓN PROGRESO Y DEMOCRACIA
50016	Aldehuela de Liestos	2015	0	PACMA	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
50016	Aldehuela de Liestos	2015	0	EB	ESCAÑOS EN BLANCO
50016	Aldehuela de Liestos	2015	0	VOX	VOX
50016	Aldehuela de Liestos	2015	0	RECORTES CERO-GRUPO VERDE	RECORTES CERO-GRUPO VERDE
50016	Aldehuela de Liestos	2015	0	PCPE	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
50016	Aldehuela de Liestos	2015	0	Independientes-FIA	INDEPENDIENTES POR ARAGÓN
50016	Aldehuela de Liestos	2016	0	PACMA	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
50016	Aldehuela de Liestos	2016	0	EB	ESCAÑOS EN BLANCO
50016	Aldehuela de Liestos	2016	0	UPyD	UNIÓN PROGRESO Y DEMOCRACIA
50016	Aldehuela de Liestos	2016	0	RECORTES CERO-GRUPO VERDE	RECORTES CERO-GRUPO VERDE
50016	Aldehuela de Liestos	2016	0	PCPE	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
50016	Aldehuela de Liestos	2016	0	MAS	MOVIMIENTO ARAGONÉS SOCIAL
50016	Aldehuela de Liestos	2016	0	Independientes-FIA	INDEPENDIENTES POR ARAGÓN
50016	Aldehuela de Liestos	2019	0	PODEMOS-IU-EQUO	UNIDAS PODEMOS
50016	Aldehuela de Liestos	2019	0	PACMA	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
50016	Aldehuela de Liestos	2019	0	EB	ESCAÑOS EN BLANCO
50016	Aldehuela de Liestos	2019	0	RECORTES CERO-GV	RECORTES CERO-GRUPO VERDE
50016	Aldehuela de Liestos	2019	0	PUM+J	POR UN MUNDO MÁS JUSTO
50016	Aldehuela de Liestos	2019	0	PYLN	PUYALON
50016	Aldehuela de Liestos	2019	0	FIA	FEDERACION DE LOS INDEPENDIENTES DE ARAGON
50016	Aldehuela de Liestos	2019	0	PCPE	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
50016	Aldehuela de Liestos	2019	0	PCTE	PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA
50017	Alfajarín	2008	0	C's	CIUDADANOS-PARTIDO DE LA CIUDADANIA
50017	Alfajarín	2008	0	Cenb	CIUDADANOS EN BLANCO
50017	Alfajarín	2008	0	PUM+J	POR UN MUNDO MAS JUSTO
50017	Alfajarín	2008	0	pCUA	PARTIDO CIUDADANOS UNIDOS DE ARAGON
50017	Alfajarín	2008	0	DN	DEMOCRACIA NACIONAL
50017	Alfajarín	2008	0	PSD-FIA	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON
50017	Alfajarín	2008	0	FE de las JONS	FALANGE ESPAÑOLA DE LAS JONS
50017	Alfajarín	2008	0	AuN	ALIANZA NACIONAL
50017	Alfajarín	2008	0	FA	FALANGE AUTENTICA
50017	Alfajarín	2008	0	AES	ALTERNATIVA ESPAÑOLA
50017	Alfajarín	2008	0	E-2000	ESPAÑA 2000
50017	Alfajarín	2008	0	PCTR	PARTIDO CENTRISTA
50017	Alfajarín	2011	0	PUM+J	POR UN MUNDO MÁS JUSTO
50017	Alfajarín	2011	0	PIRATA	PARTIDO PIRATA
50017	Alfajarín	2011	0	UCE	UNIFICACIÓN COMUNISTA DE ESPAÑA
50017	Alfajarín	2011	0	SXT	SOCIALISTAS POR TERUEL
50018	Alfamén	2008	0	LV	LOS VERDES-GRUPO VERDE
50018	Alfamén	2008	0	PACMA	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL
50018	Alfamén	2008	0	C's	CIUDADANOS-PARTIDO DE LA CIUDADANIA
50018	Alfamén	2008	0	Cenb	CIUDADANOS EN BLANCO
50018	Alfamén	2008	0	PUM+J	POR UN MUNDO MAS JUSTO
50018	Alfamén	2008	0	pCUA	PARTIDO CIUDADANOS UNIDOS DE ARAGON
50018	Alfamén	2008	0	PSD-FIA	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON
50018	Alfamén	2008	0	FE de las JONS	FALANGE ESPAÑOLA DE LAS JONS
50018	Alfamén	2008	0	PCPE	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
50018	Alfamén	2008	0	AuN	ALIANZA NACIONAL
50018	Alfamén	2008	0	PH	PARTIDO HUMANISTA
50018	Alfamén	2008	0	AES	ALTERNATIVA ESPAÑOLA
50018	Alfamén	2008	0	FRENTE	FRENTE ESPAÑOL
50018	Alfamén	2008	0	E-2000	ESPAÑA 2000
50018	Alfamén	2008	0	PCTR	PARTIDO CENTRISTA
50018	Alfamén	2011	0	EQUO	EQUO
50018	Alfamén	2011	0	PCPE	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
50018	Alfamén	2011	0	PUM+J	POR UN MUNDO MÁS JUSTO
50018	Alfamén	2011	0	PIRATA	PARTIDO PIRATA
50018	Alfamén	2011	0	PH	PARTIDO HUMANISTA
50018	Alfamén	2011	0	SXT	SOCIALISTAS POR TERUEL
50018	Alfamén	2015	0	VOX	VOX
50018	Alfamén	2015	0	RECORTES CERO-GRUPO VERDE	RECORTES CERO-GRUPO VERDE
50018	Alfamén	2015	0	PCPE	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
50018	Alfamén	2015	0	Independientes-FIA	INDEPENDIENTES POR ARAGÓN
50018	Alfamén	2016	0	RECORTES CERO-GRUPO VERDE	RECORTES CERO-GRUPO VERDE
50018	Alfamén	2016	0	PCPE	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
50018	Alfamén	2016	0	MAS	MOVIMIENTO ARAGONÉS SOCIAL
50018	Alfamén	2016	0	Independientes-FIA	INDEPENDIENTES POR ARAGÓN
50018	Alfamén	2019	0	PACMA	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
50018	Alfamén	2019	0	RECORTES CERO-GV	RECORTES CERO-GRUPO VERDE
50018	Alfamén	2019	0	PYLN	PUYALON
50018	Alfamén	2019	0	FIA	FEDERACION DE LOS INDEPENDIENTES DE ARAGON
50018	Alfamén	2019	0	PCPE	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
50019	Alforque	2008	0	IU	IZQUIERDA UNIDA-ALTERNATIVA
50019	Alforque	2008	0	UPyD	UNION PROGRESO Y DEMOCRACIA
50019	Alforque	2008	0	LV	LOS VERDES-GRUPO VERDE
50019	Alforque	2008	0	PACMA	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL
50019	Alforque	2008	0	C's	CIUDADANOS-PARTIDO DE LA CIUDADANIA
50019	Alforque	2008	0	Cenb	CIUDADANOS EN BLANCO
50019	Alforque	2008	0	PUM+J	POR UN MUNDO MAS JUSTO
50019	Alforque	2008	0	pCUA	PARTIDO CIUDADANOS UNIDOS DE ARAGON
50019	Alforque	2008	0	DN	DEMOCRACIA NACIONAL
50019	Alforque	2008	0	PSD-FIA	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON
50019	Alforque	2008	0	FE de las JONS	FALANGE ESPAÑOLA DE LAS JONS
50019	Alforque	2008	0	PFyV	PARTIDO FAMILIA Y VIDA
50019	Alforque	2008	0	PCPE	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
50019	Alforque	2008	0	AuN	ALIANZA NACIONAL
50019	Alforque	2008	0	FA	FALANGE AUTENTICA
50019	Alforque	2008	0	PH	PARTIDO HUMANISTA
50019	Alforque	2008	0	AES	ALTERNATIVA ESPAÑOLA
50019	Alforque	2008	0	FRENTE	FRENTE ESPAÑOL
50019	Alforque	2008	0	E-2000	ESPAÑA 2000
50019	Alforque	2008	0	PCTR	PARTIDO CENTRISTA
50019	Alforque	2011	0	EQUO	EQUO
50019	Alforque	2011	0	PACMA	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
50019	Alforque	2011	0	EB	ESCAÑOS EN BLANCO
50019	Alforque	2011	0	PCPE	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
50019	Alforque	2011	0	PUM+J	POR UN MUNDO MÁS JUSTO
50019	Alforque	2011	0	PIRATA	PARTIDO PIRATA
50019	Alforque	2011	0	UCE	UNIFICACIÓN COMUNISTA DE ESPAÑA
50019	Alforque	2011	0	DeC	DEMOS EL CAMBIO
50019	Alforque	2011	0	P-LIB	PARTIDO DE LA LIBERTAD INDIVIDUAL
50019	Alforque	2011	0	SXT	SOCIALISTAS POR TERUEL
50019	Alforque	2015	0	UPyD	UNIÓN PROGRESO Y DEMOCRACIA
50019	Alforque	2015	0	PACMA	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
50019	Alforque	2015	0	EB	ESCAÑOS EN BLANCO
50019	Alforque	2015	0	VOX	VOX
50019	Alforque	2015	0	PCPE	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
50019	Alforque	2015	0	Independientes-FIA	INDEPENDIENTES POR ARAGÓN
50019	Alforque	2016	0	PACMA	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
50019	Alforque	2016	0	EB	ESCAÑOS EN BLANCO
50019	Alforque	2016	0	VOX	VOX
50019	Alforque	2016	0	PCPE	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
50019	Alforque	2016	0	MAS	MOVIMIENTO ARAGONÉS SOCIAL
50019	Alforque	2016	0	Independientes-FIA	INDEPENDIENTES POR ARAGÓN
50019	Alforque	2019	0	EB	ESCAÑOS EN BLANCO
50019	Alforque	2019	0	PUM+J	POR UN MUNDO MÁS JUSTO
50019	Alforque	2019	0	PYLN	PUYALON
50019	Alforque	2019	0	FIA	FEDERACION DE LOS INDEPENDIENTES DE ARAGON
50019	Alforque	2019	0	PCPE	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
50019	Alforque	2019	0	PCTE	PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA
50020	Alhama de Aragón	2008	0	C's	CIUDADANOS-PARTIDO DE LA CIUDADANIA
50020	Alhama de Aragón	2008	0	Cenb	CIUDADANOS EN BLANCO
50020	Alhama de Aragón	2008	0	PUM+J	POR UN MUNDO MAS JUSTO
50020	Alhama de Aragón	2008	0	pCUA	PARTIDO CIUDADANOS UNIDOS DE ARAGON
50020	Alhama de Aragón	2008	0	DN	DEMOCRACIA NACIONAL
50020	Alhama de Aragón	2008	0	PSD-FIA	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON
50020	Alhama de Aragón	2008	0	FE de las JONS	FALANGE ESPAÑOLA DE LAS JONS
50020	Alhama de Aragón	2008	0	PFyV	PARTIDO FAMILIA Y VIDA
50020	Alhama de Aragón	2008	0	PCPE	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
50020	Alhama de Aragón	2008	0	AuN	ALIANZA NACIONAL
50020	Alhama de Aragón	2008	0	PH	PARTIDO HUMANISTA
50020	Alhama de Aragón	2008	0	AES	ALTERNATIVA ESPAÑOLA
50020	Alhama de Aragón	2008	0	FRENTE	FRENTE ESPAÑOL
50020	Alhama de Aragón	2008	0	E-2000	ESPAÑA 2000
50020	Alhama de Aragón	2008	0	PCTR	PARTIDO CENTRISTA
50020	Alhama de Aragón	2011	0	PUM+J	POR UN MUNDO MÁS JUSTO
50020	Alhama de Aragón	2011	0	PIRATA	PARTIDO PIRATA
50020	Alhama de Aragón	2011	0	UCE	UNIFICACIÓN COMUNISTA DE ESPAÑA
50020	Alhama de Aragón	2011	0	DeC	DEMOS EL CAMBIO
50020	Alhama de Aragón	2011	0	P-LIB	PARTIDO DE LA LIBERTAD INDIVIDUAL
50020	Alhama de Aragón	2011	0	SXT	SOCIALISTAS POR TERUEL
50020	Alhama de Aragón	2015	0	VOX	VOX
50020	Alhama de Aragón	2015	0	RECORTES CERO-GRUPO VERDE	RECORTES CERO-GRUPO VERDE
50020	Alhama de Aragón	2015	0	PCPE	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
50020	Alhama de Aragón	2015	0	Independientes-FIA	INDEPENDIENTES POR ARAGÓN
50020	Alhama de Aragón	2016	0	PCPE	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
50020	Alhama de Aragón	2019	0	PUM+J	POR UN MUNDO MÁS JUSTO
50020	Alhama de Aragón	2019	0	PYLN	PUYALON
50020	Alhama de Aragón	2019	0	FIA	FEDERACION DE LOS INDEPENDIENTES DE ARAGON
50020	Alhama de Aragón	2019	0	PCPE	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
50020	Alhama de Aragón	2019	0	PCTE	PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA
50021	Almochuel	2008	0	CHA	CHUNTA ARAGONESISTA
50021	Almochuel	2008	0	UPyD	UNION PROGRESO Y DEMOCRACIA
50021	Almochuel	2008	0	LV	LOS VERDES-GRUPO VERDE
50021	Almochuel	2008	0	PACMA	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL
50021	Almochuel	2008	0	C's	CIUDADANOS-PARTIDO DE LA CIUDADANIA
50021	Almochuel	2008	0	Cenb	CIUDADANOS EN BLANCO
50021	Almochuel	2008	0	PUM+J	POR UN MUNDO MAS JUSTO
50021	Almochuel	2008	0	pCUA	PARTIDO CIUDADANOS UNIDOS DE ARAGON
50021	Almochuel	2008	0	DN	DEMOCRACIA NACIONAL
50021	Almochuel	2008	0	PSD-FIA	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON
50021	Almochuel	2008	0	FE de las JONS	FALANGE ESPAÑOLA DE LAS JONS
50021	Almochuel	2008	0	PFyV	PARTIDO FAMILIA Y VIDA
50021	Almochuel	2008	0	PCPE	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
50021	Almochuel	2008	0	AuN	ALIANZA NACIONAL
50021	Almochuel	2008	0	PH	PARTIDO HUMANISTA
50021	Almochuel	2008	0	AES	ALTERNATIVA ESPAÑOLA
50021	Almochuel	2008	0	FRENTE	FRENTE ESPAÑOL
50021	Almochuel	2008	0	E-2000	ESPAÑA 2000
50021	Almochuel	2008	0	PCTR	PARTIDO CENTRISTA
50021	Almochuel	2011	0	UPyD	UNIÓN PROGRESO Y DEMOCRACIA
50021	Almochuel	2011	0	EQUO	EQUO
50021	Almochuel	2011	0	PACMA	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
50021	Almochuel	2011	0	EB	ESCAÑOS EN BLANCO
50021	Almochuel	2011	0	PCPE	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
50021	Almochuel	2011	0	PUM+J	POR UN MUNDO MÁS JUSTO
50021	Almochuel	2011	0	PIRATA	PARTIDO PIRATA
50021	Almochuel	2011	0	UCE	UNIFICACIÓN COMUNISTA DE ESPAÑA
50021	Almochuel	2011	0	DeC	DEMOS EL CAMBIO
50021	Almochuel	2011	0	PH	PARTIDO HUMANISTA
50021	Almochuel	2011	0	P-LIB	PARTIDO DE LA LIBERTAD INDIVIDUAL
50021	Almochuel	2011	0	SXT	SOCIALISTAS POR TERUEL
50021	Almochuel	2015	0	PACMA	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
50021	Almochuel	2015	0	EB	ESCAÑOS EN BLANCO
50021	Almochuel	2015	0	VOX	VOX
50021	Almochuel	2015	0	RECORTES CERO-GRUPO VERDE	RECORTES CERO-GRUPO VERDE
50021	Almochuel	2015	0	PCPE	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
50021	Almochuel	2015	0	Independientes-FIA	INDEPENDIENTES POR ARAGÓN
50021	Almochuel	2015	0	ALTOARAGONenCOMUN	Alto Aragón en Común
50021	Almochuel	2015	0	PCTE	PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA
50021	Almochuel	2016	0	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
50021	Almochuel	2016	0	EB	ESCAÑOS EN BLANCO
50021	Almochuel	2016	0	VOX	VOX
50021	Almochuel	2016	0	UPyD	UNIÓN PROGRESO Y DEMOCRACIA
50021	Almochuel	2016	0	RECORTES CERO-GRUPO VERDE	RECORTES CERO-GRUPO VERDE
50021	Almochuel	2016	0	PCPE	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
50021	Almochuel	2016	0	MAS	MOVIMIENTO ARAGONÉS SOCIAL
50021	Almochuel	2016	0	Independientes-FIA	INDEPENDIENTES POR ARAGÓN
50021	Almochuel	2019	0	PODEMOS-IU-EQUO	UNIDAS PODEMOS
50021	Almochuel	2019	0	PACMA	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
50021	Almochuel	2019	0	EB	ESCAÑOS EN BLANCO
50021	Almochuel	2019	0	RECORTES CERO-GV	RECORTES CERO-GRUPO VERDE
50021	Almochuel	2019	0	PUM+J	POR UN MUNDO MÁS JUSTO
50021	Almochuel	2019	0	PYLN	PUYALON
50021	Almochuel	2019	0	FIA	FEDERACION DE LOS INDEPENDIENTES DE ARAGON
50021	Almochuel	2019	0	PCPE	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
50021	Almochuel	2019	0	PCTE	PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA
50022	Almolda (La)	2008	0	LV	LOS VERDES-GRUPO VERDE
50022	Almolda (La)	2008	0	PACMA	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL
50022	Almolda (La)	2008	0	C's	CIUDADANOS-PARTIDO DE LA CIUDADANIA
50022	Almolda (La)	2008	0	Cenb	CIUDADANOS EN BLANCO
50022	Almolda (La)	2008	0	PUM+J	POR UN MUNDO MAS JUSTO
50022	Almolda (La)	2008	0	pCUA	PARTIDO CIUDADANOS UNIDOS DE ARAGON
50022	Almolda (La)	2008	0	DN	DEMOCRACIA NACIONAL
50022	Almolda (La)	2008	0	FE de las JONS	FALANGE ESPAÑOLA DE LAS JONS
